SSC_CODE_2016,Num_Psns_UR_1_FamHhold,Num_Psns_UR_1_NonFamHhold,Num_Psns_UR_1_Total,Num_Psns_UR_2_FamHhold,Num_Psns_UR_2_NonFamHhold,Num_Psns_UR_2_Total,Num_Psns_UR_3_FamHhold,Num_Psns_UR_3_NonFamHhold,Num_Psns_UR_3_Total,Num_Psns_UR_4_FamHhold,Num_Psns_UR_4_NonFamHhold,Num_Psns_UR_4_Total,Num_Psns_UR_5_FamHhold,Num_Psns_UR_5_NonFamHhold,Num_Psns_UR_5_Total,Num_Psns_UR_6mo_FamHhold,Num_Psns_UR_6mo_NonFamHhold,Num_Psns_UR_6mo_Total,Total_FamHhold,Total_NonFamHhold,Total_Total
SSC30161,..,3,3,9,0,9,4,0,4,5,0,5,3,0,3,0,0,0,17,3,17
SSC30162,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC30163,..,7,7,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,6,18
SSC30164,..,70,70,102,5,107,45,3,48,36,0,36,18,0,18,4,0,4,204,82,283
SSC30165,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30166,..,21,21,93,9,100,34,0,34,62,0,62,31,0,31,15,0,15,234,29,262
SSC30167,..,3,3,5,0,5,5,0,5,5,0,5,3,0,3,0,0,0,19,3,24
SSC30168,..,0,0,4,0,0,4,0,4,3,0,3,0,0,0,0,0,0,6,3,7
SSC30169,..,153,153,134,10,148,59,3,61,26,0,26,16,0,16,9,0,9,244,170,408
SSC30170,..,9,9,7,3,10,0,0,0,0,0,0,3,0,3,0,0,0,16,10,28
SSC30171,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30172,..,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3
SSC30173,..,7,7,11,0,11,5,0,5,3,0,3,3,0,3,0,0,0,18,7,23
SSC30174,..,12,12,52,0,52,6,0,6,10,0,10,4,0,4,0,0,0,73,8,89
SSC30175,..,4,4,12,0,12,0,0,0,3,0,3,0,0,0,0,0,0,18,4,24
SSC30176,..,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC30177,..,5,5,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,4,8,19
SSC30178,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30179,..,17,17,21,3,23,4,0,4,6,0,6,3,0,3,3,0,3,39,15,55
SSC30180,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30181,..,22,22,21,0,16,13,0,13,6,0,6,3,0,3,4,0,4,47,23,71
SSC30182,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30183,..,104,104,129,12,138,56,0,61,34,0,34,15,0,15,9,0,9,244,123,363
SSC30184,..,300,300,316,39,347,138,8,147,139,0,139,56,0,56,24,0,24,671,350,1018
SSC30185,..,4,4,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,4,9
SSC30186,..,90,90,114,13,131,27,3,29,22,0,22,7,0,7,4,0,4,177,105,283
SSC30187,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30188,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
SSC30189,..,255,255,532,25,559,255,5,265,260,3,261,97,0,97,40,3,46,1188,290,1481
SSC30190,..,13,13,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6,15,19
SSC30191,..,404,404,610,63,673,230,6,239,174,0,174,73,0,73,43,0,43,1128,471,1603
SSC30192,..,441,441,619,52,671,348,10,358,343,3,345,127,0,126,43,0,43,1479,506,1981
SSC30193,..,12,12,14,0,14,4,0,4,4,0,4,4,0,4,0,0,0,28,12,40
SSC30194,..,697,697,746,55,804,330,9,335,286,0,290,115,0,115,92,0,92,1578,760,2336
SSC30195,..,0,0,4,0,4,7,0,7,3,0,3,4,0,4,0,0,0,18,0,19
SSC30196,..,3,3,9,0,8,0,0,0,4,0,4,0,0,0,0,0,0,11,3,19
SSC30197,..,14,14,10,0,10,9,0,9,8,0,8,0,0,0,3,0,3,25,14,35
SSC30198,..,5,5,11,0,11,4,0,4,3,0,3,4,0,4,0,0,0,21,5,31
SSC30199,..,25,25,105,3,110,38,0,38,72,0,72,14,0,14,13,0,13,247,31,276
SSC30200,..,63,63,109,10,120,48,0,49,47,0,47,16,0,16,10,0,10,228,75,302
SSC30201,..,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SSC30202,..,6,6,14,3,19,15,0,15,3,0,3,4,0,4,0,0,0,38,9,46
SSC30203,..,7,7,8,0,10,0,0,0,0,0,0,3,0,3,0,0,0,16,7,24
SSC30204,..,988,988,806,133,938,484,12,500,363,0,363,151,0,150,136,0,136,1936,1132,3072
SSC30205,..,64,64,98,11,112,34,0,34,25,0,25,24,0,24,12,0,12,192,79,274
SSC30206,..,4,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,4,9
SSC30207,..,468,468,816,60,873,378,10,389,373,0,376,168,0,168,84,0,84,1823,532,2354
SSC30208,..,4,4,3,0,3,0,0,0,5,0,5,0,0,0,0,0,0,13,4,15
SSC30209,..,4,4,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,6,4,12
SSC30210,..,3,3,7,0,7,3,0,3,3,0,3,3,0,3,0,0,0,10,3,13
SSC30211,..,273,273,232,41,273,93,11,103,112,3,116,35,0,35,18,0,18,493,328,819
SSC30212,..,12,12,48,0,54,17,0,16,18,0,18,3,0,3,3,0,3,100,19,113
SSC30213,..,61,61,61,9,62,28,0,28,15,0,15,17,0,17,7,0,7,122,68,196
SSC30214,..,4,4,14,0,13,0,0,0,0,0,0,0,0,0,0,0,0,12,10,17
SSC30215,..,546,546,540,62,608,164,4,168,100,4,104,27,0,27,11,4,18,850,624,1469
SSC30216,..,395,395,592,64,656,395,11,403,369,0,364,160,0,162,144,0,149,1661,472,2131
SSC30217,..,219,219,554,30,583,312,4,315,419,0,421,172,0,172,73,0,73,1530,252,1786
SSC30218,..,15,15,24,3,26,16,0,16,14,0,14,3,0,3,5,0,5,64,21,80
SSC30219,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30220,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30221,..,41,41,95,9,102,28,0,27,25,0,25,21,0,21,5,0,5,180,50,230
SSC30222,..,289,289,627,58,685,333,7,342,308,4,307,172,0,176,107,3,108,1539,357,1901
SSC30223,..,11,11,23,3,29,13,0,13,7,0,7,0,0,0,3,0,3,46,15,60
SSC30224,..,0,0,14,3,21,4,0,4,0,0,0,3,0,3,0,0,0,25,3,31
SSC30225,..,13,13,14,0,14,9,0,9,5,0,5,0,0,0,0,0,0,32,13,47
SSC30226,..,198,198,449,27,479,287,12,302,309,3,309,106,0,110,61,0,61,1216,245,1455
SSC30227,..,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7
SSC30228,..,70,70,107,9,118,44,3,43,49,0,49,23,0,23,18,0,18,232,79,313
SSC30229,..,3,3,3,0,4,3,0,3,0,0,0,0,0,0,0,0,0,11,3,9
SSC30230,..,19,19,42,3,41,10,0,10,18,0,18,5,0,5,0,0,0,75,19,92
SSC30231,..,4,4,19,0,19,7,0,7,8,0,8,8,0,8,0,0,0,41,4,49
SSC30232,..,45,45,124,7,127,65,0,65,79,0,79,41,0,41,19,0,19,322,50,369
SSC30233,..,12,12,4,0,4,3,0,3,0,0,0,0,0,0,0,0,0,10,12,22
SSC30234,..,28,28,53,5,60,14,0,14,8,0,13,5,0,5,0,0,0,85,36,124
SSC30235,..,6,6,16,0,19,0,0,0,5,0,5,4,0,4,3,0,3,26,7,32
SSC30236,..,0,0,3,0,3,0,0,0,3,0,7,0,0,0,0,0,0,10,0,13
SSC30237,..,522,522,880,58,937,519,12,533,570,8,580,231,0,231,76,0,76,2283,591,2875
SSC30238,..,339,339,721,58,780,440,15,453,464,3,467,235,0,235,168,0,168,2025,420,2441
SSC30239,..,7,7,11,0,17,8,0,8,3,0,3,0,0,0,0,0,0,21,14,33
SSC30240,..,8,8,15,0,15,3,0,3,0,0,0,3,0,3,4,0,4,31,8,39
SSC30241,..,0,0,7,0,7,3,0,3,7,0,7,0,0,0,0,0,0,22,0,27
SSC30242,..,38,38,98,15,109,85,0,84,85,3,93,39,0,39,31,0,31,343,49,390
SSC30243,..,926,926,733,105,842,391,20,408,271,11,286,120,3,125,94,3,92,1608,1062,2672
SSC30244,..,663,663,628,56,682,275,0,281,219,0,219,105,0,105,50,0,50,1279,721,2001
SSC30245,..,28,28,36,5,40,14,0,14,6,0,6,4,0,4,4,0,4,72,32,100
SSC30246,..,39,39,68,5,72,19,0,19,21,0,21,23,0,23,6,0,6,137,42,179
SSC30247,..,14,14,31,4,30,11,0,11,3,0,3,6,0,6,3,0,3,46,16,64
SSC30248,..,14,14,37,4,41,12,0,12,20,0,20,5,0,5,7,0,7,79,18,95
SSC30249,..,23,23,84,0,86,29,0,29,21,0,21,17,0,17,3,0,3,151,26,178
SSC30250,..,148,148,125,7,126,41,0,41,22,0,22,16,0,16,3,0,3,210,154,358
SSC30251,..,1093,1093,1157,195,1354,462,60,519,298,13,310,105,6,115,57,3,55,2074,1370,3442
SSC30252,..,273,273,224,47,271,82,11,93,51,5,58,11,5,15,8,0,8,383,332,712
SSC30253,..,4,4,11,0,11,6,0,6,3,0,3,3,0,3,3,0,3,25,4,29
SSC30254,..,466,466,599,49,651,274,19,290,351,8,352,122,3,124,81,4,82,1415,545,1965
SSC30255,..,25,25,30,3,33,4,0,4,4,0,4,3,0,3,3,0,3,48,30,74
SSC30256,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
SSC30257,..,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,8,0,8
SSC30258,..,40,40,73,16,93,18,0,21,12,0,12,8,0,8,0,0,0,116,56,171
SSC30259,..,8,8,15,0,18,4,0,4,4,0,4,0,0,0,0,0,0,27,11,35
SSC30260,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30261,..,11,11,16,0,18,6,0,9,3,0,8,5,0,5,0,0,0,26,14,44
SSC30262,..,13,13,18,0,18,8,0,7,8,0,8,3,0,3,0,0,0,34,18,51
SSC30263,..,917,917,1592,103,1691,786,13,802,939,6,942,399,0,399,184,0,189,3898,1040,4940
SSC30264,..,8,8,16,0,16,7,0,7,3,0,3,3,0,3,3,0,3,25,8,32
SSC30265,..,0,0,13,0,13,3,0,3,4,0,4,0,0,0,3,0,3,16,0,21
SSC30266,..,187,187,265,34,301,102,6,115,96,8,104,28,0,28,14,0,14,504,240,745
SSC30267,..,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8
SSC30268,..,11,11,18,0,18,12,0,12,3,0,3,0,0,0,4,0,4,43,11,50
SSC30269,..,88,88,218,15,240,91,3,95,66,0,67,24,0,25,16,0,16,420,111,537
SSC30270,..,96,96,167,9,178,96,0,100,85,0,85,35,0,35,21,0,21,403,109,513
SSC30271,..,10,10,13,0,13,5,0,5,3,0,3,4,0,4,0,0,0,21,10,32
SSC30272,..,201,201,202,3,204,64,0,65,53,0,53,34,0,34,16,0,16,362,205,571
SSC30273,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30274,..,112,112,142,7,153,40,0,37,29,0,29,10,0,10,11,0,11,232,127,358
SSC30275,..,49,49,71,8,76,18,0,18,14,0,14,10,0,10,8,0,8,113,62,169
SSC30276,..,26,26,26,8,32,7,0,7,3,0,3,3,0,3,4,0,4,48,29,71
SSC30277,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30278,..,23,23,38,0,41,11,0,11,29,0,29,7,0,7,3,0,3,87,29,119
SSC30279,..,227,227,386,44,424,216,0,213,210,0,215,101,0,101,52,0,52,969,269,1235
SSC30280,..,0,0,13,0,11,8,0,8,4,0,4,0,0,0,0,0,0,25,4,24
SSC30281,..,79,79,106,9,112,62,0,64,64,0,64,24,0,24,11,0,11,259,85,350
SSC30282,..,3,3,11,0,11,0,0,0,3,0,3,0,0,0,0,0,0,19,3,21
SSC30283,..,352,352,382,48,430,231,5,236,245,0,245,127,0,127,57,0,57,1048,406,1454
SSC30284,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30285,..,7,7,21,3,27,10,0,8,16,0,16,3,0,3,0,0,0,57,9,62
SSC30286,..,3,3,12,0,14,0,0,0,3,0,3,0,0,0,0,0,0,18,3,20
SSC30287,..,0,0,6,0,6,0,0,0,4,0,4,0,0,0,0,0,0,12,0,14
SSC30288,..,19,19,45,3,46,15,0,15,7,0,7,7,0,11,6,0,6,80,21,105
SSC30289,..,567,567,1037,58,1095,425,6,431,431,0,434,189,0,189,77,0,80,2161,636,2800
SSC30290,..,33,33,32,9,38,6,0,6,3,0,3,6,0,6,3,0,3,46,40,85
SSC30291,..,73,73,65,3,73,26,0,26,27,0,27,9,0,9,5,0,5,141,73,215
SSC30292,..,3,3,7,0,7,6,0,6,3,0,0,3,0,3,3,0,3,24,3,24
SSC30293,..,31,31,143,0,150,62,0,62,42,0,41,22,0,22,8,0,8,279,34,312
SSC30294,..,64,64,137,12,150,56,4,62,45,0,45,29,0,29,19,0,19,277,78,357
SSC30295,..,40,40,113,3,116,61,0,61,66,0,66,25,0,25,17,0,17,285,41,323
SSC30296,..,34,34,50,0,50,10,0,10,18,0,18,4,0,4,5,0,5,93,34,123
SSC30297,..,0,0,5,0,5,0,0,0,0,0,0,0,0,0,4,0,4,6,0,10
SSC30298,..,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4
SSC30299,..,5,5,4,0,4,4,0,4,0,0,0,0,0,0,0,0,0,6,5,10
SSC30300,..,11,11,13,0,14,6,0,6,5,0,5,3,0,3,3,0,3,31,12,40
SSC30301,..,27,27,10,0,10,3,0,3,3,0,3,0,0,0,0,0,0,16,27,43
SSC30302,..,115,115,318,27,345,180,10,183,237,0,238,109,0,115,37,0,37,884,150,1031
SSC30303,..,15,15,7,0,7,6,0,6,4,0,4,4,0,4,13,0,16,40,14,55
SSC30304,..,53,53,150,14,161,81,0,82,88,0,88,38,0,38,13,0,13,366,66,438
SSC30305,..,19,19,24,5,27,10,0,14,10,0,10,4,0,4,3,0,3,50,19,71
SSC30306,..,26,26,29,3,36,12,0,12,3,0,3,4,0,4,3,0,3,58,31,87
SSC30307,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30308,..,11,11,18,0,18,8,0,8,7,0,7,4,0,4,3,0,3,34,11,45
SSC30309,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4
SSC30310,..,24,24,69,0,72,35,0,35,20,0,20,14,0,14,10,0,10,146,27,176
SSC30311,..,1315,1315,1399,86,1482,266,5,271,163,0,163,62,0,62,23,0,23,1912,1402,3312
SSC30312,..,5,5,3,0,3,5,0,5,3,0,3,3,0,3,0,0,0,18,5,23
SSC30313,..,20,20,47,0,46,19,0,19,20,0,23,13,0,13,3,0,3,103,26,126
SSC30314,..,93,93,332,24,348,254,3,257,346,0,346,165,0,165,83,0,83,1179,116,1292
SSC30315,..,0,0,6,0,5,0,0,0,3,0,3,0,0,0,0,0,0,7,3,12
SSC30316,..,10,10,9,4,15,3,0,3,3,0,3,0,0,0,0,0,0,22,7,35
SSC30317,..,8,8,6,0,6,0,0,0,7,0,7,5,0,5,0,0,0,23,8,30
SSC30318,..,10,10,13,0,13,9,0,9,6,0,11,4,0,4,3,0,3,38,16,46
SSC30319,..,54,54,163,12,175,37,0,37,48,0,48,30,0,30,17,0,17,301,64,359
SSC30320,..,7,7,8,0,8,3,0,3,5,0,5,0,0,0,0,0,0,9,7,22
SSC30321,..,8,8,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,9,8,15
SSC30322,..,11,11,10,0,10,7,0,7,3,0,3,0,0,0,3,0,3,22,11,31
SSC30323,..,281,281,357,15,370,103,0,103,119,3,117,50,0,50,29,0,25,649,304,953
SSC30324,..,3,3,8,0,9,3,0,3,5,0,5,0,0,0,0,0,0,22,4,21
SSC30325,..,4,4,10,0,10,3,0,3,3,0,3,0,0,0,0,0,0,13,4,18
SSC30326,..,713,713,1016,100,1118,569,26,592,510,9,516,200,3,201,136,0,141,2441,850,3290
SSC30327,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30328,..,6,6,9,0,9,8,0,8,0,0,0,0,0,0,0,0,0,19,6,23
SSC30329,..,51,51,65,5,72,16,0,16,9,0,9,0,0,0,0,0,0,94,53,142
SSC30330,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30331,..,83,83,184,8,196,94,0,97,79,0,79,39,0,39,23,0,23,415,97,512
SSC30332,..,18,18,36,8,41,19,0,19,4,0,4,3,0,3,4,0,4,76,20,96
SSC30333,..,12,12,11,0,11,6,0,6,3,0,3,5,0,5,0,0,0,24,12,37
SSC30334,..,503,503,320,59,375,149,6,148,86,0,84,41,0,41,22,0,18,611,567,1176
SSC30335,..,19,19,32,0,31,7,0,7,5,0,5,6,0,6,3,0,3,61,19,78
SSC30336,..,6,6,10,0,10,3,0,3,3,0,3,3,0,3,0,0,0,23,6,27
SSC30337,..,66,66,64,4,64,19,0,19,3,0,3,8,0,8,0,0,0,87,70,160
SSC30338,..,512,512,637,82,725,472,9,485,451,6,453,214,0,214,144,0,144,1921,609,2530
SSC30339,..,29,29,63,3,64,21,0,21,22,0,22,9,0,9,3,0,3,116,36,153
SSC30340,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
SSC30341,..,76,76,147,8,156,62,0,62,57,0,57,21,0,21,11,0,11,304,84,385
SSC30342,..,45,45,36,3,36,15,0,15,8,0,8,3,0,3,4,0,9,58,45,111
SSC30343,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30344,..,1085,1085,1262,110,1372,482,21,508,426,12,438,194,10,208,119,10,129,2492,1246,3735
SSC30345,..,690,690,445,179,625,97,40,137,34,4,38,11,4,17,3,3,6,589,918,1511
SSC30346,..,18,18,20,0,25,12,0,17,11,0,11,11,0,11,4,0,4,59,24,84
SSC30347,..,30,30,81,4,85,55,0,60,44,0,44,28,0,28,13,0,13,221,36,251
SSC30348,..,298,298,495,28,523,271,8,278,315,0,316,122,0,122,45,0,45,1249,330,1583
SSC30349,..,45,45,52,3,54,10,0,10,11,0,11,12,0,12,3,0,3,94,43,134
SSC30350,..,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9
SSC30351,..,0,0,6,0,7,3,0,3,0,0,0,3,0,3,0,0,0,10,4,14
SSC30352,..,16,16,23,0,19,0,7,7,5,3,7,3,0,3,0,0,0,35,22,57
SSC30353,..,3,3,9,0,9,5,0,5,9,0,9,3,0,3,3,0,3,26,4,29
SSC30354,..,14,14,18,0,23,12,0,12,8,0,8,8,0,8,4,0,4,41,12,58
SSC30355,..,902,902,1871,137,2003,1114,29,1147,1087,6,1096,436,0,436,217,0,215,4727,1083,5812
SSC30356,..,24,24,43,0,44,17,0,17,17,0,17,7,0,7,3,0,3,84,23,106
SSC30357,..,13,13,29,0,29,3,0,3,7,0,7,4,0,4,3,0,3,39,13,54
SSC30358,..,21,21,44,0,44,4,0,4,7,0,7,0,0,0,0,0,0,52,18,74
SSC30359,..,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7
SSC30360,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3
SSC30361,..,109,109,163,9,170,49,0,49,66,0,66,28,0,28,9,0,9,304,114,423
SSC30362,..,4,4,21,0,21,4,0,4,5,0,5,3,0,3,0,0,0,34,4,36
SSC30363,..,169,169,472,17,491,235,3,240,249,0,249,128,0,128,56,0,56,1143,192,1334
SSC30364,..,910,910,1127,108,1233,682,22,701,568,4,579,262,0,262,165,0,165,2808,1044,3852
SSC30365,..,550,550,1012,88,1102,654,18,671,608,0,611,295,0,295,157,0,157,2721,664,3384
SSC30366,..,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,0,12
SSC30367,..,3,3,21,0,22,9,0,9,20,0,20,4,0,4,0,0,0,59,6,60
SSC30368,..,26,26,58,3,61,16,0,14,30,0,30,10,0,10,14,0,14,125,33,160
SSC30369,..,406,406,304,43,347,188,14,201,136,0,142,45,0,45,26,0,26,702,455,1165
SSC30370,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30371,..,326,326,854,26,881,469,0,470,634,4,636,290,0,286,104,0,104,2346,362,2702
SSC30372,..,14,14,27,0,31,22,0,22,16,0,16,3,0,3,5,0,5,77,14,89
SSC30373,..,23,23,15,0,15,5,0,5,11,0,11,6,0,6,0,0,0,38,23,64
SSC30374,..,3,3,10,0,10,6,0,6,3,0,3,0,0,0,0,0,0,22,6,28
SSC30375,..,891,891,1095,94,1184,596,10,606,621,0,621,216,0,216,58,0,58,2585,995,3576
SSC30376,..,56,56,99,6,104,46,0,46,43,0,43,19,0,19,11,0,11,218,66,278
SSC30377,..,8,8,8,0,8,0,0,0,3,0,3,0,0,0,0,0,0,11,8,13
SSC30378,..,7,7,9,0,9,3,0,3,3,0,3,3,0,3,0,0,0,17,6,22
SSC30379,..,258,258,554,49,604,345,9,356,372,4,379,132,0,134,55,0,55,1463,317,1780
SSC30380,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30381,..,1323,1323,1180,350,1530,369,155,521,187,93,277,37,47,78,15,28,44,1787,1994,3778
SSC30382,..,942,942,881,203,1083,202,34,233,93,10,104,31,0,31,4,0,3,1214,1189,2402
SSC30383,..,602,602,929,108,1037,445,43,486,450,20,466,153,9,162,63,3,67,2043,779,2821
SSC30384,..,3,3,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,14,3,21
SSC30385,..,30,30,35,4,38,16,0,16,16,0,16,4,0,4,5,0,5,77,33,105
SSC30386,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7
SSC30387,..,0,0,15,4,23,7,0,7,12,0,12,6,0,6,4,0,4,44,5,48
SSC30388,..,134,134,318,6,327,181,3,181,261,0,261,140,0,140,39,0,39,937,140,1071
SSC30389,..,9,9,13,0,13,0,0,0,3,0,3,3,0,3,0,0,0,18,9,28
SSC30390,..,19,19,47,0,46,17,0,17,9,0,9,13,0,13,3,0,3,85,22,104
SSC30391,..,10,10,30,4,31,7,0,7,15,0,15,11,0,11,0,0,0,59,12,70
SSC30392,..,39,39,167,3,166,137,0,139,217,0,217,76,0,76,16,0,16,601,45,645
SSC30393,..,38,38,47,6,53,25,0,25,10,0,10,11,0,11,0,0,0,90,42,133
SSC30394,..,19,19,13,0,13,3,0,3,3,0,3,0,0,0,3,0,3,25,19,43
SSC30395,..,37,37,73,10,81,29,0,29,34,0,34,18,0,18,15,0,15,174,44,220
SSC30396,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30397,..,389,389,556,75,628,396,16,408,321,3,328,136,3,137,127,0,130,1538,481,2018
SSC30398,..,16,16,21,0,19,7,0,7,10,0,10,3,0,3,0,0,0,42,19,57
SSC30399,..,0,0,11,0,10,3,0,3,0,0,0,0,0,0,0,0,0,13,3,15
SSC30400,..,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7
SSC30401,..,3,3,19,3,17,3,0,3,10,0,10,3,0,3,3,0,3,32,7,36
SSC30402,..,13,13,24,0,24,5,0,5,8,0,8,0,0,0,3,0,3,46,13,58
SSC30403,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30404,..,287,287,473,47,514,296,0,301,299,0,303,136,0,136,45,0,45,1250,337,1589
SSC30405,..,52,52,129,10,144,58,0,58,53,0,53,25,0,25,7,0,7,261,68,330
SSC30406,..,59,59,134,14,146,99,3,105,123,0,123,61,0,61,43,0,43,449,77,527
SSC30407,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30408,..,0,0,4,0,4,5,0,5,0,0,0,0,0,0,0,0,0,11,0,15
SSC30409,..,385,385,474,58,529,212,20,231,220,3,225,81,0,86,24,0,29,1018,464,1487
SSC30410,..,2560,2560,3943,281,4222,1536,78,1614,1772,26,1795,635,6,639,214,3,212,8096,2958,11050
SSC30411,..,0,0,11,0,11,0,0,0,0,0,0,5,0,5,0,0,0,16,0,13
SSC30412,..,0,0,9,0,9,3,0,3,3,0,3,0,0,0,0,0,0,13,0,12
SSC30413,..,15,15,42,0,48,11,0,11,10,0,10,13,0,13,0,0,0,83,19,101
SSC30414,..,610,610,822,104,927,369,30,401,365,8,373,140,0,140,51,0,51,1746,752,2497
SSC30415,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30416,..,3,3,19,0,19,0,0,0,0,0,0,4,0,4,0,0,0,21,3,25
SSC30417,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30418,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SSC30419,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC30420,..,20,20,24,3,28,8,0,8,7,0,7,3,0,3,6,0,6,46,20,66
SSC30421,..,6,6,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8,9,17
SSC30422,..,4,4,22,3,25,0,0,3,5,0,5,0,0,0,0,0,0,32,8,41
SSC30423,..,22,22,14,0,20,5,0,5,9,0,9,0,0,0,0,0,0,29,20,50
SSC30424,..,327,327,340,28,371,117,4,127,136,3,133,58,0,65,36,0,36,688,365,1053
SSC30425,..,640,640,855,60,909,258,10,265,166,4,172,87,0,91,57,0,57,1421,711,2136
SSC30426,..,529,529,384,72,448,179,8,182,111,0,110,55,3,61,32,3,38,757,614,1369
SSC30427,..,467,467,273,62,337,114,10,128,83,7,86,23,0,26,20,0,20,521,550,1067
SSC30428,..,309,309,544,49,593,298,20,321,255,3,257,91,3,96,40,0,38,1227,390,1619
SSC30429,..,589,589,669,83,750,388,25,411,312,5,319,127,0,127,91,0,97,1597,706,2297
SSC30430,..,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7
SSC30431,..,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7
SSC30432,..,0,0,6,0,6,7,0,7,3,0,3,0,0,0,0,0,0,16,0,19
SSC30433,..,27,27,45,8,50,16,0,16,22,0,22,4,0,4,0,0,0,84,32,115
SSC30434,..,418,418,246,58,306,98,9,108,53,5,57,28,0,28,13,0,19,441,493,933
SSC30435,..,3,3,4,0,4,3,0,3,5,0,5,3,0,3,0,0,0,20,3,25
SSC30436,..,4,4,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,7,9
SSC30437,..,18,18,66,8,71,27,0,27,37,0,37,15,0,15,6,0,6,154,20,172
SSC30438,..,6,6,3,0,3,0,0,0,9,0,9,3,0,3,0,0,0,15,6,23
SSC30439,..,8,8,14,0,14,6,0,6,10,0,10,3,0,3,0,0,0,37,8,44
SSC30440,..,29,29,162,4,165,97,3,100,161,0,167,73,0,73,28,0,28,524,40,563
