POA_CODE_2016,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot,P_Germany_0_4,P_Germany_5_14,P_Germany_15_24,P_Germany_25_44,P_Germany_45_54,P_Germany_55_64,P_Germany_65_74,P_Germany_75_84,P_Germany_85ov,P_Germany_Tot
POA3107,0,0,7,21,21,14,7,0,3,68,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,5,0,8,15,53,36,30,34,42,21,240,4,21,19,58,41,36,52,41,39,325,380,767,675,1633,957,795,874,670,333,7089,0,0,0,0,0,0,0,0,0,0,692,1337,1059,1650,1045,573,710,589,223,7877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,4,8,4,0,0,0,0,18,0,0,0,4,3,7,0,0,0,17,6,30,85,409,188,178,86,34,15,1037,0,0,0,6,6,0,14,19,3,45,0,0,3,15,14,12,12,9,3,68,0,6,8,29,27,39,46,33,21,200,0,0,0,3,3,0,4,0,0,10,0,0,3,0,5,3,0,0,0,11,0,0,0,3,0,8,27,22,6,69
POA3108,0,0,5,49,33,32,19,4,3,145,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,3,0,4,0,12,3,15,17,98,39,45,57,59,14,342,6,29,54,108,77,61,62,71,37,510,444,911,1322,2820,1408,1265,1218,1024,401,10815,0,0,0,4,0,0,0,0,0,9,837,1373,1440,1930,1063,766,788,772,316,9289,0,0,0,3,0,0,3,3,0,13,0,0,3,0,3,3,0,0,0,10,0,0,0,8,6,3,0,0,0,16,0,3,3,11,0,0,0,3,0,28,0,0,4,3,4,3,4,0,3,18,22,108,565,1325,511,419,197,97,43,3299,0,0,0,8,5,13,29,12,3,71,0,0,3,25,13,23,25,26,6,119,3,20,19,57,59,52,43,66,18,340,0,0,0,9,7,11,3,3,0,36,0,4,0,4,0,0,4,6,0,14,0,3,3,9,3,3,24,17,12,72
POA3109,0,0,7,44,48,38,26,3,8,172,0,0,0,0,0,0,0,0,0,7,0,0,0,8,7,0,3,0,0,20,3,29,21,109,59,63,63,44,20,408,18,51,48,128,56,83,83,84,53,591,693,1548,1728,3672,2065,1833,1590,1058,509,14697,0,0,0,7,6,4,0,0,0,17,1292,2319,2228,2671,1644,1242,1125,799,371,13692,0,0,0,10,0,0,0,0,0,11,0,0,3,0,10,0,0,0,0,13,0,0,0,3,3,9,5,0,0,21,0,3,3,8,8,0,0,5,0,29,0,0,0,4,6,0,7,0,0,17,31,213,434,1394,592,411,269,123,47,3517,0,0,0,3,6,9,16,21,3,70,0,16,12,47,16,28,29,18,3,172,14,38,20,71,73,77,100,75,43,510,0,0,5,9,13,14,6,12,0,62,0,0,3,4,7,0,0,3,0,23,3,0,3,12,8,15,33,26,15,111
POA3111,0,0,0,9,10,4,0,3,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,0,15,0,3,5,29,24,24,22,19,7,143,22,23,17,68,39,39,33,37,50,325,301,726,729,1415,928,816,692,488,375,6455,0,0,0,3,0,0,0,0,0,3,566,1238,1208,1482,1077,842,706,445,253,7819,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,3,0,0,0,7,0,0,3,3,5,6,0,0,0,15,0,3,3,5,3,3,0,0,0,22,0,0,3,0,3,0,0,0,0,5,7,28,62,234,121,79,57,36,56,685,0,0,0,0,6,3,9,3,0,25,0,5,3,10,7,8,5,6,4,61,0,15,26,41,70,63,55,50,34,350,0,0,0,5,0,5,0,3,0,16,0,3,0,0,0,3,0,0,0,4,0,0,0,10,7,3,29,14,7,87
POA3113,0,0,0,7,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,4,6,22,21,4,5,3,4,69,6,27,20,44,35,32,17,5,0,192,166,650,589,857,768,627,375,117,46,4192,0,0,0,0,0,0,0,0,0,0,367,1189,1051,1304,1122,825,479,160,43,6538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,8,0,0,0,20,0,4,0,0,0,0,0,0,0,5,0,10,18,21,19,19,6,4,0,99,0,0,0,0,6,9,3,4,0,25,0,0,0,0,6,5,0,0,0,20,3,26,38,45,96,83,63,29,9,388,0,0,0,0,0,3,0,3,0,5,0,0,0,4,0,7,0,0,0,17,0,0,3,8,12,5,16,6,0,53
POA3114,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,3,0,4,28,3,7,6,3,15,7,8,5,0,57,63,268,293,306,376,258,175,80,18,1832,0,0,0,0,0,0,0,0,0,0,125,573,606,480,576,379,214,75,11,3057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,7,15,8,8,0,0,0,46,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,0,0,6,0,14,12,16,42,24,35,26,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,8,8,0,25
POA3115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,19,3,3,18,18,10,16,10,4,0,80,70,253,307,347,360,290,170,56,7,1871,0,0,0,0,0,0,0,0,0,0,147,475,618,568,554,444,246,77,21,3136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,10,9,0,0,0,0,22,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,3,0,0,0,4,0,12,9,23,50,47,39,7,0,184,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,6,3,0,22
POA3116,0,0,5,9,0,0,0,0,0,14,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,3,9,20,9,10,6,0,58,7,17,25,54,34,29,20,18,9,217,270,562,649,1239,697,666,545,258,88,4969,0,0,0,0,0,0,0,0,0,0,560,1047,1144,1995,934,815,613,233,65,7410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,5,0,0,0,24,0,0,0,0,3,0,0,0,0,3,0,9,22,34,16,13,6,0,0,95,0,0,0,3,0,4,3,5,3,19,0,0,0,0,0,0,0,3,0,5,0,8,13,56,110,102,138,77,25,522,0,0,0,0,8,3,0,3,0,10,0,3,0,0,0,0,0,0,0,3,0,0,0,4,8,16,20,11,10,74
POA3121,0,13,72,274,172,177,84,51,20,863,0,0,3,11,0,0,4,0,0,18,0,3,3,10,0,0,0,0,0,14,4,18,89,399,87,61,64,55,29,815,38,54,144,659,152,124,99,63,27,1355,630,921,1824,7561,1633,1363,933,540,211,15619,0,0,0,0,3,0,0,0,0,3,1171,1468,2281,9152,1949,1354,775,276,95,18520,0,0,0,6,0,0,0,0,0,5,0,0,0,12,0,4,0,0,0,16,0,0,0,10,3,12,3,5,0,38,0,0,9,100,8,0,0,0,0,110,0,0,0,15,3,3,0,0,0,23,0,20,77,166,65,81,56,72,32,561,0,0,0,4,13,15,5,12,0,52,0,10,0,8,6,5,3,3,0,38,6,17,70,666,153,90,100,18,0,1124,0,0,4,14,6,3,0,0,0,28,0,4,14,76,11,3,0,0,0,111,0,0,3,69,14,4,17,3,0,115
POA3122,3,5,85,98,12,10,3,0,0,216,0,0,0,0,0,3,5,0,0,9,0,0,4,3,0,0,0,0,0,14,3,19,56,219,31,19,24,13,6,390,27,44,150,313,95,59,59,49,52,846,492,996,2045,4673,1367,1000,854,400,242,12070,0,0,5,3,0,0,0,0,0,10,856,1636,2467,4694,1674,1278,1020,427,178,14239,0,5,9,58,0,0,0,0,0,77,0,0,3,6,4,0,0,0,0,12,0,0,9,6,0,0,0,0,0,19,3,3,10,33,7,5,0,3,0,66,0,0,0,5,3,0,3,3,0,15,10,43,285,443,88,49,14,9,5,948,0,0,0,5,3,4,4,8,0,18,0,0,0,12,0,0,4,0,0,25,6,59,73,215,119,95,80,52,14,707,0,0,0,15,3,0,3,0,0,23,0,3,5,36,7,3,0,0,0,67,0,3,4,31,9,4,29,5,9,93
POA3123,0,5,22,29,5,7,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,9,10,24,107,31,14,22,15,8,220,21,29,41,156,42,45,39,23,12,401,364,748,1041,2616,857,761,555,324,219,7488,0,0,0,0,0,0,0,0,0,0,667,1244,1375,2684,1095,916,621,310,180,9100,0,0,0,8,0,0,0,0,0,11,0,0,0,4,0,0,0,3,0,10,0,0,0,3,0,3,0,0,0,7,4,3,3,26,10,5,3,0,0,48,0,0,0,0,0,0,0,0,0,0,5,34,181,335,93,42,32,10,3,741,0,0,0,0,0,0,0,4,0,8,0,0,3,3,3,3,9,6,0,22,15,30,49,138,70,45,64,26,8,436,0,0,0,8,0,0,0,0,0,10,0,3,5,21,5,0,3,0,0,40,0,0,3,19,5,6,13,5,3,55
POA3124,0,6,8,32,18,22,7,7,0,98,0,0,0,0,0,0,0,0,0,8,0,0,0,6,0,4,0,0,0,17,3,15,31,96,40,35,32,20,22,291,20,32,40,113,70,51,67,51,41,490,509,1412,1688,2611,1726,1357,1104,736,653,11807,0,0,0,3,0,0,0,0,0,3,884,2355,2453,2793,2079,1587,1228,747,621,14748,0,0,0,5,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,4,5,3,0,0,0,0,10,0,7,3,21,11,7,6,0,0,58,0,0,0,4,4,4,0,0,0,15,18,83,220,401,209,162,53,29,17,1199,0,0,0,3,4,3,5,8,3,29,0,0,0,4,0,8,10,6,0,28,16,94,52,142,148,121,112,61,44,777,0,0,0,5,5,0,6,0,0,13,0,14,8,33,13,9,4,0,0,77,3,0,3,17,7,10,33,10,12,93
POA3125,0,0,35,38,16,26,9,9,0,147,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,8,4,37,62,22,14,15,23,9,195,16,27,88,103,32,39,37,32,37,415,319,682,1984,2042,835,641,556,483,383,7929,0,0,0,4,3,0,0,0,0,8,567,1026,1457,1414,815,583,418,394,362,7028,0,0,13,19,0,5,0,0,0,34,0,0,0,0,0,0,0,0,0,3,0,0,12,3,3,0,0,0,0,23,0,4,8,12,9,7,0,0,0,30,0,0,0,3,3,0,0,0,0,10,14,72,1068,1028,228,132,51,24,7,2628,0,0,0,3,5,3,4,7,3,24,0,3,3,3,3,0,3,4,4,27,9,9,25,39,43,48,44,38,30,286,0,0,0,5,5,5,0,4,0,20,0,4,3,4,5,0,0,3,0,31,0,3,10,12,6,0,15,4,3,48
POA3126,0,0,0,8,8,3,0,0,0,24,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,3,0,0,0,8,0,3,6,35,21,3,17,8,7,100,11,20,32,37,23,16,26,18,15,191,169,533,624,801,671,556,453,235,219,4273,0,0,0,0,0,0,0,0,0,0,286,845,933,813,708,705,544,298,248,5378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,7,9,3,0,0,3,0,21,0,0,0,0,4,0,4,0,0,8,5,64,141,183,131,73,18,15,3,636,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,28,14,44,57,57,49,24,24,299,0,0,0,6,0,0,0,0,0,11,0,4,0,3,3,0,0,0,0,18,0,3,0,4,0,0,11,0,0,31
POA3127,0,0,9,31,15,4,5,0,0,67,0,0,0,0,4,0,4,0,0,5,0,0,5,8,3,0,4,0,0,17,0,4,15,53,20,22,25,15,5,167,18,33,37,85,52,50,31,34,21,354,455,1220,1331,2244,1513,1277,825,471,305,9644,0,0,0,0,0,0,0,0,0,0,819,2087,2002,2481,1895,1674,1099,469,313,12832,0,0,0,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,7,0,4,4,19,15,8,0,0,0,43,0,3,0,6,0,5,0,0,0,11,14,74,196,431,207,111,60,28,11,1132,0,0,0,0,0,9,3,0,0,12,0,0,0,3,8,8,3,0,3,19,12,71,56,140,123,107,80,38,15,653,0,0,5,19,4,0,3,0,3,35,0,0,0,15,3,3,0,4,0,30,0,3,0,3,10,9,20,7,7,59
POA3128,0,3,39,47,32,29,17,3,3,168,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,3,0,0,0,7,3,6,21,65,29,32,21,16,11,209,17,34,104,154,68,61,42,62,71,612,452,914,1836,3233,1270,1001,655,550,343,10265,0,3,0,3,0,0,0,0,0,10,807,1401,1533,1921,1217,979,557,403,236,9053,3,4,0,29,3,0,0,0,0,36,0,0,0,4,3,0,3,3,0,13,0,0,5,14,3,13,0,7,0,36,0,0,3,13,0,0,3,0,0,24,0,3,0,10,0,3,0,0,0,24,38,140,1237,1702,431,308,158,130,43,4179,0,0,0,0,0,0,0,9,0,16,0,0,0,4,0,0,4,0,0,12,6,14,23,54,75,47,50,33,18,317,0,0,5,6,9,4,0,0,0,24,0,3,3,6,4,4,3,0,0,27,0,4,3,11,4,11,12,11,10,66
POA3129,0,0,10,29,23,28,10,7,0,113,0,0,0,0,3,0,0,0,0,3,0,0,5,4,0,3,0,0,0,11,3,13,17,63,23,21,36,37,17,221,23,23,31,88,54,44,41,30,18,352,518,995,1140,2441,1304,1060,749,550,270,9027,0,0,0,5,0,0,0,0,0,7,908,1661,1425,2045,1362,1010,641,432,247,9738,0,0,0,5,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,5,0,0,0,6,4,10,4,3,0,25,0,4,0,10,0,6,0,0,0,28,0,0,0,0,4,4,5,0,0,10,21,100,448,979,348,266,109,70,25,2367,0,0,0,0,3,3,8,9,0,21,0,0,0,0,8,0,12,4,4,29,3,15,28,52,62,77,71,48,21,380,0,0,0,7,4,3,3,3,0,24,0,3,0,14,3,3,3,0,0,28,0,0,0,6,11,6,22,9,4,65
POA3130,3,3,10,74,46,45,21,11,4,213,0,0,0,3,5,3,3,0,0,14,0,0,5,5,0,4,0,0,0,13,0,14,21,97,41,45,43,39,28,332,35,46,53,158,69,76,80,88,84,676,866,1966,1900,4289,2322,1804,1414,1252,798,16616,0,0,0,0,0,5,0,0,0,11,1663,3566,2907,4278,2805,1948,1431,1235,755,20582,0,4,7,15,3,0,0,0,0,31,0,0,0,6,5,0,0,0,0,9,0,0,3,13,9,18,8,6,0,66,0,4,10,20,10,13,3,0,3,60,0,0,0,7,0,3,7,0,0,15,19,100,406,1134,387,310,101,96,41,2592,0,0,0,0,0,3,4,10,6,35,0,0,0,4,3,5,14,16,6,43,7,43,32,150,159,149,128,119,79,867,0,4,5,19,9,13,4,4,0,60,0,0,0,12,4,3,8,0,0,24,0,0,6,13,17,19,45,24,13,133
POA3131,0,3,17,72,55,60,32,6,0,255,0,0,0,0,0,0,0,0,3,9,0,4,0,4,0,3,0,0,0,9,0,23,16,69,40,36,37,26,12,260,28,43,38,140,63,58,41,77,90,587,702,1322,1185,3340,1512,1207,1039,874,515,11704,0,0,0,3,0,0,0,0,0,9,1259,2135,1728,3034,1657,1152,898,755,459,13072,0,0,8,7,3,3,0,0,0,26,0,4,0,5,0,5,0,3,0,22,0,0,3,46,31,36,20,12,0,146,0,3,0,19,5,9,0,0,0,34,0,3,0,8,3,4,7,0,0,25,14,68,204,937,276,203,125,59,16,1904,0,0,0,3,4,5,10,19,0,39,0,3,0,13,4,4,7,8,3,44,7,28,22,86,91,62,99,83,49,523,0,0,4,18,4,12,3,4,0,50,0,0,0,7,4,3,0,3,3,18,0,4,3,5,12,10,29,25,6,93
POA3132,0,0,5,29,20,27,8,6,0,94,0,0,0,5,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,4,17,8,76,26,23,25,21,5,205,18,29,34,104,50,37,48,45,12,371,564,907,821,2627,1123,909,738,478,175,8345,0,0,0,0,0,0,0,0,0,3,1021,1595,1268,2664,1423,1012,770,467,171,10380,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,0,0,18,0,0,0,17,18,17,4,4,0,63,0,0,0,14,3,0,0,0,0,18,0,0,0,5,4,0,0,0,0,16,6,34,99,593,123,142,52,26,6,1086,0,0,0,6,0,8,3,0,4,27,0,10,3,19,6,3,0,0,4,47,3,22,27,81,80,69,95,62,14,455,0,0,0,10,7,3,3,0,0,20,0,0,0,3,8,0,3,0,0,17,0,0,3,10,3,15,20,6,10,70
POA3133,0,3,3,53,40,43,19,3,3,164,0,0,0,0,5,0,0,0,0,6,0,0,0,4,0,0,0,0,0,5,0,14,17,45,42,50,56,38,14,282,16,23,33,78,41,42,59,38,22,352,529,1394,1303,2680,1549,1442,1388,759,379,11426,0,0,0,3,5,3,0,0,0,17,1003,2247,1967,2390,1516,1379,1399,781,349,13020,0,4,3,12,7,3,0,0,0,32,0,3,0,3,0,0,4,0,0,13,0,0,5,11,31,26,12,0,4,80,0,5,3,9,6,4,7,0,0,29,0,0,0,3,4,5,4,0,0,17,34,142,200,983,338,195,134,51,10,2086,0,0,0,0,6,10,13,12,3,42,0,0,3,4,7,15,23,6,3,57,4,36,29,83,116,117,136,100,48,672,0,0,9,9,6,11,0,0,0,37,0,0,0,6,0,3,0,0,3,13,0,5,3,9,12,14,55,26,6,133
POA3134,0,0,5,35,21,18,16,7,0,99,0,0,0,3,3,6,0,0,0,12,0,0,3,9,6,5,0,0,0,18,3,14,23,90,54,52,46,35,23,343,32,44,54,191,100,81,87,50,42,677,966,1952,1914,4652,2344,1953,1527,852,547,16711,0,0,0,17,3,7,3,0,0,28,1849,3524,3252,5538,3128,2394,1684,857,494,22728,0,0,0,11,3,0,0,0,0,17,0,0,0,7,0,4,0,0,0,14,0,0,0,15,19,3,3,3,0,42,0,4,5,27,6,6,4,4,0,62,0,0,0,5,13,4,6,0,0,32,12,67,114,716,145,134,78,27,3,1304,0,0,0,0,9,14,13,14,3,57,0,3,3,11,9,16,10,3,4,56,5,41,51,169,232,216,249,128,80,1171,0,3,3,12,11,10,0,0,0,41,0,3,0,20,4,6,4,0,0,36,0,3,4,15,22,23,57,33,14,181
POA3135,0,0,0,8,6,4,3,0,0,25,0,0,0,3,5,3,0,0,0,14,0,0,0,3,4,0,0,0,0,8,7,14,11,61,19,20,21,15,8,172,22,28,42,112,54,46,56,38,14,414,671,1173,1113,2881,1421,1124,1004,559,263,10217,0,0,0,0,0,7,0,0,0,6,1277,2034,1815,3665,1963,1467,1202,675,260,14359,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,3,6,3,3,3,3,0,21,0,3,8,11,16,8,3,0,0,43,0,0,0,3,8,0,0,3,0,15,10,24,61,358,95,65,32,10,3,668,0,0,0,3,0,0,8,5,0,15,3,0,0,4,5,4,3,3,0,27,0,27,30,113,160,158,141,101,50,778,0,0,4,5,3,4,3,0,0,17,0,0,0,4,0,4,0,0,0,14,0,11,0,12,10,15,29,19,10,103
POA3136,0,0,5,32,6,15,3,0,0,60,0,0,0,0,0,9,6,5,3,27,0,0,5,5,0,3,0,0,0,21,0,10,17,121,53,53,52,31,22,363,49,74,94,328,152,129,139,119,75,1157,1447,2537,2632,6360,3164,2769,2249,1389,718,23260,0,0,0,3,0,0,0,0,0,3,2782,4529,4461,8607,4252,3608,2514,1373,653,32791,0,3,0,13,4,3,0,0,0,19,0,0,0,6,0,3,0,0,0,13,0,0,4,31,10,14,8,4,0,69,0,3,0,23,5,16,3,0,0,56,0,0,0,8,8,7,7,6,0,36,8,39,83,448,99,96,34,19,0,833,0,0,0,3,12,15,9,3,0,45,0,3,5,14,3,5,4,3,0,47,11,41,54,261,339,365,469,294,161,1994,0,0,0,10,16,8,3,0,0,36,0,0,0,7,6,4,10,3,0,28,0,0,9,31,33,36,75,72,17,273
POA3137,0,0,0,10,3,3,0,0,0,20,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,3,0,3,21,17,10,8,14,5,83,19,20,37,98,56,54,50,34,25,395,423,812,840,1889,967,858,688,395,288,7169,0,0,0,0,0,0,0,0,0,0,839,1557,1535,2910,1355,1116,765,355,232,10661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,0,0,0,3,3,0,3,0,0,12,0,0,0,5,3,0,0,0,0,7,0,0,0,4,3,3,3,0,0,11,0,3,3,19,14,5,3,5,0,54,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,4,3,0,0,11,0,4,12,87,140,163,157,115,49,727,0,0,0,3,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,5,7,21,30,28,13,109
POA3138,0,0,4,10,0,0,0,0,0,12,0,0,0,0,4,3,0,0,0,11,0,0,0,9,0,3,0,0,0,16,0,3,13,42,34,29,13,16,3,151,25,40,66,137,68,63,61,55,38,555,771,1341,1436,3123,1501,1322,982,462,176,11128,0,0,0,0,0,0,0,0,0,0,1443,2489,2413,4738,2022,1746,1138,396,134,16520,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,3,3,9,4,0,3,0,0,24,0,0,0,3,3,0,0,0,0,5,3,14,34,141,35,25,17,0,0,273,0,0,0,0,3,8,8,3,0,23,0,0,0,0,0,0,5,0,0,7,0,20,21,136,217,216,226,145,43,1019,0,0,0,3,3,3,3,3,0,15,0,3,0,0,4,5,3,0,0,22,0,0,0,6,20,25,40,37,6,133
POA3139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,7,7,8,3,56,11,40,47,106,88,54,38,24,3,410,430,916,872,1785,1054,902,579,245,80,6867,0,0,0,0,0,0,0,0,0,0,854,1822,1651,3039,1582,1300,739,253,77,11313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,4,0,5,0,6,3,4,7,0,0,20,0,0,0,0,3,0,0,3,0,10,0,0,0,0,0,0,0,0,0,3,0,6,9,68,138,178,153,72,18,642,0,0,0,0,0,3,0,0,0,3,0,0,0,3,3,3,3,0,0,10,0,0,0,6,11,20,18,24,3,93
POA3140,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,4,0,0,0,5,0,0,0,0,0,3,0,3,4,30,18,18,19,12,4,119,20,36,37,104,64,52,55,33,14,413,467,1087,1083,2200,1267,983,803,479,215,8587,0,0,0,0,0,0,0,0,0,3,892,1980,1963,3471,1802,1354,912,475,187,13038,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,10,0,0,3,4,3,7,0,0,0,16,0,0,0,3,4,7,4,0,0,11,0,3,7,28,17,4,3,3,0,60,0,0,0,4,4,3,5,0,0,17,0,0,0,3,0,3,3,0,0,8,0,11,47,79,199,186,187,116,48,867,0,0,0,3,0,0,0,0,0,4,0,0,0,0,3,0,3,0,0,9,0,0,3,5,7,21,33,13,10,90
