POA_CODE_2016,F_China_0_4,F_China_5_14,F_China_15_24,F_China_25_44,F_China_45_54,F_China_55_64,F_China_65_74,F_China_75_84,F_China_85ov,F_China_Tot,F_Croatia_0_4,F_Croatia_5_14,F_Croatia_15_24,F_Croatia_25_44,F_Croatia_45_54,F_Croatia_55_64,F_Croatia_65_74,F_Croatia_75_84,F_Croatia_85ov,F_Croatia_Tot,F_Egypt_0_4,F_Egypt_5_14,F_Egypt_15_24,F_Egypt_25_44,F_Egypt_45_54,F_Egypt_55_64,F_Egypt_65_74,F_Egypt_75_84,F_Egypt_85ov,F_Egypt_Tot,F_England_0_4,F_England_5_14,F_England_15_24,F_England_25_44,F_England_45_54,F_England_55_64,F_England_65_74,F_England_75_84,F_England_85ov,F_England_Tot,F_Fiji_0_4,F_Fiji_5_14,F_Fiji_15_24,F_Fiji_25_44,F_Fiji_45_54,F_Fiji_55_64,F_Fiji_65_74,F_Fiji_75_84,F_Fiji_85ov,F_Fiji_Tot,F_France_0_4,F_France_5_14,F_France_15_24,F_France_25_44,F_France_45_54,F_France_55_64,F_France_65_74,F_France_75_84,F_France_85ov,F_France_Tot,F_Germany_0_4,F_Germany_5_14,F_Germany_15_24,F_Germany_25_44,F_Germany_45_54,F_Germany_55_64,F_Germany_65_74,F_Germany_75_84,F_Germany_85ov,F_Germany_Tot,F_Greece_0_4,F_Greece_5_14,F_Greece_15_24,F_Greece_25_44,F_Greece_45_54,F_Greece_55_64,F_Greece_65_74,F_Greece_75_84,F_Greece_85ov,F_Greece_Tot,F_Hong_Kong_0_4,F_Hong_Kong_5_14,F_Hong_Kong_15_24,F_Hong_Kong_25_44,F_Hong_Kong_45_54,F_Hong_Kong_55_64,F_Hong_Kong_65_74,F_Hong_Kong_75_84,F_Hong_Kong_85ov,F_Hong_Kong_Tot,F_India_0_4,F_India_5_14,F_India_15_24,F_India_25_44,F_India_45_54,F_India_55_64,F_India_65_74,F_India_75_84,F_India_85ov,F_India_Tot,F_Indonesia_0_4,F_Indonesia_5_14,F_Indonesia_15_24,F_Indonesia_25_44,F_Indonesia_45_54,F_Indonesia_55_64,F_Indonesia_65_74,F_Indonesia_75_84,F_Indonesia_85ov,F_Indonesia_Tot,F_Iran_0_4,F_Iran_5_14,F_Iran_15_24,F_Iran_25_44,F_Iran_45_54,F_Iran_55_64,F_Iran_65_74,F_Iran_75_84,F_Iran_85ov,F_Iran_Tot,F_Iraq_0_4,F_Iraq_5_14,F_Iraq_15_24,F_Iraq_25_44,F_Iraq_45_54,F_Iraq_55_64,F_Iraq_65_74,F_Iraq_75_84,F_Iraq_85ov,F_Iraq_Tot,F_Ireland_0_4,F_Ireland_5_14,F_Ireland_15_24,F_Ireland_25_44,F_Ireland_45_54,F_Ireland_55_64,F_Ireland_65_74,F_Ireland_75_84,F_Ireland_85ov,F_Ireland_Tot,F_Italy_0_4,F_Italy_5_14,F_Italy_15_24,F_Italy_25_44,F_Italy_45_54,F_Italy_55_64,F_Italy_65_74,F_Italy_75_84,F_Italy_85ov,F_Italy_Tot,F_Japan_0_4,F_Japan_5_14,F_Japan_15_24,F_Japan_25_44,F_Japan_45_54,F_Japan_55_64,F_Japan_65_74,F_Japan_75_84,F_Japan_85ov,F_Japan_Tot,F_Korea_South_0_4,F_Korea_South_5_14,F_Korea_South_15_24,F_Korea_South_25_44,F_Korea_South_45_54,F_Korea_South_55_64,F_Korea_South_65_74,F_Korea_South_75_84,F_Korea_South_85ov,F_Korea_South_Tot,F_Lebanon_0_4,F_Lebanon_5_14,F_Lebanon_15_24,F_Lebanon_25_44,F_Lebanon_45_54,F_Lebanon_55_64,F_Lebanon_65_74,F_Lebanon_75_84,F_Lebanon_85ov,F_Lebanon_Tot,F_Malaysia_0_4,F_Malaysia_5_14,F_Malaysia_15_24,F_Malaysia_25_44,F_Malaysia_45_54,F_Malaysia_55_64,F_Malaysia_65_74,F_Malaysia_75_84,F_Malaysia_85ov,F_Malaysia_Tot,F_Malta_0_4,F_Malta_5_14,F_Malta_15_24,F_Malta_25_44,F_Malta_45_54,F_Malta_55_64,F_Malta_65_74,F_Malta_75_84,F_Malta_85ov,F_Malta_Tot
POA4153,3,0,5,21,8,9,0,0,0,47,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,13,10,9,0,54,0,0,0,4,4,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,13,0,0,0,0,0,0,3,0,0,4,0,0,0,3,3,5,0,0,0,11,0,0,0,17,3,0,0,0,0,24,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,3,6,3,0,15,0,0,0,3,0,0,0,0,0,3,0,0,0,6,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
POA4154,0,0,0,26,10,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,3,34,17,71,68,41,22,7,5,264,0,0,4,18,5,4,0,0,0,31,0,0,0,3,0,0,0,0,0,3,0,0,0,4,3,3,4,0,0,27,0,0,0,0,0,5,0,0,0,5,0,0,0,7,0,6,0,0,0,18,0,8,3,42,4,5,0,3,0,67,0,0,0,3,0,3,0,0,0,7,0,0,4,22,6,7,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,3,3,18,3,0,3,0,0,33,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,8,0,0,3,16,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,3,10,6,3,0,0,3,26,0,0,0,0,0,0,0,0,0,0
POA4155,0,0,0,3,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,3,3,24,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4156,0,3,7,20,15,5,3,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,11,10,9,0,0,48,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,5,0,0,0,3,0,0,0,4,0,9,0,0,0,20,0,4,0,23,0,0,0,0,0,40,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,3,0,4,0,0,0,3,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0
POA4157,0,0,6,26,14,0,3,3,0,53,0,0,0,3,4,0,3,5,0,14,0,0,0,0,0,0,3,0,0,3,0,12,20,61,89,75,93,41,16,409,0,0,0,18,3,8,0,0,0,25,0,0,0,0,3,0,3,0,0,6,0,0,3,6,5,9,9,7,7,40,0,0,0,3,0,0,4,3,0,10,0,0,0,0,0,3,0,0,0,8,5,5,3,46,3,4,0,3,0,73,0,3,0,4,0,4,0,3,0,12,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,3,0,5,3,0,0,0,0,15,0,0,0,0,0,3,3,3,3,11,0,0,3,6,0,0,0,0,0,13,0,0,0,9,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,3,0,0,0,3,3,3,3,3,0,17,0,0,0,0,0,3,3,0,0,4
POA4158,0,0,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,4,26,17,15,17,8,3,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
POA4159,0,3,3,19,13,6,9,0,0,53,0,0,0,3,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,4,23,19,62,89,66,80,36,13,393,0,0,0,13,6,5,0,0,0,22,0,0,0,0,4,0,3,0,0,13,0,0,3,3,5,11,15,0,4,37,0,0,0,0,3,0,0,0,0,3,0,3,0,4,0,0,0,0,0,14,0,3,0,13,4,3,0,0,0,29,0,0,0,0,0,3,0,4,3,9,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,12,4,0,3,0,3,25,0,0,0,3,0,0,6,5,3,18,0,0,0,3,5,3,0,0,0,13,0,0,0,7,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,12,0,0,0,0,0,0,0,0,0,4
POA4160,0,0,6,18,3,7,6,0,0,40,0,0,0,3,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,7,67,57,126,176,124,90,59,22,720,0,0,0,6,3,8,0,0,0,14,0,0,0,3,4,3,0,0,0,10,0,3,4,3,10,9,12,6,3,48,0,0,0,3,0,3,3,0,0,11,0,0,3,3,0,4,0,0,0,8,0,3,0,9,8,0,6,4,0,32,0,0,0,3,0,0,3,0,0,10,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,11,7,9,6,0,0,38,0,0,0,4,0,7,11,3,3,28,0,0,0,9,3,3,0,3,0,19,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,5,4,3,0,0,0,18,0,0,0,0,0,0,3,0,0,3
POA4161,0,0,9,14,9,3,3,0,0,33,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,17,17,59,62,94,58,28,14,355,0,0,0,5,4,6,0,3,0,17,0,0,0,4,6,3,0,0,0,11,0,0,0,9,4,3,12,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,3,17,7,4,3,3,0,38,0,0,4,9,3,0,3,0,0,16,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,15,0,3,0,3,0,0,4,3,4,18,0,0,0,3,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,3,0,0,3,11,5,3,0,0,0,19,0,0,0,0,0,0,0,0,0,3
POA4163,0,6,3,18,17,7,3,0,0,52,0,0,0,0,0,0,3,5,0,10,0,0,0,0,0,0,3,0,0,4,0,39,53,91,159,90,142,112,45,722,0,0,0,4,7,4,3,0,0,19,0,0,0,3,3,3,0,0,0,10,0,0,0,5,13,9,15,8,3,53,0,0,0,0,3,0,0,0,0,6,0,0,3,3,7,5,0,3,0,21,0,3,3,17,3,7,3,0,0,34,0,0,0,3,3,0,3,4,0,12,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,5,4,0,0,25,0,0,0,3,0,4,3,4,0,22,0,0,0,3,0,3,0,0,0,5,0,3,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,3,0,3,6,15,0,3,0,29,0,0,0,0,3,0,3,0,0,6
POA4164,0,0,3,9,7,0,0,0,0,18,0,0,0,3,4,3,3,0,0,9,0,0,0,0,0,0,0,0,0,7,3,64,79,130,160,77,59,40,14,637,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,11,0,0,0,3,3,3,9,3,5,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,5,10,21,14,3,0,0,0,45,0,0,0,3,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,3,0,17,0,0,0,0,0,3,3,0,0,8,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,13,0,0,0,0,0,3,4,0,0,7
POA4165,0,4,3,9,9,8,5,3,0,35,0,0,0,0,4,4,0,4,0,11,0,0,0,3,0,0,5,0,0,9,3,75,98,227,318,206,234,146,48,1367,0,0,4,19,11,10,3,0,0,50,0,0,0,0,3,5,8,0,0,20,0,0,0,9,12,5,22,11,4,64,0,3,0,0,0,3,3,0,0,8,0,0,0,3,5,0,3,0,0,4,4,0,3,25,10,3,6,3,0,55,0,0,0,8,5,0,3,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,4,8,11,12,3,4,0,47,0,0,0,0,3,6,3,3,0,15,0,0,0,14,3,0,0,0,0,21,0,0,0,6,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,11,5,0,0,0,0,22,0,0,0,0,0,0,7,0,0,13
POA4169,0,3,17,53,18,6,3,7,0,106,0,0,0,3,3,0,4,0,0,9,0,0,0,0,0,0,3,0,0,3,0,6,29,88,47,31,34,9,3,243,0,0,3,9,4,3,0,0,0,21,0,0,3,18,3,3,0,0,0,23,0,0,7,13,4,0,6,0,3,31,0,0,0,0,0,0,8,3,0,15,0,0,11,12,8,0,3,0,0,35,0,0,17,78,5,4,3,0,0,107,0,3,4,11,0,3,0,0,0,22,0,0,0,37,3,0,0,0,0,45,0,0,0,0,0,0,0,0,0,6,0,0,4,42,3,3,3,0,0,59,0,0,5,10,0,4,11,13,5,43,0,4,22,36,11,0,0,3,0,66,0,0,12,56,4,4,0,0,0,73,0,0,0,0,0,0,0,0,0,6,0,0,14,16,5,3,0,0,0,44,0,0,0,0,0,3,0,0,0,3
POA4170,0,3,19,51,14,10,6,3,0,108,0,0,0,5,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,5,38,40,163,77,47,31,21,5,421,0,0,4,6,9,4,5,0,0,34,0,0,3,13,3,4,0,0,0,28,0,0,5,24,15,3,11,5,3,70,0,0,0,0,0,0,0,4,3,4,0,8,0,17,0,0,0,0,0,28,6,4,15,99,8,9,4,0,0,145,0,0,0,8,3,0,0,0,0,15,0,3,3,20,3,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,5,67,11,4,7,6,0,92,0,0,0,8,0,4,6,7,0,27,0,3,9,36,7,3,0,0,0,64,0,0,11,58,0,0,0,0,0,77,0,3,0,4,3,0,0,0,0,11,0,0,3,26,6,7,0,0,0,50,0,0,0,0,0,0,0,0,0,0
POA4171,0,0,4,20,3,0,3,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,38,24,129,117,62,13,13,6,419,0,0,0,0,3,0,0,0,0,7,0,5,0,18,0,3,0,0,0,28,0,3,0,24,12,4,3,0,0,42,0,0,0,0,0,0,0,0,0,3,0,0,3,9,4,5,0,0,0,17,0,4,3,25,0,0,4,3,0,45,0,0,0,10,3,0,3,0,0,12,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,3,31,7,4,3,3,0,58,0,0,0,4,0,5,0,3,0,25,0,3,0,13,3,3,0,0,0,26,0,0,6,12,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,3,18,5,3,0,0,0,27,0,0,0,0,0,0,0,3,0,4
POA4172,0,0,0,9,7,0,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,20,18,15,6,4,0,67,0,0,0,6,0,4,0,0,0,19,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,23,3,0,0,0,0,32,0,0,0,3,3,0,0,0,0,9,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,0,23,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,4,22,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,3,0,0,0,0,0,3
POA4173,0,0,4,8,7,0,0,0,0,26,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,5,30,29,12,30,18,6,140,0,0,3,17,10,4,4,0,0,41,0,0,0,3,0,0,0,0,0,5,0,0,0,9,0,3,8,0,0,14,0,0,0,0,0,0,0,3,0,8,0,0,0,3,0,0,3,0,0,6,0,3,9,35,3,6,0,0,0,58,0,0,0,3,0,0,0,0,0,8,0,0,0,4,3,0,0,0,0,8,0,0,0,5,0,0,0,0,0,5,0,3,0,16,3,0,0,0,0,27,0,0,0,0,0,0,3,3,0,6,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0
POA4174,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,7,5,3,0,0,32,0,0,0,3,7,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
POA4178,0,3,10,46,15,6,6,0,0,86,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,4,3,37,39,107,113,83,93,68,35,584,0,0,6,21,11,10,13,0,0,60,0,0,0,8,4,0,3,0,0,22,0,0,4,15,9,3,20,5,4,59,0,0,0,0,0,3,0,0,0,12,0,0,0,3,3,4,0,0,0,9,0,3,3,42,4,8,0,0,8,73,0,0,0,8,3,0,3,0,0,17,0,0,0,7,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,12,3,25,9,0,8,0,0,56,0,0,0,3,3,0,8,4,0,18,0,0,3,14,6,4,3,0,0,26,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,16,0,0,0,0,0,3,3,0,0,8
POA4179,0,3,3,14,4,8,4,0,0,34,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,0,3,6,31,28,123,113,76,65,44,26,528,0,0,3,9,3,3,0,0,0,18,0,0,0,5,3,0,0,0,0,10,0,0,0,7,8,0,6,0,0,31,0,0,0,0,0,0,3,0,0,7,0,0,0,3,4,0,0,0,0,12,0,7,0,21,3,4,3,0,0,39,0,0,0,4,4,0,0,0,0,10,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,20,11,4,7,0,0,46,0,0,0,0,0,3,0,0,0,8,0,3,3,10,9,0,0,0,0,21,0,0,0,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,0,0,0,0,16,0,0,0,0,0,0,0,0,0,5
POA4183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,10,6,4,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4184,0,0,0,0,3,7,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,49,99,43,3,226,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,13,15,6,3,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,9,0,0,10,0,0,0,6,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4205,0,0,0,3,0,0,0,17,14,37,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,4,4,0,0,0,5,17,29,50,46,45,200,0,0,3,3,5,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,4,0,29,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,3,0,0,0,6,0,0,0,3,0,0,3,0,3,6,0,0,0,0,0,0,0,4,4,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,10,0,0,0,0,0,0,0,0,0,0
POA4207,0,4,5,35,23,11,3,3,0,84,0,0,0,8,3,3,5,0,0,25,0,0,0,0,0,0,4,0,0,9,0,18,47,137,240,264,284,183,50,1226,0,5,6,39,25,23,8,4,3,119,0,0,0,7,5,0,4,0,0,13,0,0,3,23,13,26,38,14,7,129,0,0,0,0,0,4,0,0,0,5,0,0,0,4,3,3,0,0,0,15,3,6,9,45,6,7,5,3,0,79,0,4,3,14,4,5,4,4,0,41,0,0,5,3,4,4,0,0,0,15,0,0,0,5,0,0,0,0,0,12,0,5,0,12,4,11,10,7,0,48,0,0,0,0,3,3,5,6,5,26,0,4,3,20,8,5,0,0,3,43,0,0,0,18,6,3,0,0,0,25,0,0,0,0,3,0,3,0,0,9,0,0,0,11,7,7,4,0,0,41,0,0,0,0,3,7,0,0,0,14
POA4208,0,0,4,19,10,6,0,3,0,36,0,0,0,0,3,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,3,27,30,110,125,78,67,34,10,489,0,0,0,6,9,0,0,0,0,16,0,0,0,0,0,3,0,0,0,5,0,0,0,9,4,6,13,6,4,44,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,3,0,0,7,0,0,6,21,6,0,0,0,0,34,0,0,0,7,3,0,0,0,0,10,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,3,0,0,16,0,0,0,0,0,3,0,0,0,6,0,3,0,11,3,0,0,0,0,19,0,0,0,10,4,3,0,0,0,19,0,0,0,4,0,3,0,0,0,5,0,0,0,14,5,7,0,0,0,22,0,0,0,0,0,0,10,0,0,14
POA4209,0,4,10,89,14,10,3,3,0,141,0,0,0,7,4,3,0,0,0,20,0,0,0,6,4,5,0,3,0,22,10,150,121,356,253,167,132,43,19,1240,0,0,0,23,11,3,3,0,0,47,0,0,6,13,3,3,0,0,0,29,0,0,6,24,11,9,21,4,5,84,0,0,0,4,3,0,4,0,0,12,0,3,4,12,3,3,0,0,0,24,5,9,6,70,9,9,5,0,0,114,0,0,7,18,6,4,3,0,0,36,0,0,3,13,5,0,5,0,0,20,0,0,0,3,4,0,0,0,0,11,0,3,0,17,8,3,0,4,0,31,0,0,0,0,4,3,3,0,4,17,0,8,3,50,15,9,3,0,0,81,0,11,7,71,23,7,3,0,0,124,0,0,0,3,3,0,0,0,0,4,0,4,8,32,14,4,4,0,0,82,0,0,0,0,5,3,3,0,0,12
POA4210,0,0,3,34,16,3,3,0,0,60,0,0,0,4,9,3,0,5,0,20,0,0,0,0,0,0,0,0,0,5,4,52,69,150,152,92,86,29,9,648,0,0,0,4,4,4,0,0,0,11,0,0,0,3,0,0,0,0,0,3,0,0,3,0,7,12,18,3,0,41,0,0,0,0,3,0,0,0,0,3,0,0,0,4,3,3,3,0,0,14,0,3,3,22,9,10,3,0,0,45,0,0,4,6,0,0,0,4,0,20,0,0,0,0,0,6,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,3,0,3,3,3,0,0,0,11,0,0,0,0,3,4,3,0,0,13,0,4,3,19,13,8,3,0,0,45,0,3,6,15,7,3,0,0,0,30,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,3,0,0,0,18,0,0,0,0,0,0,0,0,0,3
POA4211,7,10,13,110,46,19,6,3,0,219,0,0,0,5,10,11,18,10,0,44,0,0,3,4,4,5,6,0,0,22,3,59,106,292,290,272,262,155,73,1511,0,3,6,30,8,15,3,0,0,65,0,0,5,16,8,11,12,0,0,43,0,0,3,32,15,33,39,39,11,170,0,0,3,4,3,3,9,5,0,25,0,0,10,14,15,15,0,0,0,49,3,12,21,107,14,9,6,4,3,178,0,3,3,28,12,7,5,3,3,61,0,0,3,20,3,10,3,0,0,38,0,0,3,5,3,3,0,0,0,12,3,7,3,14,9,6,10,4,0,54,0,0,0,6,5,8,16,7,3,52,3,16,10,94,79,17,11,3,0,231,0,7,14,44,39,10,9,3,0,128,0,0,0,4,4,10,0,0,0,13,0,3,9,29,22,21,14,3,0,97,0,0,0,0,0,5,7,4,0,22
POA4212,4,10,20,84,39,20,5,0,0,189,0,0,0,3,3,0,3,5,0,16,0,0,0,0,0,3,4,3,3,12,4,50,85,182,225,218,232,118,52,1171,0,0,0,8,4,7,4,0,0,24,0,0,0,0,3,0,3,0,0,8,0,0,3,14,15,15,25,12,3,94,0,0,0,0,0,0,0,0,0,6,0,0,7,8,6,7,3,0,0,31,0,0,3,29,7,10,6,3,0,67,0,0,6,12,12,4,3,3,3,35,0,0,0,12,5,3,0,0,0,26,0,0,0,3,0,0,0,0,0,7,0,11,0,16,9,3,7,0,5,50,0,0,0,0,3,3,8,0,0,21,0,3,3,42,29,13,4,4,0,100,0,3,3,31,9,3,3,0,0,56,0,0,0,0,0,0,0,0,0,6,0,3,8,14,11,7,5,0,3,45,0,0,0,3,0,5,3,0,0,15
