POA_CODE_2016,South_Africa_Before_1946,South_Africa_1946_1955,South_Africa_1956_1965,South_Africa_1966_1975,South_Africa_1976_1985,South_Africa_1986_1995,South_Africa_1996_2005,South_Africa_2006_2010,South_Africa_2011,South_Africa_2012,South_Africa_2013,South_Africa_2014,South_Africa_2015,South_Africa_2016,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1946,Sri_Lanka_1946_1955,Sri_Lanka_1956_1965,Sri_Lanka_1966_1975,Sri_Lanka_1976_1985,Sri_Lanka_1986_1995,Sri_Lanka_1996_2005,Sri_Lanka_2006_2010,Sri_Lanka_2011,Sri_Lanka_2012,Sri_Lanka_2013,Sri_Lanka_2014,Sri_Lanka_2015,Sri_Lanka_2016,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Thailand_Before_1946,Thailand_1946_1955,Thailand_1956_1965,Thailand_1966_1975,Thailand_1976_1985,Thailand_1986_1995,Thailand_1996_2005,Thailand_2006_2010,Thailand_2011,Thailand_2012,Thailand_2013,Thailand_2014,Thailand_2015,Thailand_2016,Thailand_Yr_arrival_ns,Thailand_Tot,FYROM_Before_1946,FYROM_1946_1955,FYROM_1956_1965,FYROM_1966_1975,FYROM_1976_1985,FYROM_1986_1995,FYROM_1996_2005,FYROM_2006_2010,FYROM_2011,FYROM_2012,FYROM_2013,FYROM_2014,FYROM_2015,FYROM_2016,FYROM_arrival_ns,FYROM_Tot,Turkey_Before_1946,Turkey_1946_1955,Turkey_1956_1965,Turkey_1966_1975,Turkey_1976_1985,Turkey_1986_1995,Turkey_1996_2005,Turkey_2006_2010,Turkey_2011,Turkey_2012,Turkey_2013,Turkey_2014,Turkey_2015,Turkey_2016,Turkey_Yr_arrival_ns,Turkey_Tot,United_Kingdom_Before_1946,United_Kingdom_1946_1955,United_Kingdom_1956_1965,United_Kingdom_1966_1975,United_Kingdom_1976_1985,United_Kingdom_1986_1995,United_Kingdom_1996_2005,United_Kingdom_2006_2010,United_Kingdom_2011,United_Kingdom_2012,United_Kingdom_2013,United_Kingdom_2014,United_Kingdom_2015,United_Kingdom_2016,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1946,USA_1946_1955,USA_1956_1965,USA_1966_1975,USA_1976_1985,USA_1986_1995,USA_1996_2005,USA_2006_2010,United_States_America_2011,United_States_America_2012,United_States_America_2013,United_States_America_2014,United_States_America_2015,United_States_America_2016,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1946,Vietnam_1946_1955,Vietnam_1956_1965,Vietnam_1966_1975,Vietnam_1976_1985,Vietnam_1986_1995,Vietnam_1996_2005,Vietnam_2006_2010,Vietnam_2011,Vietnam_2012,Vietnam_2013,Vietnam_2014,Vietnam_2015,Vietnam_2016,Vietnam_Yr_arrival_NS,Vietnam_Tot,Zimbabwe_Before_1946,Zimbabwe_1946_1955,Zimbabwe_1956_1965,Zimbabwe_1966_1975,Zimbabwe_1976_1985,Zimbabwe_1986_1995,Zimbabwe_1996_2005,Zimbabwe_2006_2010,Zimbabwe_2011,Zimbabwe_2012,Zimbabwe_2013,Zimbabwe_2014,Zimbabwe_2015,Zimbabwe_2016,Zimbabwe_Yr_arrival_NS,Zimbabwe_Tot,Born_elsewhere_Before_1946,Born_elsewhere_1946_1955,Born_elsewhere_1956_1965,Born_elsewhere_1966_1975,Born_elsewhere_1976_1985,Born_elsewhere_1986_1995,Born_elsewhere_1996_2005,Born_elsewhere_2006_2010,Born_elsewhere_2011,Born_elsewhere_2012,Born_elsewhere_2013,Born_elsewhere_2014,Born_elsewhere_2015,Born_elsewhere_2016,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1946,Tot_1946_1955,Tot_1956_1965,Tot_1966_1975,Tot_1976_1985,Tot_1986_1995,Tot_1996_2005,Tot_2006_2010,Tot_2011,Tot_2012,Tot_2013,Tot_2014,Tot_2015,Tot_2016,Tot_Yr_arrival_NS,Tot_Tot
POA2267,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,26,32,24,8,5,7,0,0,0,0,0,0,3,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,10,6,6,4,0,3,0,0,0,0,0,0,46,3,36,48,65,57,28,25,13,4,3,0,0,5,0,8,299
POA2278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,17,3,10,0,5,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,4,0,0,0,0,0,0,0,0,0,0,9,0,21,19,20,12,16,3,7,0,0,0,0,0,0,3,105
POA2280,0,0,3,4,8,22,42,12,3,0,0,0,6,3,3,113,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,9,0,0,9,3,0,3,3,30,0,0,4,15,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,6,10,85,148,222,83,65,92,81,7,10,4,4,17,0,43,863,0,0,0,9,5,8,17,6,0,5,0,4,0,0,4,59,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,9,0,25,24,58,19,27,46,34,7,9,0,0,3,0,8,266,17,230,251,412,273,256,345,247,40,49,34,21,42,22,98,2323
POA2281,0,0,0,3,3,7,7,0,5,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,3,4,0,4,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,57,93,148,40,39,34,34,26,8,3,10,15,8,16,525,0,0,3,6,0,3,9,5,0,0,0,0,0,0,0,31,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,28,53,15,14,3,8,3,0,0,0,0,0,3,146,6,152,194,271,121,130,107,88,50,16,7,25,26,8,39,1242
POA2282,0,0,4,8,16,5,28,25,3,4,0,0,0,0,0,95,0,0,0,0,7,11,7,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,12,0,0,5,14,3,4,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,9,4,49,108,121,76,54,75,78,10,10,18,11,0,9,18,645,0,0,0,3,9,3,5,6,7,3,0,0,0,0,0,43,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,9,0,19,15,31,27,23,27,22,6,5,5,3,3,3,7,220,4,185,196,262,222,184,286,238,43,36,31,22,17,15,57,1806
POA2283,0,0,0,3,12,4,22,16,0,0,0,0,0,0,0,58,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,13,3,3,5,3,4,0,0,4,40,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,111,192,280,95,57,73,43,16,10,11,0,4,3,34,933,0,4,0,11,7,12,12,16,3,0,0,3,0,0,3,69,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,27,0,19,23,59,40,39,33,17,3,17,3,0,3,0,13,280,20,262,311,490,291,258,272,170,42,58,43,27,22,10,84,2368
POA2284,0,0,0,4,0,0,0,8,0,4,0,0,0,0,0,21,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,5,0,3,0,0,0,0,0,21,0,0,3,8,4,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,39,62,66,28,28,18,21,7,0,3,5,0,0,23,299,0,0,0,0,5,0,7,5,0,0,0,0,0,0,3,20,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,10,0,0,0,0,4,5,0,3,0,0,0,0,0,0,0,13,0,11,15,20,18,14,21,9,0,3,0,0,0,0,4,106,5,111,124,152,117,98,103,109,13,17,10,16,10,8,43,931
POA2285,0,3,0,0,5,0,46,35,0,4,0,0,0,0,0,104,0,0,0,0,3,6,18,33,0,0,0,0,0,0,0,64,0,0,0,0,0,4,15,5,7,0,0,3,0,0,0,35,0,0,8,17,0,3,3,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,79,109,150,75,46,42,59,7,17,14,3,7,9,57,691,0,0,3,4,9,4,20,11,0,3,0,0,0,0,0,48,0,0,0,3,6,3,6,7,0,0,0,0,0,0,0,30,0,0,0,0,0,0,8,3,0,0,0,3,4,0,0,18,0,36,24,46,36,64,70,52,3,5,5,10,5,10,15,388,10,315,254,330,272,312,427,475,62,90,59,53,59,31,127,2877
POA2286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,39,17,10,6,13,0,0,0,0,0,0,0,4,98,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,0,0,3,3,0,0,0,0,0,0,0,24,0,38,49,30,18,17,28,20,0,0,0,0,0,0,12,218
POA2287,0,0,0,3,9,3,23,30,3,7,7,0,3,0,0,87,0,0,3,0,3,27,13,19,7,7,0,3,3,3,0,95,0,0,0,0,0,9,3,10,3,6,0,3,3,0,0,40,0,0,28,106,18,26,10,7,0,0,0,0,0,0,6,204,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,7,13,58,130,194,116,62,65,50,12,24,15,8,12,7,32,798,0,0,0,7,11,4,19,12,3,6,0,3,0,0,3,75,0,0,0,0,26,10,7,19,0,5,5,3,5,4,5,86,0,0,0,0,0,0,12,7,3,0,0,3,0,0,0,28,0,43,27,144,59,100,116,185,48,38,34,42,50,86,45,1016,15,257,320,625,466,485,650,853,190,278,223,221,278,209,227,5309
POA2289,0,0,0,7,9,4,29,12,7,3,0,0,3,0,0,77,0,0,0,0,7,7,4,4,0,0,0,0,0,0,3,27,0,0,0,0,0,0,3,14,0,0,3,0,3,0,3,37,0,7,43,77,15,4,0,0,0,0,0,0,0,0,8,159,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,11,10,43,71,125,51,40,79,72,16,16,11,15,4,3,15,560,0,0,0,4,8,6,15,17,3,3,5,3,9,0,0,75,0,0,0,0,3,0,6,3,0,5,3,3,3,0,0,27,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,10,3,19,19,64,22,24,35,39,22,8,8,9,5,0,20,294,14,164,229,369,220,214,314,318,76,59,50,61,32,24,83,2221
POA2290,0,0,0,5,11,10,19,16,0,8,3,0,3,4,0,79,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,14,0,0,0,0,0,4,13,20,0,0,5,4,3,3,3,59,0,7,37,48,5,7,0,0,0,0,0,0,0,0,4,113,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,16,96,172,194,104,76,110,83,23,24,11,6,14,3,37,982,0,3,8,13,4,20,20,18,0,18,0,0,4,4,6,110,0,0,0,0,13,4,3,3,0,0,3,0,4,0,4,34,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,13,0,58,34,73,27,65,77,65,13,16,6,5,7,3,13,455,15,325,393,467,350,373,440,382,72,128,85,90,83,49,126,3375
POA2291,0,0,0,0,18,7,23,7,0,0,0,0,0,0,0,53,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,9,7,4,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,63,58,45,43,55,45,6,11,12,20,11,3,3,414,0,0,0,10,4,7,19,4,3,0,4,0,12,0,4,76,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,22,11,28,15,23,42,34,7,11,11,0,11,0,6,220,6,92,147,170,177,172,250,153,35,37,38,37,46,17,48,1428
POA2292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,7,3,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,12,6,4,12,13,3,0,0,0,3,3,3,54,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,7,7,7,5,13,0,3,10,0,5,0,0,64,0,15,41,42,49,23,38,44,9,9,16,3,24,6,11,312
POA2293,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,4,8,3,13,3,0,5,0,0,0,0,3,61,0,0,0,0,0,0,3,3,0,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,5,8,8,0,4,3,0,3,0,0,47,0,15,30,26,26,35,42,23,9,9,7,3,10,6,7,262
POA2294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,11,0,9,13,0,0,0,0,0,0,0,57,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,8,6,0,4,5,0,4,3,0,35,0,0,14,23,24,20,30,33,5,3,3,3,3,3,3,179
POA2295,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,55,53,25,11,13,13,0,3,5,0,0,3,22,237,0,0,0,4,3,0,7,4,0,0,0,4,3,0,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,6,8,3,7,12,6,3,3,0,0,10,0,0,64,3,60,76,99,65,50,71,55,12,19,15,9,12,7,49,594
POA2296,0,0,0,0,6,0,4,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,10,7,4,9,8,0,0,0,0,0,0,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,13,11,3,0,3,0,12,0,4,68,4,6,16,20,26,18,38,35,12,4,7,3,12,11,11,232
POA2297,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,16,5,7,3,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,5,4,7,3,3,0,0,3,11,3,67,0,9,15,38,29,26,23,30,4,10,3,3,12,13,12,235
POA2298,0,0,0,0,4,6,7,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,14,0,0,0,3,0,4,3,4,0,0,0,0,0,0,0,11,0,0,5,10,3,0,0,0,0,0,0,0,0,0,11,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,15,36,32,20,16,22,18,3,4,16,0,7,0,15,208,0,0,0,3,3,4,6,3,0,0,0,0,0,3,0,29,0,0,0,0,3,0,0,0,0,3,3,3,9,3,4,32,0,0,0,0,0,0,5,5,0,0,3,0,8,3,0,20,0,10,4,33,14,29,43,54,4,4,5,21,23,9,19,291,6,70,81,138,111,122,135,174,39,66,67,84,101,57,119,1372
POA2299,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,10,0,0,0,0,0,5,4,7,0,0,0,4,0,0,0,20,0,0,0,0,0,3,3,11,0,3,3,13,4,3,0,38,0,0,19,41,3,7,4,7,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,4,16,31,51,21,21,24,23,14,10,10,0,3,3,8,235,0,0,0,3,5,5,6,4,0,0,0,0,5,0,0,35,0,0,0,0,8,3,0,4,6,8,10,9,15,8,3,70,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,8,3,39,20,31,56,77,31,43,60,160,67,109,48,749,5,85,111,192,117,145,248,313,106,141,186,318,238,195,131,2515
POA2300,0,0,5,4,8,8,24,9,0,7,0,3,7,0,0,66,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,8,0,0,0,0,0,3,4,11,4,0,0,3,0,0,0,25,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,7,0,24,49,67,47,46,50,26,9,8,11,17,37,18,13,419,0,0,0,10,9,9,13,24,7,8,7,5,11,3,0,106,0,0,0,0,3,4,4,3,0,0,0,0,0,0,0,20,0,0,0,0,3,0,3,4,0,0,0,0,0,0,0,9,0,6,16,29,9,20,52,48,11,21,20,19,21,22,13,321,0,68,98,162,154,205,253,211,50,74,66,88,120,62,60,1669
POA2302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,3,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,8,0,3,0,3,0,0,0,30,0,3,4,10,12,8,16,28,0,6,5,10,3,5,0,112
POA2303,0,0,3,0,4,7,13,5,3,0,0,0,0,0,0,30,0,0,0,0,4,0,3,5,0,0,0,0,0,0,0,14,0,0,0,0,0,0,5,6,0,0,0,0,0,3,0,16,0,3,15,13,3,8,0,0,0,0,0,0,0,0,4,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,16,62,42,31,32,22,30,3,3,8,8,0,3,7,273,0,0,0,0,5,4,3,8,0,0,3,0,4,0,0,33,0,0,0,0,4,3,0,4,0,3,0,0,0,0,5,24,0,0,4,0,3,0,3,0,0,0,0,0,0,0,0,9,0,19,10,26,9,20,24,21,4,3,5,8,5,0,8,172,7,139,239,166,115,121,124,140,24,28,30,34,26,21,51,1272
POA2304,0,0,0,4,3,12,7,11,0,0,3,0,0,0,0,37,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,3,9,9,0,0,3,0,0,0,3,35,0,0,8,27,0,6,3,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,33,65,89,39,24,37,23,3,4,4,4,9,0,21,370,0,0,0,9,0,4,11,10,4,4,7,3,5,8,3,65,0,0,0,0,14,9,4,13,0,3,8,11,5,11,8,89,0,0,0,0,0,3,3,0,0,5,0,0,0,0,0,16,0,13,28,64,43,34,53,43,4,18,12,21,17,9,21,389,8,127,212,291,215,235,276,233,53,101,78,91,99,62,109,2195
POA2305,0,0,0,0,10,6,5,4,0,0,0,0,3,0,0,33,0,0,0,0,0,0,0,11,0,0,5,0,3,0,0,27,0,0,0,0,0,7,10,0,0,0,6,5,3,0,4,34,0,0,13,18,3,0,0,0,0,0,0,0,0,0,4,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,30,43,66,46,41,42,36,5,15,8,17,3,0,15,369,0,0,0,3,3,3,11,7,3,4,4,3,3,3,0,47,0,0,0,3,5,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,11,9,31,15,13,38,25,8,10,3,11,10,12,9,205,7,94,130,182,174,143,185,157,52,58,52,65,50,27,52,1429
POA2306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,18,23,0,0,0,4,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,3,0,0,0,0,0,3,25,0,20,34,35,25,10,11,10,4,0,4,0,7,0,7,155
POA2307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,17,12,7,9,10,11,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,18,0,0,0,0,0,0,0,3,0,4,0,4,9,0,0,21,0,6,3,10,4,4,15,18,3,10,16,20,4,16,8,139,5,28,29,37,30,41,56,80,14,39,58,74,79,48,23,635
POA2308,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,0,0,0,0,9,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,10,10,0,21,0,0,0,0,0,0,8,4,0,3,0,8,17,12,0,53,0,0,0,0,0,3,43,26,6,12,15,35,103,109,25,375
POA2311,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,4,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,14,0,3,3,7,0,0,0,0,0,0,0,34
POA2312,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,23,3,0,8,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,0,0,0,0,3,0,0,0,0,11,0,13,24,33,18,8,8,4,0,3,3,0,0,0,3,117
POA2314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,7
POA2315,0,0,0,3,10,5,28,16,3,10,3,7,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,13,5,3,0,0,0,0,0,7,40,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,4,0,3,3,0,0,0,0,0,0,0,3,19,8,107,136,219,113,52,80,110,16,18,18,9,9,6,29,936,0,3,3,5,8,3,18,8,0,3,3,3,3,0,0,69,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,16,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,12,0,22,28,69,40,22,26,25,5,3,3,7,3,0,12,274,15,221,327,435,274,185,264,263,49,39,40,57,34,18,97,2314
