POA_CODE_2016	Religion	Denomination	Sex	persons
POA0820	(Other)	Other spiritual beliefs	F	23
POA0820	(Other)	Other spiritual beliefs	M	13
POA0820	(Other)	Secular beliefs	F	25
POA0820	(Other)	Secular beliefs	M	40
POA0820	(Other)	Sikhism	F	22
POA0820	(Other)	Sikhism	M	24
POA0820	Buddhism		F	304
POA0820	Buddhism		M	209
POA0820	Christianity		F	178
POA0820	Christianity		M	154
POA0820	Christianity	(Other)	F	4
POA0820	Christianity	Anglican	F	864
POA0820	Christianity	Anglican	M	924
POA0820	Christianity	Baptist	F	107
POA0820	Christianity	Baptist	M	95
POA0820	Christianity	Catholic	F	2086
POA0820	Christianity	Catholic	M	2160
POA0820	Christianity	Churches Of Christ	F	3
POA0820	Christianity	Churches Of Christ	M	5
POA0820	Christianity	Eastern Orthodox	F	295
POA0820	Christianity	Eastern Orthodox	M	330
POA0820	Christianity	Jehovah's Witnesses	F	24
POA0820	Christianity	Jehovah's Witnesses	M	15
POA0820	Christianity	Latter Day Saints	F	27
POA0820	Christianity	Latter Day Saints	M	17
POA0820	Christianity	Lutheran	F	69
POA0820	Christianity	Lutheran	M	52
POA0820	Christianity	Oriental Orthodox	F	3
POA0820	Christianity	Oriental Orthodox	M	6
POA0820	Christianity	Pentecostal	F	55
POA0820	Christianity	Pentecostal	M	55
POA0820	Christianity	Presbyterian Reformed	F	113
POA0820	Christianity	Presbyterian Reformed	M	118
POA0820	Christianity	Protestant (Other)	F	78
POA0820	Christianity	Protestant (Other)	M	87
POA0820	Christianity	Salvation Army	F	15
POA0820	Christianity	Salvation Army	M	11
POA0820	Christianity	Seventh Day Adventist	F	21
POA0820	Christianity	Seventh Day Adventist	M	21
POA0820	Christianity	Uniting Church	F	329
POA0820	Christianity	Uniting Church	M	328
POA0820	Hinduism		F	185
POA0820	Hinduism		M	241
POA0820	Islam		F	115
POA0820	Islam		M	146
POA0820	Judaism		F	6
POA0820	Judaism		M	5
POA0820	No religion		F	3047
POA0820	No religion		M	3608
POA0822	(Other)		F	1738
POA0822	(Other)		M	1972
POA0822	(Other)	(Other)	F	15
POA0822	(Other)	(Other)	M	10
POA0822	(Other)	Australian Aboriginal Traditional	F	498
POA0822	(Other)	Australian Aboriginal Traditional	M	577
POA0822	(Other)	Other spiritual beliefs	F	8
POA0822	(Other)	Other spiritual beliefs	M	12
POA0822	(Other)	Secular beliefs	F	8
POA0822	(Other)	Secular beliefs	M	14
POA0822	(Other)	Sikhism	F	3
POA0822	(Other)	Sikhism	M	3
POA0822	Buddhism		F	112
POA0822	Buddhism		M	101
POA0822	Christianity		F	301
POA0822	Christianity		M	321
POA0822	Christianity	(Other)	F	3
POA0822	Christianity	Anglican	F	1417
POA0822	Christianity	Anglican	M	1359
POA0822	Christianity	Baptist	F	50
POA0822	Christianity	Baptist	M	55
POA0822	Christianity	Catholic	F	3137
POA0822	Christianity	Catholic	M	3038
POA0822	Christianity	Churches Of Christ	M	3
POA0822	Christianity	Eastern Orthodox	F	25
POA0822	Christianity	Eastern Orthodox	M	20
POA0822	Christianity	Jehovah's Witnesses	F	7
POA0822	Christianity	Jehovah's Witnesses	M	7
POA0822	Christianity	Latter Day Saints	F	3
POA0822	Christianity	Latter Day Saints	M	8
POA0822	Christianity	Lutheran	F	36
POA0822	Christianity	Lutheran	M	29
POA0822	Christianity	Pentecostal	F	27
POA0822	Christianity	Pentecostal	M	23
POA0822	Christianity	Presbyterian Reformed	F	61
POA0822	Christianity	Presbyterian Reformed	M	79
POA0822	Christianity	Protestant (Other)	F	87
POA0822	Christianity	Protestant (Other)	M	92
POA0822	Christianity	Salvation Army	F	9
POA0822	Christianity	Salvation Army	M	13
POA0822	Christianity	Seventh Day Adventist	F	17
POA0822	Christianity	Seventh Day Adventist	M	12
POA0822	Christianity	Uniting Church	F	2956
POA0822	Christianity	Uniting Church	M	3046
POA0822	Hinduism		F	8
POA0822	Hinduism		M	11
POA0822	Islam		F	4
POA0822	Islam		M	8
POA0822	Judaism		M	3
POA0822	No religion		F	1890
POA0822	No religion		M	2319
POA0828	(Other)		F	117
POA0828	(Other)		M	123
POA0828	(Other)	(Other)	F	9
POA0828	(Other)	(Other)	M	5
POA0828	(Other)	Australian Aboriginal Traditional	F	6
POA0828	(Other)	Australian Aboriginal Traditional	M	4
POA0828	Buddhism		F	9
POA0828	Buddhism		M	12
POA0828	Christianity		F	17
POA0828	Christianity		M	24
POA0828	Christianity	Anglican	F	32
POA0828	Christianity	Anglican	M	40
POA0828	Christianity	Baptist	F	16
POA0828	Christianity	Baptist	M	14
POA0828	Christianity	Catholic	F	113
POA0828	Christianity	Catholic	M	104
POA0828	Christianity	Churches Of Christ	F	3
POA0828	Christianity	Eastern Orthodox	F	18
POA0828	Christianity	Eastern Orthodox	M	27
POA0828	Christianity	Lutheran	M	4
POA0828	Christianity	Pentecostal	F	15
POA0828	Christianity	Pentecostal	M	11
POA0828	Christianity	Presbyterian Reformed	F	10
POA0828	Christianity	Presbyterian Reformed	M	7
POA0828	Christianity	Protestant (Other)	F	5
POA0828	Christianity	Seventh Day Adventist	M	3
POA0828	Christianity	Uniting Church	F	22
POA0828	Christianity	Uniting Church	M	13
POA0828	Hinduism		F	9
POA0828	Hinduism		M	12
POA0828	Islam		F	10
POA0828	Islam		M	3
POA0828	No religion		F	172
POA0828	No religion		M	210
POA0829	(Other)		F	99
POA0829	(Other)		M	980
POA0829	(Other)	(Other)	M	3
POA0829	Buddhism		M	8
POA0829	Christianity		F	4
POA0829	Christianity		M	10
POA0829	Christianity	Anglican	F	28
POA0829	Christianity	Anglican	M	87
POA0829	Christianity	Baptist	M	15
POA0829	Christianity	Catholic	F	42
POA0829	Christianity	Catholic	M	149
POA0829	Christianity	Eastern Orthodox	M	3
POA0829	Christianity	Lutheran	M	4
POA0829	Christianity	Pentecostal	M	10
POA0829	Christianity	Presbyterian Reformed	F	3
POA0829	Christianity	Presbyterian Reformed	M	15
POA0829	Christianity	Uniting Church	F	3
POA0829	Christianity	Uniting Church	M	22
POA0829	No religion		F	68
POA0829	No religion		M	276
POA0830	(Other)		F	1196
POA0830	(Other)		M	1293
POA0830	(Other)	(Other)	F	27
POA0830	(Other)	(Other)	M	29
POA0830	(Other)	Australian Aboriginal Traditional	F	4
POA0830	(Other)	Australian Aboriginal Traditional	M	3
POA0830	(Other)	Other spiritual beliefs	F	14
POA0830	(Other)	Other spiritual beliefs	M	9
POA0830	(Other)	Secular beliefs	F	26
POA0830	(Other)	Secular beliefs	M	24
POA0830	(Other)	Sikhism	F	14
POA0830	(Other)	Sikhism	M	21
POA0830	Buddhism		F	235
POA0830	Buddhism		M	187
POA0830	Christianity		F	253
POA0830	Christianity		M	248
POA0830	Christianity	(Other)	F	3
POA0830	Christianity	(Other)	M	6
POA0830	Christianity	Anglican	F	908
POA0830	Christianity	Anglican	M	825
POA0830	Christianity	Baptist	F	149
POA0830	Christianity	Baptist	M	145
POA0830	Christianity	Catholic	F	2030
POA0830	Christianity	Catholic	M	1936
POA0830	Christianity	Churches Of Christ	F	17
POA0830	Christianity	Churches Of Christ	M	22
POA0830	Christianity	Eastern Orthodox	F	100
POA0830	Christianity	Eastern Orthodox	M	94
POA0830	Christianity	Jehovah's Witnesses	F	26
POA0830	Christianity	Jehovah's Witnesses	M	27
POA0830	Christianity	Latter Day Saints	F	27
POA0830	Christianity	Latter Day Saints	M	38
POA0830	Christianity	Lutheran	F	93
POA0830	Christianity	Lutheran	M	73
POA0830	Christianity	Oriental Orthodox	F	4
POA0830	Christianity	Pentecostal	F	175
POA0830	Christianity	Pentecostal	M	141
POA0830	Christianity	Presbyterian Reformed	F	134
POA0830	Christianity	Presbyterian Reformed	M	109
POA0830	Christianity	Protestant (Other)	F	36
POA0830	Christianity	Protestant (Other)	M	30
POA0830	Christianity	Salvation Army	F	25
POA0830	Christianity	Salvation Army	M	10
POA0830	Christianity	Seventh Day Adventist	F	29
POA0830	Christianity	Seventh Day Adventist	M	22
POA0830	Christianity	Uniting Church	F	324
POA0830	Christianity	Uniting Church	M	262
POA0830	Hinduism		F	107
POA0830	Hinduism		M	109
POA0830	Islam		F	87
POA0830	Islam		M	95
POA0830	Judaism		F	3
POA0830	Judaism		M	4
POA0830	No religion		F	2922
POA0830	No religion		M	3466
POA0832	(Other)		F	729
POA0832	(Other)		M	757
POA0832	(Other)	(Other)	F	30
POA0832	(Other)	(Other)	M	15
POA0832	(Other)	Australian Aboriginal Traditional	M	3
POA0832	(Other)	Other spiritual beliefs	F	14
POA0832	(Other)	Other spiritual beliefs	M	12
POA0832	(Other)	Secular beliefs	F	20
POA0832	(Other)	Secular beliefs	M	26
POA0832	(Other)	Sikhism	F	39
POA0832	(Other)	Sikhism	M	42
POA0832	Buddhism		F	173
POA0832	Buddhism		M	102
POA0832	Christianity		F	199
POA0832	Christianity		M	199
POA0832	Christianity	(Other)	F	4
POA0832	Christianity	(Other)	M	12
POA0832	Christianity	Anglican	F	751
POA0832	Christianity	Anglican	M	711
POA0832	Christianity	Baptist	F	138
POA0832	Christianity	Baptist	M	121
POA0832	Christianity	Catholic	F	1927
POA0832	Christianity	Catholic	M	1797
POA0832	Christianity	Churches Of Christ	F	16
POA0832	Christianity	Churches Of Christ	M	14
POA0832	Christianity	Eastern Orthodox	F	112
POA0832	Christianity	Eastern Orthodox	M	129
POA0832	Christianity	Jehovah's Witnesses	F	23
POA0832	Christianity	Jehovah's Witnesses	M	17
POA0832	Christianity	Latter Day Saints	F	30
POA0832	Christianity	Latter Day Saints	M	21
POA0832	Christianity	Lutheran	F	65
POA0832	Christianity	Lutheran	M	63
POA0832	Christianity	Oriental Orthodox	M	3
POA0832	Christianity	Pentecostal	F	151
POA0832	Christianity	Pentecostal	M	139
POA0832	Christianity	Presbyterian Reformed	F	96
POA0832	Christianity	Presbyterian Reformed	M	99
POA0832	Christianity	Protestant (Other)	F	53
POA0832	Christianity	Protestant (Other)	M	38
POA0832	Christianity	Salvation Army	F	12
POA0832	Christianity	Salvation Army	M	14
POA0832	Christianity	Seventh Day Adventist	F	26
POA0832	Christianity	Seventh Day Adventist	M	26
POA0832	Christianity	Uniting Church	F	263
POA0832	Christianity	Uniting Church	M	209
POA0832	Hinduism		F	160
POA0832	Hinduism		M	176
POA0832	Islam		F	119
POA0832	Islam		M	114
POA0832	No religion		F	2605
POA0832	No religion		M	2962
POA0834	(Other)		F	112
POA0834	(Other)		M	121
POA0834	(Other)	Other spiritual beliefs	M	3
POA0834	(Other)	Secular beliefs	M	4
POA0834	Buddhism		F	5
POA0834	Buddhism		M	4
POA0834	Christianity		F	22
POA0834	Christianity		M	19
POA0834	Christianity	Anglican	F	127
POA0834	Christianity	Anglican	M	116
POA0834	Christianity	Baptist	F	9
POA0834	Christianity	Baptist	M	23
POA0834	Christianity	Catholic	F	158
POA0834	Christianity	Catholic	M	148
POA0834	Christianity	Eastern Orthodox	F	14
POA0834	Christianity	Eastern Orthodox	M	17
POA0834	Christianity	Jehovah's Witnesses	F	4
POA0834	Christianity	Jehovah's Witnesses	M	5
POA0834	Christianity	Latter Day Saints	F	3
POA0834	Christianity	Lutheran	F	8
POA0834	Christianity	Lutheran	M	11
POA0834	Christianity	Pentecostal	F	7
POA0834	Christianity	Pentecostal	M	6
POA0834	Christianity	Presbyterian Reformed	F	26
POA0834	Christianity	Presbyterian Reformed	M	14
POA0834	Christianity	Protestant (Other)	M	4
POA0834	Christianity	Seventh Day Adventist	F	3
POA0834	Christianity	Seventh Day Adventist	M	3
POA0834	Christianity	Uniting Church	F	46
POA0834	Christianity	Uniting Church	M	44
POA0834	Islam		F	5
POA0834	Islam		M	3
POA0834	No religion		F	321
POA0834	No religion		M	405
POA0835	(Other)		F	221
POA0835	(Other)		M	1307
POA0835	(Other)	(Other)	F	4
POA0835	(Other)	(Other)	M	3
POA0835	(Other)	Australian Aboriginal Traditional	M	3
POA0835	(Other)	Other spiritual beliefs	M	3
POA0835	(Other)	Secular beliefs	F	3
POA0835	(Other)	Secular beliefs	M	7
POA0835	Buddhism		F	28
POA0835	Buddhism		M	44
POA0835	Christianity		F	47
POA0835	Christianity		M	52
POA0835	Christianity	(Other)	M	3
POA0835	Christianity	Anglican	F	218
POA0835	Christianity	Anglican	M	326
POA0835	Christianity	Baptist	F	27
POA0835	Christianity	Baptist	M	29
POA0835	Christianity	Catholic	F	323
POA0835	Christianity	Catholic	M	623
POA0835	Christianity	Churches Of Christ	F	4
POA0835	Christianity	Churches Of Christ	M	3
POA0835	Christianity	Eastern Orthodox	F	16
POA0835	Christianity	Eastern Orthodox	M	27
POA0835	Christianity	Jehovah's Witnesses	F	3
POA0835	Christianity	Jehovah's Witnesses	M	7
POA0835	Christianity	Lutheran	F	27
POA0835	Christianity	Lutheran	M	31
POA0835	Christianity	Pentecostal	F	11
POA0835	Christianity	Pentecostal	M	18
POA0835	Christianity	Presbyterian Reformed	F	35
POA0835	Christianity	Presbyterian Reformed	M	49
POA0835	Christianity	Protestant (Other)	F	3
POA0835	Christianity	Protestant (Other)	M	8
POA0835	Christianity	Salvation Army	F	5
POA0835	Christianity	Salvation Army	M	4
POA0835	Christianity	Seventh Day Adventist	F	3
POA0835	Christianity	Seventh Day Adventist	M	3
POA0835	Christianity	Uniting Church	F	88
POA0835	Christianity	Uniting Church	M	96
POA0835	Hinduism		F	3
POA0835	Hinduism		M	16
POA0835	Islam		F	9
POA0835	Islam		M	14
POA0835	No religion		F	482
POA0835	No religion		M	878
POA0836	(Other)		F	488
POA0836	(Other)		M	585
POA0836	(Other)	(Other)	F	11
POA0836	(Other)	(Other)	M	5
POA0836	(Other)	Australian Aboriginal Traditional	F	3
POA0836	(Other)	Australian Aboriginal Traditional	M	3
POA0836	(Other)	Other spiritual beliefs	F	6
POA0836	(Other)	Other spiritual beliefs	M	7
POA0836	(Other)	Secular beliefs	F	7
POA0836	(Other)	Secular beliefs	M	18
POA0836	Buddhism		F	85
POA0836	Buddhism		M	48
POA0836	Christianity		F	60
POA0836	Christianity		M	64
POA0836	Christianity	Anglican	F	474
POA0836	Christianity	Anglican	M	479
POA0836	Christianity	Baptist	F	37
POA0836	Christianity	Baptist	M	37
POA0836	Christianity	Catholic	F	739
POA0836	Christianity	Catholic	M	769
POA0836	Christianity	Churches Of Christ	F	3
POA0836	Christianity	Churches Of Christ	M	3
POA0836	Christianity	Eastern Orthodox	F	17
POA0836	Christianity	Eastern Orthodox	M	24
POA0836	Christianity	Jehovah's Witnesses	F	12
POA0836	Christianity	Jehovah's Witnesses	M	13
POA0836	Christianity	Latter Day Saints	F	5
POA0836	Christianity	Latter Day Saints	M	7
POA0836	Christianity	Lutheran	F	35
POA0836	Christianity	Lutheran	M	30
POA0836	Christianity	Pentecostal	F	20
POA0836	Christianity	Pentecostal	M	16
POA0836	Christianity	Presbyterian Reformed	F	67
POA0836	Christianity	Presbyterian Reformed	M	71
POA0836	Christianity	Protestant (Other)	F	12
POA0836	Christianity	Protestant (Other)	M	8
POA0836	Christianity	Salvation Army	F	14
POA0836	Christianity	Salvation Army	M	9
POA0836	Christianity	Seventh Day Adventist	F	3
POA0836	Christianity	Uniting Church	F	230
POA0836	Christianity	Uniting Church	M	205
POA0836	Hinduism		F	3
POA0836	Islam		F	14
POA0836	Islam		M	13
POA0836	No religion		F	1322
POA0836	No religion		M	1667
POA0837	(Other)		F	45
POA0837	(Other)		M	45
POA0837	(Other)	(Other)	F	3
POA0837	(Other)	(Other)	M	3
POA0837	Buddhism		F	7
POA0837	Buddhism		M	3
POA0837	Christianity		F	5
POA0837	Christianity		M	5
POA0837	Christianity	Anglican	F	18
POA0837	Christianity	Anglican	M	20
POA0837	Christianity	Baptist	F	6
POA0837	Christianity	Baptist	M	4
POA0837	Christianity	Catholic	F	33
POA0837	Christianity	Catholic	M	30
POA0837	Christianity	Jehovah's Witnesses	M	4
POA0837	Christianity	Presbyterian Reformed	M	3
POA0837	Christianity	Uniting Church	F	4
POA0837	Islam		M	3
POA0837	No religion		F	59
POA0837	No religion		M	96
POA0838	(Other)		F	44
POA0838	(Other)		M	61
POA0838	(Other)	(Other)	F	7
POA0838	(Other)	(Other)	M	3
POA0838	(Other)	Other spiritual beliefs	F	3
POA0838	(Other)	Secular beliefs	M	6
POA0838	Buddhism		F	7
POA0838	Buddhism		M	8
POA0838	Christianity		F	15
POA0838	Christianity		M	8
POA0838	Christianity	Anglican	F	61
POA0838	Christianity	Anglican	M	55
POA0838	Christianity	Baptist	M	3
POA0838	Christianity	Catholic	F	86
POA0838	Christianity	Catholic	M	76
POA0838	Christianity	Jehovah's Witnesses	F	3
POA0838	Christianity	Pentecostal	F	3
POA0838	Christianity	Presbyterian Reformed	M	7
POA0838	Christianity	Protestant (Other)	M	4
POA0838	Christianity	Uniting Church	F	15
POA0838	Christianity	Uniting Church	M	10
POA0838	No religion		F	127
POA0838	No religion		M	186
POA0839	(Other)		F	48
POA0839	(Other)		M	62
POA0839	Buddhism		F	9
POA0839	Christianity		F	3
POA0839	Christianity		M	3
POA0839	Christianity	Anglican	F	27
POA0839	Christianity	Anglican	M	26
POA0839	Christianity	Catholic	F	35
POA0839	Christianity	Catholic	M	42
POA0839	Christianity	Eastern Orthodox	F	4
POA0839	Christianity	Eastern Orthodox	M	3
POA0839	Christianity	Lutheran	M	5
POA0839	Christianity	Pentecostal	F	6
POA0839	Christianity	Pentecostal	M	3
POA0839	Christianity	Presbyterian Reformed	F	7
POA0839	Christianity	Presbyterian Reformed	M	8
POA0839	Christianity	Protestant (Other)	F	3
POA0839	Christianity	Uniting Church	F	11
POA0839	Christianity	Uniting Church	M	11
POA0839	Hinduism		F	3
POA0839	No religion		F	113
POA0839	No religion		M	112
POA0840	(Other)		F	11
POA0840	(Other)		M	18
POA0840	Buddhism		F	3
POA0840	Buddhism		M	3
POA0840	Christianity		F	3
POA0840	Christianity		M	3
POA0840	Christianity	Anglican	F	26
POA0840	Christianity	Anglican	M	39
POA0840	Christianity	Catholic	F	27
POA0840	Christianity	Catholic	M	39
POA0840	Christianity	Presbyterian Reformed	M	8
POA0840	Christianity	Uniting Church	F	5
POA0840	Christianity	Uniting Church	M	6
POA0840	No religion		F	55
POA0840	No religion		M	92
POA0841	(Other)		F	43
POA0841	(Other)		M	61
POA0841	(Other)	(Other)	M	3
POA0841	(Other)	Secular beliefs	M	4
POA0841	Buddhism		F	7
POA0841	Buddhism		M	8
POA0841	Christianity		F	8
POA0841	Christianity		M	3
POA0841	Christianity	Anglican	F	40
POA0841	Christianity	Anglican	M	53
POA0841	Christianity	Baptist	F	4
POA0841	Christianity	Baptist	M	3
POA0841	Christianity	Catholic	F	55
POA0841	Christianity	Catholic	M	65
POA0841	Christianity	Eastern Orthodox	M	5
POA0841	Christianity	Presbyterian Reformed	F	3
POA0841	Christianity	Presbyterian Reformed	M	4
POA0841	Christianity	Protestant (Other)	F	3
POA0841	Christianity	Salvation Army	F	4
POA0841	Christianity	Uniting Church	F	3
POA0841	Christianity	Uniting Church	M	16
POA0841	No religion		F	130
POA0841	No religion		M	156
POA0845	(Other)		F	56
POA0845	(Other)		M	54
POA0845	(Other)	Australian Aboriginal Traditional	F	7
POA0845	Buddhism		F	4
POA0845	Buddhism		M	3
POA0845	Christianity		F	4
POA0845	Christianity	Anglican	F	25
POA0845	Christianity	Anglican	M	28
POA0845	Christianity	Baptist	M	3
POA0845	Christianity	Catholic	F	30
POA0845	Christianity	Catholic	M	39
POA0845	Christianity	Jehovah's Witnesses	M	3
POA0845	Christianity	Latter Day Saints	F	3
POA0845	Christianity	Pentecostal	F	8
POA0845	Christianity	Pentecostal	M	3
POA0845	Christianity	Presbyterian Reformed	F	3
POA0845	Christianity	Presbyterian Reformed	M	4
POA0845	Christianity	Protestant (Other)	F	3
POA0845	Christianity	Protestant (Other)	M	3
POA0845	Christianity	Salvation Army	F	3
POA0845	Christianity	Seventh Day Adventist	F	3
POA0845	Christianity	Uniting Church	F	4
POA0845	Christianity	Uniting Church	M	5
POA0845	No religion		F	93
POA0845	No religion		M	111
POA0846	(Other)		F	28
POA0846	(Other)		M	34
POA0846	(Other)	(Other)	F	3
POA0846	(Other)	Australian Aboriginal Traditional	F	7
POA0846	(Other)	Australian Aboriginal Traditional	M	8
POA0846	Buddhism		M	3
POA0846	Christianity	Anglican	F	32
POA0846	Christianity	Anglican	M	17
POA0846	Christianity	Catholic	F	44
