POA_CODE_2016	Age.min	persons
POA0810	36	594
POA0810	37	574
POA0810	38	556
POA0810	39	559
POA0810	40	514
POA0810	41	480
POA0810	42	540
POA0810	43	477
POA0810	44	516
POA0810	45	505
POA0810	46	464
POA0810	47	483
POA0810	48	464
POA0810	49	442
POA0810	50	429
POA0810	51	385
POA0810	52	381
POA0810	53	387
POA0810	54	408
POA0810	55	411
POA0810	56	367
POA0810	57	376
POA0810	58	328
POA0810	59	321
POA0810	60	344
POA0810	61	291
POA0810	62	306
POA0810	63	294
POA0810	64	292
POA0810	65	291
POA0810	66	293
POA0810	67	265
POA0810	68	244
POA0810	69	244
POA0810	70	198
POA0810	71	193
POA0810	72	159
POA0810	73	142
POA0810	74	145
POA0810	75	159
POA0810	76	127
POA0810	77	97
POA0810	78	114
POA0810	79	81
POA0810	80	279
POA0810	85	156
POA0810	90	48
POA0810	95	18
POA0812	0	260
POA0812	1	270
POA0812	2	270
POA0812	3	268
POA0812	4	258
POA0812	5	280
POA0812	6	286
POA0812	7	288
POA0812	8	277
POA0812	9	303
POA0812	10	263
POA0812	11	271
POA0812	12	247
POA0812	13	270
POA0812	14	268
POA0812	15	278
POA0812	16	263
POA0812	17	255
POA0812	18	232
POA0812	19	204
POA0812	20	214
POA0812	21	220
POA0812	22	218
POA0812	23	230
POA0812	24	230
POA0812	25	280
POA0812	26	266
POA0812	27	251
POA0812	28	277
POA0812	29	306
POA0812	30	298
POA0812	31	296
POA0812	32	274
POA0812	33	288
POA0812	34	316
POA0812	35	290
POA0812	36	299
POA0812	37	321
POA0812	38	279
POA0812	39	251
POA0812	40	292
POA0812	41	283
POA0812	42	277
POA0812	43	260
POA0812	44	260
POA0812	45	303
POA0812	46	283
POA0812	47	267
POA0812	48	218
POA0812	49	253
POA0812	50	268
POA0812	51	267
POA0812	52	313
POA0812	53	269
POA0812	54	237
POA0812	55	290
POA0812	56	277
POA0812	57	280
POA0812	58	238
POA0812	59	228
POA0812	60	206
POA0812	61	210
POA0812	62	251
POA0812	63	219
POA0812	64	215
POA0812	65	196
POA0812	66	160
POA0812	67	150
POA0812	68	140
POA0812	69	124
POA0812	70	144
POA0812	71	84
POA0812	72	90
POA0812	73	75
POA0812	74	74
POA0812	75	77
POA0812	76	57
POA0812	77	37
POA0812	78	47
POA0812	79	43
POA0812	80	126
POA0812	85	62
POA0812	90	14
POA0815	13	3
POA0815	17	3
POA0815	18	8
POA0815	19	14
POA0815	20	15
POA0815	21	23
POA0815	22	15
POA0815	23	22
POA0815	24	31
POA0815	25	37
POA0815	26	21
POA0815	27	14
POA0815	28	22
POA0815	29	8
POA0815	30	3
POA0815	31	4
POA0815	32	9
POA0815	33	6
POA0815	34	5
POA0815	35	3
POA0815	36	3
POA0815	37	3
POA0815	40	3
POA0815	41	3
POA0815	55	3
POA0815	61	3
POA0815	65	4
POA0820	0	252
POA0820	1	216
POA0820	2	206
POA0820	3	220
POA0820	4	210
POA0820	5	210
POA0820	6	191
POA0820	7	183
POA0820	8	219
POA0820	9	209
POA0820	10	199
POA0820	11	173
POA0820	12	195
POA0820	13	177
POA0820	14	207
POA0820	15	160
POA0820	16	186
POA0820	17	160
POA0820	18	189
POA0820	19	166
POA0820	20	195
POA0820	21	202
POA0820	22	272
POA0820	23	283
POA0820	24	376
POA0820	25	441
POA0820	26	464
POA0820	27	482
POA0820	28	515
POA0820	29	478
POA0820	30	521
POA0820	31	487
POA0820	32	414
POA0820	33	431
POA0820	34	358
POA0820	35	385
POA0820	36	321
POA0820	37	295
POA0820	38	317
POA0820	39	283
POA0820	40	326
POA0820	41	261
POA0820	42	313
POA0820	43	250
POA0820	44	290
POA0820	45	310
POA0820	46	271
POA0820	47	275
POA0820	48	277
POA0820	49	275
POA0820	50	274
POA0820	51	255
POA0820	52	240
POA0820	53	299
POA0820	54	279
POA0820	55	238
POA0820	56	238
POA0820	57	217
POA0820	58	189
POA0820	59	230
POA0820	60	228
POA0820	61	198
POA0820	62	172
POA0820	63	184
POA0820	64	193
POA0820	65	146
POA0820	66	151
POA0820	67	143
POA0820	68	143
POA0820	69	154
POA0820	70	86
POA0820	71	89
POA0820	72	92
POA0820	73	78
POA0820	74	78
POA0820	75	63
POA0820	76	65
POA0820	77	46
POA0820	78	57
POA0820	79	39
POA0820	80	150
POA0820	85	94
POA0820	90	46
POA0820	95	6
POA0822	0	358
POA0822	1	470
POA0822	2	452
POA0822	3	422
POA0822	4	425
POA0822	5	462
POA0822	6	503
POA0822	7	462
POA0822	8	435
POA0822	9	391
POA0822	10	483
POA0822	11	426
POA0822	12	446
POA0822	13	478
POA0822	14	449
POA0822	15	543
POA0822	16	486
POA0822	17	415
POA0822	18	360
POA0822	19	355
POA0822	20	439
POA0822	21	402
POA0822	22	363
POA0822	23	400
POA0822	24	393
POA0822	25	439
POA0822	26	427
POA0822	27	384
POA0822	28	405
POA0822	29	423
POA0822	30	478
POA0822	31	432
POA0822	32	477
POA0822	33	422
POA0822	34	387
POA0822	35	475
POA0822	36	364
POA0822	37	343
POA0822	38	371
POA0822	39	364
POA0822	40	432
POA0822	41	292
POA0822	42	355
POA0822	43	322
POA0822	44	352
POA0822	45	393
POA0822	46	325
POA0822	47	303
POA0822	48	341
POA0822	49	326
POA0822	50	409
POA0822	51	259
POA0822	52	318
POA0822	53	278
POA0822	54	281
POA0822	55	315
POA0822	56	271
POA0822	57	251
POA0822	58	241
POA0822	59	208
POA0822	60	253
POA0822	61	196
POA0822	62	194
POA0822	63	179
POA0822	64	156
POA0822	65	169
POA0822	66	112
POA0822	67	127
POA0822	68	113
POA0822	69	122
POA0822	70	85
POA0822	71	75
POA0822	72	61
POA0822	73	50
POA0822	74	65
POA0822	75	51
POA0822	76	55
POA0822	77	28
POA0822	78	32
POA0822	79	29
POA0822	80	81
POA0822	85	28
POA0822	90	5
POA0828	0	7
POA0828	1	13
POA0828	2	10
POA0828	3	13
POA0828	4	8
POA0828	5	5
POA0828	6	11
POA0828	7	11
POA0828	8	9
POA0828	9	10
POA0828	10	11
POA0828	11	11
POA0828	12	18
POA0828	13	35
POA0828	14	60
POA0828	15	48
POA0828	16	44
POA0828	17	28
POA0828	18	17
POA0828	19	12
POA0828	20	7
POA0828	21	21
POA0828	22	23
POA0828	23	20
POA0828	24	18
POA0828	25	11
POA0828	26	23
POA0828	27	15
POA0828	28	14
POA0828	29	9
POA0828	30	12
POA0828	31	14
POA0828	32	17
POA0828	33	19
POA0828	34	8
POA0828	35	15
POA0828	36	14
POA0828	37	13
POA0828	38	7
POA0828	39	11
POA0828	40	17
POA0828	41	16
POA0828	42	8
POA0828	43	9
POA0828	44	21
POA0828	45	20
POA0828	46	20
POA0828	47	12
POA0828	48	12
POA0828	49	13
POA0828	50	19
POA0828	51	20
POA0828	52	10
POA0828	53	22
POA0828	54	13
POA0828	55	13
POA0828	56	20
POA0828	57	13
POA0828	58	25
POA0828	59	15
POA0828	60	24
POA0828	61	13
POA0828	62	10
POA0828	63	20
POA0828	64	8
POA0828	65	17
POA0828	66	15
POA0828	67	8
POA0828	68	17
POA0828	69	5
POA0828	71	8
POA0828	72	13
POA0828	73	3
POA0828	74	6
POA0828	75	5
POA0828	76	5
POA0828	77	4
POA0828	78	3
POA0828	80	4
POA0828	85	3
POA0828	90	3
POA0829	1	3
POA0829	2	4
POA0829	4	10
POA0829	6	8
POA0829	7	6
POA0829	9	4
POA0829	10	3
POA0829	12	10
POA0829	16	3
POA0829	17	3
POA0829	18	25
POA0829	19	63
POA0829	20	99
POA0829	21	123
POA0829	22	107
POA0829	23	79
POA0829	24	62
POA0829	25	71
POA0829	26	75
POA0829	27	64
POA0829	28	48
POA0829	29	50
POA0829	30	59
POA0829	31	49
POA0829	32	42
POA0829	33	44
POA0829	34	52
POA0829	35	38
POA0829	36	35
POA0829	37	33
POA0829	38	25
POA0829	39	28
POA0829	40	37
POA0829	41	31
POA0829	42	31
POA0829	43	24
POA0829	44	28
POA0829	45	24
POA0829	46	31
POA0829	47	27
POA0829	48	22
POA0829	49	32
POA0829	50	24
POA0829	51	17
POA0829	52	19
POA0829	53	23
POA0829	54	9
POA0829	55	20
POA0829	56	14
POA0829	57	17
POA0829	58	15
POA0829	59	10
POA0829	60	5
POA0829	61	10
POA0829	62	7
POA0829	63	3
POA0829	64	4
POA0829	65	6
POA0829	68	5
POA0829	69	3
POA0829	70	3
POA0829	71	4
POA0829	73	3
POA0829	75	3
POA0829	85	3
POA0830	0	301
POA0830	1	365
POA0830	2	356
POA0830	3	323
POA0830	4	356
POA0830	5	321
POA0830	6	310
POA0830	7	287
POA0830	8	310
POA0830	9	299
POA0830	10	282
POA0830	11	263
POA0830	12	223
POA0830	13	270
POA0830	14	250
POA0830	15	246
POA0830	16	250
POA0830	17	225
POA0830	18	225
POA0830	19	244
POA0830	20	226
POA0830	21	243
POA0830	22	254
POA0830	23	271
POA0830	24	275
POA0830	25	314
POA0830	26	322
POA0830	27	306
POA0830	28	320
POA0830	29	302
POA0830	30	349
POA0830	31	339
POA0830	32	333
POA0830	33	351
POA0830	34	307
POA0830	35	301
POA0830	36	317
POA0830	37	300
POA0830	38	290
POA0830	39	245
POA0830	40	293
POA0830	41	267
POA0830	42	272
POA0830	43	282
POA0830	44	278
POA0830	45	299
POA0830	46	260
POA0830	47	251
POA0830	48	278
POA0830	49	249
POA0830	50	232
POA0830	51	230
POA0830	52	223
POA0830	53	216
POA0830	54	211
POA0830	55	229
POA0830	56	224
POA0830	57	154
POA0830	58	197
POA0830	59	161
POA0830	60	149
POA0830	61	164
POA0830	62	127
POA0830	63	127
POA0830	64	102
POA0830	65	121
POA0830	66	114
POA0830	67	74
POA0830	68	81
POA0830	69	93
POA0830	70	64
POA0830	71	53
POA0830	72	57
POA0830	73	48
POA0830	74	49
POA0830	75	54
POA0830	76	41
POA0830	77	29
POA0830	78	22
POA0830	79	28
POA0830	80	86
POA0830	85	49
POA0830	90	14
POA0830	95	4
POA0832	0	380
POA0832	1	365
POA0832	2	393
POA0832	3	312
POA0832	4	334
POA0832	5	294
POA0832	6	255
POA0832	7	269
POA0832	8	290
POA0832	9	272
POA0832	10	229
POA0832	11	222
POA0832	12	209
POA0832	13	202
POA0832	14	171
POA0832	15	170
POA0832	16	180
POA0832	17	171
POA0832	18	159
POA0832	19	174
POA0832	20	187
POA0832	21	272
POA0832	22	261
POA0832	23	323
POA0832	24	325
POA0832	25	354
POA0832	26	353
POA0832	27	356
POA0832	28	353
POA0832	29	330
POA0832	30	359
POA0832	31	361
POA0832	32	358
POA0832	33	356
POA0832	34	322
POA0832	35	310
POA0832	36	300
POA0832	37	302
POA0832	38	277
POA0832	39	271
POA0832	40	249
POA0832	41	243
POA0832	42	269
POA0832	43	225
POA0832	44	222
POA0832	45	259
POA0832	46	196
POA0832	47	162
POA0832	48	161
POA0832	49	155
POA0832	50	149
POA0832	51	139
POA0832	52	131
POA0832	53	130
POA0832	54	125
POA0832	55	108
POA0832	56	123
POA0832	57	80
POA0832	58	93
POA0832	59	93
POA0832	60	101
POA0832	61	78
POA0832	62	80
POA0832	63	84
POA0832	64	66
POA0832	65	47
POA0832	66	40
POA0832	67	55
POA0832	68	33
POA0832	69	34
POA0832	70	28
POA0832	71	20
POA0832	72	23
POA0832	73	16
POA0832	74	23
POA0832	75	23
POA0832	76	22
POA0832	77	17
POA0832	78	15
POA0832	79	3
POA0832	80	36
POA0832	85	22
POA0832	90	3
POA0834	0	17
POA0834	1	12
POA0834	2	22
POA0834	3	19
POA0834	4	33
POA0834	5	27
POA0834	6	29
POA0834	7	26
POA0834	8	19
POA0834	9	26
POA0834	10	36
POA0834	11	19
POA0834	12	24
POA0834	13	29
POA0834	14	31
POA0834	15	28
POA0834	16	12
POA0834	17	33
POA0834	18	26
POA0834	19	19
POA0834	20	27
POA0834	21	18
POA0834	22	12
POA0834	23	19
POA0834	24	23
POA0834	25	28
POA0834	26	21
POA0834	27	18
POA0834	28	20
POA0834	29	20
POA0834	30	17
POA0834	31	22
POA0834	32	17
POA0834	33	21
POA0834	34	28
POA0834	35	14
POA0834	36	12
POA0834	37	18
POA0834	38	29
POA0834	39	20
POA0834	40	35
POA0834	41	25
POA0834	42	26
POA0834	43	32
POA0834	44	30
POA0834	45	33
POA0834	46	34
POA0834	47	44
POA0834	48	31
POA0834	49	31
POA0834	50	32
POA0834	51	30
POA0834	52	41
POA0834	53	42
POA0834	54	43
POA0834	55	26
POA0834	56	38
POA0834	57	31
POA0834	58	30
POA0834	59	30
POA0834	60	25
POA0834	61	32
POA0834	62	36
POA0834	63	17
POA0834	64	22
POA0834	65	5
POA0834	66	17
POA0834	67	19
POA0834	68	19
POA0834	69	16
POA0834	70	11
POA0834	71	8
POA0834	72	4
POA0834	73	4
POA0834	74	5
POA0834	75	5
POA0834	76	7
POA0834	78	7
POA0834	79	3
POA0834	80	9
POA0834	85	3
POA0835	0	23
POA0835	1	20
POA0835	2	21
POA0835	3	36
POA0835	4	31
POA0835	5	42
POA0835	6	43
POA0835	7	51
POA0835	8	44
POA0835	9	47
POA0835	10	48
POA0835	11	57
POA0835	12	48
POA0835	13	41
POA0835	14	30
POA0835	15	51
POA0835	16	44
POA0835	17	49
POA0835	18	42
POA0835	19	23
POA0835	20	28
POA0835	21	46
POA0835	22	44
POA0835	23	63
POA0835	24	69
POA0835	25	80
POA0835	26	94
POA0835	27	91
POA0835	28	86
POA0835	29	105
POA0835	30	98
POA0835	31	110
POA0835	32	85
POA0835	33	92
POA0835	34	111
POA0835	35	88
POA0835	36	89
POA0835	37	97
POA0835	38	88
POA0835	39	112
POA0835	40	97
POA0835	41	87
POA0835	42	102
POA0835	43	112
POA0835	44	103
POA0835	45	116
POA0835	46	131
POA0835	47	109
POA0835	48	106
POA0835	49	100
POA0835	50	100
POA0835	51	86
POA0835	52	94
POA0835	53	95
POA0835	54	95
POA0835	55	102
POA0835	56	84
POA0835	57	77
POA0835	58	93
POA0835	59	72
POA0835	60	77
POA0835	61	60
POA0835	62	55
POA0835	63	61
POA0835	64	48
POA0835	65	45
POA0835	66	33
POA0835	67	49
POA0835	68	28
POA0835	69	34
POA0835	70	35
POA0835	71	23
POA0835	72	21
POA0835	73	21
POA0835	74	21
POA0835	75	21
POA0835	76	8
POA0835	77	12
POA0835	78	11
POA0835	79	11
POA0835	80	19
POA0835	85	21
POA0835	90	7
POA0836	0	109
POA0836	1	111
POA0836	2	115
POA0836	3	124
POA0836	4	118
POA0836	5	133
POA0836	6	116
POA0836	7	130
POA0836	8	116
POA0836	9	133
POA0836	10	140
POA0836	11	97
POA0836	12	114
POA0836	13	112
POA0836	14	105
POA0836	15	119
POA0836	16	122
POA0836	17	90
POA0836	18	80
POA0836	19	99
POA0836	20	76
POA0836	21	76
POA0836	22	84
POA0836	23	88
POA0836	24	66
POA0836	25	70
POA0836	26	87
POA0836	27	95
POA0836	28	94
POA0836	29	100
POA0836	30	108
POA0836	31	105
POA0836	32	87
POA0836	33	140
POA0836	34	120
POA0836	35	125
POA0836	36	123
POA0836	37	117
POA0836	38	108
POA0836	39	126
POA0836	40	131
POA0836	41	127
POA0836	42	124
POA0836	43	128
POA0836	44	136
POA0836	45	172
POA0836	46	147
POA0836	47	153
POA0836	48	138
POA0836	49	141
POA0836	50	134
POA0836	51	116
POA0836	52	121
POA0836	53	145
POA0836	54	122
POA0836	55	103
POA0836	56	109
POA0836	57	101
POA0836	58	89
POA0836	59	86
POA0836	60	98
POA0836	61	84
POA0836	62	63
POA0836	63	75
POA0836	64	69
POA0836	65	64
POA0836	66	73
POA0836	67	52
POA0836	68	47
POA0836	69	49
POA0836	70	34
POA0836	71	44
POA0836	72	35
POA0836	73	34
POA0836	74	31
POA0836	75	17
POA0836	76	17
POA0836	77	12
POA0836	78	5
POA0836	79	9
POA0836	80	39
POA0836	85	10
POA0836	90	9
POA0837	1	8
POA0837	2	9
POA0837	3	4
POA0837	4	7
POA0837	5	6
POA0837	6	3
POA0837	7	11
POA0837	8	10
POA0837	9	4
POA0837	10	6
POA0837	11	4
POA0837	13	5
POA0837	14	4
POA0837	15	3
POA0837	16	4
POA0837	17	3
POA0837	18	8
POA0837	19	3
POA0837	21	5
POA0837	22	4
POA0837	23	5
POA0837	24	4
POA0837	25	7
POA0837	26	3
POA0837	27	3
POA0837	28	3
POA0837	29	6
POA0837	30	4
POA0837	31	4
POA0837	32	5
POA0837	35	13
POA0837	36	7
POA0837	37	12
POA0837	38	11
POA0837	39	3
POA0837	40	5
POA0837	41	3
POA0837	43	4
POA0837	44	6
POA0837	45	14
POA0837	46	4
POA0837	47	11
POA0837	48	12
POA0837	49	3
POA0837	50	6
POA0837	51	15
POA0837	52	5
POA0837	53	9
POA0837	54	3
POA0837	55	8
POA0837	56	14
POA0837	57	4
POA0837	58	7
POA0837	59	12
POA0837	60	5
POA0837	61	4
POA0837	63	4
POA0837	64	7
POA0837	65	5
POA0837	66	3
POA0837	67	3
POA0837	68	5
POA0837	69	5
POA0837	70	5
POA0837	71	3
POA0837	72	5
POA0837	73	3
POA0838	0	3
POA0838	1	17
POA0838	2	17
POA0838	3	12
POA0838	4	24
POA0838	5	16
POA0838	6	19
POA0838	7	8
POA0838	8	11
POA0838	9	6
POA0838	10	11
POA0838	11	13
POA0838	12	11
POA0838	13	12
POA0838	14	12
POA0838	15	17
POA0838	16	15
POA0838	17	12
POA0838	18	5
POA0838	19	8
POA0838	20	8
POA0838	21	16
POA0838	22	10
POA0838	23	4
POA0838	24	9
POA0838	25	10
POA0838	26	11
POA0838	27	10
POA0838	28	11
POA0838	29	8
POA0838	30	7
POA0838	31	11
POA0838	32	9
POA0838	33	12
POA0838	34	10
POA0838	35	17
POA0838	36	22
POA0838	37	10
POA0838	38	8
POA0838	39	9
POA0838	40	13
POA0838	41	19
POA0838	42	9
POA0838	43	8
POA0838	44	13
POA0838	45	11
POA0838	46	10
POA0838	47	11
POA0838	48	9
POA0838	49	12
POA0838	50	14
POA0838	51	7
POA0838	52	10
POA0838	53	13
POA0838	54	7
POA0838	55	12
POA0838	56	11
POA0838	57	10
POA0838	58	11
POA0838	59	8
POA0838	60	15
POA0838	61	11
POA0838	62	9
POA0838	63	10
POA0838	64	12
POA0838	65	3
POA0838	66	3
POA0838	67	8
POA0838	68	5
POA0838	69	9
POA0838	70	4
POA0838	71	3
POA0838	72	4
POA0838	74	3
POA0838	75	4
POA0838	85	3
POA0839	0	14
POA0839	1	14
POA0839	2	7
POA0839	3	11
POA0839	4	5
POA0839	5	6
POA0839	6	4
POA0839	7	8
POA0839	8	4
POA0839	9	3
POA0839	11	4
POA0839	12	9
POA0839	13	9
POA0839	15	5
POA0839	16	3
POA0839	17	7
POA0839	18	10
POA0839	19	12
POA0839	20	15
POA0839	21	15
POA0839	22	15
POA0839	23	7
POA0839	24	25
POA0839	25	15
POA0839	26	13
POA0839	27	22
POA0839	28	19
POA0839	29	5
POA0839	30	17
POA0839	31	14
POA0839	32	13
POA0839	33	6
POA0839	34	5
POA0839	35	3
POA0839	37	9
POA0839	38	7
POA0839	39	8
POA0839	40	6
POA0839	41	9
POA0839	42	4
POA0839	43	4
POA0839	44	4
POA0839	45	12
POA0839	46	8
POA0839	47	3
POA0839	48	3
POA0839	49	12
POA0839	50	4
POA0839	53	8
POA0839	54	5
POA0839	55	12
POA0839	56	3
POA0839	57	4
POA0839	58	8
POA0839	59	3
POA0839	60	9
POA0839	61	6
POA0839	62	3
POA0839	63	3
POA0839	64	8
POA0839	65	4
POA0839	67	3
POA0839	68	4
POA0839	69	8
POA0839	70	3
POA0839	71	3
POA0840	0	3
POA0840	3	3
POA0840	4	5
POA0840	5	3
POA0840	7	5
POA0840	8	3
POA0840	9	3
POA0840	12	3
POA0840	16	3
POA0840	23	8
POA0840	25	5
POA0840	30	3
POA0840	31	3
POA0840	33	3
POA0840	39	3
POA0840	41	3
POA0840	42	4
POA0840	43	8
POA0840	44	10
POA0840	45	6
POA0840	46	3
POA0840	47	6
POA0840	48	6
POA0840	49	9
POA0840	50	7
POA0840	51	3
POA0840	52	7
POA0840	53	13
POA0840	54	10
POA0840	55	4
POA0840	56	9
POA0840	57	4
POA0840	58	6
POA0840	59	5
POA0840	60	7
POA0840	61	15
POA0840	62	19
POA0840	63	17
POA0840	64	14
POA0840	65	17
POA0840	66	13
POA0840	67	10
POA0840	68	10
POA0840	69	3
POA0840	70	7
POA0840	71	3
POA0840	72	11
POA0840	73	10
POA0840	74	8
POA0840	80	5
POA0841	0	9
POA0841	1	11
POA0841	2	8
POA0841	3	8
POA0841	4	7
POA0841	5	16
POA0841	6	9
POA0841	7	17
POA0841	8	9
POA0841	9	10
POA0841	10	14
POA0841	11	7
POA0841	12	15
POA0841	13	7
POA0841	14	11
POA0841	15	12
POA0841	16	10
POA0841	17	6
POA0841	18	6
POA0841	19	3
POA0841	20	3
POA0841	21	3
POA0841	23	6
POA0841	24	8
POA0841	25	7
POA0841	26	7
POA0841	27	4
POA0841	28	9
POA0841	29	8
POA0841	30	9
POA0841	31	5
POA0841	32	9
POA0841	33	11
POA0841	34	8
POA0841	35	16
POA0841	36	12
POA0841	37	12
POA0841	38	7
POA0841	39	11
POA0841	40	14
POA0841	41	12
POA0841	42	9
POA0841	43	11
POA0841	44	6
POA0841	45	12
POA0841	46	6
POA0841	47	8
POA0841	48	18
POA0841	49	13
POA0841	50	12
POA0841	51	17
POA0841	52	17
POA0841	53	11
POA0841	54	14
POA0841	55	15
POA0841	56	13
POA0841	57	10
POA0841	58	8
POA0841	59	11
POA0841	60	3
POA0841	61	4
POA0841	62	8
POA0841	63	15
POA0841	64	5
POA0841	65	7
POA0841	66	14
POA0841	67	4
POA0841	68	4
POA0841	69	9
POA0841	70	7
POA0841	71	3
POA0841	73	3
POA0841	74	3
POA0841	76	3
POA0841	78	3
POA0845	0	4
POA0845	1	8
POA0845	2	10
POA0845	3	7
POA0845	4	12
POA0845	5	5
POA0845	6	14
POA0845	7	9
POA0845	8	16
POA0845	9	18
POA0845	10	5
POA0845	11	4
POA0845	12	7
POA0845	13	4
POA0845	15	11
POA0845	16	4
POA0845	17	3
POA0845	18	6
POA0845	19	3
POA0845	20	4
POA0845	21	9
POA0845	22	4
POA0845	23	4
POA0845	24	8
POA0845	25	9
POA0845	26	11
POA0845	27	7
POA0845	28	4
POA0845	29	3
POA0845	30	7
POA0845	31	4
POA0845	32	5
POA0845	33	3
POA0845	34	4
POA0845	35	7
POA0845	36	3
POA0845	37	8
POA0845	38	5
POA0845	39	9
POA0845	40	4
POA0845	41	3
POA0845	42	3
POA0845	43	3
POA0845	44	6
POA0845	45	14
POA0845	46	8
POA0845	47	3
POA0845	49	7
POA0845	50	12
POA0845	51	14
POA0845	52	13
POA0845	53	14
POA0845	54	12
POA0845	55	10
POA0845	56	7
POA0845	57	12
POA0845	58	3
POA0845	59	3
POA0845	60	18
POA0845	61	5
POA0845	62	11
POA0845	63	5
POA0845	65	5
POA0845	66	15
POA0845	67	8
POA0845	68	12
POA0845	69	6
POA0845	70	3
POA0845	71	3
POA0845	74	3
POA0845	76	8
POA0845	77	4
POA0845	85	8
POA0846	0	3
POA0846	1	4
POA0846	2	6
POA0846	3	4
POA0846	4	4
POA0846	5	4
POA0846	6	10
POA0846	7	7
POA0846	8	4
POA0846	9	12
POA0846	10	9
POA0846	11	3
POA0846	12	3
POA0846	13	3
POA0846	14	4
POA0846	15	3
POA0846	16	3
POA0846	20	7
POA0846	21	3
POA0846	22	3
POA0846	23	5
POA0846	24	4
POA0846	25	3
POA0846	26	8
POA0846	27	3
POA0846	29	5
POA0846	30	3
POA0846	31	3
POA0846	33	4
POA0846	34	3
POA0846	36	4
POA0846	38	4
POA0846	40	3
POA0846	41	3
POA0846	43	3
POA0846	46	5
POA0846	47	13
POA0846	48	11
POA0846	50	6
POA0846	51	3
POA0846	52	3
POA0846	53	7
POA0846	54	11
POA0846	55	4
POA0846	56	3
POA0846	57	3
POA0846	58	3
POA0846	59	12
POA0846	60	10
POA0846	61	8
POA0846	62	3
POA0846	63	4
POA0846	65	7
POA0846	66	4
POA0846	67	3
POA0846	68	8
POA0846	69	6
POA0846	70	8
POA0846	71	7
POA0846	72	3
POA0846	73	3
POA0846	74	3
POA0846	75	3
POA0846	76	3
POA0846	77	3
POA0846	78	3
POA0846	80	4
POA0846	85	3
POA0846	90	3
POA0847	0	11
POA0847	1	4
POA0847	2	8
POA0847	3	5
POA0847	5	5
POA0847	6	7
POA0847	7	7
POA0847	8	4
POA0847	9	4
POA0847	11	5
POA0847	12	6
POA0847	14	9
POA0847	16	6
POA0847	17	6
POA0847	18	4
POA0847	19	13
POA0847	20	4
POA0847	21	4
POA0847	22	4
POA0847	23	4
POA0847	24	7
POA0847	25	4
POA0847	27	10
POA0847	28	4
POA0847	30	5
POA0847	31	3
POA0847	33	5
POA0847	34	3
POA0847	36	3
POA0847	37	4
POA0847	38	3
POA0847	39	3
POA0847	40	10
POA0847	41	4
POA0847	43	8
POA0847	44	3
POA0847	45	9
POA0847	46	7
POA0847	47	4
POA0847	48	5
POA0847	49	3
POA0847	51	8
POA0847	52	7
POA0847	53	3
POA0847	54	3
POA0847	55	4
POA0847	57	6
POA0847	58	10
POA0847	59	9
POA0847	60	7
POA0847	61	5
POA0847	62	3
POA0847	63	3
POA0847	64	6
POA0847	65	3
POA0847	66	3
POA0847	67	3
POA0847	69	7
POA0847	70	3
POA0847	73	3
POA0847	74	3
POA0847	75	3
POA0847	76	3
POA0847	77	3
POA0847	80	3
POA0850	0	131
POA0850	1	116
POA0850	2	117
POA0850	3	140
POA0850	4	146
POA0850	5	111
