SA3_NAME16	Ancestry	responses
Young - Yass	Sri Lankan	15
Young - Yass	Turkish	18
Young - Yass	Vietnamese	26
Young - Yass	Welsh	191
Gosford		9763
Gosford	Australian	67314
Gosford	Australian Aboriginal	640
Gosford	Chinese	2643
Gosford	Croatian	612
Gosford	Dutch	2493
Gosford	English	73614
Gosford	Filipino	1343
Gosford	French	1150
Gosford	German	5971
Gosford	Greek	1353
Gosford	Hungarian	477
Gosford	Indian	1313
Gosford	Irish	22905
Gosford	Italian	4248
Gosford	Korean	588
Gosford	Lebanese	486
Gosford	Macedonian	80
Gosford	Maltese	1372
Gosford	Maori	843
Gosford	NZ	1780
Gosford	(Other)	10686
Gosford	Polish	1014
Gosford	Russian	699
Gosford	Scottish	18316
Gosford	Serbian	217
Gosford	South African	1000
Gosford	Spanish	906
Gosford	Sri Lankan	228
Gosford	Turkish	179
Gosford	Vietnamese	236
Gosford	Welsh	1442
Wyong		9923
Wyong	Australian	69820
Wyong	Australian Aboriginal	791
Wyong	Chinese	1528
Wyong	Croatian	420
Wyong	Dutch	1990
Wyong	English	68762
Wyong	Filipino	1118
Wyong	French	864
Wyong	German	5192
Wyong	Greek	1006
Wyong	Hungarian	378
Wyong	Indian	943
Wyong	Irish	19352
Wyong	Italian	3993
Wyong	Korean	178
Wyong	Lebanese	430
Wyong	Macedonian	75
Wyong	Maltese	1902
Wyong	Maori	1054
Wyong	NZ	1487
Wyong	(Other)	7471
Wyong	Polish	747
Wyong	Russian	396
Wyong	Scottish	15584
Wyong	Serbian	179
Wyong	South African	440
Wyong	Spanish	723
Wyong	Sri Lankan	92
Wyong	Turkish	87
Wyong	Vietnamese	179
Wyong	Welsh	1050
Bathurst		4589
Bathurst	Australian	20063
Bathurst	Australian Aboriginal	303
Bathurst	Chinese	397
Bathurst	Croatian	85
Bathurst	Dutch	628
Bathurst	English	18849
Bathurst	Filipino	224
Bathurst	French	227
Bathurst	German	1620
Bathurst	Greek	167
Bathurst	Hungarian	82
Bathurst	Indian	257
Bathurst	Irish	7028
Bathurst	Italian	825
Bathurst	Korean	30
Bathurst	Lebanese	170
Bathurst	Macedonian	22
Bathurst	Maltese	210
Bathurst	Maori	173
Bathurst	NZ	289
Bathurst	(Other)	1849
Bathurst	Polish	202
Bathurst	Russian	81
Bathurst	Scottish	4694
Bathurst	Serbian	56
Bathurst	South African	110
Bathurst	Spanish	92
Bathurst	Sri Lankan	63
Bathurst	Turkish	6
Bathurst	Vietnamese	67
Bathurst	Welsh	254
Lachlan Valley		5347
Lachlan Valley	Australian	26646
Lachlan Valley	Australian Aboriginal	496
Lachlan Valley	Chinese	288
Lachlan Valley	Croatian	63
Lachlan Valley	Dutch	471
Lachlan Valley	English	22289
Lachlan Valley	Filipino	240
Lachlan Valley	French	176
Lachlan Valley	German	2027
Lachlan Valley	Greek	169
Lachlan Valley	Hungarian	68
Lachlan Valley	Indian	159
Lachlan Valley	Irish	6418
Lachlan Valley	Italian	516
Lachlan Valley	Korean	23
Lachlan Valley	Lebanese	79
Lachlan Valley	Macedonian	6
Lachlan Valley	Maltese	167
Lachlan Valley	Maori	120
Lachlan Valley	NZ	207
Lachlan Valley	(Other)	1291
Lachlan Valley	Polish	146
Lachlan Valley	Russian	43
Lachlan Valley	Scottish	4969
Lachlan Valley	Serbian	17
Lachlan Valley	South African	88
Lachlan Valley	Spanish	75
Lachlan Valley	Sri Lankan	14
Lachlan Valley	Turkish	8
Lachlan Valley	Vietnamese	30
Lachlan Valley	Welsh	192
Lithgow - Mudgee		5174
Lithgow - Mudgee	Australian	21142
Lithgow - Mudgee	Australian Aboriginal	216
Lithgow - Mudgee	Chinese	274
Lithgow - Mudgee	Croatian	84
Lithgow - Mudgee	Dutch	527
Lithgow - Mudgee	English	18610
Lithgow - Mudgee	Filipino	247
Lithgow - Mudgee	French	150
Lithgow - Mudgee	German	1667
Lithgow - Mudgee	Greek	212
Lithgow - Mudgee	Hungarian	93
Lithgow - Mudgee	Indian	159
Lithgow - Mudgee	Irish	5243
Lithgow - Mudgee	Italian	726
Lithgow - Mudgee	Korean	26
Lithgow - Mudgee	Lebanese	63
Lithgow - Mudgee	Macedonian	18
Lithgow - Mudgee	Maltese	244
Lithgow - Mudgee	Maori	126
Lithgow - Mudgee	NZ	242
Lithgow - Mudgee	(Other)	1468
Lithgow - Mudgee	Polish	199
Lithgow - Mudgee	Russian	52
Lithgow - Mudgee	Scottish	4557
Lithgow - Mudgee	Serbian	37
Lithgow - Mudgee	South African	77
Lithgow - Mudgee	Spanish	104
Lithgow - Mudgee	Sri Lankan	21
Lithgow - Mudgee	Turkish	18
Lithgow - Mudgee	Vietnamese	65
Lithgow - Mudgee	Welsh	268
Orange		4008
Orange	Australian	25602
Orange	Australian Aboriginal	319
Orange	Chinese	494
Orange	Croatian	135
Orange	Dutch	707
Orange	English	24084
Orange	Filipino	294
Orange	French	231
Orange	German	2150
Orange	Greek	179
Orange	Hungarian	106
Orange	Indian	566
Orange	Irish	7870
Orange	Italian	1183
Orange	Korean	92
Orange	Lebanese	98
Orange	Macedonian	28
Orange	Maltese	171
Orange	Maori	159
Orange	NZ	343
Orange	(Other)	2303
Orange	Polish	274
Orange	Russian	179
Orange	Scottish	5802
Orange	Serbian	55
Orange	South African	148
Orange	Spanish	108
Orange	Sri Lankan	61
Orange	Turkish	21
Orange	Vietnamese	63
Orange	Welsh	339
Clarence Valley		4142
Clarence Valley	Australian	22605
Clarence Valley	Australian Aboriginal	557
Clarence Valley	Chinese	261
Clarence Valley	Croatian	32
Clarence Valley	Dutch	614
Clarence Valley	English	21334
Clarence Valley	Filipino	194
Clarence Valley	French	214
Clarence Valley	German	2288
Clarence Valley	Greek	123
Clarence Valley	Hungarian	50
Clarence Valley	Indian	167
Clarence Valley	Irish	6194
Clarence Valley	Italian	630
Clarence Valley	Korean	14
Clarence Valley	Lebanese	24
Clarence Valley	Macedonian	8
Clarence Valley	Maltese	138
Clarence Valley	Maori	109
Clarence Valley	NZ	259
Clarence Valley	(Other)	1507
Clarence Valley	Polish	140
Clarence Valley	Russian	56
Clarence Valley	Scottish	5795
Clarence Valley	Serbian	11
Clarence Valley	South African	78
Clarence Valley	Spanish	82
Clarence Valley	Sri Lankan	27
Clarence Valley	Turkish	13
Clarence Valley	Vietnamese	26
Clarence Valley	Welsh	260
Coffs Harbour		6594
Coffs Harbour	Australian	34828
Coffs Harbour	Australian Aboriginal	522
Coffs Harbour	Chinese	699
Coffs Harbour	Croatian	153
Coffs Harbour	Dutch	1235
Coffs Harbour	English	36047
Coffs Harbour	Filipino	430
Coffs Harbour	French	516
Coffs Harbour	German	3748
Coffs Harbour	Greek	327
Coffs Harbour	Hungarian	226
Coffs Harbour	Indian	1377
Coffs Harbour	Irish	11254
Coffs Harbour	Italian	1805
Coffs Harbour	Korean	61
Coffs Harbour	Lebanese	128
Coffs Harbour	Macedonian	33
Coffs Harbour	Maltese	312
Coffs Harbour	Maori	321
Coffs Harbour	NZ	637
Coffs Harbour	(Other)	5407
Coffs Harbour	Polish	422
Coffs Harbour	Russian	190
Coffs Harbour	Scottish	9469
Coffs Harbour	Serbian	41
Coffs Harbour	South African	235
Coffs Harbour	Spanish	326
Coffs Harbour	Sri Lankan	42
Coffs Harbour	Turkish	42
Coffs Harbour	Vietnamese	73
Coffs Harbour	Welsh	599
Bourke - Cobar - Coonamble		3257
Bourke - Cobar - Coonamble	Australian	11636
Bourke - Cobar - Coonamble	Australian Aboriginal	1444
Bourke - Cobar - Coonamble	Chinese	140
Bourke - Cobar - Coonamble	Croatian	66
Bourke - Cobar - Coonamble	Dutch	150
Bourke - Cobar - Coonamble	English	7553
Bourke - Cobar - Coonamble	Filipino	96
Bourke - Cobar - Coonamble	French	71
Bourke - Cobar - Coonamble	German	697
Bourke - Cobar - Coonamble	Greek	49
Bourke - Cobar - Coonamble	Hungarian	36
Bourke - Cobar - Coonamble	Indian	103
Bourke - Cobar - Coonamble	Irish	2396
Bourke - Cobar - Coonamble	Italian	189
Bourke - Cobar - Coonamble	Korean	7
Bourke - Cobar - Coonamble	Lebanese	24
Bourke - Cobar - Coonamble	Macedonian	5
Bourke - Cobar - Coonamble	Maltese	41
Bourke - Cobar - Coonamble	Maori	70
Bourke - Cobar - Coonamble	NZ	86
Bourke - Cobar - Coonamble	(Other)	723
Bourke - Cobar - Coonamble	Polish	61
Bourke - Cobar - Coonamble	Russian	14
Bourke - Cobar - Coonamble	Scottish	1741
Bourke - Cobar - Coonamble	Serbian	54
Bourke - Cobar - Coonamble	South African	34
Bourke - Cobar - Coonamble	Spanish	29
Bourke - Cobar - Coonamble	Sri Lankan	17
Bourke - Cobar - Coonamble	Turkish	4
Bourke - Cobar - Coonamble	Vietnamese	9
Bourke - Cobar - Coonamble	Welsh	66
Broken Hill and Far West		2037
Broken Hill and Far West	Australian	9376
Broken Hill and Far West	Australian Aboriginal	622
Broken Hill and Far West	Chinese	55
Broken Hill and Far West	Croatian	65
Broken Hill and Far West	Dutch	87
Broken Hill and Far West	English	7445
Broken Hill and Far West	Filipino	153
Broken Hill and Far West	French	64
Broken Hill and Far West	German	931
Broken Hill and Far West	Greek	84
Broken Hill and Far West	Hungarian	6
Broken Hill and Far West	Indian	80
Broken Hill and Far West	Irish	1858
Broken Hill and Far West	Italian	581
Broken Hill and Far West	Korean	5
Broken Hill and Far West	Lebanese	32
Broken Hill and Far West	Macedonian	3
Broken Hill and Far West	Maltese	242
Broken Hill and Far West	Maori	36
Broken Hill and Far West	NZ	51
Broken Hill and Far West	(Other)	512
Broken Hill and Far West	Polish	52
Broken Hill and Far West	Russian	10
Broken Hill and Far West	Scottish	1654
Broken Hill and Far West	Serbian	12
Broken Hill and Far West	South African	16
Broken Hill and Far West	Spanish	27
Broken Hill and Far West	Sri Lankan	17
Broken Hill and Far West	Turkish	3
Broken Hill and Far West	Vietnamese	9
Broken Hill and Far West	Welsh	77
Dubbo		6591
Dubbo	Australian	33447
Dubbo	Australian Aboriginal	997
Dubbo	Chinese	598
Dubbo	Croatian	50
Dubbo	Dutch	644
Dubbo	English	26807
Dubbo	Filipino	335
Dubbo	French	264
Dubbo	German	2356
Dubbo	Greek	226
Dubbo	Hungarian	59
Dubbo	Indian	551
Dubbo	Irish	8129
Dubbo	Italian	776
Dubbo	Korean	73
Dubbo	Lebanese	122
Dubbo	Macedonian	15
Dubbo	Maltese	162
Dubbo	Maori	217
Dubbo	NZ	284
Dubbo	(Other)	2110
Dubbo	Polish	182
Dubbo	Russian	66
Dubbo	Scottish	6335
Dubbo	Serbian	20
Dubbo	South African	98
Dubbo	Spanish	89
Dubbo	Sri Lankan	127
Dubbo	Turkish	14
Dubbo	Vietnamese	74
Dubbo	Welsh	239
Lower Hunter		7642
Lower Hunter	Australian	41470
Lower Hunter	Australian Aboriginal	424
Lower Hunter	Chinese	377
Lower Hunter	Croatian	88
Lower Hunter	Dutch	846
Lower Hunter	English	37311
Lower Hunter	Filipino	447
Lower Hunter	French	302
Lower Hunter	German	3773
Lower Hunter	Greek	208
Lower Hunter	Hungarian	132
Lower Hunter	Indian	227
Lower Hunter	Irish	9041
Lower Hunter	Italian	1044
Lower Hunter	Korean	41
Lower Hunter	Lebanese	93
Lower Hunter	Macedonian	36
Lower Hunter	Maltese	286
Lower Hunter	Maori	358
Lower Hunter	NZ	598
Lower Hunter	(Other)	2427
Lower Hunter	Polish	518
Lower Hunter	Russian	125
Lower Hunter	Scottish	9570
Lower Hunter	Serbian	27
Lower Hunter	South African	197
Lower Hunter	Spanish	189
Lower Hunter	Sri Lankan	24
Lower Hunter	Turkish	24
Lower Hunter	Vietnamese	51
Lower Hunter	Welsh	628
Maitland		4127
Maitland	Australian	33835
Maitland	Australian Aboriginal	393
Maitland	Chinese	571
Maitland	Croatian	106
Maitland	Dutch	890
Maitland	English	32495
Maitland	Filipino	494
Maitland	French	236
Maitland	German	3523
Maitland	Greek	296
Maitland	Hungarian	112
Maitland	Indian	578
Maitland	Irish	9244
Maitland	Italian	1069
Maitland	Korean	55
Maitland	Lebanese	86
Maitland	Macedonian	70
Maitland	Maltese	210
Maitland	Maori	329
Maitland	NZ	467
Maitland	(Other)	3037
Maitland	Polish	714
Maitland	Russian	149
Maitland	Scottish	8056
Maitland	Serbian	50
Maitland	South African	237
Maitland	Spanish	188
Maitland	Sri Lankan	65
Maitland	Turkish	19
Maitland	Vietnamese	79
Maitland	Welsh	570
Port Stephens		5350
Port Stephens	Australian	30967
Port Stephens	Australian Aboriginal	473
Port Stephens	Chinese	410
Port Stephens	Croatian	286
Port Stephens	Dutch	994
Port Stephens	English	31220
Port Stephens	Filipino	366
Port Stephens	French	382
Port Stephens	German	2936
Port Stephens	Greek	345
Port Stephens	Hungarian	152
Port Stephens	Indian	174
Port Stephens	Irish	8045
Port Stephens	Italian	1236
Port Stephens	Korean	54
Port Stephens	Lebanese	89
Port Stephens	Macedonian	64
Port Stephens	Maltese	454
Port Stephens	Maori	240
Port Stephens	NZ	510
Port Stephens	(Other)	2878
Port Stephens	Polish	514
Port Stephens	Russian	141
Port Stephens	Scottish	7519
Port Stephens	Serbian	51
Port Stephens	South African	194
Port Stephens	Spanish	242
Port Stephens	Sri Lankan	20
Port Stephens	Turkish	30
Port Stephens	Vietnamese	65
Port Stephens	Welsh	701
Upper Hunter		2827
Upper Hunter	Australian	14292
Upper Hunter	Australian Aboriginal	154
Upper Hunter	Chinese	208
Upper Hunter	Croatian	19
Upper Hunter	Dutch	295
Upper Hunter	English	12181
Upper Hunter	Filipino	237
Upper Hunter	French	84
Upper Hunter	German	1158
Upper Hunter	Greek	57
Upper Hunter	Hungarian	29
Upper Hunter	Indian	159
Upper Hunter	Irish	3374
Upper Hunter	Italian	371
Upper Hunter	Korean	14
Upper Hunter	Lebanese	55
Upper Hunter	Macedonian	8
Upper Hunter	Maltese	81
Upper Hunter	Maori	117
Upper Hunter	NZ	195
Upper Hunter	(Other)	846
Upper Hunter	Polish	73
Upper Hunter	Russian	27
Upper Hunter	Scottish	2868
Upper Hunter	Serbian	19
Upper Hunter	South African	57
Upper Hunter	Spanish	50
Upper Hunter	Sri Lankan	29
Upper Hunter	Turkish	5
Upper Hunter	Vietnamese	38
Upper Hunter	Welsh	161
Dapto - Port Kembla		3929
Dapto - Port Kembla	Australian	27165
Dapto - Port Kembla	Australian Aboriginal	381
Dapto - Port Kembla	Chinese	740
Dapto - Port Kembla	Croatian	768
Dapto - Port Kembla	Dutch	1103
Dapto - Port Kembla	English	26424
Dapto - Port Kembla	Filipino	805
Dapto - Port Kembla	French	344
Dapto - Port Kembla	German	2735
Dapto - Port Kembla	Greek	1116
Dapto - Port Kembla	Hungarian	308
Dapto - Port Kembla	Indian	403
Dapto - Port Kembla	Irish	6736
Dapto - Port Kembla	Italian	4550
Dapto - Port Kembla	Korean	94
Dapto - Port Kembla	Lebanese	923
Dapto - Port Kembla	Macedonian	4028
Dapto - Port Kembla	Maltese	1291
Dapto - Port Kembla	Maori	402
Dapto - Port Kembla	NZ	476
Dapto - Port Kembla	(Other)	6736
Dapto - Port Kembla	Polish	603
Dapto - Port Kembla	Russian	123
Dapto - Port Kembla	Scottish	6499
Dapto - Port Kembla	Serbian	660
Dapto - Port Kembla	South African	107
Dapto - Port Kembla	Spanish	829
Dapto - Port Kembla	Sri Lankan	81
Dapto - Port Kembla	Turkish	410
Dapto - Port Kembla	Vietnamese	346
Dapto - Port Kembla	Welsh	676
Kiama - Shellharbour		4955
Kiama - Shellharbour	Australian	35817
Kiama - Shellharbour	Australian Aboriginal	443
Kiama - Shellharbour	Chinese	670
Kiama - Shellharbour	Croatian	728
Kiama - Shellharbour	Dutch	1443
Kiama - Shellharbour	English	35914
Kiama - Shellharbour	Filipino	509
Kiama - Shellharbour	French	434
Kiama - Shellharbour	German	3968
Kiama - Shellharbour	Greek	911
Kiama - Shellharbour	Hungarian	365
Kiama - Shellharbour	Indian	372
Kiama - Shellharbour	Irish	9963
Kiama - Shellharbour	Italian	3406
Kiama - Shellharbour	Korean	88
Kiama - Shellharbour	Lebanese	240
Kiama - Shellharbour	Macedonian	2278
Kiama - Shellharbour	Maltese	1376
Kiama - Shellharbour	Maori	410
Kiama - Shellharbour	NZ	599
Kiama - Shellharbour	(Other)	5475
Kiama - Shellharbour	Polish	681
Kiama - Shellharbour	Russian	181
Kiama - Shellharbour	Scottish	8781
Kiama - Shellharbour	Serbian	457
Kiama - Shellharbour	South African	218
Kiama - Shellharbour	Spanish	1339
Kiama - Shellharbour	Sri Lankan	52
Kiama - Shellharbour	Turkish	404
Kiama - Shellharbour	Vietnamese	181
Kiama - Shellharbour	Welsh	881
Wollongong		6942
Wollongong	Australian	43441
Wollongong	Australian Aboriginal	418
Wollongong	Chinese	4392
Wollongong	Croatian	1070
Wollongong	Dutch	2353
Wollongong	English	46376
Wollongong	Filipino	778
Wollongong	French	751
Wollongong	German	4880
Wollongong	Greek	2118
Wollongong	Hungarian	428
Wollongong	Indian	1724
Wollongong	Irish	15467
Wollongong	Italian	7566
Wollongong	Korean	305
Wollongong	Lebanese	937
Wollongong	Macedonian	2571
Wollongong	Maltese	835
Wollongong	Maori	456
Wollongong	NZ	994
Wollongong	(Other)	11865
Wollongong	Polish	1034
Wollongong	Russian	428
Wollongong	Scottish	13193
Wollongong	Serbian	1249
Wollongong	South African	416
Wollongong	Spanish	883
Wollongong	Sri Lankan	268
Wollongong	Turkish	754
Wollongong	Vietnamese	894
Wollongong	Welsh	1251
Great Lakes		2324
Great Lakes	Australian	13768
Great Lakes	Australian Aboriginal	318
Great Lakes	Chinese	172
Great Lakes	Croatian	61
Great Lakes	Dutch	374
Great Lakes	English	14050
Great Lakes	Filipino	117
Great Lakes	French	157
Great Lakes	German	1211
Great Lakes	Greek	90
Great Lakes	Hungarian	56
Great Lakes	Indian	58
Great Lakes	Irish	3485
Great Lakes	Italian	563
Great Lakes	Korean	16
Great Lakes	Lebanese	58
Great Lakes	Macedonian	6
Great Lakes	Maltese	200
Great Lakes	Maori	66
Great Lakes	NZ	154
Great Lakes	(Other)	1018
Great Lakes	Polish	127
Great Lakes	Russian	47
Great Lakes	Scottish	3182
Great Lakes	Serbian	12
Great Lakes	South African	55
Great Lakes	Spanish	71
Great Lakes	Sri Lankan	12
Great Lakes	Turkish	8
Great Lakes	Vietnamese	10
Great Lakes	Welsh	209
Kempsey - Nambucca		4708
Kempsey - Nambucca	Australian	21700
Kempsey - Nambucca	Australian Aboriginal	1080
Kempsey - Nambucca	Chinese	237
Kempsey - Nambucca	Croatian	48
Kempsey - Nambucca	Dutch	454
Kempsey - Nambucca	English	19903
Kempsey - Nambucca	Filipino	223
Kempsey - Nambucca	French	220
Kempsey - Nambucca	German	1768
Kempsey - Nambucca	Greek	149
Kempsey - Nambucca	Hungarian	65
Kempsey - Nambucca	Indian	120
Kempsey - Nambucca	Irish	5461
Kempsey - Nambucca	Italian	658
Kempsey - Nambucca	Korean	9
Kempsey - Nambucca	Lebanese	77
Kempsey - Nambucca	Macedonian	8
Kempsey - Nambucca	Maltese	208
Kempsey - Nambucca	Maori	144
Kempsey - Nambucca	NZ	278
Kempsey - Nambucca	(Other)	1482
Kempsey - Nambucca	Polish	152
Kempsey - Nambucca	Russian	67
Kempsey - Nambucca	Scottish	4430
Kempsey - Nambucca	Serbian	11
Kempsey - Nambucca	South African	73
Kempsey - Nambucca	Spanish	122
Kempsey - Nambucca	Sri Lankan	12
Kempsey - Nambucca	Turkish	10
Kempsey - Nambucca	Vietnamese	33
Kempsey - Nambucca	Welsh	265
Lord Howe Island		43
Lord Howe Island	Australian	157
Lord Howe Island	Chinese	8
Lord Howe Island	Croatian	4
Lord Howe Island	Dutch	3
Lord Howe Island	English	138
Lord Howe Island	German	21
Lord Howe Island	Irish	42
Lord Howe Island	Italian	5
Lord Howe Island	Maltese	5
Lord Howe Island	Maori	3
Lord Howe Island	NZ	4
Lord Howe Island	(Other)	35
Lord Howe Island	Scottish	48
Lord Howe Island	Spanish	3
Lord Howe Island	Welsh	7
Port Macquarie		5293
Port Macquarie	Australian	33862
Port Macquarie	Australian Aboriginal	353
Port Macquarie	Chinese	578
Port Macquarie	Croatian	135
Port Macquarie	Dutch	1051
Port Macquarie	English	35271
Port Macquarie	Filipino	327
Port Macquarie	French	463
Port Macquarie	German	3058
Port Macquarie	Greek	298
Port Macquarie	Hungarian	205
Port Macquarie	Indian	325
Port Macquarie	Irish	10281
Port Macquarie	Italian	1345
Port Macquarie	Korean	52
Port Macquarie	Lebanese	133
Port Macquarie	Macedonian	26
Port Macquarie	Maltese	395
Port Macquarie	Maori	193
Port Macquarie	NZ	562
Port Macquarie	(Other)	2899
Port Macquarie	Polish	305
Port Macquarie	Russian	152
Port Macquarie	Scottish	8475
Port Macquarie	Serbian	32
Port Macquarie	South African	210
Port Macquarie	Spanish	238
Port Macquarie	Sri Lankan	39
Port Macquarie	Turkish	20
Port Macquarie	Vietnamese	86
Port Macquarie	Welsh	511
Taree - Gloucester		3859
Taree - Gloucester	Australian	24973
Taree - Gloucester	Australian Aboriginal	542
Taree - Gloucester	Chinese	291
Taree - Gloucester	Croatian	64
Taree - Gloucester	Dutch	629
Taree - Gloucester	English	23360
Taree - Gloucester	Filipino	255
Taree - Gloucester	French	225
Taree - Gloucester	German	2141
Taree - Gloucester	Greek	174
Taree - Gloucester	Hungarian	71
Taree - Gloucester	Indian	205
Taree - Gloucester	Irish	5663
Taree - Gloucester	Italian	742
Taree - Gloucester	Korean	33
Taree - Gloucester	Lebanese	89
Taree - Gloucester	Macedonian	15
Taree - Gloucester	Maltese	295
Taree - Gloucester	Maori	116
Taree - Gloucester	NZ	247
Taree - Gloucester	(Other)	1671
Taree - Gloucester	Polish	185
Taree - Gloucester	Russian	50
Taree - Gloucester	Scottish	5707
Taree - Gloucester	Serbian	23
Taree - Gloucester	South African	91
Taree - Gloucester	Spanish	99
Taree - Gloucester	Sri Lankan	43
Taree - Gloucester	Turkish	8
Taree - Gloucester	Vietnamese	26
Taree - Gloucester	Welsh	275
Albury		4625
Albury	Australian	24590
Albury	Australian Aboriginal	215
Albury	Chinese	417
Albury	Croatian	195
Albury	Dutch	1009
Albury	English	24015
Albury	Filipino	367
Albury	French	241
Albury	German	5049
Albury	Greek	335
Albury	Hungarian	159
Albury	Indian	694
Albury	Irish	8376
Albury	Italian	1247
Albury	Korean	44
Albury	Lebanese	166
Albury	Macedonian	22
Albury	Maltese	135
Albury	Maori	184
Albury	NZ	351
Albury	(Other)	3186
Albury	Polish	321
Albury	Russian	100
Albury	Scottish	6753
Albury	Serbian	101
Albury	South African	96
Albury	Spanish	184
Albury	Sri Lankan	120
Albury	Turkish	10
Albury	Vietnamese	65
Albury	Welsh	318
Lower Murray		1502
Lower Murray	Australian	5305
Lower Murray	Australian Aboriginal	343
Lower Murray	Chinese	37
Lower Murray	Croatian	20
Lower Murray	Dutch	87
Lower Murray	English	4535
Lower Murray	Filipino	39
Lower Murray	French	33
Lower Murray	German	503
