SA3_NAME16	Age	EnglishProficiency	SpeaksEnglishOnly	YearOfArrival.max	persons_born_overseas
Queanbeyan	55-64	Speaks English not well or not at all	0		9
Queanbeyan	55-64	Speaks English not well or not at all	0	2000	56
Queanbeyan	55-64	Speaks English not well or not at all	0	2005	3
Queanbeyan	55-64	Speaks English not well or not at all	0	2010	4
Queanbeyan	55-64	Speaks English not well or not at all	0	2011	4
Queanbeyan	55-64	Speaks English not well or not at all	0	2012	4
Queanbeyan	55-64	Speaks English not well or not at all	0	2014	3
Queanbeyan	55-64	Speaks English not well or not at all	0	2015	3
Queanbeyan	55-64	Speaks English not well or not at all	0	2016	5
Queanbeyan	55-64	Speaks English well or very well	0		12
Queanbeyan	55-64	Speaks English well or very well	0	2000	460
Queanbeyan	55-64	Speaks English well or very well	0	2005	19
Queanbeyan	55-64	Speaks English well or very well	0	2010	11
Queanbeyan	55-64	Speaks English well or very well	0	2011	3
Queanbeyan	65-74				5
Queanbeyan	65-74		0	2000	4
Queanbeyan	65-74		1		28
Queanbeyan	65-74		1	2000	761
Queanbeyan	65-74		1	2005	8
Queanbeyan	65-74		1	2010	5
Queanbeyan	65-74		1	2011	3
Queanbeyan	65-74		1	2014	3
Queanbeyan	65-74		1	2015	3
Queanbeyan	65-74	Speaks English not well or not at all	0		3
Queanbeyan	65-74	Speaks English not well or not at all	0	2000	62
Queanbeyan	65-74	Speaks English not well or not at all	0	2010	7
Queanbeyan	65-74	Speaks English not well or not at all	0	2016	3
Queanbeyan	65-74	Speaks English well or very well	0		14
Queanbeyan	65-74	Speaks English well or very well	0	2000	392
Queanbeyan	65-74	Speaks English well or very well	0	2005	7
Queanbeyan	65-74	Speaks English well or very well	0	2013	3
Queanbeyan	75-84				3
Queanbeyan	75-84		0		3
Queanbeyan	75-84		0	2000	7
Queanbeyan	75-84		1		22
Queanbeyan	75-84		1	2000	308
Queanbeyan	75-84	Speaks English not well or not at all	0		3
Queanbeyan	75-84	Speaks English not well or not at all	0	2000	95
Queanbeyan	75-84	Speaks English not well or not at all	0	2010	4
Queanbeyan	75-84	Speaks English well or very well	0		10
Queanbeyan	75-84	Speaks English well or very well	0	2000	257
Queanbeyan	75-84	Speaks English well or very well	0	2005	3
Queanbeyan	85+				4
Queanbeyan	85+			2000	6
Queanbeyan	85+		0	2000	3
Queanbeyan	85+		1		9
Queanbeyan	85+		1	2000	88
Queanbeyan	85+	Speaks English not well or not at all	0		7
Queanbeyan	85+	Speaks English not well or not at all	0	2000	48
Queanbeyan	85+	Speaks English not well or not at all	0	2010	4
Queanbeyan	85+	Speaks English well or very well	0		8
Queanbeyan	85+	Speaks English well or very well	0	2000	72
Snowy Mountains	0-14		1		3
Snowy Mountains	0-14		1	2005	4
Snowy Mountains	0-14		1	2010	14
Snowy Mountains	0-14		1	2011	4
Snowy Mountains	0-14		1	2012	6
Snowy Mountains	0-14		1	2013	3
Snowy Mountains	0-14		1	2015	3
Snowy Mountains	0-14	Speaks English not well or not at all	0	2015	3
Snowy Mountains	0-14	Speaks English well or very well	0	2010	7
Snowy Mountains	0-14	Speaks English well or very well	0	2011	3
Snowy Mountains	0-14	Speaks English well or very well	0	2015	6
Snowy Mountains	15-24				3
Snowy Mountains	15-24		1		13
Snowy Mountains	15-24		1	2000	11
Snowy Mountains	15-24		1	2005	14
Snowy Mountains	15-24		1	2010	10
Snowy Mountains	15-24		1	2011	3
Snowy Mountains	15-24		1	2013	3
Snowy Mountains	15-24		1	2015	4
Snowy Mountains	15-24		1	2016	9
Snowy Mountains	15-24	Speaks English not well or not at all	0		4
Snowy Mountains	15-24	Speaks English not well or not at all	0	2014	3
Snowy Mountains	15-24	Speaks English well or very well	0		3
Snowy Mountains	15-24	Speaks English well or very well	0	2000	8
Snowy Mountains	15-24	Speaks English well or very well	0	2005	10
Snowy Mountains	15-24	Speaks English well or very well	0	2010	14
Snowy Mountains	15-24	Speaks English well or very well	0	2013	4
Snowy Mountains	15-24	Speaks English well or very well	0	2015	11
Snowy Mountains	25-34				24
Snowy Mountains	25-34		1		7
Snowy Mountains	25-34		1	2000	38
Snowy Mountains	25-34		1	2005	4
Snowy Mountains	25-34		1	2010	25
Snowy Mountains	25-34		1	2011	5
Snowy Mountains	25-34		1	2012	4
Snowy Mountains	25-34		1	2013	8
Snowy Mountains	25-34		1	2014	3
Snowy Mountains	25-34		1	2015	5
Snowy Mountains	25-34		1	2016	5
Snowy Mountains	25-34	Speaks English not well or not at all	0		4
Snowy Mountains	25-34	Speaks English not well or not at all	0	2013	3
Snowy Mountains	25-34	Speaks English not well or not at all	0	2014	16
Snowy Mountains	25-34	Speaks English not well or not at all	0	2015	13
Snowy Mountains	25-34	Speaks English well or very well	0		14
Snowy Mountains	25-34	Speaks English well or very well	0	2000	5
Snowy Mountains	25-34	Speaks English well or very well	0	2005	10
Snowy Mountains	25-34	Speaks English well or very well	0	2010	12
Snowy Mountains	25-34	Speaks English well or very well	0	2011	3
Snowy Mountains	25-34	Speaks English well or very well	0	2012	7
Snowy Mountains	25-34	Speaks English well or very well	0	2013	10
Snowy Mountains	25-34	Speaks English well or very well	0	2014	10
Snowy Mountains	25-34	Speaks English well or very well	0	2015	8
Snowy Mountains	25-34	Speaks English well or very well	0	2016	9
Snowy Mountains	35-44				25
Snowy Mountains	35-44		1		13
Snowy Mountains	35-44		1	2000	97
Snowy Mountains	35-44		1	2005	34
Snowy Mountains	35-44		1	2010	16
Snowy Mountains	35-44		1	2011	5
Snowy Mountains	35-44		1	2012	4
Snowy Mountains	35-44	Speaks English not well or not at all	0	2014	3
Snowy Mountains	35-44	Speaks English well or very well	0	2000	23
Snowy Mountains	35-44	Speaks English well or very well	0	2005	15
Snowy Mountains	35-44	Speaks English well or very well	0	2010	21
Snowy Mountains	35-44	Speaks English well or very well	0	2012	3
Snowy Mountains	45-54				11
Snowy Mountains	45-54			2000	3
Snowy Mountains	45-54		1		11
Snowy Mountains	45-54		1	2000	240
Snowy Mountains	45-54		1	2005	14
Snowy Mountains	45-54		1	2010	16
Snowy Mountains	45-54		1	2011	3
Snowy Mountains	45-54		1	2012	4
Snowy Mountains	45-54	Speaks English not well or not at all	0	2005	3
Snowy Mountains	45-54	Speaks English not well or not at all	0	2015	4
Snowy Mountains	45-54	Speaks English well or very well	0	2000	62
Snowy Mountains	45-54	Speaks English well or very well	0	2005	16
Snowy Mountains	45-54	Speaks English well or very well	0	2010	5
Snowy Mountains	45-54	Speaks English well or very well	0	2015	3
Snowy Mountains	55-64				8
Snowy Mountains	55-64		1		21
Snowy Mountains	55-64		1	2000	305
Snowy Mountains	55-64		1	2005	5
Snowy Mountains	55-64		1	2010	7
Snowy Mountains	55-64	Speaks English not well or not at all	0	2000	3
Snowy Mountains	55-64	Speaks English well or very well	0		3
Snowy Mountains	55-64	Speaks English well or very well	0	2000	67
Snowy Mountains	55-64	Speaks English well or very well	0	2005	4
Snowy Mountains	55-64	Speaks English well or very well	0	2010	4
Snowy Mountains	65-74				4
Snowy Mountains	65-74		1		15
Snowy Mountains	65-74		1	2000	389
Snowy Mountains	65-74		1	2005	3
Snowy Mountains	65-74	Speaks English not well or not at all	0	2000	10
Snowy Mountains	65-74	Speaks English well or very well	0	2000	111
Snowy Mountains	65-74	Speaks English well or very well	0	2005	7
Snowy Mountains	75-84		0	2000	4
Snowy Mountains	75-84		1		8
Snowy Mountains	75-84		1	2000	203
Snowy Mountains	75-84		1	2005	3
Snowy Mountains	75-84	Speaks English not well or not at all	0	2000	4
Snowy Mountains	75-84	Speaks English not well or not at all	0	2011	3
Snowy Mountains	75-84	Speaks English well or very well	0	2000	86
Snowy Mountains	85+		1		3
Snowy Mountains	85+		1	2000	57
Snowy Mountains	85+	Speaks English not well or not at all	0	2000	3
Snowy Mountains	85+	Speaks English well or very well	0	2000	27
South Coast	0-14		1		11
South Coast	0-14		1	2005	19
South Coast	0-14		1	2010	61
South Coast	0-14		1	2011	15
South Coast	0-14		1	2012	8
South Coast	0-14		1	2013	14
South Coast	0-14		1	2014	8
South Coast	0-14		1	2015	8
South Coast	0-14		1	2016	7
South Coast	0-14	Speaks English not well or not at all	0	2015	3
South Coast	0-14	Speaks English well or very well	0		7
South Coast	0-14	Speaks English well or very well	0	2005	7
South Coast	0-14	Speaks English well or very well	0	2010	12
South Coast	0-14	Speaks English well or very well	0	2012	6
South Coast	0-14	Speaks English well or very well	0	2013	13
South Coast	0-14	Speaks English well or very well	0	2014	3
South Coast	0-14	Speaks English well or very well	0	2016	3
South Coast	15-24		1		10
South Coast	15-24		1	2000	19
South Coast	15-24		1	2005	44
South Coast	15-24		1	2010	16
South Coast	15-24		1	2012	8
South Coast	15-24		1	2014	3
South Coast	15-24		1	2015	3
South Coast	15-24	Speaks English not well or not at all	0		3
South Coast	15-24	Speaks English not well or not at all	0	2016	3
South Coast	15-24	Speaks English well or very well	0		3
South Coast	15-24	Speaks English well or very well	0	2000	4
South Coast	15-24	Speaks English well or very well	0	2005	6
South Coast	15-24	Speaks English well or very well	0	2010	9
South Coast	15-24	Speaks English well or very well	0	2011	3
South Coast	15-24	Speaks English well or very well	0	2012	4
South Coast	15-24	Speaks English well or very well	0	2013	4
South Coast	15-24	Speaks English well or very well	0	2015	3
South Coast	15-24	Speaks English well or very well	0	2016	8
South Coast	25-34		0	2016	4
South Coast	25-34		1		16
South Coast	25-34		1	2000	71
South Coast	25-34		1	2005	24
South Coast	25-34		1	2010	27
South Coast	25-34		1	2011	6
South Coast	25-34		1	2012	7
South Coast	25-34		1	2013	5
South Coast	25-34		1	2014	4
South Coast	25-34		1	2015	4
South Coast	25-34		1	2016	4
South Coast	25-34	Speaks English well or very well	0		4
South Coast	25-34	Speaks English well or very well	0	2000	13
South Coast	25-34	Speaks English well or very well	0	2005	15
South Coast	25-34	Speaks English well or very well	0	2010	43
South Coast	25-34	Speaks English well or very well	0	2011	12
South Coast	25-34	Speaks English well or very well	0	2012	18
South Coast	25-34	Speaks English well or very well	0	2013	12
South Coast	25-34	Speaks English well or very well	0	2014	15
South Coast	25-34	Speaks English well or very well	0	2015	7
South Coast	25-34	Speaks English well or very well	0	2016	9
South Coast	35-44				3
South Coast	35-44		1		21
South Coast	35-44		1	2000	220
South Coast	35-44		1	2005	68
South Coast	35-44		1	2010	54
South Coast	35-44		1	2011	7
South Coast	35-44		1	2012	8
South Coast	35-44		1	2013	4
South Coast	35-44		1	2014	6
South Coast	35-44		1	2015	6
South Coast	35-44		1	2016	3
South Coast	35-44	Speaks English not well or not at all	0		3
South Coast	35-44	Speaks English not well or not at all	0	2000	3
South Coast	35-44	Speaks English not well or not at all	0	2005	5
South Coast	35-44	Speaks English not well or not at all	0	2010	8
South Coast	35-44	Speaks English not well or not at all	0	2011	3
South Coast	35-44	Speaks English not well or not at all	0	2014	4
South Coast	35-44	Speaks English well or very well	0		9
South Coast	35-44	Speaks English well or very well	0	2000	38
South Coast	35-44	Speaks English well or very well	0	2005	42
South Coast	35-44	Speaks English well or very well	0	2010	63
South Coast	35-44	Speaks English well or very well	0	2011	8
South Coast	35-44	Speaks English well or very well	0	2012	10
South Coast	35-44	Speaks English well or very well	0	2013	12
South Coast	35-44	Speaks English well or very well	0	2014	10
South Coast	35-44	Speaks English well or very well	0	2015	8
South Coast	35-44	Speaks English well or very well	0	2016	8
South Coast	45-54		1		40
South Coast	45-54		1	2000	745
South Coast	45-54		1	2005	60
South Coast	45-54		1	2010	39
South Coast	45-54		1	2011	6
South Coast	45-54		1	2012	12
South Coast	45-54		1	2013	4
South Coast	45-54		1	2014	4
South Coast	45-54		1	2015	3
South Coast	45-54		1	2016	3
South Coast	45-54	Speaks English not well or not at all	0		3
South Coast	45-54	Speaks English not well or not at all	0	2000	7
South Coast	45-54	Speaks English not well or not at all	0	2010	7
South Coast	45-54	Speaks English well or very well	0		8
South Coast	45-54	Speaks English well or very well	0	2000	148
South Coast	45-54	Speaks English well or very well	0	2005	37
South Coast	45-54	Speaks English well or very well	0	2010	14
South Coast	45-54	Speaks English well or very well	0	2011	5
South Coast	45-54	Speaks English well or very well	0	2012	5
South Coast	45-54	Speaks English well or very well	0	2015	3
South Coast	55-64			2000	4
South Coast	55-64		0	2000	3
South Coast	55-64		1		62
South Coast	55-64		1	2000	1530
South Coast	55-64		1	2005	42
South Coast	55-64		1	2010	28
South Coast	55-64		1	2011	6
South Coast	55-64		1	2012	3
South Coast	55-64		1	2013	7
South Coast	55-64		1	2014	3
South Coast	55-64		1	2015	3
South Coast	55-64	Speaks English not well or not at all	0	2000	7
South Coast	55-64	Speaks English well or very well	0		3
South Coast	55-64	Speaks English well or very well	0	2000	179
South Coast	55-64	Speaks English well or very well	0	2005	7
South Coast	55-64	Speaks English well or very well	0	2010	8
South Coast	55-64	Speaks English well or very well	0	2011	4
South Coast	55-64	Speaks English well or very well	0	2012	3
South Coast	65-74			2000	4
South Coast	65-74		0	2000	3
South Coast	65-74		1		72
South Coast	65-74		1	2000	2109
South Coast	65-74		1	2005	27
South Coast	65-74		1	2010	17
South Coast	65-74		1	2012	3
South Coast	65-74		1	2013	3
South Coast	65-74		1	2014	6
South Coast	65-74	Speaks English not well or not at all	0	2000	20
South Coast	65-74	Speaks English well or very well	0		7
South Coast	65-74	Speaks English well or very well	0	2000	310
South Coast	65-74	Speaks English well or very well	0	2005	3
South Coast	65-74	Speaks English well or very well	0	2010	8
South Coast	75-84				3
South Coast	75-84			2000	4
South Coast	75-84		0	2000	4
South Coast	75-84		1		27
South Coast	75-84		1	2000	1018
South Coast	75-84		1	2005	11
South Coast	75-84		1	2010	8
South Coast	75-84		1	2013	3
South Coast	75-84	Speaks English not well or not at all	0		3
South Coast	75-84	Speaks English not well or not at all	0	2000	32
South Coast	75-84	Speaks English well or very well	0		10
South Coast	75-84	Speaks English well or very well	0	2000	267
South Coast	85+				3
South Coast	85+			2000	6
South Coast	85+		0	2000	3
South Coast	85+		1		34
South Coast	85+		1	2000	343
South Coast	85+	Speaks English not well or not at all	0		8
South Coast	85+	Speaks English not well or not at all	0	2000	13
South Coast	85+	Speaks English well or very well	0		7
South Coast	85+	Speaks English well or very well	0	2000	62
Goulburn - Mulwaree	0-14		1	2005	7
Goulburn - Mulwaree	0-14		1	2010	42
Goulburn - Mulwaree	0-14		1	2011	5
Goulburn - Mulwaree	0-14		1	2012	9
Goulburn - Mulwaree	0-14		1	2013	12
Goulburn - Mulwaree	0-14		1	2014	7
Goulburn - Mulwaree	0-14		1	2015	10
Goulburn - Mulwaree	0-14		1	2016	3
Goulburn - Mulwaree	0-14	Speaks English not well or not at all	0		4
Goulburn - Mulwaree	0-14	Speaks English not well or not at all	0	2016	4
Goulburn - Mulwaree	0-14	Speaks English well or very well	0	2010	18
Goulburn - Mulwaree	0-14	Speaks English well or very well	0	2011	4
Goulburn - Mulwaree	0-14	Speaks English well or very well	0	2012	5
Goulburn - Mulwaree	0-14	Speaks English well or very well	0	2013	3
Goulburn - Mulwaree	0-14	Speaks English well or very well	0	2014	15
Goulburn - Mulwaree	0-14	Speaks English well or very well	0	2015	13
Goulburn - Mulwaree	0-14	Speaks English well or very well	0	2016	4
Goulburn - Mulwaree	15-24				19
Goulburn - Mulwaree	15-24		1		8
Goulburn - Mulwaree	15-24		1	2000	9
Goulburn - Mulwaree	15-24		1	2005	16
Goulburn - Mulwaree	15-24		1	2010	20
Goulburn - Mulwaree	15-24		1	2011	3
Goulburn - Mulwaree	15-24		1	2015	5
Goulburn - Mulwaree	15-24	Speaks English not well or not at all	0		3
Goulburn - Mulwaree	15-24	Speaks English not well or not at all	0	2015	6
Goulburn - Mulwaree	15-24	Speaks English not well or not at all	0	2016	12
Goulburn - Mulwaree	15-24	Speaks English well or very well	0	2000	4
Goulburn - Mulwaree	15-24	Speaks English well or very well	0	2005	6
Goulburn - Mulwaree	15-24	Speaks English well or very well	0	2010	20
Goulburn - Mulwaree	15-24	Speaks English well or very well	0	2011	3
Goulburn - Mulwaree	15-24	Speaks English well or very well	0	2012	5
Goulburn - Mulwaree	15-24	Speaks English well or very well	0	2014	10
Goulburn - Mulwaree	15-24	Speaks English well or very well	0	2015	7
Goulburn - Mulwaree	15-24	Speaks English well or very well	0	2016	4
Goulburn - Mulwaree	25-34				33
Goulburn - Mulwaree	25-34		1		4
Goulburn - Mulwaree	25-34		1	2000	46
Goulburn - Mulwaree	25-34		1	2005	14
Goulburn - Mulwaree	25-34		1	2010	19
Goulburn - Mulwaree	25-34		1	2011	10
Goulburn - Mulwaree	25-34		1	2012	12
Goulburn - Mulwaree	25-34		1	2013	6
Goulburn - Mulwaree	25-34		1	2014	5
Goulburn - Mulwaree	25-34		1	2015	12
Goulburn - Mulwaree	25-34	Speaks English not well or not at all	0		3
Goulburn - Mulwaree	25-34	Speaks English not well or not at all	0	2005	3
Goulburn - Mulwaree	25-34	Speaks English not well or not at all	0	2010	11
Goulburn - Mulwaree	25-34	Speaks English not well or not at all	0	2011	5
Goulburn - Mulwaree	25-34	Speaks English not well or not at all	0	2013	3
Goulburn - Mulwaree	25-34	Speaks English not well or not at all	0	2014	3
Goulburn - Mulwaree	25-34	Speaks English not well or not at all	0	2015	5
Goulburn - Mulwaree	25-34	Speaks English not well or not at all	0	2016	9
Goulburn - Mulwaree	25-34	Speaks English well or very well	0		5
Goulburn - Mulwaree	25-34	Speaks English well or very well	0	2000	19
Goulburn - Mulwaree	25-34	Speaks English well or very well	0	2005	17
Goulburn - Mulwaree	25-34	Speaks English well or very well	0	2010	79
Goulburn - Mulwaree	25-34	Speaks English well or very well	0	2011	12
Goulburn - Mulwaree	25-34	Speaks English well or very well	0	2012	15
Goulburn - Mulwaree	25-34	Speaks English well or very well	0	2013	16
Goulburn - Mulwaree	25-34	Speaks English well or very well	0	2014	28
Goulburn - Mulwaree	25-34	Speaks English well or very well	0	2015	37
Goulburn - Mulwaree	25-34	Speaks English well or very well	0	2016	14
Goulburn - Mulwaree	35-44				33
Goulburn - Mulwaree	35-44		1		9
Goulburn - Mulwaree	35-44		1	2000	115
Goulburn - Mulwaree	35-44		1	2005	23
Goulburn - Mulwaree	35-44		1	2010	38
Goulburn - Mulwaree	35-44		1	2011	5
Goulburn - Mulwaree	35-44		1	2012	3
Goulburn - Mulwaree	35-44		1	2013	6
Goulburn - Mulwaree	35-44		1	2014	3
Goulburn - Mulwaree	35-44		1	2015	3
Goulburn - Mulwaree	35-44	Speaks English not well or not at all	0	2005	4
Goulburn - Mulwaree	35-44	Speaks English not well or not at all	0	2010	5
Goulburn - Mulwaree	35-44	Speaks English well or very well	0		4
Goulburn - Mulwaree	35-44	Speaks English well or very well	0	2000	30
Goulburn - Mulwaree	35-44	Speaks English well or very well	0	2005	28
Goulburn - Mulwaree	35-44	Speaks English well or very well	0	2010	72
Goulburn - Mulwaree	35-44	Speaks English well or very well	0	2011	7
Goulburn - Mulwaree	35-44	Speaks English well or very well	0	2012	5
Goulburn - Mulwaree	35-44	Speaks English well or very well	0	2013	3
Goulburn - Mulwaree	35-44	Speaks English well or very well	0	2014	4
Goulburn - Mulwaree	35-44	Speaks English well or very well	0	2015	5
Goulburn - Mulwaree	35-44	Speaks English well or very well	0	2016	5
Goulburn - Mulwaree	45-54				26
Goulburn - Mulwaree	45-54		1		15
Goulburn - Mulwaree	45-54		1	2000	267
Goulburn - Mulwaree	45-54		1	2005	20
Goulburn - Mulwaree	45-54		1	2010	24
Goulburn - Mulwaree	45-54		1	2013	3
Goulburn - Mulwaree	45-54		1	2014	3
Goulburn - Mulwaree	45-54	Speaks English not well or not at all	0		3
Goulburn - Mulwaree	45-54	Speaks English not well or not at all	0	2000	12
Goulburn - Mulwaree	45-54	Speaks English not well or not at all	0	2005	5
Goulburn - Mulwaree	45-54	Speaks English well or very well	0		3
Goulburn - Mulwaree	45-54	Speaks English well or very well	0	2000	57
Goulburn - Mulwaree	45-54	Speaks English well or very well	0	2005	9
Goulburn - Mulwaree	45-54	Speaks English well or very well	0	2010	21
Goulburn - Mulwaree	45-54	Speaks English well or very well	0	2011	10
Goulburn - Mulwaree	45-54	Speaks English well or very well	0	2013	5
Goulburn - Mulwaree	45-54	Speaks English well or very well	0	2015	3
Goulburn - Mulwaree	55-64				6
Goulburn - Mulwaree	55-64		1		16
Goulburn - Mulwaree	55-64		1	2000	410
Goulburn - Mulwaree	55-64		1	2005	10
Goulburn - Mulwaree	55-64		1	2010	4
Goulburn - Mulwaree	55-64		1	2014	3
Goulburn - Mulwaree	55-64	Speaks English not well or not at all	0	2000	6
Goulburn - Mulwaree	55-64	Speaks English not well or not at all	0	2005	6
Goulburn - Mulwaree	55-64	Speaks English not well or not at all	0	2010	3
Goulburn - Mulwaree	55-64	Speaks English well or very well	0		9
Goulburn - Mulwaree	55-64	Speaks English well or very well	0	2000	64
Goulburn - Mulwaree	55-64	Speaks English well or very well	0	2005	6
