SA4_NAME16	Age.min	persons
Coffs Harbour - Grafton	52	1975
Coffs Harbour - Grafton	53	2030
Coffs Harbour - Grafton	54	2065
Coffs Harbour - Grafton	55	2158
Coffs Harbour - Grafton	56	2104
Coffs Harbour - Grafton	57	2164
Coffs Harbour - Grafton	58	2167
Coffs Harbour - Grafton	59	2090
Coffs Harbour - Grafton	60	2140
Coffs Harbour - Grafton	61	2162
Coffs Harbour - Grafton	62	2135
Coffs Harbour - Grafton	63	2132
Coffs Harbour - Grafton	64	2034
Coffs Harbour - Grafton	65	2079
Coffs Harbour - Grafton	66	2065
Coffs Harbour - Grafton	67	1931
Coffs Harbour - Grafton	68	1927
Coffs Harbour - Grafton	69	2038
Coffs Harbour - Grafton	70	1764
Coffs Harbour - Grafton	71	1608
Coffs Harbour - Grafton	72	1497
Coffs Harbour - Grafton	73	1389
Coffs Harbour - Grafton	74	1329
Coffs Harbour - Grafton	75	1293
Coffs Harbour - Grafton	76	1183
Coffs Harbour - Grafton	77	1112
Coffs Harbour - Grafton	78	1054
Coffs Harbour - Grafton	79	1058
Coffs Harbour - Grafton	80	4006
Coffs Harbour - Grafton	85	2554
Coffs Harbour - Grafton	90	1174
Coffs Harbour - Grafton	95	285
Coffs Harbour - Grafton	100	31
Far West and Orana	0	1463
Far West and Orana	1	1484
Far West and Orana	2	1520
Far West and Orana	3	1587
Far West and Orana	4	1578
Far West and Orana	5	1565
Far West and Orana	6	1607
Far West and Orana	7	1595
Far West and Orana	8	1578
Far West and Orana	9	1637
Far West and Orana	10	1537
Far West and Orana	11	1404
Far West and Orana	12	1382
Far West and Orana	13	1363
Far West and Orana	14	1328
Far West and Orana	15	1405
Far West and Orana	16	1340
Far West and Orana	17	1306
Far West and Orana	18	1194
Far West and Orana	19	1261
Far West and Orana	20	1204
Far West and Orana	21	1231
Far West and Orana	22	1225
Far West and Orana	23	1368
Far West and Orana	24	1424
Far West and Orana	25	1459
Far West and Orana	26	1506
Far West and Orana	27	1430
Far West and Orana	28	1388
Far West and Orana	29	1402
Far West and Orana	30	1423
Far West and Orana	31	1411
Far West and Orana	32	1371
Far West and Orana	33	1336
Far West and Orana	34	1281
Far West and Orana	35	1273
Far West and Orana	36	1203
Far West and Orana	37	1219
Far West and Orana	38	1146
Far West and Orana	39	1224
Far West and Orana	40	1281
Far West and Orana	41	1239
Far West and Orana	42	1267
Far West and Orana	43	1328
Far West and Orana	44	1479
Far West and Orana	45	1541
Far West and Orana	46	1449
Far West and Orana	47	1389
Far West and Orana	48	1383
Far West and Orana	49	1388
Far West and Orana	50	1439
Far West and Orana	51	1475
Far West and Orana	52	1604
Far West and Orana	53	1619
Far West and Orana	54	1628
Far West and Orana	55	1726
Far West and Orana	56	1689
Far West and Orana	57	1654
Far West and Orana	58	1543
Far West and Orana	59	1531
Far West and Orana	60	1534
Far West and Orana	61	1493
Far West and Orana	62	1344
Far West and Orana	63	1429
Far West and Orana	64	1373
Far West and Orana	65	1390
Far West and Orana	66	1332
Far West and Orana	67	1218
Far West and Orana	68	1264
Far West and Orana	69	1395
Far West and Orana	70	1131
Far West and Orana	71	1095
Far West and Orana	72	1021
Far West and Orana	73	972
Far West and Orana	74	996
Far West and Orana	75	876
Far West and Orana	76	831
Far West and Orana	77	835
Far West and Orana	78	759
Far West and Orana	79	718
Far West and Orana	80	2728
Far West and Orana	85	1857
Far West and Orana	90	708
Far West and Orana	95	155
Far West and Orana	100	22
Hunter Valley exc Newcastle	0	3123
Hunter Valley exc Newcastle	1	3421
Hunter Valley exc Newcastle	2	3475
Hunter Valley exc Newcastle	3	3576
Hunter Valley exc Newcastle	4	3673
Hunter Valley exc Newcastle	5	3628
Hunter Valley exc Newcastle	6	3665
Hunter Valley exc Newcastle	7	3719
Hunter Valley exc Newcastle	8	3784
Hunter Valley exc Newcastle	9	3893
Hunter Valley exc Newcastle	10	3666
Hunter Valley exc Newcastle	11	3486
Hunter Valley exc Newcastle	12	3319
Hunter Valley exc Newcastle	13	3400
Hunter Valley exc Newcastle	14	3433
Hunter Valley exc Newcastle	15	3380
Hunter Valley exc Newcastle	16	3363
Hunter Valley exc Newcastle	17	3373
Hunter Valley exc Newcastle	18	3296
Hunter Valley exc Newcastle	19	3003
Hunter Valley exc Newcastle	20	2894
Hunter Valley exc Newcastle	21	3005
Hunter Valley exc Newcastle	22	3069
Hunter Valley exc Newcastle	23	3048
Hunter Valley exc Newcastle	24	3072
Hunter Valley exc Newcastle	25	3098
Hunter Valley exc Newcastle	26	3165
Hunter Valley exc Newcastle	27	3036
Hunter Valley exc Newcastle	28	3128
Hunter Valley exc Newcastle	29	3175
Hunter Valley exc Newcastle	30	3145
Hunter Valley exc Newcastle	31	3199
Hunter Valley exc Newcastle	32	3231
Hunter Valley exc Newcastle	33	3207
Hunter Valley exc Newcastle	34	3215
Hunter Valley exc Newcastle	35	3205
Hunter Valley exc Newcastle	36	3041
Hunter Valley exc Newcastle	37	3053
Hunter Valley exc Newcastle	38	3022
Hunter Valley exc Newcastle	39	3164
Hunter Valley exc Newcastle	40	3148
Hunter Valley exc Newcastle	41	3247
Hunter Valley exc Newcastle	42	3362
Hunter Valley exc Newcastle	43	3505
Hunter Valley exc Newcastle	44	3741
Hunter Valley exc Newcastle	45	3706
Hunter Valley exc Newcastle	46	3505
Hunter Valley exc Newcastle	47	3540
Hunter Valley exc Newcastle	48	3291
Hunter Valley exc Newcastle	49	3319
Hunter Valley exc Newcastle	50	3259
Hunter Valley exc Newcastle	51	3312
Hunter Valley exc Newcastle	52	3574
Hunter Valley exc Newcastle	53	3591
Hunter Valley exc Newcastle	54	3672
Hunter Valley exc Newcastle	55	3723
Hunter Valley exc Newcastle	56	3446
Hunter Valley exc Newcastle	57	3515
Hunter Valley exc Newcastle	58	3346
Hunter Valley exc Newcastle	59	3382
Hunter Valley exc Newcastle	60	3343
Hunter Valley exc Newcastle	61	3266
Hunter Valley exc Newcastle	62	3172
Hunter Valley exc Newcastle	63	3252
Hunter Valley exc Newcastle	64	3128
Hunter Valley exc Newcastle	65	3125
Hunter Valley exc Newcastle	66	2998
Hunter Valley exc Newcastle	67	3072
Hunter Valley exc Newcastle	68	3027
Hunter Valley exc Newcastle	69	3254
Hunter Valley exc Newcastle	70	2660
Hunter Valley exc Newcastle	71	2589
Hunter Valley exc Newcastle	72	2406
Hunter Valley exc Newcastle	73	2124
Hunter Valley exc Newcastle	74	2066
Hunter Valley exc Newcastle	75	1883
Hunter Valley exc Newcastle	76	1676
Hunter Valley exc Newcastle	77	1631
Hunter Valley exc Newcastle	78	1449
Hunter Valley exc Newcastle	79	1497
Hunter Valley exc Newcastle	80	5538
Hunter Valley exc Newcastle	85	3403
Hunter Valley exc Newcastle	90	1438
Hunter Valley exc Newcastle	95	352
Hunter Valley exc Newcastle	100	30
Illawarra	0	3274
Illawarra	1	3434
Illawarra	2	3483
Illawarra	3	3600
Illawarra	4	3678
Illawarra	5	3595
Illawarra	6	3746
Illawarra	7	3707
Illawarra	8	3750
Illawarra	9	3699
Illawarra	10	3679
Illawarra	11	3491
Illawarra	12	3605
Illawarra	13	3389
Illawarra	14	3622
Illawarra	15	3559
Illawarra	16	3648
Illawarra	17	3717
Illawarra	18	3879
Illawarra	19	4182
Illawarra	20	4229
Illawarra	21	4421
Illawarra	22	4179
Illawarra	23	4021
Illawarra	24	4003
Illawarra	25	3851
Illawarra	26	3741
Illawarra	27	3548
Illawarra	28	3428
Illawarra	29	3527
Illawarra	30	3589
Illawarra	31	3595
Illawarra	32	3516
Illawarra	33	3607
Illawarra	34	3489
Illawarra	35	3544
Illawarra	36	3467
Illawarra	37	3473
Illawarra	38	3454
Illawarra	39	3586
Illawarra	40	3494
Illawarra	41	3711
Illawarra	42	3813
Illawarra	43	4052
Illawarra	44	4194
Illawarra	45	4184
Illawarra	46	3787
Illawarra	47	3779
Illawarra	48	3526
Illawarra	49	3599
Illawarra	50	3748
Illawarra	51	3766
Illawarra	52	3986
Illawarra	53	4048
Illawarra	54	4101
Illawarra	55	4058
Illawarra	56	3906
Illawarra	57	3787
Illawarra	58	3765
Illawarra	59	3693
Illawarra	60	3548
Illawarra	61	3489
Illawarra	62	3367
Illawarra	63	3354
Illawarra	64	3255
Illawarra	65	3147
Illawarra	66	3103
Illawarra	67	3025
Illawarra	68	3058
Illawarra	69	3253
Illawarra	70	2679
Illawarra	71	2719
Illawarra	72	2507
Illawarra	73	2300
Illawarra	74	2247
Illawarra	75	2115
Illawarra	76	2070
Illawarra	77	1918
Illawarra	78	1932
Illawarra	79	1763
Illawarra	80	7268
Illawarra	85	4807
Illawarra	90	2056
Illawarra	95	422
Illawarra	100	42
Mid North Coast	0	1857
Mid North Coast	1	1983
Mid North Coast	2	1995
Mid North Coast	3	2104
Mid North Coast	4	2321
Mid North Coast	5	2332
Mid North Coast	6	2370
Mid North Coast	7	2459
Mid North Coast	8	2468
Mid North Coast	9	2571
Mid North Coast	10	2470
Mid North Coast	11	2426
Mid North Coast	12	2482
Mid North Coast	13	2400
Mid North Coast	14	2469
Mid North Coast	15	2505
Mid North Coast	16	2606
Mid North Coast	17	2580
Mid North Coast	18	2132
Mid North Coast	19	1869
Mid North Coast	20	1726
Mid North Coast	21	1741
Mid North Coast	22	1667
Mid North Coast	23	1692
Mid North Coast	24	1699
Mid North Coast	25	1729
Mid North Coast	26	1751
Mid North Coast	27	1717
Mid North Coast	28	1711
Mid North Coast	29	1662
Mid North Coast	30	1708
Mid North Coast	31	1617
Mid North Coast	32	1736
Mid North Coast	33	1809
Mid North Coast	34	1830
Mid North Coast	35	1805
Mid North Coast	36	1818
Mid North Coast	37	1800
Mid North Coast	38	1865
Mid North Coast	39	1928
Mid North Coast	40	2017
Mid North Coast	41	2117
Mid North Coast	42	2278
Mid North Coast	43	2454
Mid North Coast	44	2622
Mid North Coast	45	2710
Mid North Coast	46	2528
Mid North Coast	47	2553
Mid North Coast	48	2495
Mid North Coast	49	2463
Mid North Coast	50	2603
Mid North Coast	51	2651
Mid North Coast	52	2887
Mid North Coast	53	3069
Mid North Coast	54	3279
Mid North Coast	55	3255
Mid North Coast	56	3174
Mid North Coast	57	3223
Mid North Coast	58	3317
Mid North Coast	59	3399
Mid North Coast	60	3280
Mid North Coast	61	3380
Mid North Coast	62	3277
Mid North Coast	63	3342
Mid North Coast	64	3456
Mid North Coast	65	3613
Mid North Coast	66	3472
Mid North Coast	67	3513
Mid North Coast	68	3536
Mid North Coast	69	3893
Mid North Coast	70	3306
Mid North Coast	71	3086
Mid North Coast	72	3083
Mid North Coast	73	2698
Mid North Coast	74	2731
Mid North Coast	75	2325
Mid North Coast	76	2392
Mid North Coast	77	2142
Mid North Coast	78	1978
Mid North Coast	79	1985
Mid North Coast	80	7443
Mid North Coast	85	5042
Mid North Coast	90	2154
Mid North Coast	95	497
Mid North Coast	100	61
Murray	0	1300
Murray	1	1366
Murray	2	1360
Murray	3	1475
Murray	4	1396
Murray	5	1423
Murray	6	1459
Murray	7	1504
Murray	8	1426
Murray	9	1535
Murray	10	1490
Murray	11	1476
Murray	12	1377
Murray	13	1448
Murray	14	1398
Murray	15	1362
Murray	16	1374
Murray	17	1455
Murray	18	1374
Murray	19	1335
Murray	20	1277
Murray	21	1319
Murray	22	1250
Murray	23	1238
Murray	24	1233
Murray	25	1249
Murray	26	1182
Murray	27	1223
Murray	28	1251
Murray	29	1174
Murray	30	1238
Murray	31	1211
Murray	32	1259
Murray	33	1290
Murray	34	1334
Murray	35	1241
Murray	36	1137
Murray	37	1260
Murray	38	1232
Murray	39	1198
Murray	40	1270
Murray	41	1219
Murray	42	1377
Murray	43	1433
Murray	44	1467
Murray	45	1615
Murray	46	1447
Murray	47	1452
Murray	48	1382
Murray	49	1370
Murray	50	1408
Murray	51	1417
Murray	52	1525
Murray	53	1603
Murray	54	1625
Murray	55	1685
Murray	56	1679
Murray	57	1699
Murray	58	1680
Murray	59	1594
Murray	60	1626
Murray	61	1517
Murray	62	1624
Murray	63	1623
Murray	64	1594
Murray	65	1493
Murray	66	1575
Murray	67	1527
Murray	68	1468
Murray	69	1654
Murray	70	1322
Murray	71	1217
Murray	72	1259
Murray	73	1081
Murray	74	1125
Murray	75	1072
Murray	76	901
Murray	77	970
Murray	78	844
Murray	79	823
Murray	80	3181
Murray	85	2060
Murray	90	879
Murray	95	235
Murray	100	27
New England and North West	0	2144
New England and North West	1	2218
New England and North West	2	2269
New England and North West	3	2480
New England and North West	4	2449
New England and North West	5	2388
New England and North West	6	2413
New England and North West	7	2429
New England and North West	8	2467
New England and North West	9	2576
New England and North West	10	2482
New England and North West	11	2276
New England and North West	12	2402
New England and North West	13	2310
New England and North West	14	2329
New England and North West	15	2397
New England and North West	16	2323
New England and North West	17	2324
New England and North West	18	2342
New England and North West	19	2204
New England and North West	20	2182
New England and North West	21	2156
New England and North West	22	2028
New England and North West	23	2140
New England and North West	24	2005
New England and North West	25	2075
New England and North West	26	2082
New England and North West	27	2020
New England and North West	28	1985
New England and North West	29	2059
New England and North West	30	2090
New England and North West	31	2090
New England and North West	32	1949
New England and North West	33	1991
New England and North West	34	1867
New England and North West	35	1978
New England and North West	36	1970
New England and North West	37	1902
New England and North West	38	1865
New England and North West	39	1896
New England and North West	40	1970
New England and North West	41	1978
New England and North West	42	2069
New England and North West	43	2265
New England and North West	44	2363
New England and North West	45	2355
New England and North West	46	2290
New England and North West	47	2244
New England and North West	48	2200
New England and North West	49	2239
New England and North West	50	2255
New England and North West	51	2226
New England and North West	52	2411
New England and North West	53	2518
New England and North West	54	2668
New England and North West	55	2729
New England and North West	56	2569
New England and North West	57	2544
New England and North West	58	2452
New England and North West	59	2453
New England and North West	60	2375
New England and North West	61	2407
New England and North West	62	2329
New England and North West	63	2333
New England and North West	64	2246
New England and North West	65	2276
New England and North West	66	2193
New England and North West	67	2168
New England and North West	68	2112
New England and North West	69	2323
New England and North West	70	1897
New England and North West	71	1899
New England and North West	72	1839
New England and North West	73	1564
New England and North West	74	1696
New England and North West	75	1495
New England and North West	76	1414
New England and North West	77	1385
New England and North West	78	1277
New England and North West	79	1219
New England and North West	80	4497
New England and North West	85	2810
New England and North West	90	1126
New England and North West	95	278
New England and North West	100	35
Newcastle and Lake Macquarie	0	4031
Newcastle and Lake Macquarie	1	4194
Newcastle and Lake Macquarie	2	4297
Newcastle and Lake Macquarie	3	4401
Newcastle and Lake Macquarie	4	4437
Newcastle and Lake Macquarie	5	4376
Newcastle and Lake Macquarie	6	4336
Newcastle and Lake Macquarie	7	4245
Newcastle and Lake Macquarie	8	4308
Newcastle and Lake Macquarie	9	4361
Newcastle and Lake Macquarie	10	4277
Newcastle and Lake Macquarie	11	4112
Newcastle and Lake Macquarie	12	3979
Newcastle and Lake Macquarie	13	4076
Newcastle and Lake Macquarie	14	3979
Newcastle and Lake Macquarie	15	4144
Newcastle and Lake Macquarie	16	4205
Newcastle and Lake Macquarie	17	4151
Newcastle and Lake Macquarie	18	4238
Newcastle and Lake Macquarie	19	4692
Newcastle and Lake Macquarie	20	5034
Newcastle and Lake Macquarie	21	5109
Newcastle and Lake Macquarie	22	5147
Newcastle and Lake Macquarie	23	4805
Newcastle and Lake Macquarie	24	4802
Newcastle and Lake Macquarie	25	4701
Newcastle and Lake Macquarie	26	4759
Newcastle and Lake Macquarie	27	4595
Newcastle and Lake Macquarie	28	4532
Newcastle and Lake Macquarie	29	4679
Newcastle and Lake Macquarie	30	4506
Newcastle and Lake Macquarie	31	4758
Newcastle and Lake Macquarie	32	4656
Newcastle and Lake Macquarie	33	4537
Newcastle and Lake Macquarie	34	4618
Newcastle and Lake Macquarie	35	4398
Newcastle and Lake Macquarie	36	4418
Newcastle and Lake Macquarie	37	4180
Newcastle and Lake Macquarie	38	4234
Newcastle and Lake Macquarie	39	4215
Newcastle and Lake Macquarie	40	4300
Newcastle and Lake Macquarie	41	4275
Newcastle and Lake Macquarie	42	4532
Newcastle and Lake Macquarie	43	4767
Newcastle and Lake Macquarie	44	5015
Newcastle and Lake Macquarie	45	5086
Newcastle and Lake Macquarie	46	4593
Newcastle and Lake Macquarie	47	4697
Newcastle and Lake Macquarie	48	4464
Newcastle and Lake Macquarie	49	4417
Newcastle and Lake Macquarie	50	4415
Newcastle and Lake Macquarie	51	4331
Newcastle and Lake Macquarie	52	4759
Newcastle and Lake Macquarie	53	4907
Newcastle and Lake Macquarie	54	4903
Newcastle and Lake Macquarie	55	4764
Newcastle and Lake Macquarie	56	4816
Newcastle and Lake Macquarie	57	4672
Newcastle and Lake Macquarie	58	4798
Newcastle and Lake Macquarie	59	4528
Newcastle and Lake Macquarie	60	4357
Newcastle and Lake Macquarie	61	4340
Newcastle and Lake Macquarie	62	4321
Newcastle and Lake Macquarie	63	4460
Newcastle and Lake Macquarie	64	4096
Newcastle and Lake Macquarie	65	4098
Newcastle and Lake Macquarie	66	4032
Newcastle and Lake Macquarie	67	3906
Newcastle and Lake Macquarie	68	3968
Newcastle and Lake Macquarie	69	4143
Newcastle and Lake Macquarie	70	3640
Newcastle and Lake Macquarie	71	3435
Newcastle and Lake Macquarie	72	3350
Newcastle and Lake Macquarie	73	2892
Newcastle and Lake Macquarie	74	2810
Newcastle and Lake Macquarie	75	2560
Newcastle and Lake Macquarie	76	2430
Newcastle and Lake Macquarie	77	2374
Newcastle and Lake Macquarie	78	2279
Newcastle and Lake Macquarie	79	2203
Newcastle and Lake Macquarie	80	8920
Newcastle and Lake Macquarie	85	6296
Newcastle and Lake Macquarie	90	2947
Newcastle and Lake Macquarie	95	640
Newcastle and Lake Macquarie	100	43
Richmond - Tweed	0	2248
Richmond - Tweed	1	2333
Richmond - Tweed	2	2568
Richmond - Tweed	3	2586
Richmond - Tweed	4	2685
Richmond - Tweed	5	2759
Richmond - Tweed	6	2815
Richmond - Tweed	7	2951
Richmond - Tweed	8	2977
Richmond - Tweed	9	2926
Richmond - Tweed	10	2954
Richmond - Tweed	11	2811
Richmond - Tweed	12	2767
Richmond - Tweed	13	2852
Richmond - Tweed	14	2842
Richmond - Tweed	15	2903
Richmond - Tweed	16	2972
Richmond - Tweed	17	2989
Richmond - Tweed	18	2674
Richmond - Tweed	19	2240
Richmond - Tweed	20	2253
Richmond - Tweed	21	2146
Richmond - Tweed	22	2141
Richmond - Tweed	23	1967
Richmond - Tweed	24	2085
Richmond - Tweed	25	1995
Richmond - Tweed	26	2025
Richmond - Tweed	27	2112
Richmond - Tweed	28	2099
Richmond - Tweed	29	2162
Richmond - Tweed	30	2167
Richmond - Tweed	31	2292
Richmond - Tweed	32	2420
Richmond - Tweed	33	2439
Richmond - Tweed	34	2495
Richmond - Tweed	35	2486
Richmond - Tweed	36	2507
Richmond - Tweed	37	2591
Richmond - Tweed	38	2526
Richmond - Tweed	39	2710
Richmond - Tweed	40	2744
Richmond - Tweed	41	2801
Richmond - Tweed	42	2944
Richmond - Tweed	43	3072
Richmond - Tweed	44	3396
Richmond - Tweed	45	3343
Richmond - Tweed	46	3147
Richmond - Tweed	47	3226
Richmond - Tweed	48	2991
Richmond - Tweed	49	3105
Richmond - Tweed	50	3161
Richmond - Tweed	51	3249
Richmond - Tweed	52	3466
Richmond - Tweed	53	3593
Richmond - Tweed	54	3698
Richmond - Tweed	55	3835
Richmond - Tweed	56	3678
Richmond - Tweed	57	3860
Richmond - Tweed	58	3704
Richmond - Tweed	59	3756
Richmond - Tweed	60	3723
Richmond - Tweed	61	3697
Richmond - Tweed	62	3679
Richmond - Tweed	63	3707
Richmond - Tweed	64	3610
Richmond - Tweed	65	3483
Richmond - Tweed	66	3475
Richmond - Tweed	67	3207
Richmond - Tweed	68	3295
Richmond - Tweed	69	3362
Richmond - Tweed	70	2694
Richmond - Tweed	71	2759
Richmond - Tweed	72	2533
Richmond - Tweed	73	2321
Richmond - Tweed	74	2228
Richmond - Tweed	75	2047
Richmond - Tweed	76	2030
Richmond - Tweed	77	1885
Richmond - Tweed	78	1789
Richmond - Tweed	79	1768
Richmond - Tweed	80	7040
Richmond - Tweed	85	5112
Richmond - Tweed	90	2311
Richmond - Tweed	95	567
Richmond - Tweed	100	54
Riverina	0	1921
Riverina	1	1964
Riverina	2	2043
Riverina	3	1970
Riverina	4	2067
Riverina	5	2025
Riverina	6	2150
Riverina	7	2244
Riverina	8	2088
Riverina	9	2163
Riverina	10	2066
Riverina	11	2185
Riverina	12	2092
Riverina	13	2099
Riverina	14	2010
Riverina	15	2072
Riverina	16	2061
Riverina	17	2104
Riverina	18	2010
Riverina	19	1895
Riverina	20	1921
Riverina	21	1919
Riverina	22	1956
