SA4_NAME16	Religion	Denomination	Sex	persons
Coffs Harbour - Grafton	Christianity	Eastern Orthodox	F	152
Coffs Harbour - Grafton	Christianity	Eastern Orthodox	M	126
Coffs Harbour - Grafton	Christianity	Jehovah's Witnesses	F	456
Coffs Harbour - Grafton	Christianity	Jehovah's Witnesses	M	377
Coffs Harbour - Grafton	Christianity	Latter Day Saints	F	101
Coffs Harbour - Grafton	Christianity	Latter Day Saints	M	79
Coffs Harbour - Grafton	Christianity	Lutheran	F	186
Coffs Harbour - Grafton	Christianity	Lutheran	M	137
Coffs Harbour - Grafton	Christianity	Oriental Orthodox	F	17
Coffs Harbour - Grafton	Christianity	Oriental Orthodox	M	23
Coffs Harbour - Grafton	Christianity	Pentecostal	F	887
Coffs Harbour - Grafton	Christianity	Pentecostal	M	696
Coffs Harbour - Grafton	Christianity	Presbyterian Reformed	F	3209
Coffs Harbour - Grafton	Christianity	Presbyterian Reformed	M	2884
Coffs Harbour - Grafton	Christianity	Protestant (Other)	F	253
Coffs Harbour - Grafton	Christianity	Protestant (Other)	M	180
Coffs Harbour - Grafton	Christianity	Salvation Army	F	252
Coffs Harbour - Grafton	Christianity	Salvation Army	M	205
Coffs Harbour - Grafton	Christianity	Seventh Day Adventist	F	226
Coffs Harbour - Grafton	Christianity	Seventh Day Adventist	M	160
Coffs Harbour - Grafton	Christianity	Uniting Church	F	2723
Coffs Harbour - Grafton	Christianity	Uniting Church	M	2140
Coffs Harbour - Grafton	Hinduism		F	151
Coffs Harbour - Grafton	Hinduism		M	176
Coffs Harbour - Grafton	Islam		F	252
Coffs Harbour - Grafton	Islam		M	273
Coffs Harbour - Grafton	Judaism		F	44
Coffs Harbour - Grafton	Judaism		M	51
Coffs Harbour - Grafton	No religion		F	19491
Coffs Harbour - Grafton	No religion		M	21507
Far West and Orana	(Other)		F	6208
Far West and Orana	(Other)		M	7243
Far West and Orana	(Other)	(Other)	F	95
Far West and Orana	(Other)	(Other)	M	78
Far West and Orana	(Other)	Australian Aboriginal Traditional	F	55
Far West and Orana	(Other)	Australian Aboriginal Traditional	M	63
Far West and Orana	(Other)	Other spiritual beliefs	F	65
Far West and Orana	(Other)	Other spiritual beliefs	M	46
Far West and Orana	(Other)	Secular beliefs	F	72
Far West and Orana	(Other)	Secular beliefs	M	83
Far West and Orana	(Other)	Sikhism	F	43
Far West and Orana	(Other)	Sikhism	M	58
Far West and Orana	Buddhism		F	317
Far West and Orana	Buddhism		M	221
Far West and Orana	Christianity		F	1017
Far West and Orana	Christianity		M	921
Far West and Orana	Christianity	(Other)	F	29
Far West and Orana	Christianity	(Other)	M	22
Far West and Orana	Christianity	Anglican	F	13331
Far West and Orana	Christianity	Anglican	M	12325
Far West and Orana	Christianity	Baptist	F	824
Far West and Orana	Christianity	Baptist	M	717
Far West and Orana	Christianity	Brethren	F	12
Far West and Orana	Christianity	Brethren	M	9
Far West and Orana	Christianity	Catholic	F	16357
Far West and Orana	Christianity	Catholic	M	14951
Far West and Orana	Christianity	Churches Of Christ	F	47
Far West and Orana	Christianity	Churches Of Christ	M	38
Far West and Orana	Christianity	Eastern Orthodox	F	162
Far West and Orana	Christianity	Eastern Orthodox	M	178
Far West and Orana	Christianity	Jehovah's Witnesses	F	152
Far West and Orana	Christianity	Jehovah's Witnesses	M	120
Far West and Orana	Christianity	Latter Day Saints	F	71
Far West and Orana	Christianity	Latter Day Saints	M	56
Far West and Orana	Christianity	Lutheran	F	283
Far West and Orana	Christianity	Lutheran	M	242
Far West and Orana	Christianity	Oriental Orthodox	F	30
Far West and Orana	Christianity	Oriental Orthodox	M	35
Far West and Orana	Christianity	Pentecostal	F	458
Far West and Orana	Christianity	Pentecostal	M	377
Far West and Orana	Christianity	Presbyterian Reformed	F	2155
Far West and Orana	Christianity	Presbyterian Reformed	M	2118
Far West and Orana	Christianity	Protestant (Other)	F	206
Far West and Orana	Christianity	Protestant (Other)	M	177
Far West and Orana	Christianity	Salvation Army	F	264
Far West and Orana	Christianity	Salvation Army	M	190
Far West and Orana	Christianity	Seventh Day Adventist	F	199
Far West and Orana	Christianity	Seventh Day Adventist	M	178
Far West and Orana	Christianity	Uniting Church	F	3532
Far West and Orana	Christianity	Uniting Church	M	2830
Far West and Orana	Hinduism		F	301
Far West and Orana	Hinduism		M	297
Far West and Orana	Islam		F	174
Far West and Orana	Islam		M	227
Far West and Orana	Judaism		F	15
Far West and Orana	Judaism		M	18
Far West and Orana	No religion		F	10818
Far West and Orana	No religion		M	12658
Hunter Valley exc Newcastle	(Other)		F	11347
Hunter Valley exc Newcastle	(Other)		M	12905
Hunter Valley exc Newcastle	(Other)	(Other)	F	380
Hunter Valley exc Newcastle	(Other)	(Other)	M	221
Hunter Valley exc Newcastle	(Other)	Australian Aboriginal Traditional	F	25
Hunter Valley exc Newcastle	(Other)	Australian Aboriginal Traditional	M	26
Hunter Valley exc Newcastle	(Other)	Other spiritual beliefs	F	216
Hunter Valley exc Newcastle	(Other)	Other spiritual beliefs	M	123
Hunter Valley exc Newcastle	(Other)	Secular beliefs	F	309
Hunter Valley exc Newcastle	(Other)	Secular beliefs	M	387
Hunter Valley exc Newcastle	(Other)	Sikhism	F	91
Hunter Valley exc Newcastle	(Other)	Sikhism	M	96
Hunter Valley exc Newcastle	Buddhism		F	969
Hunter Valley exc Newcastle	Buddhism		M	666
Hunter Valley exc Newcastle	Christianity		F	2728
Hunter Valley exc Newcastle	Christianity		M	2403
Hunter Valley exc Newcastle	Christianity	(Other)	F	101
Hunter Valley exc Newcastle	Christianity	(Other)	M	96
Hunter Valley exc Newcastle	Christianity	Anglican	F	36541
Hunter Valley exc Newcastle	Christianity	Anglican	M	33372
Hunter Valley exc Newcastle	Christianity	Assyrian Apostolic	M	4
Hunter Valley exc Newcastle	Christianity	Baptist	F	2246
Hunter Valley exc Newcastle	Christianity	Baptist	M	2107
Hunter Valley exc Newcastle	Christianity	Brethren	F	151
Hunter Valley exc Newcastle	Christianity	Brethren	M	169
Hunter Valley exc Newcastle	Christianity	Catholic	F	31743
Hunter Valley exc Newcastle	Christianity	Catholic	M	29771
Hunter Valley exc Newcastle	Christianity	Churches Of Christ	F	103
Hunter Valley exc Newcastle	Christianity	Churches Of Christ	M	89
Hunter Valley exc Newcastle	Christianity	Eastern Orthodox	F	352
Hunter Valley exc Newcastle	Christianity	Eastern Orthodox	M	369
Hunter Valley exc Newcastle	Christianity	Jehovah's Witnesses	F	438
Hunter Valley exc Newcastle	Christianity	Jehovah's Witnesses	M	318
Hunter Valley exc Newcastle	Christianity	Latter Day Saints	F	259
Hunter Valley exc Newcastle	Christianity	Latter Day Saints	M	249
Hunter Valley exc Newcastle	Christianity	Lutheran	F	245
Hunter Valley exc Newcastle	Christianity	Lutheran	M	212
Hunter Valley exc Newcastle	Christianity	Oriental Orthodox	F	17
Hunter Valley exc Newcastle	Christianity	Oriental Orthodox	M	33
Hunter Valley exc Newcastle	Christianity	Pentecostal	F	1187
Hunter Valley exc Newcastle	Christianity	Pentecostal	M	1047
Hunter Valley exc Newcastle	Christianity	Presbyterian Reformed	F	4390
Hunter Valley exc Newcastle	Christianity	Presbyterian Reformed	M	4033
Hunter Valley exc Newcastle	Christianity	Protestant (Other)	F	626
Hunter Valley exc Newcastle	Christianity	Protestant (Other)	M	609
Hunter Valley exc Newcastle	Christianity	Salvation Army	F	582
Hunter Valley exc Newcastle	Christianity	Salvation Army	M	463
Hunter Valley exc Newcastle	Christianity	Seventh Day Adventist	F	399
Hunter Valley exc Newcastle	Christianity	Seventh Day Adventist	M	338
Hunter Valley exc Newcastle	Christianity	Uniting Church	F	7067
Hunter Valley exc Newcastle	Christianity	Uniting Church	M	5854
Hunter Valley exc Newcastle	Hinduism		F	383
Hunter Valley exc Newcastle	Hinduism		M	353
Hunter Valley exc Newcastle	Islam		F	264
Hunter Valley exc Newcastle	Islam		M	336
Hunter Valley exc Newcastle	Judaism		F	55
Hunter Valley exc Newcastle	Judaism		M	60
Hunter Valley exc Newcastle	No religion		F	29569
Hunter Valley exc Newcastle	No religion		M	33934
Illawarra	(Other)		F	11192
Illawarra	(Other)		M	11762
Illawarra	(Other)	(Other)	F	474
Illawarra	(Other)	(Other)	M	313
Illawarra	(Other)	Australian Aboriginal Traditional	F	37
Illawarra	(Other)	Australian Aboriginal Traditional	M	35
Illawarra	(Other)	Other spiritual beliefs	F	312
Illawarra	(Other)	Other spiritual beliefs	M	198
Illawarra	(Other)	Secular beliefs	F	396
Illawarra	(Other)	Secular beliefs	M	486
Illawarra	(Other)	Sikhism	F	58
Illawarra	(Other)	Sikhism	M	70
Illawarra	Buddhism		F	1908
Illawarra	Buddhism		M	1367
Illawarra	Christianity		F	4275
Illawarra	Christianity		M	4048
Illawarra	Christianity	(Other)	F	128
Illawarra	Christianity	(Other)	M	76
Illawarra	Christianity	Anglican	F	28402
Illawarra	Christianity	Anglican	M	24230
Illawarra	Christianity	Assyrian Apostolic	F	8
Illawarra	Christianity	Assyrian Apostolic	M	9
Illawarra	Christianity	Baptist	F	1407
Illawarra	Christianity	Baptist	M	1227
Illawarra	Christianity	Brethren	F	143
Illawarra	Christianity	Brethren	M	148
Illawarra	Christianity	Catholic	F	40168
Illawarra	Christianity	Catholic	M	36284
Illawarra	Christianity	Churches Of Christ	F	184
Illawarra	Christianity	Churches Of Christ	M	160
Illawarra	Christianity	Eastern Orthodox	F	5656
Illawarra	Christianity	Eastern Orthodox	M	5694
Illawarra	Christianity	Jehovah's Witnesses	F	765
Illawarra	Christianity	Jehovah's Witnesses	M	563
Illawarra	Christianity	Latter Day Saints	F	233
Illawarra	Christianity	Latter Day Saints	M	208
Illawarra	Christianity	Lutheran	F	679
Illawarra	Christianity	Lutheran	M	534
Illawarra	Christianity	Oriental Orthodox	F	140
Illawarra	Christianity	Oriental Orthodox	M	149
Illawarra	Christianity	Pentecostal	F	1611
Illawarra	Christianity	Pentecostal	M	1300
Illawarra	Christianity	Presbyterian Reformed	F	3915
Illawarra	Christianity	Presbyterian Reformed	M	3302
Illawarra	Christianity	Protestant (Other)	F	431
Illawarra	Christianity	Protestant (Other)	M	352
Illawarra	Christianity	Salvation Army	F	465
Illawarra	Christianity	Salvation Army	M	378
Illawarra	Christianity	Seventh Day Adventist	F	206
Illawarra	Christianity	Seventh Day Adventist	M	159
Illawarra	Christianity	Uniting Church	F	5880
Illawarra	Christianity	Uniting Church	M	4650
Illawarra	Hinduism		F	633
Illawarra	Hinduism		M	814
Illawarra	Islam		F	2528
Illawarra	Islam		M	2750
Illawarra	Judaism		F	61
Illawarra	Judaism		M	77
Illawarra	No religion		F	36711
Illawarra	No religion		M	43151
Mid North Coast	(Other)		F	10067
Mid North Coast	(Other)		M	10678
Mid North Coast	(Other)	(Other)	F	317
Mid North Coast	(Other)	(Other)	M	198
Mid North Coast	(Other)	Australian Aboriginal Traditional	F	50
Mid North Coast	(Other)	Australian Aboriginal Traditional	M	50
Mid North Coast	(Other)	Other spiritual beliefs	F	266
Mid North Coast	(Other)	Other spiritual beliefs	M	144
Mid North Coast	(Other)	Secular beliefs	F	214
Mid North Coast	(Other)	Secular beliefs	M	246
Mid North Coast	(Other)	Sikhism	F	33
Mid North Coast	(Other)	Sikhism	M	48
Mid North Coast	Buddhism		F	938
Mid North Coast	Buddhism		M	632
Mid North Coast	Christianity		F	2580
Mid North Coast	Christianity		M	2146
Mid North Coast	Christianity	(Other)	F	63
Mid North Coast	Christianity	(Other)	M	52
Mid North Coast	Christianity	Anglican	F	28857
Mid North Coast	Christianity	Anglican	M	25330
Mid North Coast	Christianity	Assyrian Apostolic	M	7
Mid North Coast	Christianity	Baptist	F	1639
Mid North Coast	Christianity	Baptist	M	1424
Mid North Coast	Christianity	Brethren	F	10
Mid North Coast	Christianity	Brethren	M	10
Mid North Coast	Christianity	Catholic	F	23547
Mid North Coast	Christianity	Catholic	M	20835
Mid North Coast	Christianity	Churches Of Christ	F	136
Mid North Coast	Christianity	Churches Of Christ	M	105
Mid North Coast	Christianity	Eastern Orthodox	F	241
Mid North Coast	Christianity	Eastern Orthodox	M	243
Mid North Coast	Christianity	Jehovah's Witnesses	F	729
Mid North Coast	Christianity	Jehovah's Witnesses	M	562
Mid North Coast	Christianity	Latter Day Saints	F	211
Mid North Coast	Christianity	Latter Day Saints	M	173
Mid North Coast	Christianity	Lutheran	F	273
Mid North Coast	Christianity	Lutheran	M	205
Mid North Coast	Christianity	Oriental Orthodox	F	29
Mid North Coast	Christianity	Oriental Orthodox	M	34
Mid North Coast	Christianity	Pentecostal	F	988
Mid North Coast	Christianity	Pentecostal	M	796
Mid North Coast	Christianity	Presbyterian Reformed	F	4150
Mid North Coast	Christianity	Presbyterian Reformed	M	3746
Mid North Coast	Christianity	Protestant (Other)	F	418
Mid North Coast	Christianity	Protestant (Other)	M	362
Mid North Coast	Christianity	Salvation Army	F	658
Mid North Coast	Christianity	Salvation Army	M	505
Mid North Coast	Christianity	Seventh Day Adventist	F	845
Mid North Coast	Christianity	Seventh Day Adventist	M	677
Mid North Coast	Christianity	Uniting Church	F	6000
Mid North Coast	Christianity	Uniting Church	M	4816
Mid North Coast	Hinduism		F	195
Mid North Coast	Hinduism		M	214
Mid North Coast	Islam		F	94
Mid North Coast	Islam		M	139
Mid North Coast	Judaism		F	57
Mid North Coast	Judaism		M	51
Mid North Coast	No religion		F	25304
Mid North Coast	No religion		M	28867
Murray	(Other)		F	5732
Murray	(Other)		M	5984
Murray	(Other)	(Other)	F	126
Murray	(Other)	(Other)	M	105
Murray	(Other)	Australian Aboriginal Traditional	F	66
Murray	(Other)	Australian Aboriginal Traditional	M	70
Murray	(Other)	Other spiritual beliefs	F	63
Murray	(Other)	Other spiritual beliefs	M	50
Murray	(Other)	Secular beliefs	F	106
Murray	(Other)	Secular beliefs	M	128
Murray	(Other)	Sikhism	F	133
Murray	(Other)	Sikhism	M	150
Murray	Buddhism		F	448
Murray	Buddhism		M	314
Murray	Christianity		F	1130
Murray	Christianity		M	1037
Murray	Christianity	(Other)	F	28
Murray	Christianity	(Other)	M	23
Murray	Christianity	Anglican	F	11249
Murray	Christianity	Anglican	M	9592
Murray	Christianity	Baptist	F	597
Murray	Christianity	Baptist	M	557
Murray	Christianity	Brethren	F	60
Murray	Christianity	Brethren	M	53
Murray	Christianity	Catholic	F	15240
Murray	Christianity	Catholic	M	14070
Murray	Christianity	Churches Of Christ	F	67
Murray	Christianity	Churches Of Christ	M	38
Murray	Christianity	Eastern Orthodox	F	234
Murray	Christianity	Eastern Orthodox	M	230
Murray	Christianity	Jehovah's Witnesses	F	194
Murray	Christianity	Jehovah's Witnesses	M	131
Murray	Christianity	Latter Day Saints	F	113
Murray	Christianity	Latter Day Saints	M	80
Murray	Christianity	Lutheran	F	1266
Murray	Christianity	Lutheran	M	1084
Murray	Christianity	Oriental Orthodox	F	16
Murray	Christianity	Oriental Orthodox	M	18
Murray	Christianity	Pentecostal	F	543
Murray	Christianity	Pentecostal	M	469
Murray	Christianity	Presbyterian Reformed	F	2648
Murray	Christianity	Presbyterian Reformed	M	2539
Murray	Christianity	Protestant (Other)	F	118
Murray	Christianity	Protestant (Other)	M	98
Murray	Christianity	Salvation Army	F	150
Murray	Christianity	Salvation Army	M	114
Murray	Christianity	Seventh Day Adventist	F	149
Murray	Christianity	Seventh Day Adventist	M	148
Murray	Christianity	Uniting Church	F	3813
Murray	Christianity	Uniting Church	M	2927
Murray	Hinduism		F	470
Murray	Hinduism		M	505
Murray	Islam		F	142
Murray	Islam		M	191
Murray	Judaism		F	25
Murray	Judaism		M	15
Murray	No religion		F	13817
Murray	No religion		M	16352
New England and North West	(Other)		F	9577
New England and North West	(Other)		M	9999
New England and North West	(Other)	(Other)	F	250
New England and North West	(Other)	(Other)	M	170
New England and North West	(Other)	Australian Aboriginal Traditional	F	39
New England and North West	(Other)	Australian Aboriginal Traditional	M	48
New England and North West	(Other)	Other spiritual beliefs	F	114
New England and North West	(Other)	Other spiritual beliefs	M	89
New England and North West	(Other)	Secular beliefs	F	162
New England and North West	(Other)	Secular beliefs	M	192
New England and North West	(Other)	Sikhism	F	59
New England and North West	(Other)	Sikhism	M	77
New England and North West	Buddhism		F	578
New England and North West	Buddhism		M	406
New England and North West	Christianity		F	1834
New England and North West	Christianity		M	1609
New England and North West	Christianity	(Other)	F	86
New England and North West	Christianity	(Other)	M	81
New England and North West	Christianity	Anglican	F	27576
New England and North West	Christianity	Anglican	M	24979
New England and North West	Christianity	Baptist	F	923
New England and North West	Christianity	Baptist	M	805
New England and North West	Christianity	Brethren	F	160
New England and North West	Christianity	Brethren	M	153
New England and North West	Christianity	Catholic	F	21800
New England and North West	Christianity	Catholic	M	19926
New England and North West	Christianity	Churches Of Christ	F	75
New England and North West	Christianity	Churches Of Christ	M	54
New England and North West	Christianity	Eastern Orthodox	F	136
New England and North West	Christianity	Eastern Orthodox	M	144
New England and North West	Christianity	Jehovah's Witnesses	F	394
New England and North West	Christianity	Jehovah's Witnesses	M	323
New England and North West	Christianity	Latter Day Saints	F	106
New England and North West	Christianity	Latter Day Saints	M	80
New England and North West	Christianity	Lutheran	F	242
New England and North West	Christianity	Lutheran	M	187
New England and North West	Christianity	Oriental Orthodox	F	16
New England and North West	Christianity	Oriental Orthodox	M	17
New England and North West	Christianity	Pentecostal	F	944
New England and North West	Christianity	Pentecostal	M	763
New England and North West	Christianity	Presbyterian Reformed	F	4355
New England and North West	Christianity	Presbyterian Reformed	M	4145
New England and North West	Christianity	Protestant (Other)	F	180
New England and North West	Christianity	Protestant (Other)	M	157
New England and North West	Christianity	Salvation Army	F	561
New England and North West	Christianity	Salvation Army	M	456
New England and North West	Christianity	Seventh Day Adventist	F	343
New England and North West	Christianity	Seventh Day Adventist	M	282
New England and North West	Christianity	Uniting Church	F	3983
New England and North West	Christianity	Uniting Church	M	3269
New England and North West	Hinduism		F	341
New England and North West	Hinduism		M	354
New England and North West	Islam		F	340
New England and North West	Islam		M	414
New England and North West	Judaism		F	23
New England and North West	Judaism		M	24
New England and North West	No religion		F	17097
New England and North West	No religion		M	20059
Newcastle and Lake Macquarie	(Other)		F	13368
Newcastle and Lake Macquarie	(Other)		M	13933
Newcastle and Lake Macquarie	(Other)	(Other)	F	518
Newcastle and Lake Macquarie	(Other)	(Other)	M	380
Newcastle and Lake Macquarie	(Other)	Australian Aboriginal Traditional	F	48
Newcastle and Lake Macquarie	(Other)	Australian Aboriginal Traditional	M	51
Newcastle and Lake Macquarie	(Other)	Other spiritual beliefs	F	397
Newcastle and Lake Macquarie	(Other)	Other spiritual beliefs	M	267
Newcastle and Lake Macquarie	(Other)	Secular beliefs	F	629
Newcastle and Lake Macquarie	(Other)	Secular beliefs	M	781
Newcastle and Lake Macquarie	(Other)	Sikhism	F	136
Newcastle and Lake Macquarie	(Other)	Sikhism	M	161
