SA2_NAME16	Ancestry	responses
Queanbeyan West - Jerrabomberra	Maltese	93
Queanbeyan West - Jerrabomberra	Maori	63
Queanbeyan West - Jerrabomberra	NZ	118
Queanbeyan West - Jerrabomberra	(Other)	1002
Queanbeyan West - Jerrabomberra	Polish	126
Queanbeyan West - Jerrabomberra	Russian	50
Queanbeyan West - Jerrabomberra	Scottish	1275
Queanbeyan West - Jerrabomberra	Serbian	114
Queanbeyan West - Jerrabomberra	South African	51
Queanbeyan West - Jerrabomberra	Spanish	56
Queanbeyan West - Jerrabomberra	Sri Lankan	39
Queanbeyan West - Jerrabomberra	Turkish	27
Queanbeyan West - Jerrabomberra	Vietnamese	12
Queanbeyan West - Jerrabomberra	Welsh	95
Bombala		191
Bombala	Australian	1093
Bombala	Australian Aboriginal	4
Bombala	Chinese	14
Bombala	Croatian	5
Bombala	Dutch	15
Bombala	English	1008
Bombala	Filipino	3
Bombala	French	3
Bombala	German	117
Bombala	Indian	3
Bombala	Irish	261
Bombala	Italian	34
Bombala	Korean	17
Bombala	Lebanese	4
Bombala	Maltese	9
Bombala	Maori	8
Bombala	NZ	15
Bombala	(Other)	73
Bombala	Polish	7
Bombala	Russian	14
Bombala	Scottish	280
Bombala	Spanish	3
Bombala	Welsh	11
Cooma		765
Cooma	Australian	2696
Cooma	Australian Aboriginal	16
Cooma	Chinese	79
Cooma	Croatian	17
Cooma	Dutch	131
Cooma	English	2484
Cooma	Filipino	27
Cooma	French	34
Cooma	German	394
Cooma	Greek	33
Cooma	Hungarian	27
Cooma	Indian	30
Cooma	Irish	775
Cooma	Italian	182
Cooma	Korean	10
Cooma	Lebanese	75
Cooma	Macedonian	8
Cooma	Maltese	19
Cooma	Maori	20
Cooma	NZ	56
Cooma	(Other)	389
Cooma	Polish	48
Cooma	Russian	17
Cooma	Scottish	699
Cooma	Serbian	16
Cooma	South African	13
Cooma	Spanish	14
Cooma	Sri Lankan	9
Cooma	Turkish	4
Cooma	Vietnamese	12
Cooma	Welsh	30
Cooma Region		306
Cooma Region	Australian	1280
Cooma Region	Australian Aboriginal	4
Cooma Region	Chinese	14
Cooma Region	Croatian	7
Cooma Region	Dutch	52
Cooma Region	English	1391
Cooma Region	Filipino	10
Cooma Region	French	19
Cooma Region	German	174
Cooma Region	Greek	21
Cooma Region	Hungarian	15
Cooma Region	Indian	8
Cooma Region	Irish	507
Cooma Region	Italian	63
Cooma Region	Lebanese	12
Cooma Region	Macedonian	3
Cooma Region	Maltese	8
Cooma Region	NZ	26
Cooma Region	(Other)	168
Cooma Region	Polish	17
Cooma Region	Russian	19
Cooma Region	Scottish	365
Cooma Region	South African	14
Cooma Region	Spanish	3
Cooma Region	Welsh	23
Jindabyne - Berridale		633
Jindabyne - Berridale	Australian	2924
Jindabyne - Berridale	Australian Aboriginal	3
Jindabyne - Berridale	Chinese	77
Jindabyne - Berridale	Croatian	31
Jindabyne - Berridale	Dutch	137
Jindabyne - Berridale	English	2719
Jindabyne - Berridale	Filipino	20
Jindabyne - Berridale	French	55
Jindabyne - Berridale	German	355
Jindabyne - Berridale	Greek	28
Jindabyne - Berridale	Hungarian	21
Jindabyne - Berridale	Indian	10
Jindabyne - Berridale	Irish	821
Jindabyne - Berridale	Italian	154
Jindabyne - Berridale	Korean	6
Jindabyne - Berridale	Lebanese	11
Jindabyne - Berridale	Macedonian	14
Jindabyne - Berridale	Maltese	28
Jindabyne - Berridale	Maori	23
Jindabyne - Berridale	NZ	72
Jindabyne - Berridale	(Other)	453
Jindabyne - Berridale	Polish	60
Jindabyne - Berridale	Russian	32
Jindabyne - Berridale	Scottish	826
Jindabyne - Berridale	Serbian	10
Jindabyne - Berridale	South African	24
Jindabyne - Berridale	Spanish	21
Jindabyne - Berridale	Turkish	18
Jindabyne - Berridale	Welsh	43
Batemans Bay		600
Batemans Bay	Australian	3193
Batemans Bay	Australian Aboriginal	78
Batemans Bay	Chinese	63
Batemans Bay	Croatian	47
Batemans Bay	Dutch	110
Batemans Bay	English	3156
Batemans Bay	Filipino	27
Batemans Bay	French	47
Batemans Bay	German	311
Batemans Bay	Greek	78
Batemans Bay	Hungarian	19
Batemans Bay	Indian	30
Batemans Bay	Irish	1005
Batemans Bay	Italian	174
Batemans Bay	Korean	7
Batemans Bay	Lebanese	20
Batemans Bay	Maltese	33
Batemans Bay	Maori	30
Batemans Bay	NZ	54
Batemans Bay	(Other)	309
Batemans Bay	Polish	51
Batemans Bay	Russian	24
Batemans Bay	Scottish	796
Batemans Bay	Serbian	12
Batemans Bay	South African	13
Batemans Bay	Spanish	20
Batemans Bay	Sri Lankan	3
Batemans Bay	Turkish	9
Batemans Bay	Vietnamese	9
Batemans Bay	Welsh	54
Batemans Bay - South		649
Batemans Bay - South	Australian	3144
Batemans Bay - South	Australian Aboriginal	73
Batemans Bay - South	Chinese	55
Batemans Bay - South	Croatian	92
Batemans Bay - South	Dutch	147
Batemans Bay - South	English	3660
Batemans Bay - South	Filipino	48
Batemans Bay - South	French	73
Batemans Bay - South	German	356
Batemans Bay - South	Greek	45
Batemans Bay - South	Hungarian	38
Batemans Bay - South	Indian	21
Batemans Bay - South	Irish	1078
Batemans Bay - South	Italian	211
Batemans Bay - South	Lebanese	9
Batemans Bay - South	Macedonian	5
Batemans Bay - South	Maltese	52
Batemans Bay - South	Maori	25
Batemans Bay - South	NZ	49
Batemans Bay - South	(Other)	375
Batemans Bay - South	Polish	57
Batemans Bay - South	Russian	18
Batemans Bay - South	Scottish	985
Batemans Bay - South	Serbian	10
Batemans Bay - South	South African	28
Batemans Bay - South	Spanish	26
Batemans Bay - South	Sri Lankan	6
Batemans Bay - South	Turkish	4
Batemans Bay - South	Vietnamese	10
Batemans Bay - South	Welsh	76
Bega - Tathra		704
Bega - Tathra	Australian	3676
Bega - Tathra	Australian Aboriginal	30
Bega - Tathra	Chinese	51
Bega - Tathra	Croatian	11
Bega - Tathra	Dutch	155
Bega - Tathra	English	3635
Bega - Tathra	Filipino	61
Bega - Tathra	French	44
Bega - Tathra	German	434
Bega - Tathra	Greek	22
Bega - Tathra	Hungarian	22
Bega - Tathra	Indian	25
Bega - Tathra	Irish	1090
Bega - Tathra	Italian	117
Bega - Tathra	Lebanese	12
Bega - Tathra	Maltese	23
Bega - Tathra	Maori	20
Bega - Tathra	NZ	32
Bega - Tathra	(Other)	357
Bega - Tathra	Polish	45
Bega - Tathra	Russian	17
Bega - Tathra	Scottish	834
Bega - Tathra	South African	10
Bega - Tathra	Spanish	13
Bega - Tathra	Sri Lankan	3
Bega - Tathra	Vietnamese	9
Bega - Tathra	Welsh	47
Bega-Eden Hinterland		677
Bega-Eden Hinterland	Australian	3831
Bega-Eden Hinterland	Australian Aboriginal	35
Bega-Eden Hinterland	Chinese	36
Bega-Eden Hinterland	Croatian	12
Bega-Eden Hinterland	Dutch	198
Bega-Eden Hinterland	English	3747
Bega-Eden Hinterland	Filipino	19
Bega-Eden Hinterland	French	36
Bega-Eden Hinterland	German	482
Bega-Eden Hinterland	Greek	12
Bega-Eden Hinterland	Hungarian	27
Bega-Eden Hinterland	Indian	7
Bega-Eden Hinterland	Irish	1105
Bega-Eden Hinterland	Italian	116
Bega-Eden Hinterland	Lebanese	9
Bega-Eden Hinterland	Macedonian	5
Bega-Eden Hinterland	Maltese	44
Bega-Eden Hinterland	Maori	20
Bega-Eden Hinterland	NZ	50
Bega-Eden Hinterland	(Other)	336
Bega-Eden Hinterland	Polish	38
Bega-Eden Hinterland	Russian	17
Bega-Eden Hinterland	Scottish	999
Bega-Eden Hinterland	South African	30
Bega-Eden Hinterland	Spanish	18
Bega-Eden Hinterland	Sri Lankan	3
Bega-Eden Hinterland	Vietnamese	3
Bega-Eden Hinterland	Welsh	57
Broulee - Tomakin		268
Broulee - Tomakin	Australian	1289
Broulee - Tomakin	Australian Aboriginal	6
Broulee - Tomakin	Chinese	9
Broulee - Tomakin	Croatian	18
Broulee - Tomakin	Dutch	73
Broulee - Tomakin	English	1492
Broulee - Tomakin	Filipino	7
Broulee - Tomakin	French	24
Broulee - Tomakin	German	163
Broulee - Tomakin	Greek	13
Broulee - Tomakin	Hungarian	8
Broulee - Tomakin	Irish	508
Broulee - Tomakin	Italian	65
Broulee - Tomakin	Macedonian	3
Broulee - Tomakin	Maltese	11
Broulee - Tomakin	Maori	10
Broulee - Tomakin	NZ	14
Broulee - Tomakin	(Other)	133
Broulee - Tomakin	Polish	17
Broulee - Tomakin	Russian	13
Broulee - Tomakin	Scottish	413
Broulee - Tomakin	Serbian	8
Broulee - Tomakin	South African	10
Broulee - Tomakin	Spanish	8
Broulee - Tomakin	Turkish	7
Broulee - Tomakin	Vietnamese	3
Broulee - Tomakin	Welsh	37
Deua - Wadbilliga		7
Deua - Wadbilliga	Australian	8
Deua - Wadbilliga	English	16
Deua - Wadbilliga	Irish	5
Deua - Wadbilliga	Scottish	3
Eden		293
Eden	Australian	1373
Eden	Australian Aboriginal	28
Eden	Chinese	24
Eden	Croatian	13
Eden	Dutch	46
Eden	English	1294
Eden	Filipino	18
Eden	French	23
Eden	German	150
Eden	Greek	15
Eden	Hungarian	9
Eden	Indian	7
Eden	Irish	345
Eden	Italian	40
Eden	Korean	5
Eden	Macedonian	3
Eden	Maltese	18
Eden	Maori	15
Eden	NZ	20
Eden	(Other)	135
Eden	Polish	7
Eden	Russian	9
Eden	Scottish	351
Eden	Serbian	3
Eden	South African	4
Eden	Spanish	7
Eden	Turkish	5
Eden	Welsh	18
Eurobodalla Hinterland		236
Eurobodalla Hinterland	Australian	1433
Eurobodalla Hinterland	Australian Aboriginal	61
Eurobodalla Hinterland	Chinese	17
Eurobodalla Hinterland	Croatian	14
Eurobodalla Hinterland	Dutch	65
Eurobodalla Hinterland	English	1326
Eurobodalla Hinterland	Filipino	3
Eurobodalla Hinterland	French	21
Eurobodalla Hinterland	German	155
Eurobodalla Hinterland	Greek	22
Eurobodalla Hinterland	Hungarian	11
Eurobodalla Hinterland	Indian	3
Eurobodalla Hinterland	Irish	439
Eurobodalla Hinterland	Italian	64
Eurobodalla Hinterland	Maltese	18
Eurobodalla Hinterland	Maori	9
Eurobodalla Hinterland	NZ	24
Eurobodalla Hinterland	(Other)	144
Eurobodalla Hinterland	Polish	13
Eurobodalla Hinterland	Russian	3
Eurobodalla Hinterland	Scottish	398
Eurobodalla Hinterland	Serbian	3
Eurobodalla Hinterland	South African	3
Eurobodalla Hinterland	Spanish	9
Eurobodalla Hinterland	Sri Lankan	3
Eurobodalla Hinterland	Welsh	15
Merimbula - Tura Beach		807
Merimbula - Tura Beach	Australian	4227
Merimbula - Tura Beach	Australian Aboriginal	29
Merimbula - Tura Beach	Chinese	75
Merimbula - Tura Beach	Croatian	12
Merimbula - Tura Beach	Dutch	213
Merimbula - Tura Beach	English	4772
Merimbula - Tura Beach	Filipino	46
Merimbula - Tura Beach	French	54
Merimbula - Tura Beach	German	487
Merimbula - Tura Beach	Greek	39
Merimbula - Tura Beach	Hungarian	30
Merimbula - Tura Beach	Indian	26
Merimbula - Tura Beach	Irish	1339
Merimbula - Tura Beach	Italian	211
Merimbula - Tura Beach	Korean	9
Merimbula - Tura Beach	Lebanese	13
Merimbula - Tura Beach	Macedonian	3
Merimbula - Tura Beach	Maltese	33
Merimbula - Tura Beach	Maori	17
Merimbula - Tura Beach	NZ	44
Merimbula - Tura Beach	(Other)	489
Merimbula - Tura Beach	Polish	62
Merimbula - Tura Beach	Russian	22
Merimbula - Tura Beach	Scottish	1239
Merimbula - Tura Beach	Serbian	9
Merimbula - Tura Beach	South African	34
Merimbula - Tura Beach	Spanish	30
Merimbula - Tura Beach	Sri Lankan	3
Merimbula - Tura Beach	Turkish	3
Merimbula - Tura Beach	Vietnamese	7
Merimbula - Tura Beach	Welsh	79
Moruya - Tuross Head		574
Moruya - Tuross Head	Australian	3260
Moruya - Tuross Head	Australian Aboriginal	70
Moruya - Tuross Head	Chinese	40
Moruya - Tuross Head	Croatian	31
Moruya - Tuross Head	Dutch	157
Moruya - Tuross Head	English	3483
Moruya - Tuross Head	Filipino	28
Moruya - Tuross Head	French	50
Moruya - Tuross Head	German	387
Moruya - Tuross Head	Greek	18
Moruya - Tuross Head	Hungarian	36
Moruya - Tuross Head	Indian	30
Moruya - Tuross Head	Irish	1135
Moruya - Tuross Head	Italian	109
Moruya - Tuross Head	Lebanese	12
Moruya - Tuross Head	Macedonian	11
Moruya - Tuross Head	Maltese	30
Moruya - Tuross Head	Maori	27
Moruya - Tuross Head	NZ	64
Moruya - Tuross Head	(Other)	301
Moruya - Tuross Head	Polish	50
Moruya - Tuross Head	Russian	27
Moruya - Tuross Head	Scottish	875
Moruya - Tuross Head	Serbian	9
Moruya - Tuross Head	South African	20
Moruya - Tuross Head	Spanish	27
Moruya - Tuross Head	Vietnamese	24
Moruya - Tuross Head	Welsh	70
Narooma - Bermagui		772
Narooma - Bermagui	Australian	3548
Narooma - Bermagui	Australian Aboriginal	123
Narooma - Bermagui	Chinese	39
Narooma - Bermagui	Croatian	24
Narooma - Bermagui	Dutch	141
Narooma - Bermagui	English	3815
Narooma - Bermagui	Filipino	27
Narooma - Bermagui	French	28
Narooma - Bermagui	German	421
Narooma - Bermagui	Greek	27
Narooma - Bermagui	Hungarian	17
Narooma - Bermagui	Indian	23
Narooma - Bermagui	Irish	1099
Narooma - Bermagui	Italian	162
Narooma - Bermagui	Korean	5
Narooma - Bermagui	Lebanese	7
Narooma - Bermagui	Macedonian	5
Narooma - Bermagui	Maltese	58
Narooma - Bermagui	Maori	15
Narooma - Bermagui	NZ	44
Narooma - Bermagui	(Other)	351
Narooma - Bermagui	Polish	61
Narooma - Bermagui	Russian	26
Narooma - Bermagui	Scottish	1106
Narooma - Bermagui	Serbian	5
Narooma - Bermagui	South African	16
Narooma - Bermagui	Spanish	22
Narooma - Bermagui	Sri Lankan	10
Narooma - Bermagui	Turkish	4
Narooma - Bermagui	Vietnamese	15
Narooma - Bermagui	Welsh	79
Goulburn		2211
Goulburn	Australian	9753
Goulburn	Australian Aboriginal	81
Goulburn	Chinese	194
Goulburn	Croatian	38
Goulburn	Dutch	185
Goulburn	English	9353
Goulburn	Filipino	169
Goulburn	French	103
Goulburn	German	747
Goulburn	Greek	163
Goulburn	Hungarian	46
Goulburn	Indian	154
Goulburn	Irish	3092
Goulburn	Italian	301
Goulburn	Korean	70
Goulburn	Lebanese	35
Goulburn	Macedonian	12
Goulburn	Maltese	56
Goulburn	Maori	62
Goulburn	NZ	106
Goulburn	(Other)	913
Goulburn	Polish	93
Goulburn	Russian	33
Goulburn	Scottish	2195
Goulburn	Serbian	5
Goulburn	South African	35
Goulburn	Spanish	50
Goulburn	Sri Lankan	19
Goulburn	Turkish	12
Goulburn	Vietnamese	7
Goulburn	Welsh	145
Goulburn Region		1061
Goulburn Region	Australian	5594
Goulburn Region	Australian Aboriginal	35
Goulburn Region	Chinese	58
Goulburn Region	Croatian	31
Goulburn Region	Dutch	167
Goulburn Region	English	5124
Goulburn Region	Filipino	39
Goulburn Region	French	63
Goulburn Region	German	412
Goulburn Region	Greek	72
Goulburn Region	Hungarian	39
Goulburn Region	Indian	12
Goulburn Region	Irish	1801
Goulburn Region	Italian	215
Goulburn Region	Korean	5
Goulburn Region	Lebanese	41
Goulburn Region	Macedonian	18
Goulburn Region	Maltese	132
Goulburn Region	Maori	31
Goulburn Region	NZ	50
Goulburn Region	(Other)	401
Goulburn Region	Polish	46
Goulburn Region	Russian	24
Goulburn Region	Scottish	1364
Goulburn Region	Serbian	9
Goulburn Region	South African	20
Goulburn Region	Spanish	27
Goulburn Region	Sri Lankan	9
Goulburn Region	Turkish	4
Goulburn Region	Vietnamese	3
Goulburn Region	Welsh	75
Yass		433
Yass	Australian	3190
Yass	Australian Aboriginal	21
Yass	Chinese	22
Yass	Croatian	24
Yass	Dutch	86
Yass	English	2706
Yass	Filipino	16
Yass	French	30
Yass	German	226
Yass	Greek	29
Yass	Hungarian	16
Yass	Indian	20
Yass	Irish	893
Yass	Italian	66
Yass	Korean	3
Yass	Lebanese	12
Yass	Maltese	45
Yass	Maori	18
Yass	NZ	26
Yass	(Other)	267
Yass	Polish	32
Yass	Russian	17
Yass	Scottish	611
Yass	Serbian	3
Yass	South African	9
Yass	Vietnamese	12
Yass	Welsh	32
Yass Region		785
Yass Region	Australian	5121
Yass Region	Australian Aboriginal	19
Yass Region	Chinese	87
Yass Region	Croatian	119
Yass Region	Dutch	263
Yass Region	English	4812
Yass Region	Filipino	34
Yass Region	French	69
Yass Region	German	487
Yass Region	Greek	56
Yass Region	Hungarian	54
Yass Region	Indian	21
Yass Region	Irish	1621
Yass Region	Italian	211
Yass Region	Korean	3
Yass Region	Lebanese	29
Yass Region	Macedonian	16
Yass Region	Maltese	45
Yass Region	Maori	23
Yass Region	NZ	77
Yass Region	(Other)	519
Yass Region	Polish	81
Yass Region	Russian	19
Yass Region	Scottish	1374
Yass Region	Serbian	15
Yass Region	South African	28
Yass Region	Spanish	24
Yass Region	Sri Lankan	8
Yass Region	Turkish	5
Yass Region	Vietnamese	10
Yass Region	Welsh	80
Young		752
Young	Australian	5101
Young	Australian Aboriginal	33
Young	Chinese	60
Young	Croatian	14
Young	Dutch	95
Young	English	4284
Young	Filipino	37
Young	French	48
Young	German	401
Young	Greek	17
Young	Hungarian	10
Young	Indian	36
Young	Irish	1477
Young	Italian	134
Young	Korean	3
Young	Lebanese	186
Young	Macedonian	6
Young	Maltese	40
Young	Maori	18
Young	NZ	31
Young	(Other)	246
Young	Polish	15
Young	Russian	11
Young	Scottish	883
Young	Serbian	38
Young	South African	4
Young	Spanish	5
Young	Sri Lankan	3
Young	Turkish	8
Young	Vietnamese	3
Young	Welsh	47
Young Region		537
Young Region	Australian	3403
Young Region	Australian Aboriginal	22
Young Region	Chinese	38
Young Region	Croatian	14
Young Region	Dutch	53
Young Region	English	3039
Young Region	Filipino	20
Young Region	French	28
Young Region	German	264
Young Region	Greek	22
Young Region	Hungarian	3
Young Region	Indian	11
Young Region	Irish	1177
Young Region	Italian	71
Young Region	Lebanese	25
Young Region	Maltese	12
Young Region	Maori	9
Young Region	NZ	25
Young Region	(Other)	184
Young Region	Polish	20
Young Region	Russian	9
Young Region	Scottish	781
Young Region	Serbian	12
Young Region	South African	12
Young Region	Spanish	9
Young Region	Turkish	3
Young Region	Welsh	24
Avoca Beach - Copacabana		318
Avoca Beach - Copacabana	Australian	2870
Avoca Beach - Copacabana	Australian Aboriginal	22
Avoca Beach - Copacabana	Chinese	43
Avoca Beach - Copacabana	Croatian	30
Avoca Beach - Copacabana	Dutch	107
Avoca Beach - Copacabana	English	3401
Avoca Beach - Copacabana	Filipino	15
Avoca Beach - Copacabana	French	61
Avoca Beach - Copacabana	German	277
Avoca Beach - Copacabana	Greek	57
Avoca Beach - Copacabana	Hungarian	34
Avoca Beach - Copacabana	Indian	35
Avoca Beach - Copacabana	Irish	1169
Avoca Beach - Copacabana	Italian	209
Avoca Beach - Copacabana	Korean	4
Avoca Beach - Copacabana	Lebanese	20
Avoca Beach - Copacabana	Macedonian	3
Avoca Beach - Copacabana	Maltese	52
Avoca Beach - Copacabana	Maori	22
Avoca Beach - Copacabana	NZ	72
Avoca Beach - Copacabana	(Other)	470
Avoca Beach - Copacabana	Polish	45
Avoca Beach - Copacabana	Russian	21
Avoca Beach - Copacabana	Scottish	835
Avoca Beach - Copacabana	Serbian	17
Avoca Beach - Copacabana	South African	52
Avoca Beach - Copacabana	Spanish	39
Avoca Beach - Copacabana	Turkish	3
Avoca Beach - Copacabana	Vietnamese	4
Avoca Beach - Copacabana	Welsh	81
Box Head - MacMasters Beach		465
Box Head - MacMasters Beach	Australian	4453
Box Head - MacMasters Beach	Australian Aboriginal	34
Box Head - MacMasters Beach	Chinese	95
Box Head - MacMasters Beach	Croatian	47
Box Head - MacMasters Beach	Dutch	146
Box Head - MacMasters Beach	English	4887
Box Head - MacMasters Beach	Filipino	40
Box Head - MacMasters Beach	French	81
Box Head - MacMasters Beach	German	400
Box Head - MacMasters Beach	Greek	73
Box Head - MacMasters Beach	Hungarian	31
Box Head - MacMasters Beach	Indian	38
Box Head - MacMasters Beach	Irish	1604
Box Head - MacMasters Beach	Italian	224
Box Head - MacMasters Beach	Korean	20
Box Head - MacMasters Beach	Lebanese	41
Box Head - MacMasters Beach	Macedonian	4
Box Head - MacMasters Beach	Maltese	83
Box Head - MacMasters Beach	Maori	22
Box Head - MacMasters Beach	NZ	95
Box Head - MacMasters Beach	(Other)	628
Box Head - MacMasters Beach	Polish	61
Box Head - MacMasters Beach	Russian	46
Box Head - MacMasters Beach	Scottish	1191
Box Head - MacMasters Beach	Serbian	5
Box Head - MacMasters Beach	South African	50
Box Head - MacMasters Beach	Spanish	60
Box Head - MacMasters Beach	Sri Lankan	4
Box Head - MacMasters Beach	Turkish	3
Box Head - MacMasters Beach	Vietnamese	3
Box Head - MacMasters Beach	Welsh	83
Calga - Kulnura		448
Calga - Kulnura	Australian	1845
Calga - Kulnura	Australian Aboriginal	20
Calga - Kulnura	Chinese	49
Calga - Kulnura	Croatian	19
Calga - Kulnura	Dutch	75
Calga - Kulnura	English	1803
Calga - Kulnura	Filipino	16
Calga - Kulnura	French	16
Calga - Kulnura	German	166
Calga - Kulnura	Greek	118
Calga - Kulnura	Hungarian	6
Calga - Kulnura	Indian	14
Calga - Kulnura	Irish	431
Calga - Kulnura	Italian	205
Calga - Kulnura	Korean	19
Calga - Kulnura	Lebanese	41
Calga - Kulnura	Macedonian	4
Calga - Kulnura	Maltese	123
Calga - Kulnura	Maori	8
Calga - Kulnura	NZ	37
Calga - Kulnura	(Other)	280
Calga - Kulnura	Polish	16
Calga - Kulnura	Russian	10
Calga - Kulnura	Scottish	471
Calga - Kulnura	Serbian	7
Calga - Kulnura	South African	20
Calga - Kulnura	Spanish	10
Calga - Kulnura	Sri Lankan	3
Calga - Kulnura	Turkish	8
Calga - Kulnura	Vietnamese	3
Calga - Kulnura	Welsh	27
Erina - Green Point		976
Erina - Green Point	Australian	5189
Erina - Green Point	Australian Aboriginal	31
Erina - Green Point	Chinese	270
Erina - Green Point	Croatian	62
Erina - Green Point	Dutch	223
Erina - Green Point	English	6096
Erina - Green Point	Filipino	59
Erina - Green Point	French	98
Erina - Green Point	German	495
Erina - Green Point	Greek	103
Erina - Green Point	Hungarian	61
Erina - Green Point	Indian	78
