SA3_CODE_2016,A55_64_SOLSE_VWW_12,A55_64_SOLSE_VWW_13,A55_64_SOLSE_VWW_14,A55_64_SOLSE_VWW_15,A55_64_SOLSE_VWW_16,A55_64_SOLSE_VWW_YNS,A55_64_SOLSE_VWW_T,A55_64_SOLSE_NWNAA_B00,A55_64_SOLSE_NWNAA_00_05,A55_64_SOLSE_NWNAA_06_10,A55_64_SOLSE_NWNAA_11,A55_64_SOLSE_NWNAA_12,A55_64_SOLSE_NWNAA_13,A55_64_SOLSE_NWNAA_14,A55_64_SOLSE_NWNAA_15,A55_64_SOLSE_NWNAA_16,A55_64_SOLSE_NWNAA_YNS,A55_64_SOLSE_NWNAA_T,A55_64_SOLSE_PinE_NS_B00,A55_64_SOLSE_PinE_NS_00_05,A55_64_SOLSE_PinE_NS_06_10,A55_64_SOLSE_PinE_NS_11,A55_64_SOLSE_PinE_NS_12,A55_64_SOLSE_PinE_NS_13,A55_64_SOLSE_PinE_NS_14,A55_64_SOLSE_PinE_NS_15,A55_64_SOLSE_PinE_NS_16,A55_64_SOLSE_PinE_NS_YNS,A55_64_SOLSE_PinE_NS_T,A55_64_SOLSE_T_B00,A55_64_SOLSE_T_00_05,A55_64_SOLSE_T_06_10,A55_64_SOLSE_T_11,A55_64_SOLSE_T_12,A55_64_SOLSE_T_13,A55_64_SOLSE_T_14,A55_64_SOLSE_T_15,A55_64_SOLSE_T_16,A55_64_SOLSE_T_YNS,A55_64_SOLSE_T_T,A55_64_L_PinE_NS_B00,A55_64_L_PinE_NS_00_05,A55_64_L_PinE_NS_06_10,A55_64_L_PinE_NS_11,A55_64_L_PinE_NS_12,A55_64_L_PinE_NS_13,A55_64_L_PinE_NS_14,A55_64_L_PinE_NS_15,A55_64_L_PinE_NS_16,A55_64_L_PinE_NS_YNS,A55_64_L_PinE_NS_T,A55_64_T_B00,A55_64_T_00_05,A55_64_T_06_10,A55_64_T_11,A55_64_T_12,A55_64_T_13,A55_64_T_14,A55_64_T_15,A55_64_T_16,A55_64_T_YNS,A55_64_T_T,A65_74_SEO_B00,A65_74_SEO_00_05,A65_74_SEO_06_10,A65_74_SEO_11,A65_74_SEO_12,A65_74_SEO_13,A65_74_SEO_14,A65_74_SEO_15,A65_74_SEO_16,A65_74_SEO_YNS,A65_74_SEO_T,A65_74_SOLSE_VWW_B00,A65_74_SOLSE_VWW_00_05,A65_74_SOLSE_VWW_06_10,A65_74_SOLSE_VWW_11,A65_74_SOLSE_VWW_12,A65_74_SOLSE_VWW_13,A65_74_SOLSE_VWW_14,A65_74_SOLSE_VWW_15,A65_74_SOLSE_VWW_16,A65_74_SOLSE_VWW_YNS,A65_74_SOLSE_VWW_T,A65_74_SOLSE_NWNAA_B00,A65_74_SOLSE_NWNAA_00_05,A65_74_SOLSE_NWNAA_06_10,A65_74_SOLSE_NWNAA_11,A65_74_SOLSE_NWNAA_12,A65_74_SOLSE_NWNAA_13,A65_74_SOLSE_NWNAA_14,A65_74_SOLSE_NWNAA_15,A65_74_SOLSE_NWNAA_16,A65_74_SOLSE_NWNAA_YNS,A65_74_SOLSE_NWNAA_T,A65_74_SOLSE_PinE_NS_B00,A65_74_SOLSE_PinE_NS_00_05,A65_74_SOLSE_PinE_NS_06_10,A65_74_SOLSE_PinE_NS_11,A65_74_SOLSE_PinE_NS_12,A65_74_SOLSE_PinE_NS_13,A65_74_SOLSE_PinE_NS_14,A65_74_SOLSE_PinE_NS_15,A65_74_SOLSE_PinE_NS_16,A65_74_SOLSE_PinE_NS_YNS,A65_74_SOLSE_PinE_NS_T,A65_74_SOLSE_T_B00,A65_74_SOLSE_T_00_05,A65_74_SOLSE_T_06_10,A65_74_SOLSE_T_06,A65_74_SOLSE_T_12,A65_74_SOLSE_T_13,A65_74_SOLSE_T_14,A65_74_SOLSE_T_15,A65_74_SOLSE_T_16,A65_74_SOLSE_T_YNS,A65_74_SOLSE_T_T,A65_74_L_PinE_NS_B00,A65_74_L_PinE_NS_00_05,A65_74_L_PinE_NS_06_10,A65_74_L_PinE_NS_11,A65_74_L_PinE_NS_12,A65_74_L_PinE_NS_13,A65_74_L_PinE_NS_14,A65_74_L_PinE_NS_15,A65_74_L_PinE_NS_16,A65_74_L_PinE_NS_YNS,A65_74_L_PinE_NS_T,A65_74_T_B00,A65_74_T_00_05,A65_74_T_06_10,A65_74_T_11,A65_74_T_12,A65_74_T_13,A65_74_T_14,A65_74_T_15,A65_74_T_16,A65_74_T_YNS,A65_74_T_T,A75_84_SEO_B00,A75_84_SEO_00_05,A75_84_SEO_06_10,A75_84_SEO_11,A75_84_SEO_12,A75_84_SEO_13,A75_84_SEO_14,A75_84_SEO_15,A75_84_SEO_16,A75_84_SEO_YNS,A75_84_SEO_T,A75_84_SOLSE_VWW_B00,A75_84_SOLSE_VWW_00_05,A75_84_SOLSE_VWW_06_10,A75_84_SOLSE_VWW_11,A75_84_SOLSE_VWW_12,A75_84_SOLSE_VWW_13,A75_84_SOLSE_VWW_14,A75_84_SOLSE_VWW_15,A75_84_SOLSE_VWW_16,A75_84_SOLSE_VWW_YNS,A75_84_SOLSE_VWW_T,A75_84_SOLSE_NWNAA_B00,A75_84_SOLSE_NWNAA_00_05,A75_84_SOLSE_NWNAA_06_10,A75_84_SOLSE_NWNAA_11,A75_84_SOLSE_NWNAA_12,A75_84_SOLSE_NWNAA_13,A75_84_SOLSE_NWNAA_14,A75_84_SOLSE_NWNAA_15,A75_84_SOLSE_NWNAA_16,A75_84_SOLSE_NWNAA_YNS,A75_84_SOLSE_NWNAA_T,A75_84_SOLSE_PinE_NS_B00,A75_84_SOLSE_PinE_NS_00_05,A75_84_SOLSE_PinE_NS_06_10,A75_84_SOLSE_PinE_NS_11,A75_84_SOLSE_PinE_NS_12,A75_84_SOLSE_PinE_NS_13,A75_84_SOLSE_PinE_NS_14,A75_84_SOLSE_PinE_NS_15,A75_84_SOLSE_PinE_NS_16,A75_84_SOLSE_PinE_NS_YNS,A75_84_SOLSE_PinE_NS_T,A75_84_SOLSE_T_B00,A75_84_SOLSE_T_00_05,A75_84_SOLSE_T_06_10,A75_84_SOLSE_T_11,A75_84_SOLSE_T_12,A75_84_SOLSE_T_13,A75_84_SOLSE_T_14,A75_84_SOLSE_T_15,A75_84_SOLSE_T_16,A75_84_SOLSE_T_YNS,A75_84_SOLSE_T_T,A75_84_L_PinE_NS_B00,A75_84_L_PinE_NS_00_05,A75_84_L_PinE_NS_06_10,A75_84_L_PinE_NS_11,A75_84_L_PinE_NS_12,A75_84_L_PinE_NS_13
11101,5,0,0,0,0,6,435,43,4,4,0,0,4,0,0,0,4,67,4,0,0,0,0,0,0,0,0,0,3,428,30,17,3,8,3,5,0,0,12,506,0,0,0,0,0,0,0,0,0,0,0,1619,83,52,10,14,3,7,3,3,58,1857,1528,16,9,6,3,0,0,3,0,41,1609,429,0,4,0,0,0,0,0,0,9,446,41,3,3,0,0,3,0,4,0,0,54,3,0,0,0,0,0,0,0,0,3,4,470,8,8,0,0,3,0,4,0,14,509,4,0,0,0,0,0,0,0,0,4,15,2001,22,19,6,3,3,3,5,0,58,2125,781,5,0,3,0,3,0,0,0,36,828,234,6,0,0,0,0,3,0,0,8,254,61,3,3,0,0,0,0,0,0,3,71,3,0,0,0,0,0,0,0,0,4,8,301,6,3,0,0,0,3,0,0,8,331,4,0,0,0,0,0
11102,3,3,6,0,0,3,222,16,4,5,0,0,4,0,0,3,3,36,3,0,0,0,0,0,0,0,0,0,3,198,21,10,0,3,9,6,3,3,4,263,0,0,0,0,0,0,0,0,0,6,7,1114,65,28,6,3,9,3,8,3,42,1287,1271,24,12,5,0,3,0,4,0,43,1349,223,3,3,0,0,0,0,0,0,8,239,20,0,4,0,0,0,0,0,0,0,29,4,0,0,0,0,0,0,0,0,0,7,243,3,10,0,0,0,0,0,0,9,272,0,0,0,0,0,0,0,0,0,8,8,1515,28,13,5,3,3,0,3,0,60,1626,688,13,4,0,0,0,0,0,0,41,753,121,0,3,0,0,0,0,4,0,6,136,19,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,5,139,0,3,0,0,0,0,4,0,13,157,3,0,0,0,0,0
11103,4,6,0,3,3,16,801,115,19,9,3,11,3,3,3,11,12,188,9,0,0,0,0,0,0,0,0,0,8,838,56,26,8,16,5,3,8,9,31,996,0,0,0,0,0,0,0,0,0,7,10,2414,103,61,17,21,14,15,14,13,93,2752,1533,8,9,4,3,0,0,0,3,48,1607,650,4,8,0,0,0,0,3,0,17,687,142,5,10,5,3,7,3,0,0,12,188,6,0,0,0,0,0,0,0,0,0,10,801,17,19,5,3,7,5,3,0,30,884,13,0,0,0,0,0,0,0,0,19,38,2345,21,30,5,4,7,8,3,3,95,2527,687,3,7,0,0,0,0,3,0,30,726,473,0,3,0,0,0,3,0,0,24,503,272,0,3,0,3,0,0,0,0,14,295,3,0,0,0,0,0,0,0,0,0,3,746,0,8,0,3,0,0,0,3,35,802,10,0,0,0,0,0
11201,5,0,0,3,0,15,276,14,0,0,0,0,0,0,0,0,0,20,4,0,0,0,0,0,0,0,0,0,4,245,15,10,3,5,0,0,3,0,10,294,8,0,0,0,0,0,0,0,0,0,8,1716,95,38,10,12,7,6,9,4,70,1959,1409,31,18,6,3,3,4,0,0,51,1529,177,5,4,3,3,0,0,0,0,4,199,7,0,0,0,0,0,0,0,0,3,12,8,0,0,0,0,0,0,0,0,0,8,191,5,6,3,3,0,0,0,0,4,217,4,0,0,0,0,0,0,0,0,3,6,1601,37,22,4,6,6,4,0,0,64,1746,595,13,7,0,0,0,0,0,0,26,647,87,8,3,0,0,0,0,0,0,4,104,6,3,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,5,99,10,9,0,0,0,0,0,0,7,122,14,0,0,0,0,0
11202,0,4,0,0,0,0,178,0,3,3,3,0,0,3,3,4,0,20,0,0,0,0,0,0,0,0,0,0,0,159,11,7,3,0,4,3,0,4,3,198,0,0,0,0,0,0,0,0,0,4,6,1156,35,31,3,4,3,3,3,8,48,1294,876,12,9,3,0,0,0,0,0,30,927,151,4,3,0,0,0,0,0,0,3,167,3,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,164,7,3,4,0,0,0,0,0,3,184,5,0,0,0,0,0,0,0,0,3,3,1035,13,12,7,0,3,0,3,0,34,1112,326,3,3,0,0,0,0,0,0,15,351,95,3,0,0,0,0,0,0,0,5,102,11,3,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,108,7,0,0,0,0,0,0,0,5,120,7,0,0,0,0,0
11203,0,0,0,3,4,6,261,17,0,0,3,0,7,0,0,0,3,33,3,0,0,0,0,0,0,0,0,0,7,231,21,17,5,0,7,0,3,4,12,294,4,0,0,0,0,0,0,0,0,3,8,1872,101,66,14,20,13,3,6,8,87,2180,2101,70,49,19,12,3,3,7,0,77,2340,219,5,7,0,0,0,0,0,0,11,247,17,0,0,0,0,0,0,0,0,0,23,4,0,0,0,0,0,0,0,0,0,4,240,6,8,0,0,3,0,0,0,11,277,9,0,0,0,0,0,0,0,0,0,9,2345,80,58,19,12,4,3,4,0,87,2619,1458,66,21,7,0,3,4,0,3,85,1645,201,0,0,0,0,0,0,0,0,6,210,11,0,3,0,0,0,0,0,0,4,24,3,0,0,0,0,0,0,0,0,0,5,214,0,3,0,0,3,0,0,0,17,235,8,0,0,0,0,0
11301,7,6,3,3,4,10,291,40,7,12,3,7,3,7,3,8,14,112,0,0,0,0,0,0,0,0,0,0,0,253,41,25,4,13,7,4,3,10,28,401,0,0,0,0,0,0,0,0,0,0,3,487,64,45,10,20,7,10,6,10,50,709,289,3,0,3,0,0,0,0,0,15,315,290,8,5,0,0,0,0,0,0,18,318,68,7,3,0,0,0,0,5,0,11,96,3,0,0,0,0,0,0,0,0,0,3,358,16,7,3,3,0,0,5,0,25,421,0,0,0,0,0,0,0,0,0,3,4,648,22,7,5,3,4,0,5,0,38,730,140,3,0,0,0,0,0,0,0,8,154,233,3,0,0,0,0,0,0,0,22,257,153,9,0,0,0,0,0,0,0,14,173,3,0,0,0,0,0,0,0,0,0,3,386,12,0,0,0,0,0,0,0,32,434,0,0,0,0,0,0
11302,0,0,0,0,0,0,38,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,30,0,6,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,7,7,182,7,18,0,0,0,0,3,0,9,222,164,0,0,0,0,0,0,0,0,9,179,17,0,0,0,0,0,0,0,0,0,17,8,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,191,3,0,0,0,0,0,0,0,9,206,80,0,0,0,0,0,0,0,0,3,87,25,0,0,0,0,0,0,0,0,3,24,3,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,4,31,0,0,0,0,0,0,0,0,3,35,0,0,0,0,0,0
11303,3,0,0,3,0,12,176,12,0,3,0,3,0,3,4,11,11,50,0,0,0,0,0,0,0,0,0,0,0,117,28,21,0,9,3,4,10,8,23,228,0,0,0,0,0,0,0,0,0,17,17,703,64,35,9,12,8,6,10,8,71,930,652,12,11,0,0,0,3,0,0,21,702,88,4,6,0,0,0,3,0,0,12,112,10,0,6,3,0,3,0,3,0,0,23,3,0,0,0,0,0,0,0,0,0,3,95,7,11,0,0,5,3,3,0,18,144,3,0,0,0,0,0,0,0,0,5,4,754,15,19,0,0,8,7,3,0,44,846,306,6,4,3,0,0,0,0,3,13,336,65,0,0,0,0,0,0,0,0,3,66,5,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,3,3,65,0,0,0,0,0,0,0,0,11,77,0,0,0,0,0,0
11401,0,3,4,0,0,10,355,31,5,3,0,0,0,0,3,3,3,47,0,0,0,0,0,0,0,0,0,0,0,356,9,10,3,3,0,4,3,3,13,405,11,0,0,0,0,0,0,0,0,8,16,2149,74,44,5,3,5,4,9,3,78,2376,2710,27,23,7,11,0,6,0,0,92,2883,468,10,0,0,0,0,0,0,0,12,500,43,3,7,0,3,3,3,0,3,3,60,9,0,0,0,0,0,0,0,0,3,6,518,8,7,0,3,3,4,0,3,16,564,14,0,0,0,0,0,0,0,0,8,18,3240,37,31,9,17,3,12,0,3,116,3466,1470,22,3,3,0,0,0,0,0,51,1549,339,0,0,0,0,0,0,0,0,11,355,60,0,0,0,0,0,0,0,0,0,59,3,0,0,0,0,0,0,0,0,0,4,402,0,4,0,0,0,0,0,0,15,415,13,0,0,0,0,0
11402,0,0,4,0,0,5,211,12,0,0,0,0,3,0,0,5,9,28,5,0,0,0,0,0,0,0,0,0,5,194,13,5,0,0,3,4,0,5,14,238,0,0,0,0,0,0,0,0,0,0,0,1250,51,21,7,5,3,4,0,5,41,1378,1519,29,21,0,3,0,5,7,0,47,1638,247,3,5,3,0,0,0,0,0,4,258,21,0,0,0,0,0,0,3,0,0,29,3,0,0,0,0,0,0,0,0,0,3,268,3,7,3,0,0,0,3,0,4,288,6,0,0,0,0,0,0,0,0,0,7,1794,35,27,3,7,0,5,9,0,57,1934,765,13,8,3,0,0,0,0,0,31,822,126,3,0,0,0,0,0,0,0,4,134,20,0,3,0,0,0,0,0,0,4,23,3,0,0,0,0,0,0,0,0,0,3,144,3,3,0,0,0,0,0,0,7,158,3,0,0,0,0,0
11501,18,9,13,5,3,53,5177,592,116,185,46,63,56,94,61,31,105,1352,28,4,3,0,0,0,0,0,0,3,40,5252,426,303,61,87,62,104,65,35,165,6563,6,0,0,0,0,0,0,0,0,3,7,7852,613,375,74,95,78,115,72,36,216,9529,2241,31,27,3,5,4,3,5,5,47,2367,2621,63,61,15,12,15,12,6,11,39,2857,416,87,158,40,48,45,47,35,29,88,995,10,0,0,0,0,0,0,0,0,0,17,3045,154,213,52,63,59,63,42,43,133,3865,4,0,0,0,0,0,0,0,0,9,8,5292,180,242,58,68,62,60,47,47,189,6244,932,20,18,3,3,0,0,0,0,40,1020,844,47,30,7,3,6,0,3,0,27,968,363,69,72,15,15,9,7,6,7,22,579,9,0,0,0,0,0,0,0,0,3,18,1222,112,101,23,15,13,7,13,4,51,1568,4,0,0,0,0,0
11502,0,3,0,0,0,3,385,35,6,14,4,0,0,3,3,0,4,67,3,0,0,0,0,0,0,0,0,0,0,395,16,18,7,0,3,7,3,0,7,458,0,0,0,0,0,0,0,0,0,0,0,930,55,32,9,3,8,5,3,0,24,1065,554,9,9,3,0,0,0,0,0,10,580,313,4,6,3,0,0,0,0,0,4,331,39,0,4,0,0,0,3,0,0,3,62,0,0,0,0,0,0,0,0,0,0,0,357,4,6,3,0,0,4,0,0,6,394,0,0,0,0,0,0,0,0,0,0,0,907,12,15,4,0,0,4,0,0,17,972,243,10,0,0,0,0,0,0,0,9,263,170,0,0,0,0,0,0,0,0,3,180,43,0,4,0,0,0,0,3,0,3,57,3,0,0,0,0,0,0,0,0,0,0,217,0,4,0,3,0,0,3,0,13,247,0,0,0,0,0,0
11503,0,0,0,0,0,5,97,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,5,103,0,0,0,0,0,0,0,0,0,0,0,594,11,12,3,0,0,0,0,0,16,643,448,4,0,0,0,0,0,0,0,17,476,119,0,3,0,0,0,0,0,0,4,128,12,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,141,0,3,0,0,0,0,0,0,3,145,0,0,0,0,0,0,0,0,0,0,0,591,6,3,0,0,0,0,0,0,23,624,174,8,0,0,0,0,0,0,0,6,184,65,3,0,0,0,0,0,0,0,5,71,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,72,3,0,0,0,0,0,0,0,5,77,3,0,0,0,0,0
11504,0,0,0,3,3,11,632,77,9,23,9,6,3,4,13,3,15,155,4,0,0,0,0,0,0,0,0,0,6,639,44,34,16,6,6,10,15,8,23,790,0,0,0,0,0,0,0,0,0,0,3,1129,75,42,13,6,12,6,14,8,31,1339,379,0,7,0,0,0,0,7,0,8,405,322,11,7,3,0,3,0,3,0,7,362,48,5,9,5,4,0,3,8,0,3,93,0,0,0,0,0,0,0,0,0,0,0,372,17,17,7,5,3,4,11,3,13,449,0,0,0,0,0,0,0,0,0,0,0,749,20,22,6,5,7,4,11,3,21,857,134,4,7,0,0,0,0,0,0,7,152,116,3,0,0,0,0,0,0,0,3,125,40,11,10,7,0,3,0,3,0,3,74,0,0,0,0,0,0,0,0,0,0,0,159,11,13,6,0,3,0,3,0,8,198,0,0,0,0,0,0
11601,27,27,10,20,26,116,4666,684,127,173,36,43,52,54,45,50,112,1389,45,5,3,0,0,0,0,0,0,0,53,4622,506,325,67,70,75,66,65,85,232,6110,11,0,0,0,0,0,0,0,0,3,16,6265,595,368,68,76,81,67,68,86,288,7966,1627,29,15,4,0,0,0,3,0,43,1719,2455,104,72,12,10,10,10,11,12,61,2772,657,81,98,27,20,25,27,32,24,49,1032,21,3,0,0,0,0,0,0,0,4,25,3132,190,169,42,33,37,34,45,33,115,3835,8,0,0,0,0,0,0,0,0,4,15,4771,217,189,46,32,44,34,47,37,161,5566,707,7,12,3,0,0,0,0,0,21,747,997,37,33,4,3,8,0,0,0,22,1109,588,58,46,0,12,9,3,3,3,33,753,9,0,0,0,0,0,0,0,0,0,13,1591,95,78,3,13,20,5,9,3,51,1877,9,0,0,0,0,0
11602,12,22,8,21,10,43,2848,269,58,85,13,33,27,25,29,26,77,634,12,3,0,0,0,0,0,0,0,0,22,2575,389,186,22,48,49,33,44,41,118,3503,0,0,0,0,0,0,0,0,0,18,19,3570,498,225,27,57,55,40,52,38,159,4717,765,19,15,3,5,3,0,0,3,20,831,1136,68,77,14,17,17,10,18,11,35,1396,242,42,67,14,17,12,23,20,19,36,490,12,3,0,0,0,0,0,0,0,0,18,1392,107,145,26,32,35,32,31,31,69,1903,0,0,0,0,0,0,0,0,0,3,3,2152,129,156,33,34,39,32,31,29,91,2737,248,5,3,3,0,0,0,0,0,15,279,358,34,31,0,4,7,4,0,5,16,460,146,40,32,4,6,0,5,3,3,18,269,7,0,0,0,0,0,0,0,0,0,8,509,79,60,9,8,5,8,5,10,38,735,0,0,0,0,0,0
11603,22,31,13,25,14,88,3993,512,90,92,28,22,23,19,28,25,40,879,40,0,0,3,0,3,0,0,0,3,59,3860,397,257,62,49,57,37,49,33,133,4930,3,0,0,0,0,0,0,0,0,3,8,5123,440,286,62,51,58,42,50,35,175,6321,976,18,9,0,0,0,0,3,0,42,1046,1686,73,53,12,12,9,9,10,10,58,1931,444,68,68,14,15,21,10,17,19,24,707,28,0,0,0,0,0,0,0,0,6,32,2156,138,124,27,24,26,25,31,27,87,2673,8,0,0,0,0,0,0,0,0,4,14,3140,159,140,27,24,31,24,33,27,134,3730,499,0,4,0,3,0,0,0,0,24,534,511,25,11,0,3,0,0,0,3,15,567,395,50,34,8,3,3,4,7,3,23,524,8,0,0,0,0,0,0,0,0,0,8,910,74,47,9,9,5,4,7,3,41,1099,9,0,0,0,0,0
11701,3,4,0,7,7,37,1400,290,38,22,6,8,8,8,17,8,16,422,16,0,0,0,0,0,0,0,0,0,22,1569,98,49,13,9,7,12,21,17,55,1843,0,0,0,0,0,0,0,0,0,0,0,2127,128,61,9,13,15,12,25,17,76,2474,467,0,6,0,0,0,3,0,0,23,509,989,16,9,0,0,0,4,0,0,20,1043,385,21,16,8,10,6,9,0,3,17,462,12,0,0,0,0,0,0,0,0,0,17,1388,35,22,7,6,4,8,4,6,42,1523,0,0,0,0,0,0,0,0,0,3,4,1857,34,30,10,14,4,10,7,6,63,2034,195,3,3,3,0,0,0,0,0,3,206,558,3,0,0,0,0,0,0,0,23,591,424,11,16,3,5,0,0,0,0,14,472,9,0,0,0,0,0,0,0,0,3,5,985,19,16,3,3,0,0,0,0,37,1070,3,0,0,0,0,0
11702,0,3,0,0,0,31,1000,518,13,16,10,11,3,6,3,6,33,616,6,0,0,0,0,0,0,0,0,3,9,1439,53,24,16,11,10,5,3,6,65,1622,3,0,0,0,0,0,0,0,0,0,3,2145,76,40,16,12,11,10,3,6,87,2398,439,0,4,0,0,0,0,0,0,18,461,764,0,3,0,0,3,0,0,0,19,795,650,7,0,6,0,4,4,3,0,48,721,15,0,0,0,0,0,0,0,0,0,12,1425,10,0,6,0,6,4,3,3,72,1530,0,0,0,0,0,0,0,0,0,0,0,1867,10,9,6,0,4,4,3,3,91,1996,137,9,3,0,0,0,0,0,0,14,160,450,0,0,0,0,0,0,0,0,37,495,728,0,5,0,0,0,0,0,0,76,820,15,0,0,0,0,0,0,0,0,0,17,1197,0,10,0,0,0,0,0,0,116,1328,3,0,0,0,0,0
11703,18,26,28,27,16,62,2298,694,107,122,23,39,35,52,49,25,98,1243,19,0,0,0,0,0,0,0,0,3,19,2643,214,195,41,55,57,83,72,38,161,3562,0,0,3,0,0,0,0,0,0,4,11,5373,365,294,75,72,87,109,92,60,240,6771,1994,41,40,3,13,7,3,4,0,42,2153,1361,31,38,8,5,4,3,21,6,28,1511,682,71,84,22,30,23,18,18,10,55,1020,20,3,0,0,0,0,0,0,0,8,29,2062,104,122,29,36,32,26,40,20,85,2555,7,0,0,0,0,0,0,0,0,0,8,4062,145,169,35,43,30,27,47,21,131,4717,697,13,6,0,3,0,0,0,0,37,754,563,13,4,9,0,0,0,0,0,26,625,884,69,47,4,9,3,0,9,5,38,1073,14,0,0,0,0,0,0,0,0,0,14,1461,87,51,10,11,3,0,7,6,60,1702,0,0,0,0,0,0
11801,3,5,4,4,3,23,1440,96,16,17,4,6,5,5,9,10,12,170,7,0,0,0,0,0,0,0,0,0,14,1388,94,42,6,14,12,8,10,12,38,1618,3,0,0,0,0,0,0,0,0,0,4,4174,285,134,29,29,22,20,31,15,90,4823,2700,100,62,18,16,9,14,17,8,51,2978,1424,21,6,3,0,3,6,3,3,28,1488,136,10,22,5,4,0,3,6,0,4,189,15,0,0,0,0,0,0,0,0,0,14,1573,27,21,9,3,3,9,5,3,28,1688,6,0,0,0,0,0,0,0,0,3,9,4278,127,84,25,19,15,21,22,8,81,4673,1327,84,37,3,7,4,6,3,0,36,1505,778,11,7,0,4,0,0,0,3,24,828,222,11,3,4,3,0,0,3,0,4,256,3,0,0,0,0,0,0,0,0,0,3,1004,21,14,4,7,0,0,0,4,32,1089,12,0,0,0,0,0
11802,13,7,15,4,3,53,2598,390,43,57,9,14,24,24,11,13,47,629,23,0,0,0,0,0,0,0,0,0,23,2701,171,128,20,25,31,39,16,17,95,3250,0,0,0,0,0,0,0,0,0,47,51,4809,273,177,36,32,42,46,25,23,196,5653,1778,32,28,10,3,3,3,6,4,31,1909,2019,42,19,5,3,3,4,3,4,43,2137,484,29,43,10,8,13,14,13,3,26,651,21,0,0,0,0,0,0,0,0,3,24,2524,72,62,18,10,18,20,20,9,74,2820,8,0,0,0,0,0,0,0,0,41,46,4305,107,92,21,17,22,21,27,12,148,4769,768,25,19,4,0,8,0,0,0,20,852,1279,11,8,3,0,5,3,3,0,41,1351,707,32,27,0,3,3,4,0,0,27,810,22,0,0,0,0,0,0,0,0,0,26,2006,52,32,5,3,9,3,5,0,71,2184,0,0,0,0,0,0
11901,18,23,7,14,6,167,6234,2644,286,262,60,51,64,77,65,45,153,3714,46,3,3,0,0,0,0,0,0,3,59,8322,514,381,82,70,91,87,81,48,329,10001,10,0,3,0,0,0,0,0,0,3,16,9637,554,407,89,71,89,91,87,48,366,11444,1193,15,13,3,0,0,0,0,0,32,1255,3260,49,36,4,10,4,4,10,4,109,3493,1946,110,130,23,27,28,32,29,20,85,2430,36,0,0,0,0,0,0,0,0,0,37,5242,162,174,31,39,33,32,32,20,200,5961,6,0,0,0,0,0,0,0,0,10,15,6442,177,183,34,35,36,32,33,20,241,7238,559,4,0,0,0,0,0,0,0,32,597,1533,15,16,0,0,0,0,3,0,81,1654,1558,88,48,12,9,3,11,9,10,99,1847,19,4,0,0,0,0,0,0,0,0,28,3115,107,59,13,17,3,11,7,13,188,3531,3,0,0,0,0,0
11902,25,9,16,8,3,160,5258,2381,249,239,56,72,67,62,64,61,163,3410,41,7,0,0,0,0,0,0,0,3,54,7194,442,299,76,94,76,82,73,70,327,8726,11,0,0,0,0,0,0,0,0,10,23,8136,482,316,78,97,78,82,73,69,362,9772,742,7,0,0,0,0,0,0,0,25,773,3235,27,19,3,3,6,0,3,4,99,3398,2145,102,134,31,26,26,17,30,20,100,2641,54,0,0,0,0,0,0,0,0,4,56,5432,131,156,39,35,30,25,27,19,200,6096,4,0,0,0,0,0,0,0,0,5,7,6177,140,160,37,35,30,25,27,19,227,6878,304,4,0,0,0,0,0,0,0,21,328,1753,11,7,0,0,3,4,3,0,62,1846,2070,82,77,4,8,9,13,8,3,117,2400,28,3,0,0,0,0,0,0,0,3,35,3844,97,89,4,8,12,17,8,3,188,4279,6,0,0,0,0,0
