SA3_CODE_2016,F_Mauritius_0_4,F_Mauritius_5_14,F_Mauritius_15_24,F_Mauritius_25_44,F_Mauritius_45_54,F_Mauritius_55_64,F_Mauritius_65_74,F_Mauritius_75_84,F_Mauritius_85ov,F_Mauritius_Tot,F_Myanmar_0_4,F_Myanmar_5_14,F_Myanmar_15_24,F_Myanmar_25_44,F_Myanmar_45_54,F_Myanmar_55_64,F_Myanmar_65_74,F_Myanmar_75_84,F_Myanmar_85ov,F_Myanmar_Tot,F_Nepal_0_4,F_Nepal_5_14,F_Nepal_15_24,F_Nepal_25_44,F_Nepal_45_54,F_Nepal_55_64,F_Nepal_65_74,F_Nepal_75_84,F_Nepal_85ov,F_Nepal_Tot,F_Netherlands_0_4,F_Netherlands_5_14,F_Netherlands_15_24,F_Netherlands_25_44,F_Netherlands_45_54,F_Netherlands_55_64,F_Netherlands_65_74,F_Netherlands_75_84,F_Netherlands_85ov,F_Netherlands_Tot,F_New_Zealand_0_4,F_New_Zealand_5_14,F_New_Zealand_15_24,F_New_Zealand_25_44,F_New_Zealand_45_54,F_New_Zealand_55_64,F_New_Zealand_65_74,F_New_Zealand_75_84,F_New_Zealand_85ov,F_New_Zealand_Tot,F_Nthern_Ireland_0_4,F_Nthern_Ireland_5_14,F_Nthern_Ireland_15_24,F_Nthern_Ireland_25_44,F_Nthern_Ireland_45_54,F_Nthern_Ireland_55_64,F_Nthern_Ireland_65_74,F_Nthern_Ireland_75_84,F_Nthern_Ireland_85ov,F_Nthern_Ireland_Tot,F_Pakistan_0_4,F_Pakistan_5_14,F_Pakistan_15_24,F_Pakistan_25_44,F_Pakistan_45_54,F_Pakistan_55_64,F_Pakistan_65_74,F_Pakistan_75_84,F_Pakistan_85ov,F_Pakistan_Tot,F_PNG_0_4,F_PNG_5_14,F_PNG_15_24,F_PNG_25_44,F_PNG_45_54,F_PNG_55_64,F_PNG_65_74,F_PNG_75_84,F_PNG_85ov,F_PNG_Tot,F_Philippines_0_4,F_Philippines_5_14,F_Philippines_15_24,F_Philippines_25_44,F_Philippines_45_54,F_Philippines_55_64,F_Philippines_65_74,F_Philippines_75_84,F_Philippines_85ov,F_Philippines_Tot,F_Poland_0_4,F_Poland_5_14,F_Poland_15_24,F_Poland_25_44,F_Poland_45_54,F_Poland_55_64,F_Poland_65_74,F_Poland_75_84,F_Poland_85ov,F_Poland_Tot,F_Scotland_0_4,F_Scotland_5_14,F_Scotland_15_24,F_Scotland_25_44,F_Scotland_45_54,F_Scotland_55_64,F_Scotland_65_74,F_Scotland_75_84,F_Scotland_85ov,F_Scotland_Tot,F_Singapore_0_4,F_Singapore_5_14,F_Singapore_15_24,F_Singapore_25_44,F_Singapore_45_54,F_Singapore_55_64,F_Singapore_65_74,F_Singapore_75_84,F_Singapore_85ov,F_Singapore_Tot,F_South_Africa_0_4,F_South_Africa_5_14,F_South_Africa_15_24,F_South_Africa_25_44,F_South_Africa_45_54,F_South_Africa_55_64,F_South_Africa_65_74,F_South_Africa_75_84,F_South_Africa_85ov,F_South_Africa_Tot,F_SE_Europe_nfd_0_4,F_SE_Europe_nfd_5_14,F_SE_Europe_nfd_15_24,F_SE_Europe_nfd_25_44,F_SE_Europe_nfd_45_54,F_SE_Europe_nfd_55_64,F_SE_Europe_nfd_65_74,F_SE_Europe_nfd_75_84,F_SE_Europe_nfd_85ov,F_SE_Europe_nfd_Tot,F_Sri_Lanka_0_4,F_Sri_Lanka_5_14,F_Sri_Lanka_15_24,F_Sri_Lanka_25_44,F_Sri_Lanka_45_54,F_Sri_Lanka_55_64,F_Sri_Lanka_65_74,F_Sri_Lanka_75_84,F_Sri_Lanka_85ov,F_Sri_Lanka_Tot,F_Taiwan_0_4,F_Taiwan_5_14,F_Taiwan_15_24,F_Taiwan_25_44,F_Taiwan_45_54,F_Taiwan_55_64,F_Taiwan_65_74,F_Taiwan_75_84,F_Taiwan_85ov,F_Taiwan_Tot,F_Thailand_0_4,F_Thailand_5_14,F_Thailand_15_24,F_Thailand_25_44,F_Thailand_45_54,F_Thailand_55_64,F_Thailand_65_74,F_Thailand_75_84,F_Thailand_85ov,F_Thailand_Tot,F_FYROM_0_4,F_FYROM_5_14,F_FYROM_15_24,F_FYROM_25_44,F_FYROM_45_54,F_FYROM_55_64,F_FYROM_65_74,F_FYROM_75_84,F_FYROM_85ov,F_FYROM_Tot,F_Turkey_0_4,F_Turkey_5_14,F_Turkey_15_24,F_Turkey_25_44,F_Turkey_45_54,F_Turkey_55_64,F_Turkey_65_74,F_Turkey_75_84,F_Turkey_85ov,F_Turkey_Tot,F_USA_0_4,F_USA_5_14,F_USA_15_24,F_USA_25_44,F_USA_45_54,F_USA_55_64,F_USA_65_74,F_USA_75_84,F_USA_85ov,F_USA_Tot
10703,0,0,0,3,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,5,11,3,34,67,40,23,190,3,30,26,143,97,103,52,18,6,479,0,3,3,3,5,15,13,15,3,57,0,3,3,11,4,0,3,0,0,21,0,0,0,7,4,0,0,0,0,18,3,10,23,77,51,64,29,3,3,254,0,0,0,15,8,18,13,7,6,73,0,7,3,23,67,99,69,63,25,355,0,3,4,6,0,9,3,0,0,30,0,11,18,52,25,20,21,7,3,161,0,0,0,0,14,22,17,15,4,62,0,0,4,6,8,3,0,0,0,21,0,0,0,8,0,0,0,0,0,9,0,9,11,56,22,3,4,0,0,117,0,3,0,37,87,138,89,38,14,410,0,0,0,21,26,10,11,5,3,78,0,6,13,27,31,19,11,3,0,109
10704,0,0,0,0,3,3,0,0,0,8,3,5,18,47,11,9,12,0,0,101,0,0,3,22,0,0,0,0,0,26,0,3,7,20,18,45,79,56,31,253,0,37,63,236,139,130,66,31,11,713,0,0,0,11,6,15,18,8,3,67,0,0,7,42,6,6,0,0,0,63,0,0,0,18,7,3,0,0,0,36,4,16,20,137,54,95,34,5,3,367,0,3,0,28,14,33,17,18,24,135,0,11,3,41,71,100,110,79,32,443,3,9,5,18,6,9,0,3,0,52,0,15,21,82,35,35,26,12,0,224,0,0,3,16,20,42,32,29,12,157,3,6,17,45,11,12,8,9,0,104,0,0,3,27,5,6,4,0,0,51,9,30,53,154,36,25,9,0,0,316,0,0,4,60,99,121,129,95,18,521,0,0,0,26,73,22,31,21,0,184,7,16,43,90,40,27,30,4,0,271
10801,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,9,28,16,3,60,0,3,5,25,27,52,46,17,9,181,0,0,0,0,0,0,4,3,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,8,0,3,4,41,8,14,7,0,0,82,0,0,0,0,0,3,7,10,0,18,0,0,0,0,8,19,21,13,8,69,0,0,0,0,0,0,0,0,0,4,0,4,0,13,3,3,19,0,0,39,0,0,0,0,0,0,7,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,13,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,4,6,4,6,0,0,26
10802,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,19,28,8,6,60,0,0,7,50,59,80,49,15,8,272,0,0,0,0,4,3,7,0,0,15,0,3,0,0,0,0,0,0,0,4,0,0,0,7,6,3,0,0,0,18,3,3,0,56,23,31,16,3,0,143,0,0,0,0,0,3,0,0,3,7,0,3,0,3,10,22,24,13,5,78,0,0,0,0,4,3,0,0,0,11,0,0,0,9,8,17,15,3,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,13,0,0,4,4,0,0,0,0,0,8,5,0,0,22,10,9,3,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,8,8,10,16,0,0,46
10803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10804,0,0,0,0,3,0,0,0,0,6,0,0,0,3,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,13,0,0,0,6,15,16,65,35,19,160,0,10,15,102,123,116,104,45,19,543,0,0,0,6,4,3,9,15,3,42,0,0,0,3,0,0,0,0,0,3,0,0,0,8,9,13,0,0,0,34,0,10,19,69,47,30,16,3,3,196,0,0,0,7,4,5,3,5,3,27,0,5,3,17,31,34,78,37,19,223,0,3,0,0,6,6,4,0,0,24,0,7,9,30,29,29,24,10,0,140,0,0,0,0,0,3,0,8,3,10,0,0,0,4,4,0,3,0,0,15,0,0,0,3,3,0,0,0,0,8,0,3,3,27,16,6,0,0,0,63,0,0,0,0,0,3,0,0,0,7,0,0,0,4,3,0,0,0,0,4,3,25,5,28,13,29,16,3,0,121
10805,0,0,0,0,0,5,0,0,0,6,0,0,3,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,3,5,13,37,11,5,81,0,12,12,37,48,72,49,18,13,251,0,0,0,0,6,4,3,3,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,6,8,3,0,0,0,20,0,0,3,40,45,44,22,5,0,155,0,0,0,5,0,3,0,0,0,11,0,0,3,0,12,20,29,14,5,82,0,0,0,3,0,0,0,0,0,10,0,3,3,9,14,12,18,0,0,52,0,0,0,0,0,3,3,0,0,9,0,0,0,3,5,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,4,0,18,7,4,3,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,10,11,8,11,0,0,55
10901,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,5,34,34,25,0,0,0,0,0,101,0,3,0,13,13,20,34,22,12,112,4,22,15,69,66,65,40,13,0,303,0,0,0,0,0,0,3,4,0,10,0,3,0,5,0,0,0,0,0,10,0,0,0,3,9,0,0,0,0,13,3,9,16,83,36,31,16,3,0,201,0,0,0,4,0,3,3,0,7,16,0,0,0,5,8,18,15,16,11,79,0,0,0,3,6,3,0,0,0,17,0,3,11,22,19,4,11,0,4,76,0,0,0,3,0,0,7,5,3,16,3,3,9,33,6,4,0,0,0,58,0,0,0,0,0,0,0,0,0,6,0,0,9,31,11,6,3,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,22,10,10,3,0,0,60
10902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,10,0,4,3,13,10,7,6,5,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,3,3,12,4,4,3,0,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,3,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,5,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,3,0,0,10
10903,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,5,0,0,0,3,8,12,29,10,4,72,0,16,15,47,38,32,27,12,4,178,0,0,0,0,0,0,3,0,0,11,0,3,0,3,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,8,4,7,8,45,25,14,4,3,0,109,0,0,0,0,0,3,0,0,0,8,0,0,0,3,5,16,37,22,4,94,0,0,0,0,3,0,3,0,0,9,0,8,4,15,8,4,5,0,0,45,0,0,0,0,0,4,0,4,0,10,0,3,0,14,3,4,3,0,0,22,0,0,3,24,0,0,0,0,0,24,0,4,0,15,6,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,3,7,3,0,0,24
11001,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,7,0,0,23,63,4,0,0,0,0,87,0,0,0,6,3,13,12,4,3,40,3,15,25,40,40,37,20,3,3,187,0,0,0,3,0,0,3,0,0,6,0,0,0,3,0,0,0,0,0,9,0,0,0,12,10,4,0,0,0,27,0,4,20,51,8,19,0,0,0,111,0,0,0,3,0,3,0,0,0,3,0,3,6,5,5,12,19,5,3,59,0,8,0,4,0,4,3,3,0,17,0,3,10,16,10,5,4,0,0,52,0,0,0,0,0,0,0,0,0,0,0,5,3,16,3,4,0,0,0,37,0,0,4,24,0,3,0,0,0,33,0,0,3,14,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,7,20,5,19,11,6,0,84
11002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,4,4,12,6,4,31,0,8,7,41,28,27,36,10,4,158,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,15,27,50,32,18,3,0,0,144,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,8,8,15,7,34,0,0,0,0,0,0,0,0,0,0,0,0,3,10,8,5,3,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,5,0,0,0,0,0,13,0,3,0,6,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,32,10,11,7,0,0,75
11003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,5,0,0,0,0,0,0,3,3,0,13,0,4,3,25,15,19,9,3,0,77,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,6,0,3,10,27,13,8,4,0,0,70,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,4,3,3,0,19,0,0,0,0,0,0,0,0,0,4,0,0,0,16,3,0,0,0,0,23,0,0,0,0,0,0,4,0,0,8,0,0,0,4,0,0,0,3,0,11,0,0,0,4,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,10,4,3,32
11004,0,0,0,0,0,0,0,0,0,0,0,0,3,15,3,0,0,0,0,20,0,0,0,14,0,0,0,0,0,18,0,0,0,8,3,11,20,6,3,57,0,9,16,87,57,59,40,18,7,291,0,0,0,0,0,0,0,3,0,12,0,4,0,14,0,0,0,0,0,18,0,0,0,9,3,3,0,0,0,16,5,31,28,119,35,37,28,0,0,281,0,0,0,0,0,3,3,0,5,13,0,0,0,10,12,16,20,13,6,74,0,0,8,4,8,5,5,3,0,30,3,11,12,39,21,11,7,3,0,107,0,0,0,0,0,0,0,0,0,4,0,4,0,13,4,0,0,0,0,23,6,0,10,32,0,0,0,0,0,54,0,3,0,19,9,6,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,15,20,16,8,4,0,80
11101,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,11,0,0,0,9,0,0,0,0,0,6,0,4,0,14,10,14,58,13,12,128,3,22,33,178,124,85,61,30,16,551,0,0,0,3,3,4,8,6,3,29,0,3,0,5,3,0,0,0,0,15,0,0,3,11,3,16,0,0,0,37,3,17,20,118,62,65,20,3,4,313,0,0,0,8,8,13,19,10,27,97,0,6,12,17,43,51,66,45,28,266,0,0,3,10,7,3,4,3,0,30,0,11,28,53,43,40,11,7,0,191,0,0,0,0,11,7,10,5,3,32,0,0,0,16,7,3,8,3,0,35,0,0,0,3,0,3,0,0,0,11,3,4,11,79,19,8,4,0,0,123,0,0,0,3,24,26,31,17,5,112,0,0,0,3,3,4,0,0,0,8,0,28,22,47,25,32,6,3,0,168
11102,0,0,3,3,0,10,3,0,0,21,0,0,4,7,3,0,0,0,0,14,0,0,0,5,0,0,0,0,0,5,0,0,0,5,9,24,55,27,18,135,7,13,35,150,103,87,87,48,21,550,0,0,0,3,0,0,9,3,0,20,0,7,0,15,0,0,3,0,0,28,0,0,4,14,7,9,8,0,0,49,0,9,15,69,42,57,16,3,0,217,0,0,0,8,0,3,15,6,5,30,0,9,0,17,20,23,53,24,14,158,0,0,6,4,0,3,3,0,0,18,0,4,26,36,36,23,12,7,3,144,0,0,0,3,0,3,6,5,3,20,0,6,3,17,6,3,3,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,3,38,14,9,0,0,0,66,0,0,0,3,5,0,0,0,3,13,0,0,0,0,0,0,3,0,0,4,0,10,14,36,20,9,10,0,0,105
11103,0,0,6,5,4,3,8,3,0,22,0,0,3,14,0,3,0,0,0,18,0,7,10,29,3,0,0,0,0,46,0,4,3,16,12,18,41,16,16,122,9,35,87,281,179,151,65,34,6,857,0,0,0,7,5,4,8,6,0,36,4,9,3,42,0,0,5,0,0,68,0,0,9,31,18,11,3,0,0,65,4,38,43,209,123,119,51,18,3,615,0,0,0,28,13,23,28,37,32,167,0,10,4,54,27,72,70,32,28,300,0,4,42,30,9,5,5,0,0,106,4,9,35,98,34,26,10,12,0,229,0,0,0,3,21,21,16,23,3,80,0,9,16,56,20,9,5,3,0,113,3,3,26,85,4,3,0,0,0,118,0,6,25,101,33,16,3,0,0,186,0,0,3,20,57,87,84,74,19,341,0,0,0,3,5,0,0,0,0,10,4,29,48,143,44,28,20,3,4,326
11201,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,4,5,29,31,33,44,25,11,177,3,47,47,200,153,163,99,34,13,765,0,0,0,3,3,3,8,0,0,19,0,0,0,0,0,0,0,0,0,10,0,0,4,16,29,15,3,0,0,67,3,10,7,47,27,32,11,8,0,133,0,0,0,12,3,3,0,3,4,29,0,3,5,29,22,27,37,14,12,148,3,0,0,7,7,3,0,0,0,28,0,11,12,56,44,31,26,20,8,205,0,0,0,0,0,0,3,0,0,6,0,0,0,3,3,7,3,3,0,21,0,0,0,4,3,0,0,0,0,10,0,7,8,49,24,9,8,0,0,102,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,3,7,11,17,82,59,55,30,9,0,279
11202,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,7,10,17,33,14,3,95,0,14,33,85,100,122,63,13,5,438,0,0,0,0,0,3,7,3,3,13,0,3,0,9,0,3,0,0,0,10,0,3,0,9,13,8,3,0,0,44,3,12,23,90,65,38,20,3,0,248,0,0,0,4,0,3,3,3,3,18,0,4,0,6,8,30,24,10,8,95,0,0,0,3,7,0,3,0,0,15,0,4,8,23,13,13,6,5,0,78,0,0,0,0,0,0,0,0,0,7,0,3,0,3,5,3,0,0,0,13,0,0,0,8,3,0,0,0,0,15,3,6,3,28,16,7,3,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,29,7,20,18,7,4,94
11203,0,0,0,4,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,12,0,0,0,12,10,21,57,32,11,145,3,36,65,329,255,276,212,110,49,1336,0,0,0,3,7,7,15,6,3,46,0,0,0,0,0,0,0,0,0,3,0,0,0,25,19,15,6,3,0,68,4,14,19,132,76,71,28,7,3,364,0,0,0,14,0,8,6,3,3,31,0,3,0,22,24,49,73,61,34,268,0,0,0,8,4,3,9,0,0,23,0,5,15,48,32,24,20,11,0,155,0,0,0,3,3,0,10,6,0,28,0,0,0,3,3,3,0,0,0,14,0,0,0,13,5,0,3,0,0,25,0,5,12,63,28,20,3,0,0,129,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,5,3,16,11,43,26,36,21,7,3,173
11301,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,8,3,0,5,0,3,25,3,48,56,103,43,29,11,6,3,300,0,0,0,0,0,0,0,0,0,3,0,14,7,27,0,0,0,0,0,50,0,0,0,7,3,0,0,0,0,6,11,18,17,80,27,39,14,3,5,220,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,10,6,3,33,0,0,0,3,0,0,0,0,0,4,3,8,14,29,13,4,8,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,0,0,0,0,21,0,0,18,83,0,0,0,0,0,106,0,0,9,22,10,3,0,0,0,44,0,0,0,0,0,0,3,0,0,4,0,5,4,22,10,6,4,0,0,40,0,0,3,3,5,3,0,4,0,32
11302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,19,0,4,12,30,18,18,11,3,0,89,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,3,15,6,9,0,0,0,32,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,7,9,3,0,31,0,0,0,0,0,3,0,0,0,3,0,9,14,20,11,3,0,0,0,49,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,20,0,0,0,0,0,24,0,0,0,8,3,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,13
11303,0,0,0,0,0,0,0,0,0,6,0,10,6,42,4,0,0,0,0,62,0,5,0,19,4,3,0,0,0,33,0,0,3,3,3,12,31,12,6,72,3,9,30,79,62,69,33,13,6,307,0,0,0,0,5,3,8,6,0,20,3,11,6,20,3,0,3,0,0,48,0,3,3,7,3,7,0,0,0,26,7,46,19,112,43,29,17,3,0,268,0,0,0,3,3,0,0,3,3,14,0,3,10,5,27,15,35,10,3,107,0,0,3,9,3,3,0,0,0,27,0,16,17,42,19,7,10,3,0,118,0,0,0,0,4,6,0,3,3,16,0,3,3,25,6,3,3,0,0,53,0,0,11,44,3,0,0,0,0,57,0,0,3,20,15,3,3,0,0,47,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,12,33,16,9,13,0,0,83
11401,0,0,0,0,3,3,7,3,0,17,0,0,0,3,0,0,0,0,0,8,0,0,3,9,3,0,0,0,0,19,0,0,0,8,11,40,79,53,22,208,3,29,17,136,111,141,116,39,10,593,0,0,0,5,8,7,27,4,3,52,0,3,0,3,0,3,0,0,0,7,0,0,0,7,8,8,4,5,0,35,3,14,19,80,67,67,30,4,0,286,0,0,0,13,4,14,12,10,3,58,0,4,3,13,36,62,82,61,20,282,0,0,0,3,6,3,8,4,0,25,0,5,4,29,18,21,36,10,0,128,0,0,0,0,3,16,3,9,0,31,0,4,0,6,5,3,5,0,0,26,0,0,0,3,0,0,0,0,0,3,4,8,3,44,23,11,8,0,0,95,0,0,0,3,0,8,9,0,0,13,0,0,0,0,0,0,3,0,0,3,6,11,13,48,20,27,31,6,0,155
11402,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,5,8,50,0,4,0,0,0,63,0,0,0,3,6,21,44,16,14,103,3,8,16,76,66,82,93,36,7,396,0,0,0,3,0,0,8,3,0,20,0,0,0,0,0,0,3,0,0,0,0,0,0,10,7,9,0,0,0,28,0,0,10,38,18,15,11,0,0,93,0,0,0,4,3,9,9,6,5,42,0,3,3,10,18,39,49,32,12,172,0,6,7,3,5,3,0,0,0,27,0,3,6,30,18,19,33,6,0,120,0,0,0,0,6,0,3,3,0,18,0,0,0,6,0,0,0,3,3,13,0,3,3,9,4,3,0,3,0,23,3,0,0,20,7,5,0,0,0,27,0,0,0,3,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,5,0,4,14,22,22,20,21,4,0,107
11501,0,0,0,11,25,23,21,4,0,85,0,4,0,28,23,15,19,0,0,90,3,0,9,50,10,3,0,0,0,75,0,11,7,16,16,15,50,23,13,165,8,101,134,240,192,188,90,22,12,991,0,0,0,6,12,13,22,8,4,63,4,22,27,145,64,33,15,9,3,331,0,0,3,22,15,13,8,8,0,56,3,26,44,304,217,264,148,24,18,1044,0,3,3,72,42,69,27,15,9,243,0,14,6,28,33,39,58,20,22,219,12,38,66,84,79,69,48,15,3,404,19,120,206,348,268,146,68,46,13,1230,0,0,0,4,20,8,8,6,3,56,10,63,98,403,359,287,130,57,34,1431,4,6,16,124,53,84,33,3,0,324,0,5,26,114,43,24,8,0,0,226,0,0,0,3,5,5,3,0,0,20,0,0,4,37,46,10,8,5,0,109,8,91,150,114,52,30,17,5,0,471
11502,0,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,4,8,3,18,8,5,43,0,9,9,43,40,43,30,9,0,185,0,0,0,0,0,0,0,0,0,8,0,0,0,10,3,0,0,3,0,15,0,0,0,0,3,0,0,0,0,8,0,0,5,23,25,17,7,3,0,80,0,0,0,7,3,7,4,0,3,22,0,0,0,9,12,5,12,5,4,54,0,3,4,8,5,4,3,0,0,29,0,25,21,51,27,25,7,5,0,166,0,0,0,0,0,0,4,0,0,3,0,3,3,9,15,15,6,3,0,52,0,0,3,11,7,9,3,0,0,38,0,0,0,14,8,3,0,0,0,23,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,7,18,19,9,5,0,3,65
11503,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,6,11,11,0,43,0,5,4,48,39,39,19,6,0,161,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,4,12,17,12,3,0,0,43,0,0,0,0,0,0,0,3,0,9,0,0,0,0,6,11,11,3,0,30,0,0,0,3,0,4,0,0,0,11,0,5,3,19,5,5,7,0,0,51,0,0,0,0,0,4,4,0,0,11,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,4,7,9,12,3,3,0,45
