SA3_CODE_2016,MSEO_SEO,MSEO_SOLSE_VWorW,MSEO_SOLSE_NWorNAA,MSEO_SOLSE_Tot,MSEO_NS,MSEO_Tot,MOL_Afrikaans_SEO,MOL_Afrikaans_SOLSE_VWorW,MOL_Afrikaans_SOLSE_NWorNAA,MOL_Afrikaans_SOLSE_Tot,MOL_Afrikaans_NS,MOL_Afrikaans_Tot,MOL_Arabic_SEO,MOL_Arabic_SOLSE_VWorW,MOL_Arabic_SOLSE_NWorNAA,MOL_Arabic_SOLSE_Tot,MOL_Arabic_NS,MOL_Arabic_Tot,MOL_AIndLng_SEO,MOL_AIndLng_SOLSE_VWorW,MOL_AIndLng_SOLSE_NWorNAA,MOL_AIndLng_SOLSE_Tot,MOL_AIndLng_NS,MOL_AIndLng_Tot,MOL_CL_Canton_SEO,MOL_CL_Canton_SOLSE_VWorW,MOL_CL_Canton_SOLSE_NWorNAA,MOL_CL_Canton_SOLSE_Tot,MOL_CL_Canton_NS,MOL_CL_Canton_Tot,MOL_CL_Mandarin_SEO,MOL_CL_Mandarin_SOLSE_VWorW,MOL_CL_Mandarin_SOLSE_NWorNAA,MOL_CL_Mandarin_SOLSE_Tot,MOL_CL_Mandarin_NS,MOL_CL_Mandarin_Tot,MOL_CL_Oth_SEO,MOL_CL_Oth_SOLSE_VWorW,MOL_CL_Oth_SOLSE_NWorNAA,MOL_CL_Oth_SOLSE_Tot,MOL_CL_Oth_NS,MOL_CL_Oth_Tot,MOL_CL_Tot_SEO,MOL_CL_Tot_SOLSE_VWorW,MOL_CL_Tot_SOLSE_NWorNAA,MOL_CL_Tot_SOLSE_Tot,MOL_CL_Tot_NS,MOL_CL_Tot_Tot,MOL_Croatian_SEO,MOL_Croatian_SOLSE_VWorW,MOL_Croatian_SOLSE_NWorNAA,MOL_Croatian_SOLSE_Tot,MOL_Croatian_NS,MOL_Croatian_Tot,MOL_Dutch_SEO,MOL_Dutch_SOLSE_VWorW,MOL_Dutch_SOLSE_NWorNAA,MOL_Dutch_SOLSE_Tot,MOL_Dutch_NS,MOL_Dutch_Tot,MOL_French_SEO,MOL_French_SOLSE_VWorW,MOL_French_SOLSE_NWorNAA,MOL_French_SOLSE_Tot,MOL_French_NS,MOL_French_Tot,MOL_German_SEO,MOL_German_SOLSE_VWorW,MOL_German_SOLSE_NWorNAA,MOL_German_SOLSE_Tot,MOL_German_NS,MOL_German_Tot,MOL_Greek_SEO,MOL_Greek_SOLSE_VWorW,MOL_Greek_SOLSE_NWorNAA,MOL_Greek_SOLSE_Tot,MOL_Greek_NS,MOL_Greek_Tot,MOL_IAL_Bengali_SEO,MOL_IAL_Bengali_SOLSE_VWorW,MOL_IAL_Bengali_SOLSE_NWorNAA,MOL_IAL_Bengali_SOLSE_Tot,MOL_IAL_Bengali_NS,MOL_IAL_Bengali_Tot,MOL_IAL_Hindi_SEO,MOL_IAL_Hindi_SOLSE_VWorW,MOL_IAL_Hindi_SOLSE_NWorNAA,MOL_IAL_Hindi_SOLSE_Tot,MOL_IAL_Hindi_NS,MOL_IAL_Hindi_Tot,MOL_IAL_Punjabi_SEO,MOL_IAL_Punjabi_SOLSE_VWorW,MOL_IAL_Punjabi_SOLSE_NWorNAA,MOL_IAL_Punjabi_SOLSE_Tot,MOL_IAL_Punjabi_NS,MOL_IAL_Punjabi_Tot,MOL_IAL_Sinhal_SEO,MOL_IAL_Sinhal_SOLSE_VWorW,MOL_IAL_Sinhal_SOLSE_NWorNAA,MOL_IAL_Sinhal_SOLSE_Tot,MOL_IAL_Sinhal_NS,MOL_IAL_Sinhal_Tot,MOL_IAL_Urdu_SEO,MOL_IAL_Urdu_SOLSE_VWorW,MOL_IAL_Urdu_SOLSE_NWorNAA,MOL_IAL_Urdu_SOLSE_Tot,MOL_IAL_Urdu_NS,MOL_IAL_Urdu_Tot,MOL_IAL_Oth_SEO,MOL_IAL_Oth_SOLSE_VWorW,MOL_IAL_Oth_SOLSE_NWorNAA,MOL_IAL_Oth_SOLSE_Tot,MOL_IAL_Oth_NS,MOL_IAL_Oth_Tot,MOL_IAL_Tot_SEO,MOL_IAL_Tot_SOLSE_VWorW,MOL_IAL_Tot_SOLSE_NWorNAA,MOL_IAL_Tot_SOLSE_Tot,MOL_IAL_Tot_NS,MOL_IAL_Tot_Tot,MOL_Italian_SEO,MOL_Italian_SOLSE_VWorW,MOL_Italian_SOLSE_NWorNAA,MOL_Italian_SOLSE_Tot,MOL_Italian_NS,MOL_Italian_Tot,MOL_Japan_SEO,MOL_Japan_SOLSE_VWorW,MOL_Japan_SOLSE_NWorNAA,MOL_Japan_SOLSE_Tot,MOL_Japan_NS,MOL_Japan_Tot,MOL_Korean_SEO,MOL_Korean_SOLSE_VWorW,MOL_Korean_SOLSE_NWorNAA,MOL_Korean_SOLSE_Tot,MOL_Korean_NS,MOL_Korean_Tot,MOL_Macedon_SEO,MOL_Macedon_SOLSE_VWorW,MOL_Macedon_SOLSE_NWorNAA,MOL_Macedon_SOLSE_Tot,MOL_Macedon_NS,MOL_Macedon_Tot,MOL_Maltese_SEO,MOL_Maltese_SOLSE_VWorW,MOL_Maltese_SOLSE_NWorNAA,MOL_Maltese_SOLSE_Tot,MOL_Maltese_NS,MOL_Maltese_Tot,MOL_Persian_ED_SEO,MOL_Persian_ED_SOLSE_VWorW,MOL_Persian_ED_SOLSE_NWorNAA,MOL_Persian_ED_SOLSE_Tot,MOL_Persian_ED_NS,MOL_Persian_ED_Tot,MOL_Polish_SEO,MOL_Polish_SOLSE_VWorW,MOL_Polish_SOLSE_NWorNAA,MOL_Polish_SOLSE_Tot,MOL_Polish_NS,MOL_Polish_Tot,MOL_Russian_SEO,MOL_Russian_SOLSE_VWorW,MOL_Russian_SOLSE_NWorNAA,MOL_Russian_SOLSE_Tot,MOL_Russian_NS,MOL_Russian_Tot,MOL_Samoan_SEO,MOL_Samoan_SOLSE_VWorW,MOL_Samoan_SOLSE_NWorNAA,MOL_Samoan_SOLSE_Tot,MOL_Samoan_NS,MOL_Samoan_Tot,MOL_Serbian_SEO,MOL_Serbian_SOLSE_VWorW,MOL_Serbian_SOLSE_NWorNAA,MOL_Serbian_SOLSE_Tot,MOL_Serbian_NS,MOL_Serbian_Tot,MOL_SAL_Filipin_SEO,MOL_SAL_Filipin_SOLSE_VWorW,MOL_SAL_Filipin_SOLSE_NWorNAA,MOL_SAL_Filipin_SOLSE_Tot,MOL_SAL_Filipin_NS,MOL_SAL_Filipin_Tot,MOL_SAL_Indon_SEO,MOL_SAL_Indon_SOLSE_VWorW,MOL_SAL_Indon_SOLSE_NWorNAA,MOL_SAL_Indon_SOLSE_Tot,MOL_SAL_Indon_NS,MOL_SAL_Indon_Tot,MOL_SAL_Tagalog_SEO,MOL_SAL_Tagalog_SOLSE_VWorW,MOL_SAL_Tagalog_SOLSE_NWorNAA,MOL_SAL_Tagalog_SOLSE_Tot,MOL_SAL_Tagalog_NS,MOL_SAL_Tagalog_Tot,MOL_SAL_Oth_SEO,MOL_SAL_Oth_SOLSE_VWorW
30402,18505,..,..,..,..,18505,..,156,0,162,0,160,..,23,0,27,0,27,..,0,0,0,0,0,..,153,27,176,0,176,..,373,65,438,4,443,..,24,3,30,0,30,..,555,87,641,4,648,..,3,0,6,0,6,..,70,0,71,0,71,..,113,0,118,0,118,..,177,0,185,3,184,..,35,0,35,0,35,..,34,0,36,0,36,..,104,0,101,0,106,..,40,4,44,0,44,..,96,0,100,0,100,..,19,0,19,0,17,..,71,0,71,0,71,..,360,11,367,3,368,..,75,0,76,0,73,..,88,5,98,3,102,..,128,35,167,0,169,..,0,0,0,0,0,..,0,0,0,0,0,..,83,3,84,0,88,..,46,0,46,0,46,..,32,7,41,0,41,..,4,0,4,0,4,..,16,0,16,0,16,..,13,0,20,0,20,..,27,0,27,0,27,..,17,0,17,0,17,..,8
30403,17576,..,..,..,..,17576,..,50,0,50,0,50,..,154,33,187,0,190,..,0,0,0,0,0,..,328,36,360,0,361,..,1360,170,1522,9,1532,..,71,24,103,0,103,..,1757,226,1987,6,1994,..,9,0,9,0,9,..,39,0,41,0,41,..,133,4,138,3,140,..,135,10,145,0,145,..,43,4,43,0,43,..,91,3,94,0,94,..,186,0,191,3,190,..,70,9,74,0,74,..,84,5,85,0,87,..,68,3,66,0,66,..,145,4,149,0,149,..,646,20,666,5,666,..,86,0,86,0,88,..,169,19,187,0,184,..,170,38,204,0,204,..,3,0,3,0,3,..,0,0,0,0,0,..,144,18,163,0,163,..,45,0,45,0,43,..,45,0,45,0,47,..,11,0,11,0,11,..,11,0,17,0,17,..,39,4,40,0,40,..,194,20,216,0,216,..,20,0,22,0,22,..,201
30404,21537,..,..,..,..,21537,..,72,3,73,0,73,..,38,5,37,0,37,..,0,0,3,0,3,..,58,16,69,0,67,..,143,31,171,0,171,..,8,0,11,0,11,..,206,43,249,0,254,..,13,3,16,0,16,..,34,4,37,0,37,..,81,0,78,0,78,..,91,4,100,0,97,..,15,0,20,0,20,..,12,0,12,0,12,..,65,0,64,0,68,..,38,0,38,0,38,..,22,0,25,0,25,..,3,0,3,0,3,..,45,0,48,0,48,..,179,7,188,3,196,..,82,8,89,0,89,..,48,5,56,0,56,..,25,6,34,0,34,..,29,3,31,0,29,..,0,0,0,0,0,..,43,6,49,0,49,..,53,0,51,0,54,..,33,7,39,0,42,..,10,0,10,0,13,..,13,0,13,0,13,..,17,0,17,0,18,..,17,0,17,0,17,..,30,3,31,0,31,..,10
30501,21106,..,..,..,..,21106,..,52,3,52,0,58,..,279,40,323,4,327,..,5,0,5,0,5,..,506,89,594,5,592,..,1099,215,1317,0,1316,..,70,40,106,0,106,..,1672,342,2015,3,2017,..,24,0,24,0,24,..,62,0,62,0,62,..,289,12,309,0,310,..,196,4,198,0,198,..,394,88,485,3,485,..,55,0,52,0,52,..,337,12,350,5,357,..,80,0,80,0,80,..,91,0,91,0,91,..,97,3,103,0,107,..,323,14,336,0,333,..,985,27,1016,4,1019,..,386,37,422,4,426,..,241,68,311,3,310,..,461,306,764,0,766,..,6,0,6,0,6,..,0,0,0,0,0,..,181,12,193,0,200,..,50,3,50,0,50,..,86,6,97,0,94,..,10,0,10,0,10,..,57,0,59,0,58,..,54,0,54,0,54,..,84,6,92,0,93,..,77,0,83,0,82,..,44
30502,16497,..,..,..,..,16497,..,43,0,38,3,43,..,35,4,36,0,36,..,3,0,3,0,3,..,59,5,63,0,63,..,117,27,147,0,151,..,6,0,6,0,6,..,182,34,220,0,222,..,19,0,19,0,19,..,43,3,45,0,44,..,82,9,88,0,89,..,85,0,85,0,85,..,86,0,90,0,93,..,15,0,18,0,18,..,86,10,96,0,96,..,94,3,97,0,97,..,19,0,23,0,23,..,12,0,12,0,12,..,75,3,75,4,79,..,300,12,317,4,318,..,120,4,126,3,125,..,45,5,53,0,53,..,53,48,98,0,104,..,0,0,0,0,0,..,0,0,0,0,0,..,50,10,55,0,55,..,25,3,28,3,35,..,47,4,52,0,52,..,6,0,6,0,6,..,20,0,25,0,25,..,18,0,18,0,18,..,16,0,16,0,16,..,33,0,32,0,30,..,3
30503,32297,..,..,..,..,32297,..,55,0,55,0,61,..,277,115,390,0,390,..,12,0,13,0,13,..,298,48,348,0,348,..,745,181,925,3,929,..,63,34,96,0,98,..,1106,265,1372,4,1376,..,27,0,28,0,28,..,54,0,51,0,51,..,196,10,210,0,208,..,143,7,144,3,143,..,118,8,126,4,125,..,93,8,95,0,95,..,291,13,307,0,307,..,280,22,299,0,299,..,89,5,89,0,89,..,59,3,62,0,62,..,436,19,455,0,456,..,1243,60,1305,0,1305,..,366,47,411,4,416,..,159,31,186,0,186,..,166,54,224,0,221,..,11,0,11,0,11,..,3,0,3,0,3,..,179,16,195,3,196,..,65,7,69,0,69,..,54,3,55,0,55,..,26,0,23,0,23,..,28,3,28,0,32,..,59,3,59,0,59,..,54,6,64,0,64,..,84,3,86,0,86,..,43
30504,22667,..,..,..,..,22667,..,53,0,53,0,53,..,68,12,80,0,80,..,11,0,12,0,12,..,149,20,171,4,175,..,443,70,508,3,516,..,30,4,37,0,37,..,617,98,713,5,724,..,17,0,17,0,17,..,45,0,45,0,45,..,140,7,150,3,150,..,141,3,147,0,147,..,52,0,50,0,50,..,25,0,24,0,24,..,108,5,107,0,107,..,55,9,61,0,59,..,25,3,27,0,27,..,13,0,18,0,18,..,112,3,117,0,116,..,335,18,354,3,359,..,185,30,212,0,212,..,64,18,74,0,81,..,54,24,80,0,80,..,15,0,15,3,17,..,0,0,0,0,0,..,69,5,76,0,76,..,30,4,35,0,35,..,37,4,44,0,44,..,9,0,9,0,9,..,17,0,17,0,17,..,21,0,21,0,21,..,54,0,54,0,54,..,32,0,33,0,33,..,25
30601,21631,..,..,..,..,21631,..,87,3,92,3,92,..,23,3,31,0,31,..,62,7,64,0,64,..,48,10,64,0,64,..,110,24,137,0,134,..,4,3,6,0,6,..,171,35,207,0,203,..,17,0,20,0,20,..,73,6,79,0,79,..,84,4,89,0,92,..,221,3,226,3,226,..,34,3,34,0,35,..,3,0,3,0,3,..,25,0,25,0,30,..,46,3,42,0,42,..,19,0,21,0,21,..,10,0,10,0,10,..,35,0,34,0,34,..,140,5,145,0,148,..,131,4,134,0,134,..,212,33,244,0,246,..,51,36,85,0,85,..,3,0,3,0,3,..,6,0,6,0,11,..,20,3,17,0,17,..,31,0,28,0,33,..,18,0,19,0,19,..,3,0,3,0,3,..,6,0,6,0,6,..,16,0,20,0,20,..,12,0,12,0,12,..,35,0,37,0,37,..,6
30602,37620,..,..,..,..,37620,..,41,3,49,0,49,..,48,3,57,7,58,..,405,44,457,28,484,..,137,35,172,3,173,..,286,89,374,7,381,..,34,10,39,0,39,..,451,136,590,9,592,..,26,4,28,0,28,..,91,0,91,0,91,..,137,15,151,4,153,..,197,4,201,0,201,..,52,5,56,4,60,..,25,0,25,0,25,..,90,7,92,0,92,..,364,32,400,8,406,..,37,3,42,0,42,..,16,0,20,3,19,..,230,201,428,0,428,..,768,236,1007,7,1014,..,328,34,361,3,365,..,542,140,685,4,682,..,248,127,374,4,384,..,5,0,5,0,5,..,11,0,11,0,11,..,21,0,21,0,21,..,31,3,34,0,34,..,24,3,29,0,29,..,62,8,68,0,68,..,16,4,22,0,22,..,109,3,115,0,115,..,62,8,67,0,71,..,185,11,195,3,200,..,40
30603,14624,..,..,..,..,14624,..,7,0,7,0,7,..,0,0,0,0,0,..,177,8,185,29,215,..,7,3,17,0,12,..,15,11,31,5,35,..,0,0,0,0,0,..,25,13,41,3,47,..,9,0,9,0,7,..,16,0,21,0,21,..,12,0,12,0,17,..,35,0,37,3,38,..,36,4,39,0,39,..,0,0,0,0,0,..,15,0,14,0,14,..,303,53,352,11,364,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,327,49,380,11,388,..,248,35,283,3,287,..,18,14,35,4,39,..,8,14,21,3,26,..,0,0,0,0,0,..,18,0,18,0,18,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,25,3,23,0,23,..,10,0,11,0,11,..,44,0,44,3,45,..,3
30604,4763,..,..,..,..,4763,..,6,0,3,0,3,..,0,0,0,0,0,..,40,0,44,3,48,..,6,3,7,0,7,..,11,0,18,0,18,..,0,0,0,0,0,..,24,7,30,0,30,..,0,0,0,0,0,..,28,0,28,0,28,..,32,0,32,0,32,..,47,0,47,0,47,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,7,3,6,0,6,..,0,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,16,3,25,0,25,..,49,4,55,3,57,..,11,0,11,0,11,..,14,5,24,0,24,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,5,0,5,0,5,..,0
30605,16774,..,..,..,..,16774,..,17,0,17,0,17,..,7,0,6,0,6,..,49,0,49,3,49,..,3,0,4,0,4,..,30,30,54,0,54,..,3,0,3,0,3,..,35,31,67,0,67,..,24,0,30,0,30,..,40,0,40,0,44,..,48,16,63,0,63,..,150,3,150,0,152,..,16,4,13,0,13,..,0,0,0,0,0,..,4,0,4,0,4,..,21,3,22,0,22,..,4,0,4,0,4,..,0,0,0,0,0,..,14,0,12,0,12,..,41,5,41,0,43,..,371,61,433,5,439,..,28,5,35,0,35,..,6,17,26,0,26,..,0,0,0,0,0,..,4,0,4,0,4,..,4,0,4,0,4,..,11,0,11,0,11,..,6,0,6,0,6,..,4,0,4,0,4,..,3,0,3,0,3,..,13,0,13,0,13,..,6,0,6,0,6,..,14,0,14,0,14,..,3
30701,19221,..,..,..,..,19221,..,80,3,79,0,79,..,11,0,13,0,13,..,9,3,9,0,14,..,12,10,20,0,18,..,28,11,36,0,36,..,3,0,3,0,3,..,43,17,62,0,63,..,3,0,3,0,3,..,5,0,5,0,5,..,8,0,9,0,9,..,25,0,25,0,25,..,5,0,5,0,5,..,3,0,3,0,3,..,25,0,23,0,23,..,60,4,63,7,63,..,12,0,16,0,16,..,3,0,3,0,3,..,20,0,23,0,23,..,124,8,130,7,132,..,14,0,20,3,17,..,4,0,4,0,4,..,10,3,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,7,0,5,0,5,..,5,0,5,0,5,..,0,0,0,0,0,..,3,0,3,0,3,..,75,0,74,0,74,..,5,0,5,0,5,..,82,0,82,0,82,..,0
30702,18844,..,..,..,..,18844,..,53,0,57,0,57,..,3,0,3,0,3,..,4,0,4,0,4,..,7,4,9,0,9,..,28,31,54,0,56,..,0,0,0,0,0,..,37,31,67,0,68,..,0,0,0,0,0,..,13,0,13,0,13,..,12,0,12,0,12,..,31,3,31,0,31,..,10,0,10,0,10,..,0,0,0,0,0,..,17,0,17,0,17,..,16,0,16,0,16,..,7,0,7,0,10,..,6,0,6,0,6,..,23,0,23,0,23,..,61,0,61,0,64,..,9,0,9,0,5,..,5,0,5,0,5,..,3,4,3,0,3,..,0,0,0,0,0,..,3,0,3,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,6,0,6,0,6,..,3,0,3,0,3,..,0,0,0,0,0,..,115,0,112,0,112,..,0,0,0,0,0,..,121,3,124,0,124,..,6
30703,17770,..,..,..,..,17770,..,23,0,23,0,23,..,10,0,8,0,8,..,0,0,0,0,0,..,4,5,7,0,7,..,34,20,57,0,58,..,0,0,0,0,0,..,44,27,68,0,70,..,14,3,16,0,22,..,23,0,26,0,27,..,16,0,18,0,18,..,41,3,48,0,48,..,5,0,5,0,5,..,0,0,0,0,0,..,11,0,12,0,12,..,9,0,8,0,8,..,0,0,0,0,0,..,5,0,5,0,5,..,7,0,8,0,8,..,34,5,43,0,43,..,142,22,167,3,164,..,7,0,9,0,9,..,16,24,41,0,44,..,3,0,5,0,5,..,3,0,3,0,3,..,0,0,0,0,0,..,7,0,7,0,7,..,8,0,8,0,8,..,0,0,0,0,0,..,12,0,12,0,12,..,15,0,15,0,15,..,0,0,0,0,0,..,34,0,34,0,32,..,6
30801,12554,..,..,..,..,12554,..,70,0,70,0,70,..,3,0,4,0,4,..,39,0,40,4,47,..,6,7,12,0,12,..,15,9,24,0,24,..,0,0,0,0,0,..,22,20,36,0,36,..,0,0,0,0,0,..,4,0,4,0,4,..,10,0,10,0,10,..,6,3,14,0,14,..,9,0,9,0,9,..,3,0,3,0,3,..,19,0,20,0,20,..,27,3,28,0,28,..,12,0,12,0,12,..,3,0,3,0,3,..,21,0,20,0,20,..,82,6,84,0,84,..,15,0,15,0,15,..,3,0,3,0,3,..,13,4,17,0,17,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,5,0,5,0,5,..,3,0,3,0,3,..,0,0,0,0,0,..,58,0,60,0,62,..,10,0,15,0,15,..,64,0,65,0,65,..,0
30803,50100,..,..,..,..,50100,..,136,0,136,0,140,..,17,0,19,0,19,..,51,4,55,3,55,..,45,15,62,0,61,..,92,27,118,0,118,..,10,7,12,0,12,..,141,49,191,3,197,..,6,0,7,0,7,..,32,0,32,0,32,..,37,0,42,0,42,..,98,3,106,0,104,..,17,0,22,0,25,..,56,6,60,0,60,..,73,3,79,0,75,..,81,3,88,0,91,..,41,4,50,0,51,..,29,0,26,0,31,..,92,15,109,0,109,..,372,32,406,4,415,..,37,4,38,3,41,..,28,4,38,3,38,..,31,10,40,0,40,..,0,0,0,0,0,..,3,0,3,0,3,..,22,4,25,0,25,..,13,0,16,0,16,..,21,0,23,0,22,..,16,0,16,0,16,..,0,0,0,0,0,..,108,3,111,0,113,..,10,4,15,0,15,..,159,8,162,0,165,..,29
30804,6394,..,..,..,..,6394,..,14,0,14,0,14,..,0,0,0,0,3,..,4,0,4,0,4,..,0,0,4,0,4,..,5,20,29,0,29,..,0,0,0,0,0,..,6,21,36,0,36,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,4,0,4,..,5,0,5,0,5,..,5,0,5,0,5,..,0,0,0,0,0,..,13,0,13,0,13,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,18,0,23,0,23,..,7,0,8,0,8,..,0,0,0,0,0,..,3,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,3,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,23,0,23,0,23,..,0,0,0,0,0,..,23,0,23,0,24,..,5
30805,27352,..,..,..,..,27352,..,197,3,195,0,195,..,45,3,48,3,49,..,12,0,12,0,12,..,13,4,18,0,18,..,60,18,76,3,78,..,3,3,3,0,3,..,73,26,99,3,99,..,11,3,13,0,13,..,27,0,27,0,29,..,21,0,21,0,21,..,62,0,59,0,59,..,21,4,23,0,23,..,31,3,41,0,41,..,70,0,70,0,72,..,49,3,52,0,52,..,14,3,21,0,21,..,27,4,28,0,33,..,32,3,31,0,31,..,224,18,245,0,242,..,41,4,42,0,42,..,11,0,13,0,13,..,17,10,28,0,28,..,3,0,10,0,10,..,0,0,0,0,0,..,22,0,18,0,24,..,12,0,15,0,15,..,24,0,24,0,24,..,23,0,23,0,18,..,16,0,16,0,16,..,124,13,134,0,132,..,25,0,26,0,26,..,198,6,204,0,204,..,19
30901,24491,..,..,..,..,24491,..,23,0,23,0,27,..,43,5,44,0,48,..,0,0,0,0,0,..,95,42,140,0,137,..,179,65,243,0,246,..,5,3,9,0,9,..,280,112,393,3,399,..,65,0,67,0,67,..,47,0,47,0,47,..,114,3,123,3,123,..,128,5,132,3,138,..,93,10,102,0,103,..,3,0,3,0,3,..,30,0,30,0,30,..,78,8,90,0,90,..,0,0,0,0,0,..,7,0,7,0,7,..,42,0,44,0,46,..,165,12,175,0,175,..,186,25,208,5,220,..,220,39,258,0,257,..,25,12,39,0,39,..,19,3,21,0,21,..,17,0,14,0,14,..,13,4,15,0,15,..,41,3,43,0,47,..,34,9,39,0,38,..,12,0,12,0,12,..,50,6,53,0,60,..,32,0,32,0,32,..,24,0,24,0,24,..,25,0,28,0,28,..,6
30902,22703,..,..,..,..,22703,..,24,0,24,0,24,..,11,0,11,0,11,..,8,0,11,0,11,..,20,0,21,0,21,..,34,13,40,0,40,..,3,3,3,0,3,..,58,13,67,0,67,..,11,0,14,0,14,..,32,0,37,0,37,..,80,10,83,0,83,..,64,0,68,0,68,..,30,3,33,0,33,..,3,0,3,0,3,..,31,0,34,0,34,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,9,0,9,..,50,0,52,0,52,..,73,3,77,0,74,..,124,19,138,0,138,..,6,0,9,0,9,..,4,0,7,0,7,..,5,0,5,0,5,..,0,0,0,0,0,..,11,4,19,0,19,..,15,7,18,0,22,..,8,0,5,0,5,..,26,9,31,0,31,..,18,0,18,0,22,..,24,0,24,0,25,..,16,0,17,0,17,..,0
30903,24754,..,..,..,..,24754,..,53,0,58,0,58,..,129,16,143,0,149,..,7,0,7,0,7,..,120,35,159,0,159,..,418,151,571,5,574,..,29,14,45,0,47,..,568,199,767,8,778,..,57,9,65,3,67,..,52,0,52,0,52,..,99,6,111,0,111,..,123,10,129,0,127,..,90,3,92,0,93,..,58,4,62,0,62,..,70,3,68,0,71,..,68,13,79,0,84,..,25,0,26,0,25,..,75,3,76,0,76,..,54,3,60,0,60,..,348,22,373,3,374,..,122,15,136,3,142,..,208,47,255,0,255,..,113,43,151,3,155,..,23,8,27,0,27,..,19,0,19,0,19,..,80,12,98,0,98,..,46,0,46,0,48,..,67,7,75,0,75,..,34,0,40,0,36,..,85,19,102,3,106,..,51,0,51,0,51,..,30,0,30,0,32,..,65,0,64,0,69,..,22
30904,7927,..,..,..,..,7927,..,17,0,17,0,17,..,0,0,3,0,3,..,3,0,3,0,3,..,4,0,4,0,4,..,14,3,17,0,17,..,0,0,0,0,0,..,18,3,23,0,23,..,8,0,8,0,8,..,23,0,23,0,23,..,23,0,25,0,25,..,64,0,66,0,68,..,8,0,8,0,8,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,3,..,14,0,14,0,18,..,11,0,11,0,11,..,25,4,25,0,25,..,8,4,8,0,8,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,12,3,12,0,12,..,0,0,4,0,4,..,0,0,0,0,0,..,3,3,4,0,4,..,0,0,0,0,0,..,5,0,5,0,5,..,3,0,3,0,3,..,4
30905,14294,..,..,..,..,14294,..,76,0,76,0,76,..,12,0,14,0,14,..,0,0,0,0,0,..,35,8,45,0,47,..,66,14,83,0,83,..,6,0,6,0,6,..,109,20,134,0,137,..,17,0,17,0,17,..,33,0,33,3,34,..,49,0,51,0,51,..,52,0,52,0,55,..,24,0,20,0,20,..,0,0,0,0,0,..,27,0,27,0,27,..,24,0,24,0,24,..,9,0,9,0,9,..,5,0,5,0,5,..,9,0,9,0,9,..,72,0,72,0,72,..,42,0,44,0,44,..,111,9,119,0,115,..,18,4,23,0,23,..,14,0,12,0,12,..,13,0,13,0,13,..,10,0,9,0,9,..,21,4,27,0,27,..,25,0,25,0,25,..,15,0,15,4,19,..,14,0,13,0,13,..,6,0,6,0,6,..,3,0,9,0,9,..,13,0,13,0,16,..,8
30906,27834,..,..,..,..,27834,..,76,3,76,0,76,..,71,0,75,0,75,..,7,0,7,0,7,..,68,20,85,0,87,..,228,54,279,4,281,..,18,3,23,0,23,..,312,83,390,4,391,..,57,13,69,0,69,..,52,4,58,0,58,..,107,11,116,4,116,..,125,8,133,0,134,..,70,3,72,0,75,..,42,0,42,0,44,..,66,0,66,0,66,..,75,11,90,0,90,..,17,0,18,0,18,..,26,0,26,0,26,..,59,3,63,0,65,..,289,19,311,4,312,..,108,3,110,0,109,..,193,41,238,0,238,..,111,37,143,3,144,..,18,0,19,0,19,..,17,0,15,0,13,..,40,3,40,0,40,..,40,0,46,0,45,..,53,5,57,0,57,..,50,3,47,0,47,..,62,9,69,3,72,..,49,0,46,0,46,..,26,0,30,0,30,..,49,0,47,0,49,..,20
