SA3_CODE_2016,Ireland_2011,Ireland_2012,Ireland_2013,Ireland_2014,Ireland_2015,Ireland_2016,Ireland_Yr_arrival_NS,Ireland_Tot,Italy_Before_1946,Italy_1946_1955,Italy_1956_1965,Italy_1966_1975,Italy_1976_1985,Italy_1986_1995,Italy_1996_2005,Italy_2006_2010,Italy_2011,Italy_2012,Italy_2013,Italy_2014,Italy_2015,Italy_2016,Italy_Yr_arrival_NS,Italy_Tot,Japan_Before_1946,Japan_1946_1955,Japan_1956_1965,Japan_1966_1975,Japan_1976_1985,Japan_1986_1995,Japan_1996_2005,Japan_2006_2010,Japan_2011,Japan_2012,Japan_2013,Japan_2014,Japan_2015,Japan_2016,Japan_Yr_arrival_NS,Japan_Tot,Korea_Rep_Sth_Before_1946,Korea_Rep_Sth_1946_1955,Korea_Rep_Sth_1956_1965,Korea_Rep_Sth_1966_1975,Korea_Rep_Sth_1976_1985,Korea_Rep_Sth_1986_1995,Korea_Rep_Sth_1996_2005,Korea_Rep_Sth_2006_2010,Korea_Republic_South_2011,Korea_Republic_South_2012,Korea_Republic_South_2013,Korea_Republic_South_2014,Korea_Republic_South_2015,Korea_Republic_South_2016,Korea_Repub_Sth_arrival_ns,Korea_Republic_South_Tot,Lebanon_Before_1946,Lebanon_1946_1955,Lebanon_1956_1965,Lebanon_1966_1975,Lebanon_1976_1985,Lebanon_1986_1995,Lebanon_1996_2005,Lebanon_2006_2010,Lebanon_2011,Lebanon_2012,Lebanon_2013,Lebanon_2014,Lebanon_2015,Lebanon_2016,Lebanon_Yr_arrival_NS,Lebanon_Tot,Malaysia_Before_1946,Malaysia_1946_1955,Malaysia_1956_1965,Malaysia_1966_1975,Malaysia_1976_1985,Malaysia_1986_1995,Malaysia_1996_2005,Malaysia_2006_2010,Malaysia_2011,Malaysia_2012,Malaysia_2013,Malaysia_2014,Malaysia_2015,Malaysia_2016,Malaysia_Yr_arrival_ns,Malaysia_Tot,Malta_Before_1946,Malta_1946_1955,Malta_1956_1965,Malta_1966_1975,Malta_1976_1985,Malta_1986_1995,Malta_1996_2005,Malta_2006_2010,Malta_2011,Malta_2012,Malta_2013,Malta_2014,Malta_2015,Malta_2016,Malta_Yr_arrival_NS,Malta_Tot,Netherlands_Before_1946,Netherlands_1946_1955,Netherlands_1956_1965,Netherlands_1966_1975,Netherlands_1976_1985,Netherlands_1986_1995,Netherlands_1996_2005,Netherlands_2006_2010,Netherlands_2011,Netherlands_2012,Netherlands_2013,Netherlands_2014,Netherlands_2015,Netherlands_2016,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1946,New_Zealand_1946_1955,New_Zealand_1956_1965,New_Zealand_1966_1975,New_Zealand_1976_1985,New_Zealand_1986_1995,New_Zealand_1996_2005,New_Zealand_2006_2010,New_Zealand_2011,New_Zealand_2012,New_Zealand_2013,New_Zealand_2014,New_Zealand_2015,New_Zealand_2016,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,Pakistan_Before_1946,Pakistan_1946_1955,Pakistan_1956_1965,Pakistan_1966_1975,Pakistan_1976_1985,Pakistan_1986_1995,Pakistan_1996_2005,Pakistan_2006_2010,Pakistan_2011,Pakistan_2012,Pakistan_2013,Pakistan_2014,Pakistan_2015,Pakistan_2016,Pakistan_Yr_arrival_NS,Pakistan_Tot,Philippines_Before_1946,Philippines_1946_1955,Philippines_1956_1965,Philippines_1966_1975,Philippines_1976_1985,Philippines_1986_1995,Philippines_1996_2005,Philippines_2006_2010,Philippines_2011,Philippines_2012,Philippines_2013,Philippines_2014,Philippines_2015,Philippines_2016,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1946,Poland_1946_1955,Poland_1956_1965,Poland_1966_1975,Poland_1976_1985,Poland_1986_1995,Poland_1996_2005,Poland_2006_2010,Poland_2011,Poland_2012,Poland_2013,Poland_2014,Poland_2015,Poland_2016,Poland_Yr_arrival_NS,Poland_Tot,Singapore_Before_1946,Singapore_1946_1955,Singapore_1956_1965,Singapore_1966_1975,Singapore_1976_1985,Singapore_1986_1995,Singapore_1996_2005,Singapore_2006_2010,Singapore_2011,Singapore_2012,Singapore_2013,Singapore_2014,Singapore_2015,Singapore_2016,Singapore_Yr_arrival_ns,Singapore_Tot
10304,5,3,0,0,3,3,0,68,0,25,41,29,3,6,0,0,0,0,3,0,0,0,5,115,0,0,0,0,0,4,5,3,0,0,0,0,0,0,0,18,0,0,0,0,0,13,11,12,0,0,7,3,4,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,3,7,7,3,8,3,0,0,0,0,0,0,0,39,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,12,0,51,33,15,5,3,4,0,0,0,0,0,0,0,0,113,0,6,25,76,106,91,85,55,16,23,11,10,3,6,25,531,0,0,0,0,0,0,5,10,4,5,0,0,4,7,0,37,0,0,0,5,25,36,33,54,6,18,13,10,15,0,12,222,0,17,3,0,8,3,3,3,0,0,0,0,0,0,3,43,0,0,0,0,0,3,0,6,0,0,5,0,0,0,0,21
10401,0,0,0,0,0,0,3,38,0,8,10,8,0,0,5,0,0,0,0,0,0,0,0,38,0,7,0,0,0,0,8,5,0,3,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,10,3,3,0,0,0,0,0,0,0,3,0,29,0,9,9,0,0,0,0,0,0,0,0,0,0,0,3,26,0,68,38,20,14,5,0,11,0,0,0,0,0,0,7,162,4,8,20,105,155,107,61,20,6,11,0,10,5,0,43,553,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,10,0,0,0,3,16,32,23,25,9,7,9,6,5,6,6,148,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,8
10402,14,12,0,0,0,0,3,183,0,46,43,16,4,4,0,8,0,0,0,0,4,0,12,146,0,0,0,3,0,9,15,15,8,8,0,4,8,0,6,75,0,0,0,0,0,7,13,3,0,3,0,3,10,7,9,66,0,3,3,3,0,0,0,0,0,0,0,0,0,3,0,14,0,5,7,15,15,15,9,13,0,4,5,16,15,7,10,134,0,23,17,0,0,0,0,0,0,0,0,0,0,0,3,47,3,102,78,42,30,3,20,16,0,0,0,0,0,0,11,308,3,8,60,172,326,211,181,95,19,25,16,6,18,12,51,1214,0,3,0,0,0,5,0,3,0,3,7,18,9,8,0,70,0,0,0,3,32,66,53,51,20,11,19,21,18,5,19,327,0,6,10,9,20,10,5,3,0,0,0,0,3,0,3,70,0,0,0,8,3,0,3,4,0,3,3,3,0,0,3,37
10501,0,4,3,0,0,0,0,33,0,3,5,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,9,0,4,0,3,0,0,0,0,3,0,0,0,26,0,0,7,12,33,44,42,25,8,0,3,0,3,0,6,193,0,0,0,0,3,0,0,14,8,0,0,3,0,0,0,31,0,0,0,0,3,10,5,25,3,3,4,8,8,3,3,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10502,0,0,0,0,0,0,0,12,3,15,9,7,0,0,0,0,0,0,0,0,0,0,3,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,15,13,14,18,15,3,3,3,4,3,0,3,91,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,12,17,12,13,6,23,15,4,7,4,9,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10503,4,3,0,0,0,0,0,52,0,16,16,10,0,0,0,0,0,3,0,3,0,0,5,55,0,0,0,0,0,0,4,0,0,0,0,0,3,3,0,9,0,0,0,0,0,4,8,14,0,0,4,3,3,10,4,59,0,0,7,10,3,3,0,0,0,0,0,0,0,0,6,38,0,0,3,4,7,10,9,6,0,0,0,0,0,3,8,54,0,10,0,0,3,0,0,0,0,0,0,0,0,0,0,16,0,43,34,16,3,3,6,0,0,3,0,0,0,0,0,104,5,3,23,75,89,97,78,30,17,22,7,10,10,0,42,506,0,0,0,0,0,0,3,15,10,11,5,6,13,8,8,73,0,0,0,4,15,25,37,67,13,18,26,18,24,0,7,256,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,16,0,0,4,3,3,3,6,4,0,0,0,0,0,0,0,25
10601,4,12,0,0,0,0,3,105,0,13,21,14,3,0,0,0,0,0,0,0,0,3,0,54,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,18,0,0,0,0,0,3,5,8,3,0,0,3,7,0,0,30,0,3,0,7,3,0,0,0,0,0,0,0,0,0,9,24,0,0,9,7,10,7,3,14,0,0,0,0,3,0,7,64,0,14,8,7,0,0,0,0,0,0,0,0,0,0,3,36,3,57,41,8,9,8,8,3,3,0,0,0,0,3,3,145,5,0,26,115,214,197,167,132,39,19,10,9,3,0,70,1001,0,0,0,3,3,3,0,4,3,0,3,0,0,3,0,26,0,0,0,0,31,68,40,52,22,29,19,26,14,3,13,317,0,8,8,0,0,3,3,4,0,0,0,0,0,0,3,29,0,0,0,6,0,3,3,3,0,0,0,0,0,0,0,13
10602,6,3,9,0,0,0,0,80,0,16,27,8,0,0,0,4,0,0,0,0,0,0,0,61,0,0,0,3,0,3,3,5,0,0,0,0,0,0,0,12,0,0,0,0,3,8,3,10,3,7,5,0,0,0,3,41,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,25,11,10,10,5,3,0,3,0,3,0,7,82,0,10,8,4,0,0,0,0,0,0,0,0,0,0,0,27,0,43,39,9,3,0,5,3,0,0,0,0,0,0,0,110,4,5,15,62,169,131,144,92,41,22,10,14,15,17,27,757,0,0,0,7,3,3,14,10,0,3,7,0,6,0,0,58,0,0,0,7,50,75,52,53,8,11,26,26,10,3,11,333,0,29,8,6,13,5,5,0,0,0,0,0,0,0,0,64,0,0,3,3,0,0,0,7,4,0,0,0,0,0,0,18
10603,6,3,0,7,0,0,3,121,3,38,39,20,8,3,6,0,0,0,0,0,0,0,3,123,0,0,0,0,3,3,11,6,0,0,0,0,0,0,0,30,0,0,0,0,3,0,10,19,0,3,3,0,0,3,3,46,0,3,0,5,4,3,0,0,0,0,0,0,0,0,0,16,0,3,19,41,45,7,3,3,0,0,0,0,0,0,10,138,0,31,32,11,0,0,0,0,0,0,0,0,0,0,6,89,0,112,69,29,16,0,15,11,0,0,0,0,0,0,3,245,7,10,41,143,189,161,154,70,25,22,6,11,13,10,55,920,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,16,0,0,0,3,37,53,43,47,16,3,13,9,20,3,8,247,0,12,6,3,17,4,3,3,0,0,0,0,0,0,0,56,0,3,0,7,3,4,0,0,0,0,0,0,0,0,4,26
10604,8,9,5,3,3,9,7,117,0,8,4,3,0,0,0,0,0,0,0,0,0,0,0,21,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,11,0,0,0,0,4,3,0,3,0,0,0,0,0,0,0,10,0,0,5,4,3,0,0,3,0,0,0,0,3,0,5,29,0,8,0,0,3,0,0,0,0,0,0,0,0,0,3,10,0,26,10,3,3,0,3,3,0,0,0,0,0,0,0,44,0,4,11,32,64,70,67,50,19,10,21,9,6,11,24,400,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,0,0,0,0,8,23,11,33,3,23,29,27,22,14,6,199,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,11
10701,0,5,3,0,0,0,4,134,3,157,554,237,25,10,13,3,0,0,0,3,0,0,101,1112,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,15,0,0,0,0,3,15,26,15,0,0,4,0,0,0,3,72,0,0,3,60,59,84,42,30,7,0,10,5,0,0,20,324,0,0,3,7,11,16,6,12,0,3,5,3,3,0,4,67,0,91,123,35,8,3,0,0,0,0,0,0,0,0,13,286,0,127,66,21,7,3,0,3,0,0,0,0,0,0,9,245,0,7,13,88,135,108,165,89,13,13,32,16,7,7,46,739,0,0,0,0,3,3,3,7,0,0,0,3,3,0,0,26,0,0,0,12,106,153,91,47,10,19,27,11,6,4,15,506,0,17,14,11,35,19,13,6,0,0,0,0,0,0,9,124,0,0,0,5,4,0,7,7,0,3,0,0,0,3,0,26
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,13,13,3,5,0,0,9,212,0,77,218,129,18,10,4,4,0,4,3,0,0,0,15,498,0,0,0,0,4,5,4,9,0,3,0,0,0,0,0,36,0,0,0,3,3,9,14,11,0,0,0,3,3,3,4,60,0,3,9,16,17,7,0,5,0,0,0,0,0,0,0,59,0,0,6,4,14,11,16,11,0,3,0,0,3,0,3,65,0,74,135,42,13,0,0,5,0,0,0,0,0,0,23,287,0,149,112,16,8,10,4,9,0,0,0,0,0,0,12,333,3,11,40,104,182,164,194,104,24,36,10,3,5,4,30,922,0,0,0,5,3,0,10,8,4,0,3,3,0,0,0,47,0,0,0,17,59,90,38,57,3,7,7,11,8,7,19,323,0,8,16,3,59,19,5,4,0,0,0,0,0,0,3,121,0,0,0,6,3,6,7,9,0,0,0,0,7,3,4,44
10704,10,32,14,0,3,0,14,334,8,307,710,277,31,14,25,15,0,12,17,10,13,7,59,1507,0,3,3,3,3,25,34,16,8,3,5,9,10,10,10,159,0,0,0,3,13,26,64,39,21,16,7,10,17,11,7,233,3,15,15,91,49,40,27,17,0,0,7,10,0,4,11,287,0,0,12,30,31,29,29,23,3,13,11,40,71,51,11,349,0,36,28,13,4,0,0,8,0,0,0,0,0,0,7,103,0,232,129,34,20,11,22,11,5,0,7,7,3,0,15,494,11,13,39,142,294,240,265,157,53,36,39,28,23,8,63,1419,0,0,0,3,4,11,27,40,5,17,24,25,47,20,7,237,0,0,0,10,93,147,66,76,25,19,23,28,32,5,16,548,0,38,23,10,77,40,22,6,0,3,0,3,6,0,7,228,0,3,3,16,11,3,9,18,0,3,4,3,4,8,4,98
