SA3_CODE_2016,M_SE_Europe_nfd_0_4,M_SE_Europe_nfd_5_14,M_SE_Europe_nfd_15_24,M_SE_Europe_nfd_25_44,M_SE_Europe_nfd_45_54,M_SE_Europe_nfd_55_64,M_SE_Europe_nfd_65_74,M_SE_Europe_nfd_75_84,M_SE_Europe_nfd_85ov,M_SE_Europe_nfd_Tot,M_Sri_Lanka_0_4,M_Sri_Lanka_5_14,M_Sri_Lanka_15_24,M_Sri_Lanka_25_44,M_Sri_Lanka_45_54,M_Sri_Lanka_55_64,M_Sri_Lanka_65_74,M_Sri_Lanka_75_84,M_Sri_Lanka_85ov,M_Sri_Lanka_Tot,M_Taiwan_0_4,M_Taiwan_5_14,M_Taiwan_15_24,M_Taiwan_25_44,M_Taiwan_45_54,M_Taiwan_55_64,M_Taiwan_65_74,M_Taiwan_75_84,M_Taiwan_85ov,M_Taiwan_Tot,M_Thailand_0_4,M_Thailand_5_14,M_Thailand_15_24,M_Thailand_25_44,M_Thailand_45_54,M_Thailand_55_64,M_Thailand_65_74,M_Thailand_75_84,M_Thailand_85ov,M_Thailand_Tot,M_FYROM_0_4,M_FYROM_5_14,M_FYROM_15_24,M_FYROM_25_44,M_FYROM_45_54,M_FYROM_55_64,M_FYROM_65_74,M_FYROM_75_84,M_FYROM_85ov,M_FYROM_Tot,M_Turkey_0_4,M_Turkey_5_14,M_Turkey_15_24,M_Turkey_25_44,M_Turkey_45_54,M_Turkey_55_64,M_Turkey_65_74,M_Turkey_75_84,M_Turkey_85ov,M_Turkey_Tot,M_USA_0_4,M_USA_5_14,M_USA_15_24,M_USA_25_44,M_USA_45_54,M_USA_55_64,M_USA_65_74,M_USA_75_84,M_USA_85ov,M_USA_Tot,M_Vietnam_0_4,M_Vietnam_5_14,M_Vietnam_15_24,M_Vietnam_25_44,M_Vietnam_45_54,M_Vietnam_55_64,M_Vietnam_65_74,M_Vietnam_75_84,M_Vietnam_85ov,M_Vietnam_Tot,M_Wales_0_4,M_Wales_5_14,M_Wales_15_24,M_Wales_25_44,M_Wales_45_54,M_Wales_55_64,M_Wales_65_74,M_Wales_75_84,M_Wales_85ov,M_Wales_Tot,M_Zimbabwe_0_4,M_Zimbabwe_5_14,M_Zimbabwe_15_24,M_Zimbabwe_25_44,M_Zimbabwe_45_54,M_Zimbabwe_55_64,M_Zimbabwe_65_74,M_Zimbabwe_75_84,M_Zimbabwe_85ov,M_Zimbabwe_Tot,M_Elsewhere_0_4,M_Elsewhere_5_14,M_Elsewhere_15_24,M_Elsewhere_25_44,M_Elsewhere_45_54,M_Elsewhere_55_64,M_Elsewhere_65_74,M_Elsewhere_75_84,M_Elsewhere_85ov,M_Elsewhere_Tot,M_COB_NS_0_4,M_COB_NS_5_14,M_COB_NS_15_24,M_COB_NS_25_44,M_COB_NS_45_54,M_COB_NS_55_64,M_COB_NS_65_74,M_COB_NS_75_84,M_COB_NS_85ov,M_COB_NS_Tot,M_Tot_0_4,M_Tot_5_14,M_Tot_15_24,M_Tot_25_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Afghanistan_0_4,F_Afghanistan_5_14,F_Afghanistan_15_24,F_Afghanistan_25_44,F_Afghanistan_45_54,F_Afghanistan_55_64,F_Afghanistan_65_74,F_Afghanistan_75_84,F_Afghanistan_85ov,F_Afghanistan_Tot,F_Australia_0_4,F_Australia_5_14,F_Australia_15_24,F_Australia_25_44,F_Australia_45_54,F_Australia_55_64,F_Australia_65_74,F_Australia_75_84,F_Australia_85ov,F_Australia_Tot,F_Bangladesh_0_4,F_Bangladesh_5_14,F_Bangladesh_15_24,F_Bangladesh_25_44,F_Bangladesh_45_54,F_Bangladesh_55_64,F_Bangladesh_65_74,F_Bangladesh_75_84,F_Bangladesh_85ov,F_Bangladesh_Tot,F_Bosnia_Herzegov_0_4,F_Bosnia_Herzegov_5_14,F_Bosnia_Herzegov_15_24,F_Bosnia_Herzegov_25_44,F_Bosnia_Herzegov_45_54,F_Bosnia_Herzegov_55_64,F_Bosnia_Herzegov_65_74,F_Bosnia_Herzegov_75_84,F_Bosnia_Herzegov_85ov,F_Bosnia_Herzegov_Tot,F_Cambodia_0_4,F_Cambodia_5_14,F_Cambodia_15_24,F_Cambodia_25_44,F_Cambodia_45_54,F_Cambodia_55_64,F_Cambodia_65_74,F_Cambodia_75_84,F_Cambodia_85ov,F_Cambodia_Tot,F_Canada_0_4,F_Canada_5_14,F_Canada_15_24,F_Canada_25_44,F_Canada_45_54,F_Canada_55_64,F_Canada_65_74,F_Canada_75_84,F_Canada_85ov,F_Canada_Tot,F_Chile_0_4,F_Chile_5_14,F_Chile_15_24,F_Chile_25_44,F_Chile_45_54,F_Chile_55_64,F_Chile_65_74,F_Chile_75_84,F_Chile_85ov,F_Chile_Tot
30303,0,0,0,17,8,19,7,0,0,53,0,38,41,106,57,38,15,5,4,308,10,37,121,429,60,87,51,7,0,801,3,7,15,29,0,0,0,0,0,49,0,0,3,4,6,3,3,0,0,18,0,0,5,12,10,9,0,0,0,31,4,23,15,43,12,15,8,3,0,116,0,11,38,95,69,56,36,8,7,315,0,0,3,7,6,3,4,0,0,33,0,0,19,36,15,9,3,0,0,87,15,69,139,363,168,110,95,51,25,1038,75,121,240,504,222,169,154,84,35,1601,2090,4268,5553,10679,4257,3211,2535,1417,486,34500,0,0,8,34,5,6,5,0,0,63,1877,3200,3144,4625,2365,1872,1652,1096,594,20421,0,3,4,19,9,0,0,0,0,42,0,0,9,38,24,19,10,6,0,97,0,0,0,9,6,11,3,0,0,36,0,9,3,33,10,5,8,0,0,70,0,0,3,4,8,3,3,3,0,24
30304,0,0,3,6,5,8,5,7,0,40,0,0,9,65,9,11,3,3,5,103,5,9,42,123,22,27,28,8,0,258,0,3,3,12,0,0,0,0,0,18,0,0,0,0,0,3,3,0,0,11,0,0,0,6,0,3,0,0,0,16,3,11,15,19,17,6,4,5,0,74,3,5,22,63,42,43,18,4,3,199,0,0,0,4,0,0,3,3,0,15,0,0,9,18,3,3,3,0,0,36,17,38,105,357,103,80,52,28,14,786,58,102,168,352,163,118,69,39,25,1092,1331,2284,2981,6435,2454,1746,1152,688,276,19349,0,3,14,16,11,7,3,0,0,49,1124,1760,1773,3260,1487,1116,788,642,373,12323,0,8,10,21,0,0,0,0,0,43,0,0,3,18,10,11,4,4,0,52,0,0,0,3,3,0,0,0,0,8,0,0,7,22,8,3,0,0,0,44,0,0,0,9,0,3,0,0,0,18
30305,0,0,0,6,11,14,8,0,3,43,0,16,18,90,36,37,19,3,0,214,17,23,64,381,57,70,42,15,0,674,0,3,12,15,8,5,3,0,0,44,0,0,0,13,6,18,3,0,0,43,0,0,3,14,10,4,0,0,0,38,0,14,13,17,7,4,12,0,0,65,0,12,30,177,129,82,37,11,8,485,0,0,0,6,5,4,7,3,0,26,0,6,33,67,27,25,6,3,0,168,14,135,184,534,215,181,115,53,21,1447,105,176,200,475,187,157,97,51,24,1461,2470,4077,4206,9405,3575,2912,1819,756,268,29486,0,9,17,41,18,3,4,0,0,94,1947,2927,2300,3315,1525,1232,811,403,265,14717,0,3,3,15,11,3,0,0,0,36,0,0,13,42,29,19,6,4,0,119,0,0,0,19,22,13,3,0,6,65,0,5,3,11,4,0,0,0,0,28,0,0,0,0,4,3,10,0,0,24
30306,0,0,0,16,14,16,11,6,0,65,3,8,13,48,13,16,13,0,3,127,19,40,187,697,80,132,89,17,0,1270,3,0,6,22,5,0,0,0,0,35,0,0,0,6,3,4,3,3,0,16,0,0,0,3,3,0,0,0,0,14,0,3,6,16,4,3,4,0,0,45,4,4,29,134,103,73,43,14,9,403,0,0,0,4,0,0,7,4,0,10,0,3,16,29,19,6,3,0,0,85,10,104,154,342,152,115,67,33,22,995,60,115,186,363,112,118,101,70,38,1160,1619,2783,4191,8290,2629,2384,1816,802,303,24813,0,6,25,39,7,5,0,0,0,87,1395,2006,1513,1828,885,985,869,471,325,10278,3,8,9,35,8,6,3,0,0,74,0,0,3,28,26,15,7,3,0,79,0,0,3,28,18,29,8,8,3,91,3,4,3,17,0,3,0,0,0,32,0,0,0,11,8,9,3,0,3,31
30401,0,0,0,4,0,8,7,0,0,16,0,10,13,39,38,51,29,11,0,192,0,3,9,37,6,21,9,3,0,89,0,3,9,11,0,0,0,0,0,21,0,0,0,4,4,3,3,0,0,11,0,0,0,7,0,0,0,0,0,11,0,9,10,28,15,13,12,3,0,90,0,3,12,86,82,74,38,18,3,321,0,0,0,3,10,10,7,0,0,28,0,0,11,21,19,14,3,0,0,77,8,33,40,124,90,68,46,21,8,439,22,45,53,120,85,67,63,23,10,478,1086,2321,2025,4075,2189,1989,1467,559,186,15898,0,0,0,3,0,0,0,0,0,3,910,1830,1483,2555,1249,1123,830,342,251,10577,0,3,3,17,10,4,0,0,0,37,0,0,0,3,4,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,3,0,0,24,11,6,9,0,0,50,0,0,0,3,0,3,3,0,0,19
30402,0,0,0,3,3,4,0,0,0,6,0,10,16,30,30,24,17,12,0,138,0,0,10,19,5,12,7,0,0,60,0,0,0,3,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,12,9,61,48,48,31,27,17,6,0,238,0,0,3,10,8,9,3,0,0,39,0,3,5,12,17,3,9,9,0,63,0,6,16,30,34,40,12,0,0,144,10,64,48,146,113,83,60,20,10,553,35,101,93,173,157,112,69,56,24,812,1242,3769,3246,4550,3465,2546,2068,1002,349,22244,0,0,0,0,0,0,0,0,0,0,1122,2620,2191,2990,2057,1650,1349,696,410,15078,0,0,0,10,4,3,0,0,0,20,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,3,11,15,29,28,13,5,3,0,112,0,0,3,7,7,0,4,0,0,22
30403,0,0,0,3,3,3,0,3,0,11,3,21,15,45,21,15,12,3,0,140,0,8,39,74,6,7,9,3,0,142,0,3,15,23,4,0,3,0,0,52,0,0,0,0,0,0,0,0,0,0,3,0,5,10,3,0,0,0,0,15,4,44,74,72,37,20,17,8,0,278,6,27,24,109,20,21,3,0,0,214,0,0,4,9,4,3,3,3,3,32,0,0,10,24,12,7,3,0,0,60,41,82,213,439,81,43,38,20,9,962,44,72,314,423,144,121,94,55,41,1300,1157,2678,6284,7437,2539,2102,1536,707,332,24776,0,0,0,0,0,0,0,0,0,3,983,1820,3950,3532,1671,1513,1227,643,394,15731,0,6,5,33,0,3,0,0,0,54,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,14,20,60,17,13,6,3,0,135,0,9,3,35,7,0,0,4,0,57
30404,0,0,0,0,0,0,0,0,0,3,0,0,0,19,4,14,7,5,0,43,0,7,6,11,3,4,3,0,0,29,3,16,16,13,0,0,0,0,0,47,0,0,0,0,4,3,8,0,0,17,0,0,0,6,3,0,0,0,0,16,5,25,17,44,25,11,9,5,0,145,0,0,4,6,3,7,3,0,0,32,0,0,3,0,11,7,3,0,0,27,0,0,0,19,7,9,3,0,0,36,0,42,56,181,75,45,42,19,7,473,53,98,124,332,134,113,84,42,30,998,1729,3684,3582,6783,3240,2398,1813,851,363,24441,0,0,0,0,0,0,0,0,0,3,1574,2900,2526,5182,2363,1896,1548,855,558,19413,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,5,0,0,0,0,3,3,0,0,0,4,0,5,13,36,14,10,4,0,0,83,0,0,0,3,7,3,0,0,0,11
30501,0,0,0,10,7,0,6,3,3,31,0,24,20,50,23,7,5,0,0,132,0,9,84,184,24,18,13,3,0,324,0,3,40,92,13,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,11,36,9,4,0,0,0,60,10,18,47,169,34,43,25,0,0,346,0,11,30,93,43,39,25,10,3,265,0,0,8,25,13,4,7,4,0,57,0,0,11,28,19,7,0,0,0,70,18,63,477,1540,141,87,74,34,15,2449,105,159,556,1784,567,408,271,130,55,4039,962,1770,5800,15687,4065,3208,1982,853,288,34616,0,0,3,6,3,0,0,0,0,9,764,1169,2944,5746,1797,1678,1054,411,303,15881,0,3,0,12,0,3,0,0,0,22,0,0,3,18,3,0,0,0,0,33,0,0,0,3,3,4,0,3,0,14,3,4,37,143,23,17,3,0,3,238,0,0,10,29,3,0,0,0,0,46
30502,0,0,0,0,0,6,3,0,0,7,0,0,4,17,7,4,0,3,0,45,0,0,7,22,0,0,0,0,0,34,0,7,4,23,0,3,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,13,3,17,17,47,18,7,9,0,0,115,0,3,3,23,8,14,3,3,0,56,0,0,3,13,7,5,4,0,0,37,0,0,3,11,3,3,0,0,0,28,10,47,56,306,67,47,36,15,3,592,65,119,134,536,190,131,83,34,15,1294,1333,2438,2631,7400,2791,1804,988,452,139,19980,0,0,0,5,3,0,0,0,0,5,1186,1878,2098,4893,1925,1288,726,345,230,14560,0,0,0,6,0,0,0,0,0,8,0,0,0,6,0,4,3,0,0,14,0,0,0,3,4,0,0,0,0,9,4,9,6,43,14,10,3,0,0,88,0,0,3,11,0,0,0,0,0,14
30503,0,0,0,3,3,3,3,3,0,15,0,9,15,77,15,6,3,0,0,132,0,5,26,84,7,5,0,0,0,131,3,13,22,47,6,0,0,0,0,89,0,0,3,0,0,0,0,0,0,9,0,0,0,15,3,5,0,0,0,22,6,37,35,96,47,26,12,6,3,274,4,20,7,55,20,11,7,0,0,133,0,3,5,20,11,10,3,0,3,61,0,0,8,44,4,9,0,0,0,62,61,112,147,832,129,95,54,19,8,1472,132,167,447,1363,482,375,206,106,72,3356,2226,4149,6468,16040,5714,3988,2456,1023,413,42463,0,0,4,8,0,0,0,0,0,11,1835,3255,5079,9121,3829,2728,1674,924,531,28965,3,4,3,42,0,0,0,0,0,55,0,0,0,11,3,0,0,0,0,21,0,0,0,3,3,3,0,0,0,8,3,16,18,117,26,15,3,0,0,199,0,4,3,8,6,3,3,0,0,28
30504,0,0,0,3,3,4,0,3,0,14,0,0,9,31,6,5,3,0,0,49,0,3,19,40,0,5,0,0,0,73,0,8,11,20,3,0,0,0,0,40,0,0,0,0,4,0,0,0,0,16,0,0,0,3,4,0,0,0,0,10,9,24,33,91,28,25,15,6,0,231,0,0,10,21,6,5,0,0,0,42,0,0,0,16,11,6,4,0,0,37,0,0,12,45,11,0,0,0,0,62,13,45,104,319,95,67,37,22,7,709,51,117,299,651,263,166,111,56,18,1738,1597,3269,4793,9233,3673,2537,1548,665,214,27520,0,0,0,3,0,0,0,0,0,3,1284,2728,3746,6068,2576,1872,1179,536,291,20278,0,3,4,9,0,0,0,0,0,20,0,0,0,7,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,4,0,0,30,65,16,10,4,0,0,130,0,3,3,21,4,0,5,0,0,37
30601,0,0,0,0,3,3,4,0,0,10,0,5,3,8,12,3,6,3,0,41,0,0,3,12,3,0,0,0,0,22,4,7,9,14,10,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,3,0,0,0,14,0,14,17,38,20,24,16,4,3,140,0,0,4,13,5,0,0,3,0,19,0,3,7,13,8,9,8,3,0,57,0,0,0,16,5,6,3,0,0,39,4,27,37,145,111,105,74,40,9,551,96,233,223,590,358,308,213,79,16,2114,1724,3904,3036,6696,3981,3387,2254,761,160,25904,0,0,0,0,0,0,0,0,0,0,1412,3115,2289,4923,2674,2122,1177,364,132,18215,0,0,0,4,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,5,0,0,0,0,0,6,0,9,16,53,24,23,3,4,0,132,0,0,0,5,0,3,0,0,0,13
30602,0,0,0,0,0,5,9,9,3,23,0,8,3,31,8,14,12,3,0,74,0,3,7,73,0,6,0,0,0,88,10,29,56,68,9,6,0,0,0,179,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,8,0,9,13,44,24,24,20,5,3,136,0,12,10,31,19,8,6,3,0,82,0,0,3,19,10,10,9,0,3,52,0,3,11,25,16,8,3,0,0,60,9,55,100,490,242,211,157,79,20,1371,319,562,661,1603,829,648,449,247,78,5389,3480,7080,6357,13714,6926,5785,4085,1746,508,49689,0,0,0,0,0,0,0,0,0,0,2910,5631,4655,9142,4261,3662,2418,1150,641,34471,0,0,3,9,0,0,0,0,0,15,0,0,0,3,6,3,5,0,0,17,0,0,0,9,7,5,0,0,0,18,0,0,12,62,33,22,9,8,4,148,0,0,0,10,6,3,0,0,0,15
30603,0,0,0,0,0,3,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,13,3,0,3,20,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,11,3,0,28,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,11,0,0,0,0,3,3,0,0,0,8,0,6,13,53,31,45,32,36,12,229,79,176,151,432,304,319,243,115,29,1852,1075,2456,1995,3752,2499,2727,2017,1038,287,17846,0,0,0,0,0,0,0,0,0,0,888,1979,1512,2710,1815,1870,1258,647,305,12979,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,8,0,0,0,16,4,3,7,0,0,21,0,0,0,0,0,0,0,0,0,0
30604,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,3,0,0,0,12,0,0,0,3,0,0,0,0,0,3,0,4,7,10,0,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,8,0,0,35,0,0,5,3,0,0,0,0,0,11,0,0,0,0,3,8,0,0,0,7,0,0,0,3,0,3,0,0,0,5,0,3,0,30,7,13,15,9,0,86,44,87,54,213,115,144,84,65,29,839,329,700,514,1468,884,979,652,297,72,5894,0,0,0,0,0,0,0,0,0,0,240,501,375,914,535,542,332,128,39,3608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,3,0,0,0,28,0,0,0,3,0,0,0,0,0,3
30605,0,0,0,0,0,0,5,4,0,12,0,0,0,4,0,0,0,0,0,6,0,0,7,23,0,0,0,0,0,32,0,0,0,3,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,5,15,18,25,15,0,82,0,0,0,3,0,0,0,0,0,4,0,0,0,3,3,7,4,0,0,23,0,0,4,8,7,6,3,3,0,29,3,5,23,79,45,66,57,49,13,342,76,215,218,419,309,338,305,164,59,2098,1126,2744,2084,3824,2650,2999,2728,1372,399,19927,0,0,0,0,0,0,0,0,0,0,964,2292,1664,3170,2068,2224,1682,826,323,15218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,7,10,5,16,0,0,44,0,0,0,0,0,0,0,0,0,0
30701,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,19,0,0,3,9,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,3,0,0,0,18,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,6,3,4,12,5,0,0,0,32,5,6,0,35,22,10,16,7,3,106,177,318,253,783,455,415,316,152,42,2913,1691,3302,2478,5569,3136,2893,2177,1083,301,22627,0,0,0,0,0,0,0,0,0,0,1378,2602,1966,4416,2254,2026,1485,861,388,17371,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,17,3,0,0,0,0,22,0,0,0,4,4,0,0,0,0,5
30702,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,15,0,0,9,21,0,0,0,0,0,38,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,4,4,8,3,0,29,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,0,3,0,13,0,4,6,10,6,0,3,3,0,30,0,25,28,66,19,19,15,15,4,186,79,188,177,443,289,292,245,149,63,1929,1379,3123,2583,4640,2883,2820,2296,1191,362,21275,0,0,0,0,0,0,0,0,0,0,1254,2711,2041,3816,2235,2155,1716,936,439,17304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,4,9,6,0,3,0,21,0,0,0,0,0,0,0,0,0,0
30703,0,0,0,0,0,3,3,3,0,8,0,0,0,0,0,0,0,0,0,3,0,4,6,19,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,11,0,5,13,7,10,4,0,49,0,0,0,3,6,0,0,0,0,11,0,0,0,3,0,4,0,0,0,10,0,0,0,4,5,5,0,3,0,21,0,13,17,45,27,19,42,21,3,182,52,111,148,298,228,233,252,129,40,1484,1161,2736,2337,3729,2515,2870,2769,1328,363,19805,0,0,0,0,0,0,0,0,0,0,1068,2322,1824,3352,2172,2413,1968,1072,466,16663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,7,0,3,0,26,0,0,0,0,0,0,3,0,0,5
30801,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,16,0,0,3,4,0,0,0,0,0,6,0,0,3,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,6,3,3,0,0,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,0,4,0,3,7,17,19,3,0,0,0,43,3,4,7,44,28,18,14,3,0,117,147,234,219,740,384,242,118,46,11,2139,1327,2402,1813,4662,2195,1650,811,303,61,15225,0,0,0,0,0,0,0,0,0,0,1154,1912,1310,3228,1327,969,461,188,54,10600,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,13,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0
30803,0,0,0,0,0,3,4,4,0,14,4,12,8,128,26,3,0,0,0,185,0,0,4,10,0,0,0,0,0,10,3,12,13,12,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,8,13,27,20,18,17,3,3,117,0,34,33,78,33,0,0,0,0,174,0,3,0,0,12,12,10,9,0,44,0,11,7,28,17,8,4,0,0,78,10,44,59,162,74,61,45,24,6,495,234,427,494,1397,884,781,486,296,106,5109,3848,8280,7647,14444,7779,7391,5153,2616,869,58025,0,6,9,16,3,0,0,0,0,27,3426,6794,6463,11523,6244,5736,4070,2523,1171,47950,3,9,3,29,8,0,0,0,0,47,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,3,8,25,14,17,4,0,3,70,0,0,0,3,0,3,0,0,0,6
30804,0,0,0,0,0,0,0,0,0,0,0,0,10,23,4,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,14,3,24,9,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,6,7,20,11,7,3,0,0,53,33,73,60,228,102,92,62,29,7,694,519,1099,821,2003,1002,942,593,324,87,7388,0,0,0,0,0,0,0,0,0,0,490,901,625,1465,787,661,432,285,111,5760,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
30805,0,0,0,0,3,6,5,5,0,15,0,8,0,19,7,3,0,0,0,30,0,0,0,0,3,0,0,0,0,7,3,8,3,6,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,4,15,3,18,24,14,4,6,0,82,0,0,0,9,3,3,0,0,0,9,0,4,0,11,4,4,3,0,0,35,0,5,7,18,17,6,0,0,0,57,6,24,22,98,52,39,46,22,7,325,155,281,296,741,480,388,172,91,19,2616,2321,4748,3935,8609,4831,3994,2175,849,186,31647,0,0,0,0,0,0,0,0,0,0,2062,3916,2907,6456,3177,2380,1435,617,258,23206,0,0,3,15,0,0,0,0,0,21,0,0,0,3,0,0,0,0,0,3,0,0,0,8,5,3,0,0,0,13,0,0,8,15,3,9,0,0,0,40,0,0,0,4,0,0,0,0,0,6
30901,0,0,0,3,3,13,13,6,0,32,0,0,0,8,0,0,0,3,0,10,0,0,7,18,9,4,8,0,0,49,9,9,7,16,7,3,0,0,0,47,0,0,0,0,3,6,4,0,0,20,0,0,3,10,8,3,3,0,0,29,4,14,18,46,24,19,14,3,4,149,0,0,0,8,6,5,0,0,0,30,0,3,0,19,15,3,13,5,3,63,0,0,6,16,3,10,6,0,0,32,7,31,101,476,103,101,74,68,24,983,91,187,262,775,383,318,281,167,69,2532,1566,3055,3312,9096,3912,3455,3090,1698,601,29800,0,0,0,0,0,0,0,0,0,0,1439,2451,2621,5792,2523,2380,2046,1133,657,21034,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,10,4,0,29,0,0,0,3,0,4,0,0,0,12,0,8,14,109,21,15,3,3,0,171,0,0,0,15,7,3,3,0,0,27
30902,0,0,0,3,3,7,3,0,0,14,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,7,3,4,10,3,0,0,0,0,0,20,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,3,5,18,21,32,26,25,20,5,0,153,0,0,0,3,3,0,0,0,0,8,0,0,0,11,7,8,8,3,0,43,0,0,0,4,3,7,0,0,0,13,4,17,30,195,31,55,47,21,13,419,86,159,171,554,245,327,280,150,71,2050,1499,3122,2949,6590,3399,3435,2788,1457,628,25873,0,0,0,0,0,0,0,0,0,0,1270,2456,2315,4975,2691,2722,1954,1154,666,20197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,9,71,18,13,4,3,3,113,0,0,0,10,0,0,0,0,0,10
30903,0,0,3,7,16,14,7,10,0,51,0,3,10,28,10,5,0,0,0,58,0,0,7,22,3,4,5,0,0,40,0,7,9,23,3,0,0,0,0,46,0,0,3,6,9,3,0,3,0,17,0,3,0,9,15,13,7,7,0,49,3,24,10,32,21,27,21,8,0,137,0,0,7,15,14,9,0,0,0,48,3,3,0,18,9,12,18,6,3,72,0,4,9,24,12,8,9,0,0,67,14,50,94,262,132,128,156,74,25,934,124,209,292,649,347,320,331,223,122,2609,1649,3223,3757,7696,4182,3855,3988,2202,758,31315,0,0,6,11,0,0,0,0,0,22,1386,2315,2560,4559,2431,2670,2591,1380,688,20573,0,0,3,29,4,0,4,0,0,43,0,0,10,45,34,24,12,6,0,140,0,0,0,3,0,0,0,0,0,8,7,0,9,33,9,11,5,5,0,75,0,3,0,10,4,3,8,3,0,33
