SA3_CODE_2016,South_Africa_Before_1946,South_Africa_1946_1955,South_Africa_1956_1965,South_Africa_1966_1975,South_Africa_1976_1985,South_Africa_1986_1995,South_Africa_1996_2005,South_Africa_2006_2010,South_Africa_2011,South_Africa_2012,South_Africa_2013,South_Africa_2014,South_Africa_2015,South_Africa_2016,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1946,Sri_Lanka_1946_1955,Sri_Lanka_1956_1965,Sri_Lanka_1966_1975,Sri_Lanka_1976_1985,Sri_Lanka_1986_1995,Sri_Lanka_1996_2005,Sri_Lanka_2006_2010,Sri_Lanka_2011,Sri_Lanka_2012,Sri_Lanka_2013,Sri_Lanka_2014,Sri_Lanka_2015,Sri_Lanka_2016,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Thailand_Before_1946,Thailand_1946_1955,Thailand_1956_1965,Thailand_1966_1975,Thailand_1976_1985,Thailand_1986_1995,Thailand_1996_2005,Thailand_2006_2010,Thailand_2011,Thailand_2012,Thailand_2013,Thailand_2014,Thailand_2015,Thailand_2016,Thailand_Yr_arrival_ns,Thailand_Tot,FYROM_Before_1946,FYROM_1946_1955,FYROM_1956_1965,FYROM_1966_1975,FYROM_1976_1985,FYROM_1986_1995,FYROM_1996_2005,FYROM_2006_2010,FYROM_2011,FYROM_2012,FYROM_2013,FYROM_2014,FYROM_2015,FYROM_2016,FYROM_arrival_ns,FYROM_Tot,Turkey_Before_1946,Turkey_1946_1955,Turkey_1956_1965,Turkey_1966_1975,Turkey_1976_1985,Turkey_1986_1995,Turkey_1996_2005,Turkey_2006_2010,Turkey_2011,Turkey_2012,Turkey_2013,Turkey_2014,Turkey_2015,Turkey_2016,Turkey_Yr_arrival_ns,Turkey_Tot,United_Kingdom_Before_1946,United_Kingdom_1946_1955,United_Kingdom_1956_1965,United_Kingdom_1966_1975,United_Kingdom_1976_1985,United_Kingdom_1986_1995,United_Kingdom_1996_2005,United_Kingdom_2006_2010,United_Kingdom_2011,United_Kingdom_2012,United_Kingdom_2013,United_Kingdom_2014,United_Kingdom_2015,United_Kingdom_2016,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1946,USA_1946_1955,USA_1956_1965,USA_1966_1975,USA_1976_1985,USA_1986_1995,USA_1996_2005,USA_2006_2010,United_States_America_2011,United_States_America_2012,United_States_America_2013,United_States_America_2014,United_States_America_2015,United_States_America_2016,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1946,Vietnam_1946_1955,Vietnam_1956_1965,Vietnam_1966_1975,Vietnam_1976_1985,Vietnam_1986_1995,Vietnam_1996_2005,Vietnam_2006_2010,Vietnam_2011,Vietnam_2012,Vietnam_2013,Vietnam_2014,Vietnam_2015,Vietnam_2016,Vietnam_Yr_arrival_NS,Vietnam_Tot,Zimbabwe_Before_1946,Zimbabwe_1946_1955,Zimbabwe_1956_1965,Zimbabwe_1966_1975,Zimbabwe_1976_1985,Zimbabwe_1986_1995,Zimbabwe_1996_2005,Zimbabwe_2006_2010,Zimbabwe_2011,Zimbabwe_2012,Zimbabwe_2013,Zimbabwe_2014,Zimbabwe_2015,Zimbabwe_2016,Zimbabwe_Yr_arrival_NS,Zimbabwe_Tot,Born_elsewhere_Before_1946,Born_elsewhere_1946_1955,Born_elsewhere_1956_1965,Born_elsewhere_1966_1975,Born_elsewhere_1976_1985,Born_elsewhere_1986_1995,Born_elsewhere_1996_2005,Born_elsewhere_2006_2010,Born_elsewhere_2011,Born_elsewhere_2012,Born_elsewhere_2013,Born_elsewhere_2014,Born_elsewhere_2015,Born_elsewhere_2016,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1946,Tot_1946_1955,Tot_1956_1965,Tot_1966_1975,Tot_1976_1985,Tot_1986_1995,Tot_1996_2005,Tot_2006_2010,Tot_2011,Tot_2012,Tot_2013,Tot_2014,Tot_2015,Tot_2016,Tot_Yr_arrival_NS,Tot_Tot
10804,0,4,5,19,39,27,82,54,3,10,4,0,3,0,5,267,0,3,3,8,5,8,3,3,0,0,0,0,4,0,0,37,0,0,0,0,3,20,12,12,0,6,3,3,3,0,7,78,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,11,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,12,25,377,799,1086,378,268,364,214,28,33,45,38,20,8,176,3856,0,3,12,42,23,15,36,42,10,3,19,12,0,8,5,246,0,0,0,0,11,3,10,9,0,3,3,3,4,0,3,56,0,0,0,4,11,5,13,17,0,3,0,0,0,0,0,55,5,77,123,225,117,84,91,83,24,24,24,20,13,5,42,950,57,859,1328,1824,1072,773,1075,770,148,161,184,134,106,67,403,8960
10805,0,0,6,14,13,15,21,19,0,0,0,5,7,0,3,97,0,0,0,6,0,3,3,3,3,0,0,0,0,0,0,19,0,0,0,0,6,3,18,16,3,0,0,3,0,3,5,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,232,436,571,212,109,143,65,10,12,7,11,9,0,74,1894,0,10,4,19,17,8,21,16,7,4,0,0,0,0,3,113,0,0,0,0,0,3,0,4,0,0,0,3,0,0,3,16,0,0,4,5,7,3,9,10,0,0,0,0,0,0,0,40,3,36,74,133,65,34,46,50,7,9,9,13,3,0,37,505,30,527,745,1018,583,385,448,330,60,59,37,56,46,26,195,4551
10901,0,0,5,3,6,6,56,47,3,0,0,0,0,3,3,142,0,0,0,0,4,10,14,18,13,21,7,6,12,3,3,107,0,0,0,0,3,6,20,24,4,3,0,9,6,0,0,72,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,115,263,415,189,105,141,96,11,14,10,7,15,3,55,1454,0,4,4,10,10,16,25,17,5,8,3,3,6,8,3,111,0,0,0,0,6,3,7,8,3,0,0,3,3,3,0,39,0,0,0,0,4,0,5,14,3,0,0,3,4,0,0,31,0,70,94,142,92,63,86,279,137,88,82,68,61,11,27,1309,18,479,671,829,572,471,640,1042,277,263,183,204,190,118,197,6145
10902,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,31,39,46,15,14,4,16,0,0,0,4,3,0,7,182,0,0,0,0,0,0,0,4,0,3,0,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,8,7,12,15,3,5,11,12,4,3,6,98,3,91,105,87,62,74,71,99,12,16,27,30,21,9,37,738
10903,0,0,0,5,7,3,11,17,3,13,0,0,6,0,4,84,0,0,0,3,0,3,3,12,3,3,3,6,0,0,8,46,0,0,0,0,0,0,5,6,0,8,0,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,145,294,295,87,49,54,17,5,8,4,4,8,0,68,1042,0,0,0,6,7,0,5,13,0,4,0,0,0,0,0,43,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,14,3,26,37,41,6,12,29,38,3,15,12,31,24,15,22,311,22,343,484,483,227,176,271,255,61,108,62,91,116,53,175,2918
11001,0,0,3,6,9,10,37,18,3,8,0,0,0,0,4,102,0,0,0,0,10,8,3,14,6,5,7,6,0,4,0,66,0,0,0,0,0,3,9,12,0,0,0,0,3,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,7,74,167,217,98,59,96,78,13,19,7,14,7,4,31,885,0,7,6,18,19,17,41,21,3,6,8,11,7,6,3,166,0,0,0,0,3,0,3,5,6,6,8,9,3,13,3,52,0,0,0,0,7,3,0,8,0,0,0,0,3,0,0,29,3,18,34,69,43,57,97,180,25,47,43,95,171,91,36,1005,19,179,309,430,344,317,532,550,103,153,175,265,370,221,158,4126
11002,0,0,6,0,6,3,22,11,3,0,0,5,0,0,3,66,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,10,0,0,0,0,0,3,3,3,0,0,0,0,0,0,7,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,10,83,185,242,67,55,44,31,7,0,6,3,0,0,35,769,0,4,7,12,0,3,68,32,3,0,0,3,7,0,5,155,0,0,0,0,0,3,4,4,0,3,3,0,0,4,5,29,0,0,0,0,3,3,4,3,0,0,0,0,0,0,3,15,0,13,24,57,20,20,28,43,9,8,10,7,18,0,21,281,22,181,327,422,248,202,270,238,57,73,55,65,60,17,149,2386
11003,0,0,0,0,0,0,11,33,9,0,5,0,7,0,0,58,0,0,0,0,0,0,0,9,3,0,7,0,0,0,0,17,0,0,0,0,0,0,3,7,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,17,42,61,24,21,16,9,5,4,8,3,0,3,16,238,0,0,18,5,8,0,3,4,3,3,0,0,6,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,8,5,0,0,4,0,0,0,0,21,0,4,15,50,15,11,24,31,7,7,8,0,11,3,13,200,3,60,97,160,116,112,144,204,54,45,70,37,51,17,55,1231
11004,0,0,0,7,14,8,63,40,14,14,3,5,11,9,14,200,0,0,0,0,0,6,3,20,8,3,6,4,4,0,0,54,0,0,0,0,3,11,8,13,3,0,4,3,3,3,3,57,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,134,264,365,100,79,87,55,18,6,15,7,9,8,92,1231,0,3,12,27,21,25,29,12,0,4,4,3,0,5,5,144,0,0,0,4,8,3,12,12,0,3,4,3,16,11,5,80,0,0,0,0,6,3,13,4,0,0,4,0,0,0,0,36,3,24,32,62,27,38,63,107,25,31,35,39,79,27,68,653,26,302,456,638,402,403,514,662,151,225,209,205,320,167,323,4997
11101,0,3,13,18,48,47,112,73,14,16,3,0,13,6,3,377,0,0,3,3,8,23,18,13,3,12,4,0,0,0,0,87,0,0,0,3,8,12,37,44,5,11,20,19,12,9,3,175,0,11,59,98,19,10,5,3,0,0,0,0,0,0,3,205,0,0,0,0,3,6,3,3,0,0,0,0,0,0,0,19,40,388,654,887,382,293,363,338,76,64,41,41,44,17,143,3760,0,3,17,28,37,44,66,49,7,28,4,5,6,4,9,302,0,0,0,3,25,13,13,17,0,0,6,0,3,3,7,88,0,0,3,0,10,3,16,17,0,0,3,5,4,0,0,55,3,161,140,279,136,167,211,170,36,31,21,21,22,19,53,1474,60,1230,1377,1827,1288,1216,1564,1279,258,289,212,205,213,123,423,11575
11102,0,3,0,22,30,20,87,77,13,8,3,0,0,0,8,289,0,0,3,3,5,10,11,27,0,0,0,6,4,0,0,64,0,0,0,0,4,5,31,12,5,6,5,9,5,3,8,98,0,0,3,13,4,3,3,0,0,0,0,0,0,0,3,30,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,9,33,311,525,704,284,187,178,125,29,21,25,8,18,15,162,2629,3,4,4,25,16,23,44,35,9,0,3,7,3,0,8,194,0,0,0,0,10,4,8,10,3,3,0,0,0,3,0,46,0,0,0,0,5,5,32,12,3,0,0,0,0,0,3,59,9,89,91,215,125,157,135,111,21,31,36,20,20,8,46,1111,66,834,953,1383,913,887,932,796,150,176,143,129,95,63,375,7886
11103,0,5,10,22,69,60,151,77,13,22,10,3,15,4,0,456,0,0,7,6,23,43,30,53,13,11,5,8,19,5,9,235,0,0,0,3,7,32,48,68,14,15,17,22,14,14,23,273,0,18,165,325,56,63,21,17,0,0,0,3,0,0,40,699,0,0,0,8,6,3,10,6,0,0,0,0,0,3,3,37,55,321,693,897,499,368,462,388,83,113,113,81,87,54,159,4369,0,3,9,55,54,59,118,112,19,28,32,28,59,21,26,618,0,0,0,3,80,35,28,47,11,26,41,36,39,21,28,389,0,0,4,0,6,11,37,25,8,20,6,11,25,15,0,169,10,163,142,508,241,347,544,607,147,190,203,352,285,307,226,4252,87,1273,1821,2656,2009,2071,2765,2869,697,962,914,1159,1277,893,1025,22471
11201,3,3,28,46,72,60,83,69,3,12,3,6,11,5,11,411,0,0,3,12,7,8,0,3,0,0,0,3,4,0,5,41,0,0,0,5,3,12,37,42,3,3,9,11,0,0,9,137,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,3,4,0,0,0,0,0,0,0,0,17,28,254,603,804,340,333,488,309,53,48,57,44,41,26,155,3583,0,4,17,67,60,90,91,60,16,14,6,19,10,11,27,498,0,0,0,3,8,11,3,10,3,4,3,0,0,0,0,49,0,0,5,3,8,11,10,3,0,0,4,0,0,0,0,57,11,58,137,229,143,177,266,209,47,53,80,59,71,25,72,1641,72,618,1139,1642,1289,1206,1599,1175,211,255,257,236,210,150,487,10558
11202,0,0,13,15,20,15,42,12,17,8,0,3,5,0,0,150,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,19,0,0,0,0,11,11,16,20,3,0,7,0,4,0,3,73,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,172,376,536,200,180,158,88,16,5,12,5,8,8,69,1841,0,4,14,50,25,27,38,20,3,3,6,8,7,0,0,204,0,0,0,3,4,5,3,3,8,8,4,3,0,11,3,53,0,0,0,3,5,7,12,5,0,0,0,0,0,0,3,52,0,36,61,150,108,90,94,106,20,16,35,16,30,18,37,821,38,441,701,1059,818,709,758,533,126,95,109,77,109,61,233,5878
11203,0,5,10,31,40,40,92,58,6,15,7,0,3,3,14,311,0,0,3,6,6,3,0,7,0,0,0,0,0,0,0,29,0,0,0,0,6,16,43,47,5,4,7,0,14,4,9,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,13,41,521,1077,1407,515,366,491,316,65,47,54,20,33,15,234,5211,0,12,24,55,45,25,84,45,10,0,3,14,4,6,8,330,0,0,0,0,3,3,7,5,0,3,0,3,0,0,3,35,0,0,3,0,16,8,11,12,3,0,7,0,0,0,0,64,6,84,139,312,152,126,171,164,49,50,35,41,26,25,59,1448,80,1046,1718,2368,1614,1390,1836,1336,285,263,232,219,207,119,638,13348
11301,0,0,0,0,4,3,43,48,11,9,14,10,3,0,6,158,0,0,0,0,3,0,10,20,0,5,3,4,4,0,0,48,0,0,0,0,0,3,11,23,0,3,7,3,3,3,0,63,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,12,43,16,4,0,0,3,0,0,3,93,7,57,89,145,34,28,45,32,16,18,3,12,25,8,29,543,0,0,3,3,0,6,12,4,0,0,4,5,0,0,3,51,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,20,28,3,0,0,4,3,6,4,64,0,16,38,53,58,105,200,89,47,65,75,73,100,54,112,1073,61,610,565,441,253,465,953,983,203,268,301,303,360,193,444,6402
11302,0,0,0,0,0,0,16,63,0,0,3,0,3,3,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,8,4,0,0,27,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,44,83,92,25,16,14,6,3,0,0,0,3,0,15,300,0,0,0,0,3,3,6,8,0,0,0,0,4,0,0,24,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,12,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,9,0,10,25,49,15,9,16,14,3,3,3,13,10,5,26,205,4,96,161,198,107,92,109,172,12,37,24,34,46,11,98,1211
11303,0,0,8,11,16,13,68,81,7,19,12,4,9,3,0,250,0,3,0,3,4,9,16,30,8,44,8,6,7,0,8,150,0,0,0,0,3,3,14,11,0,3,0,3,4,4,10,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,11,16,175,302,431,112,105,118,110,17,17,37,19,20,8,75,1559,0,0,0,25,16,24,37,11,9,0,3,3,3,3,3,141,0,0,0,3,15,7,7,15,3,3,0,7,3,5,20,86,0,0,0,0,11,3,28,24,6,9,3,0,0,3,3,90,0,53,64,88,68,100,213,287,68,103,101,80,103,64,82,1477,33,459,571,753,467,526,1004,1163,286,490,429,356,349,186,450,7528
11401,0,11,12,36,43,23,52,37,0,0,0,0,4,0,3,228,0,3,3,10,4,4,3,4,0,4,10,0,0,0,0,45,0,0,0,3,5,14,22,31,0,9,8,4,10,6,16,138,0,0,4,18,0,3,0,0,0,0,0,0,0,0,3,33,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,10,31,652,1259,1771,516,302,329,222,45,37,27,20,16,9,246,5482,0,9,11,54,32,42,55,41,12,0,3,14,16,3,16,301,0,0,0,5,21,6,5,6,3,5,3,3,4,3,14,85,0,0,4,0,7,4,6,11,3,0,3,3,0,3,0,43,14,159,240,437,169,150,115,88,7,26,19,19,27,10,70,1557,85,1455,2330,3073,1419,1042,1051,780,142,157,152,166,162,82,664,12759
11402,0,3,11,18,45,24,53,39,8,5,4,0,0,8,6,229,0,3,4,3,4,0,3,0,0,0,0,3,0,0,0,25,0,0,0,0,0,6,8,8,0,7,3,0,3,0,0,51,0,0,3,8,0,7,6,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,277,643,965,395,222,266,135,23,23,10,35,8,3,118,3148,0,0,3,49,32,25,34,21,6,3,0,3,3,3,3,194,0,0,0,0,12,0,5,8,7,3,0,4,3,14,4,59,0,0,3,3,5,3,12,12,0,0,0,0,0,0,3,39,3,66,120,263,109,91,90,160,20,14,15,18,16,13,35,1036,47,685,1155,1725,998,717,711,614,104,92,69,139,144,124,298,7606
11501,0,0,8,48,183,215,847,581,97,92,79,115,85,66,45,2469,0,3,15,103,183,1011,748,403,76,41,35,47,26,15,42,2755,0,0,0,6,17,44,90,72,8,9,15,18,18,16,13,337,0,0,3,21,8,4,0,0,0,0,0,0,0,0,0,33,0,0,0,77,41,52,35,5,3,3,0,0,0,0,5,224,34,306,668,1058,627,635,851,641,138,161,106,107,98,53,163,5645,0,3,7,53,44,78,138,132,49,20,50,77,114,81,23,879,0,0,0,16,321,132,47,24,13,3,12,0,16,3,13,600,0,0,0,4,16,21,91,31,6,12,3,3,5,3,0,190,13,156,242,793,769,1459,1355,717,118,107,132,129,135,155,161,6419,98,1195,2134,4226,5413,12023,13862,7867,1333,1411,1330,1432,1395,907,1357,55973
11502,0,0,3,10,18,24,119,95,16,10,10,11,0,0,4,320,0,0,0,9,12,34,13,12,0,7,3,3,4,0,0,100,0,0,0,0,0,6,14,4,4,0,0,0,0,0,0,32,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,6,67,204,307,146,144,228,97,14,20,13,13,11,7,41,1308,0,3,4,15,4,22,21,17,4,3,0,13,6,8,0,120,0,0,0,0,16,7,4,3,0,0,0,0,0,0,0,35,0,0,3,0,4,3,12,3,0,0,0,0,0,0,0,27,0,46,70,133,104,151,105,64,15,17,8,4,8,0,24,743,28,373,664,889,650,902,971,565,88,95,77,99,44,40,152,5629
11503,0,0,0,7,18,9,23,36,3,0,3,0,0,0,3,102,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,3,0,3,0,0,0,3,3,0,0,19,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,66,187,356,135,113,95,63,13,13,6,0,3,0,28,1084,0,0,3,17,7,9,16,5,3,0,0,0,0,0,0,63,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,14,0,32,42,95,31,34,29,10,3,5,3,0,3,0,6,293,11,246,427,726,362,331,296,171,31,26,23,14,26,9,89,2785
11504,0,0,3,5,26,52,168,165,16,17,17,23,26,9,9,538,0,0,3,16,18,93,71,25,14,3,3,0,0,3,6,247,0,0,0,3,0,3,4,6,0,0,0,0,3,0,0,25,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,9,8,19,4,3,0,0,0,0,0,0,0,44,4,42,153,226,153,117,193,165,25,69,23,28,23,20,24,1262,0,0,3,12,11,14,28,22,8,7,0,9,14,0,4,140,0,0,0,0,26,9,5,4,0,0,0,0,0,0,3,49,0,0,0,0,6,3,33,4,0,0,0,0,0,0,0,55,0,12,27,149,116,244,240,94,18,13,12,19,21,13,20,1000,10,223,449,793,802,1653,2059,1286,202,242,177,190,186,111,184,8566
11601,0,0,3,30,73,134,133,58,7,3,9,0,6,3,13,469,0,0,7,58,46,417,751,634,96,309,204,83,80,44,78,2808,0,0,0,5,23,52,77,67,8,15,11,11,15,3,8,284,0,0,0,50,9,9,6,5,0,0,0,0,0,0,7,79,0,0,0,147,90,140,161,58,13,6,9,21,6,3,19,675,9,195,484,857,304,238,177,129,6,28,20,4,17,5,62,2537,0,3,3,31,22,32,63,57,11,16,13,7,12,5,12,285,0,0,0,3,160,115,43,42,4,7,4,17,9,0,14,420,0,0,0,0,3,3,30,7,0,8,0,0,0,0,0,64,11,155,216,978,763,1789,2881,1868,252,271,263,360,275,245,264,10595,33,1251,2031,4201,3969,9795,12693,11370,1530,1993,1910,2192,1901,1233,1604,57716
11602,0,0,3,20,50,131,372,230,22,25,34,38,36,31,26,1016,0,0,3,33,55,462,509,395,43,38,31,20,20,35,23,1662,0,0,0,0,9,17,53,17,4,11,10,12,4,4,10,162,0,0,0,8,6,3,3,0,0,0,0,0,0,0,8,28,0,0,0,51,32,50,45,12,0,3,0,0,0,3,8,206,0,78,232,414,287,234,278,273,92,44,80,42,30,20,65,2166,0,0,0,15,9,25,74,83,14,20,19,26,24,61,10,385,0,0,0,3,77,40,15,9,0,0,3,0,3,0,20,179,0,0,0,0,8,3,109,40,14,3,6,4,6,4,0,201,0,45,96,427,406,1006,1567,810,108,115,121,132,118,94,172,5223,7,434,849,1839,2508,6826,10705,7031,919,914,1000,817,876,683,1045,36460
11603,0,0,3,25,44,78,74,47,5,11,6,6,5,0,3,315,0,0,3,23,30,134,174,155,20,20,25,18,5,4,9,625,0,0,0,0,14,31,57,34,6,5,8,4,3,8,4,184,0,0,5,37,12,14,6,0,0,0,0,0,0,0,5,81,0,0,0,147,77,89,79,31,11,3,5,10,4,0,12,458,5,122,420,805,205,119,53,57,4,15,3,5,4,3,76,1910,0,0,0,16,12,12,49,29,6,6,7,4,10,3,5,159,0,0,0,4,143,137,40,28,5,5,3,3,3,3,19,401,0,0,3,0,0,8,20,22,0,5,0,0,3,0,0,60,0,71,154,812,870,1913,2721,1556,257,297,276,258,330,180,303,10000,8,573,1208,2950,3124,9486,10517,7481,1289,1335,1390,1192,1141,688,1215,43593
11701,0,0,3,10,20,43,91,47,12,8,5,6,0,3,5,249,0,0,0,3,12,54,16,16,0,3,3,0,7,3,0,114,0,0,0,5,14,55,104,110,13,28,28,28,25,10,28,440,0,0,11,25,3,6,8,0,0,0,0,0,0,0,3,62,0,0,3,135,69,71,45,14,3,0,3,0,3,0,11,365,4,48,96,236,134,152,242,143,37,59,38,37,32,21,44,1330,0,0,0,3,8,20,21,20,6,10,11,5,3,4,0,114,0,0,0,6,81,33,37,33,3,5,15,12,14,6,7,271,0,0,0,0,5,4,8,8,0,0,3,0,0,0,0,27,0,40,124,646,682,922,1003,665,124,144,172,198,276,157,159,5312,11,355,989,2042,1952,3157,3738,2811,636,758,816,998,1043,663,733,20695
11702,0,0,3,16,29,61,68,32,6,4,3,3,5,0,3,237,0,0,4,9,12,22,11,6,0,3,0,0,3,6,3,77,0,0,0,0,23,60,125,101,9,26,38,36,37,6,29,496,0,0,20,140,18,19,4,8,0,0,0,0,0,0,11,220,0,0,0,33,15,34,29,24,0,3,3,0,0,0,12,167,5,32,137,325,227,348,490,298,74,68,83,55,60,32,70,2287,0,0,3,30,27,59,80,61,29,11,12,21,33,14,14,393,0,0,0,14,597,503,240,208,42,61,75,67,111,52,93,2058,0,0,0,0,4,0,7,3,0,3,0,0,0,0,0,19,0,27,135,720,490,502,417,503,94,124,127,176,207,170,177,3867,18,311,1320,2476,2308,2869,2652,1997,428,547,607,598,704,435,838,18106
11703,0,6,21,54,154,232,347,158,22,32,50,48,67,51,26,1268,0,0,13,30,36,106,86,52,7,13,14,20,27,16,4,415,0,0,3,12,58,228,919,1459,263,448,644,908,881,445,562,6819,0,0,5,63,20,42,11,9,0,4,3,3,4,3,0,168,0,0,0,87,32,35,67,79,14,29,16,19,37,24,28,471,15,203,558,1015,779,1103,1720,1614,545,608,674,844,972,528,297,11468,0,5,20,113,128,261,361,364,115,164,198,252,312,312,147,2764,0,0,0,41,574,387,158,296,77,85,117,145,139,95,71,2182,0,0,0,14,23,12,45,12,9,5,3,6,11,4,0,145,18,173,266,981,1045,2080,2156,2169,667,835,1131,1552,2277,1627,852,17831,74,829,1953,4077,5766,10117,14125,14539,4128,5354,6655,9007,11875,8034,4825,101370
11801,3,5,48,86,711,1347,1695,446,133,98,67,74,87,51,65,4918,0,3,6,19,31,40,7,11,0,0,0,8,5,0,3,130,0,0,10,9,25,35,80,93,13,20,19,20,20,11,20,375,0,0,0,8,6,12,10,3,0,0,0,0,4,0,0,57,0,3,6,31,16,11,21,12,0,3,6,8,9,0,3,129,36,304,497,857,692,862,1639,1582,509,519,565,561,586,276,255,9738,5,16,33,90,126,185,326,340,77,99,110,151,199,90,55,1898,0,0,3,14,72,40,25,23,0,9,8,13,10,3,10,230,0,0,3,8,32,39,51,26,4,0,0,4,4,3,3,176,68,645,809,981,1222,1397,1405,1320,331,389,524,694,1016,699,441,11948,274,1778,2471,3384,4506,5954,7677,5894,1679,1764,2032,2258,2678,1627,1399,45365
11802,3,3,13,52,191,303,710,251,41,31,38,30,33,37,26,1762,0,3,6,21,39,67,42,30,5,17,16,17,13,17,12,293,0,0,0,12,38,98,139,123,16,32,21,46,42,42,30,650,0,0,0,8,4,6,3,0,0,0,0,0,0,0,3,31,0,0,3,56,18,31,26,14,3,0,3,0,3,4,7,168,9,166,463,920,585,710,1357,1191,329,399,399,355,363,169,208,7621,0,3,5,73,69,99,201,173,50,82,60,71,70,70,48,1073,0,0,0,33,196,72,53,83,28,38,32,42,57,37,59,737,0,0,0,3,15,9,49,37,3,3,3,5,9,7,3,147,23,291,453,1186,1131,1866,1650,1478,374,450,552,571,947,613,464,12042,149,1375,2738,4270,4572,6981,8580,7328,1980,2503,2989,3610,4686,3489,2344,57596
