SA3_CODE_2016,A25_34_SOLSE_T_06_10,A25_34_SOLSE_T_11,A25_34_SOLSE_T_12,A25_34_SOLSE_T_13,A25_34_SOLSE_T_14,A25_34_SOLSE_T_15,A25_34_SOLSE_T_16,A25_34_SOLSE_T_YNS,A25_34_SOLSE_T_T,A25_34_L_PinE_NS_B00,A25_34_L_PinE_NS_00_05,A25_34_L_PinE_NS_06_10,A25_34_L_PinE_NS_11,A25_34_L_PinE_NS_12,A25_34_L_PinE_NS_13,A25_34_L_PinE_NS_14,A25_34_L_PinE_NS_15,A25_34_L_PinE_NS_16,A25_34_L_PinE_NS_YNS,A25_34_L_PinE_NS_T,A25_34_T_B00,A25_34_T_00_05,A25_34_T_06_10,A25_34_T_11,A25_34_T_12,A25_34_T_13,A25_34_T_14,A25_34_T_15,A25_34_T_16,A25_34_T_YNS,A25_34_T_T,A35_44_SEO_B00,A35_44_SEO_00_05,A35_44_SEO_06_10,A35_44_SEO_11,A35_44_SEO_12,A35_44_SEO_13,A35_44_SEO_14,A35_44_SEO_15,A35_44_SEO_16,A35_44_SEO_YNS,A35_44_SEO_T,A35_44_SOLSE_VWW_B00,A35_44_SOLSE_VWW_00_05,A35_44_SOLSE_VWW_06_10,A35_44_SOLSE_VWW_11,A35_44_SOLSE_VWW_12,A35_44_SOLSE_VWW_13,A35_44_SOLSE_VWW_14,A35_44_SOLSE_VWW_15,A35_44_SOLSE_VWW_16,A35_44_SOLSE_VWW_YNS,A35_44_SOLSE_VWW_T,A35_44_SOLSE_NWNAA_B00,A35_44_SOLSE_NWNAA_00_05,A35_44_SOLSE_NWNAA_06_10,A35_44_SOLSE_NWNAA_11,A35_44_SOLSE_NWNAA_12,A35_44_SOLSE_NWNAA_13,A35_44_SOLSE_NWNAA_14,A35_44_SOLSE_NWNAA_15,A35_44_SOLSE_NWNAA_16,A35_44_SOLSE_NWNAA_YNS,A35_44_SOLSE_NWNAA_T,A35_44_SOLSE_PinE_NS_B00,A35_44_SOLSE_PinE_NS_00_05,A35_44_SOLSE_PinE_NS_06_10,A35_44_SOLSE_PinE_NS_11,A35_44_SOLSE_PinE_NS_12,A35_44_SOLSE_PinE_NS_13,A35_44_SOLSE_PinE_NS_14,A35_44_SOLSE_PinE_NS_15,A35_44_SOLSE_PinE_NS_16,A35_44_SOLSE_PinE_NS_YNS,A35_44_SOLSE_PinE_NS_T,A35_44_SOLSE_T_B00,A35_44_SOLSE_T_00_05,A35_44_SOLSE_T_06_10,A35_44_SOLSE_T_11,A35_44_SOLSE_T_12,A35_44_SOLSE_T_13,A35_44_SOLSE_T_14,A35_44_SOLSE_T_15,A35_44_SOLSE_T_16,A35_44_SOLSE_T_YNS,A35_44_SOLSE_T_T,A35_44_L_PinE_NS_B00,A35_44_L_PinE_NS_00_05,A35_44_L_PinE_NS_06_10,A35_44_L_PinE_NS_11,A35_44_L_PinE_NS_12,A35_44_L_PinE_NS_13,A35_44_L_PinE_NS_14,A35_44_L_PinE_NS_15,A35_44_L_PinE_NS_16,A35_44_L_PinE_NS_YNS,A35_44_L_PinE_NS_T,A35_44_T_B00,A35_44_T_00_05,A35_44_T_06_10,A35_44_T_11,A35_44_T_12,A35_44_T_13,A35_44_T_14,A35_44_T_15,A35_44_T_16,A35_44_T_YNS,A35_44_T_T,A45_54_SEO_B00,A45_54_SEO_00_05,A45_54_SEO_06_10,A45_54_SEO_11,A45_54_SEO_12,A45_54_SEO_13,A45_54_SEO_14,A45_54_SEO_15,A45_54_SEO_16,A45_54_SEO_YNS,A45_54_SEO_T,A45_54_SOLSE_VWW_B00,A45_54_SOLSE_VWW_00_05,A45_54_SOLSE_VWW_06_10,A45_54_SOLSE_VWW_11,A45_54_SOLSE_VWW_12,A45_54_SOLSE_VWW_13,A45_54_SOLSE_VWW_14,A45_54_SOLSE_VWW_15,A45_54_SOLSE_VWW_16,A45_54_SOLSE_VWW_YNS,A45_54_SOLSE_VWW_T,A45_54_SOLSE_NWNAA_B00,A45_54_SOLSE_NWNAA_00_05,A45_54_SOLSE_NWNAA_06_10,A45_54_SOLSE_NWNAA_11,A45_54_SOLSE_NWNAA_12,A45_54_SOLSE_NWNAA_13,A45_54_SOLSE_NWNAA_14,A45_54_SOLSE_NWNAA_15,A45_54_SOLSE_NWNAA_16,A45_54_SOLSE_NWNAA_YNS,A45_54_SOLSE_NWNAA_T,A45_54_SOLSE_PinE_NS_B00,A45_54_SOLSE_PinE_NS_00_05,A45_54_SOLSE_PinE_NS_06_10,A45_54_SOLSE_PinE_NS_11,A45_54_SOLSE_PinE_NS_12,A45_54_SOLSE_PinE_NS_13,A45_54_SOLSE_PinE_NS_14,A45_54_SOLSE_PinE_NS_15,A45_54_SOLSE_PinE_NS_16,A45_54_SOLSE_PinE_NS_YNS,A45_54_SOLSE_PinE_NS_T,A45_54_SOLSE_T_B00,A45_54_SOLSE_T_00_05,A45_54_SOLSE_T_06_10,A45_54_SOLSE_T_11,A45_54_SOLSE_T_12,A45_54_SOLSE_T_13,A45_54_SOLSE_T_14,A45_54_SOLSE_T_15,A45_54_SOLSE_T_16,A45_54_SOLSE_T_YNS,A45_54_SOLSE_T_T,A45_54_L_PinE_NS_B00,A45_54_L_PinE_NS_00_05,A45_54_L_PinE_NS_06_10,A45_54_L_PinE_NS_11,A45_54_L_PinE_NS_12,A45_54_L_PinE_NS_13,A45_54_L_PinE_NS_14,A45_54_L_PinE_NS_15,A45_54_L_PinE_NS_16,A45_54_L_PinE_NS_YNS,A45_54_L_PinE_NS_T,A45_54_T_B00,A45_54_T_00_05,A45_54_T_06_10,A45_54_T_11,A45_54_T_12,A45_54_T_13,A45_54_T_14,A45_54_T_15,A45_54_T_16,A45_54_T_YNS,A45_54_T_T,A55_64_SEO_B00,A55_64_SEO_00_05,A55_64_SEO_06_10,A55_64_SEO_11,A55_64_SEO_12,A55_64_SEO_13,A55_64_SEO_14,A55_64_SEO_15,A55_64_SEO_16,A55_64_SEO_YNS,A55_64_SEO_T,A55_64_SOLSE_VWW_B00,A55_64_SOLSE_VWW_00_05,A55_64_SOLSE_VWW_06_10,A55_64_SOLSE_VWW_11
30305,2103,339,288,295,283,258,136,106,5501,0,0,3,0,0,0,0,0,0,0,11,1033,1223,2292,375,331,334,320,287,148,141,6489,591,218,207,24,26,16,27,16,6,15,1142,1080,966,977,107,113,82,82,63,42,45,3557,56,76,191,31,30,28,18,29,18,10,490,6,4,6,0,0,0,0,0,0,0,22,1149,1050,1178,134,141,105,99,92,63,61,4074,0,0,0,0,0,0,0,0,0,5,8,1741,1267,1380,158,165,128,125,104,64,78,5216,831,228,183,27,20,13,8,4,3,24,1348,1124,404,396,46,37,40,25,17,7,21,2118,198,123,140,26,32,25,23,29,15,38,652,11,3,6,0,3,0,0,0,0,0,19,1333,534,545,77,76,60,45,47,23,57,2787,0,0,0,0,0,0,0,0,0,0,5,2166,763,727,101,92,72,57,46,25,91,4138,854,80,68,11,6,3,4,3,0,11,1043,1048,183,85,26
30306,2024,356,414,547,579,530,268,218,6413,0,0,3,0,0,0,0,0,0,0,5,821,1020,2165,385,447,561,608,559,298,242,7112,383,104,92,26,31,18,3,8,6,16,685,1000,763,797,109,105,102,80,73,33,57,3114,58,98,298,32,36,75,61,50,28,21,763,3,0,8,0,0,0,0,0,0,0,16,1069,861,1101,146,136,175,137,126,63,73,3891,0,0,0,0,0,0,0,0,0,3,8,1448,970,1192,169,170,191,145,137,70,87,4580,490,120,54,9,14,3,6,12,0,14,720,1076,349,269,36,33,23,16,11,4,25,1842,237,126,203,20,23,51,26,26,19,40,773,3,6,3,0,0,0,0,0,0,4,16,1315,480,476,53,53,73,46,44,26,65,2628,5,0,0,0,0,0,0,0,0,0,4,1808,602,532,62,67,72,50,50,32,88,3359,531,64,33,4,7,3,3,0,0,20,659,1008,145,61,10
30401,205,41,31,33,22,24,9,21,657,0,0,0,0,0,0,0,0,0,0,0,365,194,310,71,51,59,31,36,11,33,1168,405,168,133,24,30,16,10,8,3,24,825,377,216,262,43,40,37,29,15,4,14,1032,18,12,15,3,4,4,5,3,3,0,62,0,4,0,0,0,0,0,0,0,0,7,391,233,274,48,43,40,35,19,4,10,1101,0,0,0,0,0,0,0,0,0,0,0,797,404,405,70,79,50,48,28,7,38,1928,692,147,97,9,20,7,9,0,4,16,1014,610,183,134,13,8,10,9,6,0,7,988,63,16,22,0,0,0,0,0,0,3,109,3,0,0,0,0,0,0,0,0,0,8,673,197,158,13,9,10,19,6,3,12,1105,0,0,0,0,0,0,0,0,0,0,0,1366,343,253,25,28,20,23,8,10,27,2114,797,73,49,4,0,4,0,0,0,15,946,673,61,44,4
30402,185,29,41,43,31,27,26,10,589,0,0,0,0,0,0,0,0,0,0,3,343,196,312,63,67,66,51,34,41,43,1217,555,262,308,76,42,44,39,24,18,23,1388,201,251,311,50,60,60,36,28,21,15,1028,3,6,18,8,3,0,6,3,3,0,52,0,0,0,0,0,0,0,0,0,0,4,209,256,329,54,72,56,48,31,23,15,1078,3,0,0,0,0,0,0,0,0,0,3,762,513,636,124,116,109,82,54,42,34,2466,1100,402,337,41,41,10,20,12,8,30,1999,418,198,204,15,19,11,12,12,4,13,904,19,5,29,0,4,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,4,434,208,230,15,25,13,14,15,4,10,972,0,0,0,0,0,0,0,0,0,0,0,1535,611,571,59,61,26,35,27,9,39,2969,1046,210,74,11,17,9,6,0,0,23,1398,428,68,29,3
30403,601,169,225,278,398,464,342,66,2850,0,0,0,0,0,0,0,0,0,3,4,442,287,799,243,289,359,470,543,407,100,3927,398,147,187,32,46,26,30,26,20,19,920,257,284,399,99,126,129,124,161,87,17,1677,7,3,32,0,10,20,13,30,20,12,150,0,0,0,0,0,0,0,0,0,0,4,259,291,428,97,138,146,136,196,114,23,1829,0,0,0,0,0,0,0,0,0,0,0,651,437,613,130,182,171,162,214,129,41,2746,678,117,105,15,25,23,32,7,5,17,1028,318,123,112,28,41,26,24,23,17,8,716,24,16,13,4,6,16,9,8,15,5,113,0,0,0,0,0,0,0,0,0,0,3,345,139,128,29,44,36,34,30,36,17,835,0,0,0,0,0,0,0,0,0,0,0,1022,257,231,46,70,63,66,42,37,35,1863,682,51,36,3,8,0,4,5,0,14,815,289,22,23,6
30404,203,43,42,44,48,37,10,11,586,0,0,0,0,0,0,0,0,0,0,0,349,145,377,82,93,90,68,58,30,28,1318,561,245,274,51,49,30,22,14,4,33,1290,153,168,219,46,34,14,21,17,11,4,678,3,11,16,7,0,0,3,6,0,3,53,3,0,0,0,0,0,0,0,0,0,3,152,175,234,49,37,19,30,19,11,7,739,0,0,0,0,0,0,0,0,0,0,3,715,429,514,102,79,51,46,30,10,42,2026,863,185,191,26,28,22,5,8,4,23,1355,255,79,77,15,11,7,11,5,3,14,460,4,6,7,4,0,0,0,0,3,0,28,0,0,0,0,0,0,0,0,0,0,3,256,84,78,17,11,6,13,5,3,14,495,0,0,0,0,0,0,0,0,0,0,0,1121,269,268,49,34,27,15,14,10,36,1845,760,47,44,4,9,0,8,4,0,26,902,246,19,21,0
30501,998,330,512,645,864,1193,926,482,6633,3,0,0,0,0,0,0,0,0,10,12,906,649,1500,524,732,907,1143,1541,1188,621,9711,625,268,289,78,60,53,60,58,38,50,1585,418,360,638,177,141,163,156,211,119,55,2441,14,20,54,10,21,15,18,36,38,19,237,3,6,0,0,0,0,0,0,3,0,14,432,381,691,189,159,178,177,246,154,76,2690,0,0,0,0,0,0,0,0,0,0,0,1063,649,975,271,216,236,241,304,196,121,4279,891,154,180,30,23,19,27,28,11,31,1398,463,128,201,37,43,35,32,36,22,20,1018,52,27,36,8,14,13,26,9,21,18,219,3,0,0,0,0,0,0,0,0,0,4,517,161,235,41,57,50,59,45,37,38,1243,0,0,4,0,0,0,0,0,0,0,6,1402,316,418,70,81,73,89,71,53,67,2637,892,89,50,13,28,22,18,12,5,25,1156,425,33,32,0
30502,313,61,88,116,149,160,91,55,1235,0,0,0,0,0,0,0,0,0,3,3,432,230,639,190,176,206,231,235,128,95,2555,495,245,284,54,50,45,28,28,21,13,1261,154,143,218,49,48,33,37,32,22,13,747,0,8,7,3,3,0,3,7,4,0,40,3,0,0,0,0,0,0,0,0,0,4,155,154,228,51,54,37,43,35,23,16,783,0,0,0,0,0,0,0,0,0,0,3,649,397,503,109,104,74,71,59,43,33,2046,749,171,132,19,16,9,11,8,0,11,1130,181,51,50,9,8,4,4,4,6,10,336,6,3,3,0,0,3,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,187,52,52,15,8,10,11,6,10,8,366,0,0,0,0,0,0,0,0,0,0,0,938,220,183,33,28,21,19,15,7,24,1497,560,43,37,13,5,0,0,3,0,12,674,171,14,18,0
30503,1141,220,339,502,545,577,318,121,4279,0,0,0,0,0,0,0,0,0,3,6,915,531,1642,398,523,670,688,705,404,187,6672,891,299,398,83,68,38,36,30,16,41,1903,383,328,625,96,142,114,113,111,71,33,2012,0,15,49,3,19,17,14,17,22,15,176,0,0,0,0,0,0,0,0,0,0,5,383,341,673,102,162,130,130,129,95,46,2192,0,0,0,0,0,0,0,0,0,0,0,1276,642,1075,181,229,166,165,157,111,92,4094,1318,270,176,39,31,24,28,10,11,26,1929,365,142,135,17,22,12,22,20,20,14,771,24,9,16,4,4,3,3,5,15,12,97,0,0,0,0,0,0,0,0,0,0,6,387,150,145,22,28,16,23,22,34,20,864,0,0,0,0,0,0,0,0,0,0,3,1706,420,320,56,57,41,55,39,46,50,2799,1093,71,67,11,8,9,3,4,10,26,1304,358,41,25,6
30504,373,100,131,202,230,219,132,45,1705,0,0,0,0,0,0,0,0,0,0,0,494,306,641,209,208,290,316,298,183,93,3041,655,244,248,50,38,27,29,28,19,22,1352,175,167,236,50,53,52,45,42,26,15,862,3,0,9,6,5,7,5,6,4,0,45,0,0,0,0,0,0,0,0,0,0,4,184,163,247,51,60,54,46,46,30,17,903,0,0,0,0,0,0,0,0,0,0,4,836,406,496,102,94,85,77,74,47,38,2259,1054,154,96,17,16,15,11,8,14,17,1405,241,55,74,5,17,6,11,8,5,0,424,5,9,4,0,4,0,0,6,4,0,32,0,0,0,0,0,0,0,0,0,0,3,251,60,78,6,13,6,13,12,9,3,457,3,0,0,0,0,0,0,0,0,0,3,1306,216,179,27,33,25,19,24,25,19,1869,780,41,28,3,0,8,6,11,0,13,898,185,14,11,3
30601,226,46,58,45,57,50,37,22,648,0,0,0,0,0,0,0,0,0,0,0,254,158,442,95,115,86,91,84,58,49,1430,559,272,280,57,32,37,16,24,17,33,1325,175,196,266,37,55,28,25,20,11,14,823,3,11,20,3,3,0,3,3,4,9,61,3,0,4,0,0,0,0,0,0,0,6,185,208,288,37,58,35,27,26,10,17,892,0,0,0,0,0,0,0,0,0,3,3,747,480,564,90,91,68,42,52,29,56,2221,1219,268,229,39,25,18,18,17,12,43,1889,315,112,135,11,24,5,18,8,0,18,657,16,4,10,0,3,3,3,0,4,5,49,5,0,0,0,0,0,0,0,0,0,5,331,118,144,10,30,12,25,8,4,21,703,3,0,0,0,0,0,0,0,0,0,3,1559,384,372,51,54,23,40,25,20,66,2596,1303,108,85,16,14,4,3,7,0,23,1564,287,30,30,0
30602,818,166,213,256,218,220,151,155,2603,0,0,0,0,0,0,0,0,0,3,10,594,379,1089,269,277,331,289,289,196,200,3914,853,331,260,36,42,30,18,18,6,59,1650,377,403,621,91,101,65,71,59,23,50,1859,37,45,117,41,20,36,29,21,18,23,384,3,4,6,0,0,0,0,0,0,0,15,420,447,740,136,121,99,96,78,46,67,2260,0,0,0,0,0,0,0,0,0,8,9,1270,779,1000,169,168,129,115,98,55,133,3916,1522,231,158,23,27,11,10,8,13,75,2084,683,192,224,31,28,19,14,19,5,33,1258,69,39,67,12,13,28,14,11,18,10,275,7,0,3,0,0,0,0,0,0,0,14,766,235,290,44,41,48,29,29,28,50,1546,0,0,0,0,0,0,0,0,0,3,5,2282,469,447,68,69,60,34,42,39,130,3635,1615,97,82,11,10,13,4,0,4,70,1909,578,69,56,7
30603,239,18,32,50,62,86,33,40,599,0,0,0,0,0,0,0,0,0,4,4,71,37,289,21,35,59,75,115,40,51,800,129,47,35,6,10,5,5,3,5,11,249,43,30,92,10,13,5,14,11,3,11,223,11,4,3,0,5,3,4,7,0,0,33,0,0,0,0,0,0,0,0,0,0,0,58,38,93,11,15,11,14,17,3,13,261,0,0,0,0,0,0,0,0,0,0,0,182,87,133,16,19,15,19,18,8,18,511,306,28,20,3,3,3,6,0,0,13,390,71,16,38,0,6,4,4,4,3,7,152,13,0,5,0,0,0,0,3,0,0,29,3,0,0,0,0,0,0,0,0,0,3,89,16,44,0,6,4,9,4,4,8,180,5,0,0,0,0,0,0,0,0,0,5,396,46,70,4,8,4,9,6,4,23,574,489,12,10,0,0,0,0,3,0,27,546,104,9,12,4
30604,52,17,26,18,32,31,20,14,214,0,0,0,0,0,0,0,0,0,0,4,32,32,128,33,46,45,49,43,34,25,461,90,48,37,5,10,0,4,3,0,7,207,16,17,29,5,3,0,3,3,0,0,86,0,3,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,16,19,28,5,3,0,3,3,0,0,92,0,0,0,0,0,0,0,0,0,0,0,111,73,62,10,11,3,8,8,0,14,304,239,52,31,3,3,0,3,4,0,9,349,35,16,9,0,0,0,0,0,0,3,68,4,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,36,18,9,0,0,0,0,0,0,3,78,0,0,0,0,0,0,0,0,0,0,0,277,74,43,6,3,3,4,4,0,14,431,287,34,14,4,0,3,0,5,0,14,359,33,3,5,0
30605,73,17,26,28,32,58,21,43,328,0,0,0,0,0,0,0,0,0,0,0,89,35,125,30,39,36,41,71,26,47,556,166,57,59,8,13,11,0,0,3,14,332,46,31,71,11,3,6,9,6,3,5,195,0,0,0,3,0,0,0,0,0,11,14,0,0,0,0,0,0,0,0,0,3,9,46,31,75,11,3,11,5,10,3,17,211,0,0,0,0,0,0,0,0,0,0,4,210,92,132,19,18,20,13,8,3,35,542,515,58,49,3,6,3,0,10,3,26,682,84,30,24,3,0,7,11,4,0,3,166,0,0,3,0,0,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,81,29,26,3,0,6,11,5,0,12,184,0,0,0,0,0,0,0,0,0,3,3,598,92,75,10,6,13,10,9,3,38,861,803,49,23,7,0,0,7,3,3,26,920,159,15,10,0
30701,154,28,28,46,51,37,12,14,385,0,0,0,0,0,0,0,0,0,0,0,57,36,224,55,55,66,69,58,22,30,662,104,43,58,8,10,7,7,3,0,8,242,22,20,109,23,18,18,18,6,6,4,245,0,0,7,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,22,24,124,23,18,18,22,4,6,10,263,0,0,3,0,0,0,0,0,0,0,3,122,59,188,25,25,21,28,13,10,16,506,219,33,30,7,10,5,3,7,0,14,327,30,9,51,15,3,15,4,3,0,6,130,3,0,0,3,0,0,0,3,0,4,18,0,0,0,0,0,0,0,0,0,0,0,36,10,50,12,3,15,4,8,0,12,147,0,0,0,0,0,0,0,0,0,0,0,251,43,82,19,16,19,7,11,5,26,475,233,13,18,9,0,5,0,3,0,12,293,37,15,15,4
30702,96,15,44,29,27,30,9,24,294,0,0,0,0,0,0,0,0,0,0,0,57,26,127,26,50,31,28,34,9,30,432,115,31,42,11,15,9,0,0,0,12,230,13,23,116,11,44,23,19,0,6,6,267,0,7,19,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,18,35,140,14,45,23,21,0,6,10,303,0,0,0,0,0,0,0,0,0,0,0,124,63,178,19,55,33,25,6,6,19,527,259,38,21,10,9,3,0,3,0,10,348,25,21,67,6,9,12,4,0,4,3,155,0,3,17,3,0,0,0,0,0,3,26,0,0,0,0,0,0,0,0,0,0,4,27,24,82,8,12,12,4,3,3,8,188,0,0,0,0,0,0,0,0,0,0,0,286,63,106,17,17,12,4,3,3,18,538,356,26,13,0,3,0,0,3,0,15,416,44,10,9,0
30703,61,7,21,33,31,40,9,19,245,0,0,0,0,0,0,0,0,0,0,0,65,40,93,15,34,39,36,43,12,26,396,173,35,24,3,9,9,3,0,0,14,264,37,19,51,4,12,11,9,8,3,3,146,0,3,4,3,0,3,0,0,0,0,17,0,0,0,3,3,0,0,0,0,0,5,39,22,58,9,10,11,9,8,3,10,175,0,0,0,0,0,0,0,0,0,0,0,204,63,81,15,20,21,7,8,6,18,443,335,27,31,4,3,5,8,0,0,26,444,54,18,30,6,6,0,0,0,0,4,113,3,3,7,0,0,0,0,0,3,0,25,0,0,0,0,0,0,0,0,0,0,0,56,22,37,4,9,3,4,0,6,4,139,3,0,0,0,0,0,0,0,0,0,3,394,46,66,8,9,8,5,3,6,32,586,519,37,10,0,0,3,0,0,4,31,600,86,13,4,3
30801,83,18,37,28,26,15,10,17,273,0,0,0,0,0,0,0,0,0,3,3,88,60,159,54,69,49,45,22,11,30,585,133,49,57,13,14,5,5,6,0,8,292,13,57,120,14,23,10,8,9,4,3,263,3,0,4,0,0,0,5,0,0,3,13,0,0,0,0,0,0,0,0,0,0,3,12,60,119,14,23,10,6,7,4,4,275,0,0,0,0,0,0,0,0,0,0,0,146,113,181,33,30,22,12,12,4,15,567,235,41,68,17,7,8,4,0,0,7,392,41,20,77,9,9,4,3,0,0,6,171,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,41,20,77,9,9,4,6,0,0,6,169,0,0,0,0,0,0,0,0,0,0,0,272,58,146,27,21,12,5,3,3,15,563,242,24,36,8,5,3,0,3,3,13,343,27,14,8,0
30803,384,72,131,109,79,79,47,22,1038,0,0,0,0,0,0,0,0,0,7,10,257,149,539,100,178,142,98,111,50,44,1666,429,132,133,21,47,21,15,7,14,25,843,91,118,372,55,70,52,50,57,13,17,904,4,21,110,9,25,4,3,10,0,8,196,0,3,0,0,0,0,0,0,0,0,7,100,146,490,70,96,61,52,67,12,20,1101,0,0,4,0,0,0,0,0,0,11,16,525,278,621,86,141,79,64,79,25,61,1967,842,143,167,40,24,14,9,10,7,38,1287,154,110,171,17,13,8,15,8,4,15,511,5,30,64,7,10,7,0,0,4,0,131,3,0,0,0,0,0,0,0,0,0,3,164,141,232,25,20,18,15,9,4,15,644,0,0,0,0,0,0,0,0,0,17,18,1008,287,399,61,46,28,22,15,8,75,1951,1077,74,64,8,17,0,10,10,0,34,1304,154,36,34,5
30804,60,7,27,16,11,20,8,5,155,0,0,0,0,0,0,0,0,0,0,0,21,12,82,21,27,20,16,24,11,8,245,39,11,20,4,3,0,0,0,0,3,83,4,5,42,11,22,10,3,3,5,3,105,0,3,24,0,12,6,0,6,3,3,57,0,0,0,0,0,0,0,0,0,0,3,8,13,69,13,28,15,5,9,7,3,163,0,0,0,0,0,0,0,0,0,0,0,44,27,88,17,33,15,4,9,7,11,254,74,9,16,3,8,3,0,3,0,5,120,11,15,11,0,3,0,0,0,0,0,48,0,4,11,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,17,19,23,0,5,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,92,26,36,3,7,3,3,3,0,10,182,95,3,9,0,3,0,0,0,0,0,111,15,0,4,0
30805,218,56,79,57,66,50,36,14,640,0,0,0,0,0,0,0,0,0,0,0,203,98,377,100,130,103,95,81,47,31,1270,421,126,165,61,40,41,33,16,3,15,925,77,90,309,66,86,53,38,42,7,12,787,6,11,7,4,0,8,3,6,3,3,50,0,0,0,0,0,0,0,0,0,0,6,81,103,319,69,86,63,42,44,14,14,839,0,0,0,0,0,0,0,0,0,0,0,501,228,486,135,127,105,76,59,17,29,1767,782,142,161,15,43,31,14,8,3,34,1242,123,66,167,45,26,23,15,11,9,8,489,12,6,8,4,3,0,0,4,3,4,34,0,0,0,0,3,0,0,0,0,0,10,138,69,177,49,32,26,15,15,8,6,536,3,0,0,0,0,0,0,0,0,0,3,920,212,342,62,81,61,35,24,15,42,1779,789,47,82,22,29,13,4,0,0,30,1017,118,24,32,8
30901,325,70,87,140,159,151,90,44,1255,0,0,0,0,0,0,0,0,0,0,4,476,287,721,178,207,241,264,250,140,106,2861,756,290,279,56,41,43,24,30,18,45,1573,195,199,250,23,21,23,36,37,11,22,821,17,14,13,0,9,3,10,10,12,9,92,0,0,0,0,0,0,0,0,0,0,3,209,211,265,28,26,29,49,43,27,28,921,4,0,0,0,0,0,0,0,0,0,9,962,500,545,89,75,73,70,74,47,71,2499,1167,203,183,30,32,19,9,17,5,57,1716,333,51,75,7,15,14,14,8,6,9,532,29,13,20,0,4,4,0,3,4,5,93,0,0,0,0,0,0,0,0,0,0,3,361,69,98,5,16,17,14,9,11,15,619,3,0,0,0,0,0,0,0,0,0,4,1525,270,278,42,46,36,31,27,22,70,2344,1216,138,110,21,9,15,12,9,3,40,1574,403,31,26,4
30902,135,29,43,41,53,52,22,16,463,0,0,0,0,0,0,0,0,0,3,3,257,145,367,69,84,92,89,93,45,41,1277,509,204,190,29,25,22,17,15,9,33,1060,81,106,136,16,18,12,12,14,10,9,407,6,4,8,0,3,3,0,5,3,0,28,0,0,0,0,0,0,0,0,0,0,3,84,103,148,16,21,13,13,25,12,7,442,0,0,0,0,0,0,0,0,0,4,4,591,307,342,48,48,32,29,33,14,47,1499,865,147,135,21,15,11,3,5,8,41,1249,159,28,45,3,15,3,4,3,3,8,268,12,0,4,4,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,4,171,36,48,9,15,3,9,3,4,8,295,0,0,0,0,0,0,0,0,0,0,0,1034,181,183,27,27,16,10,9,15,42,1540,986,65,67,14,7,7,6,3,0,36,1191,148,13,10,3
30903,502,108,126,125,128,89,43,36,1502,0,0,0,0,0,0,0,0,0,0,5,509,374,855,194,203,185,192,139,77,65,2798,697,291,288,66,52,39,37,30,18,40,1555,296,298,349,42,58,52,53,41,22,15,1223,9,22,38,3,15,9,18,5,7,10,142,3,0,0,0,0,0,0,0,0,0,5,302,323,389,46,79,67,70,45,27,22,1374,0,0,0,0,0,0,0,0,0,0,3,1003,613,681,115,124,102,106,76,50,65,2930,1332,314,303,56,28,49,22,22,4,54,2178,530,163,141,32,28,18,21,17,10,17,974,44,24,39,7,6,10,14,15,12,8,170,4,3,0,0,0,0,0,0,0,0,11,575,193,181,37,37,30,37,26,17,23,1155,3,0,0,0,0,0,0,0,0,3,5,1906,501,487,91,57,78,62,48,29,79,3336,1709,227,167,34,22,22,24,15,12,64,2286,518,64,33,3
30904,25,5,0,12,3,7,5,3,70,0,0,0,0,0,0,0,0,0,3,3,69,46,78,10,3,16,10,9,5,16,265,212,83,72,11,3,10,8,0,0,28,432,30,21,23,7,3,3,5,0,0,0,92,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,30,21,23,7,3,4,5,4,0,5,96,0,0,0,0,0,0,0,0,0,4,6,243,100,99,23,7,10,9,7,0,34,541,533,114,81,3,0,6,5,6,3,26,776,49,28,16,0,0,5,0,0,0,3,98,5,3,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,3,54,30,16,0,0,5,0,0,0,3,106,0,0,0,0,0,0,0,0,0,3,6,588,148,96,4,4,7,3,4,3,36,882,587,63,25,0,0,0,0,3,0,13,700,80,12,3,0
