SA3_CODE_2016,P_Greece_0_4,P_Greece_5_14,P_Greece_15_24,P_Greece_25_44,P_Greece_45_54,P_Greece_55_64,P_Greece_65_74,P_Greece_75_84,P_Greece_85ov,P_Greece_Tot,P_Hong_Kong_0_4,P_Hong_Kong_5_14,P_Hong_Kong_15_24,P_Hong_Kong_25_44,P_Hong_Kong_45_54,P_Hong_Kong_55_64,P_Hong_Kong_65_74,P_Hong_Kong_75_84,P_Hong_Kong_85ov,P_Hong_Kong_Tot,P_India_0_4,P_India_5_14,P_India_15_24,P_India_25_44,P_India_45_54,P_India_55_64,P_India_65_74,P_India_75_84,P_India_85ov,P_India_Tot,P_Indonesia_0_4,P_Indonesia_5_14,P_Indonesia_15_24,P_Indonesia_25_44,P_Indonesia_45_54,P_Indonesia_55_64,P_Indonesia_65_74,P_Indonesia_75_84,P_Indonesia_85ov,P_Indonesia_Tot,P_Iran_0_4,P_Iran_5_14,P_Iran_15_24,P_Iran_25_44,P_Iran_45_54,P_Iran_55_64,P_Iran_65_74,P_Iran_75_84,P_Iran_85ov,P_Iran_Tot,P_Iraq_0_4,P_Iraq_5_14,P_Iraq_15_24,P_Iraq_25_44,P_Iraq_45_54,P_Iraq_55_64,P_Iraq_65_74,P_Iraq_75_84,P_Iraq_85ov,P_Iraq_Tot,P_Ireland_0_4,P_Ireland_5_14,P_Ireland_15_24,P_Ireland_25_44,P_Ireland_45_54,P_Ireland_55_64,P_Ireland_65_74,P_Ireland_75_84,P_Ireland_85ov,P_Ireland_Tot,P_Italy_0_4,P_Italy_5_14,P_Italy_15_24,P_Italy_25_44,P_Italy_45_54,P_Italy_55_64,P_Italy_65_74,P_Italy_75_84,P_Italy_85ov,P_Italy_Tot,P_Japan_0_4,P_Japan_5_14,P_Japan_15_24,P_Japan_25_44,P_Japan_45_54,P_Japan_55_64,P_Japan_65_74,P_Japan_75_84,P_Japan_85ov,P_Japan_Tot,P_Korea_South_0_4,P_Korea_South_5_14,P_Korea_South_15_24,P_Korea_South_25_44,P_Korea_South_45_54,P_Korea_South_55_64,P_Korea_South_65_74,P_Korea_South_75_84,P_Korea_South_85ov,P_Korea_South_Tot,P_Lebanon_0_4,P_Lebanon_5_14,P_Lebanon_15_24,P_Lebanon_25_44,P_Lebanon_45_54,P_Lebanon_55_64,P_Lebanon_65_74,P_Lebanon_75_84,P_Lebanon_85ov,P_Lebanon_Tot,P_Malaysia_0_4,P_Malaysia_5_14,P_Malaysia_15_24,P_Malaysia_25_44,P_Malaysia_45_54,P_Malaysia_55_64,P_Malaysia_65_74,P_Malaysia_75_84,P_Malaysia_85ov,P_Malaysia_Tot,P_Malta_0_4,P_Malta_5_14,P_Malta_15_24,P_Malta_25_44,P_Malta_45_54,P_Malta_55_64,P_Malta_65_74,P_Malta_75_84,P_Malta_85ov,P_Malta_Tot,P_Mauritius_0_4,P_Mauritius_5_14,P_Mauritius_15_24,P_Mauritius_25_44,P_Mauritius_45_54,P_Mauritius_55_64,P_Mauritius_65_74,P_Mauritius_75_84,P_Mauritius_85ov,P_Mauritius_Tot,P_Myanmar_0_4,P_Myanmar_5_14,P_Myanmar_15_24,P_Myanmar_25_44,P_Myanmar_45_54,P_Myanmar_55_64,P_Myanmar_65_74,P_Myanmar_75_84,P_Myanmar_85ov,P_Myanmar_Tot,P_Nepal_0_4,P_Nepal_5_14,P_Nepal_15_24,P_Nepal_25_44,P_Nepal_45_54,P_Nepal_55_64,P_Nepal_65_74,P_Nepal_75_84,P_Nepal_85ov,P_Nepal_Tot,P_Netherlands_0_4,P_Netherlands_5_14,P_Netherlands_15_24,P_Netherlands_25_44,P_Netherlands_45_54,P_Netherlands_55_64,P_Netherlands_65_74,P_Netherlands_75_84,P_Netherlands_85ov,P_Netherlands_Tot,P_New_Zealand_0_4,P_New_Zealand_5_14,P_New_Zealand_15_24,P_New_Zealand_25_44,P_New_Zealand_45_54,P_New_Zealand_55_64,P_New_Zealand_65_74,P_New_Zealand_75_84,P_New_Zealand_85ov,P_New_Zealand_Tot,P_Nthern_Ireland_0_4,P_Nthern_Ireland_5_14,P_Nthern_Ireland_15_24,P_Nthern_Ireland_25_44,P_Nthern_Ireland_45_54,P_Nthern_Ireland_55_64,P_Nthern_Ireland_65_74,P_Nthern_Ireland_75_84,P_Nthern_Ireland_85ov,P_Nthern_Ireland_Tot,P_Pakistan_0_4,P_Pakistan_5_14,P_Pakistan_15_24,P_Pakistan_25_44,P_Pakistan_45_54,P_Pakistan_55_64,P_Pakistan_65_74,P_Pakistan_75_84,P_Pakistan_85ov,P_Pakistan_Tot
12504,0,3,0,27,19,62,123,150,43,428,4,19,123,426,187,244,93,26,11,1124,1253,2288,2225,19191,1403,834,349,118,27,27703,3,13,36,296,80,66,42,13,10,558,13,96,159,990,263,157,70,42,18,1797,3,21,42,173,109,47,15,12,3,417,0,20,8,90,32,25,34,28,15,243,3,10,14,71,54,94,124,134,59,564,4,11,22,80,34,15,5,3,0,180,7,101,191,784,329,258,133,70,21,1895,6,24,58,424,463,474,340,171,57,2020,4,27,70,347,112,152,107,35,17,870,0,0,0,5,20,60,221,166,67,537,0,10,22,50,34,45,34,14,3,205,0,3,15,107,39,42,30,8,3,248,0,52,185,941,66,20,5,4,0,1278,0,0,5,14,9,22,51,40,17,155,37,232,319,706,319,237,134,33,12,2040,0,3,3,25,14,8,26,14,5,96,40,117,144,636,94,47,19,11,0,1096
12601,0,0,0,3,5,10,11,11,4,38,11,48,188,497,302,532,156,41,13,1790,57,159,129,1103,348,228,88,37,17,2166,0,7,18,85,40,35,11,8,3,209,3,12,13,154,48,42,25,4,3,307,3,3,3,15,3,0,0,0,0,25,0,8,7,29,35,24,18,10,3,126,0,0,0,9,15,34,35,34,20,153,3,7,17,43,34,8,10,7,0,130,18,155,293,858,426,301,96,35,6,2192,0,0,0,17,23,23,25,23,7,122,5,46,61,203,124,160,93,26,6,721,0,0,0,3,0,10,8,0,0,15,0,0,0,10,6,9,3,3,0,29,0,0,5,23,12,11,9,10,3,67,0,0,19,41,8,0,0,0,0,69,0,3,8,8,22,11,20,13,10,93,3,60,86,125,112,98,76,32,7,598,0,0,0,3,5,8,0,9,0,20,11,27,20,82,16,9,3,0,0,159
12602,0,11,9,25,30,79,134,147,38,475,26,58,269,1202,460,759,317,80,26,3191,132,192,356,2790,362,265,146,93,28,4368,8,32,202,648,178,130,85,42,13,1341,8,35,60,777,199,218,154,79,41,1583,8,18,10,58,45,23,18,23,0,199,8,16,18,151,102,56,44,31,23,436,6,23,25,143,141,258,507,499,244,1839,7,51,72,266,128,55,34,10,3,626,51,216,642,2323,764,503,283,106,27,4918,3,15,5,151,174,201,172,109,27,864,14,36,147,658,234,238,228,79,15,1653,0,0,0,8,11,27,57,33,14,152,0,0,23,28,19,24,16,9,4,127,0,0,28,70,28,23,32,15,7,199,6,6,81,366,10,0,0,0,0,477,0,5,10,37,25,22,47,26,15,187,25,90,167,530,343,303,159,57,22,1686,0,0,3,11,21,9,8,8,3,62,16,24,57,248,29,26,8,4,0,416
12701,0,13,23,22,37,44,45,48,7,247,0,0,16,58,21,21,3,4,0,117,4,57,55,504,168,104,60,14,6,979,0,9,15,85,39,17,12,3,0,194,0,12,37,162,104,100,36,11,0,477,7,201,577,2090,885,664,293,106,32,4852,3,4,4,23,11,19,19,10,3,97,4,7,19,79,207,329,521,365,168,1688,0,3,0,15,8,0,0,0,0,23,0,0,4,25,9,10,8,3,0,65,6,28,93,775,493,352,167,52,17,1973,0,9,23,87,36,34,24,4,3,227,0,0,3,17,53,160,237,82,13,569,0,0,9,45,42,37,43,11,5,196,0,0,3,3,9,9,3,0,0,32,0,6,3,48,3,8,0,0,0,62,0,0,0,8,3,14,33,18,12,96,51,240,378,612,191,128,56,12,4,1667,0,0,0,8,9,15,9,4,0,47,0,32,39,163,82,18,4,3,0,347
12702,3,30,67,35,29,67,111,72,26,433,0,4,35,201,34,76,37,6,9,401,0,27,62,350,76,99,46,24,7,691,6,18,43,158,48,59,47,15,5,400,7,73,167,482,226,209,111,101,50,1423,114,1269,2431,6503,3298,2365,1358,675,174,18188,0,3,3,13,18,29,39,14,0,122,3,11,13,78,260,571,1056,1092,379,3467,0,0,5,23,5,3,3,0,0,48,0,3,3,41,13,11,8,3,0,82,37,55,73,438,424,378,193,82,31,1708,5,9,37,233,71,87,46,8,3,491,0,0,17,15,38,223,380,230,66,967,0,3,0,34,17,62,51,21,5,195,0,4,21,66,53,37,11,5,4,197,0,3,7,43,0,0,0,0,0,60,4,4,8,5,9,23,38,23,12,122,83,494,685,830,219,170,64,15,4,2565,0,13,0,5,6,10,15,9,3,61,4,32,27,118,21,33,10,0,0,246
12703,0,4,24,67,81,124,206,166,27,707,0,3,23,91,31,68,20,3,4,242,77,359,367,2414,769,366,131,50,26,4570,6,24,54,349,105,67,58,20,5,689,0,36,75,258,44,49,18,14,0,489,53,572,872,2050,749,466,279,115,39,5193,3,23,3,36,31,19,11,13,8,146,0,5,18,63,111,200,326,328,162,1217,0,7,3,31,11,5,3,0,3,62,3,0,6,88,11,11,10,5,0,144,11,47,83,877,545,416,231,81,16,2301,3,22,29,124,71,74,39,14,9,389,0,0,0,6,7,35,106,66,11,235,0,4,3,61,44,62,48,28,15,270,3,3,17,51,24,12,3,0,0,119,0,15,31,306,19,18,9,0,0,397,0,3,3,11,4,14,18,19,13,86,41,230,376,770,270,174,62,19,8,1955,0,0,5,10,6,16,18,13,3,59,18,128,138,466,169,75,18,5,0,1014
12801,3,17,14,32,61,146,186,145,41,642,0,15,23,110,56,92,45,22,3,373,8,29,41,243,92,38,42,36,16,543,0,10,14,110,45,29,31,22,3,266,4,8,0,31,13,10,5,3,0,73,0,0,0,11,5,10,3,0,0,34,3,40,13,159,71,46,37,23,18,417,0,0,9,58,66,116,190,178,64,680,0,11,12,54,26,17,9,0,4,137,0,4,8,54,24,13,7,8,0,116,0,0,3,40,58,56,55,17,8,237,0,3,14,59,41,72,48,17,8,269,0,0,3,9,8,20,90,51,11,198,0,0,0,3,19,22,5,0,0,52,0,0,0,7,4,0,0,3,0,14,0,5,10,40,4,3,0,0,0,69,0,4,6,30,23,35,73,41,31,245,10,80,144,684,352,301,146,59,26,1813,0,0,6,14,18,17,29,12,9,112,0,12,3,24,5,4,4,0,0,51
12802,0,4,3,24,51,104,113,72,14,388,5,9,13,92,54,110,43,9,3,338,8,10,37,211,117,78,55,30,13,557,0,15,14,88,47,39,16,12,4,231,0,0,0,34,11,7,0,0,0,52,0,0,0,8,7,6,4,3,0,28,3,31,5,161,98,50,51,21,8,427,0,3,10,33,65,88,119,86,42,449,0,6,12,60,29,12,0,0,0,120,0,6,15,54,18,19,3,0,0,110,0,0,5,65,113,103,70,17,6,381,0,3,11,72,57,75,43,14,6,284,0,0,0,0,14,44,51,25,14,157,0,0,0,10,27,29,15,10,3,102,0,0,0,11,3,6,6,0,0,27,0,8,26,99,10,3,0,0,0,144,0,7,6,28,16,37,71,41,36,254,3,50,113,491,375,234,117,36,13,1437,0,0,0,10,23,18,34,16,7,105,0,3,3,23,7,13,8,0,0,49
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,7,0,3,9,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,0,0,0,3,3,3,3,3,0,10,0,0,16,23,3,0,0,0,0,39,4,3,20,100,3,3,0,3,0,140,0,0,11,14,9,4,4,0,0,35,0,0,0,16,3,0,0,0,0,20,0,3,5,14,7,3,0,0,0,36,0,0,8,21,7,3,3,0,0,45,0,0,8,21,3,9,3,0,3,49,0,0,3,6,0,0,0,0,0,12,0,0,13,21,3,0,0,0,0,39,0,0,0,14,15,0,3,3,0,33,0,0,3,29,9,7,0,0,0,43,0,0,0,0,0,0,7,0,0,12,0,0,0,0,0,3,0,0,0,9,0,0,0,7,0,0,0,0,0,7,0,0,11,15,0,0,0,0,0,30,0,0,7,8,3,8,18,0,0,48,9,9,34,101,64,60,48,9,0,324,0,0,4,6,4,0,0,0,0,14,4,3,4,22,0,0,0,0,0,32
20101,0,0,0,0,3,9,18,20,7,67,0,9,6,8,11,9,9,0,0,51,15,66,69,585,62,31,26,6,4,864,0,3,9,20,3,4,7,0,0,47,0,3,4,35,3,3,5,0,0,62,0,3,0,18,11,0,0,0,0,32,0,5,12,40,14,21,27,18,8,139,0,0,0,8,15,32,51,48,31,181,0,6,3,41,11,5,3,9,0,81,0,8,3,25,0,0,0,0,0,42,0,0,0,5,3,0,0,0,0,12,0,18,21,64,28,29,7,9,0,178,0,0,0,3,3,23,33,10,0,69,0,0,3,9,0,4,0,0,0,24,0,0,3,9,3,0,3,3,0,18,0,0,3,27,3,0,0,0,0,36,3,3,3,12,17,95,227,147,32,536,8,52,82,227,149,143,75,37,13,786,0,0,3,3,14,16,17,16,5,69,0,9,9,46,4,3,0,0,0,65
20102,0,0,0,0,3,8,11,5,3,33,0,0,0,3,3,0,0,0,0,7,0,3,0,24,4,5,9,9,3,66,0,0,0,0,0,0,3,4,0,9,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,9,0,13,17,17,15,7,0,73,0,0,4,14,10,18,20,8,0,71,0,0,0,8,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,10,7,13,0,0,4,34,0,0,0,3,13,30,43,15,0,107,0,0,0,0,3,7,3,0,0,16,0,0,0,0,0,0,0,0,3,3,0,0,3,11,0,0,0,0,0,8,0,0,3,3,15,44,66,41,9,178,3,9,10,76,98,86,59,11,0,353,0,0,0,0,0,13,12,0,0,28,0,0,0,0,0,0,0,0,0,3
20103,0,0,0,3,3,3,6,5,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,9,4,3,0,44,0,0,0,3,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,8,4,7,15,0,0,31,0,0,0,3,0,3,14,14,3,36,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,4,10,4,0,0,0,15,0,3,0,3,3,20,18,3,0,45,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,7,0,0,0,6,9,33,66,24,7,148,0,4,7,40,48,58,41,16,3,215,0,0,0,0,0,3,4,8,4,24,0,0,0,4,0,0,0,0,0,6
20201,0,0,0,0,9,6,6,17,4,46,0,0,4,18,4,5,8,0,0,43,20,50,58,449,42,27,18,9,4,675,0,0,10,20,18,5,3,0,0,61,5,19,5,12,7,0,0,0,0,47,0,0,6,11,0,3,3,0,0,22,0,6,6,36,16,13,21,13,6,118,0,0,4,6,13,23,29,23,20,121,0,8,7,10,3,3,0,0,0,30,0,5,6,31,3,3,0,0,0,51,0,0,0,8,4,3,0,0,0,17,0,5,21,52,30,18,14,3,0,150,0,0,0,0,0,10,8,6,3,26,0,3,0,21,7,0,0,0,0,34,0,17,72,223,64,34,19,11,0,448,3,3,0,29,0,0,0,0,0,37,0,0,3,14,9,42,66,42,16,183,7,24,54,216,109,115,60,19,8,610,0,0,0,6,12,12,13,10,3,46,0,10,7,41,3,0,0,0,0,61
20202,0,0,0,7,6,7,17,5,3,43,0,0,11,16,4,0,3,0,0,37,11,0,3,77,10,9,15,13,0,140,0,0,4,5,4,3,8,3,0,30,0,0,0,3,0,0,0,0,0,6,0,0,3,0,3,0,0,0,0,9,0,5,0,15,14,10,16,16,9,84,0,0,0,10,14,28,50,19,7,124,0,0,5,9,3,6,3,0,0,20,0,0,0,3,0,0,0,0,0,7,0,0,0,8,8,0,0,0,0,20,0,0,0,7,16,11,3,0,0,46,0,0,0,8,9,28,33,7,0,74,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,3,3,0,6,0,0,0,3,0,0,0,0,0,3,0,5,7,19,27,40,88,41,9,239,0,23,23,146,128,126,74,19,3,545,0,0,0,4,4,9,15,7,3,39,0,0,0,0,0,0,0,0,0,4
20203,0,0,0,0,3,3,4,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,13,0,3,3,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,10,0,0,0,0,3,0,9,3,0,16,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,9,9,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,7,0,34,0,0,3,23,16,30,19,3,0,93,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
20301,0,0,0,0,0,0,6,0,0,7,0,0,0,3,4,0,0,0,0,6,4,3,3,5,4,4,0,0,0,24,0,0,0,3,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,10,12,3,6,0,0,37,0,0,3,3,6,9,12,7,5,49,0,4,3,3,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,3,4,0,0,0,7,0,0,0,3,0,5,7,0,0,20,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,10,9,36,41,13,9,114,0,10,14,57,40,35,26,8,0,181,0,0,0,3,9,6,10,3,0,32,0,0,0,3,0,0,0,0,0,3
20302,0,0,3,7,40,49,119,89,38,342,3,17,54,50,19,14,14,3,0,184,50,131,369,1430,92,77,38,20,14,2223,3,11,37,83,40,14,17,11,0,202,5,74,67,207,50,27,14,3,3,452,18,42,15,108,32,6,4,0,0,220,4,32,23,120,72,61,55,40,25,429,3,7,21,53,114,233,401,417,194,1447,5,16,12,59,19,3,3,3,0,113,3,19,22,88,11,4,0,0,0,142,3,0,3,26,24,20,9,6,0,93,3,17,72,182,63,67,25,13,3,441,0,0,0,3,8,45,93,26,4,186,0,9,13,30,12,6,3,4,0,75,3,13,79,159,50,31,29,5,3,376,0,7,11,73,4,0,0,0,0,95,0,6,10,34,43,189,453,258,128,1123,22,88,200,664,330,281,133,48,17,1783,0,7,3,38,48,81,87,53,10,332,16,72,81,194,16,11,8,4,0,387
20303,0,3,3,3,11,30,51,41,5,156,0,4,3,10,0,7,0,0,0,35,0,4,8,77,18,20,28,6,4,163,0,4,3,22,4,5,7,5,3,42,0,0,0,9,0,0,3,0,0,10,0,0,0,0,3,0,0,0,0,7,3,17,0,59,37,35,32,16,8,210,0,3,0,25,25,55,99,62,21,286,0,6,7,23,10,4,4,0,0,50,0,3,4,10,0,0,0,0,0,16,0,3,0,3,4,3,0,0,0,8,0,4,10,34,23,19,3,0,0,89,0,0,0,4,8,50,88,37,0,200,0,0,0,8,13,3,4,0,0,26,0,0,0,3,0,0,0,0,0,4,0,0,3,4,0,0,0,0,0,4,0,7,3,18,19,62,139,81,29,363,9,53,52,270,154,123,109,33,6,819,0,0,0,11,17,22,26,12,9,93,0,3,0,3,0,0,0,0,0,11
20401,0,0,0,6,10,20,21,4,0,56,0,4,8,10,3,3,3,0,0,29,0,9,6,115,11,8,14,3,0,173,0,0,4,4,3,3,0,3,0,27,0,0,0,8,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,3,8,28,12,15,23,10,3,98,0,0,0,5,12,41,65,48,21,194,0,3,11,20,3,5,0,0,0,42,0,0,10,17,3,0,0,0,0,36,0,0,0,3,0,3,3,0,3,11,0,5,5,23,21,10,0,4,0,81,0,0,0,0,4,30,36,18,6,90,0,0,0,7,5,7,3,0,0,15,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,12,17,57,109,37,14,242,0,19,42,126,116,129,82,24,10,561,0,0,0,10,7,15,15,8,3,50,0,0,0,10,0,0,0,0,0,12
20402,0,0,0,3,4,7,9,4,3,28,0,0,0,6,5,3,0,0,0,11,4,13,3,98,3,5,7,3,0,141,0,0,4,5,0,5,0,0,0,19,0,0,0,11,0,0,0,0,0,8,0,0,3,0,3,0,0,0,0,6,0,0,0,8,5,11,10,4,3,41,0,0,0,9,9,50,136,123,58,382,0,3,0,4,3,3,0,0,0,15,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,3,24,9,10,0,3,0,55,0,0,0,0,0,4,8,0,0,18,0,0,0,5,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,28,0,0,0,22,13,39,91,35,16,211,4,6,15,81,67,56,46,24,12,309,0,0,0,3,3,5,8,0,0,25,0,3,0,12,0,0,0,0,0,12
20403,0,0,0,3,3,8,13,10,0,30,0,0,3,12,0,4,4,0,0,23,8,34,14,231,22,17,19,4,0,343,0,0,0,5,5,3,0,4,0,22,0,0,0,13,0,3,0,0,0,23,0,0,0,3,0,0,0,0,0,3,0,0,0,24,12,12,12,7,0,77,0,0,3,18,14,39,119,126,58,391,0,3,3,8,3,3,0,0,0,20,0,4,3,18,0,0,0,0,0,27,0,0,0,3,3,4,0,5,3,23,3,11,3,19,11,12,5,0,0,65,0,0,0,0,6,9,11,3,0,27,0,3,0,15,7,0,0,0,0,27,0,0,3,15,0,0,0,0,0,24,3,26,31,24,0,0,0,0,0,87,0,3,8,13,19,71,117,55,18,293,4,36,48,172,137,132,65,31,7,622,0,0,0,9,3,12,7,9,0,41,0,3,0,21,0,0,0,0,0,29
20501,0,0,0,0,3,5,9,10,0,27,0,0,4,5,3,3,0,0,0,20,5,4,12,100,15,8,16,8,0,168,0,0,3,3,6,0,3,0,0,19,0,0,0,6,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,7,0,19,6,9,14,19,3,82,0,0,0,3,13,32,60,64,13,182,0,6,3,13,3,0,0,0,0,20,0,0,0,7,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,7,0,0,0,19,8,4,7,0,0,35,0,0,8,0,7,6,17,3,0,39,0,0,0,13,11,4,4,0,0,40,0,0,0,3,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,4,0,8,22,77,166,71,28,375,3,23,63,149,118,86,67,17,7,533,0,0,0,7,13,11,25,10,3,63,0,0,0,6,0,0,0,0,0,9
20502,0,0,0,0,3,15,19,9,0,41,0,0,0,6,3,4,0,3,0,15,5,13,3,81,8,11,8,12,0,134,0,0,0,9,3,0,6,0,0,22,0,0,0,3,0,0,0,0,0,8,0,0,0,3,3,0,0,0,0,8,0,9,0,5,11,11,16,9,3,69,0,0,0,3,8,17,47,58,24,157,0,0,0,0,0,0,0,0,0,11,0,0,0,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,24,6,8,5,0,0,49,0,0,0,0,4,12,21,12,3,52,0,0,0,0,3,0,12,0,0,12,0,0,0,3,3,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,3,0,9,11,59,130,77,22,308,3,12,9,98,72,112,84,42,4,440,0,0,0,3,6,9,22,4,0,45,0,0,0,3,0,0,0,0,0,6
20503,0,0,0,4,9,16,28,22,8,87,0,0,3,9,3,11,7,0,0,26,8,12,7,127,17,19,29,4,6,229,0,0,0,7,8,5,5,0,3,29,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,7,5,29,13,21,37,26,9,149,0,0,9,18,21,69,156,107,55,438,0,0,0,8,12,4,0,0,0,35,0,0,3,20,0,0,0,0,0,22,0,0,0,0,0,0,3,0,0,3,0,0,0,26,18,12,9,0,0,66,0,0,0,0,0,16,52,17,0,84,0,4,3,10,8,7,11,0,0,39,0,0,0,13,3,3,0,0,0,22,0,0,0,22,0,0,0,0,0,22,3,3,3,27,26,115,209,109,37,526,8,48,40,211,151,209,145,51,16,870,0,0,0,7,9,14,23,16,3,77,0,0,0,0,0,0,0,0,0,3
20504,0,0,0,3,6,16,22,34,8,98,0,5,0,12,3,11,0,0,0,32,8,34,17,184,27,13,19,8,3,304,0,0,0,10,7,4,5,9,0,36,0,3,0,22,0,0,0,0,0,22,4,3,0,3,0,0,0,0,0,9,0,5,0,13,17,29,18,25,9,119,0,0,0,3,40,132,169,189,90,618,0,0,0,11,6,0,3,3,3,30,0,3,4,18,0,4,0,0,0,28,0,0,0,3,3,3,0,0,0,4,3,3,16,31,17,15,6,0,0,97,0,0,0,13,15,71,153,76,27,353,0,0,0,6,4,8,3,0,0,22,0,0,0,14,0,4,0,0,0,16,0,0,3,19,3,0,0,0,0,31,0,3,7,29,37,114,265,175,59,685,3,25,48,184,122,139,87,24,7,650,0,0,0,3,11,22,43,13,9,99,0,3,11,20,8,3,0,0,0,37
20505,0,0,0,4,3,10,6,3,0,27,0,0,10,17,3,0,0,0,0,27,3,12,3,144,5,7,6,3,0,182,0,0,0,11,3,0,0,3,0,17,0,0,0,3,0,0,0,0,0,9,0,0,0,5,0,0,0,0,0,4,0,3,0,12,4,17,8,5,0,51,0,4,0,5,6,19,43,28,7,109,0,0,0,3,0,0,0,0,0,7,0,0,0,8,0,0,0,0,0,9,0,0,0,10,0,3,3,0,0,12,0,8,7,48,16,16,4,0,0,92,0,0,0,0,0,6,10,3,0,24,0,0,0,0,3,6,5,0,0,20,0,0,0,3,0,0,0,3,0,3,0,0,0,4,0,0,0,0,0,4,0,3,0,13,12,62,116,69,23,293,7,43,50,152,91,111,48,17,0,519,0,0,0,6,8,17,14,11,3,49,3,4,0,11,8,3,0,0,0,23
20601,4,14,18,74,157,308,674,785,201,2226,0,0,35,110,15,18,5,3,3,190,38,46,119,788,57,49,34,8,7,1145,45,48,33,317,12,12,8,0,0,481,3,4,12,188,12,14,3,0,0,238,0,0,3,34,11,16,11,8,0,80,7,9,12,248,30,23,5,12,5,343,3,19,46,305,226,472,845,1287,605,3812,0,10,20,152,26,11,13,0,0,242,0,4,19,118,13,4,4,0,0,159,3,3,28,177,251,306,235,87,29,1120,3,4,115,299,51,63,39,9,3,581,0,0,0,9,19,33,62,59,21,202,0,0,13,62,14,9,6,3,0,107,0,3,4,9,7,7,8,0,0,34,5,19,295,754,17,22,9,0,0,1110,3,5,12,57,23,21,16,0,0,134,15,25,215,1333,202,118,44,14,0,1964,0,0,0,13,7,3,0,3,0,31,15,43,52,278,15,5,0,0,0,414
