SED_CODE_2016,Canada_Before_1946,Canada_1946_1955,Canada_1956_1965,Canada_1966_1975,Canada_1976_1985,Canada_1986_1995,Canada_1996_2005,Canada_2006_2010,Canada_2011,Canada_2012,Canada_2013,Canada_2014,Canada_2015,Canada_2016,Canada_Yr_arrival_NS,Canada_Tot,China_exc_SARs_Taiw_Bef_1946,China_exc_SARs_Taiwan_46_55,China_exc_SARs_Taiwan_56_65,China_exc_SARs_Taiwan_66_75,China_exc_SARs_Taiwan_76_85,China_exc_SARs_Taiwan_86_95,China_exc_SARs_Taiwan_96_05,China_exc_SARs_Taiwan_06_10,China_exc_SARs_Taiwan_2011,China_exc_SARs_Taiwan_2012,China_exc_SARs_Taiwan_2013,China_exc_SARs_Taiwan_2014,China_exc_SARs_Taiwan_2015,China_exc_SARs_Taiwan_2016,China_exc_SARs_Tawan_arr_ns,China_exc_SARs_Taiwan_Tot,Croatia_Before_1946,Croatia_1946_1955,Croatia_1956_1965,Croatia_1966_1975,Croatia_1976_1985,Croatia_1986_1995,Croatia_1996_2005,Croatia_2006_2010,Croatia_2011,Croatia_2012,Croatia_2013,Croatia_2014,Croatia_2015,Croatia_2016,Croatia_Yr_arrival_NS,Croatia_Tot,Egypt_Before_1946,Egypt_1946_1955,Egypt_1956_1965,Egypt_1966_1975,Egypt_1976_1985,Egypt_1986_1995,Egypt_1996_2005,Egypt_2006_2010,Egypt_2011,Egypt_2012,Egypt_2013,Egypt_2014,Egypt_2015,Egypt_2016,Egypt_Yr_arrival_NS,Egypt_Tot,Fiji_Before_1946,Fiji_1946_1955,Fiji_1956_1965,Fiji_1966_1975,Fiji_1976_1985,Fiji_1986_1995,Fiji_1996_2005,Fiji_2006_2010,Fiji_2011,Fiji_2012,Fiji_2013,Fiji_2014,Fiji_2015,Fiji_2016,Fiji_Yr_arrival_NS,Fiji_Tot,Germany_Before_1946,Germany_1946_1955,Germany_1956_1965,Germany_1966_1975,Germany_1976_1985,Germany_1986_1995,Germany_1996_2005,Germany_2006_2010,Germany_2011,Germany_2012,Germany_2013,Germany_2014,Germany_2015,Germany_2016,Germany_Yr_arrival_NS,Germany_Tot,Greece_Before_1946,Greece_1946_1955,Greece_1956_1965,Greece_1966_1975,Greece_1976_1985,Greece_1986_1995,Greece_1996_2005,Greece_2006_2010,Greece_2011,Greece_2012,Greece_2013,Greece_2014,Greece_2015,Greece_2016,Greece_Yr_arrival_NS,Greece_Tot,Hng_Kng_SAR_China_Bfre_1946,Hng_Kng_SAR_China_1946_1955,Hng_Kng_SAR_China_1956_1965,Hng_Kng_SAR_China_1966_1975,Hng_Kng_SAR_China_1976_1985,Hng_Kng_SAR_China_1986_1995,Hng_Kng_SAR_China_1996_2005,Hng_Kng_SAR_China_2006_2010,Hong_Kong_SAR_China_2011,Hong_Kong_SAR_China_2012,Hong_Kong_SAR_China_2013,Hong_Kong_SAR_China_2014,Hong_Kong_SAR_China_2015,Hong_Kong_SAR_China_2016,Hng_Kng_SAR_Chna_arrival_ns,Hong_Kong_SAR_China_Tot,India_Before_1946,India_1946_1955,India_1956_1965,India_1966_1975,India_1976_1985,India_1986_1995,India_1996_2005,India_2006_2010,India_2011,India_2012,India_2013,India_2014,India_2015,India_2016,India_Yr_arrival_NS,India_Tot,Indonesia_Before_1946,Indonesia_1946_1955,Indonesia_1956_1965,Indonesia_1966_1975,Indonesia_1976_1985,Indonesia_1986_1995,Indonesia_1996_2005,Indonesia_2006_2010,Indonesia_2011,Indonesia_2012,Indonesia_2013,Indonesia_2014,Indonesia_2015,Indonesia_2016,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iran_Before_1946,Iran_1946_1955,Iran_1956_1965,Iran_1966_1975,Iran_1976_1985,Iran_1986_1995,Iran_1996_2005,Iran_2006_2010,Iran_2011,Iran_2012,Iran_2013,Iran_2014,Iran_2015,Iran_2016,Iran_Yr_arrival_NS,Iran_Tot,Iraq_Before_1946,Iraq_1946_1955,Iraq_1956_1965,Iraq_1966_1975,Iraq_1976_1985,Iraq_1986_1995,Iraq_1996_2005,Iraq_2006_2010,Iraq_2011,Iraq_2012,Iraq_2013,Iraq_2014,Iraq_2015,Iraq_2016,Iraq_Yr_arrival_NS,Iraq_Tot,Ireland_Before_1946,Ireland_1946_1955,Ireland_1956_1965,Ireland_1966_1975,Ireland_1976_1985,Ireland_1986_1995,Ireland_1996_2005,Ireland_2006_2010
SED30031,0,0,0,7,3,11,9,14,5,3,3,0,0,0,3,53,0,0,15,0,0,3,21,44,5,8,14,10,4,4,3,129,0,0,6,10,0,3,0,0,0,0,4,0,0,0,0,24,0,0,0,3,0,0,0,0,8,3,8,16,15,3,9,52,0,0,0,5,13,14,20,16,11,13,11,3,8,0,3,111,0,22,34,22,19,3,9,6,3,3,0,3,0,0,9,138,0,3,3,12,0,0,3,0,0,5,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,6,32,199,38,43,36,56,30,16,12,460,0,0,0,3,5,0,11,11,4,8,3,4,3,0,3,57,0,0,0,0,3,3,0,9,6,7,3,3,4,0,0,42,0,0,0,0,0,0,0,10,0,11,0,0,0,0,0,24,0,0,5,11,4,11,11,14
SED30032,0,0,6,33,18,16,16,16,0,0,3,0,0,0,3,109,0,3,3,0,0,0,7,8,0,3,3,0,3,0,7,41,0,0,12,8,0,3,3,0,0,0,0,0,0,0,0,21,0,3,3,3,0,0,0,0,0,0,0,0,0,0,3,13,0,3,3,3,9,8,8,5,0,0,0,0,0,0,0,39,0,62,52,35,62,28,32,13,3,3,4,3,0,0,10,307,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,7,3,7,4,5,0,0,3,0,0,3,11,41,0,5,0,10,6,3,7,26,4,0,0,3,4,6,3,79,0,13,12,3,0,3,12,4,0,0,0,3,0,0,6,62,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,8,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,6,0,3,4,16,20,10,14,9
SED30033,0,0,0,17,14,20,21,17,6,3,0,5,0,0,5,109,5,12,28,4,14,21,66,88,17,21,15,39,44,31,20,428,0,0,0,3,3,6,11,0,0,0,5,0,0,0,0,28,0,3,12,4,0,3,0,3,0,3,0,8,0,0,0,34,0,0,0,12,31,40,20,10,3,6,3,4,0,0,0,127,0,23,14,19,12,14,42,17,10,3,4,4,0,3,6,173,0,29,27,13,11,3,4,0,0,4,0,0,0,0,11,99,0,3,0,0,16,42,23,14,0,4,5,5,4,0,0,121,0,6,4,22,17,19,97,454,43,50,92,172,118,74,40,1206,0,3,9,7,7,9,22,12,0,0,3,0,0,0,0,65,0,0,0,0,0,6,22,37,19,21,42,3,11,0,4,165,0,0,0,0,0,3,6,11,3,6,3,0,0,0,0,33,0,4,6,16,19,27,30,40
SED30034,0,0,0,7,6,4,5,4,0,0,0,0,5,3,3,46,0,0,0,0,3,0,11,16,0,0,3,17,3,0,5,61,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,15,3,4,6,3,0,0,0,0,40,0,18,11,7,4,4,9,10,0,0,0,0,3,3,3,76,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,3,0,0,4,16,0,0,0,0,0,0,19,82,9,10,9,9,4,3,6,156,0,3,0,0,0,0,5,9,0,0,0,3,0,0,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,6,7,3,7
SED30035,0,0,6,16,17,14,10,8,0,5,0,0,3,0,0,81,0,3,7,3,0,0,9,4,3,3,0,3,0,0,3,30,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,10,3,11,0,0,0,0,0,0,0,0,28,0,49,57,47,42,24,23,24,0,3,0,0,3,0,3,281,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,7,0,3,0,4,0,3,4,24,5,3,3,0,0,3,0,61,0,8,5,0,3,0,3,5,0,0,4,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,6,6,6,0,7,12
SED30036,0,3,5,27,17,10,15,7,0,3,0,4,0,0,0,96,0,0,5,0,0,5,16,20,8,3,0,6,0,0,0,77,0,3,13,9,0,0,3,0,0,0,0,0,0,0,0,29,0,3,8,7,0,5,7,6,0,3,0,3,0,0,0,39,0,3,0,3,6,19,16,10,0,5,3,0,0,3,0,67,3,109,87,83,52,23,23,16,0,3,0,3,0,0,14,408,0,4,3,3,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,3,8,4,0,0,0,0,4,0,4,0,32,0,4,4,11,3,5,23,62,9,13,8,14,10,12,6,177,0,7,3,9,3,3,13,7,0,0,0,0,3,0,3,56,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,12,31,6,11,8,3
SED30037,0,0,3,18,12,7,11,17,3,4,3,0,0,0,0,89,0,3,0,0,3,3,3,8,0,0,5,3,0,3,3,40,0,3,10,4,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,7,6,7,14,14,0,0,0,0,3,0,0,67,0,44,36,30,16,14,13,18,3,3,3,0,4,0,13,202,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,3,5,4,0,0,0,0,0,0,3,0,8,25,0,3,9,10,10,22,19,111,9,14,19,32,31,14,19,326,0,4,5,0,0,3,3,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,3,8,6,13
SED30038,0,0,0,9,3,3,6,4,0,0,3,0,0,0,4,38,0,3,0,0,11,33,72,119,24,26,24,21,14,14,8,360,0,0,3,16,3,5,18,0,0,0,0,0,0,0,5,57,0,0,3,0,0,0,17,16,0,0,4,0,0,0,3,42,0,0,0,12,24,116,93,72,13,10,14,11,8,0,25,399,0,94,24,21,38,21,7,10,0,0,0,0,0,0,8,234,0,0,3,9,0,3,0,0,0,0,0,0,0,0,0,18,0,3,0,3,8,29,9,10,0,0,0,4,0,3,6,78,0,4,7,25,20,20,118,391,42,29,57,62,49,37,34,883,0,3,14,16,13,42,27,16,0,3,0,0,5,3,10,145,0,0,0,0,5,7,26,17,17,24,33,0,4,0,9,142,0,0,0,0,0,4,20,42,13,13,4,0,0,10,9,116,0,6,5,22,11,11,6,12
SED30039,0,0,3,15,23,16,43,42,8,21,17,16,33,14,4,264,0,6,5,3,13,77,180,288,92,157,201,317,523,496,120,2482,0,0,0,7,0,0,4,0,0,3,0,0,0,0,0,24,0,0,3,3,0,0,0,4,3,0,3,0,3,13,0,41,0,0,0,7,20,21,23,3,0,0,3,3,0,3,0,90,0,38,14,15,22,27,34,37,7,9,6,5,6,13,9,246,0,10,0,7,0,0,0,0,4,0,0,3,0,0,0,31,0,4,3,18,36,61,59,50,15,49,29,46,48,31,12,461,0,5,4,25,21,58,148,234,67,50,93,115,151,92,23,1083,0,8,3,7,16,26,49,49,12,14,37,41,153,104,8,534,0,0,0,0,13,34,23,58,32,24,43,14,16,10,4,276,0,0,0,0,0,0,0,4,0,0,0,4,3,4,3,23,0,0,11,14,15,29,26,12
SED30040,0,0,0,4,3,0,10,9,0,3,8,0,3,0,0,36,0,0,0,0,3,9,20,31,7,8,12,11,10,6,9,133,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,10,30,14,7,4,3,0,0,0,3,94,0,36,26,28,17,11,10,9,0,0,5,0,0,0,3,141,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,3,6,3,0,0,8,0,4,4,0,32,0,0,3,4,0,5,33,149,26,16,17,36,6,12,4,321,0,5,3,3,3,3,12,9,0,0,0,0,0,0,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,5,0,3,0,0,0,0,0,18,3,0,7,21,8,9,4,7
SED30041,0,0,0,14,9,10,11,7,0,3,0,0,3,5,5,69,0,4,0,0,0,3,14,20,0,0,0,0,0,3,3,48,0,0,5,5,0,0,3,4,0,0,0,0,0,0,0,19,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,5,13,8,6,0,0,0,0,0,0,0,45,0,49,34,33,22,9,19,0,0,3,0,0,3,5,3,176,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,3,3,0,0,0,0,0,0,0,0,3,17,0,0,3,12,8,3,13,37,7,8,7,9,3,0,4,111,0,3,3,3,0,0,3,5,0,0,0,0,4,0,0,29,0,0,0,0,0,0,0,6,4,3,3,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,18,13,3,7,8
SED30042,0,0,5,4,9,7,10,22,3,3,3,5,0,0,0,78,0,0,0,0,3,10,22,30,4,3,4,8,7,0,9,109,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,12,0,0,0,0,14,54,81,29,9,3,7,3,5,6,3,209,0,35,20,23,28,16,17,9,0,0,0,0,0,0,5,155,0,3,3,3,0,0,0,0,0,3,0,0,0,0,0,13,0,0,0,4,0,9,3,0,0,0,0,0,3,0,0,26,0,5,3,13,9,5,45,142,11,8,19,18,9,10,9,307,0,0,6,3,3,5,17,7,0,0,0,3,5,0,3,51,0,0,0,0,0,4,3,7,0,0,5,0,0,0,0,21,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,15,0,3,8,13,7,13,18,23
SED30043,0,0,6,13,17,18,22,43,9,25,16,3,0,6,4,194,3,0,4,5,4,11,24,33,4,4,5,7,20,19,9,146,0,0,14,6,0,0,0,3,0,0,0,0,0,0,0,26,0,4,6,3,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,11,4,10,20,8,4,3,0,3,0,0,3,70,0,62,56,43,48,17,31,32,0,3,0,0,4,6,13,327,0,0,3,6,0,0,3,0,0,0,0,0,0,0,0,16,0,0,0,3,4,9,5,4,0,3,0,0,0,0,0,29,0,3,5,17,0,4,24,101,15,26,11,15,5,10,5,245,0,5,14,7,6,0,7,6,3,3,0,0,3,0,0,51,0,0,0,3,0,0,6,3,0,0,4,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,10,31,15,13,14,28
SED30044,0,0,3,11,11,8,6,9,0,8,3,0,3,0,0,62,0,0,0,0,0,4,20,29,6,8,3,7,15,3,4,108,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,8,0,0,0,3,10,14,8,13,0,3,3,0,0,0,0,54,0,30,27,18,19,9,24,13,0,3,3,3,0,0,6,162,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,3,6,3,3,3,0,0,0,0,0,0,0,17,0,3,3,3,0,6,31,118,6,16,3,14,10,9,9,228,0,3,3,0,6,0,10,0,0,0,0,3,0,0,0,31,0,0,0,0,5,0,8,7,3,5,0,0,0,0,0,26,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,9,0,0,9,8,5,7,6,15
SED30045,0,3,6,7,5,3,8,7,0,3,7,0,8,5,3,67,0,0,8,0,0,0,12,13,5,5,6,18,25,25,12,116,0,0,10,17,0,3,3,0,0,0,0,0,0,0,0,30,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,11,0,3,3,3,3,14,13,9,3,0,0,0,0,0,4,55,0,37,43,31,36,11,19,12,0,5,0,0,0,0,10,203,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,4,3,7,0,14,11,13,3,6,10,4,8,84,0,0,3,4,0,3,12,80,3,7,19,39,27,9,14,205,0,7,9,4,0,5,7,10,0,0,3,11,10,13,7,74,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,15,0,0,0,0,0,0,3,5,3,0,0,5,0,0,9,29,0,3,10,17,4,8,21,8
SED30046,0,0,3,9,13,16,15,3,0,0,0,0,0,0,6,59,0,3,12,10,5,22,67,90,13,19,12,9,14,4,15,280,0,0,22,56,5,18,28,0,0,4,0,0,0,0,4,145,0,0,4,3,0,3,5,8,0,0,0,0,0,0,0,25,0,0,4,7,22,71,64,37,9,10,15,23,10,0,11,280,0,51,44,40,44,9,10,9,0,0,0,0,3,0,5,226,0,0,5,5,3,0,0,0,0,0,0,0,0,0,0,17,0,0,0,3,11,14,7,9,0,5,0,0,0,3,0,55,0,3,0,9,9,12,51,171,5,18,19,18,15,13,8,352,0,0,4,5,3,3,18,4,4,3,3,0,0,0,4,62,0,0,0,0,0,0,6,10,0,6,0,0,0,0,0,28,0,0,0,0,0,0,4,24,0,0,7,0,0,0,0,49,0,0,7,17,18,18,10,15
SED30047,0,3,4,10,21,12,29,32,4,0,6,0,5,3,4,125,0,0,4,4,6,20,64,68,15,7,9,7,13,3,13,242,0,0,7,8,0,3,3,4,0,0,0,0,0,0,3,27,0,5,0,3,0,0,0,0,0,3,0,0,0,0,0,15,0,0,4,10,10,53,64,32,3,8,3,0,4,4,0,198,0,40,20,21,12,16,21,23,0,0,0,0,5,0,6,161,0,8,4,8,0,3,0,0,0,0,0,0,0,0,0,31,0,0,0,4,7,8,5,10,0,0,3,0,3,0,0,51,0,4,4,13,4,9,30,123,14,17,16,23,16,6,17,303,0,3,4,0,3,3,12,14,0,0,4,4,3,0,0,45,0,0,0,0,0,6,6,22,3,6,9,4,0,0,0,57,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,11,14,16,32,32,58
SED30048,0,0,4,3,8,7,12,13,14,0,4,3,0,0,0,70,0,0,3,0,0,8,20,55,3,10,11,4,7,3,3,124,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,15,14,34,0,11,9,4,10,0,0,107,0,33,22,13,5,4,9,13,0,3,0,0,3,0,3,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,4,3,0,0,0,0,3,0,0,19,0,0,3,3,0,0,23,194,4,19,20,32,18,3,10,334,0,0,6,0,3,3,6,12,0,3,3,3,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,13,7,5
SED30049,0,0,3,7,9,16,22,18,4,6,3,3,6,0,0,100,0,9,32,20,45,105,365,582,134,178,210,221,257,112,92,2368,0,0,9,20,0,12,21,5,0,0,0,0,0,0,3,75,0,0,6,3,0,4,3,6,0,3,0,3,0,0,4,38,0,0,3,8,24,159,66,27,12,3,3,3,3,4,7,314,0,44,22,21,21,11,14,5,0,7,0,5,0,3,6,152,4,55,84,40,14,7,13,3,3,3,3,0,0,0,10,235,0,3,3,11,41,139,96,63,11,12,23,17,30,15,19,484,0,10,7,32,18,62,175,532,90,79,88,100,94,40,49,1390,0,0,4,9,8,26,62,35,11,6,13,4,13,0,4,194,0,0,0,0,5,27,20,41,10,14,33,6,6,0,3,165,0,0,0,0,0,0,21,5,4,0,4,0,0,0,0,41,0,0,9,13,13,25,15,43
SED30050,0,3,6,24,25,27,42,36,12,14,12,10,10,7,7,224,4,6,4,0,3,3,7,31,5,4,11,7,11,3,10,121,0,3,14,8,0,5,0,0,0,0,0,0,0,0,0,29,0,4,5,3,0,0,3,5,0,0,3,0,0,0,0,26,0,0,3,7,7,7,11,7,3,0,0,0,0,0,3,46,0,68,46,35,30,27,44,38,0,7,9,5,7,14,6,336,0,3,11,10,0,0,5,0,0,0,0,0,0,0,0,25,0,0,0,0,4,5,3,6,0,4,0,3,3,3,0,36,0,9,5,11,0,4,12,204,12,22,52,64,46,17,14,472,0,0,5,3,8,4,8,16,3,4,6,0,6,0,0,56,0,0,0,0,0,0,3,3,7,0,3,0,7,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,15,14,19,19,24
SED30051,0,0,5,9,4,11,6,14,3,0,0,0,0,0,0,59,3,3,0,0,0,3,6,16,0,3,3,0,5,0,0,47,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,16,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,3,15,7,3,0,0,3,0,0,0,5,42,0,74,64,48,35,10,16,5,5,0,0,0,3,0,11,260,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,3,6,6,0,7,25,0,0,0,0,5,4,0,67,0,6,4,3,0,7,3,3,0,3,0,0,0,0,3,29,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,3,5,3,4
SED30052,0,0,3,16,17,31,44,41,10,15,7,36,47,21,5,305,0,8,8,3,27,140,215,214,34,60,81,140,157,50,59,1211,0,7,42,38,8,16,6,0,3,0,0,0,0,0,0,118,0,12,36,15,5,4,10,10,0,0,0,0,3,0,0,98,0,0,3,3,13,33,15,10,5,0,0,4,3,0,3,90,0,64,46,28,39,15,31,18,3,3,5,0,6,6,4,265,0,27,22,21,4,3,5,3,4,3,0,3,0,0,5,100,0,0,0,16,40,86,51,14,0,3,6,11,10,4,4,252,0,8,7,16,4,41,83,107,0,11,13,42,38,27,20,413,0,4,3,9,16,23,32,8,6,3,0,3,0,0,3,116,0,0,0,3,15,12,19,18,0,3,3,5,5,0,0,86,0,0,0,0,0,0,6,0,3,0,3,0,3,0,0,11,0,3,8,28,13,24,21,28
SED30053,0,0,0,3,7,7,6,17,0,0,0,3,4,0,0,45,0,0,0,0,3,0,6,24,3,0,0,0,9,3,3,56,0,0,5,3,4,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,4,0,0,5,0,0,3,3,0,0,0,4,29,0,23,22,17,18,3,10,7,8,0,0,3,0,0,0,123,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,9,51,3,12,0,3,4,3,0,101,0,0,4,0,0,0,3,10,12,3,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,0,5,5,10
SED30054,0,3,6,29,25,25,43,30,13,9,3,12,0,7,3,203,0,4,4,4,10,70,127,125,24,34,30,49,48,39,23,588,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,13,0,0,0,6,15,22,11,7,5,0,0,0,0,0,0,72,0,59,35,25,42,25,58,50,3,4,3,3,10,0,11,329,0,3,0,3,0,3,6,4,0,0,0,0,0,0,0,24,3,8,3,9,23,71,40,25,0,3,0,3,0,3,6,200,3,7,10,57,34,90,120,157,32,26,29,23,12,14,11,621,0,12,13,8,7,7,26,8,0,9,7,3,0,0,0,103,0,0,0,3,26,21,29,39,8,8,3,3,0,3,7,152,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,3,6,30,14,38,26,58
SED30055,0,0,3,10,13,10,16,13,9,3,3,0,0,0,3,77,0,0,7,3,5,5,11,27,0,3,4,4,12,5,6,99,0,3,9,18,0,3,0,0,0,0,0,0,0,0,0,29,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,3,23,36,35,16,4,5,0,0,0,0,8,130,0,48,36,26,32,17,20,8,0,0,3,3,0,0,5,191,0,6,3,4,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,3,7,5,0,0,3,4,4,10,5,11,58,0,3,0,12,5,6,16,37,3,5,4,6,3,0,5,111,0,3,7,7,5,3,10,8,0,0,0,0,4,0,0,49,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,5,14,12,5,11,25
SED30056,0,0,4,13,18,26,30,24,19,6,14,23,18,18,10,216,0,3,5,0,7,42,74,143,45,59,85,184,246,189,64,1145,0,0,4,6,0,0,0,0,0,0,0,0,0,0,4,21,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,17,0,0,0,4,20,18,16,5,0,0,0,0,6,0,0,84,0,30,10,5,14,22,35,40,4,6,13,15,8,4,0,216,0,8,4,7,0,3,0,0,0,3,0,0,0,0,0,34,3,0,0,9,15,34,36,22,3,28,19,20,24,4,3,221,0,0,0,21,9,23,50,127,21,33,60,66,72,54,21,544,0,4,3,3,3,8,27,19,9,7,7,21,36,29,3,161,0,0,3,0,5,13,9,30,14,21,14,10,13,12,0,151,0,0,0,3,0,0,3,5,0,0,11,12,0,3,0,37,0,3,4,16,16,40,32,47
SED30057,0,0,0,6,3,3,7,3,0,3,4,0,4,0,3,39,0,0,0,0,0,0,4,11,0,6,3,6,3,0,0,41,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,3,13,15,32,4,8,12,10,3,0,0,107,0,16,16,13,10,7,10,11,0,3,0,5,3,3,0,94,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,7,0,0,0,5,0,0,23,81,14,19,16,14,5,6,6,193,0,0,0,0,0,3,5,9,0,4,0,0,0,0,3,32,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,0,3,4,12
SED30058,0,0,4,16,17,32,28,22,7,3,3,4,3,0,0,150,3,4,13,6,32,150,158,156,32,29,33,45,45,35,27,759,0,0,4,15,3,4,0,0,0,0,0,0,0,0,0,28,0,7,3,3,0,3,3,5,4,0,0,0,3,0,5,37,0,0,4,18,49,153,73,44,3,5,8,6,0,4,3,373,0,89,34,21,26,30,29,35,5,3,6,0,10,0,5,287,0,0,0,3,0,3,0,3,0,0,0,3,0,0,0,17,0,0,5,11,42,91,38,14,0,5,0,0,0,0,0,205,0,4,3,35,26,71,176,251,39,27,42,55,32,18,19,794,0,3,5,10,18,25,28,18,3,4,0,3,0,0,0,118,0,0,0,3,12,41,69,65,26,49,23,3,10,5,0,313,0,0,0,5,7,6,21,27,7,7,0,3,0,5,0,88,0,0,4,9,20,32,13,19
SED30059,0,0,7,18,17,27,52,33,0,9,4,3,9,6,0,187,0,0,5,4,14,57,111,137,14,16,31,41,32,12,18,477,0,8,25,25,3,4,7,0,0,0,0,0,0,0,0,73,0,4,14,0,3,14,6,3,0,0,0,0,0,0,4,48,0,0,0,10,13,18,20,15,0,0,0,0,0,0,0,79,0,77,68,45,42,28,49,12,3,0,3,0,0,0,12,347,0,4,4,8,0,0,0,3,7,0,0,0,0,0,0,31,0,0,3,11,8,28,37,8,3,3,3,14,7,7,10,142,0,4,8,21,5,23,52,96,10,12,0,29,13,5,15,287,0,3,5,7,12,17,33,7,0,0,3,0,0,0,6,89,0,0,0,3,6,18,11,9,4,0,0,5,0,0,0,66,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,0,7,8,28,10,13,31,25
