SA2_MAINCODE_2016,M_SE_Europe_nfd_0_4,M_SE_Europe_nfd_5_14,M_SE_Europe_nfd_15_24,M_SE_Europe_nfd_25_44,M_SE_Europe_nfd_45_54,M_SE_Europe_nfd_55_64,M_SE_Europe_nfd_65_74,M_SE_Europe_nfd_75_84,M_SE_Europe_nfd_85ov,M_SE_Europe_nfd_Tot,M_Sri_Lanka_0_4,M_Sri_Lanka_5_14,M_Sri_Lanka_15_24,M_Sri_Lanka_25_44,M_Sri_Lanka_45_54,M_Sri_Lanka_55_64,M_Sri_Lanka_65_74,M_Sri_Lanka_75_84,M_Sri_Lanka_85ov,M_Sri_Lanka_Tot,M_Taiwan_0_4,M_Taiwan_5_14,M_Taiwan_15_24,M_Taiwan_25_44,M_Taiwan_45_54,M_Taiwan_55_64,M_Taiwan_65_74,M_Taiwan_75_84,M_Taiwan_85ov,M_Taiwan_Tot,M_Thailand_0_4,M_Thailand_5_14,M_Thailand_15_24,M_Thailand_25_44,M_Thailand_45_54,M_Thailand_55_64,M_Thailand_65_74,M_Thailand_75_84,M_Thailand_85ov,M_Thailand_Tot,M_FYROM_0_4,M_FYROM_5_14,M_FYROM_15_24,M_FYROM_25_44,M_FYROM_45_54,M_FYROM_55_64,M_FYROM_65_74,M_FYROM_75_84,M_FYROM_85ov,M_FYROM_Tot,M_Turkey_0_4,M_Turkey_5_14,M_Turkey_15_24,M_Turkey_25_44,M_Turkey_45_54,M_Turkey_55_64,M_Turkey_65_74,M_Turkey_75_84,M_Turkey_85ov,M_Turkey_Tot,M_USA_0_4,M_USA_5_14,M_USA_15_24,M_USA_25_44,M_USA_45_54,M_USA_55_64,M_USA_65_74,M_USA_75_84,M_USA_85ov,M_USA_Tot,M_Vietnam_0_4,M_Vietnam_5_14,M_Vietnam_15_24,M_Vietnam_25_44,M_Vietnam_45_54,M_Vietnam_55_64,M_Vietnam_65_74,M_Vietnam_75_84,M_Vietnam_85ov,M_Vietnam_Tot,M_Wales_0_4,M_Wales_5_14,M_Wales_15_24,M_Wales_25_44,M_Wales_45_54,M_Wales_55_64,M_Wales_65_74,M_Wales_75_84,M_Wales_85ov,M_Wales_Tot,M_Zimbabwe_0_4,M_Zimbabwe_5_14,M_Zimbabwe_15_24,M_Zimbabwe_25_44,M_Zimbabwe_45_54,M_Zimbabwe_55_64,M_Zimbabwe_65_74,M_Zimbabwe_75_84,M_Zimbabwe_85ov,M_Zimbabwe_Tot,M_Elsewhere_0_4,M_Elsewhere_5_14,M_Elsewhere_15_24,M_Elsewhere_25_44,M_Elsewhere_45_54,M_Elsewhere_55_64,M_Elsewhere_65_74,M_Elsewhere_75_84,M_Elsewhere_85ov,M_Elsewhere_Tot,M_COB_NS_0_4,M_COB_NS_5_14,M_COB_NS_15_24,M_COB_NS_25_44,M_COB_NS_45_54,M_COB_NS_55_64,M_COB_NS_65_74,M_COB_NS_75_84,M_COB_NS_85ov,M_COB_NS_Tot,M_Tot_0_4,M_Tot_5_14,M_Tot_15_24,M_Tot_25_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Afghanistan_0_4,F_Afghanistan_5_14,F_Afghanistan_15_24,F_Afghanistan_25_44,F_Afghanistan_45_54,F_Afghanistan_55_64,F_Afghanistan_65_74,F_Afghanistan_75_84,F_Afghanistan_85ov,F_Afghanistan_Tot,F_Australia_0_4,F_Australia_5_14,F_Australia_15_24,F_Australia_25_44,F_Australia_45_54,F_Australia_55_64,F_Australia_65_74,F_Australia_75_84,F_Australia_85ov,F_Australia_Tot,F_Bangladesh_0_4,F_Bangladesh_5_14,F_Bangladesh_15_24,F_Bangladesh_25_44,F_Bangladesh_45_54,F_Bangladesh_55_64,F_Bangladesh_65_74,F_Bangladesh_75_84,F_Bangladesh_85ov,F_Bangladesh_Tot,F_Bosnia_Herzegov_0_4,F_Bosnia_Herzegov_5_14,F_Bosnia_Herzegov_15_24,F_Bosnia_Herzegov_25_44,F_Bosnia_Herzegov_45_54,F_Bosnia_Herzegov_55_64,F_Bosnia_Herzegov_65_74,F_Bosnia_Herzegov_75_84,F_Bosnia_Herzegov_85ov,F_Bosnia_Herzegov_Tot,F_Cambodia_0_4,F_Cambodia_5_14,F_Cambodia_15_24,F_Cambodia_25_44,F_Cambodia_45_54,F_Cambodia_55_64,F_Cambodia_65_74,F_Cambodia_75_84,F_Cambodia_85ov,F_Cambodia_Tot,F_Canada_0_4,F_Canada_5_14,F_Canada_15_24,F_Canada_25_44,F_Canada_45_54,F_Canada_55_64,F_Canada_65_74,F_Canada_75_84,F_Canada_85ov,F_Canada_Tot,F_Chile_0_4,F_Chile_5_14,F_Chile_15_24,F_Chile_25_44,F_Chile_45_54,F_Chile_55_64,F_Chile_65_74,F_Chile_75_84,F_Chile_85ov,F_Chile_Tot
116031315,0,0,0,4,3,3,0,3,0,13,0,4,8,32,14,8,6,3,0,69,0,0,0,0,0,0,0,0,0,3,0,0,3,9,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,7,8,6,3,0,0,23,0,0,3,7,0,3,0,0,0,14,0,0,0,7,14,10,3,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,17,57,183,141,97,51,19,4,565,38,75,83,141,78,63,35,7,4,522,742,1659,1780,2728,1481,1087,466,162,41,10153,0,0,7,32,12,14,0,4,0,73,646,1355,1196,1148,502,266,122,78,37,5344,0,0,3,34,9,10,0,0,0,61,0,0,0,4,3,4,0,0,0,9,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,14,5,12,3,0,0,33
116031316,0,0,0,0,3,6,4,0,0,15,0,7,4,30,6,3,9,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,5,0,0,0,0,4,3,0,0,0,12,0,4,0,0,0,3,0,0,0,8,0,0,0,0,3,3,0,0,0,12,0,0,0,0,0,0,3,0,0,5,0,0,0,3,3,0,0,0,0,9,3,46,75,167,109,111,55,30,3,594,101,146,165,239,132,92,72,35,11,992,1054,1759,1529,2773,1101,827,618,322,45,10033,0,0,3,15,3,0,0,0,0,23,943,1303,1052,1636,565,437,471,182,24,6620,0,3,3,55,4,0,0,0,0,67,0,0,0,0,3,3,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,5,3,0,3,0,0,14
116031317,0,0,0,0,0,3,0,0,3,10,0,4,3,42,17,5,4,0,0,74,0,0,0,5,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,5,4,0,0,10,4,3,13,26,30,12,8,5,0,105,0,7,4,3,0,3,0,0,0,22,0,0,0,13,3,5,5,0,0,31,0,0,0,0,0,4,0,0,0,7,0,0,3,0,0,0,0,0,0,3,6,74,122,273,118,112,60,39,8,818,64,129,112,202,97,87,54,27,12,787,954,1934,1612,3311,1329,1010,681,331,66,11218,0,11,24,77,18,17,12,3,0,156,831,1297,903,1007,464,321,307,152,34,5319,8,19,13,140,8,5,0,0,0,201,0,0,0,3,3,4,0,3,0,16,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,6,7,3,3,0,0,14
116031318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,0,0,12,0,0,8,3,6,3,4,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116031319,0,0,0,0,0,5,3,0,0,14,0,3,4,26,6,18,3,0,0,60,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,0,0,0,0,9,0,0,4,0,0,0,0,3,0,10,0,0,0,18,12,3,4,0,0,41,0,3,7,8,6,3,0,0,0,28,0,0,0,19,9,11,4,0,3,44,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,27,57,159,115,76,49,28,12,532,43,81,54,151,66,69,47,18,6,534,757,1517,1585,2984,1348,1173,739,228,99,10425,0,0,10,30,7,4,3,0,0,59,663,1097,1044,1093,461,387,209,131,144,5237,0,9,3,63,9,0,0,0,0,85,0,0,0,8,5,7,3,0,0,26,0,0,0,8,0,0,3,0,0,11,0,0,0,6,0,0,0,0,0,6,0,0,0,8,3,5,6,7,7,30
117011320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011321,0,0,0,0,0,4,0,0,0,11,0,0,0,3,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,3,3,3,0,12,0,0,0,9,3,0,0,0,0,11,0,0,3,8,0,0,0,0,0,10,0,0,0,7,0,0,0,0,0,9,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,22,108,39,49,29,12,4,276,30,23,47,127,44,46,19,18,3,356,453,710,656,1698,763,554,311,210,57,5408,0,0,0,0,0,0,0,0,0,0,328,622,446,978,410,241,178,99,63,3369,0,0,4,20,0,0,0,0,0,29,0,0,0,3,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,6,0,0,0,8,0,0,3,3,0,22
117011322,0,0,0,7,5,3,3,4,0,20,0,0,6,10,4,8,3,0,0,36,0,0,6,38,3,0,0,0,0,52,0,4,15,102,9,3,0,0,0,132,0,0,0,5,3,3,4,0,0,17,0,0,6,31,51,25,20,13,0,143,0,3,7,11,7,8,0,0,0,37,0,3,3,29,15,9,3,0,0,68,0,0,3,3,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,7,10,18,67,357,99,128,119,66,22,882,36,69,112,312,107,87,53,35,9,820,729,1159,1849,4672,1436,1072,710,463,130,12228,0,0,0,3,0,3,0,0,0,13,649,867,823,1458,460,297,183,137,66,4939,4,8,41,199,61,17,7,0,0,345,0,0,0,5,7,6,0,0,0,16,0,0,3,9,3,3,0,0,0,21,0,4,0,10,0,0,0,0,0,17,0,0,0,16,12,21,18,5,0,73
117011323,0,0,0,3,3,3,0,0,0,8,0,0,0,3,3,0,3,0,0,13,0,0,3,3,0,0,0,0,0,11,0,0,0,9,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,5,3,14,16,4,3,0,47,0,3,0,3,3,0,0,0,0,6,0,0,0,16,5,3,0,5,0,29,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,18,23,119,63,41,60,40,5,380,21,41,58,151,65,41,54,25,7,471,308,714,795,1606,749,566,469,271,84,5567,0,0,0,0,0,0,0,0,0,0,267,529,472,687,339,220,182,98,81,2864,8,12,15,93,13,3,4,0,0,153,0,0,3,0,0,3,0,0,0,7,0,0,3,0,3,3,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,14,11,16,19,4,0,68
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,3,4,0,18,0,0,4,12,4,0,4,3,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117021326,0,0,0,0,3,5,3,7,0,16,0,0,0,14,0,7,3,3,0,22,0,0,0,10,0,0,0,0,0,10,0,0,4,73,9,10,0,0,0,98,0,0,0,4,7,3,10,0,3,27,0,0,5,25,9,4,3,0,0,41,0,5,7,34,16,3,5,0,0,76,10,21,109,231,106,169,77,20,13,746,0,0,0,10,7,0,0,0,0,11,0,0,0,3,0,0,0,0,0,7,3,7,23,233,92,97,92,60,24,635,54,75,108,425,148,89,64,55,11,1024,758,1243,1423,5013,1704,1269,847,547,201,12998,0,0,0,0,0,0,0,0,0,0,633,950,1048,2971,912,545,226,100,79,7462,0,0,6,31,8,0,0,0,0,48,0,0,0,0,0,3,0,0,0,10,0,0,0,10,10,7,3,0,0,25,0,4,3,21,8,0,7,0,0,37,3,0,0,16,7,3,3,0,0,34
117021327,0,0,0,0,0,3,4,4,0,11,0,0,0,8,0,3,0,0,0,14,0,0,3,11,0,0,0,0,0,16,0,0,6,34,7,4,0,0,0,60,0,0,0,5,4,0,0,4,0,16,0,0,0,15,5,3,3,0,0,27,0,3,4,47,12,3,4,0,0,81,0,0,8,53,15,18,5,3,3,105,0,0,0,5,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,13,18,196,77,66,75,40,12,488,38,51,76,419,153,101,73,37,7,951,535,892,1017,4240,1427,926,599,304,92,10044,0,0,0,0,0,0,0,0,0,0,447,694,866,2738,796,469,238,89,44,6389,0,0,0,5,3,0,0,0,0,9,0,0,0,4,3,3,0,0,0,15,0,0,0,0,3,0,0,0,0,6,0,0,4,26,3,5,0,0,0,41,0,0,0,14,3,3,7,0,0,32
117021328,0,0,0,3,0,0,0,3,0,10,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,9,33,6,0,0,0,0,48,0,0,0,3,5,16,15,16,3,67,0,3,3,4,7,0,0,0,0,15,0,4,3,11,8,3,0,0,0,30,0,7,8,40,24,16,9,6,3,111,0,0,0,3,8,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,10,72,21,16,20,14,0,162,15,9,37,114,48,28,25,11,6,291,226,351,445,1584,557,391,222,121,37,3933,0,0,0,0,0,0,0,0,0,0,234,300,295,906,294,177,67,40,18,2328,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,8,0,3,0,0,0,17,0,0,0,5,3,0,0,0,0,8
117031329,0,0,0,0,0,0,4,0,0,8,0,0,3,4,3,0,0,0,0,13,0,0,0,14,0,0,0,0,0,14,0,0,18,93,12,3,0,0,0,123,0,0,0,4,3,0,0,0,0,6,0,0,0,8,3,3,0,0,0,14,4,3,3,83,20,12,3,0,0,130,0,0,9,22,0,4,0,0,0,35,0,0,0,6,3,0,0,0,0,14,0,0,0,3,0,0,0,0,0,7,3,0,23,261,35,20,26,19,0,396,21,22,100,569,152,114,83,31,3,1099,129,123,495,3562,993,662,407,147,31,6547,0,0,0,3,0,0,0,0,0,3,112,113,244,1059,224,231,155,48,17,2201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,25,8,0,0,0,0,39,0,0,0,9,0,0,0,0,0,16
117031330,0,0,0,3,3,0,0,0,0,7,0,0,0,9,0,0,0,0,0,8,0,0,0,13,0,0,0,0,0,19,4,0,5,18,4,4,0,0,0,32,0,0,0,3,5,3,0,5,0,16,0,0,0,4,5,0,0,0,0,7,3,0,12,50,19,10,5,3,0,100,0,3,4,22,4,10,3,3,0,47,0,0,0,10,3,3,0,0,0,20,0,0,0,5,3,0,0,0,0,11,4,3,25,263,59,24,20,7,3,396,28,30,58,399,122,68,20,19,0,758,435,434,679,4536,1209,646,235,104,17,8301,0,0,0,0,0,0,0,0,0,0,383,383,517,2378,534,285,150,59,25,4715,0,0,0,6,0,0,0,0,0,8,0,0,0,3,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3,3,0,0,0,47,0,0,0,9,3,0,0,0,0,10
117031331,0,0,0,5,3,0,3,3,0,9,0,0,3,17,3,0,0,0,0,27,0,0,3,25,4,0,4,0,0,32,0,0,6,53,4,0,0,0,0,68,0,0,0,6,0,0,0,0,0,4,0,0,0,15,4,3,3,0,0,30,3,6,6,54,11,10,9,8,0,103,0,0,14,39,14,18,12,9,3,113,0,0,0,10,4,3,0,0,0,21,0,0,0,8,0,0,3,0,0,10,7,9,35,272,39,36,39,10,4,457,27,46,147,453,128,96,71,44,12,1022,372,489,1358,4183,1096,886,656,238,67,9344,0,0,0,3,0,0,0,0,0,3,323,411,882,1874,583,539,389,143,49,5195,0,0,3,3,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,8,0,0,0,0,0,7,3,0,0,9,0,3,15,41,7,8,0,0,0,75,0,0,0,8,3,9,0,0,3,16
117031332,0,0,0,0,0,0,4,0,0,8,0,0,15,14,6,0,0,0,0,37,0,0,3,21,6,0,0,0,0,33,0,0,16,69,4,3,0,0,0,92,0,0,0,3,3,3,3,0,0,21,0,0,3,9,4,0,0,0,0,19,0,6,33,80,15,16,9,0,0,154,3,3,15,47,12,13,6,0,0,90,0,0,3,14,4,3,4,0,0,21,0,0,0,4,4,0,0,0,0,11,0,5,68,289,47,28,29,15,3,489,42,46,252,557,133,89,46,24,13,1198,462,586,2454,5630,1477,901,457,163,50,12181,0,0,0,0,0,0,0,0,0,0,410,542,1600,2942,715,449,216,85,41,6994,0,0,6,3,0,0,0,0,0,8,0,0,0,5,3,0,0,0,0,9,0,0,3,3,0,0,0,0,0,4,0,0,15,45,8,3,3,0,0,80,0,0,4,17,0,0,3,0,0,23
117031333,0,0,0,4,3,0,0,0,0,7,0,0,0,8,0,3,0,0,0,12,0,0,0,12,0,0,0,0,0,13,0,0,9,67,15,3,0,0,0,91,0,0,0,0,0,3,0,0,0,3,0,0,0,21,3,0,0,0,0,33,0,5,7,110,31,14,14,3,0,186,0,0,0,15,11,4,3,4,0,38,0,0,3,11,6,0,0,0,0,22,0,0,0,12,0,0,0,0,0,14,0,3,35,443,63,58,47,27,8,689,25,41,634,1542,307,186,111,56,23,2926,206,199,1346,6244,1544,1163,773,328,150,11950,0,0,0,0,0,0,0,0,0,0,146,145,395,1898,497,520,358,185,157,4308,0,0,0,7,0,0,0,0,0,7,0,0,0,6,0,3,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,3,42,11,8,0,0,0,60,0,0,0,19,4,6,3,0,0,32
117031334,0,0,0,11,0,0,0,0,0,14,0,0,5,19,0,0,0,0,0,29,3,0,10,65,0,0,3,0,0,87,5,3,25,224,23,6,0,0,0,275,0,0,0,4,0,0,0,0,0,7,0,0,3,29,0,3,0,0,0,31,0,6,4,39,13,11,10,0,0,86,0,0,33,71,13,10,6,0,0,140,0,0,0,3,3,0,0,0,0,9,0,0,0,3,0,0,0,0,0,4,4,9,151,471,49,24,32,7,0,731,50,44,226,593,142,95,72,21,5,1240,414,390,2167,5317,975,702,540,190,41,10733,0,0,0,7,0,0,0,0,0,7,319,278,454,1010,261,290,191,70,19,2899,0,0,3,3,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,8,0,0,0,7,0,0,0,0,0,7,0,0,4,30,0,3,0,0,0,36,0,0,0,14,3,0,3,0,0,17
117031335,0,0,0,3,0,0,3,3,0,16,0,0,0,28,3,0,0,0,0,34,0,0,18,38,0,3,0,0,0,58,0,5,19,138,15,7,4,0,0,183,0,0,0,3,4,0,0,0,0,8,0,0,3,16,3,0,8,0,0,32,0,0,25,84,21,7,3,0,0,147,0,3,33,51,18,12,15,3,0,124,0,0,0,8,0,3,3,0,0,16,0,0,5,3,0,0,0,0,0,10,6,4,103,440,63,54,51,41,13,768,31,26,252,636,159,133,94,44,23,1392,324,323,2058,5634,1366,979,569,273,92,11625,0,0,0,0,0,0,0,0,0,0,267,235,573,1813,395,275,160,75,29,3817,0,0,6,7,0,0,0,0,0,21,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,8,0,0,8,38,3,0,0,0,0,56,0,0,0,14,5,3,0,3,0,26
117031336,0,0,0,0,3,0,3,0,0,8,0,0,0,6,3,0,3,0,0,20,0,0,4,17,0,0,0,0,0,27,3,8,27,213,25,4,0,0,0,270,0,0,0,3,0,0,0,0,0,4,0,0,0,13,3,0,4,0,0,20,4,0,15,124,24,14,5,0,0,184,0,0,8,42,12,13,3,3,0,81,0,0,0,8,0,0,0,4,0,13,0,0,0,4,3,0,0,0,0,11,0,3,35,342,48,37,32,23,15,538,24,27,119,699,210,140,72,34,13,1335,204,195,799,5253,1353,852,444,240,83,9431,0,0,0,0,0,0,0,0,0,0,171,163,338,1475,298,208,101,69,69,2890,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,36,4,3,0,0,0,48,0,0,0,11,3,0,0,0,0,15
117031337,0,0,0,0,0,0,0,0,0,4,0,0,0,17,0,0,0,0,0,24,0,0,39,125,7,5,4,0,0,180,3,6,187,1230,34,3,3,0,0,1461,0,0,0,0,0,0,0,0,0,3,0,0,0,31,3,4,0,0,0,38,3,11,16,72,17,15,9,4,0,145,0,4,61,93,17,13,3,3,0,193,0,0,5,8,4,0,3,0,0,16,0,0,0,3,0,0,0,0,0,11,9,3,124,370,40,33,20,6,10,611,51,46,384,1092,248,175,100,31,15,2151,355,293,2806,7442,1141,908,565,216,80,13815,0,0,0,0,0,0,0,0,0,0,252,144,263,580,245,214,205,92,40,2017,0,0,3,3,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,3,7,0,0,0,0,0,13,0,0,5,17,3,0,3,0,0,38,0,0,0,19,4,0,0,0,0,19
117031338,0,0,0,9,3,3,9,6,0,25,0,0,5,24,3,3,0,0,0,34,0,0,11,73,7,0,0,0,0,99,0,0,4,53,6,3,0,0,0,72,0,0,0,4,0,0,0,0,0,7,0,3,4,25,13,3,10,3,0,59,3,9,64,79,16,3,9,0,0,187,0,0,9,43,13,21,12,3,0,112,0,0,3,16,3,0,0,0,0,20,0,0,3,7,6,0,0,0,0,10,17,38,120,704,111,116,118,96,15,1339,61,68,296,838,175,138,115,62,16,1765,736,678,3240,8303,1537,1058,826,432,102,16916,0,0,0,0,0,0,0,0,0,3,608,497,733,2417,510,328,186,83,25,5401,0,0,0,9,0,0,0,0,0,10,0,0,0,15,4,8,0,0,0,25,0,0,0,4,0,0,3,0,0,5,0,0,18,46,9,3,0,0,0,80,0,0,0,11,3,3,9,0,0,24
118011339,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,3,10,7,0,0,0,0,26,0,0,0,3,0,0,0,0,0,3,0,0,0,11,0,4,0,0,0,10,5,9,7,57,21,9,8,3,0,122,0,0,3,6,4,0,0,0,0,14,0,0,0,18,3,3,3,0,0,25,0,0,0,4,0,0,0,0,0,9,3,16,82,437,82,68,84,65,22,869,48,73,90,434,126,73,50,39,15,945,571,899,834,3872,1209,732,538,306,126,9077,0,0,0,0,0,0,0,0,0,0,455,629,493,1795,595,390,258,127,51,4804,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,50,3,3,3,0,0,61,0,0,6,41,3,0,3,3,0,60
118011340,0,0,0,4,0,3,0,3,0,6,0,0,0,4,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,8,0,0,0,10,4,4,0,0,0,11,4,10,8,111,20,19,4,3,0,188,0,0,0,0,4,0,0,0,0,7,0,0,0,17,3,0,0,4,0,21,0,0,0,0,0,0,0,0,0,5,11,17,80,451,79,60,79,48,23,840,57,68,97,690,154,75,63,35,17,1262,681,966,866,4949,1240,722,506,239,109,10275,0,0,0,0,0,0,0,0,0,0,528,770,493,2107,549,355,204,117,65,5183,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,46,7,3,0,0,0,70,0,0,7,41,3,4,0,0,0,63
118011341,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,11,0,0,0,9,4,0,0,0,0,13,0,0,3,18,3,0,3,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,10,17,5,42,14,10,4,3,0,104,0,0,0,6,6,0,0,0,0,18,0,0,0,11,4,0,4,0,0,22,0,0,0,8,0,0,0,0,0,7,0,10,66,330,70,55,86,60,44,719,39,91,80,372,122,89,80,60,50,977,503,789,741,2983,1007,724,578,382,240,7947,0,0,0,0,0,0,0,0,0,0,404,597,483,1202,525,357,262,192,137,4173,0,0,3,3,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,32,5,3,0,0,0,48,0,0,3,26,0,0,3,0,0,36
118011342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
