SA2_MAINCODE_2016,P_Greece_0_4,P_Greece_5_14,P_Greece_15_24,P_Greece_25_44,P_Greece_45_54,P_Greece_55_64,P_Greece_65_74,P_Greece_75_84,P_Greece_85ov,P_Greece_Tot,P_Hong_Kong_0_4,P_Hong_Kong_5_14,P_Hong_Kong_15_24,P_Hong_Kong_25_44,P_Hong_Kong_45_54,P_Hong_Kong_55_64,P_Hong_Kong_65_74,P_Hong_Kong_75_84,P_Hong_Kong_85ov,P_Hong_Kong_Tot,P_India_0_4,P_India_5_14,P_India_15_24,P_India_25_44,P_India_45_54,P_India_55_64,P_India_65_74,P_India_75_84,P_India_85ov,P_India_Tot,P_Indonesia_0_4,P_Indonesia_5_14,P_Indonesia_15_24,P_Indonesia_25_44,P_Indonesia_45_54,P_Indonesia_55_64,P_Indonesia_65_74,P_Indonesia_75_84,P_Indonesia_85ov,P_Indonesia_Tot,P_Iran_0_4,P_Iran_5_14,P_Iran_15_24,P_Iran_25_44,P_Iran_45_54,P_Iran_55_64,P_Iran_65_74,P_Iran_75_84,P_Iran_85ov,P_Iran_Tot,P_Iraq_0_4,P_Iraq_5_14,P_Iraq_15_24,P_Iraq_25_44,P_Iraq_45_54,P_Iraq_55_64,P_Iraq_65_74,P_Iraq_75_84,P_Iraq_85ov,P_Iraq_Tot,P_Ireland_0_4,P_Ireland_5_14,P_Ireland_15_24,P_Ireland_25_44,P_Ireland_45_54,P_Ireland_55_64,P_Ireland_65_74,P_Ireland_75_84,P_Ireland_85ov,P_Ireland_Tot,P_Italy_0_4,P_Italy_5_14,P_Italy_15_24,P_Italy_25_44,P_Italy_45_54,P_Italy_55_64,P_Italy_65_74,P_Italy_75_84,P_Italy_85ov,P_Italy_Tot,P_Japan_0_4,P_Japan_5_14,P_Japan_15_24,P_Japan_25_44,P_Japan_45_54,P_Japan_55_64,P_Japan_65_74,P_Japan_75_84,P_Japan_85ov,P_Japan_Tot,P_Korea_South_0_4,P_Korea_South_5_14,P_Korea_South_15_24,P_Korea_South_25_44,P_Korea_South_45_54,P_Korea_South_55_64,P_Korea_South_65_74,P_Korea_South_75_84,P_Korea_South_85ov,P_Korea_South_Tot,P_Lebanon_0_4,P_Lebanon_5_14,P_Lebanon_15_24,P_Lebanon_25_44,P_Lebanon_45_54,P_Lebanon_55_64,P_Lebanon_65_74,P_Lebanon_75_84,P_Lebanon_85ov,P_Lebanon_Tot,P_Malaysia_0_4,P_Malaysia_5_14,P_Malaysia_15_24,P_Malaysia_25_44,P_Malaysia_45_54,P_Malaysia_55_64,P_Malaysia_65_74,P_Malaysia_75_84,P_Malaysia_85ov,P_Malaysia_Tot,P_Malta_0_4,P_Malta_5_14,P_Malta_15_24,P_Malta_25_44,P_Malta_45_54,P_Malta_55_64,P_Malta_65_74,P_Malta_75_84,P_Malta_85ov,P_Malta_Tot,P_Mauritius_0_4,P_Mauritius_5_14,P_Mauritius_15_24,P_Mauritius_25_44,P_Mauritius_45_54,P_Mauritius_55_64,P_Mauritius_65_74,P_Mauritius_75_84,P_Mauritius_85ov,P_Mauritius_Tot,P_Myanmar_0_4,P_Myanmar_5_14,P_Myanmar_15_24,P_Myanmar_25_44,P_Myanmar_45_54,P_Myanmar_55_64,P_Myanmar_65_74,P_Myanmar_75_84,P_Myanmar_85ov,P_Myanmar_Tot,P_Nepal_0_4,P_Nepal_5_14,P_Nepal_15_24,P_Nepal_25_44,P_Nepal_45_54,P_Nepal_55_64,P_Nepal_65_74,P_Nepal_75_84,P_Nepal_85ov,P_Nepal_Tot,P_Netherlands_0_4,P_Netherlands_5_14,P_Netherlands_15_24,P_Netherlands_25_44,P_Netherlands_45_54,P_Netherlands_55_64,P_Netherlands_65_74,P_Netherlands_75_84,P_Netherlands_85ov,P_Netherlands_Tot,P_New_Zealand_0_4,P_New_Zealand_5_14,P_New_Zealand_15_24,P_New_Zealand_25_44,P_New_Zealand_45_54,P_New_Zealand_55_64,P_New_Zealand_65_74,P_New_Zealand_75_84,P_New_Zealand_85ov,P_New_Zealand_Tot,P_Nthern_Ireland_0_4,P_Nthern_Ireland_5_14,P_Nthern_Ireland_15_24,P_Nthern_Ireland_25_44,P_Nthern_Ireland_45_54,P_Nthern_Ireland_55_64,P_Nthern_Ireland_65_74,P_Nthern_Ireland_75_84,P_Nthern_Ireland_85ov,P_Nthern_Ireland_Tot,P_Pakistan_0_4,P_Pakistan_5_14,P_Pakistan_15_24,P_Pakistan_25_44,P_Pakistan_45_54,P_Pakistan_55_64,P_Pakistan_65_74,P_Pakistan_75_84,P_Pakistan_85ov,P_Pakistan_Tot
309061250,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,3,14,5,3,0,3,0,28,0,0,0,5,0,3,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,16,0,0,0,0,0,3,5,7,3,20,0,5,4,4,7,11,9,0,0,45,0,0,3,3,3,6,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,3,0,14,0,0,0,0,0,0,4,3,0,6,0,0,0,0,0,3,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,5,9,3,26,0,24,36,146,112,100,53,21,7,499,0,0,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0
309071251,0,0,0,0,0,0,0,4,0,7,0,0,0,11,3,0,0,0,0,16,3,0,8,41,3,3,3,0,0,60,0,3,3,11,0,0,0,0,0,17,0,0,4,3,3,0,0,0,0,5,0,0,3,3,3,0,0,0,0,9,0,6,3,13,7,0,3,0,0,31,0,0,0,0,3,3,3,0,0,13,0,4,0,14,0,4,0,0,0,21,0,4,3,35,10,3,0,0,0,66,0,0,0,3,0,0,0,0,0,7,0,3,0,10,7,3,0,0,0,33,0,0,0,0,0,0,3,0,0,4,0,0,0,3,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,3,4,3,3,8,0,0,15,43,271,240,665,200,110,56,8,0,1594,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3
309071252,0,0,0,0,0,3,4,0,0,9,0,0,3,6,3,13,3,3,0,28,0,4,9,36,7,9,0,0,0,69,0,3,8,11,5,5,0,3,0,44,0,0,0,14,4,3,0,0,0,27,0,0,0,4,0,3,0,0,0,9,3,7,0,18,13,7,6,4,3,62,0,0,0,3,0,5,14,0,5,25,0,3,5,29,25,6,3,0,0,70,0,0,0,17,11,3,0,0,0,37,0,0,0,4,3,3,7,3,0,17,0,3,3,19,11,6,7,0,3,55,0,0,0,0,0,4,11,6,0,15,0,0,0,0,0,6,3,3,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,3,6,9,11,24,13,7,78,9,125,185,411,310,229,124,68,21,1487,0,0,0,0,3,0,10,3,0,20,0,5,0,17,5,0,0,0,0,25
309071253,0,0,0,0,0,3,0,3,0,6,0,0,8,9,4,0,4,0,0,30,3,0,3,28,6,10,14,3,0,69,0,0,0,3,7,0,3,3,0,17,0,0,0,12,6,0,3,0,0,22,0,0,0,0,0,0,0,0,0,7,0,7,0,9,3,3,4,0,0,27,0,0,0,8,3,7,13,0,0,28,0,3,3,27,14,14,4,5,4,69,0,4,8,33,5,3,0,0,0,56,0,0,0,0,0,0,0,0,0,4,0,0,4,7,7,4,0,0,0,23,0,0,0,3,3,3,3,0,0,14,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,6,24,5,4,45,4,53,58,184,164,151,140,45,8,813,0,3,0,3,5,3,13,0,0,21,0,0,3,0,0,0,0,0,0,5
309071254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,3,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,12,0,6,8,53,56,42,36,7,0,215,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
309071255,0,0,0,0,0,0,0,3,0,8,0,0,3,5,0,3,3,0,0,20,0,3,7,46,8,6,3,0,0,73,0,0,0,4,4,0,0,0,0,11,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,14,3,7,3,8,0,34,0,0,0,0,6,4,4,0,0,21,0,3,0,16,3,0,0,0,0,23,0,0,5,13,9,5,6,0,0,30,0,0,0,4,0,4,0,0,0,6,0,0,0,13,14,7,4,0,0,33,0,0,0,0,3,5,9,3,0,22,0,0,0,0,4,3,0,0,0,11,0,0,0,0,3,0,0,0,0,4,0,0,3,4,0,0,0,0,0,4,0,0,3,5,9,11,14,13,4,65,18,213,242,675,316,164,118,47,5,1803,0,0,0,4,0,10,4,0,0,23,0,0,0,0,4,0,0,0,0,6
309071256,0,0,0,0,3,0,0,0,0,8,0,0,3,9,4,11,4,0,0,28,0,0,7,32,17,8,0,0,4,76,0,3,0,8,0,3,0,3,0,20,0,0,0,0,0,6,0,0,0,8,0,0,3,4,0,0,0,0,0,8,0,3,0,12,3,3,0,0,0,24,0,0,0,0,6,9,12,3,0,31,0,8,3,27,13,11,6,0,0,66,0,5,8,23,10,6,0,0,0,52,0,0,0,3,0,0,0,0,0,7,0,3,0,8,13,8,3,0,0,26,0,0,0,0,0,3,0,0,0,4,0,0,0,8,4,3,7,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,7,12,3,0,38,13,139,196,575,312,218,112,29,9,1602,0,0,4,5,6,3,3,0,0,24,0,0,0,0,4,0,0,0,0,8
309071257,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,8,0,0,0,27,3,0,0,0,0,30,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,4,0,0,0,11,0,3,0,0,0,11,0,0,0,0,0,3,0,0,0,7,0,3,0,10,0,0,0,0,0,15,0,0,0,16,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,4,8,7,0,0,0,0,17,0,0,0,0,3,3,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,3,23,29,140,201,485,131,60,31,6,0,1086,0,0,0,3,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,4
309071258,0,0,0,0,7,0,3,0,0,15,0,0,4,12,0,0,0,0,0,24,3,14,10,115,11,12,5,3,3,179,0,0,12,14,6,3,0,0,0,34,0,0,0,17,4,3,4,0,0,23,0,0,0,7,4,0,0,0,0,15,0,10,3,23,10,3,0,4,0,54,0,0,0,3,6,5,19,0,6,40,0,6,13,44,14,3,3,0,0,86,3,28,17,76,25,8,4,0,0,150,0,0,0,6,3,3,0,0,0,11,0,3,12,32,22,12,6,3,0,93,0,0,0,3,0,0,8,0,0,13,0,3,3,6,3,3,3,3,0,22,0,0,0,4,0,3,0,0,0,3,0,0,0,10,0,0,0,0,0,19,0,0,3,7,8,15,22,8,0,69,41,538,579,1600,573,301,167,44,9,3860,0,0,0,10,9,0,3,0,0,20,3,0,5,11,0,0,0,0,0,24
309081259,0,0,0,0,0,0,0,0,0,10,0,4,0,14,3,5,4,0,0,34,0,3,8,23,26,4,4,4,3,77,0,0,0,4,0,3,3,0,0,11,0,0,0,0,0,13,7,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,10,0,0,0,3,3,5,5,4,0,18,0,4,3,7,3,7,4,3,0,36,0,0,0,0,3,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,12,3,0,0,35,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,0,3,3,0,3,3,20,0,7,29,44,42,58,65,15,10,273,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
309081260,0,0,0,3,0,0,0,0,0,3,0,3,12,15,3,5,0,0,0,41,3,4,3,26,4,4,3,0,0,49,0,0,0,3,7,0,0,0,0,13,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,0,0,0,10,0,3,0,0,3,25,0,0,0,8,5,5,7,3,15,39,0,10,8,49,27,7,3,0,0,103,0,8,16,18,4,4,0,0,0,55,0,0,0,0,0,0,0,0,0,3,0,0,3,9,3,0,5,0,0,23,0,0,0,0,0,0,3,0,6,7,0,0,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,3,5,19,4,51,72,240,103,76,56,30,3,635,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4
309081261,0,4,0,6,4,5,10,0,3,25,3,0,22,36,25,28,11,0,0,133,0,9,53,81,21,9,14,15,0,194,0,0,11,12,8,10,11,7,3,60,0,0,3,16,8,12,4,0,5,51,0,0,0,0,0,0,0,0,0,5,0,5,5,20,10,13,10,9,3,72,0,0,3,9,7,18,11,17,14,83,7,46,40,104,68,31,24,6,0,327,3,8,30,64,37,14,12,0,0,168,0,0,0,5,3,6,0,0,0,19,0,6,27,42,17,28,19,7,4,146,0,0,0,0,0,8,19,6,3,34,0,0,3,9,0,4,3,0,0,16,0,0,0,0,0,0,3,0,0,5,0,0,0,9,0,0,0,0,0,9,0,3,3,7,9,12,37,23,5,106,20,141,210,554,336,299,218,68,26,1866,0,0,0,0,3,4,4,5,0,20,0,0,0,16,0,0,0,0,0,16
309081262,0,0,0,4,0,4,3,3,0,12,3,3,11,25,23,25,5,0,0,96,0,4,24,60,16,6,7,0,3,121,0,0,3,16,10,3,3,3,0,39,0,0,0,16,0,8,3,0,0,28,0,0,0,4,0,0,0,0,0,7,0,3,0,10,9,3,5,0,0,35,0,0,3,6,3,7,8,5,0,33,0,27,20,67,41,4,0,0,0,165,3,26,25,67,31,0,7,0,0,148,0,0,0,3,0,0,4,0,0,11,0,15,29,30,23,18,5,0,4,127,0,0,0,0,0,5,5,5,0,20,0,0,4,4,5,0,4,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,3,7,3,6,7,5,0,42,4,83,156,341,208,151,92,22,12,1068,0,0,3,4,0,0,0,0,0,13,3,0,0,8,0,0,0,0,0,14
309091263,0,0,0,0,0,3,12,11,3,32,0,4,8,4,0,3,3,0,0,24,0,0,10,32,4,10,4,3,0,65,0,0,0,4,0,3,5,0,3,16,0,0,0,7,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,8,0,12,3,3,10,3,3,39,0,0,5,3,3,6,3,4,6,34,3,10,17,53,43,18,9,0,3,156,0,11,12,32,21,3,0,0,0,81,0,0,0,3,3,0,0,0,0,3,0,0,3,13,10,10,0,3,0,46,0,0,0,0,0,5,5,3,0,8,0,0,0,3,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,4,9,11,3,42,14,64,97,321,187,148,95,42,19,990,0,0,0,0,0,3,7,3,0,8,0,0,0,0,0,0,0,0,0,0
309091264,0,0,0,0,0,0,6,0,0,6,0,0,10,9,11,3,0,0,0,35,0,10,6,38,10,3,0,0,3,76,0,0,0,8,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,3,0,0,0,4,0,0,0,6,3,0,0,0,0,15,0,0,0,0,3,3,5,4,0,17,0,4,3,26,13,3,4,0,0,55,0,10,34,46,46,12,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,4,10,9,12,3,0,0,41,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,8,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,9,0,30,56,163,97,65,42,15,0,473,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,6
309091265,0,0,0,0,3,0,6,0,0,12,0,0,10,4,5,6,0,0,0,31,0,0,22,19,11,3,5,0,0,67,0,3,0,14,5,0,3,0,0,34,0,0,3,6,0,0,0,0,0,12,0,0,4,3,0,3,0,0,0,5,0,4,0,7,9,4,0,0,0,24,0,0,0,0,0,8,4,3,0,17,0,0,8,15,15,9,4,3,0,57,0,3,24,17,12,8,6,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,19,9,3,10,5,0,0,43,0,0,0,0,0,0,3,0,0,6,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,3,3,0,6,0,0,17,8,67,126,216,135,134,72,13,3,771,0,0,0,0,0,0,0,0,0,4,0,0,3,10,3,0,0,0,0,24
309091540,0,0,0,0,3,0,6,0,3,12,0,4,68,30,8,9,0,0,0,117,4,18,37,166,5,9,5,3,3,253,0,6,14,16,8,7,3,0,0,50,0,3,10,64,3,3,8,0,0,94,0,3,11,10,6,0,0,0,0,36,0,0,4,19,5,3,6,9,3,46,0,3,0,11,3,7,18,15,6,64,3,15,48,144,33,10,10,4,0,264,7,16,132,285,58,25,13,15,0,545,0,0,0,0,0,3,0,0,0,9,0,0,12,31,14,5,3,0,0,67,0,0,0,0,0,6,4,0,0,12,0,0,3,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,4,0,0,13,31,0,0,0,0,0,46,0,0,0,8,3,8,9,18,10,52,6,32,138,342,165,129,93,65,20,981,0,0,0,3,3,0,0,0,0,8,0,0,7,12,3,0,0,0,0,19
309091541,0,0,0,3,0,3,8,5,4,22,0,3,38,34,3,9,6,3,0,91,7,21,22,127,8,12,6,6,0,209,0,0,8,19,0,0,3,0,0,28,0,3,6,29,5,5,4,3,0,57,0,0,0,3,3,3,0,0,0,10,0,0,0,17,3,10,6,3,0,43,0,4,3,11,5,9,19,24,3,71,4,21,34,166,54,21,19,8,0,326,3,21,90,241,46,18,6,8,0,423,0,0,0,0,6,3,4,0,0,18,0,0,11,30,11,9,4,0,4,67,0,0,0,0,0,3,4,3,0,10,0,3,0,8,0,3,3,0,0,16,0,0,0,3,0,0,0,0,0,3,0,0,14,29,0,0,0,0,0,48,0,0,3,8,3,3,15,7,8,46,8,67,130,351,180,182,140,76,26,1163,0,0,0,5,3,3,4,0,0,20,0,0,3,0,0,0,0,0,0,7
309101267,0,3,0,0,3,3,5,3,0,24,3,8,4,13,12,10,3,0,0,66,0,7,3,27,16,7,3,3,0,66,0,3,0,4,4,3,0,3,0,21,0,3,5,12,11,3,4,0,0,45,0,0,0,4,3,0,0,0,0,4,0,0,0,11,5,3,3,0,0,22,0,3,0,5,3,9,18,3,4,42,0,11,8,61,30,13,18,0,0,150,0,11,18,27,34,13,3,4,0,104,0,0,0,0,3,0,0,0,0,6,0,10,8,13,12,9,0,0,0,54,0,0,0,0,0,3,3,3,0,5,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,11,3,3,23,3,36,57,135,121,73,75,22,4,519,0,0,0,0,0,0,0,3,3,8,0,3,0,6,3,0,0,0,0,15
309101268,0,0,0,4,0,0,3,3,0,13,0,0,3,4,4,0,0,3,0,14,0,5,3,16,7,0,5,0,0,40,0,0,4,3,0,3,0,0,0,12,0,0,0,3,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,3,3,3,0,5,3,0,17,0,0,5,10,12,0,11,0,0,41,0,0,0,6,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,4,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,11,4,0,21,4,15,29,88,59,64,55,13,0,333,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
309101269,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,9,0,0,4,23,3,0,3,0,0,32,0,0,0,0,0,0,0,0,0,10,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,3,3,0,11,0,3,0,5,0,7,8,0,0,21,0,0,0,7,8,3,3,0,0,25,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,3,9,4,0,22,0,0,18,52,37,45,41,14,0,215,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0
309101270,0,0,3,8,0,10,17,15,3,56,0,14,40,54,32,13,11,7,0,165,13,28,182,573,34,21,15,0,0,863,0,8,15,33,8,8,4,3,0,81,0,3,3,50,8,8,3,0,0,81,0,0,0,8,4,0,0,0,0,19,0,0,13,40,8,7,9,3,0,92,0,3,19,75,15,22,46,48,10,240,5,12,94,303,58,18,8,3,0,500,0,3,60,147,18,7,0,0,0,238,0,0,0,0,8,6,0,3,0,19,0,0,12,38,14,12,0,0,0,81,0,0,0,0,0,3,7,9,0,20,0,0,0,9,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,5,0,0,98,163,0,0,0,0,0,267,0,0,0,3,8,8,24,16,5,63,7,42,190,509,283,309,215,88,25,1667,0,0,4,16,0,0,3,0,0,31,0,0,3,15,0,0,3,0,0,19
310011271,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,5,3,7,28,139,9,11,0,0,0,197,0,0,0,8,0,0,4,0,0,10,0,8,0,8,3,0,0,0,0,15,0,4,0,12,3,0,0,0,0,21,0,0,0,7,3,3,0,0,0,13,0,0,0,0,0,0,0,13,4,25,0,0,3,6,0,0,0,0,0,9,0,0,0,3,0,0,3,0,0,5,0,0,0,0,10,4,0,3,0,24,0,0,0,9,0,6,0,0,0,18,0,0,0,0,0,0,3,8,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,5,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,8,0,28,24,66,21,23,10,3,0,173,0,0,0,4,0,0,3,0,0,7,0,0,5,10,0,0,0,0,0,16
310011272,0,0,0,3,0,0,3,0,0,8,0,0,0,8,0,5,0,0,0,15,0,11,19,126,19,12,5,6,0,198,0,3,9,29,5,0,0,7,0,53,0,0,4,12,0,0,0,0,0,23,5,11,0,25,4,4,0,0,0,46,0,0,0,4,0,0,0,4,0,11,0,0,0,3,0,3,6,0,0,9,0,0,0,3,0,0,0,0,0,4,0,0,6,20,3,3,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,5,5,37,8,3,3,3,0,63,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,3,21,0,0,0,10,0,0,0,0,0,9,0,0,0,3,0,4,9,0,0,14,3,40,63,69,33,28,26,11,6,270,0,0,0,0,0,0,6,0,0,6,0,0,3,9,0,0,0,0,0,16
310011273,0,0,0,3,0,0,0,4,0,10,0,0,13,36,4,11,3,0,0,71,10,55,90,580,118,44,31,15,0,947,0,10,11,30,19,6,3,0,4,81,0,10,11,61,13,9,3,0,0,99,3,7,9,39,12,5,0,0,0,80,0,6,0,25,10,4,0,11,0,54,0,0,0,9,8,9,15,8,10,53,0,8,8,24,14,3,0,4,0,60,0,20,22,80,21,5,9,4,0,152,0,0,0,0,0,0,0,0,0,7,3,6,10,55,26,23,15,5,0,141,0,0,0,0,0,0,3,3,0,6,0,0,0,0,3,0,0,0,3,11,0,0,0,7,3,3,4,0,0,22,0,3,4,31,7,0,0,0,0,48,0,0,4,12,7,10,30,20,3,87,26,273,339,684,285,191,105,32,5,1945,0,0,0,0,7,3,9,7,0,25,3,4,4,27,0,6,0,0,0,44
310011274,0,0,0,0,0,0,0,0,3,7,0,0,4,12,0,0,0,0,0,18,3,11,34,133,5,4,5,3,0,204,0,0,13,31,3,0,0,3,0,46,0,8,11,27,6,0,0,0,0,51,0,11,10,12,10,3,0,0,0,42,0,0,0,4,0,5,0,6,0,20,0,0,0,0,0,4,8,10,3,34,0,3,0,7,0,0,0,0,0,20,0,0,0,12,0,0,0,0,0,18,0,0,0,0,0,3,0,0,0,10,0,7,0,30,3,3,3,0,0,45,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,10,8,51,11,10,3,0,0,90,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,9,11,5,5,31,17,93,160,229,64,45,21,6,0,636,0,0,0,0,0,4,6,3,0,13,3,9,5,17,5,0,0,0,0,36
310011275,0,0,0,0,0,0,0,0,0,3,0,0,3,9,3,6,0,0,0,17,4,12,12,73,9,13,6,0,0,133,0,3,3,3,3,0,0,3,0,19,0,3,4,17,3,3,3,0,0,31,0,0,3,3,3,0,0,0,0,15,0,3,0,7,0,4,4,3,0,25,0,0,0,10,0,3,4,9,3,32,0,0,0,12,4,3,0,0,0,24,0,3,8,14,7,3,0,3,0,39,0,0,0,0,0,0,0,0,0,0,0,6,3,16,4,3,3,0,0,33,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,8,0,0,0,4,3,0,0,0,0,8,0,0,0,5,3,0,7,4,0,16,5,24,28,130,29,37,17,3,0,273,0,0,0,3,0,0,0,0,0,11,0,0,3,8,0,0,0,0,0,16
310011276,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,6,0,0,4,36,0,0,0,0,0,43,0,0,0,7,0,0,3,3,0,11,0,7,0,9,0,3,0,0,0,16,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,3,0,6,0,0,0,4,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,12,8,22,85,188,34,16,4,0,0,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
