SA2_MAINCODE_2016,F_Mauritius_0_4,F_Mauritius_5_14,F_Mauritius_15_24,F_Mauritius_25_44,F_Mauritius_45_54,F_Mauritius_55_64,F_Mauritius_65_74,F_Mauritius_75_84,F_Mauritius_85ov,F_Mauritius_Tot,F_Myanmar_0_4,F_Myanmar_5_14,F_Myanmar_15_24,F_Myanmar_25_44,F_Myanmar_45_54,F_Myanmar_55_64,F_Myanmar_65_74,F_Myanmar_75_84,F_Myanmar_85ov,F_Myanmar_Tot,F_Nepal_0_4,F_Nepal_5_14,F_Nepal_15_24,F_Nepal_25_44,F_Nepal_45_54,F_Nepal_55_64,F_Nepal_65_74,F_Nepal_75_84,F_Nepal_85ov,F_Nepal_Tot,F_Netherlands_0_4,F_Netherlands_5_14,F_Netherlands_15_24,F_Netherlands_25_44,F_Netherlands_45_54,F_Netherlands_55_64,F_Netherlands_65_74,F_Netherlands_75_84,F_Netherlands_85ov,F_Netherlands_Tot,F_New_Zealand_0_4,F_New_Zealand_5_14,F_New_Zealand_15_24,F_New_Zealand_25_44,F_New_Zealand_45_54,F_New_Zealand_55_64,F_New_Zealand_65_74,F_New_Zealand_75_84,F_New_Zealand_85ov,F_New_Zealand_Tot,F_Nthern_Ireland_0_4,F_Nthern_Ireland_5_14,F_Nthern_Ireland_15_24,F_Nthern_Ireland_25_44,F_Nthern_Ireland_45_54,F_Nthern_Ireland_55_64,F_Nthern_Ireland_65_74,F_Nthern_Ireland_75_84,F_Nthern_Ireland_85ov,F_Nthern_Ireland_Tot,F_Pakistan_0_4,F_Pakistan_5_14,F_Pakistan_15_24,F_Pakistan_25_44,F_Pakistan_45_54,F_Pakistan_55_64,F_Pakistan_65_74,F_Pakistan_75_84,F_Pakistan_85ov,F_Pakistan_Tot,F_PNG_0_4,F_PNG_5_14,F_PNG_15_24,F_PNG_25_44,F_PNG_45_54,F_PNG_55_64,F_PNG_65_74,F_PNG_75_84,F_PNG_85ov,F_PNG_Tot,F_Philippines_0_4,F_Philippines_5_14,F_Philippines_15_24,F_Philippines_25_44,F_Philippines_45_54,F_Philippines_55_64,F_Philippines_65_74,F_Philippines_75_84,F_Philippines_85ov,F_Philippines_Tot,F_Poland_0_4,F_Poland_5_14,F_Poland_15_24,F_Poland_25_44,F_Poland_45_54,F_Poland_55_64,F_Poland_65_74,F_Poland_75_84,F_Poland_85ov,F_Poland_Tot,F_Scotland_0_4,F_Scotland_5_14,F_Scotland_15_24,F_Scotland_25_44,F_Scotland_45_54,F_Scotland_55_64,F_Scotland_65_74,F_Scotland_75_84,F_Scotland_85ov,F_Scotland_Tot,F_Singapore_0_4,F_Singapore_5_14,F_Singapore_15_24,F_Singapore_25_44,F_Singapore_45_54,F_Singapore_55_64,F_Singapore_65_74,F_Singapore_75_84,F_Singapore_85ov,F_Singapore_Tot,F_South_Africa_0_4,F_South_Africa_5_14,F_South_Africa_15_24,F_South_Africa_25_44,F_South_Africa_45_54,F_South_Africa_55_64,F_South_Africa_65_74,F_South_Africa_75_84,F_South_Africa_85ov,F_South_Africa_Tot,F_SE_Europe_nfd_0_4,F_SE_Europe_nfd_5_14,F_SE_Europe_nfd_15_24,F_SE_Europe_nfd_25_44,F_SE_Europe_nfd_45_54,F_SE_Europe_nfd_55_64,F_SE_Europe_nfd_65_74,F_SE_Europe_nfd_75_84,F_SE_Europe_nfd_85ov,F_SE_Europe_nfd_Tot,F_Sri_Lanka_0_4,F_Sri_Lanka_5_14,F_Sri_Lanka_15_24,F_Sri_Lanka_25_44,F_Sri_Lanka_45_54,F_Sri_Lanka_55_64,F_Sri_Lanka_65_74,F_Sri_Lanka_75_84,F_Sri_Lanka_85ov,F_Sri_Lanka_Tot,F_Taiwan_0_4,F_Taiwan_5_14,F_Taiwan_15_24,F_Taiwan_25_44,F_Taiwan_45_54,F_Taiwan_55_64,F_Taiwan_65_74,F_Taiwan_75_84,F_Taiwan_85ov,F_Taiwan_Tot,F_Thailand_0_4,F_Thailand_5_14,F_Thailand_15_24,F_Thailand_25_44,F_Thailand_45_54,F_Thailand_55_64,F_Thailand_65_74,F_Thailand_75_84,F_Thailand_85ov,F_Thailand_Tot,F_FYROM_0_4,F_FYROM_5_14,F_FYROM_15_24,F_FYROM_25_44,F_FYROM_45_54,F_FYROM_55_64,F_FYROM_65_74,F_FYROM_75_84,F_FYROM_85ov,F_FYROM_Tot,F_Turkey_0_4,F_Turkey_5_14,F_Turkey_15_24,F_Turkey_25_44,F_Turkey_45_54,F_Turkey_55_64,F_Turkey_65_74,F_Turkey_75_84,F_Turkey_85ov,F_Turkey_Tot,F_USA_0_4,F_USA_5_14,F_USA_15_24,F_USA_25_44,F_USA_45_54,F_USA_55_64,F_USA_65_74,F_USA_75_84,F_USA_85ov,F_USA_Tot
202011020,0,0,0,3,0,0,4,0,0,5,0,3,3,11,0,0,0,0,0,17,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,4,0,5,14,0,0,4,14,3,9,3,3,0,49,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,12,10,5,0,0,0,28,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,7,3,4,20,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,0,6,3,3,9,5,0,34,0,0,0,0,0,0,0,0,0,3,0,5,9,4,3,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,5,3,0,22
202011021,0,0,0,7,0,0,0,0,0,7,0,6,3,10,0,0,0,0,0,24,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,5,14,8,10,4,0,0,35,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,0,3,0,0,21,0,0,0,0,0,0,0,3,0,4,0,0,0,3,0,3,3,3,0,10,0,0,0,3,0,0,0,0,0,7,0,0,0,7,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,9,0,0,0,3,0,0,0,0,0,3,3,8,5,3,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,9
202011022,0,0,0,3,5,0,0,0,0,5,0,0,10,38,5,7,3,3,0,64,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,6,9,10,0,26,0,3,3,15,13,13,8,4,0,64,0,0,0,0,0,0,0,3,0,6,0,0,0,4,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,5,0,4,3,35,25,8,12,3,0,87,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,10,6,0,33,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,0,3,0,3,14,0,0,3,14,0,0,0,0,0,13,0,24,13,12,7,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,11
202011023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,3,3,3,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
202011024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,7,0,0,0,12,6,0,4,0,0,23,0,0,0,0,0,0,0,0,0,3,0,4,0,5,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,3,0,0,0,3,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,12,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,7
202011025,0,0,0,0,0,0,0,0,0,3,0,0,7,11,7,0,0,0,0,28,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,13,0,3,3,17,7,9,4,0,0,45,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,3,20,3,3,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,7,4,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7
202021026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,0,9,0,0,3,13,6,8,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,7
202021027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,0,0,15,0,4,3,11,10,17,3,4,0,58,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,4,3,6,3,0,0,0,20,0,0,0,3,0,0,0,0,0,4,0,0,0,0,4,3,5,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,19,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5,3,3,0,0,19
202021028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,15,8,0,26,0,4,3,15,9,12,9,3,0,48,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,3,3,4,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,4,6,4,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,4,3,0,16
202021029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,13,0,0,0,3,6,9,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,6
202021030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,9,0,4,21,0,3,10,22,14,8,5,3,3,69,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,5,0,13,8,9,0,0,0,29,0,0,0,0,0,3,0,0,0,8,0,0,0,8,3,6,6,0,3,27,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,3,0,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,4,28,3,0,0,0,0,32,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,3,0,0,13
202021031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,8,0,21,0,0,0,16,9,5,9,0,0,44,0,0,0,0,0,3,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,3,4,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,3,0,0,10,0,0,0,0,0,0,0,0,0,4,0,3,0,9,0,3,0,0,0,17,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,3,0,0,17
202031032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,12
202031033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,0,15,0,0,0,4,6,9,7,3,0,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,13,5,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,9,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,10
203011034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,4,0,4,21,0,4,4,11,10,3,3,0,0,31,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7
203011035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,6,3,0,24,0,0,0,6,7,9,8,0,0,28,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,5,3,0,18,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,10
203011036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,15,0,0,0,3,4,3,7,0,0,24,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11
203021037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,0,11,0,3,0,3,0,3,13,4,4,36,0,6,6,29,12,10,0,0,0,71,0,0,0,0,4,3,8,6,0,24,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,3,3,9,3,8,12,0,0,34,0,0,0,3,0,3,0,0,0,11,0,0,0,3,0,15,14,7,3,47,0,0,0,4,3,0,0,0,0,14,0,3,0,5,4,0,0,4,3,22,0,0,0,0,0,0,3,0,0,3,0,3,0,10,3,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,3,0,8,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,8,0,0,5,0,0,25
203021038,0,0,0,4,0,0,0,0,0,4,3,4,32,79,21,16,15,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,47,27,13,105,0,4,14,61,31,16,5,0,0,135,0,0,0,0,3,3,9,3,0,19,3,24,14,18,0,3,0,0,0,64,0,0,0,3,0,3,0,0,0,6,7,14,18,60,39,39,10,0,3,185,0,0,0,9,9,9,7,12,0,33,0,0,0,4,8,18,31,21,3,89,0,3,6,4,3,3,0,0,0,24,0,0,3,0,7,0,0,0,0,11,0,0,0,3,12,13,19,14,0,69,0,0,0,3,3,0,0,0,0,9,3,0,0,0,0,0,0,0,0,4,3,70,43,25,4,3,0,0,0,154,0,0,3,5,13,29,29,15,0,103,0,0,0,10,7,0,5,3,0,29,0,3,5,6,0,0,0,0,0,14
203021039,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,6,0,0,0,3,0,7,9,7,5,31,0,0,7,29,16,11,11,0,0,74,0,3,0,3,0,3,4,0,0,11,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,5,22,4,3,7,0,0,42,0,0,0,0,0,0,4,0,0,7,0,0,0,9,3,10,8,4,0,32,0,0,0,0,0,3,4,0,0,8,0,0,0,7,5,3,0,3,0,16,0,0,0,0,0,3,0,0,0,4,0,3,0,11,0,0,0,0,0,16,0,0,0,3,0,0,0,0,0,5,0,0,0,8,3,4,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,6,13,3,0,0,0,0,29
203021040,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,8,0,0,0,0,0,9,0,0,0,0,0,7,19,10,6,47,3,3,4,36,11,14,4,5,3,90,0,0,0,0,5,0,4,0,0,16,0,4,5,9,0,0,0,0,0,21,0,0,0,3,0,0,0,0,0,3,0,4,3,18,4,0,0,0,0,36,0,0,0,3,0,3,0,5,7,22,0,0,0,3,9,6,10,16,3,51,0,3,0,6,3,0,0,0,0,10,0,0,0,11,0,0,3,0,0,11,0,0,0,0,3,5,3,0,4,21,0,0,3,10,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,7,0,0,0,3,3,0,0,0,0,12,0,0,0,4,11,14,10,18,4,50,0,0,0,0,0,0,0,0,0,4,0,3,3,15,7,3,4,0,0,33
203021041,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,27,12,12,66,0,4,12,32,24,14,7,0,3,106,0,0,0,5,0,8,9,0,0,23,0,0,4,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,9,37,22,10,11,0,0,97,0,0,0,3,0,0,0,0,9,17,0,0,3,9,8,8,6,17,3,51,0,0,0,0,5,5,0,0,0,11,0,3,5,12,7,3,3,3,0,34,0,0,0,3,3,7,0,0,0,10,0,0,3,9,3,7,0,0,4,25,0,0,0,0,3,0,0,0,0,8,0,0,3,17,5,0,0,0,0,27,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,3,16,3,5,0,0,0,35
203021042,0,0,0,3,4,0,0,0,0,11,0,0,3,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,3,5,5,11,22,10,8,52,3,8,14,36,20,11,12,0,0,98,0,0,3,0,3,12,4,4,0,26,0,0,0,9,3,0,3,0,0,13,0,0,0,5,0,0,0,0,0,11,0,0,9,12,6,9,5,0,0,50,0,0,0,3,3,5,3,0,3,14,0,7,3,7,15,11,10,12,6,72,0,7,9,3,8,4,0,0,0,23,0,7,14,20,21,12,5,3,0,79,0,0,0,0,0,0,0,4,0,6,0,0,11,9,9,0,0,0,0,38,0,0,0,8,0,0,0,0,0,7,0,0,3,11,3,0,0,0,0,17,0,0,0,0,0,4,0,4,0,9,0,0,0,0,0,0,0,0,0,5,3,3,5,7,5,4,3,0,0,31
203021043,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,18,8,3,50,0,8,6,33,16,9,6,0,0,79,0,0,0,6,3,6,7,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,6,29,40,31,9,3,0,0,123,0,0,0,0,0,3,0,0,0,7,0,0,3,4,9,17,18,11,7,75,0,0,0,3,5,0,0,0,0,17,0,0,0,7,0,3,0,0,0,8,0,0,0,3,3,0,3,0,0,10,0,0,0,3,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,3,0,0,0,10,4,0,0,0,0,22,0,0,0,0,4,8,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,7,5,11,0,3,0,0,0,18
203021044,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,21,13,0,45,0,0,6,19,17,12,9,0,0,52,0,0,0,0,0,5,8,3,0,11,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,3,4,15,5,8,4,0,0,45,0,0,0,4,0,3,6,3,0,10,0,0,0,4,3,12,12,9,0,38,0,0,0,0,3,0,0,0,0,3,0,3,0,7,3,3,4,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,4,0,0,20
203021045,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,13,22,20,10,69,0,0,6,22,7,9,3,0,0,56,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,23,15,15,10,0,0,65,0,0,0,0,0,3,3,4,3,16,0,0,0,3,4,17,17,14,0,59,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,3,16,0,0,0,0,0,4,3,3,3,15,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,4,3,10,8,0,0,0,0,21,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9
203021046,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,11,0,25,0,0,7,19,10,16,6,0,0,51,0,0,0,3,3,0,0,0,0,5,0,0,0,3,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,3,0,3,0,6,0,5,0,0,0,19,0,0,0,0,0,0,3,0,0,3,0,3,0,3,4,4,3,0,0,19,0,0,0,4,0,0,0,0,0,5,0,0,0,4,0,3,4,0,0,13,0,0,0,0,0,3,3,0,0,9,0,3,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5,0,0,0,3,4,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,9,3,0,0,0,0,20
203021047,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,15,14,48,0,3,4,15,12,13,0,0,0,58,0,0,0,3,8,3,0,3,0,13,0,0,7,4,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,3,0,5,8,34,19,11,9,3,3,83,0,0,0,13,5,10,21,13,22,88,0,0,0,4,5,9,9,3,0,33,0,0,0,0,0,0,3,0,0,8,0,0,0,3,5,4,0,0,0,20,0,0,0,3,9,16,19,26,7,78,0,0,0,7,0,3,4,0,0,16,0,0,0,3,0,0,0,0,0,6,3,3,5,20,4,3,0,0,0,38,0,0,3,16,12,39,35,14,8,122,0,0,0,0,3,3,0,3,0,8,0,0,0,3,3,0,0,0,0,12
