SA2_MAINCODE_2016,M_Afghanistan_0_4,M_Afghanistan_5_14,M_Afghanistan_15_24,M_Afghanistan_25_44,M_Afghanistan_45_54,M_Afghanistan_55_64,M_Afghanistan_65_74,M_Afghanistan_75_84,M_Afghanistan_85ov,M_Afghanistan_Tot,M_Australia_0_4,M_Australia_5_14,M_Australia_15_24,M_Australia_25_44,M_Australia_45_54,M_Australia_55_64,M_Australia_65_74,M_Australia_75_84,M_Australia_85ov,M_Australia_Tot,M_Bangladesh_0_4,M_Bangladesh_5_14,M_Bangladesh_15_24,M_Bangladesh_25_44,M_Bangladesh_45_54,M_Bangladesh_55_64,M_Bangladesh_65_74,M_Bangladesh_75_84,M_Bangladesh_85ov,M_Bangladesh_Tot,M_Bosnia_Herzegov_0_4,M_Bosnia_Herzegov_5_14,M_Bosnia_Herzegov_15_24,M_Bosnia_Herzegov_25_44,M_Bosnia_Herzegov_45_54,M_Bosnia_Herzegov_55_64,M_Bosnia_Herzegov_65_74,M_Bosnia_Herzegov_75_84,M_Bosnia_Herzegov_85ov,M_Bosnia_Herzegov_Tot,M_Cambodia_0_4,M_Cambodia_5_14,M_Cambodia_15_24,M_Cambodia_25_44,M_Cambodia_45_54,M_Cambodia_55_64,M_Cambodia_65_74,M_Cambodia_75_84,M_Cambodia_85ov,M_Cambodia_Tot,M_Canada_0_4,M_Canada_5_14,M_Canada_15_24,M_Canada_25_44,M_Canada_45_54,M_Canada_55_64,M_Canada_65_74,M_Canada_75_84,M_Canada_85ov,M_Canada_Tot,M_Chile_0_4,M_Chile_5_14,M_Chile_15_24,M_Chile_25_44,M_Chile_45_54,M_Chile_55_64,M_Chile_65_74,M_Chile_75_84,M_Chile_85ov,M_Chile_Tot,M_China_0_4,M_China_5_14,M_China_15_24,M_China_25_44,M_China_45_54,M_China_55_64,M_China_65_74,M_China_75_84,M_China_85ov,M_China_Tot,M_Croatia_0_4,M_Croatia_5_14,M_Croatia_15_24,M_Croatia_25_44,M_Croatia_45_54,M_Croatia_55_64,M_Croatia_65_74,M_Croatia_75_84,M_Croatia_85ov,M_Croatia_Tot,M_Egypt_0_4,M_Egypt_5_14,M_Egypt_15_24,M_Egypt_25_44,M_Egypt_45_54,M_Egypt_55_64,M_Egypt_65_74,M_Egypt_75_84,M_Egypt_85ov,M_Egypt_Tot,M_England_0_4,M_England_5_14,M_England_15_24,M_England_25_44,M_England_45_54,M_England_55_64,M_England_65_74,M_England_75_84,M_England_85ov,M_England_Tot,M_Fiji_0_4,M_Fiji_5_14,M_Fiji_15_24,M_Fiji_25_44,M_Fiji_45_54,M_Fiji_55_64,M_Fiji_65_74,M_Fiji_75_84,M_Fiji_85ov,M_Fiji_Tot,M_France_0_4,M_France_5_14,M_France_15_24,M_France_25_44,M_France_45_54,M_France_55_64,M_France_65_74,M_France_75_84,M_France_85ov,M_France_Tot,M_Germany_0_4,M_Germany_5_14,M_Germany_15_24,M_Germany_25_44,M_Germany_45_54,M_Germany_55_64,M_Germany_65_74,M_Germany_75_84,M_Germany_85ov,M_Germany_Tot,M_Greece_0_4,M_Greece_5_14,M_Greece_15_24,M_Greece_25_44,M_Greece_45_54,M_Greece_55_64,M_Greece_65_74,M_Greece_75_84,M_Greece_85ov,M_Greece_Tot,M_Hong_Kong_0_4,M_Hong_Kong_5_14,M_Hong_Kong_15_24,M_Hong_Kong_25_44,M_Hong_Kong_45_54,M_Hong_Kong_55_64,M_Hong_Kong_65_74,M_Hong_Kong_75_84,M_Hong_Kong_85ov,M_Hong_Kong_Tot,M_India_0_4,M_India_5_14,M_India_15_24,M_India_25_44,M_India_45_54,M_India_55_64,M_India_65_74,M_India_75_84,M_India_85ov,M_India_Tot,M_Indonesia_0_4,M_Indonesia_5_14,M_Indonesia_15_24,M_Indonesia_25_44,M_Indonesia_45_54,M_Indonesia_55_64,M_Indonesia_65_74,M_Indonesia_75_84,M_Indonesia_85ov,M_Indonesia_Tot,M_Iran_0_4,M_Iran_5_14,M_Iran_15_24,M_Iran_25_44,M_Iran_45_54,M_Iran_55_64,M_Iran_65_74,M_Iran_75_84,M_Iran_85ov,M_Iran_Tot,M_Iraq_0_4,M_Iraq_5_14,M_Iraq_15_24,M_Iraq_25_44,M_Iraq_45_54,M_Iraq_55_64,M_Iraq_65_74,M_Iraq_75_84,M_Iraq_85ov,M_Iraq_Tot
107011132,0,0,0,0,0,0,0,0,0,0,323,683,542,951,392,284,151,65,13,3413,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,11,0,0,3,18,0,4,3,0,0,35,0,0,0,0,0,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,7,19,48,42,36,27,3,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,5,10,7,3,22,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,3,0,17,6,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3
107011133,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107011134,0,0,0,0,0,0,0,0,0,0,399,970,1015,1444,728,630,342,145,64,5727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,5,5,4,6,0,0,27,0,0,0,8,0,4,0,0,0,18,0,0,3,6,8,12,11,14,9,62,0,0,0,0,0,3,3,0,0,4,0,4,12,23,68,53,63,29,13,270,0,0,0,3,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,4,0,0,0,5,0,11,17,3,3,39,0,0,0,0,0,3,11,6,0,20,0,0,0,3,0,0,0,0,0,3,0,7,0,23,7,10,3,0,0,54,0,0,0,3,0,0,0,0,0,6,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
107011545,0,0,0,0,0,0,0,0,0,0,444,821,736,1268,502,427,186,153,31,4568,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,7,6,7,0,21,0,0,3,3,0,0,0,0,0,9,0,0,0,7,5,8,10,22,0,46,0,0,0,3,0,0,0,3,0,4,0,0,0,17,46,37,47,17,12,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,4,13,5,12,3,46,0,0,0,0,0,3,4,0,3,11,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,7,0,3,5,3,3,0,0,0,0,10
107011546,0,0,0,0,0,0,0,0,0,0,282,500,461,880,398,299,130,62,29,3044,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,7,3,0,0,0,0,10,0,0,3,3,0,4,0,0,0,10,0,0,0,0,0,3,6,11,0,15,0,0,0,0,0,0,4,0,0,3,0,0,0,6,13,33,17,14,0,99,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,9,3,0,24,0,0,0,0,6,3,8,11,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,9,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3
107011547,0,0,0,0,0,0,0,0,0,0,93,189,205,366,234,224,186,123,34,1657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,3,15,16,18,21,4,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,0,17,0,0,0,0,0,4,5,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,11
107021135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107031136,0,0,0,0,0,0,0,0,0,0,475,1019,982,1554,699,559,306,120,55,5781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,3,0,0,12,0,0,0,7,5,0,0,0,0,9,0,0,0,0,3,0,0,8,3,13,0,0,0,0,0,0,3,0,0,3,0,0,7,28,80,81,46,33,14,297,0,0,0,4,0,0,0,0,0,4,0,0,0,3,3,0,0,0,0,7,0,0,0,0,3,9,10,15,5,44,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107031137,0,0,0,0,0,0,0,0,0,0,235,404,408,710,301,299,205,73,34,2679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,4,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,3,6,6,39,41,36,30,15,178,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,15,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
107031138,0,0,0,0,0,0,0,0,0,0,178,391,365,545,364,443,360,210,70,2927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,3,0,0,3,0,4,0,4,4,3,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,6,0,10,6,36,38,43,78,42,13,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,9,0,0,23,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
107031139,0,0,0,0,0,0,0,0,0,0,166,353,349,564,283,354,227,102,38,2432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,3,0,7,19,26,37,15,5,117,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107031140,0,0,0,0,0,0,0,0,0,0,189,452,408,563,360,488,338,158,53,3010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,17,31,29,43,19,4,167,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,5,0,21,0,0,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107031141,0,0,0,0,0,0,0,0,0,0,557,1269,1030,1725,808,561,392,157,39,6552,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,4,7,3,11,0,0,26,0,3,3,9,0,0,0,0,0,12,0,0,0,3,9,5,7,3,0,29,0,0,0,3,3,0,0,0,0,14,0,16,11,40,79,66,60,36,3,310,0,0,0,7,3,0,0,0,0,5,0,0,0,0,3,0,0,0,0,5,0,0,0,3,6,5,8,6,4,30,0,0,0,0,3,0,4,0,0,9,0,0,0,5,3,0,0,0,0,10,0,3,3,19,3,0,4,0,0,42,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
107031142,0,0,0,0,0,0,0,0,0,0,285,539,585,950,447,422,229,142,45,3634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,7,0,0,0,4,5,0,7,3,0,12,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,5,0,3,0,9,0,4,0,3,3,3,0,0,0,11,0,0,6,15,51,70,63,26,7,231,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,11,13,12,4,49,0,0,0,0,0,3,3,0,0,8,0,0,0,0,0,3,0,0,0,3,3,0,0,15,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
107031143,0,0,0,0,0,0,0,0,0,0,608,1188,1206,1806,897,758,587,291,74,7406,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,0,0,16,0,0,0,0,0,0,3,0,0,3,0,0,0,3,4,0,0,0,0,8,0,0,0,3,10,0,13,5,0,36,0,0,3,3,0,3,3,0,0,9,0,0,0,0,3,11,8,18,7,44,0,0,0,0,0,0,3,0,0,5,0,3,0,28,101,98,110,97,31,465,0,0,0,6,0,0,0,0,0,11,0,0,0,3,3,0,0,0,0,9,0,0,0,3,10,20,37,21,9,95,0,0,0,0,4,13,8,9,3,32,0,0,0,0,0,0,0,0,0,3,3,0,0,11,0,0,0,3,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
107041144,0,0,0,0,0,0,0,0,0,4,553,1055,1250,1856,971,800,504,287,129,7409,0,0,0,4,0,0,0,0,0,6,0,0,0,0,5,7,3,6,3,15,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,3,0,0,0,27,0,0,0,5,6,3,9,3,0,26,0,0,111,150,12,8,0,3,0,302,0,0,0,11,4,3,18,8,0,47,0,0,0,0,3,0,3,4,0,10,4,10,18,34,80,49,66,41,17,330,0,0,0,3,0,0,0,0,0,13,3,0,3,0,0,5,6,0,0,17,0,0,0,0,3,4,24,5,4,52,0,0,0,0,0,9,7,11,3,33,0,0,5,3,0,3,0,0,0,12,0,8,31,40,8,0,5,6,0,104,0,0,3,11,3,0,0,0,0,21,0,0,3,20,3,3,0,0,0,32,5,16,7,25,8,0,0,0,0,59
107041145,0,0,0,0,0,0,0,0,0,0,454,816,877,1540,748,618,400,212,93,5759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6,0,0,0,0,9,0,0,0,4,7,0,6,0,0,17,0,0,5,10,7,3,6,0,0,32,0,0,0,0,0,3,5,3,3,15,0,0,0,4,0,0,0,0,0,9,0,6,4,34,65,64,52,45,11,281,0,0,0,3,3,5,0,0,0,9,0,0,0,3,0,0,3,3,0,8,3,0,0,3,6,4,15,6,3,40,0,0,0,3,0,5,8,0,3,23,0,0,0,0,0,0,0,0,0,0,0,0,5,16,0,3,0,0,0,35,0,0,0,6,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,11,0,0,0,6,0,0,0,0,0,6
107041146,0,3,0,0,0,0,0,0,0,3,540,1280,1338,1867,852,651,510,309,122,7468,0,3,8,12,0,0,0,0,0,21,0,0,0,13,0,7,0,4,0,23,0,0,0,0,0,0,0,0,0,0,0,6,3,8,0,0,0,0,0,23,0,0,0,6,10,0,7,0,0,23,0,12,123,157,19,16,7,0,0,338,0,0,0,7,11,10,9,11,5,51,0,0,0,7,0,0,8,0,0,14,4,14,17,41,73,80,57,36,19,342,0,0,0,4,3,0,3,0,0,13,0,0,0,0,0,0,3,0,0,5,0,0,5,3,3,5,29,10,4,58,0,0,0,0,0,18,13,11,3,48,0,0,13,0,8,3,0,0,0,24,0,5,41,79,13,3,7,4,0,153,0,4,3,15,0,0,0,0,0,25,0,0,6,23,0,3,0,5,0,42,0,5,3,11,0,0,0,0,0,20
107041147,0,0,0,0,0,0,0,0,0,0,294,610,601,890,516,446,226,96,32,3703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,6,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,3,0,7,13,49,46,25,29,9,5,186,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,0,0,0,3,0,7,0,0,17,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
107041148,0,0,0,0,0,0,0,0,0,0,348,772,557,988,605,633,388,153,45,4481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,13,0,0,0,3,5,0,0,0,0,10,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,21,12,66,59,64,48,16,10,295,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,0,0,0,16,0,0,0,6,3,11,15,7,3,43,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,3,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107041150,0,0,0,0,0,0,0,0,0,0,648,1303,1085,1929,1025,876,563,296,93,7817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,9,0,0,0,0,22,0,0,0,6,3,4,8,0,3,17,0,0,3,7,3,6,0,3,0,17,0,0,0,0,3,0,3,4,0,10,0,0,0,0,0,3,0,0,0,7,3,29,15,72,86,77,76,36,9,406,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,3,3,3,0,18,9,6,41,0,0,0,0,4,0,3,3,4,13,0,0,0,0,0,3,0,0,0,4,0,0,0,5,4,0,5,3,0,16,0,0,0,3,0,0,5,0,0,9,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,4
107041548,0,0,4,0,0,0,0,0,0,4,164,211,760,1440,440,470,357,201,78,4127,0,0,6,4,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,19,3,0,0,0,0,21,0,0,0,0,3,0,7,0,0,13,3,5,176,184,6,9,3,3,0,389,0,0,0,5,4,3,4,4,0,34,0,0,0,3,0,0,3,0,0,7,3,3,3,37,40,55,48,30,8,227,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,0,0,0,0,8,0,0,0,8,4,9,4,6,0,28,0,0,0,0,3,6,6,4,4,25,0,0,11,4,0,4,0,0,0,21,0,6,35,70,7,6,4,3,0,128,0,0,0,0,0,3,0,0,0,10,0,0,5,38,4,0,0,0,0,56,0,0,4,12,3,0,0,0,0,26
107041549,0,0,0,0,0,0,0,0,0,0,404,672,1127,1484,589,430,255,108,54,5126,0,0,6,8,0,0,0,0,0,16,0,0,7,8,4,5,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,15,0,0,0,5,8,3,5,3,0,22,0,10,230,263,8,11,6,3,0,527,0,0,3,24,23,10,11,18,0,90,0,0,0,4,0,3,0,0,0,11,3,13,8,34,46,50,46,19,11,235,0,0,4,6,3,0,0,0,0,16,0,0,3,0,3,0,0,0,0,8,0,0,0,12,0,3,5,3,4,31,0,0,0,4,3,4,18,24,7,68,0,0,10,11,3,3,0,0,0,28,3,19,73,138,11,3,5,0,0,251,0,0,5,10,3,4,0,0,0,31,4,4,8,37,0,3,0,0,0,58,4,15,10,29,9,0,3,0,0,66
108011151,0,0,0,0,0,0,0,0,0,0,105,249,198,352,326,344,246,132,40,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,7,33,15,3,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108011152,0,0,0,0,0,0,0,0,0,0,284,659,550,904,644,776,901,545,230,5489,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,4,0,0,0,10,0,0,0,0,0,3,0,5,0,8,0,0,0,3,0,0,4,0,0,8,0,0,3,19,31,43,81,53,16,243,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,3,3,3,4,12,11,0,34,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,17,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
108011153,0,0,0,0,0,0,0,0,0,0,137,383,220,401,331,453,416,150,38,2510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,11,21,27,54,21,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
108011154,0,0,0,0,0,0,0,0,0,0,105,173,219,340,226,383,489,317,128,2373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,23,42,31,16,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,3,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,12,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108021155,0,0,0,0,0,0,0,0,0,0,421,927,833,1423,729,760,651,309,119,6170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,5,21,21,43,24,13,119,0,0,0,5,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,3,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,14,0,3,5,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
108021156,0,0,0,0,0,0,0,0,0,0,197,448,401,639,532,791,503,204,64,3777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,28,33,45,14,7,136,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,5,0,24,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
