SA4_CODE_2016,MOL_SAL_Oth_SOLSE_NWorNAA,MOL_SAL_Oth_SOLSE_Tot,MOL_SAL_Oth_NS,MOL_SAL_Oth_Tot,MOL_SAL_Tot_SEO,MOL_SAL_Tot_SOLSE_VWorW,MOL_SAL_Tot_SOLSE_NWorNAA,MOL_SAL_Tot_SOLSE_Tot,MOL_SAL_Tot_NS,MOL_SAL_Tot_Tot,MOL_Spanish_SEO,MOL_Spanish_SOLSE_VWorW,MOL_Spanish_SOLSE_NWorNAA,MOL_Spanish_SOLSE_Tot,MOL_Spanish_NS,MOL_Spanish_Tot,MOL_Tamil_SEO,MOL_Tamil_SOLSE_VWorW,MOL_Tamil_SOLSE_NWorNAA,MOL_Tamil_SOLSE_Tot,MOL_Tamil_NS,MOL_Tamil_Tot,MOL_Thai_SEO,MOL_Thai_SOLSE_VWorW,MOL_Thai_SOLSE_NWorNAA,MOL_Thai_SOLSE_Tot,MOL_Thai_NS,MOL_Thai_Tot,MOL_Turkish_SEO,MOL_Turkish_SOLSE_VWorW,MOL_Turkish_SOLSE_NWorNAA,MOL_Turkish_SOLSE_Tot,MOL_Turkish_NS,MOL_Turkish_Tot,MOL_Vietnamese_SEO,MOL_Vietnamese_SOLSE_VWorW,MOL_Vietnamese_SOLSE_NWorNAA,MOL_Vietnamese_SOLSE_Tot,MOL_Vietnamese_NS,MOL_Vietnamese_Tot,MOL_Oth_SEO,MOL_Oth_SOLSE_VWorW,MOL_Oth_SOLSE_NWorNAA,MOL_Oth_SOLSE_Tot,MOL_Oth_NS,MOL_Oth_Tot,MOL_Tot_SEO,MOL_Tot_SOLSE_VWorW,MOL_Tot_SOLSE_NWorNAA,MOL_Tot_SOLSE_Tot,MOL_Tot_NS,MOL_Tot_Tot,M_LSatH_NS_SEO,M_LSatH_NS_SOLSE_VWorW,M_LSatH_NS_SOLSE_NWorNAA,M_LSatH_NS_SOLSE_Tot,M_LSatH_NS_NS,M_LSatH_NS_Tot,M_Tot_SEO,M_Tot_SOLSE_VWorW,M_Tot_SOLSE_NWorNAA,M_Tot_SOLSE_Tot,M_Tot_NS,M_Tot_Tot,FSEO_SEO,FSEO_SOLSE_VWorW,FSEO_SOLSE_NWorNAA,FSEO_SOLSE_Tot,FSEO_NS,FSEO_Tot,FOL_Afrikaans_SEO,FOL_Afrikaans_SOLSE_VWorW,FOL_Afrikaans_SOLSE_NWorNAA,FOL_Afrikaans_SOLSE_Tot,FOL_Afrikaans_NS,FOL_Afrikaans_Tot,FOL_Arabic_SEO,FOL_Arabic_SOLSE_VWorW,FOL_Arabic_SOLSE_NWorNAA,FOL_Arabic_SOLSE_Tot,FOL_Arabic_NS,FOL_Arabic_Tot,FOL_AIndLng_SEO,FOL_AIndLng_SOLSE_VWorW,FOL_AIndLng_SOLSE_NWorNAA,FOL_AIndLng_SOLSE_Tot,FOL_AIndLng_NS,FOL_AIndLng_Tot,FOL_CL_Cantones_SEO,FOL_CL_Cantones_SOLSE_VWorW,FOL_CL_Cantones_SOLSE_NWorNAA,FOL_CL_Cantones_SOLSE_Tot,FOL_CL_Cantones_NS,FOL_CL_Cantones_Tot,FOL_CL_Mandarin_SEO,FOL_CL_Mandarin_SOLSE_VWorW,FOL_CL_Mandarin_SOLSE_NWorNAA,FOL_CL_Mandarin_SOLSE_Tot,FOL_CL_Mandarin_NS,FOL_CL_Mandarin_Tot,FOL_CL_Oth_SEO,FOL_CL_Oth_SOLSE_VWorW,FOL_CL_Oth_SOLSE_NWorNAA,FOL_CL_Oth_SOLSE_Tot,FOL_CL_Oth_NS,FOL_CL_Oth_Tot,FOL_CL_Tot_SEO,FOL_CL_Tot_SOLSE_VWorW,FOL_CL_Tot_SOLSE_NWorNAA,FOL_CL_Tot_SOLSE_Tot,FOL_CL_Tot_NS,FOL_CL_Tot_Tot,FOL_Croatian_SEO,FOL_Croatian_SOLSE_VWorW,FOL_Croatian_SOLSE_NWorNAA,FOL_Croatian_SOLSE_Tot,FOL_Croatian_NS,FOL_Croatian_Tot,FOL_Dutch_SEO,FOL_Dutch_SOLSE_VWorW,FOL_Dutch_SOLSE_NWorNAA,FOL_Dutch_SOLSE_Tot,FOL_Dutch_NS,FOL_Dutch_Tot,FOL_French_SEO,FOL_French_SOLSE_VWorW,FOL_French_SOLSE_NWorNAA,FOL_French_SOLSE_Tot,FOL_French_NS,FOL_French_Tot,FOL_German_SEO,FOL_German_SOLSE_VWorW,FOL_German_SOLSE_NWorNAA,FOL_German_SOLSE_Tot,FOL_German_NS,FOL_German_Tot,FOL_Greek_SEO,FOL_Greek_SOLSE_VWorW,FOL_Greek_SOLSE_NWorNAA,FOL_Greek_SOLSE_Tot,FOL_Greek_NS,FOL_Greek_Tot,FOL_IAL_Bengali_SEO,FOL_IAL_Bengali_SOLSE_VWorW,FOL_IAL_Bengali_SOLSE_NWorNAA,FOL_IAL_Bengali_SOLSE_Tot,FOL_IAL_Bengali_NS,FOL_IAL_Bengali_Tot,FOL_IAL_Hindi_SEO,FOL_IAL_Hindi_SOLSE_VWorW,FOL_IAL_Hindi_SOLSE_NWorNAA,FOL_IAL_Hindi_SOLSE_Tot,FOL_IAL_Hindi_NS,FOL_IAL_Hindi_Tot,FOL_IAL_Punjabi_SEO,FOL_IAL_Punjabi_SOLSE_VWorW,FOL_IAL_Punjabi_SOLSE_NWorNAA,FOL_IAL_Punjabi_SOLSE_Tot,FOL_IAL_Punjabi_NS,FOL_IAL_Punjabi_Tot,FOL_IAL_Sinhalese_SEO,FOL_IAL_Sinhalese_SOLSE_VWorW,FOL_IAL_Sinhale_SOLSE_NWorNAA,FOL_IAL_Sinhalese_SOLSE_Tot,FOL_IAL_Sinhalese_NS,FOL_IAL_Sinhalese_Tot,FOL_IAL_Urdu_SEO,FOL_IAL_Urdu_SOLSE_VWorW,FOL_IAL_Urdu_SOLSE_NWorNAA,FOL_IAL_Urdu_SOLSE_Tot,FOL_IAL_Urdu_NS,FOL_IAL_Urdu_Tot,FOL_IAL_Oth_SEO,FOL_IAL_Oth_SOLSE_VWorW,FOL_IAL_Oth_SOLSE_NWorNAA,FOL_IAL_Oth_SOLSE_Tot,FOL_IAL_Oth_NS,FOL_IAL_Oth_Tot,FOL_IAL_Tot_SEO,FOL_IAL_Tot_SOLSE_VWorW,FOL_IAL_Tot_SOLSE_NWorNAA,FOL_IAL_Tot_SOLSE_Tot,FOL_IAL_Tot_NS,FOL_IAL_Tot_Tot,FOL_Italian_SEO,FOL_Italian_SOLSE_VWorW,FOL_Italian_SOLSE_NWorNAA,FOL_Italian_SOLSE_Tot,FOL_Italian_NS,FOL_Italian_Tot,FOL_Japanese_SEO,FOL_Japanese_SOLSE_VWorW,FOL_Japanese_SOLSE_NWorNAA,FOL_Japanese_SOLSE_Tot,FOL_Japanese_NS,FOL_Japanese_Tot,FOL_Korean_SEO,FOL_Korean_SOLSE_VWorW,FOL_Korean_SOLSE_NWorNAA,FOL_Korean_SOLSE_Tot
204,0,32,0,32,..,204,9,212,0,217,..,80,10,90,0,91,..,23,0,27,0,27,..,36,13,46,3,50,..,17,7,21,0,21,..,25,3,28,0,29,..,516,99,616,17,626,..,3223,446,3676,57,3732,..,198,11,208,6236,6438,73744,3421,460,3879,6291,83920,75833,..,..,..,..,75833,..,37,0,39,0,39,..,55,4,56,0,56,..,3,0,3,0,6,..,58,17,82,0,81,..,185,81,262,0,264,..,17,14,32,0,32,..,262,114,373,3,380,..,84,16,103,0,100,..,108,3,107,3,110,..,122,4,127,3,126,..,333,10,339,6,346,..,91,10,100,3,103,..,9,6,14,0,20,..,73,7,84,0,84,..,110,14,123,0,123,..,57,0,59,0,59,..,25,5,33,0,32,..,113,38,152,3,153,..,383,71,454,9,461,..,615,97,716,13,731,..,70,12,77,0,77,..,20,8,24
205,3,33,0,34,..,240,13,254,3,257,..,150,14,169,0,169,..,65,8,78,0,78,..,41,18,61,0,65,..,18,3,20,0,20,..,106,44,147,3,148,..,841,182,1026,26,1048,..,5084,730,5811,106,5914,..,344,22,373,10644,11019,116236,5429,751,6181,10750,133172,121103,..,..,..,..,121103,..,93,0,96,0,96,..,114,28,136,7,146,..,19,0,19,0,16,..,105,32,134,3,141,..,317,149,461,6,470,..,33,13,47,0,47,..,452,190,645,4,650,..,79,10,91,0,91,..,370,8,380,4,382,..,139,4,143,3,145,..,378,15,391,11,405,..,277,58,328,10,338,..,33,3,37,0,37,..,99,10,106,0,111,..,105,8,118,0,118,..,83,0,85,0,89,..,48,4,49,0,49,..,62,12,70,3,76,..,434,36,467,3,471,..,816,156,969,18,989,..,67,12,80,0,76,..,29,5,31
206,16,514,5,517,..,3167,126,3292,22,3313,..,3300,246,3542,32,3580,..,864,31,897,12,900,..,787,214,996,12,1008,..,929,166,1091,12,1100,..,2871,845,3714,31,3744,..,7806,1038,8840,202,9044,..,70373,11559,81934,792,82719,..,615,112,718,24912,25635,177437,70982,11672,82655,25705,285795,184383,..,..,..,..,184383,..,173,3,181,0,177,..,2860,747,3606,40,3640,..,26,0,26,0,26,..,4352,1202,5550,41,5594,..,17425,3518,20940,120,21066,..,1206,504,1709,14,1722,..,22979,5223,28198,174,28379,..,609,68,676,10,684,..,474,6,474,6,482,..,2049,74,2126,23,2144,..,1429,42,1464,21,1483,..,6814,2531,9344,68,9407,..,361,30,390,4,390,..,2034,79,2116,15,2133,..,318,35,349,0,351,..,473,11,484,0,484,..,405,38,442,3,447,..,1677,117,1792,8,1805,..,5271,306,5579,31,5605,..,7344,1800,9144,92,9240,..,1287,301,1583,18,1600,..,1438,584,2021
207,11,199,0,199,..,1260,64,1321,9,1329,..,756,69,824,6,834,..,683,18,695,7,698,..,234,51,282,0,280,..,221,21,241,0,242,..,1574,251,1829,9,1833,..,2719,453,3174,99,3271,..,50202,9839,60038,461,60502,..,352,68,422,7024,7448,104833,50556,9901,60458,7489,172782,110336,..,..,..,..,110336,..,200,5,203,3,204,..,1179,196,1373,16,1382,..,3,0,3,0,3,..,7786,2290,10075,56,10129,..,15696,6163,21857,101,21957,..,1144,438,1579,4,1585,..,24619,8887,33510,166,33671,..,316,41,361,6,365,..,183,3,183,3,184,..,784,23,804,0,809,..,685,17,703,7,708,..,6067,1246,7316,63,7377,..,214,20,229,0,237,..,1394,55,1449,13,1467,..,474,45,523,0,526,..,827,23,855,0,859,..,287,25,314,3,322,..,947,70,1017,6,1020,..,4148,246,4392,30,4423,..,3977,534,4511,50,4565,..,586,78,659,8,668,..,970,344,1313
208,0,111,0,112,..,982,31,1019,4,1021,..,1096,77,1174,12,1192,..,608,31,634,0,633,..,214,48,260,3,266,..,394,62,458,3,459,..,711,92,805,8,807,..,5859,647,6508,112,6625,..,38472,5196,43672,390,44058,..,424,67,489,9166,9652,140373,38899,5260,44155,9552,194086,149298,..,..,..,..,149298,..,286,7,292,0,291,..,619,59,683,12,690,..,0,0,3,0,3,..,1642,357,2004,15,2012,..,6699,2066,8760,49,8810,..,457,166,629,3,625,..,8799,2589,11386,66,11452,..,403,40,449,3,451,..,315,10,319,8,331,..,1318,51,1363,11,1373,..,1107,26,1138,5,1143,..,5830,1299,7130,62,7192,..,199,6,207,0,207,..,1461,88,1545,6,1556,..,380,38,421,0,425,..,456,16,468,0,470,..,114,9,120,0,118,..,1106,131,1241,10,1246,..,3715,288,4001,20,4023,..,2433,284,2713,37,2750,..,873,195,1067,8,1069,..,504,142,645
209,15,282,0,279,..,1840,92,1927,14,1945,..,1053,105,1160,18,1174,..,1472,145,1621,26,1639,..,232,42,281,4,281,..,992,156,1142,15,1156,..,2925,1022,3945,40,3984,..,6930,1294,8219,215,8435,..,66504,11829,78327,959,79290,..,627,168,802,11838,12637,151561,67127,11995,79129,12792,243480,155766,..,..,..,..,155766,..,209,4,214,0,216,..,5815,1603,7410,76,7486,..,33,0,33,0,33,..,1642,675,2316,12,2335,..,5012,2232,7251,43,7290,..,526,228,752,7,755,..,7180,3135,10319,65,10385,..,875,144,1021,13,1035,..,227,6,234,3,234,..,589,16,604,7,611,..,646,22,669,3,671,..,6571,1497,8070,97,8161,..,336,41,375,0,377,..,2424,176,2600,32,2631,..,3054,469,3524,51,3574,..,1352,103,1462,7,1470,..,760,108,871,10,879,..,1339,140,1476,11,1484,..,9266,1037,10298,115,10416,..,9681,2124,11798,153,11954,..,483,53,536,4,542,..,240,87,324
210,17,274,0,271,..,1739,67,1806,12,1825,..,958,131,1084,13,1098,..,492,58,552,0,552,..,148,61,207,6,210,..,6467,1356,7830,86,7914,..,1460,431,1893,13,1901,..,9200,2604,11797,189,11990,..,59486,10389,69869,870,70739,..,468,148,619,9700,10323,99010,59953,10536,70493,10575,180073,100419,..,..,..,..,100419,..,77,3,78,3,78,..,8885,2187,11079,116,11192,..,10,0,10,0,10,..,725,306,1037,6,1042,..,1229,452,1677,11,1691,..,110,38,152,0,152,..,2066,796,2864,17,2876,..,925,158,1084,8,1093,..,102,0,105,0,106,..,273,10,282,3,281,..,360,16,376,13,388,..,3231,779,4007,51,4059,..,411,62,474,11,477,..,1720,113,1829,19,1852,..,2286,360,2652,29,2681,..,1839,169,2012,16,2029,..,2006,333,2335,25,2366,..,1315,236,1552,12,1567,..,9580,1274,10859,123,10977,..,7828,1776,9603,138,9745,..,194,21,211,0,212,..,114,43,154
211,7,170,0,170,..,1490,59,1552,12,1562,..,817,81,895,10,906,..,745,25,768,3,773,..,246,43,282,0,285,..,152,10,163,0,163,..,948,257,1206,9,1217,..,4513,1677,6189,133,6327,..,36996,7050,44045,418,44464,..,512,93,600,9563,10159,189451,37510,7142,44649,9978,244075,195595,..,..,..,..,195595,..,364,0,363,0,362,..,900,118,1023,15,1037,..,37,0,38,0,42,..,4102,1316,5423,23,5451,..,7574,2959,10538,54,10592,..,654,181,836,5,844,..,12332,4459,16793,89,16878,..,327,48,377,7,384,..,835,20,848,6,853,..,576,13,593,6,597,..,1508,38,1546,29,1571,..,2047,262,2312,17,2328,..,169,12,183,0,183,..,1387,86,1478,3,1480,..,829,100,931,5,939,..,1456,69,1526,15,1533,..,229,17,249,0,244,..,918,96,1015,4,1022,..,4996,372,5369,32,5402,..,2476,345,2821,30,2855,..,378,53,436,5,443,..,517,255,769
212,71,747,7,751,..,5144,288,5435,49,5480,..,2569,383,2957,33,2983,..,4941,552,5491,45,5531,..,417,122,538,3,542,..,1517,287,1800,23,1823,..,7948,3049,11003,63,11059,..,27998,7818,35817,616,36435,..,130849,26410,157261,1591,158851,..,939,297,1242,17974,19215,198399,131793,26708,158501,19564,376466,197843,..,..,..,..,197843,..,467,3,471,0,469,..,3881,800,4679,57,4733,..,11,0,11,0,11,..,5917,2294,8207,37,8244,..,14924,6077,20998,104,21105,..,1822,794,2623,11,2632,..,22660,9157,31820,158,31979,..,1266,242,1514,20,1532,..,593,24,616,12,624,..,2122,110,2238,14,2251,..,1049,28,1077,16,1096,..,7804,1987,9787,85,9874,..,1099,78,1178,10,1187,..,5066,386,5452,32,5488,..,5877,925,6803,74,6877,..,8137,678,8813,69,8877,..,1610,258,1871,20,1889,..,2465,287,2756,9,2768,..,24254,2617,26868,214,27088,..,4299,956,5249,85,5333,..,674,115,782,6,789,..,1200,571,1769
213,39,705,5,713,..,8416,309,8725,75,8802,..,3424,465,3890,50,3945,..,2060,328,2395,36,2428,..,444,93,536,9,543,..,1800,282,2085,20,2099,..,15945,6246,22194,211,22401,..,19882,4932,24816,487,25304,..,125005,23669,148678,1692,150365,..,1034,335,1370,21670,23039,189136,126040,24001,150046,23363,362540,188934,..,..,..,..,188934,..,322,4,331,0,331,..,6099,1114,7209,99,7306,..,18,0,19,0,19,..,3644,1729,5376,33,5409,..,5761,2417,8183,57,8240,..,1025,504,1528,14,1541,..,10429,4656,15086,98,15188,..,2756,598,3356,39,3396,..,253,12,270,7,271,..,749,54,801,9,813,..,865,47,913,3,913,..,4884,1303,6191,63,6258,..,1681,195,1871,6,1879,..,6150,435,6587,48,6634,..,6513,1020,7533,59,7595,..,1786,120,1910,17,1932,..,2558,397,2956,28,2979,..,3184,413,3597,29,3632,..,21874,2578,24449,190,24644,..,5734,1069,6803,77,6884,..,527,72,601,0,599,..,531,221,750
214,5,35,0,32,..,487,8,499,8,503,..,402,41,438,10,443,..,173,14,184,0,184,..,122,17,138,0,141,..,93,10,102,4,111,..,85,21,105,0,109,..,1897,329,2230,54,2281,..,9759,1164,10922,157,11081,..,347,31,376,7922,8295,120912,10103,1195,11301,8084,140290,127502,..,..,..,..,127502,..,193,3,195,3,200,..,264,42,305,3,306,..,14,0,14,0,14,..,242,62,310,3,311,..,621,219,838,12,843,..,57,8,65,0,65,..,917,292,1206,12,1218,..,251,31,286,5,292,..,386,24,406,9,414,..,382,6,391,8,399,..,626,22,650,10,658,..,959,170,1132,19,1146,..,20,0,21,0,21,..,274,16,286,3,287,..,108,20,125,0,130,..,136,17,147,0,146,..,36,0,39,0,36,..,103,8,111,0,111,..,671,60,728,5,732,..,1045,114,1158,19,1181,..,149,12,162,0,168,..,44,11,53
215,39,102,0,101,..,258,61,319,0,319,..,35,8,40,0,40,..,38,27,65,0,73,..,37,19,54,0,54,..,176,64,245,3,244,..,127,96,220,5,227,..,986,396,1385,24,1407,..,3773,1097,4866,83,4951,..,203,26,230,6589,6817,62957,3974,1122,5100,6672,74721,64318,..,..,..,..,64318,..,62,0,62,0,62,..,68,10,78,0,78,..,10,0,10,0,10,..,85,32,121,0,116,..,228,168,400,3,401,..,10,8,22,0,19,..,328,213,538,3,540,..,43,6,46,0,46,..,73,0,73,0,71,..,50,4,56,0,56,..,103,6,107,0,112,..,179,39,215,5,222,..,35,0,35,0,35,..,58,3,59,0,62,..,173,32,205,3,209,..,50,8,58,0,56,..,19,3,25,0,23,..,56,3,57,0,57,..,392,50,438,7,446,..,685,118,804,20,819,..,33,13,42,0,42,..,45,9,55
216,7,32,0,34,..,237,21,250,0,255,..,33,3,34,0,34,..,35,7,48,0,48,..,37,5,42,0,43,..,192,69,264,3,263,..,25,10,36,0,36,..,1050,432,1483,39,1523,..,4694,1085,5776,99,5878,..,181,30,213,5100,5312,53309,4874,1113,5990,5201,64500,54443,..,..,..,..,54443,..,32,0,30,0,30,..,478,207,685,12,693,..,27,0,27,0,27,..,65,31,99,0,97,..,193,144,334,4,342,..,10,5,11,0,11,..,263,184,446,11,455,..,18,0,21,3,22,..,63,0,63,3,63,..,44,3,46,0,49,..,86,5,93,0,93,..,124,22,144,3,149,..,19,0,24,0,24,..,71,6,80,0,81,..,372,87,455,11,464,..,68,8,73,0,75,..,58,5,66,0,66,..,83,11,97,0,92,..,665,116,789,14,797,..,752,164,922,7,927,..,15,4,22,0,24,..,20,7,27
217,0,25,0,25,..,158,9,171,0,169,..,23,0,32,0,32,..,20,0,20,0,20,..,26,7,31,0,31,..,9,3,13,0,13,..,29,5,35,0,35,..,333,50,383,10,397,..,1509,337,1851,30,1881,..,169,18,188,4210,4407,54220,1687,362,2040,4246,60506,55814,..,..,..,..,55814,..,43,0,43,0,43,..,60,5,69,3,66,..,17,0,17,0,20,..,29,14,44,0,44,..,135,112,243,4,244,..,8,11,22,0,22,..,174,138,309,4,318,..,20,5,20,0,20,..,77,0,76,0,74,..,68,0,70,0,68,..,99,0,105,0,105,..,51,7,59,0,61,..,9,0,9,0,9,..,34,3,41,0,37,..,21,7,28,0,28,..,48,8,50,0,50,..,3,0,3,0,3,..,16,3,21,0,21,..,128,18,143,4,149,..,62,13,72,5,77,..,42,9,47,0,47,..,15,14,30
297,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,3,3,18,7,0,7,3,28,0,..,..,..,..,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
299,0,5,0,5,..,20,0,20,0,20,..,31,3,28,0,28,..,9,0,10,0,10,..,3,0,3,0,3,..,20,3,24,0,21,..,27,11,39,0,39,..,115,30,151,5,154,..,532,158,687,15,698,..,21,4,28,1236,1261,2372,555,162,714,1245,4331,1835,..,..,..,..,1835,..,0,0,0,0,0,..,22,21,41,0,41,..,0,0,0,0,0,..,27,9,36,0,36,..,84,37,124,0,124,..,8,9,19,0,19,..,124,57,177,0,177,..,0,0,0,0,0,..,3,0,3,0,3,..,14,0,14,0,14,..,13,0,13,0,18,..,15,3,18,0,18,..,6,0,6,0,6,..,4,3,4,0,4,..,9,0,12,0,12,..,3,0,3,0,3,..,3,0,7,0,7,..,6,0,6,0,6,..,34,5,44,0,44,..,24,7,28,0,30,..,4,0,5,0,5,..,8,6,17
301,5,42,0,42,..,454,14,464,7,468,..,386,40,424,5,429,..,63,3,65,0,66,..,69,10,78,3,81,..,33,3,34,0,36,..,180,36,215,0,220,..,1386,227,1615,33,1646,..,7181,782,7969,104,8072,..,238,27,262,4706,4970,96180,7419,808,8230,4812,109216,99309,..,..,..,..,99309,..,514,6,521,3,522,..,129,23,152,0,151,..,45,0,45,0,45,..,239,72,312,0,318,..,617,156,765,12,775,..,34,10,43,0,43,..,894,233,1130,12,1140,..,133,16,147,3,147,..,250,3,253,0,253,..,305,16,316,3,319,..,416,6,429,4,432,..,344,13,359,3,365,..,8,0,8,0,8,..,340,20,360,5,361,..,229,27,257,0,264,..,123,12,129,0,129,..,29,3,34,0,34,..,163,16,172,0,172,..,892,73,965,9,968,..,342,27,370,9,384,..,217,23,241,3,241,..,127,29,150
302,8,94,0,97,..,1203,48,1252,4,1259,..,479,54,532,3,538,..,221,30,250,0,250,..,106,16,120,0,120,..,31,5,36,0,36,..,191,43,228,3,232,..,2400,435,2836,59,2894,..,13222,1651,14871,167,15037,..,236,31,274,4712,4981,80233,13462,1683,15147,4878,100252,84021,..,..,..,..,84021,..,178,3,182,0,180,..,194,48,246,5,253,..,44,9,48,0,45,..,631,220,844,9,850,..,1073,252,1325,3,1331,..,68,17,88,0,88,..,1771,494,2265,12,2270,..,70,11,79,0,79,..,120,3,123,5,129,..,249,18,264,0,264,..,311,7,320,10,323,..,206,14,214,3,219,..,106,14,124,0,124,..,930,69,1001,13,1019,..,1082,167,1243,14,1260,..,193,16,209,4,210,..,93,9,96,0,98,..,674,113,790,6,797,..,3080,385,3462,42,3508,..,987,129,1112,19,1133,..,416,40,455,4,455,..,308,98,407
303,11,182,0,187,..,1641,69,1712,7,1718,..,1312,160,1478,8,1485,..,578,57,639,7,641,..,224,54,278,0,275,..,133,25,161,3,159,..,1730,450,2181,8,2189,..,5551,1103,6650,147,6801,..,44006,9043,53053,423,53475,..,366,73,437,8028,8466,105425,44376,9119,53490,8453,167372,107387,..,..,..,..,107387,..,417,6,423,0,424,..,1165,245,1406,11,1422,..,36,0,36,0,37,..,4009,1285,5293,28,5316,..,11717,4222,15936,57,15995,..,528,237,761,10,770,..,16251,5738,21989,91,22079,..,304,55,362,10,366,..,196,5,200,3,204,..,465,23,492,7,497,..,514,17,533,3,534,..,1652,184,1836,19,1857,..,305,29,330,0,333,..,1850,109,1951,6,1964,..,1852,257,2113,33,2140,..,667,38,706,5,709,..,616,103,724,11,733,..,1472,148,1625,4,1632,..,6762,684,7450,59,7507,..,860,123,976,16,994,..,844,135,980,3,984,..,2141,1066,3200
304,15,251,0,250,..,694,43,736,0,743,..,705,62,770,8,773,..,312,11,323,0,323,..,99,16,117,0,117,..,41,4,46,0,46,..,652,128,778,6,785,..,1454,238,1691,53,1745,..,12585,1375,13954,124,14075,..,166,14,184,3307,3494,69790,12752,1388,14138,3428,87361,71762,..,..,..,..,71762,..,357,3,358,0,360,..,241,88,328,5,330,..,10,0,7,0,7,..,843,158,1001,0,1003,..,2801,497,3299,17,3315,..,175,38,215,0,219,..,3821,691,4513,13,4528,..,48,3,53,0,53,..,200,3,209,0,210,..,442,21,457,4,461,..,568,18,590,4,594,..,127,5,133,3,131,..,159,10,173,0,173,..,525,25,550,4,552,..,163,31,199,3,201,..,306,16,326,0,332,..,74,6,80,0,79,..,349,19,374,3,376,..,1579,109,1693,11,1709,..,290,19,311,3,319,..,502,64,566,7,571,..,439,151,593
305,11,122,0,122,..,693,33,724,4,726,..,1522,187,1712,9,1713,..,213,13,224,3,229,..,204,83,295,3,295,..,89,3,92,0,97,..,434,102,540,4,539,..,2834,366,3206,65,3270,..,18921,2762,21688,170,21854,..,228,35,261,9897,10157,92573,19148,2803,21947,10070,124584,92289,..,..,..,..,92289,..,215,7,215,0,218,..,387,232,617,3,617,..,33,0,34,3,31,..,1204,218,1420,7,1423,..,3419,676,4093,19,4113,..,226,84,308,0,311,..,4847,973,5826,30,5848,..,84,3,88,0,88,..,212,0,212,3,218,..,808,36,848,9,852,..,632,14,647,3,650,..,607,152,764,3,768,..,154,18,171,0,171,..,626,41,665,10,671,..,325,23,351,0,357,..,204,8,215,0,215,..,107,15,117,0,117,..,791,40,834,9,838,..,2210,148,2357,13,2369,..,1082,169,1256,10,1258,..,681,198,877,7,883,..,875,375,1254
306,4,61,3,66,..,588,32,620,10,632,..,211,23,231,3,236,..,36,3,40,0,40,..,149,31,181,4,183,..,20,4,27,0,27,..,130,29,160,0,160,..,2353,463,2814,80,2898,..,10498,1818,12316,251,12566,..,415,45,457,10818,11280,95413,10910,1863,12777,11075,119266,95002,..,..,..,..,95002,..,164,0,162,0,162,..,49,7,59,0,59,..,852,62,909,71,977,..,243,74,314,0,316,..,582,206,786,12,796,..,39,18,58,0,60,..,865,296,1163,8,1172,..,75,14,90,4,94,..,258,11,272,3,279,..,345,33,374,0,380,..,751,23,780,7,785,..,139,18,157,3,158,..,26,0,29,0,29,..,143,12,149,0,155,..,584,112,699,7,705,..,60,9,62,0,69,..,34,7,37,0,37,..,255,248,504,0,509,..,1106,383,1490,12,1505,..,1122,164,1285,22,1313,..,1271,303,1574,9,1577,..,360,194,547
307,0,14,0,14,..,458,7,462,3,465,..,60,3,63,0,65,..,14,3,15,0,15,..,9,3,9,0,9,..,8,0,4,0,4,..,21,3,28,0,29,..,367,105,469,13,487,..,1952,295,2244,41,2285,..,169,9,177,5411,5591,55834,2121,303,2421,5450,63708,55157,..,..,..,..,55157,..,132,0,132,0,137,..,13,3,15,0,15,..,23,0,23,0,23,..,28,8,37,0,37,..,82,67,149,3,147,..,3,9,7,0,7,..,116,80,196,3,194,..,20,4,23,0,21,..,49,0,48,0,48,..,37,3,40,4,42,..,117,6,127,3,129,..,8,0,15,0,15,..,8,3,9,0,9,..,48,0,48,0,45,..,62,13,77,0,78,..,15,0,15,0,15,..,5,0,8,0,8,..,33,3,43,0,43,..,172,26,198,5,202,..,169,41,214,3,219,..,12,4,18,0,18,..,33,21,54
