SA4_CODE_2016,Neg_Nil_inc_fam_households,Neg_Nil_inc_Non_fam_househlds,Negative_Nil_income_Tot,HI_1_149_Family_households,HI_1_149_Non_family_hseholds,HI_1_149_Tot,HI_150_299_Family_households,HI_150_299_Non_fam_househlds,HI_150_299_Tot,HI_300_399_Family_households,HI_300_399_Non_fam_househlds,HI_300_399_Tot,HI_400_499_Family_households,HI_400_499_Non_fam_househlds,HI_400_499_Tot,HI_500_649_Family_households,HI_500_649_Non_fam_househlds,HI_500_649_Tot,HI_650_799_Family_households,HI_650_799_Non_fam_househlds,HI_650_799_Tot,HI_800_999_Fam_households,HI_800_999_Non_fam_hsehlds,HI_800_999_Tot,HI_1000_1249_Fam_households,HI_1000_1249_Non_fam_hsehlds,HI_1000_1249_Tot,HI_1250_1499_Fam_households,HI_1250_1499_Non_fam_hsehlds,HI_1250_1499_Tot,HI_1500_1749_Fam_households,HI_1500_1749_Non_fam_hsehlds,HI_1500_1749_Tot,HI_1750_1999_Fam_households,HI_1750_1999_Non_fam_hsehlds,HI_1750_1999_Tot,HI_2000_2499_Fam_households,HI_2000_2499_Non_fam_hsehlds,HI_2000_2499_Tot,HI_2500_2999_Fam_households,HI_2500_2999_Non_fam_hsehlds,HI_2500_2999_Tot,HI_3000_3499_Fam_households,HI_3000_3499_Non_fam_hsehlds,HI_3000_3499_Tot,HI_3500_3999_Fam_households,HI_3500_3999_Non_fam_hsehlds,HI_3500_3999_Tot,HI_4000_more_Fam_households,HI_4000_more_Non_fam_hsehlds,HI_4000_more_Tot,Part_inc_stated_Fam_household,Part_inc_std_Non_fam_hhds,Partial_income_stated_Tot,All_incomes_ns_Famly_househld,All_inc_ns_Non_famly_househld,All_incomes_not_stated_Tot,Tot_Family_households,Tot_Non_family_households,Tot_Tot
405,227,251,482,190,212,398,239,998,1239,255,1517,1769,1213,3449,4662,1088,1345,2437,3453,1155,4606,2392,1163,3558,2982,1074,4054,2810,603,3413,1825,418,2241,1967,288,2250,3128,299,3421,1869,45,1918,1017,18,1034,505,135,643,998,4,1005,3001,131,3133,441,754,1198,29607,13856,43454
406,143,247,392,115,169,284,226,876,1098,220,1184,1405,829,1953,2784,738,881,1619,1888,772,2661,1420,812,2228,1749,783,2526,1586,579,2172,1164,476,1642,1205,339,1547,2302,460,2767,1525,40,1563,890,31,923,503,160,665,901,25,927,2210,135,2344,562,682,1238,20184,10602,30781
407,348,499,848,312,321,637,430,1587,2016,459,2413,2877,2011,5469,7481,1877,2525,4399,5934,2074,8012,4294,2073,6370,5214,1770,6983,4896,945,5843,3295,651,3941,3256,414,3670,4983,537,5523,2690,76,2768,1335,36,1372,721,268,990,1336,38,1374,4563,258,4817,878,1301,2178,48852,23256,72101
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,397,456,860,246,227,474,360,945,1311,402,1525,1928,1389,3098,4483,1431,1596,3030,3799,1312,5114,2885,1444,4329,3504,1351,4852,3541,887,4425,2847,737,3583,3015,520,3539,5544,883,6431,3762,118,3883,2325,67,2390,1482,355,1836,2672,70,2742,6004,408,6406,674,860,1540,46278,16870,63149
502,285,303,594,171,130,300,245,562,807,267,890,1156,926,2171,3099,883,1040,1925,2710,716,3424,1726,737,2458,2150,764,2910,1874,445,2314,1355,398,1752,1371,325,1693,2715,474,3184,1827,49,1876,1102,22,1129,913,192,1111,1722,21,1740,3500,220,3728,404,586,995,26146,10051,36196
503,451,888,1338,177,339,509,213,949,1168,166,1367,1524,515,2261,2777,561,1544,2110,1213,1327,2543,1245,1608,2855,1780,1979,3760,1870,1624,3486,1588,1593,3182,1763,1322,3079,4034,2573,6604,3136,358,3492,2507,223,2729,3221,1860,5080,11037,414,11446,4681,1007,5688,335,649,988,40480,23873,64349
504,590,684,1280,288,316,600,464,1099,1566,437,1664,2099,1492,3225,4718,1543,1692,3230,3779,1533,5314,3280,1910,5190,4569,2157,6729,4634,1689,6321,4120,1401,5522,4296,1042,5338,8981,1557,10540,6271,246,6515,4033,152,4189,3019,479,3499,5252,155,5408,7468,675,8139,774,922,1692,65297,22599,87895
505,1201,1298,2496,623,607,1228,977,2109,3092,833,3239,4073,2817,6770,9592,3133,3762,6890,7480,3135,10614,6703,3732,10435,9192,4491,13680,9192,3486,12680,8105,2973,11081,8425,2353,10780,18670,3533,22199,13753,540,14289,9524,367,9890,7544,1276,8815,16192,370,16560,16325,1470,17795,1653,1754,3410,142329,47270,189599
506,1445,1645,3094,576,689,1268,1000,2265,3263,862,3103,3968,2697,6580,9277,2915,3500,6421,7115,2973,10090,6412,3731,10140,9075,4376,13449,8928,3334,12265,7822,2790,10607,7880,2135,10014,16485,3204,19694,11363,606,11971,7474,378,7854,5748,1219,6964,11085,410,11488,13428,1749,15173,1441,1692,3136,123746,46388,170129
507,994,1070,2060,476,445,917,792,1944,2743,666,2780,3444,2324,5492,7817,2414,2915,5327,5838,2304,8149,4894,2831,7728,6760,3182,9943,6499,2457,8958,5893,2164,8060,6213,1682,7894,13337,2596,15932,9946,384,10325,6688,243,6932,5555,1076,6628,11983,259,12235,13210,1093,14303,1171,1544,2714,105654,36458,142113
509,320,397,716,234,263,497,282,845,1128,272,1388,1654,1171,2969,4138,1076,1333,2405,3123,1195,4319,2274,1270,3544,2987,1265,4256,2763,781,3542,2085,595,2679,2277,510,2786,3872,650,4518,2486,85,2569,1460,24,1487,937,245,1179,1902,41,1947,4236,247,4484,665,815,1483,34422,14917,49338
510,90,129,217,61,78,139,157,295,451,142,333,471,396,296,691,310,225,534,517,258,781,586,372,958,639,536,1173,645,498,1144,648,521,1174,796,522,1322,2280,1102,3381,1714,89,1806,1420,69,1486,1414,489,1904,3079,128,3206,2169,216,2381,377,341,719,17448,6489,23938
511,262,358,625,164,169,326,239,673,917,246,982,1227,736,1746,2479,775,847,1628,1858,798,2653,1303,858,2158,1801,1006,2803,1852,776,2629,1511,720,2235,1704,584,2286,3526,930,4458,2467,101,2568,1726,55,1779,1219,326,1548,2250,85,2333,3805,289,4091,649,676,1321,28092,11980,40067
597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,341,522,863,183,350,529,424,1514,1942,479,2527,2999,1547,5187,6731,1970,2876,4848,4500,2387,6884,4048,2635,6687,5200,2630,7829,5109,1682,6789,3983,1355,5337,3864,918,4784,7263,1020,8279,4610,155,4768,2871,87,2962,1820,379,2196,3227,56,3284,5275,674,5947,695,1277,1976,57405,28216,85630
602,248,417,662,172,239,413,331,1402,1736,377,1905,2279,1410,4125,5535,1519,1942,3457,4119,1578,5700,2925,1638,4565,3666,1388,5051,3316,797,4116,2447,632,3080,2317,395,2706,3849,419,4271,2363,57,2423,1199,23,1224,699,183,881,1250,25,1281,3420,304,3729,593,898,1491,36216,18371,54587
603,72,85,154,81,62,146,98,349,445,101,505,608,479,1129,1610,407,441,848,1218,380,1601,884,387,1275,1030,302,1338,966,164,1126,714,123,834,612,86,699,965,94,1061,462,17,481,245,0,249,122,42,172,250,7,258,1047,52,1103,184,240,426,9941,4466,14412
604,173,259,434,149,175,322,247,988,1238,277,1580,1860,1262,3453,4719,1233,1456,2684,3527,1078,4603,2463,1171,3631,2960,1016,3983,2760,565,3325,1923,424,2352,1852,321,2173,2992,280,3271,1709,42,1748,869,12,877,480,136,618,791,18,806,2796,176,2970,542,792,1335,29001,13946,42950
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,160,238,401,74,87,165,132,304,443,150,658,805,408,774,1176,409,498,902,781,553,1327,866,785,1652,1338,1073,2412,1564,1001,2566,1546,891,2433,1775,808,2585,4374,1338,5710,3452,284,3734,2801,214,3020,2395,646,3040,5203,350,5549,3642,579,4224,444,447,890,31515,11527,43043
702,94,141,231,129,94,222,277,284,560,131,360,491,582,391,974,428,303,735,755,403,1159,868,501,1371,1010,621,1626,1042,579,1621,849,477,1328,907,437,1336,1876,594,2465,1425,86,1513,921,56,984,648,172,818,1130,68,1198,2136,196,2337,680,364,1044,15881,6131,22013
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,494,922,1417,239,456,701,449,1375,1826,461,2216,2675,1236,3532,4763,1381,2464,3843,2872,2516,5392,3212,3149,6361,4959,4024,8986,5597,3869,9462,5226,3767,8995,5518,2659,8179,13190,5446,18642,11353,759,12111,9127,450,9580,7630,1827,9457,17565,493,18060,9111,1377,10488,681,1045,1726,100308,42355,142664
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,4,9,15,7,8,12,10,21,26,3,25,30,21,60,78,24,43,68,50,38,84,58,34,99,98,28,127,89,20,105,67,21,88,67,16,83,124,34,156,71,4,77,42,0,42,25,10,36,59,0,59,114,3,120,24,21,42,980,383,1360
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
