SA4_CODE_2016,A55_64_SOLSE_VWW_12,A55_64_SOLSE_VWW_13,A55_64_SOLSE_VWW_14,A55_64_SOLSE_VWW_15,A55_64_SOLSE_VWW_16,A55_64_SOLSE_VWW_YNS,A55_64_SOLSE_VWW_T,A55_64_SOLSE_NWNAA_B00,A55_64_SOLSE_NWNAA_00_05,A55_64_SOLSE_NWNAA_06_10,A55_64_SOLSE_NWNAA_11,A55_64_SOLSE_NWNAA_12,A55_64_SOLSE_NWNAA_13,A55_64_SOLSE_NWNAA_14,A55_64_SOLSE_NWNAA_15,A55_64_SOLSE_NWNAA_16,A55_64_SOLSE_NWNAA_YNS,A55_64_SOLSE_NWNAA_T,A55_64_SOLSE_PinE_NS_B00,A55_64_SOLSE_PinE_NS_00_05,A55_64_SOLSE_PinE_NS_06_10,A55_64_SOLSE_PinE_NS_11,A55_64_SOLSE_PinE_NS_12,A55_64_SOLSE_PinE_NS_13,A55_64_SOLSE_PinE_NS_14,A55_64_SOLSE_PinE_NS_15,A55_64_SOLSE_PinE_NS_16,A55_64_SOLSE_PinE_NS_YNS,A55_64_SOLSE_PinE_NS_T,A55_64_SOLSE_T_B00,A55_64_SOLSE_T_00_05,A55_64_SOLSE_T_06_10,A55_64_SOLSE_T_11,A55_64_SOLSE_T_12,A55_64_SOLSE_T_13,A55_64_SOLSE_T_14,A55_64_SOLSE_T_15,A55_64_SOLSE_T_16,A55_64_SOLSE_T_YNS,A55_64_SOLSE_T_T,A55_64_L_PinE_NS_B00,A55_64_L_PinE_NS_00_05,A55_64_L_PinE_NS_06_10,A55_64_L_PinE_NS_11,A55_64_L_PinE_NS_12,A55_64_L_PinE_NS_13,A55_64_L_PinE_NS_14,A55_64_L_PinE_NS_15,A55_64_L_PinE_NS_16,A55_64_L_PinE_NS_YNS,A55_64_L_PinE_NS_T,A55_64_T_B00,A55_64_T_00_05,A55_64_T_06_10,A55_64_T_11,A55_64_T_12,A55_64_T_13,A55_64_T_14,A55_64_T_15,A55_64_T_16,A55_64_T_YNS,A55_64_T_T,A65_74_SEO_B00,A65_74_SEO_00_05,A65_74_SEO_06_10,A65_74_SEO_11,A65_74_SEO_12,A65_74_SEO_13,A65_74_SEO_14,A65_74_SEO_15,A65_74_SEO_16,A65_74_SEO_YNS,A65_74_SEO_T,A65_74_SOLSE_VWW_B00,A65_74_SOLSE_VWW_00_05,A65_74_SOLSE_VWW_06_10,A65_74_SOLSE_VWW_11,A65_74_SOLSE_VWW_12,A65_74_SOLSE_VWW_13,A65_74_SOLSE_VWW_14,A65_74_SOLSE_VWW_15,A65_74_SOLSE_VWW_16,A65_74_SOLSE_VWW_YNS,A65_74_SOLSE_VWW_T,A65_74_SOLSE_NWNAA_B00,A65_74_SOLSE_NWNAA_00_05,A65_74_SOLSE_NWNAA_06_10,A65_74_SOLSE_NWNAA_11,A65_74_SOLSE_NWNAA_12,A65_74_SOLSE_NWNAA_13,A65_74_SOLSE_NWNAA_14,A65_74_SOLSE_NWNAA_15,A65_74_SOLSE_NWNAA_16,A65_74_SOLSE_NWNAA_YNS,A65_74_SOLSE_NWNAA_T,A65_74_SOLSE_PinE_NS_B00,A65_74_SOLSE_PinE_NS_00_05,A65_74_SOLSE_PinE_NS_06_10,A65_74_SOLSE_PinE_NS_11,A65_74_SOLSE_PinE_NS_12,A65_74_SOLSE_PinE_NS_13,A65_74_SOLSE_PinE_NS_14,A65_74_SOLSE_PinE_NS_15,A65_74_SOLSE_PinE_NS_16,A65_74_SOLSE_PinE_NS_YNS,A65_74_SOLSE_PinE_NS_T,A65_74_SOLSE_T_B00,A65_74_SOLSE_T_00_05,A65_74_SOLSE_T_06_10,A65_74_SOLSE_T_06,A65_74_SOLSE_T_12,A65_74_SOLSE_T_13,A65_74_SOLSE_T_14,A65_74_SOLSE_T_15,A65_74_SOLSE_T_16,A65_74_SOLSE_T_YNS,A65_74_SOLSE_T_T,A65_74_L_PinE_NS_B00,A65_74_L_PinE_NS_00_05,A65_74_L_PinE_NS_06_10,A65_74_L_PinE_NS_11,A65_74_L_PinE_NS_12,A65_74_L_PinE_NS_13,A65_74_L_PinE_NS_14,A65_74_L_PinE_NS_15,A65_74_L_PinE_NS_16,A65_74_L_PinE_NS_YNS,A65_74_L_PinE_NS_T,A65_74_T_B00,A65_74_T_00_05,A65_74_T_06_10,A65_74_T_11,A65_74_T_12,A65_74_T_13,A65_74_T_14,A65_74_T_15,A65_74_T_16,A65_74_T_YNS,A65_74_T_T,A75_84_SEO_B00,A75_84_SEO_00_05,A75_84_SEO_06_10,A75_84_SEO_11,A75_84_SEO_12,A75_84_SEO_13,A75_84_SEO_14,A75_84_SEO_15,A75_84_SEO_16,A75_84_SEO_YNS,A75_84_SEO_T,A75_84_SOLSE_VWW_B00,A75_84_SOLSE_VWW_00_05,A75_84_SOLSE_VWW_06_10,A75_84_SOLSE_VWW_11,A75_84_SOLSE_VWW_12,A75_84_SOLSE_VWW_13,A75_84_SOLSE_VWW_14,A75_84_SOLSE_VWW_15,A75_84_SOLSE_VWW_16,A75_84_SOLSE_VWW_YNS,A75_84_SOLSE_VWW_T,A75_84_SOLSE_NWNAA_B00,A75_84_SOLSE_NWNAA_00_05,A75_84_SOLSE_NWNAA_06_10,A75_84_SOLSE_NWNAA_11,A75_84_SOLSE_NWNAA_12,A75_84_SOLSE_NWNAA_13,A75_84_SOLSE_NWNAA_14,A75_84_SOLSE_NWNAA_15,A75_84_SOLSE_NWNAA_16,A75_84_SOLSE_NWNAA_YNS,A75_84_SOLSE_NWNAA_T,A75_84_SOLSE_PinE_NS_B00,A75_84_SOLSE_PinE_NS_00_05,A75_84_SOLSE_PinE_NS_06_10,A75_84_SOLSE_PinE_NS_11,A75_84_SOLSE_PinE_NS_12,A75_84_SOLSE_PinE_NS_13,A75_84_SOLSE_PinE_NS_14,A75_84_SOLSE_PinE_NS_15,A75_84_SOLSE_PinE_NS_16,A75_84_SOLSE_PinE_NS_YNS,A75_84_SOLSE_PinE_NS_T,A75_84_SOLSE_T_B00,A75_84_SOLSE_T_00_05,A75_84_SOLSE_T_06_10,A75_84_SOLSE_T_11,A75_84_SOLSE_T_12,A75_84_SOLSE_T_13,A75_84_SOLSE_T_14,A75_84_SOLSE_T_15,A75_84_SOLSE_T_16,A75_84_SOLSE_T_YNS,A75_84_SOLSE_T_T,A75_84_L_PinE_NS_B00,A75_84_L_PinE_NS_00_05,A75_84_L_PinE_NS_06_10,A75_84_L_PinE_NS_11,A75_84_L_PinE_NS_12,A75_84_L_PinE_NS_13
206,34,39,35,42,23,184,6451,1727,204,218,51,49,63,56,74,67,156,2666,47,3,3,0,0,0,0,0,0,16,73,7382,481,395,91,83,106,91,114,93,348,9191,17,0,0,0,0,0,0,0,0,22,41,13705,720,575,165,138,165,143,166,120,526,16430,5318,104,74,12,8,8,8,15,15,136,5697,5340,97,43,14,13,23,14,16,11,158,5726,2554,117,113,19,27,22,17,28,23,126,3041,63,0,4,0,0,0,0,0,0,7,75,7959,207,160,36,41,44,35,46,35,289,8849,22,0,0,0,0,0,0,0,0,21,40,13301,316,233,49,45,52,42,60,49,443,14583,1936,26,14,3,3,3,9,0,3,75,2068,3835,23,20,3,3,0,0,3,4,106,4002,4582,133,89,7,13,3,7,4,3,142,4976,67,0,0,0,0,0,0,0,0,12,86,8491,160,104,9,17,4,6,3,7,264,9063,14,0,0,0,0,0
207,35,30,33,27,19,151,8295,1693,303,459,109,132,121,154,130,101,285,3491,56,3,5,0,0,3,0,0,0,0,63,9003,797,676,147,163,151,196,152,122,439,11849,8,0,0,0,0,0,0,0,0,9,22,13779,1075,813,170,190,169,207,174,130,579,17286,4666,74,46,7,4,7,3,14,7,87,4916,6003,113,82,14,22,15,15,26,7,138,6440,1588,152,244,54,68,58,67,68,49,133,2479,57,0,0,0,0,0,0,0,0,0,57,7640,271,326,69,87,74,80,99,61,271,8979,12,0,0,0,0,0,0,0,0,8,19,12316,347,373,75,87,82,89,111,64,370,13914,2545,38,31,9,3,3,6,3,0,85,2717,3960,37,23,0,3,6,3,5,0,122,4170,2073,126,153,24,26,21,21,15,15,106,2577,58,0,4,0,0,0,0,0,0,10,67,6086,162,181,29,33,29,26,22,15,231,6811,14,0,0,0,0,0
208,31,19,33,21,17,118,6061,704,82,156,56,53,60,42,65,50,131,1398,37,3,0,0,0,0,0,0,0,0,45,6132,335,308,89,83,80,78,91,61,249,7506,17,0,0,0,0,0,0,0,0,7,21,13305,709,528,120,116,108,105,115,80,376,15550,6958,133,114,30,23,20,13,20,7,139,7447,4627,75,49,9,17,6,7,17,8,107,4925,1111,56,106,33,25,28,25,28,17,71,1509,52,3,0,0,0,0,0,0,0,4,61,5794,130,156,43,38,35,34,39,32,185,6488,27,0,0,0,0,0,0,0,0,10,39,12777,263,278,73,64,56,39,63,38,342,13974,3341,89,69,4,10,6,6,5,9,102,3636,3078,32,12,3,0,0,4,0,0,90,3228,1728,79,62,4,17,9,12,3,3,75,1997,46,0,0,0,0,0,0,0,0,3,49,4850,120,74,9,17,8,14,9,8,165,5272,36,0,0,0,0,0
209,49,38,34,38,25,250,10093,2171,203,279,88,63,98,87,95,120,238,3434,79,5,3,3,3,0,0,0,0,21,111,11203,625,534,124,118,137,117,138,143,503,13647,16,0,0,0,0,0,0,0,0,18,32,17138,868,689,149,140,153,130,150,150,703,20277,5095,48,40,11,14,7,4,18,9,143,5389,8046,91,87,28,21,16,21,20,7,240,8578,2774,125,194,49,31,62,43,62,36,185,3561,123,0,0,0,0,0,0,0,0,13,137,10945,216,279,79,51,80,64,89,46,444,12285,19,0,0,0,0,0,0,0,0,18,36,16061,261,322,88,66,86,67,100,49,607,17710,2068,25,29,0,0,0,4,4,3,99,2229,4707,16,42,3,4,9,5,0,3,189,4980,3483,97,67,15,14,8,14,13,5,256,3971,66,0,0,0,0,0,0,0,0,19,88,8263,111,103,22,18,11,17,8,10,475,9046,23,0,0,0,0,0
210,38,37,42,36,28,257,7837,1728,269,303,79,73,113,127,90,117,169,3057,71,3,0,0,0,0,0,3,0,11,94,8614,619,514,121,105,152,163,131,144,437,10998,14,3,0,0,0,0,0,0,0,17,35,12598,794,615,134,115,166,174,134,149,602,15474,3917,44,30,14,3,13,3,3,3,123,4159,6104,63,68,18,17,15,20,17,13,230,6568,2063,144,192,51,41,53,48,31,48,138,2810,83,3,3,0,0,0,0,0,0,11,102,8252,215,261,61,58,69,72,47,63,379,9483,16,0,0,0,0,0,0,0,0,11,27,12187,262,293,79,61,82,77,51,64,517,13671,1784,15,10,3,0,3,0,3,0,81,1906,3968,17,14,0,3,4,0,0,3,143,4165,2456,72,87,20,7,27,20,18,12,200,2911,89,0,0,0,0,0,0,0,0,9,103,6512,85,100,23,13,34,20,20,16,356,7175,15,0,0,0,0,0
211,30,28,26,24,17,107,6970,1095,210,340,97,96,121,133,123,78,221,2520,42,0,0,0,3,0,0,0,0,4,52,7044,717,624,139,130,149,161,146,94,331,9539,16,0,3,0,0,0,0,0,0,7,25,16873,1084,821,167,172,176,178,167,102,573,20308,9890,114,63,9,8,3,19,11,8,251,10366,4547,114,93,18,21,17,16,15,7,95,4943,919,88,247,56,57,68,61,68,44,105,1718,33,0,0,0,0,0,0,0,0,5,37,5496,202,344,73,75,83,78,86,54,213,6704,30,0,0,0,0,0,0,0,0,10,40,15414,319,411,77,86,87,97,98,59,470,17112,5023,69,48,3,0,4,6,9,0,161,5326,2849,43,40,16,0,3,3,3,3,76,3037,931,84,96,21,15,13,20,10,5,54,1252,22,0,0,0,0,0,0,0,0,13,36,3803,128,137,35,14,18,28,16,5,141,4328,38,0,0,0,0,0
212,124,107,85,87,55,392,19055,5262,789,919,236,260,310,291,257,284,564,9171,139,14,10,0,0,0,0,0,3,14,187,21525,2088,1613,343,382,411,380,343,342,974,28417,45,3,0,0,0,0,0,0,0,21,66,32704,2773,1946,385,425,449,414,362,362,1269,41093,10606,188,143,20,25,16,16,17,11,284,11332,10979,249,259,48,66,49,45,47,34,294,12069,4570,377,533,125,137,131,126,150,138,321,6612,133,8,4,0,4,0,0,0,0,24,173,15679,633,796,177,204,181,175,196,176,640,18854,45,0,0,0,0,0,0,0,0,18,67,26335,828,943,197,231,198,191,219,185,944,30254,5578,88,87,10,11,16,11,4,3,220,6015,5833,82,126,21,12,10,11,8,8,194,6313,4265,232,258,49,39,48,29,22,23,214,5172,103,0,3,0,0,0,0,0,0,18,128,10195,317,385,70,50,53,42,34,29,429,11606,45,0,0,0,0,0
213,127,122,93,100,58,484,17271,5563,555,759,200,204,244,233,239,227,530,8750,138,11,7,0,3,0,0,0,0,17,188,20292,1488,1425,318,333,372,331,339,279,1035,26209,27,0,3,0,0,0,0,0,0,55,82,28841,1927,1738,388,387,430,378,376,295,1331,36092,7057,148,97,37,26,19,14,21,7,231,7657,10923,167,205,62,60,48,42,44,41,341,11929,4647,282,405,119,94,82,93,83,101,270,6182,146,4,7,0,0,0,0,0,3,14,178,15724,452,617,176,149,130,136,132,143,628,18289,37,5,0,0,0,0,0,0,0,31,78,22813,599,722,213,179,153,148,147,155,898,26026,2898,52,35,3,4,3,4,3,4,114,3126,5138,57,77,12,8,11,11,9,4,186,5520,4179,158,144,38,24,21,12,11,20,209,4817,79,0,0,0,0,0,0,0,0,16,93,9391,221,221,50,40,36,24,20,22,404,10436,28,0,0,0,0,0
214,15,10,11,13,4,59,1975,138,29,37,10,5,11,9,13,11,27,289,20,4,0,0,0,0,0,0,0,0,23,1817,151,113,36,21,16,17,26,10,83,2290,10,0,0,0,0,0,0,0,0,3,14,8321,447,301,62,40,33,40,43,24,276,9580,7420,120,107,17,12,17,8,18,3,220,7940,1728,26,16,5,7,5,0,3,3,68,1855,233,15,19,5,3,6,8,6,3,16,319,23,0,0,0,0,0,0,0,0,4,30,1986,40,39,12,12,11,12,5,6,83,2204,24,0,0,0,0,0,0,0,0,5,28,9429,162,147,31,21,22,18,31,9,306,10176,4303,79,49,9,5,5,7,8,3,164,4628,1292,4,8,0,3,0,0,0,0,41,1344,262,21,15,3,0,0,3,0,0,22,328,24,0,0,0,0,0,0,0,0,3,27,1579,19,18,6,3,0,7,0,0,64,1706,23,0,0,0,0,0
215,10,3,3,6,7,17,473,86,16,34,8,21,9,6,8,6,20,214,7,0,3,0,0,0,0,0,0,0,10,453,56,64,16,22,11,8,17,8,38,691,0,0,0,0,0,0,0,0,0,35,37,1474,84,88,15,30,16,17,19,8,114,1868,1248,23,9,4,0,3,5,0,0,58,1348,472,7,15,0,0,3,3,0,4,21,520,102,4,9,0,10,0,4,0,8,15,159,6,0,0,0,0,0,0,0,0,0,5,581,17,21,0,12,4,7,0,8,41,688,3,0,0,0,0,0,0,0,0,25,26,1827,42,31,7,15,3,13,0,13,123,2063,578,10,0,0,0,0,0,0,0,30,620,345,3,3,0,0,0,0,0,0,19,370,138,0,0,3,0,0,0,0,0,14,154,4,0,0,0,0,0,0,0,0,0,4,489,8,3,3,0,0,0,0,0,32,531,10,0,0,0,0,0
216,5,3,3,4,5,24,473,70,25,26,7,9,13,8,3,12,9,188,5,0,4,0,0,0,0,0,0,3,8,441,61,64,11,14,16,8,12,12,30,669,7,0,0,0,0,0,0,0,0,3,9,1498,113,102,18,15,19,9,18,19,79,1896,1436,23,23,3,0,0,0,4,0,65,1554,460,7,3,0,4,0,0,0,0,13,489,97,16,10,3,0,13,5,0,9,16,173,14,0,0,0,0,0,0,0,0,7,16,573,19,16,3,3,17,5,3,9,33,678,5,0,0,0,0,0,0,0,0,3,10,2016,48,37,7,5,16,4,10,6,103,2241,650,8,4,3,0,0,0,0,0,34,700,389,0,3,0,0,0,0,0,0,17,402,149,6,5,0,0,3,3,0,0,16,178,4,0,0,0,0,0,0,0,0,3,7,539,5,8,0,0,3,3,0,0,33,592,6,0,0,0,0,0
217,3,0,3,0,4,3,174,7,5,7,0,3,0,0,0,3,0,33,0,0,0,0,0,0,0,0,0,0,0,135,23,19,4,4,3,5,0,4,6,207,0,0,0,0,0,0,0,0,0,0,5,1235,80,62,8,12,12,14,5,6,56,1490,1281,24,14,0,5,3,0,0,0,51,1378,161,4,3,0,0,0,0,3,3,6,175,6,0,0,0,3,0,0,3,3,0,14,0,0,0,0,0,0,0,0,0,0,0,173,5,3,0,3,0,0,3,3,6,199,8,0,0,0,0,0,0,0,0,0,10,1461,28,20,3,6,3,0,3,3,63,1591,679,7,5,0,0,0,0,0,0,27,729,103,3,0,0,0,0,0,0,0,3,112,15,0,0,0,0,0,0,0,0,4,18,3,0,0,0,0,0,0,0,0,0,3,117,3,0,0,0,0,0,0,0,10,128,4,0,0,0,0,0
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,0,0,0,0,0,3,38,12,3,5,0,0,0,0,0,5,5,26,0,0,0,0,0,0,0,0,0,0,0,41,3,7,0,3,0,0,0,3,11,66,0,0,0,0,0,0,0,0,0,25,25,111,8,13,0,3,3,0,0,3,40,182,83,3,3,0,0,0,0,4,0,6,103,20,0,0,0,0,0,0,0,0,0,20,5,0,0,0,0,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,3,3,34,0,0,0,0,0,0,0,0,0,3,3,105,9,3,0,0,0,0,4,3,13,136,24,0,0,0,0,0,0,0,0,4,25,5,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
301,16,9,7,5,0,25,1422,117,11,15,3,12,12,0,4,9,19,210,7,0,3,0,0,0,0,0,0,0,9,1215,159,127,23,28,15,7,13,8,47,1644,7,0,0,0,0,0,0,0,0,5,13,6116,746,504,81,87,60,30,45,30,165,7863,4430,209,183,34,20,19,13,13,7,120,5056,898,25,43,7,10,5,5,0,5,21,1028,115,10,5,0,3,3,0,5,3,15,159,6,0,0,0,0,0,0,0,0,0,9,1024,31,48,11,9,12,4,5,9,33,1191,8,0,0,0,0,0,0,0,0,5,19,5469,241,236,44,28,32,25,22,13,159,6268,2168,108,79,13,9,10,5,9,0,82,2466,517,14,11,0,0,4,3,0,0,16,564,132,11,7,0,0,3,3,0,3,13,173,10,0,0,0,0,0,0,0,0,0,16,653,26,18,0,0,3,5,0,3,30,745,16,0,0,0,0,0
302,15,12,14,13,7,56,1858,183,27,53,14,9,28,18,26,39,46,441,16,0,0,0,0,0,0,0,0,0,20,1586,203,221,24,26,36,26,47,47,103,2322,0,0,0,0,0,0,0,0,0,8,8,4498,443,394,60,46,55,39,57,58,176,5818,2457,80,45,14,12,10,5,10,0,75,2703,1046,39,29,8,3,4,8,9,6,23,1171,173,25,39,12,3,11,7,4,7,27,309,12,0,0,0,0,0,0,0,0,3,18,1235,61,65,14,9,18,12,9,16,56,1497,3,0,0,0,0,0,0,0,0,5,13,3697,143,118,27,22,24,20,18,17,135,4218,1257,35,16,4,9,0,3,0,0,47,1381,635,16,9,0,0,3,3,3,0,21,685,232,14,8,3,0,3,5,0,0,13,282,10,0,0,0,0,0,0,0,0,0,8,869,24,18,8,0,3,8,3,0,37,979,5,0,0,0,0,0
303,40,54,26,26,25,88,5724,1398,348,324,82,95,137,121,137,80,292,3020,28,11,7,3,0,0,0,0,0,7,51,5951,943,640,138,141,184,155,158,108,387,8796,10,0,0,0,0,0,0,0,0,7,18,10203,1248,874,168,169,205,175,176,110,474,13795,3551,110,61,12,9,14,11,14,5,78,3846,2805,115,95,18,21,13,14,20,12,70,3184,1123,141,202,36,51,45,42,53,32,106,1844,34,4,0,0,0,0,0,0,0,5,41,3960,260,303,54,77,55,59,74,49,179,5071,9,0,0,0,0,0,0,0,0,6,18,7524,370,364,69,83,66,66,88,50,264,8942,1692,33,24,6,4,5,3,3,0,96,1869,1214,32,30,4,0,5,3,3,0,47,1343,831,101,77,5,10,8,8,11,8,51,1111,11,0,0,0,0,0,0,0,0,3,16,2054,132,112,11,9,14,18,11,12,105,2470,19,0,0,0,0,0
304,13,9,6,6,5,25,1992,222,16,21,3,5,9,9,11,17,17,341,13,0,0,0,0,0,0,0,0,0,14,1870,185,139,15,19,21,16,17,21,49,2345,0,0,0,0,0,0,0,0,0,0,0,5166,574,342,40,50,34,30,29,30,116,6408,2906,107,58,17,17,10,6,10,6,49,3182,1001,29,30,10,4,3,3,4,4,13,1105,162,21,30,12,14,9,9,5,3,18,287,13,0,0,0,0,0,0,0,0,0,10,1173,48,63,17,22,18,11,11,8,35,1403,8,0,0,0,0,0,0,0,0,3,9,4093,156,119,30,35,22,22,21,12,84,4597,1249,39,41,4,6,3,3,3,3,61,1412,402,14,15,0,8,4,4,3,5,22,462,126,11,11,0,8,4,0,3,0,5,181,5,0,0,0,0,0,0,0,0,0,5,531,22,27,3,13,7,4,3,6,30,647,10,3,0,0,0,0
305,15,16,14,14,18,36,1456,176,37,25,10,12,11,20,23,26,34,373,4,0,0,0,0,0,0,0,0,0,14,1328,141,116,21,29,32,36,37,44,75,1847,3,0,0,0,0,0,0,0,0,3,5,4657,384,296,64,62,71,59,72,59,150,5878,2398,79,60,15,9,3,9,11,11,43,2632,838,15,13,8,0,3,3,7,5,20,921,228,21,17,4,6,6,6,12,14,34,330,6,0,0,0,0,0,0,0,0,4,12,1071,34,31,11,4,7,11,21,17,59,1266,4,0,0,0,0,0,0,0,0,3,6,3465,112,92,24,13,14,17,34,30,104,3906,812,20,14,3,8,0,3,4,0,41,906,549,3,3,0,0,0,0,0,0,18,580,276,9,9,0,0,0,0,3,4,27,324,7,0,0,0,0,0,0,0,0,7,8,832,17,17,0,0,0,4,3,4,43,915,0,0,0,0,0,0
306,11,13,11,9,11,42,1513,119,18,34,21,17,17,19,7,14,28,292,21,0,0,0,0,0,0,0,0,3,25,1292,146,142,31,24,36,29,17,28,76,1825,9,0,0,0,0,0,0,0,0,6,20,5802,449,365,69,52,50,45,37,42,239,7149,4101,142,85,13,8,13,10,10,6,124,4516,1028,29,29,3,8,3,3,3,3,33,1141,137,4,21,5,3,7,8,11,3,10,219,20,0,0,0,0,0,0,0,0,3,24,1189,37,48,10,6,11,13,17,6,49,1385,14,0,0,0,0,0,0,0,0,3,23,5309,176,131,25,22,27,22,29,19,177,5927,1675,42,48,3,0,4,3,3,0,66,1844,708,14,6,0,0,0,0,3,4,19,755,229,10,6,4,0,0,0,0,0,16,275,9,0,0,0,0,0,0,0,0,0,10,951,22,11,9,0,3,0,3,0,36,1043,13,0,0,0,0,0
307,3,3,3,0,0,15,264,10,3,0,0,0,0,0,4,3,3,28,3,0,0,0,0,0,0,0,0,0,7,185,34,30,11,3,3,3,4,3,22,299,3,0,0,0,0,0,0,0,0,0,5,1294,109,75,16,9,8,4,14,4,76,1616,1303,25,18,3,3,3,3,3,0,49,1400,192,7,4,0,0,0,0,0,0,6,209,21,0,3,0,0,0,0,0,5,7,34,0,0,0,0,0,0,0,0,0,0,0,215,9,3,0,0,0,0,0,5,16,244,3,0,0,0,0,0,0,0,0,4,7,1518,26,24,4,3,3,3,3,5,69,1655,569,11,4,3,0,0,0,0,0,27,611,147,0,0,0,0,0,0,0,0,5,157,42,3,0,0,0,0,0,0,0,3,55,3,0,0,0,0,0,0,0,0,0,3,195,3,3,0,0,0,0,0,0,10,208,4,0,0,0,0,0
308,9,11,8,5,9,22,527,31,7,10,4,6,9,7,5,8,12,92,5,0,0,0,0,0,0,0,0,0,3,349,76,90,16,12,14,8,9,14,33,627,5,0,0,0,0,0,0,0,0,3,11,2558,235,272,56,65,31,30,26,18,118,3416,1843,49,44,11,3,6,3,3,5,61,2025,236,3,18,0,4,4,0,3,0,8,295,15,3,3,0,6,0,0,0,7,9,42,3,0,0,0,0,0,0,0,0,0,3,253,7,18,3,9,6,3,9,3,22,341,11,0,0,0,0,0,0,0,0,3,10,2102,53,62,9,18,18,8,11,8,84,2376,771,19,13,0,4,3,0,0,0,49,861,129,3,0,0,0,0,0,0,0,12,147,17,3,0,0,0,0,0,0,0,4,30,0,0,0,0,0,0,0,0,0,0,0,153,3,4,0,0,0,0,0,0,15,179,0,0,0,0,0,0
309,36,40,39,41,12,104,4733,495,134,122,38,33,40,48,46,33,79,1070,35,8,3,0,0,0,0,0,0,11,53,4165,606,434,86,71,78,89,86,46,190,5849,17,3,3,0,0,0,0,0,0,15,43,16412,2206,1653,281,217,217,205,174,95,575,22035,12682,788,632,96,89,83,76,53,43,359,14906,3045,163,100,17,14,16,12,17,8,68,3468,504,75,87,18,24,20,17,34,24,53,857,40,0,0,0,0,0,0,0,0,7,44,3597,238,189,32,33,40,30,56,28,128,4364,29,0,0,0,0,0,0,0,0,16,42,16299,1028,823,127,124,120,110,109,69,501,19316,6212,377,259,26,36,30,27,21,21,325,7332,1773,48,39,4,0,10,0,3,9,76,1961,468,53,28,9,7,8,10,6,3,34,628,27,0,0,0,3,0,0,0,0,0,33,2269,100,72,13,7,17,8,11,10,108,2618,37,3,0,0,0,0
310,16,36,19,20,9,53,2622,1028,93,106,20,31,24,22,34,16,75,1446,27,0,3,0,0,3,0,0,0,5,37,3036,335,306,55,57,62,45,56,33,126,4109,5,0,0,0,0,0,0,0,0,56,65,7519,673,539,99,81,81,61,75,43,309,9482,4083,102,92,12,12,9,11,16,8,112,4459,1060,62,46,14,6,4,10,6,3,28,1236,564,30,49,12,14,18,11,9,15,31,749,23,0,3,0,0,0,0,0,0,3,22,1643,95,96,25,21,22,21,20,20,59,2008,20,0,0,0,0,0,0,0,0,23,42,5747,197,185,39,27,30,25,29,26,196,6515,1983,47,33,5,4,0,0,3,0,62,2143,514,15,12,0,6,0,3,0,0,12,567,359,34,20,0,7,3,3,5,0,11,456,3,0,0,0,0,0,0,0,0,0,3,879,55,32,3,11,5,13,5,0,22,1029,13,0,0,0,0,0
311,29,30,22,17,13,78,3197,563,118,146,27,21,63,25,38,28,58,1088,19,3,3,0,0,0,0,0,0,3,35,3008,447,385,63,46,94,45,59,40,138,4318,17,0,0,0,0,0,0,0,0,4,21,9509,926,754,111,99,141,73,85,49,347,12098,5890,164,128,24,23,16,14,9,5,180,6460,1526,91,62,10,13,7,12,7,3,44,1774,408,49,82,14,16,21,15,5,18,23,649,17,0,0,0,0,0,0,0,0,3,23,1956,139,144,27,27,29,26,12,24,68,2443,21,0,0,0,0,0,0,0,0,3,29,7867,304,274,58,44,41,39,21,33,253,8935,2485,95,31,7,6,3,3,7,5,99,2729,676,17,24,0,3,5,4,0,0,37,761,336,23,25,3,3,11,4,9,6,27,438,18,0,0,0,0,0,0,0,0,3,23,1031,43,49,4,10,11,5,9,6,64,1227,19,0,0,0,0,0
