SA4_CODE_2016,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
111,61743,43541,43285,42190,44169,42396,33798,19734,9439,340292,57,84,49,52,46,49,51,43,23,449,1297,2291,2043,1453,1388,1364,1055,657,399,11960,7,36,58,70,72,70,37,12,0,368,39,88,80,88,117,123,81,27,3,645,4,12,15,15,19,20,29,3,0,114,9,24,21,25,26,34,21,7,3,162,0,7,5,3,4,16,21,10,0,63,0,4,11,3,3,8,0,0,0,33,4,9,14,9,12,30,15,3,0,95,0,0,0,0,0,0,0,0,0,0,1371,2473,2241,1664,1637,1659,1263,726,408,13454,1427,2559,2294,1713,1685,1709,1316,770,425,13899,63169,46101,45584,43904,45852,44104,35113,20501,9869,354190
112,39984,22866,20640,26378,31285,34900,27403,15747,7648,226862,76,50,52,30,52,69,49,46,22,454,790,1099,1142,916,1033,1446,1459,671,293,8843,115,78,140,156,170,450,938,394,63,2510,281,468,526,411,474,649,507,142,34,3488,24,17,23,15,44,78,187,84,15,487,13,17,21,18,26,44,32,9,3,184,3,8,15,8,35,66,122,57,16,328,5,10,7,6,3,4,8,0,0,48,3,12,7,10,15,36,54,19,5,167,0,0,0,0,0,0,0,0,0,0,1239,1705,1881,1548,1795,2777,3296,1381,423,16051,1322,1762,1940,1575,1848,2847,3343,1424,441,16508,41303,24626,22579,27958,33136,37748,30750,17176,8092,243365
113,30251,18252,17814,17281,18820,18467,13631,8386,3714,146622,36,53,48,22,33,38,21,27,21,295,645,1772,1030,620,606,667,475,263,171,6254,36,307,155,110,139,123,129,44,7,1044,45,235,135,86,74,79,43,13,0,712,7,56,49,22,20,29,31,3,0,220,7,38,26,14,7,9,14,3,0,117,6,34,9,3,15,21,25,3,0,122,4,24,14,4,8,0,0,0,0,53,12,62,46,34,39,30,19,8,0,251,0,0,0,0,0,0,0,0,0,0,767,2530,1456,893,913,963,742,344,184,8777,795,2584,1501,912,943,1004,765,372,197,9069,31050,20834,19321,18193,19758,19470,14396,8753,3916,155695
114,23972,13698,12260,14267,17629,20231,20236,11266,4365,137932,31,37,27,20,32,27,33,23,15,239,616,878,783,639,692,873,737,336,181,5736,20,23,49,34,52,68,84,39,0,361,34,35,43,31,41,47,37,3,0,277,4,4,9,5,8,11,12,7,0,51,4,3,25,13,14,11,3,6,0,86,0,0,0,0,13,23,22,6,0,65,11,0,0,3,3,0,0,0,0,21,15,20,20,23,39,69,38,12,0,254,0,0,0,0,0,0,0,0,0,0,700,968,931,753,861,1106,926,406,192,6842,734,1004,963,767,891,1129,964,426,205,7081,24705,14707,13217,15041,18515,21364,21204,11699,4568,145015
115,46368,29889,21985,31346,32910,26919,19149,8542,3822,220937,16,24,10,9,16,18,20,8,12,129,427,610,752,405,448,407,442,274,141,3910,6,15,56,43,41,39,38,5,5,249,16,24,31,49,48,53,54,8,3,279,3,3,13,3,8,16,11,0,0,53,3,3,13,13,10,7,13,3,0,69,0,3,0,3,12,9,10,11,0,47,0,0,0,0,3,0,0,0,0,7,3,5,8,3,11,3,4,0,0,39,0,0,0,0,0,0,0,0,0,0,460,667,873,514,581,540,561,300,149,4650,475,688,886,523,603,561,585,311,158,4779,46848,30583,22868,31874,33505,27477,19726,8856,3982,225722
116,76146,44988,51028,50683,41323,33024,20959,9338,3419,330910,93,76,72,67,46,45,34,22,7,456,926,1081,1294,832,680,545,456,275,131,6222,11,10,37,37,73,32,18,6,0,220,17,27,49,68,42,42,34,6,0,295,9,11,14,10,17,9,7,3,0,79,7,6,22,12,10,11,10,0,0,80,0,0,4,3,5,8,16,0,0,37,0,3,0,0,0,0,3,0,0,9,3,9,18,10,7,3,3,0,0,51,0,0,0,0,3,0,0,0,0,3,975,1143,1444,974,840,647,544,291,135,6989,1062,1220,1515,1045,894,691,573,314,135,7446,77208,46199,52544,51728,42218,33711,21539,9651,3554,338352
117,29609,48106,87904,49767,33750,24963,16322,8597,3223,302251,19,156,97,47,43,24,24,18,6,435,629,2917,3969,2373,2483,2016,1348,618,277,16631,60,334,1069,1415,1504,761,243,49,10,5432,107,407,778,784,950,602,283,74,8,3992,16,93,204,199,258,194,140,37,0,1140,129,186,319,353,389,232,95,30,0,1725,9,19,53,60,83,94,54,9,0,381,3,34,40,25,43,22,11,0,0,175,21,108,196,197,204,114,89,24,3,958,0,3,0,0,4,0,0,0,0,9,974,4110,6626,5406,5906,4037,2253,844,290,30443,991,4261,6722,5458,5949,4059,2273,861,297,30883,30598,52372,94624,55224,39700,29021,18603,9460,3523,333130
118,39740,33791,50534,39961,31615,24072,19192,11213,6009,256125,35,56,52,29,20,19,21,18,14,256,753,1364,1567,981,794,811,593,387,290,7540,16,58,130,89,117,66,70,22,3,572,13,80,88,90,98,93,73,23,7,565,10,24,26,28,25,28,27,7,0,176,7,15,60,28,26,46,30,10,3,223,0,16,7,4,4,14,21,3,3,70,0,3,6,10,6,6,0,0,0,36,5,53,32,27,31,33,19,18,0,222,0,0,0,0,0,0,0,0,0,0,814,1617,1914,1258,1103,1085,838,477,306,9409,843,1678,1963,1286,1118,1103,859,491,322,9661,40585,35470,52496,41248,32734,25178,20053,11702,6331,265790
119,105383,73876,91649,75559,69892,59231,41070,26229,12737,555630,109,100,135,74,86,76,75,59,35,750,1434,1585,2590,1568,1394,1286,1061,824,531,12276,18,27,89,65,76,55,39,13,9,383,14,46,79,65,109,65,49,12,8,441,13,8,36,21,21,26,28,0,0,151,9,14,37,20,28,22,8,8,3,138,0,3,5,12,15,7,6,3,0,55,0,3,10,5,3,5,0,0,0,27,7,21,33,41,16,19,8,3,0,148,0,0,0,0,0,0,0,0,0,0,1493,1714,2871,1795,1659,1482,1195,861,549,13617,1600,1813,3009,1873,1749,1562,1271,920,582,14369,106975,75690,94659,77426,71646,60790,42340,27142,13318,569998
120,45399,35267,54630,43328,37262,29163,20026,11836,5814,282737,12,18,43,22,33,20,21,22,13,198,570,925,1416,885,785,700,594,430,299,6597,5,30,50,32,29,29,28,8,3,222,8,26,44,33,31,51,47,6,4,254,0,7,20,3,11,16,9,7,4,79,3,10,10,16,15,13,10,11,0,99,0,4,5,0,3,13,14,8,0,49,0,3,3,4,0,0,0,0,0,16,5,20,26,10,8,19,20,12,0,117,0,0,0,0,3,0,0,0,0,0,588,1029,1576,986,894,845,722,478,309,7431,603,1044,1623,1011,920,866,742,497,317,7630,46002,36313,56249,44341,38186,30033,20770,12331,6135,290369
121,73654,44003,54336,60800,55198,42408,32154,18045,9556,390159,25,44,30,22,24,37,24,25,25,262,1002,1343,1736,1156,1081,1129,1107,751,663,9979,25,51,94,127,121,100,71,31,11,637,34,67,102,135,141,136,133,36,9,789,9,5,16,35,42,34,27,7,3,175,4,17,56,40,36,56,26,11,3,249,0,6,4,7,13,24,21,7,3,84,3,13,4,5,4,3,0,0,0,42,5,32,32,31,21,31,26,10,7,186,0,0,0,0,0,0,0,0,0,0,1088,1531,2049,1531,1464,1506,1414,850,698,12136,1111,1580,2078,1559,1487,1547,1443,871,723,12405,74765,45585,56421,62350,56685,43958,33596,18919,10280,402560
122,48843,25908,28058,36772,35924,26852,20930,12354,6618,242261,19,20,33,16,28,30,14,17,15,189,627,695,941,674,607,598,487,298,199,5128,17,24,52,55,37,46,29,14,3,285,9,32,37,54,78,55,54,28,10,355,0,18,13,8,27,17,14,6,0,94,4,23,16,21,16,20,17,9,0,129,3,4,9,3,3,10,6,0,0,42,3,0,0,7,3,3,3,0,0,19,0,3,6,10,4,20,9,0,6,69,0,0,0,0,0,0,0,0,0,4,674,799,1077,832,778,763,628,361,216,6119,691,816,1107,852,803,784,643,371,235,6305,49532,26730,29164,37623,36730,27638,21572,12729,6849,248564
123,56862,34494,35514,35323,32720,28752,18854,7948,3015,253476,75,69,27,31,22,23,20,18,8,296,852,1220,1217,811,638,613,487,293,157,6284,15,6,32,19,33,13,9,8,0,147,21,36,35,31,49,56,23,12,0,251,0,4,10,5,14,9,7,3,0,53,4,8,3,9,18,18,7,0,0,62,3,0,3,7,3,5,3,0,0,22,4,3,7,0,0,0,0,0,0,22,0,14,8,11,7,6,0,0,0,36,0,0,0,0,0,0,0,0,0,0,892,1298,1313,887,760,717,535,318,163,6885,971,1359,1345,918,784,740,557,339,171,7181,57828,35856,36856,36246,33505,29493,19410,8284,3183,260658
124,60831,38741,40249,40026,38963,36212,24991,11190,4315,295519,56,60,34,38,33,26,30,19,10,318,1069,1556,1517,1001,880,889,809,440,226,8392,28,21,47,46,52,50,23,16,0,275,56,67,85,62,69,86,72,21,9,511,0,10,21,19,16,25,0,0,0,84,6,5,29,19,16,12,5,8,0,100,3,0,5,3,3,14,13,3,0,41,0,7,8,4,0,0,3,0,0,27,0,21,14,8,13,14,6,4,0,93,0,0,0,0,0,0,0,0,0,3,1157,1688,1724,1160,1057,1092,931,484,237,9523,1215,1748,1761,1196,1095,1114,958,503,250,9839,62049,40494,42006,41226,40056,37326,25948,11689,4566,305356
125,87233,55330,85301,64695,50960,42050,27668,15738,7168,436150,106,75,116,79,55,38,31,32,10,551,1306,1506,2327,1592,1221,1098,778,493,304,10624,26,94,173,233,226,111,40,6,4,914,22,82,125,133,162,90,35,19,3,667,4,28,32,37,70,48,10,3,3,238,6,35,81,43,75,40,19,0,0,297,0,3,11,14,15,8,6,0,0,55,10,3,5,15,4,4,0,0,0,39,7,72,41,35,23,24,5,3,0,221,0,0,0,0,0,0,0,0,0,0,1380,1817,2790,2104,1795,1418,894,531,318,13045,1489,1893,2908,2177,1853,1460,931,562,325,13595,88716,57228,88208,66878,52812,43507,28596,16299,7493,449746
126,30451,24338,27789,25129,22922,19634,13308,8257,4668,176505,14,24,18,22,15,16,18,12,13,150,260,600,798,422,420,440,365,231,169,3701,18,32,76,118,111,63,26,6,0,452,9,28,66,58,88,52,25,6,0,343,0,8,7,21,14,10,15,8,0,90,5,6,31,12,29,26,9,0,0,117,0,0,4,6,5,8,3,4,0,36,0,8,0,3,3,0,0,0,0,13,4,19,19,18,17,28,17,3,5,122,0,0,0,0,0,0,0,0,0,0,298,691,1007,658,690,630,459,262,176,4874,313,722,1025,679,707,644,475,274,192,5028,30766,25063,28819,25808,23629,20282,13779,8529,4858,181530
127,83926,57352,55881,53751,52926,44355,26994,14360,5285,394836,107,98,83,51,70,53,44,12,11,526,1255,1316,1851,1217,1048,918,618,492,235,8948,20,24,72,52,32,38,29,13,0,280,17,53,89,44,43,48,24,7,7,323,5,26,16,11,9,7,3,3,0,71,11,10,35,19,13,9,3,0,0,105,0,6,3,3,3,5,0,3,0,31,0,22,16,5,3,0,0,0,0,51,3,9,19,15,10,9,3,3,0,72,0,0,0,0,0,0,0,4,0,3,1314,1465,2089,1359,1160,1034,685,526,242,9891,1422,1568,2174,1414,1231,1086,728,538,253,10418,85353,58920,58057,55171,54160,45441,27725,14896,5542,405250
