SA4_CODE_2016,C15_17F_EO_M_O_E_T,C15_17F_EO_M_LPENS,C15_17F_EO_M_T,C15_17F_O_EVWW_M_EO,C15_17F_O_EVWW_M_O_EVWW,C15_17F_O_EVWW_M_O_ENWNA,C15_17F_O_EVWW_M_O_PENS,C15_17F_O_EVWW_M_O_E_T,C15_17F_O_EVWW_M_LPENS,C15_17F_O_EVWW_M_T,C15_17F_O_ENWNA_M_EO,C15_17F_O_ENWNA_M_O_EVWW,C15_17F_O_ENWNA_M_O_ENWNA,C15_17F_O_ENWNA_M_O_PENS,C15_17F_O_ENWNA_M_O_E_T,C15_17F_O_ENWNA_M_LPENS,C15_17F_O_ENWNA_M_T,C15_17F_O_PENS_M_EO,C15_17F_O_PENS_M_O_EVWW,C15_17F_O_PENS_M_O_ENWNA,C15_17F_O_PENS_M_O_PENS,C15_17F_O_PENS_M_O_E_T,C15_17F_O_PENS_M_LPENS,C15_17F_O_PENS_M_T,C15_17F_O_E_T_M_EO,C15_17F_O_E_T_M_O_EVWW,C15_17F_O_E_T_M_O_ENWNA,C15_17F_O_E_T_M_O_PENS,C15_17F_O_E_T_M_O_E_T,C15_17F_O_E_T_M_LPENS,C15_17F_O_E_T_M_T,C15_17F_LPENS_M_EO,C15_17F_LPENS_M_O_EVWW,C15_17F_LPENS_M_O_ENWNA,C15_17F_LPENS_M_O_PENS,C15_17F_LPENS_M_O_E_T,C15_17F_LPENS_M_LPENS,C15_17F_LPENS_M_T,C15_17F_T_M_EO,C15_17F_T_M_O_EVWW,C15_17F_T_M_O_ENWNA,C15_17F_T_M_O_PENS,C15_17F_T_M_O_E_T,C15_17F_T_M_LPENS,C15_17F_T_M_T,C18_20F_EO_M_EO,C18_20F_EO_M_O_EVWW,C18_20F_EO_M_O_ENWNA,C18_20F_EO_M_O_PENS,C18_20F_EO_M_O_E_T,C18_20F_EO_M_LPENS,C18_20F_EO_M_T,C18_20F_O_EVWW_M_EO,C18_20F_O_EVWW_M_O_EVWW,C18_20F_O_EVWW_M_O_ENWNA,C18_20F_O_EVWW_M_O_PENS,C18_20F_O_EVWW_M_O_E_T,C18_20F_O_EVWW_M_LPENS,C18_20F_O_EVWW_M_T,C18_20F_O_ENWNA_M_EO,C18_20F_O_ENWNA_M_O_EVWW,C18_20F_O_ENWNA_M_O_ENWNA,C18_20F_O_ENWNA_M_O_PENS,C18_20F_O_ENWNA_M_O_E_T,C18_20F_O_ENWNA_M_LPENS,C18_20F_O_ENWNA_M_T,C18_20F_O_PENS_M_EO,C18_20F_O_PENS_M_O_EVWW,C18_20F_O_PENS_M_O_ENWNA,C18_20F_O_PENS_M_O_PENS,C18_20F_O_PENS_M_O_E_T,C18_20F_O_PENS_M_LPENS,C18_20F_O_PENS_M_T,C18_20F_O_E_T_M_EO,C18_20F_O_E_T_M_O_EVWW,C18_20F_O_E_T_M_O_ENWNA,C18_20F_O_E_T_M_O_PENS,C18_20F_O_E_T_M_O_E_T,C18_20F_O_E_T_M_LPENS,C18_20F_O_E_T_M_T,C18_20F_LPENS_M_EO,C18_20F_LPENS_M_O_EVWW,C18_20F_LPENS_M_O_ENWNA,C18_20F_LPENS_M_O_PENS,C18_20F_LPENS_M_O_E_T,C18_20F_LPENS_M_LPENS,C18_20F_LPENS_M_T,C18_20F_T_M_EO,C18_20F_T_M_O_EVWW,C18_20F_T_M_O_ENWNA,C18_20F_T_M_O_PENS,C18_20F_T_M_O_E_T,C18_20F_T_M_LPENS,C18_20F_T_M_T,C21_24F_EO_M_EO,C21_24F_EO_M_O_EVWW,C21_24F_EO_M_O_ENWNA,C21_24F_EO_M_O_PENS,C21_24F_EO_M_O_E_T,C21_24F_EO_M_LPENS,C21_24F_EO_M_T,C21_24F_O_EVWW_M_EO,C21_24F_O_EVWW_M_O_EVWW,C21_24F_O_EVWW_M_O_ENWNA,C21_24F_O_EVWW_M_O_PENS,C21_24F_O_EVWW_M_O_E_T,C21_24F_O_EVWW_M_LPENS,C21_24F_O_EVWW_M_T,C21_24F_O_ENWNA_M_EO,C21_24F_O_ENWNA_M_O_EVWW,C21_24F_O_ENWNA_M_O_ENWNA,C21_24F_O_ENWNA_M_O_PENS,C21_24F_O_ENWNA_M_O_E_T,C21_24F_O_ENWNA_M_LPENS,C21_24F_O_ENWNA_M_T,C21_24F_O_PENS_M_EO,C21_24F_O_PENS_M_O_EVWW,C21_24F_O_PENS_M_O_ENWNA,C21_24F_O_PENS_M_O_PENS,C21_24F_O_PENS_M_O_E_T,C21_24F_O_PENS_M_LPENS,C21_24F_O_PENS_M_T,C21_24F_O_E_T_M_EO,C21_24F_O_E_T_M_O_EVWW,C21_24F_O_E_T_M_O_ENWNA,C21_24F_O_E_T_M_O_PENS,C21_24F_O_E_T_M_O_E_T,C21_24F_O_E_T_M_LPENS,C21_24F_O_E_T_M_T,C21_24F_LPENS_M_EO,C21_24F_LPENS_M_O_EVWW,C21_24F_LPENS_M_O_ENWNA,C21_24F_LPENS_M_O_PENS,C21_24F_LPENS_M_O_E_T,C21_24F_LPENS_M_LPENS,C21_24F_LPENS_M_T,C21_24F_T_M_EO,C21_24F_T_M_O_EVWW,C21_24F_T_M_O_ENWNA,C21_24F_T_M_O_PENS,C21_24F_T_M_O_E_T,C21_24F_T_M_LPENS,C21_24F_T_M_T,TCF_EO_M_EO,TCF_EO_M_O_EVWW,TCF_EO_M_O_ENWNA,TCF_EO_M_O_PENS,TCF_EO_M_O_E_T,TCF_EO_M_LPENS,TCF_EO_M_T,TCF_O_EVWW_M_EO,TCF_O_EVWW_M_O_EVWW,TCF_O_EVWW_M_O_ENWNA,TCF_O_EVWW_M_O_PENS,TCF_O_EVWW_M_O_E_T,TCF_O_EVWW_M_LPENS,TCF_O_EVWW_M_T,TCF_O_ENWNA_M_EO,TCF_O_ENWNA_M_O_EVWW,TCF_O_ENWNA_M_O_ENWNA,TCF_O_ENWNA_M_O_PENS,TCF_O_ENWNA_M_O_E_T,TCF_O_ENWNA_M_LPENS,TCF_O_ENWNA_M_T,TCF_O_PENS_M_EO,TCF_O_PENS_M_O_EVWW,TCF_O_PENS_M_O_ENWNA,TCF_O_PENS_M_O_PENS,TCF_O_PENS_M_O_E_T,TCF_O_PENS_M_LPENS,TCF_O_PENS_M_T,TCF_O_E_T_M_EO,TCF_O_E_T_M_O_EVWW,TCF_O_E_T_M_O_ENWNA,TCF_O_E_T_M_O_PENS,TCF_O_E_T_M_O_E_T,TCF_O_E_T_M_LPENS,TCF_O_E_T_M_T,TCF_LPENS_M_EO,TCF_LPENS_M_O_EVWW,TCF_LPENS_M_O_ENWNA,TCF_LPENS_M_O_PENS,TCF_LPENS_M_O_E_T,TCF_LPENS_M_LPENS,TCF_LPENS_M_T,TCF_T_M_EO,TCF_T_M_O_EVWW,TCF_T_M_O_ENWNA,TCF_T_M_O_PENS,TCF_T_M_O_E_T,TCF_T_M_LPENS,TCF_T_M_T
206,201,3,4303,343,1282,64,5,1352,0,1695,9,92,130,0,219,0,225,0,3,0,0,7,0,10,354,1375,190,5,1578,0,1926,0,0,0,0,3,0,3,4453,1573,197,9,1776,6,6231,2541,100,0,0,100,0,2642,193,879,69,3,947,0,1145,3,87,111,0,200,0,201,0,3,0,0,5,0,12,196,966,182,8,1153,0,1358,0,0,0,0,0,0,4,2735,1073,182,8,1263,3,4001,1440,61,0,0,64,0,1508,104,436,35,3,478,0,581,0,50,76,0,130,0,131,0,4,0,0,3,0,5,110,491,113,0,606,0,714,4,0,0,0,0,0,4,1552,552,114,0,670,0,2227,40258,2330,28,31,2385,37,42684,3814,13310,579,77,13972,16,17793,52,1187,789,11,1986,0,2043,22,76,13,32,116,0,142,3891,14576,1386,118,16076,17,19982,40,25,0,0,21,61,129,44194,16923,1413,148,18487,115,62794
207,236,3,5830,391,2307,183,7,2499,0,2891,5,186,257,3,445,0,453,0,6,0,4,10,0,11,400,2502,440,17,2956,0,3357,5,3,0,0,3,11,13,5997,2736,445,15,3194,14,9201,3792,143,3,0,150,0,3946,241,1788,140,4,1934,3,2173,3,168,226,0,395,0,403,0,4,0,4,9,0,10,245,1968,366,8,2336,3,2586,0,4,0,0,4,4,6,4036,2112,368,10,2487,10,6541,2272,80,0,3,83,0,2351,140,982,85,0,1068,4,1210,0,92,122,0,215,0,212,0,4,0,7,5,0,5,139,1075,206,3,1287,4,1434,0,0,0,0,0,0,4,2416,1159,205,8,1371,3,3790,39062,1819,11,19,1849,33,40950,3526,18982,1105,64,20156,10,23694,56,1341,1476,8,2829,0,2882,19,61,7,39,108,0,131,3606,20380,2593,120,23090,9,26701,26,29,0,0,36,46,110,42696,22236,2609,133,24975,95,67765
208,260,11,7314,420,1569,72,5,1645,0,2064,5,83,95,0,176,0,188,3,3,0,3,10,0,12,428,1657,166,10,1826,0,2256,7,0,0,0,0,5,9,7478,1917,166,7,2091,12,9582,4249,131,0,0,136,0,4381,215,1077,58,0,1137,0,1357,3,68,56,0,130,0,135,9,4,0,3,5,0,14,230,1155,113,5,1278,0,1501,8,0,0,0,0,3,7,4478,1285,114,5,1407,6,5890,2374,70,0,0,65,0,2440,136,601,21,0,625,0,765,0,26,38,0,68,0,69,0,0,0,0,3,0,0,141,627,64,3,698,0,835,4,0,0,0,0,0,4,2515,694,62,3,760,0,3273,55861,2460,34,23,2512,60,58434,4018,14480,445,50,14977,7,18999,34,646,457,6,1110,0,1147,30,55,9,16,75,0,106,4087,15182,909,69,16155,7,20254,54,15,3,0,16,30,102,60003,17650,944,92,18688,94,78792
209,258,12,7026,404,2873,202,15,3087,0,3488,6,329,276,3,611,0,617,3,17,0,14,33,0,37,414,3215,480,35,3731,3,4145,10,3,0,0,3,3,17,7182,3477,479,32,3995,18,11188,3689,127,3,0,131,3,3823,225,1862,133,4,2000,0,2224,3,224,241,0,471,0,470,6,9,0,8,14,0,16,231,2094,374,11,2483,0,2717,6,0,0,0,0,7,16,3926,2221,379,15,2615,11,6553,1767,75,0,0,71,4,1844,121,969,72,3,1041,0,1159,0,117,133,0,253,0,254,7,5,0,0,3,0,14,130,1090,208,4,1298,0,1424,5,0,0,0,0,0,5,1901,1162,208,6,1374,3,3272,54671,2833,33,46,2917,80,57670,4044,27540,1531,131,29206,31,33281,42,2907,1915,13,4830,10,4887,22,156,13,98,271,3,294,4106,30608,3463,239,34306,47,38461,87,28,0,0,28,107,219,58867,33465,3495,287,37249,232,96350
210,234,3,4449,281,2922,268,22,3213,0,3499,11,488,440,0,926,0,935,0,17,8,15,36,0,40,291,3429,713,34,4175,0,4468,8,4,0,0,6,11,25,4512,3658,716,43,4414,18,8944,2147,105,0,0,105,0,2250,153,1885,154,5,2045,0,2200,7,339,310,0,642,0,655,0,7,3,7,19,0,18,157,2224,464,15,2707,0,2866,7,0,0,0,0,3,9,2313,2332,464,17,2812,7,5128,994,45,0,0,43,0,1038,77,950,97,7,1055,0,1133,0,168,225,0,392,0,397,0,8,3,3,8,0,8,77,1127,328,11,1459,0,1541,3,4,0,0,4,0,4,1078,1170,323,11,1503,0,2584,33081,2232,29,29,2297,48,35424,2668,27020,2264,151,29430,41,32134,75,3778,2869,33,6680,0,6759,19,136,32,109,285,3,303,2764,30935,5170,291,36394,43,39200,59,25,3,4,34,92,192,35903,33200,5208,325,38725,187,74817
211,238,12,9776,394,1716,118,3,1840,0,2232,6,172,261,0,436,0,441,6,9,3,5,17,0,25,405,1895,383,7,2283,0,2695,13,0,0,0,0,4,17,9952,2126,386,11,2525,16,12486,5025,140,3,0,143,6,5172,203,1405,104,0,1509,0,1714,5,129,216,0,349,0,360,4,8,0,0,10,0,14,209,1542,323,3,1873,0,2084,10,0,0,0,0,7,13,5240,1680,325,3,2014,12,7266,2407,53,0,0,56,3,2464,115,742,62,7,809,0,922,3,79,126,0,206,0,208,3,3,0,5,6,0,7,122,825,183,7,1020,0,1142,0,0,0,0,0,0,3,2535,879,184,7,1074,3,3609,69799,2043,24,19,2086,84,71965,3329,15923,843,44,16807,15,20149,53,1586,1923,3,3513,0,3569,37,76,13,18,108,0,151,3422,17585,2780,70,20433,12,23867,103,21,8,0,29,64,196,73320,19646,2811,93,22544,169,96032
212,383,12,8973,544,5961,437,19,6421,4,6968,18,962,1117,3,2080,0,2095,7,45,7,20,76,0,80,564,6971,1561,42,8572,3,9141,14,3,0,0,3,12,35,9157,7343,1572,46,8963,28,18153,4024,157,0,3,164,5,4196,289,4242,352,17,4603,5,4897,3,772,889,0,1662,0,1672,0,20,3,11,28,0,30,296,5027,1244,24,6299,5,6595,8,3,0,0,8,4,16,4326,5191,1253,26,6468,11,10811,1886,85,0,0,85,5,1975,128,2224,163,7,2405,0,2530,5,409,516,0,930,0,934,0,16,3,4,21,0,21,137,2653,685,20,3357,0,3487,3,3,0,0,3,4,8,2028,2740,686,21,3444,7,5478,64964,3654,57,41,3750,79,68792,5504,57494,3197,333,61014,26,66553,147,8339,6809,74,15221,8,15374,66,359,32,135,527,0,595,5713,66189,10036,541,76766,35,82516,93,76,8,3,90,175,361,70771,69921,10109,577,80605,294,151675
213,420,10,7423,615,5201,387,36,5625,0,6238,17,735,931,13,1675,0,1692,0,32,4,20,63,0,65,631,5970,1322,69,7360,3,7991,13,4,0,0,8,9,32,7636,6385,1331,70,7787,21,15441,3353,164,8,3,167,3,3528,304,3347,267,14,3629,5,3937,12,528,743,3,1274,0,1283,3,15,0,17,30,0,38,310,3897,1015,28,4936,3,5256,8,0,0,0,0,3,9,3679,4054,1020,32,5106,10,8800,1507,70,0,0,72,3,1585,144,1684,151,4,1834,3,1977,11,300,408,0,710,0,717,0,10,5,13,23,0,24,147,1989,566,16,2568,0,2721,0,0,0,0,0,0,3,1658,2068,564,16,2644,10,4310,61179,4436,80,45,4565,103,65847,6281,56347,2901,291,59538,47,65863,144,6194,6285,60,12534,3,12685,64,324,42,199,567,3,638,6493,62863,9232,550,72642,51,79184,112,79,4,15,97,155,360,67781,67374,9315,611,77300,307,145390
214,119,4,5228,125,381,21,0,397,0,526,0,29,16,0,40,0,42,0,3,0,0,3,0,5,126,405,36,0,445,0,572,8,0,0,0,0,8,21,5237,529,42,3,570,11,5820,1992,41,3,0,46,0,2039,49,257,13,0,264,0,316,0,13,7,0,19,0,21,0,5,0,0,5,0,5,52,270,18,0,289,0,344,3,0,0,0,0,0,3,2044,312,21,3,336,0,2381,883,15,0,0,16,0,902,35,90,8,3,91,0,128,0,6,6,0,17,0,19,0,0,0,0,5,0,5,36,92,13,3,112,0,147,0,0,0,0,0,4,9,917,111,15,3,127,3,1048,40161,971,20,16,1010,68,41238,1512,3316,144,19,3476,8,4995,23,202,119,6,331,0,347,14,23,0,11,35,0,56,1545,3543,265,35,3838,7,5395,57,5,0,0,5,58,122,41766,4524,281,50,4856,131,46756
215,44,8,3057,44,153,17,0,172,0,211,0,33,36,0,66,0,67,0,0,0,0,0,0,0,44,178,51,0,230,0,272,11,0,0,0,3,4,19,3062,228,53,0,280,13,3354,601,6,0,0,6,0,615,13,26,0,0,27,0,38,0,8,17,0,23,0,21,0,0,0,0,0,0,0,11,34,19,0,49,0,64,4,0,0,0,0,0,6,617,42,18,0,63,0,678,121,0,0,0,0,0,122,3,7,0,0,7,0,12,0,3,3,0,5,0,5,0,0,0,0,0,0,0,3,9,3,0,14,0,15,0,0,0,0,0,0,0,128,13,3,0,15,0,145,19786,280,7,0,279,54,20119,395,1237,110,8,1357,0,1755,13,168,226,3,401,0,419,0,11,0,3,14,0,13,414,1419,341,11,1766,0,2183,62,10,10,0,17,62,133,20260,1701,349,11,2061,118,22440
216,51,4,2663,49,204,19,4,227,0,275,3,60,66,0,125,0,126,0,0,0,0,0,0,0,45,265,84,4,349,0,396,4,0,0,0,0,4,8,2660,319,84,4,402,9,3072,640,11,0,0,11,0,651,14,54,5,0,58,0,72,0,25,29,0,56,0,56,0,0,0,0,0,0,0,14,84,39,0,120,0,135,0,0,0,0,0,0,0,648,92,39,0,131,3,781,110,3,0,0,3,0,116,4,14,0,0,19,0,20,0,13,13,0,27,0,27,0,0,0,0,0,0,0,4,27,15,0,43,0,43,0,0,0,0,0,0,0,114,29,15,0,45,0,163,17209,309,0,3,313,45,17562,379,1827,189,24,2042,5,2425,6,434,379,0,816,0,823,3,8,3,4,17,0,18,387,2261,578,33,2873,5,3267,26,0,0,0,0,47,75,17623,2569,579,34,3180,99,20908
217,21,3,2701,29,33,0,0,33,0,62,0,0,3,0,7,0,8,0,0,0,0,0,0,0,30,34,3,0,37,0,68,8,0,0,0,0,5,15,2714,52,3,0,57,11,2786,601,4,0,0,4,0,605,4,10,0,0,10,0,9,0,0,3,0,3,0,3,0,0,0,0,0,0,0,4,10,3,0,8,0,12,4,0,0,0,0,3,3,609,14,3,0,17,7,626,143,0,0,0,0,0,143,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,148,18238,142,0,4,147,57,18437,331,476,13,0,492,0,822,8,34,28,0,66,0,73,6,4,0,4,10,0,18,347,512,49,4,567,3,908,60,0,0,0,0,45,100,18634,661,49,5,713,100,19449
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,100,8,4873,181,354,10,3,370,0,549,7,20,19,0,41,0,42,0,4,0,0,9,0,11,184,383,28,8,420,0,603,3,0,0,0,0,4,8,4945,484,32,8,523,11,5486,1749,31,3,0,34,0,1787,54,188,4,0,197,0,250,0,14,15,0,31,0,33,0,0,0,0,0,0,3,56,202,19,0,229,0,284,0,0,0,0,0,0,3,1809,236,25,0,262,0,2073,680,12,0,0,16,0,693,37,92,0,0,97,0,132,0,4,4,0,14,0,14,0,0,0,0,0,0,0,35,103,4,0,106,0,144,0,0,0,0,0,0,0,720,110,5,0,122,0,843,34434,913,14,11,936,42,35411,1416,3011,90,17,3127,7,4542,32,162,96,0,256,0,289,18,8,0,9,20,3,37,1462,3191,185,22,3402,10,4872,39,0,0,0,0,26,65,35937,4103,201,32,4331,74,40344
302,74,0,3112,166,552,18,3,574,0,739,5,47,60,0,112,0,120,3,3,0,0,3,0,8,172,606,83,3,695,0,869,3,0,0,0,0,6,10,3214,680,83,7,769,10,3988,1311,30,0,0,37,0,1348,73,337,11,0,353,0,427,3,26,42,0,68,0,72,3,3,0,0,3,0,9,81,364,55,0,420,0,497,0,0,0,0,0,3,3,1394,399,57,0,456,3,1851,602,18,0,0,18,0,616,14,133,4,0,142,0,155,0,13,31,0,44,0,46,0,0,0,0,0,0,0,16,142,39,0,186,0,200,0,0,0,0,0,0,0,621,163,39,0,199,0,820,25636,829,4,23,852,29,26517,1623,5617,216,33,5862,3,7495,27,364,355,8,722,3,756,18,21,9,11,35,0,50,1672,6001,579,48,6624,8,8307,32,9,0,0,9,55,94,27339,6838,586,64,7492,87,34915
303,158,4,4460,262,1660,126,8,1791,0,2060,17,213,296,4,515,0,527,0,9,3,3,14,0,15,279,1888,425,12,2323,0,2604,4,0,0,0,0,3,10,4579,2038,431,11,2483,11,7069,2140,72,3,0,69,0,2212,127,1105,106,3,1216,0,1344,13,175,216,4,393,0,405,3,3,0,3,11,0,12,148,1289,329,9,1625,0,1767,0,0,0,0,0,0,0,2287,1358,331,9,1695,0,3983,941,40,0,0,40,0,985,59,565,55,3,621,0,678,0,105,137,0,243,0,247,0,4,0,0,7,0,7,60,675,190,3,878,0,931,0,3,0,0,3,0,4,1005,722,190,3,918,3,1923,34045,1572,13,6,1597,28,35671,2731,16709,1117,59,17884,8,20625,86,2078,1881,15,3972,0,4061,15,61,7,33,105,0,125,2838,18843,3007,109,21958,11,24810,37,21,0,3,26,66,128,36917,20440,3024,118,23584,107,60609
304,79,3,3716,149,535,26,0,563,0,710,10,53,25,0,76,0,87,0,0,0,0,0,0,0,161,583,53,0,643,0,799,0,0,0,0,0,0,3,3795,666,53,0,722,7,4521,1924,48,0,0,48,6,1974,76,371,18,0,389,0,468,3,36,22,0,60,0,68,0,0,0,0,0,0,0,82,407,44,0,454,0,529,0,0,0,0,0,0,0,2006,456,44,0,498,6,2504,924,31,0,0,31,0,952,32,198,12,0,211,0,241,0,15,13,0,27,0,31,0,0,0,0,0,0,0,37,218,18,0,239,0,271,0,0,0,0,0,0,0,963,247,18,0,264,0,1226,27164,754,3,3,760,11,27937,1522,4989,187,24,5195,0,6712,26,442,193,4,633,0,661,17,17,0,3,13,0,32,1558,5444,380,30,5849,0,7407,7,7,0,0,7,9,28,28731,6202,378,27,6615,24,35365
305,65,0,3179,121,352,24,0,377,0,498,3,28,29,0,56,0,57,0,0,0,0,0,0,0,123,384,49,3,435,0,561,0,0,0,0,0,0,4,3240,452,49,3,504,4,3748,1837,37,0,0,36,0,1876,67,163,5,0,170,0,237,3,31,18,0,50,0,51,0,0,0,0,0,0,0,67,195,30,0,220,0,290,0,0,0,0,0,0,0,1903,229,30,3,258,0,2167,815,13,0,0,13,0,829,26,87,4,0,94,0,118,3,18,15,0,29,0,26,0,0,0,0,0,0,0,26,99,16,0,119,0,147,0,0,0,0,0,0,0,840,114,16,0,131,0,973,25985,799,4,0,804,18,26807,1554,4053,174,16,4244,6,5807,22,450,180,4,628,0,651,7,9,0,7,15,0,26,1588,4519,346,23,4892,6,6487,16,4,0,0,4,21,39,27587,5317,355,27,5696,42,33326
306,101,5,3697,220,354,9,0,371,0,589,8,35,71,0,108,0,119,7,0,0,0,3,0,12,235,396,82,0,479,0,718,3,0,0,0,0,3,12,3833,488,84,8,578,15,4427,389,11,0,0,11,3,404,24,63,0,0,62,0,92,5,13,18,0,35,0,36,0,0,0,0,0,0,0,30,75,17,0,99,0,127,0,0,0,0,0,0,0,414,90,17,0,107,4,524,163,3,0,0,3,0,163,20,31,3,0,32,0,50,0,8,10,0,18,0,18,0,0,0,0,0,0,0,20,37,14,0,51,0,74,0,0,0,0,0,0,0,181,41,14,0,52,0,234,27421,763,17,21,803,69,28286,1748,3245,175,11,3437,5,5187,47,341,451,4,796,0,847,25,19,0,32,54,0,84,1819,3607,628,51,4286,5,6116,58,4,0,0,6,70,137,29303,4374,651,73,5093,145,34541
307,10,9,2314,29,89,4,0,89,0,120,0,4,3,0,10,0,12,0,0,0,0,3,0,3,35,96,5,0,105,0,133,4,0,0,0,0,0,7,2332,104,5,0,113,9,2460,187,0,0,0,0,0,189,4,10,0,0,10,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,13,0,0,14,0,17,4,0,0,0,0,0,4,197,17,0,0,18,0,210,66,0,0,0,0,0,66,3,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,7,0,0,0,0,0,0,0,69,3,0,0,3,0,78,18716,151,0,3,158,47,18920,258,759,25,0,785,3,1046,6,45,20,0,72,0,72,5,5,0,14,20,0,31,270,812,45,21,875,3,1150,64,0,0,0,0,23,92,19050,961,45,22,1031,73,20150
308,31,7,3967,55,228,5,3,239,0,295,0,17,25,0,46,0,46,0,3,0,0,3,0,3,55,251,34,5,282,0,341,7,0,0,0,0,3,12,3994,283,34,6,319,10,4323,439,7,0,0,7,0,444,5,45,0,0,47,0,53,3,3,4,0,13,0,14,0,0,0,0,0,0,0,8,46,6,0,57,0,72,0,0,0,0,0,0,0,453,54,6,0,64,0,513,131,0,0,0,0,0,137,11,12,0,0,11,0,18,0,0,3,0,3,0,3,0,0,0,0,0,0,0,11,14,4,0,19,0,21,0,0,0,0,0,0,0,141,13,4,0,14,0,160,32810,339,5,5,345,61,33225,686,2117,68,10,2190,0,2871,21,155,189,3,347,0,367,5,18,0,4,25,0,28,709,2287,253,19,2563,0,3269,74,7,0,0,7,42,122,33602,2635,256,17,2909,103,36617
309,214,15,9544,447,1004,68,3,1077,0,1527,11,85,61,0,143,0,157,4,4,0,3,7,0,7,458,1098,126,7,1229,0,1688,10,0,0,0,0,10,24,9789,1301,137,8,1441,25,11250,2932,61,0,0,59,4,2999,158,505,34,3,542,0,693,3,62,47,0,114,0,116,0,0,0,0,0,0,4,164,566,83,3,656,0,814,0,0,0,0,0,3,3,3097,623,88,3,714,7,3815,1185,15,0,0,15,0,1202,76,212,24,0,239,0,317,3,23,31,0,55,0,63,0,0,0,0,0,0,0,74,236,58,0,300,0,374,0,0,0,0,0,0,0,1263,257,58,0,317,0,1580,71835,2124,24,15,2169,110,74113,4096,8715,502,37,9249,30,13377,92,829,458,4,1293,0,1385,26,42,0,19,57,0,86,4221,9585,961,60,10605,30,14846,81,16,0,0,16,103,196,76137,11717,987,74,12785,243,89158
310,119,13,5162,175,958,115,4,1079,0,1252,5,201,230,0,438,3,443,3,4,0,10,19,0,19,187,1161,347,18,1530,5,1720,7,0,0,0,0,7,13,5225,1281,344,26,1649,21,6894,1355,25,0,0,25,6,1381,50,439,48,0,490,0,537,5,117,141,0,266,0,275,0,3,0,3,4,0,4,55,557,193,5,759,0,818,0,3,0,0,3,0,7,1409,583,193,5,785,4,2196,507,4,0,0,4,0,513,22,199,29,0,223,0,247,0,58,102,0,161,0,162,0,0,0,0,0,0,0,22,259,127,0,390,0,411,0,0,0,0,0,0,0,532,269,127,0,394,0,929,41904,1202,19,22,1243,74,43220,1833,9053,689,56,9803,27,11659,69,1637,1541,21,3195,11,3273,24,68,3,70,145,0,170,1922,10765,2234,145,13141,36,15101,60,23,3,0,21,58,142,43884,11984,2255,163,14408,172,58460
311,155,6,5338,215,965,103,10,1076,0,1292,7,137,211,0,355,0,361,0,5,3,12,22,0,22,222,1113,317,21,1458,0,1679,9,0,0,0,0,3,11,5410,1265,327,21,1613,10,7030,1306,31,0,0,29,3,1338,71,427,43,6,474,0,540,6,71,146,0,221,0,220,0,0,3,3,3,0,3,75,492,195,5,700,0,774,0,0,0,0,0,0,0,1375,523,196,11,730,3,2113,499,10,0,0,15,3,516,31,214,23,3,242,0,275,0,43,67,0,118,0,117,0,0,0,0,3,0,3,32,262,89,0,360,0,394,3,0,0,0,0,0,3,534,272,90,0,371,3,903,41552,1500,26,11,1540,92,43189,1977,8725,709,78,9504,6,11491,56,1357,1606,31,2991,3,3045,18,72,22,65,164,0,178,2048,10159,2335,169,12662,6,14718,76,13,3,3,17,98,190,43676,11671,2371,184,14222,190,58091
