SA4_CODE_2016,Aust_BP_B_OS,Aust_FO_B_OS,Aust_MO_B_OS,Aust_Both_parents_born_Aust,Aust_Birthplace_not_stated,Aust_Tot_Resp,Aust_Abor_BP_B_OS,Aust_Abor_FO_B_OS,Aust_Abor_MO_B_OS,Aust_Abor_BP_B_Aus,Aust_Abor_BP_NS,Aust_Abor_Tot_Resp,Chinese_BP_B_OS,Chinese_FO_B_OS,Chinese_MO_B_OS,Chinese_BP_B_Aus,Chinese_BP_NS,Chinese_Tot_Resp,Croatian_BP_B_OS,Croatian_FO_B_OS,Croatian_MO_B_OS,Croatian_BP_B_Aus,Croatian_BP_NS,Croatian_Tot_Resp,Dutch_BP_B_OS,Dutch_FO_B_OS,Dutch_MO_B_OS,Dutch_BP_B_Aus,Dutch_BP_NS,Dutch_Tot_Resp,English_BP_B_OS,English_FO_B_OS,English_MO_B_OS,English_BP_B_Aus,English_BP_NS,English_Tot_Resp,Filipino_BP_B_OS,Filipino_FO_B_OS,Filipino_MO_B_OS,Filipino_BP_B_Aus,Filipino_BP_NS,Filipino_Tot_Resp,French_BP_B_OS,French_FO_B_OS,French_MO_B_OS,French_BP_B_Aus,French_BP_NS,French_Tot_Resp,German_BP_B_OS,German_FO_B_OS,German_MO_B_OS,German_BP_B_Aus,German_BP_NS,German_Tot_Resp,Greek_BP_B_OS,Greek_FO_B_OS,Greek_MO_B_OS,Greek_BP_B_Aus,Greek_BP_NS,Greek_Tot_Resp,Hungarian_BP_B_OS,Hungarian_FO_B_OS,Hungarian_MO_B_OS,Hungarian_BP_B_Aus,Hungarian_BP_NS,Hungarian_Tot_Resp,Indian_BP_B_OS,Indian_FO_B_OS,Indian_MO_B_OS,Indian_BP_B_Aus,Indian_BP_NS,Indian_Tot_Resp,Irish_BP_B_OS,Irish_FO_B_OS,Irish_MO_B_OS,Irish_BP_B_Aus,Irish_BP_NS,Irish_Tot_Resp,Italian_BP_B_OS,Italian_FO_B_OS,Italian_MO_B_OS,Italian_BP_B_Aus,Italian_BP_NS,Italian_Tot_Resp,Korean_BP_B_OS,Korean_FO_B_OS,Korean_MO_B_OS,Korean_BP_B_Aus,Korean_BP_NS,Korean_Tot_Resp,Lebanese_BP_B_OS,Lebanese_FO_B_OS,Lebanese_MO_B_OS,Lebanese_BP_B_Aus,Lebanese_BP_NS,Lebanese_Tot_Resp,Macedonian_BP_B_OS,Macdonian_FO_B_OS,Macdonian_MO_B_OS,Macdonian_BP_B_Aus,Macdonian_BP_NS,Macedonian_Tot_Resp,Maltese_BP_B_OS,Maltese_FO_B_OS,Maltese_MO_B_OS,Maltese_BP_B_Aus,Maltese_BP_NS,Maltese_Tot_Resp,Maori_BP_B_OS,Maori_FO_B_OS,Maori_MO_B_OS,Maori_BP_B_Aus,Maori_BP_NS,Maori_Tot_Resp,NZ_BP_B_OS,NZ_FO_B_OS,NZ_MO_B_OS,NZ_BP_B_Aus,NZ_BP_NS,NZ_Tot_Resp,Polish_BP_B_OS,Polish_FO_B_OS,Polish_MO_B_OS,Polish_BP_B_Aus,Polish_BP_NS,Polish_Tot_Resp,Russian_BP_B_OS,Russian_FO_B_OS,Russian_MO_B_OS,Russian_BP_B_Aus,Russian_BP_NS,Russian_Tot_Resp,Scottish_BP_B_OS,Scottish_FO_B_OS,Scottish_MO_B_OS,Scottish_BP_B_Aus,Scottish_BP_NS,Scottish_Tot_Resp,Serbian_BP_B_OS,Serbian_FO_B_OS,Serbian_MO_B_OS,Serbian_BP_B_Aus,Serbian_BP_NS,Serbian_Tot_Resp,Sth_African_BP_B_OS,Sth_African_FO_B_OS,Sth_African_MO_B_OS,Sth_Afrcan_BP_B_Aus,Sth_African_BP_NS,Sth_African_Tot_Resp,Spanish_BP_B_OS,Spanish_FO_B_OS,Spanish_MO_B_OS,Spanish_BP_B_Aus,Spanish_BP_NS,Spanish_Tot_Resp,Sri_Lankan_BP_B_OS,Sri_Lankan_FO_B_OS,Sri_Lankan_MO_B_OS,Sri_Lankan_BP_B_Aus,Sri_Lankan_BP_NS,Sri_Lankan_Tot_Resp,Turkish_BP_B_OS,Turkish_FO_B_OS,Turkish_MO_B_OS,Turkish_BP_B_Aus,Turkish_BP_NS,Turkish_Tot_Resp,Vietnamese_BP_B_OS,Vietnamese_FO_B_OS,Vietnamese_MO_B_OS,Vietnamese_BP_B_Aus,Vietnamese_BP_NS,Vietnamese_Tot_Resp,Welsh_BP_B_OS,Welsh_FO_B_OS,Welsh_MO_B_OS,Welsh_BP_B_Aus,Welsh_BP_NS,Welsh_Tot_Resp,Other_BP_B_OS,Other_FO_B_OS,Other_MO_B_OS,Other_BP_B_Aus,Other_BP_NS,Other_Tot_Resp,Ancestry_NS_BP_B_OS,Ancestry_NS_FO_B_OS,Ancestry_NS_MO_B_OS,Ancestry_NS_BP_B_Aus,Ancestry_NS_BP_NS,Ancestry_NS_Tot_Resp,Tot_P_BP_B_OS,Tot_P_FO_B_OS,Tot_P_MO_B_OS,Tot_P_BP_B_Aus,Tot_P_BP_NS,Tot_P_Tot_Resp
205,1273,8751,6167,93837,2258,112282,6,21,10,490,22,545,1381,65,87,476,27,2039,419,83,33,146,16,698,3965,1140,787,2500,101,8496,15352,8213,6160,78924,2175,110825,1038,43,255,35,25,1404,362,65,54,542,15,1034,2719,894,604,6830,187,11231,755,169,70,495,23,1504,386,72,34,159,8,663,1219,63,43,80,20,1430,3034,1860,1190,23783,509,30375,3577,1032,408,4662,150,9832,89,0,0,0,0,92,47,20,13,61,4,145,58,18,9,37,3,124,1155,269,131,844,33,2438,380,112,60,66,5,628,724,321,275,211,28,1557,997,152,82,489,29,1757,259,51,24,135,4,476,4261,2155,1660,21629,465,30173,174,24,7,45,5,251,341,61,34,47,9,489,327,52,38,214,3,640,319,49,32,37,11,451,60,19,8,17,3,104,300,11,31,4,9,357,554,160,108,680,16,1516,5892,1201,880,2674,157,10803,517,166,115,2823,19217,22841,43034,16212,11508,176504,24153,271416
206,3839,17887,13369,84099,1366,120559,31,56,18,429,4,535,58662,839,1189,1250,426,62364,2381,427,224,686,30,3737,3218,1397,883,2149,60,7714,37196,16556,11986,90325,1717,157779,3474,83,521,83,33,4193,3461,456,335,1330,47,5634,6553,1973,1420,10001,189,20129,17114,2220,1036,5070,250,25693,1319,325,192,487,22,2341,16374,440,298,233,88,17438,13066,5796,3974,50256,690,73783,23692,4881,2421,13234,453,44678,4321,27,60,72,33,4515,3376,465,298,637,63,4835,1482,222,142,451,23,2319,2206,636,432,1246,38,4559,1310,120,91,81,18,1625,3978,713,609,241,45,5593,4238,889,630,1724,59,7545,2750,263,222,508,43,3784,10713,4442,3516,32660,487,51806,1467,133,100,187,23,1912,1461,192,161,86,9,1907,3083,216,190,378,30,3897,2373,268,187,158,18,3006,2556,204,122,109,26,3020,9091,123,273,89,152,9725,1304,351,267,1628,26,3578,59193,5392,4519,6600,817,76523,2222,221,184,1487,49423,53523,263689,39672,28747,204542,55033,591679
207,2345,9868,7867,56386,859,77331,4,18,10,96,3,135,69427,873,1620,1096,472,73478,1136,167,136,354,10,1813,1958,681,376,1090,21,4117,17242,9043,6540,57892,947,91666,1709,44,258,30,21,2063,1071,213,172,667,19,2144,3118,954,684,5337,104,10194,12705,1675,916,4872,155,20320,916,139,98,260,16,1425,11338,322,246,159,82,12150,4267,2649,1935,26918,327,36097,12427,2492,1218,8185,231,24546,2630,20,68,24,13,2748,1116,195,139,310,14,1773,1070,111,105,304,11,1605,845,230,120,457,12,1667,255,52,40,15,8,365,1332,459,331,143,12,2281,1834,306,219,608,22,2992,939,91,115,163,9,1319,4404,2481,1902,19752,277,28821,574,75,35,73,3,763,1325,176,124,52,10,1685,878,69,85,185,8,1232,3211,198,164,129,25,3727,626,48,29,37,5,745,4493,97,196,45,38,4862,578,181,134,867,11,1763,27077,2513,2474,3508,242,35819,1064,115,80,887,14475,16616,173272,21559,16626,130561,17624,359644
208,3325,15814,12035,77254,1167,109595,3,14,11,140,0,167,23878,448,773,798,185,26083,1451,230,140,384,13,2222,2867,883,529,1348,39,5673,29640,12964,9473,71889,1381,125331,2189,49,359,44,29,2675,2065,300,233,921,35,3549,5349,1486,1045,6799,138,14824,12598,1630,932,4852,192,20203,1980,359,213,499,24,3069,12764,319,246,186,89,13607,8086,3686,2476,32377,486,47105,8949,2365,1188,7255,179,19942,1354,19,30,14,4,1425,825,197,80,269,14,1381,368,77,46,120,0,617,887,257,198,498,13,1853,617,98,60,41,15,828,2119,641,548,190,19,3513,6603,1099,809,1701,66,10281,6331,376,357,478,49,7588,7590,3189,2361,22886,358,36388,1149,102,63,159,13,1494,3830,434,302,113,25,4716,1308,134,111,237,16,1803,2472,261,248,177,23,3187,1043,126,66,71,9,1318,2127,54,115,25,13,2335,998,246,159,975,11,2387,35321,4635,4017,5133,328,49424,1461,252,177,1383,18656,21928,161135,30940,23022,166151,22458,403707
209,5219,14088,9466,91527,1621,121931,14,34,20,675,14,757,22885,392,601,796,181,24843,2812,376,213,750,38,4194,2244,767,476,1507,45,5039,21715,11374,8052,81289,1791,124213,4593,129,441,79,70,5315,1083,165,139,805,18,2215,3550,1210,809,7637,139,13349,15609,2368,1304,5781,348,25398,772,165,107,263,14,1321,20342,315,237,150,129,21172,5413,3469,2195,33994,561,45628,31237,6233,2889,18130,793,59282,697,18,45,5,5,777,5891,1042,444,872,107,8351,12883,1461,840,2424,196,17810,3706,927,525,2232,92,7476,824,119,95,90,14,1152,1473,583,409,237,35,2738,1840,350,254,691,29,3165,791,82,101,186,11,1181,5182,2888,2127,23130,374,33706,1583,165,85,166,17,2017,876,174,125,58,13,1243,1647,178,122,382,22,2346,4305,177,106,155,29,4773,2372,315,133,217,39,3077,8273,114,209,72,97,8777,651,246,156,932,13,1997,49564,3705,2863,4470,686,61287,2565,248,196,1951,23288,28247,214909,32839,21476,196778,29345,495353
210,5778,9352,6102,57777,1255,80258,15,22,20,317,6,378,6957,150,272,394,63,7835,2742,345,175,615,31,3910,1319,436,258,838,24,2876,15429,6982,4978,48036,1202,76620,4546,80,386,57,50,5122,617,99,69,398,18,1200,2635,721,466,4308,112,8241,7303,1172,543,2729,255,11998,536,96,56,177,9,881,15052,243,155,111,99,15651,3368,2132,1296,20373,372,27541,24107,4379,2185,12301,679,43648,310,4,26,9,0,345,9928,2113,864,1210,216,14324,1464,258,101,437,22,2282,5397,918,667,2461,86,9528,885,119,111,66,22,1202,1057,348,288,115,35,1835,1928,285,201,680,28,3117,489,50,58,97,4,694,3439,1665,1280,13345,272,20002,1017,115,64,110,18,1333,422,101,43,31,5,607,1398,126,90,245,24,1877,4224,124,86,83,21,4535,13752,1487,723,924,157,17051,4203,61,131,33,50,4481,394,116,75,512,12,1101,59064,3028,2077,2911,619,67705,2634,263,178,1354,18325,22747,180053,23605,14881,121774,23048,363371
211,3246,19784,14126,124288,2077,163532,4,33,21,340,13,412,36762,471,910,1061,272,39470,1331,270,112,407,26,2151,7297,2051,1273,4085,137,14841,35624,18332,13430,109925,2264,179574,3225,80,408,60,34,3814,1289,231,167,1014,26,2724,6947,2137,1366,10879,246,21572,4766,1050,501,2753,79,9146,1678,285,154,452,24,2596,11579,367,257,208,58,12473,7309,4260,2733,38156,595,53050,9849,3024,1366,9495,247,23979,1563,19,44,23,4,1651,792,139,86,188,10,1215,491,68,40,258,14,867,1284,468,256,917,22,2935,684,130,95,96,15,1021,1741,816,615,309,19,3503,2734,382,360,877,30,4389,960,100,110,236,10,1407,8185,4375,3249,31563,486,47858,799,100,61,124,12,1101,2041,313,240,121,9,2732,1165,124,79,372,19,1752,4800,347,229,236,21,5629,407,69,27,68,4,575,2833,50,148,37,31,3097,1236,369,233,1288,21,3150,32030,3687,2811,5083,382,43991,1362,232,178,2363,19001,23130,168023,37122,26464,243365,24637,499608
212,10620,19053,14054,109128,2210,155059,24,62,23,426,11,544,74321,575,1190,930,542,77554,4013,443,233,653,63,5402,7004,1658,1049,3359,134,13201,44737,15831,12073,91795,2329,166765,10507,206,811,116,101,11737,3496,247,186,857,50,4834,6875,1755,1136,8289,228,18281,16596,2144,1184,5120,247,25287,3295,359,228,541,67,4489,50710,586,454,279,313,52342,8230,3764,2637,30428,540,45598,15546,3510,1707,9578,422,30769,3610,12,86,13,5,3722,2854,446,216,332,60,3907,1434,182,87,158,17,1882,2140,597,357,1128,36,4251,3149,254,197,107,68,3771,2918,901,597,351,47,4817,4819,452,335,756,77,6439,2831,158,161,263,57,3472,9445,3748,2881,24364,462,40901,5423,312,183,283,85,6285,2583,356,217,126,24,3300,3227,158,162,336,44,3931,23195,616,362,302,123,24603,3520,380,190,240,40,4362,23026,243,416,129,246,24072,1129,266,180,1006,27,2604,133907,5567,4644,5127,1616,150856,6170,371,304,2286,34847,43987,431991,38784,28703,212457,43332,755265
213,10958,18149,13038,99288,2131,143569,173,72,31,573,17,862,38436,505,913,828,396,41079,8050,894,482,1615,131,11170,2899,1022,645,1700,43,6313,37849,13980,10722,82252,2324,147124,21501,365,1251,228,203,23554,1505,203,153,772,31,2675,6074,1648,1157,8326,242,17451,12020,1978,1001,4455,235,19688,1503,219,143,376,33,2270,48939,573,377,255,335,50475,8151,3808,2563,31644,515,46681,20775,4854,2404,13635,515,42184,1584,14,45,21,12,1674,5935,1337,564,724,94,8655,9904,1032,575,1662,153,13320,18753,3228,1977,7887,285,32137,5077,396,290,132,116,6014,3584,755,648,267,67,5317,5560,683,490,1448,62,8242,1385,114,113,222,20,1861,8692,3470,2678,22200,426,37465,4735,418,246,429,58,5893,1459,162,132,78,12,1841,4622,274,204,358,49,5501,5413,191,117,143,40,5895,3884,539,236,372,58,5086,45896,448,853,348,635,48182,938,270,209,940,20,2373,109004,5579,4371,5227,1460,125637,6304,397,330,2158,40050,49243,404888,40953,29412,203277,48916,727443
214,1790,12632,9226,80233,1667,105552,0,23,17,274,7,325,2757,152,179,476,39,3605,961,137,83,239,15,1435,3365,978,672,1821,75,6915,29525,12143,9206,71151,1948,123973,1626,39,302,38,34,2040,825,140,119,826,20,1930,3475,1141,795,6118,139,11673,2471,472,231,1132,48,4353,684,164,80,201,15,1143,2754,128,119,107,36,3143,5882,2659,1866,23757,451,34615,4427,1379,653,4470,154,11075,125,3,16,7,0,143,378,93,44,114,17,651,198,37,19,58,3,310,752,199,117,432,16,1516,1216,198,139,99,32,1682,1446,619,399,202,20,2682,1333,221,149,435,18,2161,761,72,66,132,5,1039,7265,2981,2263,19189,416,32118,476,51,21,52,10,617,1002,166,114,55,11,1348,647,72,64,255,12,1048,720,130,72,103,9,1036,280,67,10,33,3,397,332,17,33,5,7,389,1157,254,182,784,25,2410,11741,2123,1680,2945,234,18718,793,160,132,1775,15629,18492,74101,23085,16877,155213,19868,289142
215,566,2850,2023,54282,1314,61029,0,33,4,453,19,515,985,23,42,224,20,1295,218,40,6,129,10,400,656,230,145,525,13,1574,3964,2714,2050,47653,1382,57764,688,19,132,27,16,881,132,21,14,330,13,507,718,319,243,7992,157,9429,460,125,32,362,15,996,185,28,19,70,11,315,1085,27,13,23,8,1156,690,540,365,13530,277,15401,2291,599,262,3506,147,6817,107,3,3,6,0,127,43,4,7,25,4,88,18,0,6,7,0,31,102,75,14,121,0,310,195,45,42,65,0,345,211,90,89,63,8,456,189,55,29,193,4,469,57,9,12,30,7,120,942,732,489,12981,296,15432,43,8,0,13,3,68,148,23,10,12,0,194,107,22,9,88,6,223,134,8,6,9,3,162,475,43,21,37,11,583,411,13,6,7,10,446,125,56,24,408,7,624,4293,493,394,1063,128,6367,326,53,63,1732,11462,13625,17657,5682,3996,108138,14564,150035
216,763,2868,2027,44562,1031,51239,6,18,3,448,9,485,728,20,30,258,19,1055,105,48,13,56,3,221,823,261,175,637,11,1912,4229,2732,1936,39409,1013,49323,728,3,110,7,24,867,91,32,15,291,7,432,653,230,178,3340,89,4482,421,87,20,298,8,837,89,16,10,38,0,155,1455,28,8,33,13,1537,856,640,404,13486,232,15621,2892,678,269,3567,147,7550,56,0,3,0,0,64,21,12,9,21,0,62,183,24,12,127,4,346,128,48,25,140,7,346,215,24,22,57,0,317,327,131,90,94,3,648,180,44,20,118,6,373,57,5,3,30,0,102,1133,749,465,10484,237,13067,52,3,3,17,4,86,92,8,13,17,0,132,161,27,12,109,4,300,168,3,3,12,0,190,454,59,29,20,5,565,49,7,3,4,0,65,144,35,29,283,0,495,5867,431,362,1172,116,7937,384,58,49,1559,9276,11329,20347,5623,3876,88450,11675,129971
217,328,2757,2044,45767,1025,51927,3,19,3,198,8,229,658,16,38,166,13,890,65,18,6,34,0,126,982,367,194,673,32,2242,4305,2572,1896,39120,1022,48912,424,17,84,21,9,551,106,33,13,253,11,416,580,261,240,4373,83,5546,155,48,17,158,11,390,70,18,8,29,0,137,335,14,16,32,0,400,903,700,442,16975,299,19320,396,209,59,1105,30,1800,108,0,0,0,3,111,28,8,4,31,0,76,11,6,4,8,3,26,151,53,34,116,5,355,358,64,46,38,5,512,361,129,114,60,11,674,138,30,14,114,9,307,71,7,7,36,3,128,1233,767,563,12624,249,15434,14,7,0,5,3,27,153,20,23,18,0,220,91,8,13,83,0,196,139,4,10,4,0,161,22,8,0,8,0,37,67,0,4,0,0,71,164,58,35,322,11,587,1740,379,303,868,46,3338,126,44,47,1629,7822,9667,11670,5145,3724,92054,10106,122701
297,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,3,14,3,0,10,3,29
299,49,199,130,1446,70,1895,0,3,0,29,0,31,278,5,4,8,3,297,14,5,0,3,0,22,50,19,10,27,3,103,403,139,103,1068,61,1779,42,4,0,0,0,49,28,5,5,3,3,49,78,27,8,108,9,225,40,10,4,18,0,75,8,5,0,0,0,9,135,10,0,0,0,145,106,51,24,401,17,610,108,27,15,86,5,244,36,0,0,0,0,36,19,13,0,5,0,42,6,3,0,4,0,17,24,6,0,10,0,39,44,3,3,6,0,48,44,16,5,9,3,79,24,4,0,15,0,44,29,0,0,0,0,29,95,31,25,319,17,484,14,3,0,0,0,17,11,0,0,0,0,13,18,3,0,0,0,27,20,0,0,0,0,23,42,14,0,3,3,55,89,0,3,0,0,95,11,4,0,17,3,37,661,43,38,67,25,831,35,5,3,37,1916,1995,2206,376,229,2654,2093,7565
301,1460,9449,7041,59875,981,78810,10,36,26,598,15,684,2483,157,263,505,30,3442,485,92,49,185,7,811,2214,597,425,930,28,4202,26814,8863,6521,54845,1134,98179,1667,51,278,36,27,2058,809,126,86,497,14,1535,2578,933,671,9329,146,13666,690,278,117,734,22,1835,358,79,35,110,5,583,2236,99,80,87,17,2522,5744,2023,1499,19761,305,29326,1724,787,329,2720,57,5620,285,3,28,13,0,327,171,49,21,139,4,379,65,11,5,23,0,110,322,88,81,288,7,785,2928,337,240,100,45,3648,2686,785,607,237,29,4348,833,179,124,385,12,1545,475,88,78,241,15,900,6982,2259,1615,15707,282,26852,202,18,15,38,0,273,1882,146,131,41,7,2204,639,69,45,238,3,994,354,42,26,17,3,442,101,24,7,7,0,144,500,16,40,10,3,569,902,168,117,715,5,1899,9987,1643,1399,2771,168,15970,549,115,87,1117,9251,11124,61393,17259,12797,119855,11789,223095
302,1518,8035,6096,50735,877,67263,10,54,21,574,9,673,5098,221,303,590,48,6253,263,70,36,88,4,469,1180,482,274,800,26,2763,15206,7146,5187,47581,1004,76114,3870,91,463,51,31,4498,608,121,96,449,11,1292,1914,815,608,8772,109,12225,491,226,85,541,8,1348,320,68,36,92,0,514,7989,152,125,97,50,8420,3889,2084,1399,22334,327,30035,3384,1079,483,3740,87,8768,780,8,30,20,0,835,147,53,15,161,3,384,91,11,13,10,5,126,210,85,44,278,7,612,1546,180,129,80,22,1953,1694,541,498,152,18,2916,737,145,105,434,19,1441,343,50,47,129,9,574,4141,1943,1411,14751,249,22490,133,18,9,26,3,185,767,112,76,35,11,998,820,74,64,179,8,1151,729,50,41,26,5,847,83,26,3,5,0,113,590,32,36,22,11,694,487,148,97,666,14,1414,15081,1609,1593,2531,217,21035,642,112,100,1046,9580,11483,60949,14985,11248,107336,12002,206522
303,3279,10963,8475,59712,1129,83556,16,67,22,552,9,669,43599,515,999,839,279,46234,1025,141,81,188,19,1455,1951,697,378,1092,31,4144,21414,9669,6980,56843,1149,96055,4174,83,644,63,39,5005,1028,162,133,562,10,1885,3007,1145,838,10368,166,15518,2786,903,392,2017,58,6150,634,113,69,143,5,957,16123,267,216,140,103,16848,5425,2935,2067,26956,343,37727,3318,1211,527,4024,98,9170,6528,17,128,32,22,6730,604,193,99,348,15,1257,364,41,30,23,0,457,225,103,43,274,5,643,2488,240,205,77,44,3047,2373,721,559,205,27,3885,1306,230,172,538,25,2267,1190,119,96,308,21,1732,5677,2650,1901,18248,293,28770,1290,98,62,100,13,1555,1743,145,101,48,14,2048,1597,140,112,240,18,2096,1871,55,60,40,13,2037,378,58,9,15,0,465,5037,126,160,93,43,5456,641,186,126,887,16,1852,37499,2810,2465,3760,430,46962,1364,123,117,1049,15973,18620,154884,21482,16294,128489,19420,340569
304,1237,7377,5942,39819,471,54841,9,16,16,219,0,258,9740,270,406,441,62,10927,225,63,23,86,0,394,1722,481,297,738,12,3249,17365,6919,5087,38363,640,68370,1128,46,210,25,5,1411,938,145,87,440,8,1613,2522,818,582,6999,84,11004,361,139,88,435,8,1035,362,69,49,124,3,603,4181,112,87,75,19,4476,4153,2047,1438,18396,233,26261,1601,578,274,2246,31,4732,1207,7,51,20,0,1291,206,60,54,162,0,486,132,25,15,20,0,191,121,60,27,203,0,409,505,105,55,33,7,698,1315,466,348,136,18,2276,914,168,119,366,12,1578,556,59,60,143,3,815,4807,1872,1450,13665,146,21945,241,33,16,27,0,319,1984,182,127,27,6,2327,755,75,67,135,3,1036,973,37,23,34,3,1080,112,24,7,10,3,148,1851,29,68,37,14,1995,637,159,113,604,12,1521,13342,1468,1728,2208,123,18875,392,72,43,606,6823,7933,61179,13672,10740,85135,8263,178991
305,1363,9075,7332,49237,651,67664,21,52,25,373,6,470,11637,327,521,676,99,13261,389,133,59,182,3,758,1662,658,404,1046,26,3797,19421,8788,6547,52259,814,87820,1721,30,410,25,22,2213,1518,216,193,633,18,2578,2933,1023,755,8661,116,13488,1439,425,189,1257,76,3387,472,80,56,142,3,755,5572,178,129,118,32,6036,6420,3089,2191,28753,329,40782,4225,1288,554,4288,109,10461,2635,9,57,15,15,2734,233,85,53,353,5,723,116,19,10,27,0,172,182,150,57,332,6,727,876,119,88,48,11,1138,1936,468,404,131,20,2963,1103,238,182,538,12,2067,810,106,89,277,9,1284,5602,2461,1853,18718,238,28869,359,29,24,44,3,461,1039,139,123,52,3,1362,1515,80,92,253,15,1949,705,60,49,48,10,873,242,20,5,6,0,277,1354,35,70,18,4,1482,756,217,137,981,10,2105,21389,2156,2061,3355,187,29140,551,89,60,836,19057,20595,81567,18215,14118,115153,21156,250207
306,1783,7964,7169,66542,1576,85029,22,159,66,5368,92,5696,2473,215,252,1146,54,4137,424,115,42,233,6,830,1947,493,384,794,34,3657,17241,6786,5668,51814,1354,82859,2451,77,484,110,45,3164,927,119,111,465,10,1633,3287,937,772,7828,175,12999,468,150,93,647,13,1371,378,61,32,96,9,576,2358,75,70,80,30,2620,3645,1751,1385,20352,410,27542,4444,1620,790,7431,181,14472,1129,3,31,8,10,1179,67,16,9,76,0,169,25,10,3,6,0,42,410,146,117,533,8,1222,979,164,165,132,24,1463,1480,421,365,171,31,2470,682,127,86,295,8,1196,283,45,47,154,5,534,4423,1776,1359,14635,322,22511,104,22,10,34,0,166,494,63,43,44,0,645,701,86,68,373,14,1246,259,31,13,46,3,361,86,3,6,12,0,106,356,27,32,7,7,436,618,130,94,573,19,1437,15544,1925,2422,5691,361,25945,755,153,117,1888,20522,23434,56690,15141,12972,131198,24181,240190
307,345,2606,2134,50212,1045,56345,0,27,4,502,20,557,413,23,47,323,14,823,71,10,7,45,3,135,602,178,142,396,13,1324,4226,2464,2004,38069,892,47652,1128,4,98,48,30,1311,134,22,21,202,8,389,728,315,278,9690,190,11194,48,32,6,122,3,215,71,16,6,33,3,123,479,9,20,41,10,556,912,546,390,13275,262,15389,746,217,92,1249,32,2335,116,0,0,3,0,123,19,3,9,34,0,75,8,0,0,0,0,8,43,14,5,57,3,118,296,51,45,64,7,454,332,152,93,84,7,665,132,35,26,193,0,391,65,13,18,68,9,160,1089,645,517,10387,189,12834,24,3,0,5,0,33,268,16,26,14,4,333,143,23,15,90,3,273,49,0,0,11,0,57,18,8,0,0,0,23,38,3,0,0,3,44,128,55,26,313,5,528,2098,333,309,1213,65,4028,191,56,39,1659,9869,11817,12208,4729,3792,93523,12026,126289
308,793,5866,4661,84582,1583,97483,3,53,26,2163,34,2286,1015,72,69,890,26,2078,120,34,19,79,0,247,1105,374,264,880,18,2642,9867,5031,3942,63721,1326,83890,2220,32,344,73,27,2686,321,63,51,415,16,866,1407,718,502,12117,188,14931,172,94,26,407,7,709,149,35,11,82,7,279,1500,43,23,78,9,1650,2089,1141,809,20451,327,24821,602,400,156,2322,40,3531,174,3,19,4,0,195,26,14,7,88,0,134,16,3,0,11,0,32,111,69,30,298,12,519,1301,229,165,112,25,1842,1108,446,334,239,15,2135,268,90,48,307,8,712,202,29,25,154,5,421,2727,1224,976,16343,294,21570,50,10,3,19,0,84,873,62,68,39,3,1047,327,38,16,234,11,623,274,6,0,11,0,295,33,7,3,4,0,44,571,8,19,5,10,607,325,130,66,562,21,1104,5813,953,790,3409,157,11134,378,109,89,2282,17440,20304,28527,10184,7950,153640,20615,220912
309,4833,21923,18319,129356,2295,176724,36,106,70,977,17,1201,14684,422,672,1195,143,17119,1795,264,149,433,22,2664,5009,1250,836,2074,73,9254,71788,19662,15821,119721,3059,230049,4459,153,903,125,69,5702,2570,341,287,1256,65,4521,7815,2109,1656,16244,319,28137,2015,664,338,1489,49,4553,1595,226,106,296,29,2254,5864,245,164,169,37,6483,14448,4398,3371,41484,757,64459,6180,1838,1027,6280,186,15508,3756,21,108,31,29,3943,701,201,100,438,8,1446,425,46,45,110,3,631,1170,359,230,824,26,2612,10008,848,578,229,156,11812,9087,2162,1604,515,120,13491,2525,334,264,803,42,3968,1811,185,161,372,16,2540,17666,4741,3731,31855,651,58652,1229,119,64,148,17,1586,3751,306,285,101,18,4469,2426,238,184,560,39,3439,654,63,42,43,6,815,630,123,35,63,9,854,1041,45,91,32,7,1213,2222,393,281,1453,44,4402,38703,4421,4411,5442,459,53428,2039,358,288,2837,39917,45438,189491,40222,32830,260861,46589,569997
