SA4_CODE_2016,R_0_74_LT_Real_estate_agent,R_0_74_LT_Ste_terr_hsg_auth,R_0_74_LT_Psn_not_Sme_hhd,R_0_74_LT_hs_coop_com_ch_g,R_0_74_LT_Other_Lld_type,R_0_74_LT_Lld_type_ns,R_0_74_Tot,R_75_99_LT_Real_estate_agent,R_75_99_LT_Ste_terr_hsg_auth,R_75_99_LT_Psn_not_Sme_hhd,R_75_99_LT_hs_coop_com_ch_g,R_75_99_LT_Other_Lld_type,R_75_99_LT_Lld_type_ns,R_75_99_Tot,R_100_149_LT_Real_eSte_agent,R_100_149_LT_St_ter_hsg_aut,R_100_149_LT_Psn_not_Sme_hhd,R_100_149_LT_hs_coop_com_ch_g,R_100_149_LT_Other_Lld_type,R_100_149_LT_Lld_type_ns,R_100_149_Tot,R_150_199_LT_Real_eSte_agent,R_150_199_LT_Ste_ter_hsg_aut,R_150_199_LT_Psn_not_Sme_hhd,R_150_199_LT_hs_coop_com_ch_g,R_150_199_LT_Other_Lld_type,R_150_199_LT_Lld_type_ns,R_150_199_Tot,R_200_224_LT_Real_eSte_agent,R_200_224_LT_Ste_ter_hsg_aut,R_200_224_LT_Psn_not_Sme_hhd,R_200_224_LT_hs_coop_com_ch_g,R_200_224_LT_Other_Lld_type,R_200_224_LT_Lld_type_ns,R_200_224_Tot,R_225_274_LT_Real_eSte_agent,R_225_274_LT_Ste_ter_hsg_aut,R_225_274_LT_Psn_not_Sme_hhd,R_225_274_LT_hs_coop_com_ch_g,R_225_274_LT_Other_Lld_type,R_225_274_LT_Lld_type_ns,R_225_274_Tot,R_275_349_LT_Real_eSte_agent,R_275_349_LT_Ste_ter_hsg_aut,R_275_349_LT_Psn_not_Sme_hhd,R_275_349_LT_hs_coop_com_ch_g,R_275_349_LT_Other_Lld_type,R_275_349_LT_Lld_type_ns,R_275_349_Tot,R_350_449_LT_Real_eSte_agent,R_350_449_LT_Ste_ter_hsg_aut,R_350_449_LT_Psn_not_Sme_hhd,R_350_449_LT_hs_coop_com_ch_g,R_350_449_LT_Other_Lld_type,R_350_449_LT_Lld_type_ns,R_350_449_Tot,R_450_549_LT_Real_eSte_agent,R_450_549_LT_Ste_ter_hsg_aut,R_450_549_LT_Psn_not_Sme_hhd,R_450_549_LT_hs_coop_com_ch_g,R_450_549_LT_Other_Lld_type,R_450_549_LT_Lld_type_ns,R_450_549_Tot,R_550_649_LT_Real_eSte_agent,R_550_649_LT_Ste_ter_hsg_aut,R_550_649_LT_Psn_not_Sme_hhd,R_550_649_LT_hs_coop_com_ch_g,R_550_649_LT_Other_Lld_type,R_550_649_LT_Lld_type_ns,R_550_649_Tot,R_650_749_LT_Real_eSte_agent,R_650_749_LT_Ste_ter_hsg_aut,R_650_749_LT_Psn_not_Sme_hhd,R_650_749_LT_hs_coop_com_ch_g,R_650_749_LT_Other_Lld_type,R_650_749_LT_Lld_type_ns,R_650_749_Tot,R_750_849_LT_Real_eSte_agent,R_750_849_LT_Ste_ter_hsg_aut,R_750_849_LT_Psn_not_Sme_hhd,R_750_849_LT_hs_coop_com_ch_g,R_750_849_LT_Other_Lld_type,R_750_849_LT_Lld_type_ns,R_750_849_Tot,R_850_949_LT_Real_estat_agent,R_850_949_LT_Ste_ter_hsg_aut,R_850_949_LT_Psn_not_Sme_hhd,R_850_949_LT_hs_coop_com_ch_g,R_850_949_LT_Other_Lld_type,R_850_949_LT_Lld_type_ns,R_850_949_Tot,R_950_over_LT_Real_eSte_agent,R_950_over_LT_Ste_ter_hsg_aut,R_950_over_LT_Psn_not_Sme_hhd,R_950_ovr_LT_hs_coop_com_ch_g,R_950_over_LT_Other_Lld_type,R_650_over_LT_Lld_type_ns,R_950_over_Tot,Rent_ns_LT_Real_eSte_agent,Rent_ns_LT_Ste_ter_hsg_auth,Rent_ns_LT_Psn_not_Sme_hhd,Rent_ns_LT_hs_coop_com_ch_g,Rent_ns_LT_Other_Lld_type,Rent_ns_LT_Lld_type_ns,Rent_ns_Tot,Tot_LT_Real_eSte_agent,Tot_LT_Ste_ter_hsg_auth,Tot_LT_Psn_not_Sme_hhd,Tot_LT_hs_coop_com_ch_g,Tot_LT_Other_Lld_type,Tot_LT_Lld_type_ns,Tot_Tot
210,67,104,475,36,40,303,1019,13,94,33,14,6,0,166,74,804,176,18,35,8,1118,177,377,287,59,53,10,962,219,216,282,29,44,3,796,1012,221,579,38,141,14,2006,8116,257,1887,47,383,47,10739,7218,112,1033,10,146,28,8550,1154,17,211,6,20,9,1418,259,3,55,0,5,0,328,101,3,32,0,5,0,145,43,3,15,0,0,0,64,30,0,12,0,3,0,41,152,0,39,0,11,0,207,381,155,316,29,63,48,995,19025,2365,5429,283,953,485,28552
211,47,127,573,48,63,397,1258,26,102,49,63,18,13,270,84,1084,309,98,44,12,1620,185,374,422,181,82,9,1257,241,214,443,47,36,4,984,1107,167,652,83,38,22,2064,6485,216,1662,52,101,35,8557,10175,145,1519,24,71,21,11961,2689,16,342,10,31,7,3091,592,8,76,3,6,0,688,168,4,34,3,6,0,210,70,0,23,5,0,0,104,25,0,0,0,0,0,33,132,0,32,0,5,0,165,461,187,388,73,76,55,1248,22498,2646,6521,689,579,583,33509
212,144,207,977,49,95,523,1984,51,168,63,33,22,6,335,211,1644,488,93,97,26,2564,508,791,775,155,185,28,2444,689,393,566,74,163,13,1899,3493,411,1278,112,232,51,5570,15107,419,3136,70,445,97,19282,16294,205,2084,33,304,66,18989,4339,30,699,12,70,12,5160,1531,10,258,8,30,10,1845,467,4,125,0,11,3,611,182,5,71,0,10,3,267,59,6,24,0,3,0,93,378,0,82,0,17,6,484,989,275,720,79,152,87,2300,44427,4584,11342,710,1838,925,63822
213,161,239,911,51,64,507,1936,42,217,72,30,23,8,383,204,1692,419,89,80,20,2504,720,871,754,227,142,30,2747,1281,426,817,135,141,27,2832,5578,389,1863,173,337,41,8378,19928,376,3734,93,621,106,24862,13745,146,1748,36,215,55,15953,3299,24,520,11,38,8,3907,1053,9,148,3,15,8,1230,387,7,64,3,9,3,472,178,5,40,3,9,5,228,74,5,16,0,0,0,104,339,0,69,5,8,3,421,976,347,720,67,116,105,2329,47966,4754,11894,929,1831,914,68280
214,38,94,438,21,47,321,963,13,79,34,16,16,5,152,75,860,237,62,80,25,1325,338,347,391,68,93,12,1256,541,130,409,30,124,18,1253,2266,151,779,43,271,29,3535,6928,179,1318,33,124,38,8609,5016,30,755,16,55,17,5887,1265,4,169,8,12,7,1466,398,0,52,0,3,0,466,194,0,21,0,0,0,221,82,0,10,0,0,0,93,35,0,3,0,0,0,44,118,0,21,0,10,0,149,321,142,283,40,51,37,869,17621,2017,4939,336,893,494,26298
215,26,155,599,44,268,404,1500,46,186,120,35,50,5,444,530,694,631,112,216,32,2222,1782,417,907,92,155,40,3395,924,146,567,20,78,16,1752,1602,91,468,9,55,6,2226,1304,26,255,18,42,9,1658,413,8,100,5,24,3,555,42,3,22,0,8,3,71,16,0,6,0,3,0,26,8,0,13,0,0,0,22,5,0,7,0,0,0,13,0,4,6,0,0,0,9,12,0,10,0,3,0,28,120,125,200,28,118,39,626,6838,1864,3909,365,1025,564,14555
216,20,95,302,17,174,254,858,18,59,52,25,45,9,209,273,683,358,71,141,30,1556,991,371,633,76,128,39,2245,943,199,498,27,102,21,1791,1613,82,524,16,57,10,2307,1513,26,348,9,56,12,1967,556,17,152,4,16,0,743,61,0,20,3,0,0,96,14,0,7,0,0,0,23,6,0,3,0,3,0,14,0,0,5,0,0,0,7,3,0,7,0,0,0,5,5,0,13,0,6,0,20,108,90,140,15,84,26,471,6129,1638,3063,274,808,404,12314
217,13,85,427,18,290,345,1177,21,81,75,16,17,3,216,270,635,400,68,94,20,1498,770,270,654,79,97,14,1882,782,118,464,11,58,8,1437,1358,109,476,22,46,11,2021,1330,22,351,13,33,11,1754,571,9,133,9,15,0,737,79,0,21,0,3,3,103,13,0,6,0,3,0,19,0,0,6,0,0,0,4,0,0,3,0,0,0,5,0,3,0,0,0,0,4,9,0,20,0,4,0,30,92,79,139,26,104,16,453,5314,1402,3176,256,764,427,11337
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,19,126,220,9,31,153,562,8,201,17,20,5,3,251,21,905,97,40,26,7,1086,90,469,204,124,36,7,928,200,157,202,17,16,10,601,514,174,325,85,37,4,1143,1213,126,685,49,29,19,2119,5465,91,1533,38,86,27,7240,3508,7,572,15,23,12,4138,936,0,146,0,3,0,1084,359,3,34,0,8,3,409,105,0,27,0,0,0,137,56,0,13,0,0,0,72,58,3,15,0,7,0,79,187,133,151,27,34,38,566,12745,2399,4230,428,328,286,20407
302,19,165,207,19,25,144,578,3,259,13,22,4,3,302,58,1097,105,49,39,13,1359,167,594,194,106,99,22,1183,183,211,227,30,89,10,744,666,206,362,56,325,14,1631,2990,212,992,77,186,18,4475,8919,111,1676,74,167,38,10994,2977,9,408,4,40,11,3439,725,0,126,0,12,3,867,211,5,34,0,5,0,258,85,0,15,0,0,0,96,36,0,9,0,0,0,43,40,0,6,0,0,0,49,206,208,154,82,52,43,748,17292,3089,4520,514,1041,311,26767
303,52,243,448,32,34,240,1042,13,370,23,22,4,0,437,106,1615,315,55,62,24,2178,240,707,408,129,162,15,1662,247,296,322,60,95,9,1029,805,300,546,61,132,8,1850,3401,279,1261,52,161,30,5178,11930,138,2709,105,304,68,15261,5735,21,1173,32,96,16,7073,1668,14,355,7,31,11,2079,580,5,157,3,9,3,761,238,6,74,0,5,0,324,88,0,30,0,5,0,125,111,0,39,0,5,0,154,382,201,345,57,70,47,1109,25589,4205,8209,611,1180,472,40259
304,13,50,231,16,21,133,470,6,104,8,9,3,0,129,37,400,102,23,16,3,583,127,215,145,56,27,5,576,87,91,150,20,34,0,381,198,105,205,13,285,3,799,1081,69,411,24,242,8,1840,4546,46,990,10,102,17,5712,2954,11,590,0,38,7,3598,1159,6,227,3,21,0,1421,531,0,87,0,9,4,633,282,3,58,0,9,0,348,127,0,26,0,0,0,156,154,0,72,0,3,0,224,132,60,126,25,33,17,396,11440,1163,3433,206,838,196,17276
305,63,213,426,26,57,206,992,11,272,17,18,4,3,327,117,1069,172,76,28,14,1472,434,523,441,191,50,16,1660,386,144,393,38,33,8,999,1433,176,643,113,80,7,2456,4768,141,1325,66,92,18,6405,10503,63,2044,29,102,37,12774,8389,22,1648,41,98,28,10222,4172,7,896,17,67,11,5161,1788,3,417,8,24,6,2242,886,3,232,0,15,8,1145,478,3,122,4,4,0,609,741,0,224,0,11,4,982,382,148,285,45,67,59,986,34555,2771,9287,670,718,430,48432
306,49,215,427,16,215,392,1313,17,258,54,30,40,4,402,147,1110,389,119,131,31,1932,1129,928,830,160,205,50,3304,1335,246,896,71,159,20,2722,3036,245,1365,67,270,29,5018,5050,182,1771,32,263,63,7360,4778,61,1167,18,115,22,6162,1214,12,262,0,14,11,1519,319,6,55,0,7,0,390,94,5,31,0,0,0,135,34,0,5,0,0,0,46,13,0,6,0,0,0,20,28,7,19,0,5,0,59,221,178,249,32,101,48,837,17463,3454,7539,554,1541,676,31224
307,23,76,535,19,690,564,1909,7,65,47,7,93,4,234,190,274,442,64,194,11,1178,948,232,621,90,190,25,2099,927,62,648,37,123,22,1811,2065,56,703,16,104,16,2951,1819,9,439,3,60,15,2350,483,0,164,0,18,5,669,59,3,28,0,3,0,94,16,0,11,0,3,0,23,7,0,4,0,0,0,10,4,0,0,0,0,0,3,0,0,0,0,0,0,3,6,0,14,0,3,0,30,98,39,191,16,269,23,632,6654,814,3840,248,1757,678,13996
308,80,280,507,50,1070,478,2461,42,275,48,46,195,12,620,340,891,356,94,250,13,1947,1248,555,606,125,184,30,2746,1508,191,707,104,111,25,2650,3171,197,1020,64,167,27,4640,4661,87,1190,22,120,27,6109,2551,21,621,14,72,13,3295,455,5,134,0,10,0,607,93,0,36,0,7,3,139,27,4,21,3,0,0,48,9,3,8,0,3,0,27,3,0,3,0,0,0,8,12,0,5,0,5,0,28,237,134,218,33,267,44,936,14439,2630,5486,549,2465,677,26250
309,98,200,711,28,142,513,1695,17,318,26,20,11,6,402,112,1316,284,60,82,15,1855,307,725,538,162,192,17,1930,335,253,554,33,82,12,1264,1680,278,1022,73,205,34,3299,8562,311,2966,100,456,94,12488,21096,147,5446,128,613,142,27566,10632,25,2120,35,182,52,13053,3647,5,828,9,45,11,4552,1563,7,326,3,18,3,1917,666,3,152,0,9,3,832,335,0,69,0,4,0,413,391,0,112,0,11,3,522,696,211,498,53,124,106,1688,50132,3799,15656,699,2187,1010,73474
310,42,167,403,14,77,266,963,15,254,29,11,16,3,330,81,1096,234,83,84,22,1598,283,831,404,113,186,18,1841,488,367,531,73,149,20,1626,3090,607,1259,125,694,25,5803,9945,443,2090,96,354,72,12999,8808,60,1170,43,164,52,10288,1085,14,197,6,43,4,1339,210,5,35,3,10,3,265,62,3,19,0,0,0,79,20,8,5,0,0,0,29,9,0,3,0,0,0,16,32,0,6,0,0,0,41,347,255,221,41,81,58,995,24497,4111,6589,616,1859,536,38210
311,61,220,282,11,88,201,858,9,340,26,4,5,0,380,80,1109,145,27,62,7,1433,180,960,245,45,133,13,1588,286,319,290,21,79,17,1016,1932,402,593,56,120,29,3131,7834,307,1870,102,278,71,10462,9582,60,1763,45,169,53,11688,1588,10,372,7,23,10,2010,377,0,80,3,8,0,469,106,0,24,0,3,0,137,29,4,13,0,0,0,41,15,3,0,0,0,0,19,21,3,6,3,3,0,38,355,203,225,27,73,51,926,22448,3946,5943,349,1050,464,34192
312,63,150,375,12,1675,340,2613,15,144,33,19,254,3,470,192,535,242,59,237,19,1291,870,394,438,129,127,19,1975,953,132,513,31,106,15,1752,2156,140,679,57,120,17,3173,3403,80,959,27,135,25,4628,2496,12,673,36,98,22,3330,473,0,141,3,22,0,634,105,0,30,0,12,0,149,27,0,19,0,3,0,50,16,0,0,0,0,0,17,3,0,0,0,0,0,3,10,0,3,0,3,0,15,188,97,181,21,214,31,735,10956,1701,4289,384,3010,486,20825
313,33,151,225,23,57,200,683,16,247,13,18,9,6,308,96,1102,186,63,59,15,1518,255,632,304,108,134,19,1451,382,241,401,47,93,17,1179,2254,276,825,51,168,34,3609,7502,232,1662,62,173,73,9694,6713,33,954,24,60,25,7809,987,8,223,3,12,0,1237,315,0,56,0,4,3,378,98,0,23,0,7,0,131,33,3,4,0,0,0,40,12,0,3,0,3,0,17,28,0,6,0,7,0,41,300,195,168,38,51,31,777,19021,3120,5043,436,825,419,28860
314,19,42,136,11,19,91,314,0,47,12,9,0,0,68,16,266,51,22,34,3,397,46,194,110,25,54,5,431,105,92,132,9,22,5,368,407,152,238,8,546,3,1359,2819,161,802,35,136,17,3960,7196,38,1083,51,91,24,8487,1602,0,213,6,23,5,1851,386,0,69,0,3,0,459,152,0,26,0,0,0,175,55,0,4,0,0,0,61,10,0,5,0,0,0,16,9,0,3,0,3,0,19,146,67,91,20,33,23,382,12971,1066,2977,188,959,185,18347
315,26,757,212,173,1357,438,2964,10,506,33,50,120,10,730,66,1513,231,153,267,14,2249,225,919,283,102,167,18,1716,219,132,207,32,53,4,653,306,125,203,36,67,8,739,394,140,222,13,82,4,855,418,49,191,11,68,10,752,250,13,104,3,47,0,416,88,3,35,0,40,3,174,74,3,22,0,20,0,120,51,0,8,0,11,0,63,27,0,3,0,7,0,30,3,0,11,0,3,0,24,56,206,117,27,303,14,732,2219,4368,1880,603,2629,518,12216
316,36,120,437,25,92,405,1120,9,251,41,43,27,8,373,58,961,252,77,63,16,1432,176,475,436,82,146,17,1335,298,157,479,25,104,13,1067,1013,192,861,33,189,26,2307,4857,191,1875,39,202,39,7201,9183,77,2503,26,168,52,12010,5407,3,978,5,55,20,6472,1559,4,286,0,14,3,1867,543,0,91,0,5,3,643,191,0,44,0,6,0,233,85,3,22,0,3,0,108,93,0,40,0,10,0,139,291,152,284,35,104,60,922,23786,2587,8610,390,1185,660,37216
317,24,67,184,23,51,106,454,13,123,26,25,15,4,204,113,477,206,25,37,3,857,511,262,334,67,50,21,1246,732,119,411,19,48,14,1337,2239,129,699,21,170,13,3262,4577,61,956,21,160,19,5801,2612,8,443,3,31,11,3107,394,0,73,3,12,0,480,70,3,20,0,3,0,92,16,4,10,0,0,0,37,4,0,4,0,0,0,13,5,0,0,0,0,0,10,13,0,3,0,3,0,17,138,95,110,22,33,26,421,11453,1348,3476,234,614,222,17347
318,36,239,356,11,252,337,1225,15,331,52,21,31,0,451,155,1088,370,68,84,24,1794,822,735,579,142,104,28,2410,1210,267,584,44,114,24,2246,3163,307,958,40,1017,30,5519,5989,195,1508,26,341,23,8088,4824,34,876,22,117,20,5899,775,0,190,0,40,3,1011,211,6,63,0,12,0,285,43,3,23,0,7,0,73,15,3,9,3,3,0,35,5,0,8,0,0,0,10,23,3,21,0,9,0,50,212,175,192,36,117,48,778,17503,3391,5798,415,2245,535,29882
319,41,209,588,20,273,526,1665,16,320,68,45,83,7,539,206,971,525,147,207,26,2086,1260,655,1123,134,297,53,3524,1561,223,1187,58,192,29,3244,4749,257,2027,81,285,66,7467,6524,79,1786,33,176,43,8636,2157,18,438,16,35,12,2679,207,3,69,0,3,4,289,46,0,17,0,3,0,65,13,0,11,0,6,0,32,9,0,3,0,3,0,17,0,0,3,0,0,0,3,15,0,32,0,3,3,55,266,168,322,34,157,58,1003,17057,2903,8194,582,1726,839,31297
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,52,246,591,72,63,301,1325,8,628,38,145,14,16,849,104,1108,359,235,58,25,1885,285,416,609,319,60,10,1696,371,135,548,93,47,6,1201,2076,200,1235,77,138,17,3745,5063,129,2331,62,156,33,7777,5077,50,1930,31,90,25,7198,2188,13,707,18,33,6,2965,763,5,241,4,28,0,1045,337,7,98,0,6,0,454,157,0,55,0,3,0,215,73,4,26,0,0,0,107,95,12,47,0,3,0,155,194,163,289,107,53,46,849,16847,3108,9095,1165,752,490,31464
402,65,555,502,67,49,256,1497,17,1680,45,123,26,23,1906,161,2910,390,283,107,38,3887,735,1748,783,516,106,32,3912,1142,768,945,237,128,15,3227,4488,909,2265,226,674,46,8620,9160,545,3562,109,561,63,13999,4145,130,1244,34,128,21,5705,492,14,171,3,17,5,711,85,4,37,3,6,3,147,22,6,11,0,7,0,53,13,6,12,0,6,0,34,0,5,3,0,0,0,13,15,21,4,0,4,4,49,355,506,368,98,110,72,1501,20895,9814,10344,1689,1937,578,45261
403,28,345,432,53,31,272,1166,14,1121,42,130,17,15,1343,95,1786,361,288,52,25,2607,259,1066,590,420,82,27,2448,357,365,646,122,49,15,1559,2322,479,1619,155,103,39,4715,6944,280,3112,95,158,35,10621,4990,87,1812,21,105,20,7034,1026,6,343,12,10,3,1410,315,8,111,0,10,3,442,120,4,45,4,3,3,177,54,4,17,0,3,0,83,26,5,16,3,0,0,53,37,10,18,0,6,0,79,213,342,278,106,48,44,1035,16806,5919,9441,1421,692,503,34776
404,29,495,398,65,34,238,1260,15,1380,42,138,12,23,1624,104,2276,352,167,52,26,2977,334,1130,586,323,75,12,2464,522,378,637,94,82,17,1735,2192,493,1468,134,198,18,4500,4053,524,2280,117,217,34,7221,4080,135,1677,17,119,16,6036,1017,11,382,3,28,6,1443,280,4,102,3,13,4,405,99,8,33,0,0,0,144,39,8,15,0,3,0,69,24,0,11,0,0,0,41,22,17,13,0,0,3,46,208,337,235,124,49,51,1005,13012,7199,8224,1191,883,450,30966
405,12,82,411,24,172,299,992,12,326,65,39,29,10,478,161,452,413,91,119,13,1247,706,278,642,105,135,25,1893,472,88,531,34,60,16,1209,1129,45,575,19,60,13,1839,854,21,333,9,30,7,1253,257,4,82,0,6,3,349,21,3,15,0,0,0,38,6,0,4,0,0,0,9,0,0,3,0,0,0,7,0,0,3,0,3,0,4,0,0,0,0,0,0,0,3,9,12,0,3,0,19,52,85,124,35,66,16,371,3688,1382,3215,362,685,397,9720
406,13,376,272,83,303,252,1303,10,705,52,96,51,12,932,179,985,306,61,259,20,1815,753,700,497,60,298,23,2338,458,225,352,4,110,3,1156,782,160,346,9,68,13,1377,801,52,266,17,43,3,1186,267,18,76,5,9,4,372,34,3,12,0,4,0,53,7,0,9,0,4,0,16,0,0,0,0,3,0,6,3,3,0,0,0,0,4,0,0,0,0,3,0,8,0,3,0,0,3,0,8,62,231,101,34,97,29,553,3377,3448,2297,371,1264,365,11125
407,46,141,530,40,414,478,1648,41,519,125,84,49,11,822,602,907,769,171,304,37,2787,1602,672,1196,137,299,39,3949,1181,198,835,42,108,21,2382,2578,88,846,38,107,24,3682,1645,19,522,10,39,14,2247,354,7,101,3,16,7,495,34,10,20,0,4,0,69,15,4,7,0,3,0,26,9,0,3,0,3,0,15,0,0,4,0,0,0,8,0,0,0,0,0,0,3,7,3,15,4,0,0,28,114,145,217,54,151,39,715,8217,2724,5189,572,1499,671,18875
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,23,100,370,17,136,346,994,3,112,27,17,8,3,173,63,851,274,41,66,14,1307,241,526,376,147,107,22,1414,241,180,417,28,103,12,976,822,141,692,26,116,15,1809,2264,87,1358,21,130,23,3889,3089,15,1217,15,103,17,4456,611,9,219,3,19,3,859,72,3,42,0,6,3,126,14,0,12,0,0,0,29,6,0,0,0,3,0,15,7,0,3,0,0,0,10,7,0,19,0,10,0,37,103,112,179,18,80,19,510,7563,2142,5222,331,880,473,16616
502,13,28,155,5,20,97,315,5,42,6,11,4,3,72,17,280,96,24,20,11,440,65,261,168,81,41,3,616,104,90,180,29,25,3,435,509,84,380,25,55,11,1057,1784,43,755,9,67,14,2681,2052,6,729,19,53,11,2872,382,0,134,7,8,3,536,92,0,30,0,6,0,126,30,0,4,0,0,0,41,3,0,4,0,0,0,6,0,0,0,0,0,0,4,16,0,9,0,3,0,26,50,39,79,17,35,12,229,5126,868,2728,225,345,161,9459
503,47,109,379,16,36,218,818,0,167,18,25,7,0,220,30,865,134,55,17,7,1111,115,268,202,142,30,8,764,214,80,192,19,15,3,532,980,72,405,37,88,9,1588,2207,69,877,34,116,10,3310,3690,45,1242,29,92,13,5110,3272,17,1024,12,59,17,4392,1896,0,550,10,40,4,2494,932,3,286,4,16,3,1251,631,3,181,0,17,4,837,364,0,68,0,6,3,441,728,3,230,0,20,0,973,188,69,198,38,50,17,559,15301,1779,5993,416,604,316,24410
504,26,131,414,25,30,222,844,4,181,21,42,7,5,257,27,1024,173,41,33,11,1309,67,527,292,68,33,14,996,156,215,305,31,21,7,729,479,203,474,18,79,11,1259,2215,194,1238,44,125,19,3831,4762,79,2282,39,212,30,7398,1943,4,764,3,72,4,2796,434,5,155,3,7,0,608,110,0,30,0,5,3,148,33,3,16,0,0,0,55,21,0,9,0,0,0,33,27,3,20,0,3,4,52,171,137,196,29,54,28,622,10473,2719,6382,342,668,351,20936
505,54,261,726,39,66,414,1554,3,301,35,28,5,4,379,68,1870,285,117,52,12,2399,148,902,503,202,56,17,1832,169,368,424,53,39,10,1066,715,309,722,27,106,7,1889,4524,291,2378,45,238,36,7510,11175,132,5165,28,505,78,17080,4993,19,2099,10,139,26,7286,1784,10,594,0,26,3,2421,821,5,251,0,12,3,1092,367,0,110,3,7,4,484,167,5,63,0,0,0,236,194,3,78,0,5,0,279,307,280,426,61,81,58,1209,25482,4750,13864,613,1342,676,46723
506,67,325,828,49,81,429,1786,12,362,62,50,15,9,512,116,2024,446,183,80,40,2879,204,1010,603,285,126,31,2260,240,399,563,59,58,7,1328,1102,402,930,49,108,16,2612,5220,274,2899,39,277,40,8743,10667,132,4513,35,460,57,15866,4758,26,1728,12,157,12,6692,1169,4,422,5,20,6,1631,381,4,157,0,6,4,556,188,4,67,0,8,3,271,99,4,25,0,7,0,142,125,3,81,0,8,0,226,344,289,524,64,109,77,1402,24697,5266,13857,833,1520,738,46911
507,27,250,605,31,54,327,1286,12,282,37,33,10,8,376,40,1757,253,79,46,17,2194,117,878,363,140,85,15,1606,201,308,409,36,66,6,1031,823,264,767,28,365,16,2258,3552,223,1880,21,234,24,5938,8634,87,3188,9,205,36,12159,3659,13,1329,5,84,17,5105,1182,8,419,0,20,3,1637,482,3,142,0,4,3,635,245,3,73,0,3,0,322,124,0,37,0,0,0,166,218,0,61,0,12,3,298,238,259,315,38,80,53,981,19561,4334,9864,430,1277,531,35994
509,8,141,629,28,647,607,2061,9,167,74,58,95,11,409,85,658,467,157,204,13,1594,193,511,605,118,222,15,1675,261,195,511,29,139,14,1153,583,208,681,39,133,10,1661,1121,107,762,21,114,14,2132,863,17,412,15,69,10,1386,140,8,60,0,7,0,213,20,0,13,0,0,0,36,4,0,3,0,4,0,11,0,0,6,0,0,0,10,0,0,4,0,0,0,7,17,0,11,0,3,0,33,54,126,177,23,196,11,590,3370,2148,4424,492,1828,710,12964
510,125,783,94,224,3015,319,4556,13,417,3,65,276,6,778,37,883,29,69,1080,12,2107,116,595,38,48,573,11,1386,88,293,62,9,314,8,765,247,368,97,17,368,7,1110,585,263,116,13,286,3,1260,944,138,172,4,175,12,1449,701,41,132,8,111,4,996,434,15,83,0,41,0,579,277,11,53,3,50,0,388,195,6,42,0,20,3,271,74,0,26,0,10,0,115,143,5,42,0,49,6,240,246,378,90,44,595,20,1377,4234,4198,1079,508,6962,416,17398
