SA4_CODE_2016,M_15_19_CF_Own_CCO,M_15_19_CF_Oth_CCO,M_15_19_CF_Own_CC_Oth_CC,M_15_19_CF_Total,M_15_19_DNPCC,M_15_19_UCC_NS,M_15_19_Total,M_20_24_CF_Own_CCO,M_20_24_CF_Oth_CCO,M_20_24_CF_Own_CC_Oth_CC,M_20_24_CF_Total,M_20_24_DNPCC,M_20_24_UCC_NS,M_20_24_Total,M_25_34_CF_Own_CCO,M_25_34_CF_Oth_CCO,M_25_34_CF_Own_CC_Oth_CC,M_25_34_CF_Total,M_25_34_DNPCC,M_25_34_UCC_NS,M_25_34_Total,M_35_44_CF_Own_CCO,M_35_44_CF_Oth_CCO,M_35_44_CF_Own_CC_Oth_CC,M_35_44_CF_Total,M_35_44_DNPCC,M_35_44_UCC_NS,M_35_44_Total,M_45_54_CF_Own_CCO,M_45_54_CF_Oth_CCO,M_45_54_CF_Own_CC_Oth_CC,M_45_54_CF_Total,M_45_54_DNPCC,M_45_54_UCC_NS,M_45_54_Total,M_55_64_CF_Own_CCO,M_55_64_CF_Oth_CCO,M_55_64_CF_Own_CC_Oth_CC,M_55_64_CF_Total,M_55_64_DNPCC,M_55_64_UCC_NS,M_55_64_Total,M_65_74_CF_Own_CCO,M_65_74_CF_Oth_CCO,M_65_74_CF_Own_CC_Oth_CC,M_65_74_CF_Total,M_65_74_DNPCC,M_65_74_UCC_NS,M_65_74_Total,M_75_84_CF_Own_CCO,M_75_84_CF_Oth_CCO,M_75_84_CF_Own_CC_Oth_CC,M_75_84_CF_Total,M_75_84_DNPCC,M_75_84_UCC_NS,M_75_84_Total,M_85ov_CF_Own_CCO,M_85ov_CF_Oth_CCO,M_85ov_CF_Own_CC_Oth_CC,M_85ov_CF_Total,M_85ov_DNPCC,M_85ov_UCC_NS,M_85ov_Total,M_Tot_CF_Own_CCO,M_Tot_CF_Oth_CCO,M_Tot_CF_Own_CC_Oth_CC,M_Tot_CF_Total,M_Tot_DNPCC,M_Tot_UCC_NS,M_Tot_Total,F_15_19_CF_Own_CCO,F_15_19_CF_Oth_CCO,F_15_19_CF_Own_CC_Oth_CC,F_15_19_CF_Total,F_15_19_DNPCC,F_15_19_UCC_NS,F_15_19_Total,F_20_24_CF_Own_CCO,F_20_24_CF_Oth_CCO,F_20_24_CF_Own_CC_Oth_CC,F_20_24_CF_Total,F_20_24_DNPCC,F_20_24_UCC_NS,F_20_24_Total,F_25_34_CF_Own_CCO,F_25_34_CF_Oth_CCO,F_25_34_CF_Own_CC_Oth_CC,F_25_34_CF_Total,F_25_34_DNPCC,F_25_34_UCC_NS,F_25_34_Total,F_35_44_CF_Own_CCO,F_35_44_CF_Oth_CCO,F_35_44_CF_Own_CC_Oth_CC,F_35_44_CF_Total,F_35_44_DNPCC,F_35_44_UCC_NS,F_35_44_Total,F_45_54_CF_Own_CCO,F_45_54_CF_Oth_CCO,F_45_54_CF_Own_CC_Oth_CC,F_45_54_CF_Total,F_45_54_DNPCC,F_45_54_UCC_NS,F_45_54_Total,F_55_64_CF_Own_CCO,F_55_64_CF_Oth_CCO,F_55_64_CF_Own_CC_Oth_CC,F_55_64_CF_Total,F_55_64_DNPCC,F_55_64_UCC_NS,F_55_64_Total,F_65_74_CF_Own_CCO,F_65_74_CF_Oth_CCO,F_65_74_CF_Own_CC_Oth_CC,F_65_74_CF_Total,F_65_74_DNPCC,F_65_74_UCC_NS,F_65_74_Total,F_75_84_CF_Own_CCO,F_75_84_CF_Oth_CCO,F_75_84_CF_Own_CC_Oth_CC,F_75_84_CF_Total,F_75_84_DNPCC,F_75_84_UCC_NS,F_75_84_Total,F_85ov_CF_Own_CCO,F_85ov_CF_Oth_CCO,F_85ov_CF_Own_CC_Oth_CC,F_85ov_CF_Total,F_85ov_DNPCC,F_85ov_UCC_NS,F_85ov_Total,F_Tot_CF_Own_CCO,F_Tot_CF_Oth_CCO,F_Tot_CF_Own_CC_Oth_CC,F_Tot_CF_Total,F_Tot_DNPCC,F_Tot_UCC_NS,F_Tot_Total,P_15_19_CF_Own_CCO,P_15_19_CF_Oth_CCO,P_15_19_CF_Own_CC_Oth_CC,P_15_19_CF_Total,P_15_19_DNPCC,P_15_19_UCC_NS,P_15_19_Total,P_20_24_CF_Own_CCO,P_20_24_CF_Oth_CCO,P_20_24_CF_Own_CC_Oth_CC,P_20_24_CF_Total,P_20_24_DNPCC,P_20_24_UCC_NS,P_20_24_Total,P_25_34_CF_Own_CCO,P_25_34_CF_Oth_CCO,P_25_34_CF_Own_CC_Oth_CC,P_25_34_CF_Total,P_25_34_DNPCC,P_25_34_UCC_NS,P_25_34_Total,P_35_44_CF_Own_CCO,P_35_44_CF_Oth_CCO,P_35_44_CF_Own_CC_Oth_CC,P_35_44_CF_Total,P_35_44_DNPCC,P_35_44_UCC_NS,P_35_44_Total,P_45_54_CF_Own_CCO,P_45_54_CF_Oth_CCO,P_45_54_CF_Own_CC_Oth_CC,P_45_54_CF_Total,P_45_54_DNPCC,P_45_54_UCC_NS,P_45_54_Total,P_55_64_CF_Own_CCO,P_55_64_CF_Oth_CCO,P_55_64_CF_Own_CC_Oth_CC,P_55_64_CF_Total,P_55_64_DNPCC,P_55_64_UCC_NS,P_55_64_Total,P_65_74_CF_Own_CCO,P_65_74_CF_Oth_CCO,P_65_74_CF_Own_CC_Oth_CC,P_65_74_CF_Total,P_65_74_DNPCC,P_65_74_UCC_NS,P_65_74_Total,P_75_84_CF_Own_CCO,P_75_84_CF_Oth_CCO,P_75_84_CF_Own_CC_Oth_CC,P_75_84_CF_Total,P_75_84_DNPCC,P_75_84_UCC_NS,P_75_84_Total,P_85ov_CF_Own_CCO,P_85ov_CF_Oth_CCO,P_85ov_CF_Own_CC_Oth_CC,P_85ov_CF_Total
111,60,513,3,580,9801,678,11055,411,445,11,867,11146,608,12627,6199,738,160,7099,14792,1253,23140,11624,484,367,12475,7990,1120,21580,6558,867,161,7589,13871,1370,22834,1146,2753,53,3956,16593,1375,21925,164,3052,7,3232,12727,1406,17365,43,590,9,641,7480,1127,9251,14,36,4,49,2749,718,3517,26223,9482,779,36485,97150,9663,143301,101,906,11,1015,8779,579,10367,960,838,54,1854,9811,614,12279,9077,1303,524,10908,11256,1030,23199,14065,907,871,15840,6001,907,22753,6127,2314,266,8710,13919,1107,23735,497,6143,44,6690,15259,1277,23227,146,4582,17,4740,12700,1467,18906,33,732,3,768,9086,1671,11526,10,59,0,67,4637,1703,6408,31008,17791,1791,50586,91451,10353,152388,160,1419,17,1594,18584,1251,21430,1370,1282,64,2722,20957,1227,24899,15277,2040,688,18004,26052,2289,46339,25691,1386,1239,28318,13991,2026,44331,12685,3181,428,16299,27788,2478,46563,1647,8903,93,10643,31853,2650,45143,311,7632,28,7968,25428,2874,36273,72,1322,12,1405,16572,2796,20775,23,89,3,117
112,49,314,3,364,5766,915,7042,264,228,8,498,4366,533,5403,3204,391,85,3683,5957,1033,10669,6602,297,230,7129,4764,1168,13062,4241,559,148,4950,9270,1460,15674,1064,1492,30,2589,13663,1766,18015,141,1428,5,1576,11512,1566,14655,27,258,3,288,6170,1128,7585,5,16,0,22,2391,648,3063,15601,4979,510,21094,63870,10214,95176,102,538,3,643,5290,794,6731,626,365,15,1009,3713,466,5186,5105,572,303,5975,4597,957,11534,8421,543,524,9485,4020,1195,14706,4253,1420,244,5917,9947,1441,17307,435,3543,40,4023,13520,1680,19231,82,2146,11,2240,10927,1541,14705,31,311,0,347,7147,1469,8968,14,39,0,47,3782,1145,4981,19077,9463,1149,29690,62956,10705,103343,152,851,7,1010,11056,1709,13774,891,588,26,1505,8082,999,10593,8307,961,386,9657,10556,1990,22204,15022,841,750,16614,8787,2368,27770,8496,1977,393,10864,19216,2898,32981,1505,5034,72,6612,27184,3452,37248,226,3572,15,3814,22439,3100,29358,54,572,3,631,13320,2598,16550,17,56,0,69
113,34,234,3,266,4366,656,5286,291,182,6,475,3906,562,4940,2828,274,69,3169,5220,1115,9501,4501,211,92,4807,3249,1069,9120,2454,399,57,2918,5978,1063,9956,449,925,16,1387,7491,1078,9958,67,739,6,814,5701,930,7442,14,184,0,203,3284,693,4180,5,10,0,17,1130,271,1425,10644,3154,259,14058,40311,7438,61810,98,473,7,575,3752,532,4862,607,380,34,1024,3445,355,4821,4334,494,257,5085,3722,674,9477,5369,343,251,5957,2413,689,9060,2196,1031,81,3310,5871,748,9933,219,2110,21,2348,6621,902,9871,57,1238,3,1299,5437,863,7601,10,228,0,242,3788,850,4883,11,26,0,34,1944,553,2528,12914,6304,656,19874,36988,6172,63034,125,707,14,842,8114,1187,10148,897,553,43,1497,7345,916,9761,7162,769,323,8254,8935,1789,18982,9867,550,339,10765,5661,1757,18179,4652,1426,140,6222,11853,1814,19887,666,3036,40,3738,14113,1981,19828,128,1979,10,2117,11136,1795,15046,29,414,0,442,7075,1550,9060,23,31,0,52
114,24,177,0,203,3408,536,4149,204,131,3,339,2731,383,3456,2109,232,55,2397,3484,781,6668,3728,186,145,4055,2542,771,7371,2441,390,84,2915,5235,808,8951,518,917,20,1459,8172,834,10459,78,1087,0,1166,8557,1019,10740,11,198,0,205,4794,794,5793,3,10,0,10,1457,374,1843,9118,3335,302,12753,40382,6294,59435,60,326,7,393,3329,453,4177,480,260,17,762,2046,241,3046,3202,322,188,3708,2448,451,6606,4723,294,291,5307,1966,493,7765,2441,902,131,3473,5625,693,9798,230,2177,23,2429,8211,869,11510,43,1695,10,1744,8525,1052,11320,16,259,0,275,5030,970,6275,6,17,0,27,2073,646,2743,11189,6259,670,18114,39258,5864,63242,86,503,6,596,6734,993,8322,683,396,21,1102,4779,625,6505,5308,555,241,6107,5932,1232,13270,8449,479,439,9368,4511,1268,15139,4880,1291,217,6386,10860,1502,18747,751,3097,42,3886,16382,1697,21971,123,2781,15,2912,17080,2067,22062,20,463,0,483,9828,1756,12069,11,28,0,38
115,32,359,3,389,7772,463,8631,95,237,4,344,6754,286,7380,2896,257,37,3192,7539,499,11229,9228,170,153,9556,5027,608,15195,5961,315,116,6394,9314,780,16492,1013,1281,31,2320,10772,585,13680,202,2004,14,2220,7094,543,9857,26,399,3,422,3473,353,4248,0,28,0,23,1193,235,1458,19454,5047,360,24863,58942,4356,88161,20,547,7,575,6991,434,7991,217,420,12,647,5898,244,6791,4727,503,176,5404,5821,503,11728,11921,365,450,12738,3657,596,16993,5837,832,176,6837,9820,685,17354,528,3332,55,3918,9776,572,14264,171,3097,36,3297,6373,570,10240,30,419,4,454,3800,462,4715,8,33,0,38,1978,527,2541,23461,9532,909,33911,54118,4597,92620,55,906,9,965,14759,896,16623,313,658,21,993,12649,524,14165,7624,758,214,8592,13367,1000,22958,21152,538,603,22289,8687,1211,32188,11793,1144,295,13235,19140,1472,33842,1544,4612,83,6240,20544,1158,27940,374,5097,51,5521,13471,1110,20102,54,817,4,878,7276,814,8963,9,60,0,62
116,63,542,4,611,10553,971,12132,448,452,17,924,10040,900,11857,7024,615,151,7787,15792,1918,25495,13216,404,218,13842,10470,1761,26075,5717,539,91,6346,13196,1469,21004,1006,1441,39,2485,12946,1096,16527,182,1478,20,1685,7920,864,10468,33,292,3,331,3537,488,4358,14,7,0,15,1062,177,1258,27701,5773,550,34021,85521,9632,129170,156,875,10,1042,9421,822,11288,1142,826,39,2006,8455,648,11113,12197,1083,424,13705,11978,1542,27228,15505,792,520,16818,7628,1382,25834,5042,1661,198,6901,13260,1183,21335,586,3616,66,4269,12048,1095,17406,159,2276,30,2459,7781,1007,11251,32,319,14,362,4361,655,5377,9,20,0,29,2008,278,2314,34827,11471,1293,47591,76948,8604,133145,223,1411,18,1655,19979,1793,23419,1592,1280,59,2932,18495,1549,22967,19223,1704,573,21492,27768,3457,52724,28718,1199,746,30660,18100,3139,51901,10761,2203,284,13245,26450,2644,42341,1588,5059,106,6752,24993,2191,33933,342,3752,47,4143,15704,1864,21714,65,614,15,690,7903,1137,9736,20,25,0,49
117,25,170,3,200,5233,765,6194,67,226,3,293,14688,2417,17399,2727,663,36,3431,37499,6065,46994,6955,473,144,7578,17085,3278,27940,3839,350,72,4259,12720,2365,19344,879,494,21,1394,10475,1664,13538,145,846,9,999,6505,1135,8642,31,290,0,323,3237,710,4263,3,22,0,33,1024,263,1315,14673,3535,295,18500,108455,18667,145631,30,257,3,294,5838,749,6881,180,444,15,637,16928,2224,19788,4336,1217,89,5643,34295,5147,45084,8237,756,341,9332,12192,2362,23881,3758,642,175,4574,9868,1539,15986,429,1490,23,1943,9324,1359,12624,111,1581,14,1703,5858,964,8520,38,339,0,373,3696,722,4790,6,26,0,36,1613,468,2111,17131,6746,657,24531,99600,15527,139665,59,430,3,490,11065,1514,13077,245,667,20,931,31620,4642,37189,7068,1885,122,9078,71786,11212,92073,15191,1229,486,16909,29275,5643,51826,7593,992,242,8832,22588,3908,35329,1306,1982,51,3338,19797,3019,26163,258,2426,23,2701,12360,2100,17164,69,625,0,692,6926,1430,9046,16,47,0,61
118,14,227,5,251,5847,646,6741,34,175,3,218,9492,1187,10893,2151,443,26,2618,19719,3132,25470,8462,336,142,8946,9336,2234,20517,5997,264,126,6384,8074,1683,16142,1202,592,24,1818,9013,1217,12049,194,1482,10,1682,6652,1111,9442,44,527,3,574,3887,724,5187,6,64,0,73,1855,380,2306,18115,4109,343,22564,73870,12311,108747,19,320,3,350,5753,527,6636,99,371,3,474,9623,1007,11105,3741,997,79,4816,20031,2843,27691,10730,667,417,11819,7493,1811,21123,6083,604,208,6896,8500,1348,16745,635,1847,31,2512,9373,1144,13031,147,2809,19,2970,6518,1136,10629,55,685,13,745,4840,946,6530,20,55,0,69,3189,781,4037,21522,8357,779,30656,75332,11549,117535,35,551,11,599,11604,1172,13370,137,550,5,693,19112,2193,21998,5894,1442,104,7441,39751,5977,53164,19194,1004,566,20765,16830,4046,41635,12082,866,333,13284,16578,3032,32892,1834,2431,56,4328,18389,2366,25087,332,4291,27,4654,13169,2248,20072,101,1211,15,1326,8733,1664,11718,27,113,0,139
119,82,487,15,580,15576,1397,17553,282,521,14,815,19097,1414,21322,8694,859,90,9643,34257,3451,47360,17626,504,251,18380,17483,2538,38398,10544,534,118,11191,21518,2265,34974,2372,1790,64,4226,23418,1912,29558,490,2921,27,3444,15818,1601,20866,108,962,6,1079,10037,1237,12355,20,83,0,108,4294,711,5108,40207,8663,584,49460,161492,16534,227488,107,905,25,1038,14476,1221,16732,1225,985,46,2251,16641,1366,20261,15827,1524,323,17667,26551,3150,47374,22195,1044,610,23854,13059,2293,39201,10045,1780,258,12078,22507,2216,36805,1397,5327,101,6832,22795,1882,31514,371,4734,49,5158,14946,1666,21767,91,1071,11,1175,12178,1524,14883,24,88,0,119,6976,1218,8313,51282,17471,1427,70177,150127,16534,236840,181,1389,38,1612,30053,2617,34280,1501,1509,54,3065,35740,2776,41586,24522,2385,411,27314,60815,6606,94731,39815,1554,862,42228,30541,4829,77600,20584,2311,377,23276,44018,4481,71779,3767,7123,167,11059,46213,3797,61067,863,7661,77,8598,30764,3270,42634,198,2038,20,2255,22213,2764,27238,48,174,0,222
120,15,199,3,218,6194,538,6943,61,211,3,272,10258,926,11456,3463,445,37,3946,21891,2367,28205,9868,336,150,10349,9955,1611,21916,6174,259,113,6546,10524,1254,18323,1304,712,23,2033,11342,1006,14384,229,1413,20,1659,7426,761,9855,38,485,3,526,4535,483,5554,5,44,0,52,1956,248,2259,21162,4104,346,25611,84083,9190,118885,22,333,4,353,6000,428,6775,178,356,13,548,9976,867,11388,5849,864,123,6842,19590,2230,28660,12131,720,424,13270,8196,1550,23012,6332,812,229,7371,11655,1275,20302,711,2225,60,2992,12026,1075,16098,190,2636,29,2846,7520,793,11165,46,616,7,672,5611,611,6892,11,44,0,57,3421,423,3896,25459,8598,883,34950,83991,9248,128189,37,526,6,569,12192,962,13724,243,567,17,824,20229,1789,22842,9311,1316,160,10784,41486,4598,56865,21993,1053,574,23616,18155,3161,44928,12509,1071,338,13915,22180,2527,38627,2012,2936,80,5027,23369,2079,30476,423,4045,41,4512,14947,1559,21016,82,1103,12,1202,10148,1098,12447,15,85,0,106
121,33,477,8,519,10939,689,12144,63,247,5,313,9970,618,10897,4268,537,49,4855,20174,1891,26916,15737,398,220,16361,11927,1654,29935,11417,359,214,11994,13736,1368,27091,2291,1195,26,3520,16432,1115,21063,369,3027,14,3417,11488,953,15857,76,1049,7,1133,6829,629,8585,7,74,4,91,3165,448,3699,34263,7371,546,42187,104657,9352,156196,33,668,9,713,10164,583,11465,157,533,4,698,9895,664,11258,6977,1009,162,8155,19823,1924,29900,19916,844,708,21467,9830,1617,32918,11958,853,393,13204,15516,1393,30116,1197,3434,56,4683,17522,1184,23393,275,5549,29,5845,11250,1095,18195,82,1243,9,1336,8239,924,10499,14,69,0,76,5372,994,6440,40616,14195,1367,56180,107617,10380,174176,74,1144,17,1232,21106,1266,23610,219,782,5,1008,19867,1283,22159,11246,1554,207,13006,39998,3812,56816,35658,1242,931,37824,21758,3273,62855,23373,1213,610,25199,29252,2759,57205,3490,4626,83,8201,33962,2297,44459,645,8578,39,9261,22741,2051,34053,161,2294,20,2470,15059,1552,19085,19,140,4,167
122,25,270,8,297,6696,489,7481,66,174,0,241,5867,375,6485,2566,296,29,2890,10341,967,14200,10100,310,195,10615,6847,1069,18525,7714,338,178,8229,9019,982,18234,1383,941,26,2354,10678,808,13842,208,2162,12,2379,7563,725,10672,38,700,5,739,4599,625,5965,7,35,0,46,2033,376,2456,22110,5221,455,27782,63641,6424,97849,20,427,0,448,6079,403,6932,137,316,6,456,5240,372,6074,4187,703,160,5054,9366,953,15379,12695,585,603,13879,4805,992,19671,7707,682,323,8709,9533,916,19163,559,2715,29,3304,10480,799,14581,122,3739,31,3887,7013,875,11773,45,775,9,820,5467,836,7121,14,52,0,63,3487,943,4489,25476,9997,1157,36625,61469,7078,105173,45,696,8,749,12777,892,14412,202,495,6,702,11104,751,12554,6749,1000,192,7944,19712,1922,29575,22790,892,800,24490,11652,2056,38197,15425,1017,501,16940,18555,1896,37397,1943,3660,52,5656,21154,1610,28419,325,5899,40,6263,14576,1600,22440,80,1472,7,1560,10062,1463,13078,21,82,0,107
123,45,415,5,465,8081,764,9308,401,347,14,757,7568,600,8928,5469,546,122,6138,10437,1130,17708,9372,350,224,9949,6738,1060,17744,4551,573,100,5225,10090,953,16276,778,1543,23,2347,11186,883,14415,147,1472,16,1629,7205,842,9674,10,241,0,250,3039,491,3776,9,11,0,16,823,250,1090,20779,5494,501,26777,65167,6980,98925,109,718,10,831,7258,711,8803,945,702,40,1688,6679,546,8917,9037,933,377,10353,7798,1106,19256,11371,631,471,12473,5187,1021,18683,4080,1705,192,5982,10463,971,17410,376,3844,39,4262,10256,928,15453,98,2152,17,2270,6895,881,10047,20,244,3,260,3585,658,4505,10,21,0,32,1492,557,2083,26045,10946,1152,38142,59618,7394,105160,150,1133,15,1299,15340,1475,18115,1354,1041,47,2446,14249,1153,17847,14510,1477,496,16488,18233,2240,36961,20744,980,695,22422,11919,2084,36430,8632,2280,297,11203,20550,1930,33690,1153,5385,62,6605,21450,1816,29869,243,3626,33,3901,14105,1726,19726,31,481,4,516,6621,1146,8285,19,32,0,48
124,58,499,8,560,9032,775,10372,501,375,20,897,8631,748,10285,6264,653,155,7075,11863,1629,20562,10304,427,300,11034,7788,1446,20265,5341,688,144,6172,11998,1318,19488,941,1917,37,2899,14048,1169,18122,174,1851,17,2044,9749,975,12772,20,322,3,345,4320,551,5209,6,12,0,18,1309,229,1557,23612,6750,693,31051,78741,8840,118630,125,864,9,1003,8097,713,9806,1097,765,54,1919,7421,673,10019,9509,1076,512,11096,9031,1395,21524,12574,773,673,14017,5855,1219,21095,5060,1899,280,7239,12430,1231,20906,446,4850,55,5344,13210,1124,19675,103,2940,15,3059,9409,1116,13582,24,382,0,410,5327,799,6533,7,33,0,39,2594,377,3017,28941,13587,1597,44128,73376,8649,126160,186,1363,21,1563,17129,1484,20179,1592,1143,80,2817,16056,1429,20301,15773,1729,670,18172,20892,3024,42089,22882,1199,973,25051,13644,2660,41356,10399,2590,421,13409,24432,2554,40393,1390,6764,89,8243,27264,2293,37803,273,4798,30,5100,19156,2095,26357,50,700,3,755,9643,1348,11739,16,45,0,63
125,43,398,14,459,11345,1009,12809,311,425,6,749,15017,1593,17356,8496,776,101,9367,31549,4371,45289,15259,436,159,15861,16159,3033,35053,7186,407,93,7683,16351,2038,26073,1560,1303,35,2891,16774,1634,21299,321,1882,22,2217,10732,1153,14106,60,533,6,596,6192,739,7531,10,28,0,43,2348,375,2761,33246,6193,441,39884,126459,15939,182276,88,772,8,866,10135,852,11862,1011,819,33,1867,11812,1154,14832,15639,1243,279,17164,22282,3265,42711,17499,777,495,18775,10619,2072,31472,6608,1345,192,8147,16422,1717,26289,946,3678,92,4710,15912,1414,22042,305,3007,27,3338,10240,1126,14710,63,588,6,657,7294,948,8903,13,34,0,52,4091,679,4823,42178,12276,1137,55584,108813,13241,177642,133,1166,27,1331,21479,1860,24671,1321,1246,46,2613,26821,2743,32185,24134,2022,374,26537,53831,7632,87999,32762,1219,660,34639,26776,5111,66525,13794,1749,286,15833,32770,3757,52359,2499,4983,123,7610,32685,3047,43343,624,4888,48,5563,20972,2282,28819,129,1123,9,1260,13489,1687,16438,28,66,0,97
126,32,219,7,256,5280,283,5813,37,155,3,190,6544,326,7067,2287,264,22,2574,10820,762,14151,6642,143,84,6869,5148,602,12622,4217,158,65,4436,6381,520,11332,794,663,25,1476,7722,427,9627,189,1227,18,1436,4921,359,6720,35,402,3,446,3069,281,3795,9,23,0,35,1586,171,1790,14240,3248,222,17716,51467,3730,72914,15,294,0,312,4461,246,5016,82,269,7,361,6461,347,7170,3782,418,84,4289,9662,753,14699,8115,308,275,8700,4009,537,13242,4317,424,123,4861,7000,445,12304,544,1770,27,2349,7856,451,10656,161,2024,15,2211,4622,399,7230,44,448,6,491,3946,411,4845,9,34,0,42,2706,392,3141,17084,5991,537,23608,50717,3978,78304,51,511,8,566,9743,528,10835,121,421,5,548,13006,674,14231,6071,679,104,6861,20478,1512,28852,14757,452,356,15570,9158,1141,25863,8528,578,185,9295,13378,963,23636,1345,2431,50,3824,15579,877,20279,356,3253,39,3648,9542,758,13945,76,846,6,936,7017,688,8639,16,60,0,74
127,71,474,3,553,13223,1253,15029,346,460,18,827,13250,1126,15205,6033,687,79,6794,19204,2173,28174,11676,405,147,12230,12465,1960,26659,7015,507,88,7609,17385,1939,26931,1452,1441,36,2932,17707,1584,22217,281,1604,13,1902,10645,1129,13680,39,415,0,448,5645,719,6809,5,31,3,34,1843,233,2111,26913,6026,391,33336,111375,12119,156827,115,867,19,994,11925,1089,14007,1084,910,38,2036,11651,985,14665,11729,1087,300,13123,14761,2079,29957,15952,696,371,17013,9731,1873,28617,6496,1664,199,8362,17229,1753,27349,790,4163,106,5053,16766,1571,23386,221,2585,30,2842,10201,1194,14236,49,396,5,455,6768,867,8087,15,38,0,57,3006,374,3432,36457,12405,1063,49930,102037,11785,163744,188,1335,23,1546,25150,2346,29037,1431,1372,56,2866,24903,2106,29874,17766,1777,378,19915,33960,4254,58131,27625,1102,517,29244,22198,3833,55278,13513,2174,285,15969,34615,3690,54282,2238,5606,140,7980,34470,3154,45607,505,4197,46,4750,20847,2324,27920,83,809,5,906,12412,1590,14897,25,65,3,93
128,8,285,3,297,6048,366,6716,61,207,3,272,5927,287,6492,2920,361,45,3331,8719,662,12708,8503,245,196,8938,4946,697,14583,5403,299,116,5827,8151,660,14637,812,1430,23,2261,10339,641,13236,126,2211,8,2337,6685,538,9563,37,511,9,556,4017,395,4962,5,30,0,31,1887,200,2123,17884,5574,401,23856,56726,4443,85021,22,427,0,446,5584,345,6373,170,393,9,575,5353,248,6176,4734,655,173,5560,7246,671,13476,10444,444,503,11387,3474,636,15494,5177,804,177,6153,8763,633,15550,403,3496,34,3932,9418,614,13966,88,3418,23,3529,6275,567,10370,38,565,0,601,4946,534,6079,9,40,0,50,3374,404,3824,21079,10242,911,32234,54425,4652,91312,31,711,7,745,11636,712,13095,236,599,13,852,11280,543,12667,7659,1022,218,8888,15960,1332,26178,18948,682,697,20323,8423,1331,30079,10578,1108,295,11983,16914,1292,30190,1216,4918,56,6194,19756,1257,27203,214,5627,31,5873,12965,1105,19937,70,1072,9,1158,8966,921,11043,13,71,0,76
197,0,0,0,0,3,0,3,0,0,0,0,4,3,9,3,0,0,3,8,0,11,7,0,0,10,5,3,18,5,0,0,5,12,0,25,3,7,0,8,17,4,22,0,9,0,10,29,9,48,0,0,0,0,12,9,16,0,0,0,0,3,0,3,20,15,0,34,93,32,157,0,0,0,0,6,0,7,0,0,0,0,3,0,4,3,0,0,6,14,5,24,8,0,0,8,3,3,14,5,3,0,4,14,6,31,3,7,0,10,34,6,53,0,11,0,11,35,12,60,0,0,0,0,13,10,24,0,0,0,0,5,0,7,21,19,0,43,128,47,220,0,3,0,3,9,0,12,0,0,0,0,10,3,9,7,0,0,8,21,7,32,16,0,0,14,8,4,34,8,3,0,10,32,5,50,6,7,0,19,46,8,74,0,20,0,22,62,23,108,0,0,0,0,29,17,42,0,0,0,0
199,3,10,0,11,196,76,285,31,19,0,48,533,163,746,147,30,13,190,918,503,1615,194,28,5,233,536,503,1269,79,21,3,110,586,458,1148,25,39,0,65,615,310,986,3,51,0,52,499,175,719,0,0,0,0,110,48,162,0,0,0,0,17,11,32,490,198,23,709,4003,2250,6958,8,15,0,22,163,50,232,29,28,0,59,430,132,615,143,52,9,206,608,277,1091,128,18,7,157,290,185,629,40,39,9,93,381,177,646,7,83,0,88,500,140,732,3,44,0,45,331,94,477,0,3,0,3,76,41,120,0,0,0,0,35,10,48,359,282,21,668,2813,1111,4590,13,18,0,31,356,123,517,63,41,0,106,961,298,1358,289,84,19,395,1526,781,2703,324,48,17,385,825,685,1900,120,65,15,200,968,637,1798,35,118,0,153,1111,451,1722,3,89,0,100,832,271,1196,0,0,0,0,187,94,282,0,0,0,3
201,31,192,0,229,4190,525,4948,229,181,7,414,4167,390,4971,2622,283,78,2985,4891,661,8530,4792,213,154,5167,3180,695,9046,2853,380,76,3307,6055,870,10223,468,985,17,1468,7976,873,10317,83,1011,5,1095,6482,966,8547,20,194,0,218,3263,619,4100,13,5,0,24,1025,240,1291,11120,3451,337,14907,41227,5846,61973,63,377,4,442,3799,464,4705,467,400,16,879,3665,354,4900,3850,548,240,4639,3749,596,8982,5678,372,386,6434,2678,590,9704,2707,1008,145,3861,6441,761,11065,252,2414,18,2686,7477,861,11020,69,1688,9,1763,6211,958,8929,10,269,4,282,3708,797,4783,18,20,3,36,1985,433,2456,13121,7082,821,21024,39706,5815,66545,99,566,5,671,7990,988,9654,695,579,21,1296,7832,749,9873,6474,834,318,7621,8634,1262,17520,10474,585,539,11599,5853,1288,18747,5559,1390,220,7167,12496,1632,21290,720,3396,38,4156,15448,1731,21334,152,2699,12,2860,12693,1918,17469,34,457,6,499,6967,1417,8886,33,25,4,57
