SA4_CODE_2016,Canada_Before_1946,Canada_1946_1955,Canada_1956_1965,Canada_1966_1975,Canada_1976_1985,Canada_1986_1995,Canada_1996_2005,Canada_2006_2010,Canada_2011,Canada_2012,Canada_2013,Canada_2014,Canada_2015,Canada_2016,Canada_Yr_arrival_NS,Canada_Tot,China_exc_SARs_Taiw_Bef_1946,China_exc_SARs_Taiwan_46_55,China_exc_SARs_Taiwan_56_65,China_exc_SARs_Taiwan_66_75,China_exc_SARs_Taiwan_76_85,China_exc_SARs_Taiwan_86_95,China_exc_SARs_Taiwan_96_05,China_exc_SARs_Taiwan_06_10,China_exc_SARs_Taiwan_2011,China_exc_SARs_Taiwan_2012,China_exc_SARs_Taiwan_2013,China_exc_SARs_Taiwan_2014,China_exc_SARs_Taiwan_2015,China_exc_SARs_Taiwan_2016,China_exc_SARs_Tawan_arr_ns,China_exc_SARs_Taiwan_Tot,Croatia_Before_1946,Croatia_1946_1955,Croatia_1956_1965,Croatia_1966_1975,Croatia_1976_1985,Croatia_1986_1995,Croatia_1996_2005,Croatia_2006_2010,Croatia_2011,Croatia_2012,Croatia_2013,Croatia_2014,Croatia_2015,Croatia_2016,Croatia_Yr_arrival_NS,Croatia_Tot,Egypt_Before_1946,Egypt_1946_1955,Egypt_1956_1965,Egypt_1966_1975,Egypt_1976_1985,Egypt_1986_1995,Egypt_1996_2005,Egypt_2006_2010,Egypt_2011,Egypt_2012,Egypt_2013,Egypt_2014,Egypt_2015,Egypt_2016,Egypt_Yr_arrival_NS,Egypt_Tot,Fiji_Before_1946,Fiji_1946_1955,Fiji_1956_1965,Fiji_1966_1975,Fiji_1976_1985,Fiji_1986_1995,Fiji_1996_2005,Fiji_2006_2010,Fiji_2011,Fiji_2012,Fiji_2013,Fiji_2014,Fiji_2015,Fiji_2016,Fiji_Yr_arrival_NS,Fiji_Tot,Germany_Before_1946,Germany_1946_1955,Germany_1956_1965,Germany_1966_1975,Germany_1976_1985,Germany_1986_1995,Germany_1996_2005,Germany_2006_2010,Germany_2011,Germany_2012,Germany_2013,Germany_2014,Germany_2015,Germany_2016,Germany_Yr_arrival_NS,Germany_Tot,Greece_Before_1946,Greece_1946_1955,Greece_1956_1965,Greece_1966_1975,Greece_1976_1985,Greece_1986_1995,Greece_1996_2005,Greece_2006_2010,Greece_2011,Greece_2012,Greece_2013,Greece_2014,Greece_2015,Greece_2016,Greece_Yr_arrival_NS,Greece_Tot,Hng_Kng_SAR_China_Bfre_1946,Hng_Kng_SAR_China_1946_1955,Hng_Kng_SAR_China_1956_1965,Hng_Kng_SAR_China_1966_1975,Hng_Kng_SAR_China_1976_1985,Hng_Kng_SAR_China_1986_1995,Hng_Kng_SAR_China_1996_2005,Hng_Kng_SAR_China_2006_2010,Hong_Kong_SAR_China_2011,Hong_Kong_SAR_China_2012,Hong_Kong_SAR_China_2013,Hong_Kong_SAR_China_2014,Hong_Kong_SAR_China_2015,Hong_Kong_SAR_China_2016,Hng_Kng_SAR_Chna_arrival_ns,Hong_Kong_SAR_China_Tot,India_Before_1946,India_1946_1955,India_1956_1965,India_1966_1975,India_1976_1985,India_1986_1995,India_1996_2005,India_2006_2010,India_2011,India_2012,India_2013,India_2014,India_2015,India_2016,India_Yr_arrival_NS,India_Tot,Indonesia_Before_1946,Indonesia_1946_1955,Indonesia_1956_1965,Indonesia_1966_1975,Indonesia_1976_1985,Indonesia_1986_1995,Indonesia_1996_2005,Indonesia_2006_2010,Indonesia_2011,Indonesia_2012,Indonesia_2013,Indonesia_2014,Indonesia_2015,Indonesia_2016,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iran_Before_1946,Iran_1946_1955,Iran_1956_1965,Iran_1966_1975,Iran_1976_1985,Iran_1986_1995,Iran_1996_2005,Iran_2006_2010,Iran_2011,Iran_2012,Iran_2013,Iran_2014,Iran_2015,Iran_2016,Iran_Yr_arrival_NS,Iran_Tot,Iraq_Before_1946,Iraq_1946_1955,Iraq_1956_1965,Iraq_1966_1975,Iraq_1976_1985,Iraq_1986_1995,Iraq_1996_2005,Iraq_2006_2010,Iraq_2011,Iraq_2012,Iraq_2013,Iraq_2014,Iraq_2015,Iraq_2016,Iraq_Yr_arrival_NS,Iraq_Tot,Ireland_Before_1946,Ireland_1946_1955,Ireland_1956_1965,Ireland_1966_1975,Ireland_1976_1985,Ireland_1986_1995,Ireland_1996_2005,Ireland_2006_2010
124,0,5,18,68,62,48,101,36,14,8,7,9,3,5,14,400,0,28,64,25,46,209,355,385,51,60,60,73,72,46,77,1550,0,21,102,397,35,52,27,4,0,0,7,0,3,3,23,676,0,37,55,138,48,194,120,61,16,17,18,14,5,0,24,755,0,8,10,61,154,468,334,97,48,23,31,19,23,4,36,1308,3,490,329,238,144,77,95,43,11,8,9,10,11,3,41,1511,4,65,220,162,32,26,10,5,3,0,5,3,4,0,27,575,4,5,15,29,42,75,30,24,9,3,7,8,13,0,18,288,3,24,33,274,176,432,765,1301,156,215,180,208,118,70,146,4100,3,20,20,21,56,66,104,62,5,18,16,12,36,17,15,466,0,0,0,19,49,87,61,58,29,26,27,18,19,11,6,418,0,0,0,30,26,96,137,72,13,11,15,11,4,3,17,450,3,18,82,286,148,161,97,63
125,0,0,12,45,34,58,72,57,14,7,16,21,20,27,21,410,12,52,283,171,841,6039,9418,7967,1262,1261,1315,1421,1264,676,1240,33230,3,17,231,642,48,129,82,7,5,5,8,9,3,3,51,1242,0,43,81,254,81,288,210,186,38,34,58,32,66,40,62,1466,0,3,17,96,388,1140,864,371,66,65,50,55,60,31,137,3342,0,245,144,107,63,65,108,77,13,4,15,13,14,8,52,933,3,104,549,394,60,33,19,3,7,14,3,7,3,4,64,1266,0,0,27,140,684,2007,1060,382,63,87,91,109,106,58,115,4923,0,25,35,351,285,1420,5378,10823,1469,1879,2674,3954,4198,2968,1090,36549,0,9,8,61,219,368,801,349,75,49,37,37,54,14,81,2159,0,3,0,64,143,555,929,752,390,642,1263,177,195,84,166,5364,0,0,11,72,70,398,1643,777,212,220,396,172,129,103,142,4328,3,23,41,177,61,94,83,88
126,0,7,14,54,47,56,55,40,8,11,14,10,12,16,12,355,12,66,119,115,394,3248,5375,4520,985,1064,1208,1660,1641,855,910,22165,0,3,83,152,18,26,31,4,0,0,0,0,3,0,7,336,0,30,72,122,44,91,33,22,4,10,10,8,16,7,24,501,3,10,19,42,86,136,112,26,7,15,6,11,9,7,20,507,11,120,88,63,38,47,96,59,15,16,14,11,15,16,25,612,0,69,228,135,22,15,9,0,3,4,3,4,3,3,20,518,4,6,55,178,764,2223,875,274,78,108,77,95,100,51,101,4980,0,16,29,163,241,822,1174,1158,262,326,389,550,707,530,174,6540,0,13,12,60,137,228,503,233,42,58,46,57,69,52,30,1549,0,0,6,109,214,353,240,286,97,154,159,69,127,31,38,1887,0,0,7,24,28,31,49,30,4,4,3,28,15,0,6,229,3,14,42,68,45,139,115,62
127,3,0,5,14,15,38,63,26,3,3,7,3,11,5,3,201,6,22,161,77,904,1747,1360,1031,146,173,166,148,135,71,285,6435,0,54,471,1352,131,417,1162,28,8,10,9,8,10,4,100,3759,0,48,92,240,98,440,324,261,39,64,82,38,36,24,36,1833,0,0,8,98,597,2988,2489,967,168,124,140,146,80,61,178,8038,0,359,209,124,72,57,112,36,6,5,3,6,6,0,29,1028,0,65,427,440,88,83,95,30,7,31,20,0,12,0,79,1381,0,3,6,35,185,287,130,47,0,4,13,12,3,3,27,760,0,12,11,135,158,922,1506,1961,194,254,281,262,257,175,110,6244,0,3,6,44,169,297,420,182,25,22,10,30,17,12,45,1287,0,0,0,167,242,491,465,285,105,158,328,50,44,14,50,2389,3,3,33,738,859,3251,7940,5970,1438,1188,2609,1495,1138,1079,492,28235,0,13,30,90,52,62,34,13
128,0,3,19,61,45,59,131,59,13,14,12,12,4,8,9,452,3,29,43,46,74,708,916,532,112,111,121,67,97,29,117,3002,0,9,116,194,10,40,18,6,0,0,0,0,0,0,10,405,0,91,166,217,63,137,121,43,11,7,15,8,12,0,34,927,3,3,8,45,83,103,60,19,0,0,0,7,4,0,12,350,4,182,201,105,87,44,118,53,15,21,6,18,6,7,26,888,0,92,449,310,48,17,22,10,6,13,6,12,7,0,32,1032,3,6,13,60,131,270,124,43,3,3,3,14,11,3,16,706,0,25,13,134,73,129,222,223,38,48,42,33,51,36,37,1108,0,9,20,30,64,126,130,60,14,10,14,3,8,4,10,489,0,0,0,6,11,21,16,40,10,5,7,7,3,0,0,129,0,0,0,9,7,17,17,9,0,0,0,0,0,0,0,57,0,13,39,123,58,214,153,116
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,6,0,0,0,0,0,0,3,20,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,0,0,0,3,3,7,0,3,0,0,5,0,11,4,5,34,0,0,0,0,0,12,15,29,13,18,20,35,24,43,18,225,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,5,3,3,0,0,0,0,0,3,4,23,0,0,3,0,0,8,9,3,0,0,0,0,0,0,7,22,0,5,9,3,4,4,3,0,0,0,0,5,19,13,11,78,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,8,3,5,0,3,0,9,10,7,4,39,0,0,0,0,3,5,10,17,3,4,3,9,11,61,18,140,0,0,0,0,0,4,3,0,0,0,0,4,0,7,6,35,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,20,0,0,0,0,0,5,4,6,0,0,0,10,0,8,4,36,0,0,4,0,0,3,7,3
201,0,0,9,22,16,19,31,21,0,3,0,0,4,4,5,149,0,0,6,0,6,28,126,177,33,36,55,71,76,104,45,780,0,5,67,89,3,10,5,3,0,0,0,0,0,0,6,192,0,7,9,11,0,3,9,14,0,0,0,0,6,0,0,55,0,3,0,3,15,21,6,8,0,10,4,3,0,3,4,90,0,217,130,74,48,25,28,19,0,3,10,4,3,3,18,587,0,19,51,30,6,3,0,0,0,0,0,0,0,0,8,116,0,0,0,5,10,12,13,11,0,0,0,0,5,0,8,62,0,10,11,43,15,21,107,428,46,57,60,43,52,36,47,972,0,9,4,3,3,10,13,19,0,3,0,6,0,0,3,69,0,0,0,0,11,10,10,20,7,11,12,0,0,0,0,70,0,0,0,0,0,0,7,15,0,0,0,3,4,0,3,42,0,13,16,55,31,26,29,21
202,0,0,8,26,22,9,38,23,3,3,0,4,11,3,10,160,0,0,0,0,9,23,67,117,20,22,16,27,24,14,32,383,0,6,18,39,0,0,3,0,0,0,0,0,0,0,7,79,0,8,3,3,0,5,15,8,3,0,9,8,3,0,6,83,0,4,0,0,3,15,13,13,3,0,0,7,0,8,3,79,0,159,106,59,34,22,25,17,3,0,9,3,0,0,21,463,0,12,30,36,8,3,0,0,0,0,0,0,0,0,6,100,0,3,7,4,10,8,13,11,4,0,6,7,5,0,15,81,0,11,10,33,10,10,98,346,29,37,45,57,60,44,53,837,0,6,4,0,10,5,20,15,3,0,0,3,3,3,8,93,0,0,0,0,0,0,3,9,0,6,12,6,3,9,0,57,0,0,0,0,0,0,16,0,0,0,0,0,3,0,6,32,0,15,39,37,7,26,33,22
203,0,0,15,45,36,34,89,63,16,13,15,11,16,15,18,390,3,3,85,9,17,84,204,422,78,83,73,135,160,140,65,1564,0,38,338,644,53,126,116,14,3,0,3,0,3,0,56,1389,0,15,25,25,4,8,20,26,0,3,3,8,0,3,12,150,0,0,0,13,4,26,13,26,5,11,11,6,7,0,0,132,3,730,328,110,87,55,67,53,13,6,5,9,10,9,65,1554,4,64,212,155,19,12,10,0,0,3,0,0,0,0,37,512,0,3,3,11,22,39,25,32,6,8,6,19,17,11,16,220,5,20,13,80,25,49,142,948,95,87,157,211,289,201,85,2409,0,15,16,11,10,31,62,39,5,8,11,28,15,4,9,254,0,0,0,3,14,35,45,63,23,84,109,46,42,8,6,470,0,0,0,0,0,4,30,13,6,20,28,5,45,52,17,232,0,23,69,137,55,87,66,93
204,0,0,12,30,28,24,35,18,3,4,9,10,3,6,3,189,0,3,4,3,3,22,60,74,18,4,14,20,60,56,93,433,0,12,76,89,11,9,4,0,0,0,0,0,0,0,6,213,0,11,6,11,0,3,4,6,0,0,0,0,0,0,0,44,0,3,3,3,5,14,18,9,3,0,0,5,0,0,7,70,0,417,302,119,58,38,43,26,9,6,3,3,0,3,39,1061,0,21,38,37,5,4,3,0,0,0,0,0,0,0,3,122,0,0,0,3,12,11,4,8,6,0,3,0,8,9,0,69,3,15,10,26,9,14,71,320,24,47,27,28,35,26,17,662,0,11,5,0,0,8,7,17,0,4,0,3,0,3,0,63,0,0,0,0,0,3,8,9,7,11,3,4,0,0,0,40,0,0,0,0,0,0,9,3,0,0,0,0,0,0,4,15,0,9,36,37,25,32,28,16
205,0,3,17,56,38,29,44,38,3,7,12,4,10,10,10,277,0,6,19,3,5,46,97,155,26,25,29,38,59,18,66,596,0,15,44,126,11,9,4,0,0,0,0,0,0,0,9,222,0,19,31,14,8,6,12,20,8,0,3,0,0,3,3,132,0,5,6,9,18,32,25,22,3,5,0,3,0,0,13,141,6,634,383,148,109,44,57,30,3,14,0,3,7,3,52,1506,3,44,110,92,12,3,3,3,0,0,0,0,0,0,18,282,0,0,4,6,20,25,17,10,0,0,0,6,0,3,22,118,4,25,30,58,22,25,106,441,41,48,49,54,62,22,35,1020,4,12,8,6,14,16,23,15,3,4,4,4,0,6,4,119,0,0,0,3,0,0,0,10,4,4,7,7,3,3,3,48,0,0,0,0,0,0,0,3,3,0,3,4,3,0,6,23,3,46,86,113,45,48,32,36
206,5,3,32,121,159,184,282,300,121,114,169,201,250,185,73,2194,5,39,71,81,302,1858,3079,4843,1470,1969,2683,3996,5310,3168,1699,30565,0,21,171,381,27,106,103,13,7,9,10,14,8,0,21,886,0,94,223,217,73,130,95,50,18,19,32,17,39,39,39,1086,0,4,12,36,73,151,88,63,13,22,11,20,14,22,14,553,28,416,249,180,187,182,367,344,97,97,127,160,196,115,95,2839,19,495,3897,2858,272,147,60,47,42,98,77,57,52,25,289,8425,8,9,37,134,319,629,548,420,119,180,216,235,251,161,141,3412,5,37,41,428,227,467,1185,2845,591,817,1060,1648,2241,1728,401,13733,6,12,14,46,103,202,900,734,240,369,388,558,721,640,97,5031,0,3,0,18,82,127,143,334,155,204,245,139,170,83,40,1750,0,0,0,14,37,52,95,52,9,7,18,13,14,10,10,326,3,41,84,169,134,293,342,789
207,3,4,32,76,90,95,122,84,21,25,23,34,28,16,14,665,7,82,198,238,629,4784,6690,7497,1563,1922,2196,2884,2940,1460,1553,34645,3,27,211,233,19,39,19,6,0,5,0,0,0,0,20,587,0,107,162,206,49,175,83,89,10,21,26,9,25,8,20,1008,3,10,18,30,106,147,92,36,4,5,6,19,14,4,13,504,20,412,244,152,114,77,132,76,15,13,23,15,30,17,35,1392,13,630,2715,1446,171,89,43,21,29,41,40,23,19,9,183,5474,9,18,94,320,943,2062,1132,523,105,142,162,164,202,80,155,6107,10,50,55,456,309,761,1344,2030,270,377,508,717,886,649,199,8620,3,20,30,64,122,252,614,245,46,45,67,83,107,87,41,1830,0,0,3,25,178,372,336,537,241,289,359,212,217,148,73,2993,0,0,0,3,8,35,45,31,17,25,49,67,36,7,11,329,3,38,96,104,65,138,96,116
208,6,5,27,126,103,117,215,178,34,45,37,36,53,29,32,1058,15,52,90,78,134,1497,2212,2908,670,811,944,1531,1831,919,613,14295,3,23,152,259,20,65,50,3,10,0,7,4,0,0,16,630,3,114,253,233,51,87,40,36,7,6,10,9,12,4,26,889,3,3,8,39,69,145,76,27,4,10,13,5,4,6,11,417,85,607,396,209,180,171,279,180,34,40,28,41,49,24,69,2404,18,332,2354,1768,191,88,53,29,29,69,71,36,32,18,168,5258,0,7,30,99,179,259,242,177,29,47,58,74,49,23,33,1317,9,60,58,623,329,770,1342,3024,420,572,726,1054,1005,732,298,11031,6,25,16,35,52,126,339,146,33,27,33,34,61,66,21,1002,0,4,0,4,50,57,56,117,48,61,63,29,38,28,9,553,0,4,0,10,9,15,24,22,7,5,0,5,0,7,3,110,6,42,107,212,121,256,260,391
209,0,9,16,61,64,91,136,87,26,19,22,17,35,16,17,606,3,16,53,38,115,1407,2610,3266,512,610,691,860,824,450,431,11881,0,14,222,760,52,153,107,14,4,3,0,0,6,6,45,1388,4,84,240,278,73,314,206,155,44,38,40,37,40,8,37,1590,0,3,8,22,104,311,208,148,40,28,21,13,25,8,20,968,7,444,262,174,127,78,197,147,26,20,4,21,22,15,49,1599,19,627,2949,2463,332,198,105,54,74,128,111,70,53,18,325,7528,4,3,19,52,142,299,194,122,20,37,31,37,44,20,18,1059,3,20,25,273,229,719,2454,6882,748,791,1087,1417,1331,970,526,17470,0,15,16,20,61,145,299,156,46,42,36,21,29,24,24,925,0,7,0,7,42,186,243,521,320,377,772,102,111,50,52,2789,0,0,0,13,26,372,970,559,137,92,234,100,139,80,54,2772,0,32,74,201,110,230,145,171
210,3,0,8,43,32,43,80,53,21,8,18,8,22,3,8,356,0,6,36,18,63,475,657,622,102,100,132,121,114,77,110,2634,3,20,325,767,70,113,62,9,3,3,3,0,3,0,58,1447,0,153,340,333,80,213,157,117,24,48,46,37,25,18,46,1639,0,5,9,30,101,372,274,226,23,37,23,30,49,10,40,1213,4,541,269,99,70,77,79,70,26,12,5,9,13,10,41,1323,4,259,1185,972,158,102,71,26,25,46,39,29,17,6,229,3171,0,0,7,10,53,123,83,39,9,5,10,15,7,11,14,381,6,16,25,446,210,533,1904,4988,513,542,720,934,775,560,408,12586,0,6,4,19,20,43,190,106,11,16,21,21,17,9,9,503,0,0,4,55,65,125,135,208,96,189,506,48,36,14,66,1548,0,0,0,24,198,1406,3428,2509,667,402,1046,586,392,459,246,11361,0,25,71,105,58,114,97,93
211,0,9,32,107,82,121,130,76,17,14,25,20,24,4,18,678,8,14,64,81,262,1488,3695,4795,746,842,845,992,870,346,559,15621,0,17,150,312,20,69,26,3,0,0,3,0,0,0,15,614,0,63,153,177,60,167,101,98,22,34,33,17,11,6,19,974,3,4,18,40,72,200,135,45,7,13,3,7,9,5,10,565,13,871,969,435,302,171,194,132,24,21,18,22,14,17,127,3330,5,158,622,527,74,44,29,15,8,14,3,0,8,3,39,1547,4,8,37,94,334,1053,756,324,53,63,65,68,82,36,61,3025,3,64,71,495,322,877,1966,2670,340,367,369,404,338,234,220,8735,4,32,45,62,88,160,442,230,41,24,27,29,48,14,30,1285,0,0,0,32,78,215,281,400,175,173,192,87,98,44,43,1811,0,0,0,3,7,26,64,63,21,11,9,3,8,5,10,237,3,37,115,322,157,214,90,72
212,3,11,16,65,71,89,177,111,27,30,17,9,23,14,23,700,7,30,263,113,766,3619,6297,7410,1487,1710,2104,2703,3233,1779,1470,32983,3,21,326,1139,146,306,731,36,10,8,0,9,4,4,64,2809,3,112,305,452,136,379,439,337,53,79,117,54,63,23,85,2638,0,5,8,46,242,999,898,514,68,83,90,61,47,34,70,3162,7,687,783,330,251,169,250,143,17,18,32,29,38,17,90,2856,9,364,2836,3170,380,218,131,75,79,220,155,131,79,27,306,8177,7,5,30,108,431,1090,743,351,67,99,120,171,164,87,87,3557,5,80,65,1400,940,3232,8144,16165,1536,1864,2178,2851,2539,1893,1231,44119,0,22,30,75,214,358,1135,627,84,112,153,130,258,177,87,3467,0,0,3,8,58,174,306,379,218,354,557,193,163,64,50,2537,0,0,7,30,36,180,285,329,59,35,116,74,63,29,25,1244,7,50,152,318,168,208,92,132
213,0,3,19,57,64,108,172,142,41,43,34,34,29,13,15,775,3,11,35,32,218,1229,2932,3513,613,669,622,623,704,402,478,12068,0,66,682,2240,217,417,417,39,9,11,19,15,28,3,145,4302,0,73,258,364,148,418,406,360,98,60,116,52,46,24,91,2509,0,3,8,30,166,633,557,476,85,67,101,62,64,35,59,2347,6,1077,467,234,167,114,248,185,29,29,29,22,32,24,117,2773,12,442,1935,1766,231,117,78,40,29,59,48,31,22,4,190,5005,0,0,10,51,173,568,425,214,52,51,30,43,49,26,52,1748,3,24,34,691,431,1253,7177,17342,1654,1908,2521,3393,2964,2047,1269,42701,0,9,11,17,100,339,1112,551,91,85,96,70,99,49,72,2691,0,0,4,19,32,93,123,215,213,281,485,59,58,27,49,1648,0,0,0,12,31,127,265,200,87,59,109,55,78,157,67,1256,0,50,141,227,100,190,172,268
214,4,3,37,72,53,59,105,62,13,12,19,19,10,11,10,487,9,14,17,10,31,85,262,311,65,47,86,108,123,69,65,1303,3,14,99,228,28,68,70,13,0,3,4,0,0,0,16,537,0,54,105,66,12,19,29,15,7,3,10,0,8,0,11,339,0,3,5,12,27,83,139,44,8,8,9,3,4,12,9,363,5,423,407,226,166,94,155,82,15,20,11,26,6,3,52,1709,3,110,436,297,39,29,20,11,3,17,17,19,3,3,42,1040,0,0,10,21,34,31,32,19,0,3,12,14,16,10,13,235,4,29,33,191,88,139,326,766,89,79,85,86,58,53,58,2083,3,14,16,13,23,27,66,37,3,7,14,13,10,7,16,262,0,0,0,3,11,7,18,12,8,5,8,7,8,0,3,101,0,0,0,0,3,17,11,3,3,3,0,0,0,0,0,43,4,39,100,228,125,179,120,117
215,0,3,3,10,3,3,17,19,8,0,0,0,4,3,4,77,0,5,8,0,3,18,36,81,12,15,20,16,13,11,23,273,6,13,38,30,3,3,0,0,0,0,0,0,0,0,5,103,0,0,4,5,0,4,3,4,0,3,5,0,0,0,0,32,0,0,0,3,15,20,24,21,0,3,3,3,0,0,14,99,0,137,81,31,27,13,7,17,3,0,5,0,4,0,20,337,0,37,98,58,6,6,0,0,0,0,0,0,0,0,16,225,0,0,0,0,8,12,8,9,0,8,3,12,14,11,17,96,0,3,8,10,7,15,80,447,43,64,76,65,73,48,49,990,0,3,3,0,7,3,11,20,8,3,8,9,9,3,4,81,0,0,0,0,3,0,4,7,3,3,14,0,0,3,8,47,0,0,0,0,0,0,29,9,3,7,4,0,3,0,6,60,0,11,9,21,5,7,10,14
216,0,0,3,14,10,16,13,11,3,7,4,3,0,3,0,81,0,0,0,7,3,16,26,72,12,6,20,12,14,5,18,226,0,4,22,30,6,3,7,0,0,0,0,0,0,0,0,66,0,8,7,0,0,0,11,11,0,0,0,6,0,0,0,48,0,0,0,0,6,10,11,18,3,3,5,0,3,0,3,68,0,114,57,33,16,8,20,10,3,3,4,3,3,8,14,294,3,46,84,27,3,6,0,0,0,6,0,0,0,0,17,200,0,0,0,3,6,6,9,5,0,4,8,5,7,3,6,57,3,6,4,15,8,44,154,716,68,60,70,105,90,57,51,1455,0,3,5,0,0,0,16,15,0,3,3,3,0,0,3,55,0,0,0,0,0,0,19,30,3,3,38,13,0,9,0,127,0,0,0,0,0,47,250,102,24,20,23,24,17,8,18,528,0,16,11,32,13,14,13,19
217,0,3,7,6,9,19,17,11,6,0,3,3,8,0,0,90,0,3,0,5,5,9,50,71,5,13,14,10,34,44,26,277,0,3,3,22,0,0,0,0,0,0,0,0,0,0,3,30,0,0,7,6,0,7,10,6,3,0,0,0,3,0,0,49,0,0,0,6,0,10,15,3,0,0,3,0,0,0,4,46,0,97,56,27,14,10,14,22,3,4,3,0,5,0,3,260,0,8,23,17,3,0,0,0,5,0,0,0,0,0,0,56,0,0,0,4,3,0,8,8,3,0,3,11,5,6,11,61,0,8,4,17,9,14,18,85,14,15,28,14,12,15,12,256,0,3,0,4,3,3,13,10,0,9,8,0,5,11,0,67,0,0,0,0,0,0,3,3,4,0,4,0,4,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,9,25,23,10,10,25,21
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,0,0,0,4,0,0,3,9,0,0,0,0,3,3,4,31,0,0,0,0,0,5,4,23,3,3,25,11,13,31,19,140,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,3,0,3,0,0,0,3,0,6,3,8,33,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,11,3,3,0,0,0,5,3,12,0,36,0,0,0,0,0,7,7,21,3,3,7,7,8,57,15,130,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,3,0,4,7,3,17,0,0,0,0,0,0,0,5,3,0,0,0,0,20,9,27,0,0,0,0,0,0,0,0
301,5,3,21,50,61,71,118,62,11,20,24,6,13,3,12,498,3,17,39,17,19,92,231,238,26,48,48,39,45,29,39,932,0,4,35,92,6,12,29,14,0,3,0,0,0,0,6,201,0,12,17,17,0,13,13,9,0,3,0,0,0,0,0,84,0,0,8,42,58,195,196,95,13,16,12,7,5,8,8,663,0,252,135,116,134,80,106,97,13,5,11,3,13,3,28,1007,0,27,46,49,8,4,6,3,0,0,3,3,0,0,3,162,0,5,0,23,36,63,41,27,7,7,10,10,4,3,6,246,0,22,23,62,38,76,200,499,65,56,54,70,58,34,60,1326,0,29,20,17,26,17,75,25,8,9,4,3,3,14,8,255,0,6,0,6,12,33,22,61,21,22,18,4,0,0,0,213,0,0,0,0,0,3,14,6,0,0,4,7,0,0,0,37,5,18,38,85,63,106,131,195
302,0,0,13,48,38,66,96,87,17,12,11,22,18,3,8,441,3,7,34,32,68,247,358,431,89,78,79,106,118,87,65,1801,0,7,30,31,6,16,21,0,0,0,0,0,0,0,0,116,0,9,20,6,8,5,22,0,0,5,4,3,0,3,0,87,0,6,14,52,108,399,326,174,33,25,22,35,14,8,37,1255,0,172,68,70,67,55,81,101,15,8,11,11,8,5,27,694,0,38,38,35,0,9,5,0,0,3,4,0,0,0,10,149,3,8,8,40,87,175,138,49,7,8,18,20,21,6,13,601,0,20,18,124,94,264,670,2746,268,287,396,571,411,285,200,6354,0,7,16,20,21,33,100,86,10,20,15,11,6,10,14,375,0,0,0,0,18,11,55,155,97,88,67,28,23,4,32,581,0,0,3,0,0,4,25,26,9,5,7,10,6,63,14,165,5,39,26,78,48,85,98,160
