SA4_CODE_2016,M_Afghanistan_0_4,M_Afghanistan_5_14,M_Afghanistan_15_24,M_Afghanistan_25_44,M_Afghanistan_45_54,M_Afghanistan_55_64,M_Afghanistan_65_74,M_Afghanistan_75_84,M_Afghanistan_85ov,M_Afghanistan_Tot,M_Australia_0_4,M_Australia_5_14,M_Australia_15_24,M_Australia_25_44,M_Australia_45_54,M_Australia_55_64,M_Australia_65_74,M_Australia_75_84,M_Australia_85ov,M_Australia_Tot,M_Bangladesh_0_4,M_Bangladesh_5_14,M_Bangladesh_15_24,M_Bangladesh_25_44,M_Bangladesh_45_54,M_Bangladesh_55_64,M_Bangladesh_65_74,M_Bangladesh_75_84,M_Bangladesh_85ov,M_Bangladesh_Tot,M_Bosnia_Herzegov_0_4,M_Bosnia_Herzegov_5_14,M_Bosnia_Herzegov_15_24,M_Bosnia_Herzegov_25_44,M_Bosnia_Herzegov_45_54,M_Bosnia_Herzegov_55_64,M_Bosnia_Herzegov_65_74,M_Bosnia_Herzegov_75_84,M_Bosnia_Herzegov_85ov,M_Bosnia_Herzegov_Tot,M_Cambodia_0_4,M_Cambodia_5_14,M_Cambodia_15_24,M_Cambodia_25_44,M_Cambodia_45_54,M_Cambodia_55_64,M_Cambodia_65_74,M_Cambodia_75_84,M_Cambodia_85ov,M_Cambodia_Tot,M_Canada_0_4,M_Canada_5_14,M_Canada_15_24,M_Canada_25_44,M_Canada_45_54,M_Canada_55_64,M_Canada_65_74,M_Canada_75_84,M_Canada_85ov,M_Canada_Tot,M_Chile_0_4,M_Chile_5_14,M_Chile_15_24,M_Chile_25_44,M_Chile_45_54,M_Chile_55_64,M_Chile_65_74,M_Chile_75_84,M_Chile_85ov,M_Chile_Tot,M_China_0_4,M_China_5_14,M_China_15_24,M_China_25_44,M_China_45_54,M_China_55_64,M_China_65_74,M_China_75_84,M_China_85ov,M_China_Tot,M_Croatia_0_4,M_Croatia_5_14,M_Croatia_15_24,M_Croatia_25_44,M_Croatia_45_54,M_Croatia_55_64,M_Croatia_65_74,M_Croatia_75_84,M_Croatia_85ov,M_Croatia_Tot,M_Egypt_0_4,M_Egypt_5_14,M_Egypt_15_24,M_Egypt_25_44,M_Egypt_45_54,M_Egypt_55_64,M_Egypt_65_74,M_Egypt_75_84,M_Egypt_85ov,M_Egypt_Tot,M_England_0_4,M_England_5_14,M_England_15_24,M_England_25_44,M_England_45_54,M_England_55_64,M_England_65_74,M_England_75_84,M_England_85ov,M_England_Tot,M_Fiji_0_4,M_Fiji_5_14,M_Fiji_15_24,M_Fiji_25_44,M_Fiji_45_54,M_Fiji_55_64,M_Fiji_65_74,M_Fiji_75_84,M_Fiji_85ov,M_Fiji_Tot,M_France_0_4,M_France_5_14,M_France_15_24,M_France_25_44,M_France_45_54,M_France_55_64,M_France_65_74,M_France_75_84,M_France_85ov,M_France_Tot,M_Germany_0_4,M_Germany_5_14,M_Germany_15_24,M_Germany_25_44,M_Germany_45_54,M_Germany_55_64,M_Germany_65_74,M_Germany_75_84,M_Germany_85ov,M_Germany_Tot,M_Greece_0_4,M_Greece_5_14,M_Greece_15_24,M_Greece_25_44,M_Greece_45_54,M_Greece_55_64,M_Greece_65_74,M_Greece_75_84,M_Greece_85ov,M_Greece_Tot,M_Hong_Kong_0_4,M_Hong_Kong_5_14,M_Hong_Kong_15_24,M_Hong_Kong_25_44,M_Hong_Kong_45_54,M_Hong_Kong_55_64,M_Hong_Kong_65_74,M_Hong_Kong_75_84,M_Hong_Kong_85ov,M_Hong_Kong_Tot,M_India_0_4,M_India_5_14,M_India_15_24,M_India_25_44,M_India_45_54,M_India_55_64,M_India_65_74,M_India_75_84,M_India_85ov,M_India_Tot,M_Indonesia_0_4,M_Indonesia_5_14,M_Indonesia_15_24,M_Indonesia_25_44,M_Indonesia_45_54,M_Indonesia_55_64,M_Indonesia_65_74,M_Indonesia_75_84,M_Indonesia_85ov,M_Indonesia_Tot,M_Iran_0_4,M_Iran_5_14,M_Iran_15_24,M_Iran_25_44,M_Iran_45_54,M_Iran_55_64,M_Iran_65_74,M_Iran_75_84,M_Iran_85ov,M_Iran_Tot,M_Iraq_0_4,M_Iraq_5_14,M_Iraq_15_24,M_Iraq_25_44,M_Iraq_45_54,M_Iraq_55_64,M_Iraq_65_74,M_Iraq_75_84,M_Iraq_85ov,M_Iraq_Tot
303,0,34,133,257,43,31,5,0,0,506,9966,15880,15845,25697,11126,8618,5790,3116,1227,97265,3,20,30,158,32,22,3,4,0,273,0,6,40,163,113,101,60,23,0,496,0,4,9,38,41,38,14,4,0,147,10,23,34,162,71,35,23,5,3,367,0,3,7,48,22,19,24,7,4,137,95,320,2067,4075,827,690,426,177,69,8746,0,3,9,47,48,53,36,41,9,252,5,25,14,53,26,25,26,10,3,198,38,271,321,1089,977,732,709,374,160,4670,3,24,72,355,173,158,80,33,8,898,3,8,31,110,32,23,13,6,4,236,0,8,37,135,68,61,153,61,18,540,0,8,13,37,35,86,138,127,52,496,16,45,371,817,189,291,107,34,7,1891,99,346,1052,4104,438,252,166,52,16,6513,5,36,71,247,55,47,41,20,7,529,3,71,77,457,97,33,12,3,3,757,4,30,29,131,66,23,7,4,0,296
304,0,0,0,9,0,0,0,0,0,11,4745,10110,10616,13916,6777,5531,4262,1930,803,58690,4,3,8,77,12,14,4,0,0,124,0,0,0,6,3,3,3,0,0,18,0,0,0,5,0,3,0,0,0,5,8,35,49,130,62,47,24,7,0,354,3,4,16,44,19,8,4,3,0,94,16,93,565,674,144,108,69,29,7,1712,0,0,0,4,9,8,5,10,0,45,4,9,12,13,3,7,10,5,0,56,57,431,429,904,1002,707,659,339,101,4633,0,6,17,95,54,56,32,6,0,275,0,14,30,64,46,19,24,4,0,200,4,20,34,103,92,52,110,40,9,469,0,4,0,12,3,4,15,0,3,41,3,31,144,105,46,62,26,15,5,424,30,92,175,646,200,103,56,44,13,1362,12,33,83,119,24,19,20,7,4,314,0,28,30,213,69,39,20,11,0,402,0,3,9,25,18,13,4,3,0,76
305,0,0,12,23,0,0,3,0,0,42,5251,9379,12739,26882,10229,7501,4268,1750,573,78573,3,10,9,104,8,6,0,0,0,139,0,0,0,31,9,6,6,9,0,56,0,0,7,4,9,4,0,0,0,24,16,28,44,322,79,57,15,7,0,581,0,7,9,91,21,0,3,0,0,133,17,68,974,761,126,93,62,34,20,2147,0,0,3,19,15,9,18,9,0,71,3,4,4,42,8,9,7,3,0,79,61,296,487,1783,1216,687,548,198,46,5329,0,11,22,104,42,28,15,4,4,236,6,26,70,291,45,18,12,7,3,479,0,14,48,225,93,32,84,37,11,543,0,0,0,13,12,42,59,78,42,250,5,34,304,224,54,42,19,6,0,684,76,165,331,1806,135,53,42,18,11,2637,4,15,63,116,18,10,14,6,3,248,4,23,30,410,38,13,16,5,0,526,3,16,5,47,13,3,3,0,0,95
306,0,0,0,6,0,0,0,0,0,6,6943,14367,10948,20029,11429,10744,7283,2947,811,85500,0,0,3,21,3,0,0,0,0,28,0,0,0,6,6,3,3,5,0,23,3,0,8,12,4,0,0,0,0,28,3,3,27,99,58,47,46,8,0,291,0,0,0,9,8,0,7,3,0,26,3,25,50,162,58,40,22,6,3,373,0,0,0,0,12,25,27,36,6,108,0,4,3,9,3,5,7,5,3,45,16,144,225,695,917,891,1010,441,100,4436,0,14,15,41,34,23,18,5,0,146,0,7,34,99,37,21,30,12,0,240,0,20,34,119,110,112,209,152,26,779,0,0,0,3,6,5,14,19,6,59,0,4,10,53,10,17,10,4,0,116,21,73,100,724,91,58,32,21,4,1131,3,14,13,34,19,32,27,19,7,159,0,0,0,14,15,9,5,0,0,45,0,5,0,3,0,0,0,0,0,11
307,0,0,0,4,0,0,0,0,0,3,3884,8218,6474,11028,6816,6895,5590,2744,771,52415,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,16,8,5,8,3,0,51,0,3,0,3,7,0,0,0,0,11,0,3,12,23,10,0,0,0,0,62,0,0,0,0,3,7,9,12,5,30,0,0,0,4,0,0,0,0,0,8,4,22,19,106,153,238,293,162,45,1039,0,4,9,11,5,12,7,0,0,43,0,0,0,9,4,6,3,3,0,30,0,0,3,12,21,41,45,28,4,150,0,0,0,0,0,4,3,3,0,6,0,0,5,8,3,3,0,3,0,14,4,14,10,144,15,3,9,6,3,204,0,0,4,5,3,0,3,5,0,18,0,0,0,9,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3
308,0,7,22,39,7,0,0,0,0,76,7325,14460,12071,22619,11722,10812,6588,3075,921,89593,0,14,10,46,12,4,0,0,0,87,0,0,0,3,0,0,0,0,0,6,0,0,0,28,18,5,0,0,0,57,3,7,3,41,10,21,5,0,0,94,0,0,0,0,3,0,3,0,0,8,3,21,8,97,25,13,10,10,0,187,0,0,0,0,8,5,5,16,0,35,3,5,0,13,4,4,4,0,0,36,4,67,80,305,466,443,444,204,56,2059,0,18,13,58,31,13,8,4,0,131,0,4,3,13,17,9,5,0,0,54,3,3,14,36,35,37,73,58,8,265,0,0,0,4,3,5,4,9,0,34,0,0,6,15,12,5,0,0,0,46,14,52,31,403,68,17,10,3,6,602,0,7,8,23,8,3,5,0,0,54,0,5,3,34,9,3,3,0,0,60,0,3,0,8,10,0,0,0,0,15
309,0,0,15,44,10,0,3,0,0,67,15388,29008,25166,45647,21605,18285,14634,6728,2288,178752,3,7,12,93,33,8,0,0,0,152,0,0,15,126,97,82,37,22,0,376,0,5,7,22,15,8,4,0,0,66,15,64,86,346,139,104,73,35,11,879,0,0,14,79,24,18,24,6,0,166,47,136,740,1188,365,225,153,64,24,2940,0,0,7,50,58,66,106,111,19,415,4,10,14,52,35,59,101,57,15,354,88,822,1054,2701,2951,2348,2745,1588,511,14806,5,20,31,180,65,58,39,9,7,422,3,11,40,156,72,57,66,30,6,437,3,18,59,204,177,194,418,270,78,1415,0,3,4,24,34,55,84,81,11,288,6,30,144,216,86,100,53,14,0,659,43,109,367,1346,208,113,100,54,16,2350,9,29,54,104,41,43,32,33,9,362,7,18,43,231,54,56,33,12,4,459,0,8,11,62,32,19,6,10,3,158
310,0,9,44,64,16,4,0,0,0,148,11615,20120,17049,29456,12950,10755,7197,3197,987,113330,4,39,24,128,29,3,3,0,0,225,0,0,4,31,14,22,3,5,0,75,0,3,3,12,8,3,0,3,0,34,4,12,10,51,40,32,15,5,3,176,0,0,5,36,33,29,26,6,3,140,9,40,117,253,82,55,28,14,3,605,0,0,0,17,14,18,12,15,6,86,0,32,11,10,9,3,0,0,0,66,17,200,206,765,1238,1034,929,578,135,5099,7,32,77,274,145,86,41,14,0,679,0,4,11,36,26,14,15,6,3,110,0,6,21,87,79,90,217,72,19,589,0,0,0,10,6,9,10,15,0,49,0,6,35,62,13,22,4,4,0,142,27,125,193,1278,181,73,60,16,6,1959,3,10,31,62,20,24,17,16,6,193,3,31,27,132,29,23,8,6,0,249,3,11,12,60,23,8,0,0,0,125
311,4,50,294,459,54,23,7,4,0,901,10948,19818,16109,26545,11630,9712,6817,2444,710,104729,4,4,0,53,9,6,0,0,0,84,0,0,26,118,60,64,14,11,0,297,5,23,23,109,100,65,27,15,3,374,0,13,14,55,37,27,15,6,4,178,0,0,0,22,21,8,5,4,0,63,8,43,129,288,102,88,47,28,26,747,0,3,9,42,44,59,53,38,3,252,0,17,10,30,10,15,24,3,0,113,15,153,242,775,1197,1284,1398,675,180,5917,6,31,75,345,162,124,49,25,7,812,0,0,8,15,32,24,18,5,3,98,0,0,28,79,84,102,218,98,27,630,0,0,3,8,15,21,22,19,3,89,3,16,35,95,38,49,18,12,0,267,27,91,186,951,110,83,61,17,7,1534,0,7,22,57,20,19,30,18,3,184,8,76,75,102,19,8,7,0,0,296,6,50,46,137,42,23,3,4,0,307
312,0,0,3,0,0,0,0,0,0,7,5502,10498,8322,17672,9156,8234,4851,2101,605,66931,0,7,0,7,13,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,8,34,13,13,12,5,0,100,0,0,0,5,4,0,0,0,0,9,3,10,21,64,33,10,7,3,0,145,0,0,0,3,0,5,5,4,0,21,0,0,0,3,0,0,0,4,0,12,9,55,90,304,387,339,349,160,39,1735,4,4,10,36,24,11,0,3,0,92,0,4,7,24,14,8,9,0,0,69,0,0,12,27,27,45,59,50,9,227,0,0,0,0,4,3,0,3,0,9,0,0,3,23,0,5,3,0,0,33,8,30,30,280,40,12,10,8,0,413,0,14,8,34,3,3,6,3,0,65,0,0,0,11,0,0,0,0,0,14,0,0,0,3,0,0,0,0,0,3
313,0,0,0,9,0,0,0,0,0,11,6635,14203,11974,20203,10604,9820,8305,3749,1099,86594,0,0,0,18,0,0,0,0,0,16,0,0,0,8,6,4,3,4,0,29,0,3,3,11,0,3,3,0,0,23,4,11,5,49,29,29,30,12,0,169,0,0,0,6,3,7,3,6,0,29,0,6,27,61,24,21,16,10,3,170,0,0,0,0,9,14,21,20,0,70,0,0,0,6,3,10,20,4,0,42,14,215,313,690,1119,1052,1348,749,247,5743,0,6,15,66,56,42,20,15,0,223,0,5,3,13,18,22,31,9,3,102,6,6,16,49,69,77,164,88,21,504,0,0,6,8,7,8,19,10,0,50,3,3,15,37,3,10,5,7,0,88,3,16,31,173,28,18,31,17,11,325,0,5,3,8,3,12,13,9,4,59,0,0,0,10,5,12,6,0,0,29,0,4,0,8,7,3,0,0,0,28
314,0,0,3,14,0,3,4,0,0,21,7070,13111,10175,18835,8467,6674,4698,1621,466,71116,0,0,0,38,3,3,0,0,0,45,0,0,0,14,13,0,3,0,0,33,0,0,0,4,3,0,5,0,0,10,6,18,23,65,38,40,13,3,0,208,0,3,0,13,7,6,0,0,0,35,5,18,28,132,30,22,17,4,0,267,0,0,3,10,16,8,6,3,0,48,0,4,10,13,12,3,9,0,4,53,33,369,443,941,1196,784,683,337,84,4870,0,22,27,168,73,59,25,13,0,394,0,10,3,16,18,13,10,3,0,78,3,17,18,58,60,49,90,36,6,346,0,0,3,4,0,4,7,3,4,24,0,8,16,13,12,11,6,3,0,76,10,65,64,564,90,58,44,8,10,899,0,3,9,20,8,5,16,4,3,74,0,9,3,51,13,3,4,0,0,82,3,13,6,27,8,9,0,0,0,58
315,0,0,0,3,0,0,0,0,0,3,3113,5522,4698,9009,4269,3833,2189,832,213,33680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,7,0,7,6,3,0,0,0,31,0,0,0,3,0,0,0,0,0,9,0,3,0,12,0,3,3,0,0,31,0,0,0,0,0,4,8,3,0,22,0,0,0,3,0,0,0,0,0,6,3,4,9,96,107,109,132,34,7,501,0,4,3,38,15,8,9,0,0,76,0,0,4,10,0,3,4,0,0,20,0,0,6,17,8,20,29,26,3,114,0,0,0,0,0,0,3,0,0,6,0,0,0,3,0,0,0,0,0,7,3,10,5,108,12,9,11,3,0,150,0,3,0,7,7,5,3,0,0,20,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
316,0,3,0,0,0,0,0,0,0,7,8437,19586,15497,27606,15681,15594,12990,6416,2182,124002,0,0,0,18,3,0,0,0,0,20,0,0,0,4,3,0,3,3,0,14,0,6,0,5,0,0,0,0,0,9,9,59,35,171,92,70,79,23,4,549,0,0,3,21,12,3,8,3,0,59,3,14,26,87,23,21,11,11,4,197,0,3,0,0,9,15,27,36,0,96,0,4,0,12,4,5,20,17,3,69,47,693,696,1515,2037,1633,2283,1327,405,10632,0,3,8,50,29,35,11,10,0,145,4,7,19,63,39,41,36,15,3,238,4,21,37,105,156,125,302,216,45,1011,0,0,3,3,4,15,17,20,0,75,0,19,16,17,18,13,6,4,0,98,17,58,51,474,49,45,46,37,15,779,3,15,20,29,5,9,25,17,10,132,0,4,3,30,10,0,5,0,0,55,0,0,3,4,0,0,3,0,0,11
317,0,19,34,33,6,9,0,0,0,102,4528,9094,8282,13688,6970,6644,5037,2606,860,57711,0,5,4,72,11,3,0,0,0,104,0,0,0,0,0,5,0,0,0,4,0,0,0,8,3,0,0,0,0,13,9,13,8,44,18,13,5,12,3,120,0,0,0,5,4,3,3,0,0,17,4,18,58,138,41,21,4,3,3,289,0,0,0,0,0,0,5,10,0,21,0,16,3,6,3,0,4,0,0,36,3,60,68,195,271,242,338,177,64,1422,0,5,11,33,13,13,6,3,0,85,0,0,4,8,3,5,3,0,0,29,0,0,16,14,29,33,62,28,12,187,0,0,0,0,0,0,0,4,0,6,0,0,20,20,9,12,0,0,0,60,9,60,210,510,41,20,14,8,0,873,0,6,12,18,0,5,7,4,0,43,0,14,11,29,5,8,8,0,0,67,17,52,7,81,19,3,3,0,0,179
318,0,0,15,11,3,3,0,0,0,28,7205,13903,14644,23689,11234,10091,6747,2918,893,91320,0,0,0,15,9,0,0,0,0,32,0,0,0,0,3,0,4,3,0,11,0,5,4,6,0,0,0,0,0,13,4,15,30,80,24,21,20,7,3,205,0,3,3,7,4,3,3,0,0,19,3,13,46,66,32,19,19,10,7,208,0,0,0,0,5,3,7,12,0,26,0,4,10,13,0,6,3,3,0,33,5,129,149,444,595,543,567,256,58,2738,0,9,23,45,36,21,7,5,0,155,0,0,13,40,21,13,9,3,3,104,0,12,35,67,49,64,132,43,10,427,0,3,0,10,6,7,14,21,4,73,0,4,29,25,9,7,7,0,0,86,4,66,85,406,98,42,16,10,8,738,5,9,16,27,0,3,16,12,3,94,0,0,5,27,3,0,3,0,0,43,0,6,0,17,0,0,4,0,0,30
319,0,0,0,0,0,0,0,0,0,0,7111,16933,13416,22303,14203,15893,14836,6876,1950,113520,0,4,0,5,5,0,0,0,0,19,0,0,0,0,0,0,0,3,0,10,0,0,0,5,3,0,0,0,0,13,3,4,7,39,27,36,41,22,3,177,0,0,0,3,3,0,0,0,0,11,0,8,11,30,11,10,10,5,3,93,0,0,0,0,3,15,20,27,0,62,0,3,0,9,3,11,11,3,0,47,7,112,132,374,735,975,1726,958,222,5238,0,10,4,42,23,17,10,8,0,115,0,3,18,31,11,20,31,12,3,127,0,5,12,49,56,113,252,200,32,722,0,0,0,0,3,3,4,7,0,24,0,0,15,25,4,10,0,0,0,58,5,20,16,188,35,22,22,19,6,337,0,0,8,11,3,3,19,12,4,62,0,0,0,16,3,0,4,0,0,27,0,0,0,4,0,3,0,0,0,12
397,0,0,0,0,0,0,0,0,0,0,0,0,3,8,7,6,8,4,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0,0,0,136,190,384,1276,620,736,690,141,12,4186,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,0,3,0,0,0,29,0,0,0,3,4,0,0,0,0,7,0,4,16,16,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,67,82,54,67,112,12,3,411,0,0,0,3,3,4,0,0,0,12,0,0,11,31,3,0,0,0,0,44,0,0,8,13,4,4,13,7,0,51,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,9,0,0,8,18,3,3,0,0,0,33,0,0,3,3,3,0,0,0,0,13,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5
401,0,3,68,86,24,13,5,0,0,195,6642,13753,14079,23179,13339,11354,7709,3521,1577,95155,5,35,23,126,30,6,4,0,0,222,0,0,0,20,15,10,8,4,0,57,0,4,3,32,11,7,6,4,0,72,5,19,32,109,53,44,22,4,4,291,3,4,3,28,0,4,4,0,0,45,60,222,1841,1893,303,209,103,49,15,4694,0,0,0,20,27,34,26,34,12,153,4,25,18,42,19,14,41,21,3,183,35,310,342,954,1505,1507,1384,706,287,7034,0,3,3,30,14,13,9,4,0,74,0,10,15,70,45,18,13,6,3,196,4,14,28,116,108,120,297,118,78,878,0,0,9,25,63,163,247,274,105,891,10,34,360,220,44,76,48,20,0,819,77,340,326,1848,262,111,84,46,23,3117,3,17,45,83,14,13,13,9,3,206,13,59,64,346,85,44,22,13,10,651,0,17,7,39,26,9,0,0,0,104
402,20,227,832,1253,335,160,40,4,4,2878,13787,22982,21872,39018,17273,13143,8770,3684,1130,141658,12,55,22,271,23,6,3,0,0,395,0,0,15,109,49,58,18,11,0,264,4,33,56,334,235,149,81,27,3,929,3,16,21,53,33,24,9,3,0,166,0,5,0,67,33,29,25,14,0,174,20,65,576,1106,225,163,115,31,14,2308,0,0,15,80,58,77,103,98,6,433,3,18,9,60,8,20,20,20,0,160,17,215,386,1171,3057,3444,2650,2050,725,13716,0,6,24,100,44,32,16,7,0,225,0,0,4,15,20,17,12,3,0,76,0,16,25,72,121,184,433,177,107,1135,0,3,5,37,50,137,192,168,50,643,0,3,164,175,22,32,17,6,0,426,87,528,532,3407,385,144,119,47,18,5277,3,21,36,91,20,15,10,10,3,217,14,132,162,339,63,34,12,11,3,771,3,46,74,174,82,31,15,0,0,423
403,3,14,20,49,7,4,0,0,0,95,9813,18014,17857,32026,15024,14520,10513,4453,1985,124208,7,23,8,84,14,3,5,3,0,139,0,0,10,39,28,34,15,9,0,137,3,5,0,33,18,16,6,0,3,89,6,16,20,116,55,63,35,9,4,320,0,3,6,21,14,7,10,9,0,71,25,95,468,939,156,118,95,31,8,1929,0,0,3,24,24,46,46,54,11,217,3,10,16,51,18,40,39,21,11,196,56,812,1015,2049,3267,2712,2423,1514,579,14426,0,3,10,47,28,26,15,4,0,128,0,14,10,40,31,32,14,10,3,145,3,19,22,114,129,172,386,185,110,1134,0,3,4,24,43,114,170,190,37,589,5,8,58,89,27,38,13,10,0,259,31,172,178,1105,218,104,84,50,23,1965,23,32,17,135,20,18,21,13,3,286,9,51,44,275,92,55,41,17,0,591,4,9,12,39,10,10,0,0,0,87
404,6,29,106,134,20,18,3,0,0,307,5658,9551,10591,19896,10393,8476,5196,2563,1199,73521,5,24,14,138,15,0,0,0,0,203,0,0,35,166,89,102,36,28,3,465,0,8,21,108,101,54,44,18,6,354,9,7,12,70,28,23,14,3,0,169,0,3,3,19,7,12,9,3,0,53,13,33,653,739,130,105,81,56,19,1835,0,0,14,82,60,84,77,101,36,449,3,28,9,68,12,26,36,12,4,202,21,190,202,709,931,928,677,356,169,4194,0,4,9,23,14,12,4,0,0,64,3,7,10,36,19,10,10,9,0,110,0,7,26,64,64,82,296,83,37,664,0,17,31,67,119,283,450,567,190,1710,7,3,124,99,16,12,9,0,0,268,110,300,389,2298,257,95,57,25,19,3547,13,23,16,78,7,7,8,3,0,151,8,26,51,192,55,18,13,6,0,363,0,14,37,78,33,23,5,3,0,196
405,0,0,0,0,0,0,0,0,0,0,2893,6468,5362,9388,6208,6895,5577,2621,858,46276,0,0,0,6,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,5,0,0,0,4,3,0,0,0,0,6,0,0,3,8,6,4,6,3,0,36,0,0,0,0,0,0,3,0,0,6,3,3,3,17,4,3,0,0,0,36,0,0,0,0,0,0,8,3,4,20,0,0,0,3,0,0,0,0,0,3,0,33,26,124,477,668,663,354,88,2446,0,0,0,3,0,0,0,0,0,6,0,0,7,3,3,4,6,0,0,29,0,0,0,12,15,54,100,39,23,240,0,0,0,5,3,13,10,8,3,42,0,0,3,0,0,0,0,0,0,7,0,6,12,49,3,9,11,5,3,88,0,4,0,0,3,0,0,3,0,10,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
406,0,0,0,3,0,0,0,0,0,10,2514,4934,4299,8891,4754,4352,2920,1248,394,34305,0,4,0,18,3,0,0,0,0,33,0,0,0,0,3,3,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,3,17,0,0,0,3,6,0,0,0,0,10,0,0,0,14,3,4,0,0,0,21,0,0,0,3,9,15,36,33,5,101,0,0,0,0,0,0,3,0,0,8,0,13,20,91,332,402,287,202,63,1406,0,0,0,20,3,5,0,0,0,26,0,3,0,7,4,3,10,0,0,22,0,0,0,4,21,46,64,46,13,197,0,0,0,0,4,12,39,24,8,85,0,0,0,3,0,3,0,0,0,5,8,22,5,128,8,7,5,0,0,185,0,0,3,9,3,0,0,0,0,16,0,0,0,4,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
407,0,8,56,187,86,26,3,0,0,369,4558,10323,8610,15606,9998,10579,8982,4230,1427,74304,0,4,0,18,3,0,0,0,0,22,0,0,0,4,0,3,3,5,0,9,0,0,3,8,8,0,3,0,0,21,3,7,5,20,5,4,15,0,4,57,0,0,0,0,0,0,0,0,0,0,4,16,44,143,38,15,4,0,0,271,0,0,0,0,8,10,21,25,4,79,0,0,0,8,0,0,0,7,0,19,3,76,76,254,629,859,1143,754,193,3984,0,3,0,9,11,9,0,3,0,33,0,0,0,12,7,7,10,6,0,44,0,0,8,20,32,76,180,79,36,432,0,0,0,12,14,34,60,66,32,212,0,0,15,17,0,3,0,0,0,49,4,29,21,205,49,40,30,17,7,398,0,0,0,6,0,0,9,7,0,22,0,3,3,16,3,0,0,0,0,22,0,0,0,9,0,0,0,0,0,11
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,0,0,0,0,0,0,0,0,0,5,43,43,152,418,196,148,102,27,4,1137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,26,13,25,13,3,4,91,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,7,0,0,0,3,0,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,10,7,0,0,0,0,0,21,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
